locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f19v.11	f19v	H	A	f19v.11|P01|f19v.11|P02|f19v.11|P03	qotol dar okchor daiin cthor otam	STATE_0 :: qotol dar okchor daiin cthor otam	STATE_0 :: qotol dar okchor daiin cthor otam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.12	f19v	H	A	f19v.12|P01|f19v.12|P02|f19v.12|P03	otch okchodshy daiin or otaiin dair	STATE_0 :: otch okchodshy daiin or otaiin dair	STATE_0 :: otch okchodshy daiin or otaiin dair	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.13	f19v	H	A	f19v.13|P01|f19v.13|P02|f19v.13|P03	yees ykchol oty ytor ytar ytchor ytaiin	STATE_0 :: yees ykchol oty ytor ytar ytchor ytaiin	STATE_0 :: yees ykchol oty ytor ytar ytchor ytaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.14	f19v	H	A	f19v.14|P01|f19v.14|P02|f19v.14|P03	otcholcheaiin cthol	STATE_0 :: otcholcheaiin cthol	STATE_0 :: otcholcheaiin cthol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.2	f19v	H	A	f19v.2|P01|f19v.2|P02	qokchy kchol sor qokchos ykchy darom	STATE_0 :: qokchy kchol sor qokchos ykchy darom	STATE_0 :: qokchy kchol sor qokchos ykchy darom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.3	f19v	H	A	f19v.3|P01|f19v.3|P02|f19v.3|P03	otchy chol daiin qotol ytol daiin	STATE_0 :: otchy chol daiin qotol ytol daiin	STATE_0 :: otchy chol daiin qotol ytol daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.4	f19v	H	A	f19v.4|P01|f19v.4|P02	ytch chcthy qotol daiin daiin	STATE_0 :: ytch chcthy qotol daiin daiin	STATE_0 :: ytch chcthy qotol daiin daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.5	f19v	H	A	f19v.5|P01|f19v.5|P02	qotchy qoteey daiin doty qot	STATE_0 :: qotchy qoteey daiin doty qot	STATE_0 :: qotchy qoteey daiin doty qot	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.6	f19v	H	A	f19v.6|P01	ychoy kchor cthol chocthy s	STATE_0 :: ychoy kchor cthol chocthy s	STATE_0 :: ychoy kchor cthol chocthy s	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.7	f19v	H	A	f19v.7|P01|f19v.7|P02|f19v.7|P03	ycho r chaiin cthor	STATE_0 :: ycho r chaiin cthor	STATE_0 :: ycho r chaiin cthor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.8	f19v	H	A	f19v.8|P01|f19v.8|P02|f19v.8|P03	toy tchey qo dchol qokchs dom	STATE_0 :: toy tchey qo dchol qokchs dom	STATE_0 :: toy tchey qo dchol qokchs dom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f19v.9	f19v	H	A	f19v.9|P01|f19v.9|P02|f19v.9|P03	ychor oky chor ytal chol okyddor	STATE_0 :: ychor oky chor ytal chol okyddor	STATE_0 :: ychor oky chor ytal chol okyddor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.1	f1r	T	A	f1r.1|P01|f1r.1|P02|f1r.1|P03	fachys ykal ar ataiin shol shory cthres y kor sholdy	STATE_0 :: fachys ykal ar ataiin shol shory cthres y kor sholdy	STATE_0 :: fachys ykal ar ataiin shol shory cthres y kor sholdy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.10	f1r	T	A	f1r.10|P01|f1r.10|P02	dain os teody	STATE_1 :: dain os teody	STATE_1 :: dain os teody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.11	f1r	T	A	f1r.11|P01|f1r.11|P02|f1r.11|P03	ydain cphesaiin ols cphey ytain shoshy cphodal es	STATE_0 :: ydain cphesaiin ols cphey ytain shoshy cphodal es	STATE_0 :: ydain cphesaiin ols cphey ytain shoshy cphodal es	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.12	f1r	T	A	f1r.12|P01|f1r.12|P02	oksho kshoy otairin oteol okan shodain sckhey daiin	STATE_0 :: oksho kshoy otairin oteol okan shodain sckhey daiin	STATE_0 :: oksho kshoy otairin oteol okan shodain sckhey daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.13	f1r	T	A	f1r.13|P01|f1r.13|P02|f1r.13|P03	shoy ckhey kodaiin cphy cphodaiils cthey sho oldain d	STATE_0 :: shoy ckhey kodaiin cphy cphodaiils cthey sho oldain d	STATE_0 :: shoy ckhey kodaiin cphy cphodaiils cthey sho oldain d	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.14	f1r	T	A	f1r.14|P01|f1r.14|P02|f1r.14|P03	dain oiin chol odaiin chodain chdy okain dan cthy kod	STATE_0 :: dain oiin chol odaiin chodain chdy okain dan cthy kod	STATE_0 :: dain oiin chol odaiin chodain chdy okain dan cthy kod	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.15	f1r	T	A	f1r.15|P01|f1r.15|P02|f1r.15|P03	daiin shckhey ckeor chor shey kol chol chol kor chal	STATE_0 :: daiin shckhey ckeor chor shey kol chol chol kor chal	STATE_0 :: daiin shckhey ckeor chor shey kol chol chol kor chal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.16	f1r	T	A	f1r.16|P01|f1r.16|P02|f1r.16|P03	sho chol shodan kshy kchy dor chodaiin sho kchom	STATE_0 :: sho chol shodan kshy kchy dor chodaiin sho kchom	STATE_0 :: sho chol shodan kshy kchy dor chodaiin sho kchom	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.17	f1r	T	A	f1r.17|P01|f1r.17|P02|f1r.17|P03	ycho tchey chokain sheo pshol dydyd cthy daicthy	STATE_0 :: ycho tchey chokain sheo pshol dydyd cthy daicthy	STATE_0 :: ycho tchey chokain sheo pshol dydyd cthy daicthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.18	f1r	T	A	f1r.18|P01|f1r.18|P02|f1r.18|P03	yto shol she kodshey cphealy dar ain dain ckhyds	STATE_0 :: yto shol she kodshey cphealy dar ain dain ckhyds	STATE_0 :: yto shol she kodshey cphealy dar ain dain ckhyds	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.19	f1r	T	A	f1r.19|P01|f1r.19|P02	dchar shcthaiin okaiir chey rchy potol cthols dlocta	STATE_0 :: dchar shcthaiin okaiir chey rchy potol cthols dlocta	STATE_0 :: dchar shcthaiin okaiir chey rchy potol cthols dlocta	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.2	f1r	T	A	f1r.2|P01|f1r.2|P02|f1r.2|P03	sory ckhar or y kair chtaiin shar are cthar cthar dan	STATE_0 :: sory ckhar or y kair chtaiin shar are cthar cthar dan	STATE_0 :: sory ckhar or y kair chtaiin shar are cthar cthar dan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.20	f1r	T	A	f1r.20|P01	shok chor chey dain ckhey	STATE_0 :: shok chor chey dain ckhey	STATE_0 :: shok chor chey dain ckhey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.21	f1r	T	A	f1r.21|P01|f1r.21|P02	otol daiiin	STATE_0 :: otol daiiin	STATE_0 :: otol daiiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.22	f1r	T	A	f1r.22|P01|f1r.22|P02|f1r.22|P03	cpho shaiin shokcheey chol tshodeesy shey pydeey chy ro dar	STATE_0 :: cpho shaiin shokcheey chol tshodeesy shey pydeey chy ro dar	STATE_0 :: cpho shaiin shokcheey chol tshodeesy shey pydeey chy ro dar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.23	f1r	T	A	f1r.23|P01|f1r.23|P02|f1r.23|P03	ydoin chol dain cthal dar shear kaiin dar shey cthar	STATE_0 :: ydoin chol dain cthal dar shear kaiin dar shey cthar	STATE_0 :: ydoin chol dain cthal dar shear kaiin dar shey cthar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.24	f1r	T	A	f1r.24|P01|f1r.24|P02|f1r.24|P03	cho o kaiin shoaiin okol daiin par cthol daiin ctholdar	STATE_0 :: cho o kaiin shoaiin okol daiin par cthol daiin ctholdar	STATE_0 :: cho o kaiin shoaiin okol daiin par cthol daiin ctholdar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.25	f1r	T	A	f1r.25|P01|f1r.25|P02|f1r.25|P03	ycheey okay oky daiin okchey kokaiin chol kchy dal	STATE_0 :: ycheey okay oky daiin okchey kokaiin chol kchy dal	STATE_0 :: ycheey okay oky daiin okchey kokaiin chol kchy dal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.26	f1r	T	A	f1r.26|P01|f1r.26|P02|f1r.26|P03	dcheo shody koshey cthy ok chey keey keey dal chtor	STATE_0 :: dcheo shody koshey cthy ok chey keey keey dal chtor	STATE_0 :: dcheo shody koshey cthy ok chey keey keey dal chtor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.27	f1r	T	A	f1r.27|P01|f1r.27|P02|f1r.27|P03	eo chol chok choty chotey	STATE_0 :: eo chol chok choty chotey	STATE_0 :: eo chol chok choty chotey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.28	f1r	T	A	f1r.28|P01|f1r.28|P02	dchaiin	STATE_0 :: dchaiin	STATE_0 :: dchaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.3	f1r	T	A	f1r.3|P01|f1r.3|P02	syaiir sheky or ykaiin shod cthoary cthes daraiin sa	STATE_0 :: syaiir sheky or ykaiin shod cthoary cthes daraiin sa	STATE_0 :: syaiir sheky or ykaiin shod cthoary cthes daraiin sa	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.4	f1r	T	A	f1r.4|P01|f1r.4|P02|f1r.4|P03	ooiin oteey oteos roloty cthar daiin otaiin or okan	STATE_0 :: ooiin oteey oteos roloty cthar daiin otaiin or okan	STATE_0 :: ooiin oteey oteos roloty cthar daiin otaiin or okan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.5	f1r	T	A	f1r.5|P01|f1r.5|P02|f1r.5|P03	sairy chear cthaiin cphar cfhaiin	STATE_0 :: sairy chear cthaiin cphar cfhaiin	STATE_0 :: sairy chear cthaiin cphar cfhaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.6	f1r	T	A	f1r.6|P01|f1r.6|P02	ydaraishy	STATE_0 :: ydaraishy	STATE_0 :: ydaraishy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.7	f1r	T	A	f1r.7|P01|f1r.7|P02|f1r.7|P03	odar o y shol cphoy oydar sh s cfhoaiin shodary	STATE_0 :: odar o y shol cphoy oydar sh s cfhoaiin shodary	STATE_0 :: odar o y shol cphoy oydar sh s cfhoaiin shodary	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.8	f1r	T	A	f1r.8|P01|f1r.8|P02	yshey shody okchoy otchol chocthy oschy dain chor kos	STATE_0 :: yshey shody okchoy otchol chocthy oschy dain chor kos	STATE_0 :: yshey shody okchoy otchol chocthy oschy dain chor kos	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1r.9	f1r	T	A	f1r.9|P01	daiin shos cfhol shody	STATE_0 :: daiin shos cfhol shody	STATE_0 :: daiin shos cfhol shody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.1	f1v	H	A	f1v.1|P01|f1v.1|P02|f1v.1|P03	kchsy chodaiin ol oltchey char cfhar am	STATE_0 :: kchsy chodaiin ol oltchey char cfhar am	STATE_0 :: kchsy chodaiin ol oltchey char cfhar am	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.10	f1v	H	A	f1v.10|P01|f1v.10|P02	toor chotchey dal chody schody pol chodar	STATE_0 :: toor chotchey dal chody schody pol chodar	STATE_0 :: toor chotchey dal chody schody pol chodar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.2	f1v	H	A	f1v.2|P01|f1v.2|P02	yteey char or ochy dcho lkody okodar chody	STATE_0 :: yteey char or ochy dcho lkody okodar chody	STATE_0 :: yteey char or ochy dcho lkody okodar chody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.3	f1v	H	A	f1v.3|P01|f1v.3|P02|f1v.3|P03	da ckhy ckhockhy shy dksheey cthy kotchody dal	STATE_0 :: da ckhy ckhockhy shy dksheey cthy kotchody dal	STATE_0 :: da ckhy ckhockhy shy dksheey cthy kotchody dal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.4	f1v	H	A	f1v.4|P01|f1v.4|P02	dol chokeo dair dam sochey chokody	STATE_0 :: dol chokeo dair dam sochey chokody	STATE_0 :: dol chokeo dair dam sochey chokody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.5	f1v	H	A	f1v.5|P01|f1v.5|P02	potoy shol dair cphoal dar chey tody otoaiin shoshy	STATE_0 :: potoy shol dair cphoal dar chey tody otoaiin shoshy	STATE_0 :: potoy shol dair cphoal dar chey tody otoaiin shoshy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.6	f1v	H	A	f1v.6|P01|f1v.6|P02|f1v.6|P03	choky chol cthol shol okal dolchey chodo lol chy cthy	STATE_0 :: choky chol cthol shol okal dolchey chodo lol chy cthy	STATE_0 :: choky chol cthol shol okal dolchey chodo lol chy cthy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.7	f1v	H	A	f1v.7|P01|f1v.7|P02|f1v.7|P03	qo ol choees cheol dol cthey ykol dol dolo ykol dolchiody	STATE_0 :: qo ol choees cheol dol cthey ykol dol dolo ykol dolchiody	STATE_0 :: qo ol choees cheol dol cthey ykol dol dolo ykol dolchiody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.8	f1v	H	A	f1v.8|P01|f1v.8|P02|f1v.8|P03	okolshol kol kechy chol ky chol cthol chody chol daiin	STATE_0 :: okolshol kol kechy chol ky chol cthol chody chol daiin	STATE_0 :: okolshol kol kechy chol ky chol cthol chody chol daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f1v.9	f1v	H	A	f1v.9|P01|f1v.9|P02|f1v.9|P03	shor okal chol dolky dar shol dchor otcho dar shody	STATE_0 :: shor okal chol dolky dar shol dchor otcho dar shody	STATE_0 :: shor okal chol dolky dar shol dchor otcho dar shody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.1	f20r	H	A	f20r.1|P01|f20r.1|P02|f20r.1|P03	kdchody chopy cheey qotchol qotoeey dchor chaiin	STATE_0 :: kdchody chopy cheey qotchol qotoeey dchor chaiin	STATE_0 :: kdchody chopy cheey qotchol qotoeey dchor chaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.10	f20r	H	A	f20r.10|P01	ochoaiin chor sody pchodaiin chetody choky dchy toy	STATE_0 :: ochoaiin chor sody pchodaiin chetody choky dchy toy	STATE_0 :: ochoaiin chor sody pchodaiin chetody choky dchy toy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.11	f20r	H	A	f20r.11|P01|f20r.11|P02	dchod qoteeody ytchy qotshey dchaiin cholody	STATE_0 :: dchod qoteeody ytchy qotshey dchaiin cholody	STATE_0 :: dchod qoteeody ytchy qotshey dchaiin cholody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.12	f20r	H	A	f20r.12|P01	shoiin cheody otchey otchy tchy qoteey daiin dar	STATE_0 :: shoiin cheody otchey otchy tchy qoteey daiin dar	STATE_0 :: shoiin cheody otchey otchy tchy qoteey daiin dar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.13	f20r	H	A	f20r.13|P01|f20r.13|P02|f20r.13|P03	ochaiin chor chorcheey tchey	STATE_0 :: ochaiin chor chorcheey tchey	STATE_0 :: ochaiin chor chorcheey tchey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.2	f20r	H	A	f20r.2|P01|f20r.2|P02|f20r.2|P03	chodey cthey chotol odaiir qotchy cthody chodchy	STATE_0 :: chodey cthey chotol odaiir qotchy cthody chodchy	STATE_0 :: chodey cthey chotol odaiir qotchy cthody chodchy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.3	f20r	H	A	f20r.3|P01|f20r.3|P02	qoteey cho chodaiin sho qochy chey tcheodal daral	STATE_0 :: qoteey cho chodaiin sho qochy chey tcheodal daral	STATE_0 :: qoteey cho chodaiin sho qochy chey tcheodal daral	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.4	f20r	H	A	f20r.4|P01|f20r.4|P02|f20r.4|P03	ochol ol teey otolchey	STATE_0 :: ochol ol teey otolchey	STATE_0 :: ochol ol teey otolchey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.5	f20r	H	A	f20r.5|P01|f20r.5|P02|f20r.5|P03	pchocthy chokoaiin cpy cheeen opchey shosaiin r	STATE_0 :: pchocthy chokoaiin cpy cheeen opchey shosaiin r	STATE_0 :: pchocthy chokoaiin cpy cheeen opchey shosaiin r	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.6	f20r	H	A	f20r.6|P01	choees okchor qotol cheey daiin chy choiin daiin	STATE_0 :: choees okchor qotol cheey daiin chy choiin daiin	STATE_0 :: choees okchor qotol cheey daiin chy choiin daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.7	f20r	H	A	f20r.7|P01|f20r.7|P02	ocholshod daiin choteol chol dol shol otaiin	STATE_0 :: ocholshod daiin choteol chol dol shol otaiin	STATE_0 :: ocholshod daiin choteol chol dol shol otaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.8	f20r	H	A	f20r.8|P01|f20r.8|P02	schodain cheo r cheody	STATE_0 :: schodain cheo r cheody	STATE_0 :: schodain cheo r cheody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20r.9	f20r	H	A	f20r.9|P01|f20r.9|P02	fchodees shody qotchey qokchey qocphy chokoldy	STATE_0 :: fchodees shody qotchey qokchey qocphy chokoldy	STATE_0 :: fchodees shody qotchey qokchey qocphy chokoldy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.1	f20v	H	A	f20v.1|P01|f20v.1|P02|f20v.1|P03	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	STATE_0 :: faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	STATE_0 :: faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.10	f20v	H	A	f20v.10|P01	shokaiin chocthy chol daiin chy chor ety	STATE_0 :: shokaiin chocthy chol daiin chy chor ety	STATE_0 :: shokaiin chocthy chol daiin chy chor ety	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.11	f20v	H	A	f20v.11|P01|f20v.11|P02|f20v.11|P03	okoiin chey cphol chory	STATE_0 :: okoiin chey cphol chory	STATE_0 :: okoiin chey cphol chory	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.2	f20v	H	A	f20v.2|P01|f20v.2|P02	sos ykaiin cheol chol choiin checthy otol chol chodaiin oty	STATE_0 :: sos ykaiin cheol chol choiin checthy otol chol chodaiin oty	STATE_0 :: sos ykaiin cheol chol choiin checthy otol chol chodaiin oty	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.3	f20v	H	A	f20v.3|P01|f20v.3|P02|f20v.3|P03	okchy sho kchol shol chcthy qoty chy tolshy qotchy	STATE_0 :: okchy sho kchol shol chcthy qoty chy tolshy qotchy	STATE_0 :: okchy sho kchol shol chcthy qoty chy tolshy qotchy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.4	f20v	H	A	f20v.4|P01|f20v.4|P02	sho or aiin shol daiin	STATE_0 :: sho or aiin shol daiin	STATE_0 :: sho or aiin shol daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.5	f20v	H	A	f20v.5|P01|f20v.5|P02|f20v.5|P03	tshol folchol otor shol shor fshodchy otchy chcphy dy	STATE_0 :: tshol folchol otor shol shor fshodchy otchy chcphy dy	STATE_0 :: tshol folchol otor shol shor fshodchy otchy chcphy dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.6	f20v	H	A	f20v.6|P01|f20v.6|P02|f20v.6|P03	doiiin chockhy dar cheockhy shos cheos char cthaiin	STATE_0 :: doiiin chockhy dar cheockhy shos cheos char cthaiin	STATE_0 :: doiiin chockhy dar cheockhy shos cheos char cthaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.7	f20v	H	A	f20v.7|P01|f20v.7|P02	shocthy sho cthy daiin sheoy tey s soaiin	STATE_0 :: shocthy sho cthy daiin sheoy tey s soaiin	STATE_0 :: shocthy sho cthy daiin sheoy tey s soaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.8	f20v	H	A	f20v.8|P01|f20v.8|P02	shain choraly sho ar chy daiin d s	STATE_0 :: shain choraly sho ar chy daiin d s	STATE_0 :: shain choraly sho ar chy daiin d s	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f20v.9	f20v	H	A	f20v.9|P01|f20v.9|P02|f20v.9|P03	ykchy keody cho cthy chol shd qoty d s	STATE_0 :: ykchy keody cho cthy chol shd qoty d s	STATE_0 :: ykchy keody cho cthy chol shd qoty d s	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.1	f21r	H	A	f21r.1|P01|f21r.1|P02|f21r.1|P03	pchor oeeockhy ofychey ypchey qopcheody otaiin chan	STATE_0 :: pchor oeeockhy ofychey ypchey qopcheody otaiin chan	STATE_0 :: pchor oeeockhy ofychey ypchey qopcheody otaiin chan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.10	f21r	H	A	f21r.10|P01|f21r.10|P02|f21r.10|P03	totchy keor chyky qotaiin qotchol ty ctheey otaiin	STATE_0 :: totchy keor chyky qotaiin qotchol ty ctheey otaiin	STATE_0 :: totchy keor chyky qotaiin qotchol ty ctheey otaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.11	f21r	H	A	f21r.11|P01	shol chol shol tchol chcthy otyky shey yteol shody	STATE_0 :: shol chol shol tchol chcthy otyky shey yteol shody	STATE_0 :: shol chol shol tchol chcthy otyky shey yteol shody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.12	f21r	H	A	f21r.12|P01|f21r.12|P02|f21r.12|P03	ykeey chor sheey ysheol chor chol daiin chkaiin	STATE_0 :: ykeey chor sheey ysheol chor chol daiin chkaiin	STATE_0 :: ykeey chor sheey ysheol chor chol daiin chkaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.2	f21r	H	A	f21r.2|P01|f21r.2|P02	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	STATE_0 :: saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	STATE_0 :: saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.3	f21r	H	A	f21r.3|P01|f21r.3|P02|f21r.3|P03	qotol shy ol cheor chy qokchey chey keey dy	STATE_0 :: qotol shy ol cheor chy qokchey chey keey dy	STATE_0 :: qotol shy ol cheor chy qokchey chey keey dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.4	f21r	H	A	f21r.4|P01|f21r.4|P02|f21r.4|P03	pchofychy daiin cthain otolosheey qocthey tolchory	STATE_0 :: pchofychy daiin cthain otolosheey qocthey tolchory	STATE_0 :: pchofychy daiin cthain otolosheey qocthey tolchory	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.5	f21r	H	A	f21r.5|P01	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin	STATE_0 :: ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin	STATE_0 :: ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.6	f21r	H	A	f21r.6|P01|f21r.6|P02|f21r.6|P03	dchor y kolyky chol kol qokeol cholol qoteeol dady	STATE_0 :: dchor y kolyky chol kol qokeol cholol qoteeol dady	STATE_0 :: dchor y kolyky chol kol qokeol cholol qoteeol dady	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.7	f21r	H	A	f21r.7|P01|f21r.7|P02|f21r.7|P03	shoeor cheor chokeody cho cthor shy	STATE_0 :: shoeor cheor chokeody cho cthor shy	STATE_0 :: shoeor cheor chokeody cho cthor shy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.8	f21r	H	A	f21r.8|P01|f21r.8|P02|f21r.8|P03	fchokshy otor cheol ocphal opcheas cthodaiin oty	STATE_0 :: fchokshy otor cheol ocphal opcheas cthodaiin oty	STATE_0 :: fchokshy otor cheol ocphal opcheas cthodaiin oty	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21r.9	f21r	H	A	f21r.9|P01|f21r.9|P02|f21r.9|P03	okaiin sho tshaiin chkaiin shcthey cthody cthy s	STATE_0 :: okaiin sho tshaiin chkaiin shcthey cthody cthy s	STATE_0 :: okaiin sho tshaiin chkaiin shcthey cthody cthy s	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21v.1	f21v	H	A	f21v.1|P01|f21v.1|P02	toldshy chofchy qofshey shckhol odaiin shey ckholy	STATE_0 :: toldshy chofchy qofshey shckhol odaiin shey ckholy	STATE_0 :: toldshy chofchy qofshey shckhol odaiin shey ckholy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21v.2	f21v	H	A	f21v.2|P01	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	STATE_0 :: oeeesoy qokchy chody qotchy qokchy choty tchol daiin	STATE_0 :: oeeesoy qokchy chody qotchy qokchy choty tchol daiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f21v.3	f21v	H	A	f21v.3|P01	qotol keeees chotchy tcho choty chor qotol daiin dal	STATE_0 :: qotol keeees chotchy tcho choty chor qotol daiin dal	STATE_0 :: qotol keeees chotchy tcho choty chor qotol daiin dal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
