case_id	edition	page	direction	representation	required_rows	status	known_mask_units	upper_units	maximum_known_required_rows	unknown_rows_required_at_least
ZL3b|f113v|f113v.1-f113v.3|MATERIAL|REVERSED|ALL_TREE_NODES	ZL3b	f113v	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
ZL3b|f113v|f113v.1-f113v.3|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	ZL3b	f113v	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
ZL3b|f113v|f113v.1-f113v.3|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	ZL3b	f113v	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.1-f103r.4|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f103r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.1-f103r.4|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f103r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.1-f103r.4|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f103r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.1-f103r.4|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f103r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.5-f103r.7|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f103r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.5-f103r.7|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f103r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.5-f103r.7|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f103r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.5-f103r.7|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f103r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.8-f103r.12|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f103r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.8-f103r.12|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f103r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.8-f103r.12|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f103r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.8-f103r.12|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f103r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.13-f103r.15|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f103r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.13-f103r.15|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f103r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.13-f103r.15|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f103r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f103r|f103r.13-f103r.15|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f103r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f106v|f106v.1-f106v.4|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f106v	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f106v|f106v.1-f106v.4|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f106v	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f106v|f106v.1-f106v.4|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f106v	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f106v|f106v.1-f106v.4|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f106v	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f107r|f107r.1-f107r.3|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f107r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f107r|f107r.1-f107r.3|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f107r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f107r|f107r.1-f107r.3|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f107r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f107r|f107r.1-f107r.3|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f107r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f107v|f107v.1-f107v.4|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f107v	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f107v|f107v.1-f107v.4|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f107v	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f107v|f107v.1-f107v.4|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f107v	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f107v|f107v.1-f107v.4|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f107v	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f108r|f108r.1-f108r.4|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f108r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f108r|f108r.1-f108r.4|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f108r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f108r|f108r.1-f108r.4|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f108r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f108r|f108r.1-f108r.4|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f108r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f108r|f108r.5-f108r.7|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f108r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f108r|f108r.5-f108r.7|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f108r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f108r|f108r.5-f108r.7|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f108r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f108r|f108r.5-f108r.7|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f108r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113r|f113r.1-f113r.3|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f113r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113r|f113r.1-f113r.3|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f113r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113r|f113r.1-f113r.3|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f113r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113r|f113r.1-f113r.3|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f113r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113r|f113r.4-f113r.7|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f113r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113r|f113r.4-f113r.7|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f113r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113r|f113r.4-f113r.7|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f113r	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113r|f113r.4-f113r.7|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f113r	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113v|f113v.1-f113v.3|MATERIAL|ORIGINAL|ALL_TREE_NODES	IT2a	f113v	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113v|f113v.1-f113v.3|MATERIAL|REVERSED|ALL_TREE_NODES	IT2a	f113v	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113v|f113v.1-f113v.3|PLANT_IDENTITY|ORIGINAL|ALL_TREE_NODES	IT2a	f113v	ORIGINAL	ALL_TREE_NODES	1,4,5,7,8,10,15	CONTRADICTED			0	NO_COMPLETION
IT2a|f113v|f113v.1-f113v.3|PLANT_IDENTITY|REVERSED|ALL_TREE_NODES	IT2a	f113v	REVERSED	ALL_TREE_NODES	1,6,8,9,11,12,15	CONTRADICTED			0	NO_COMPLETION
