model	edition	source_group_id	locus	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	full_line	full_model_line	assessment
T	ZL3b	ZL3b|f77r.23|G003	f77r.23	chedy	danach	TEMPORAL_ANAPHOR	qokaiin	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qok[a:o]l	⟦sheoky⟧ aus dem Rohr danach später ⟦olshedy⟧ fließt danach ⟦qok[a:o]l⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.23|G004	f77r.23	lchedy	später	RELATIVE_LATER	chedy	olshedy	DEFINITE_SPACE	DEFINITE_SPACE	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qok[a:o]l	⟦sheoky⟧ aus dem Rohr danach später ⟦olshedy⟧ fließt danach ⟦qok[a:o]l⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.23|G007	f77r.23	chedy	danach	TEMPORAL_ANAPHOR	qokeedy	qok[a:o]l	DEFINITE_SPACE	DEFINITE_SPACE	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qok[a:o]l	⟦sheoky⟧ aus dem Rohr danach später ⟦olshedy⟧ fließt danach ⟦qok[a:o]l⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.25|G004	f77r.25	qokal	im Becken	LOCATION	shedy	shedar	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokar / shedy qokal shedar dal / chedy daror	Mündung ⟦qokar⟧ / Flüssigkeit im Becken sammelt sich und / danach fließt ab	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.25|G007	f77r.25	chedy	danach	TEMPORAL_ANAPHOR	dal	daror	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	otedy qokar / shedy qokal shedar dal / chedy daror	Mündung ⟦qokar⟧ / Flüssigkeit im Becken sammelt sich und / danach fließt ab	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.26|G004	f77r.26	chcthy	langsam	RATE	qokaiin	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy qokeedy qokaiin chcthy lchedy qokaly	warm fließt aus dem Rohr langsam später ins Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.26|G005	f77r.26	lchedy	später	RELATIVE_LATER	chcthy	qokaly	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy qokeedy qokaiin chcthy lchedy qokaly	warm fließt aus dem Rohr langsam später ins Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.26|G006	f77r.26	qokaly	ins Becken	GOAL	lchedy		DEFINITE_SPACE	LINE_END	qoteedy qokeedy qokaiin chcthy lchedy qokaly	warm fließt aus dem Rohr langsam später ins Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.27|G001	f77r.27	solchedy	hier	LOCATION		qokain	LINE_START	DEFINITE_SPACE	solchedy qokain okaiin shedy qokeedy qotedy	hier ist Rohr Flüssigkeit fließt aus der Mündung	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.33|G002	f77r.33	chedy	danach	TEMPORAL_ANAPHOR	daiin	qol	DEFINITE_SPACE	DEFINITE_SPACE	daiin chedy qol / keedy qoteeedy sar oiiiin cheety dy	⟦daiin⟧ danach ⟦qol⟧ / ⟦keedy⟧ ⟦qoteeedy⟧ ⟦sar⟧ ⟦oiiiin⟧ ⟦cheety⟧ ⟦dy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.34|G003	f77r.34	chedy	danach	TEMPORAL_ANAPHOR	shedy	qolchedy	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	aus dem Rohr Flüssigkeit danach ⟦qolchedy⟧ aus dem Rohr aus dem Rohr ⟦checkhy⟧ ⟦raiin⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.35|G003	f77r.35	chedy	danach	TEMPORAL_ANAPHOR	okaiin	qokain	DEFINITE_SPACE	DEFINITE_SPACE	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	⟦solkeey⟧ Rohr danach ist ⟦sheedy⟧ aus dem Rohr ⟦chedaiin⟧ ⟦chealy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.36|G004	f77r.36	chedy	danach	TEMPORAL_ANAPHOR	qotain	d[o:a]lchl	DEFINITE_SPACE	DEFINITE_SPACE	dshedy pchedy qotain chedy d[o:a]lchl qokeedy qokol / olchey	⟦dshedy⟧ ⟦pchedy⟧ ⟦qotain⟧ danach ⟦d[o:a]lchl⟧ fließt ⟦qokol⟧ / ⟦olchey⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f77r.37|G007	f77r.37	lchedy	später	RELATIVE_LATER	cheey		DEFINITE_SPACE	LINE_END	teeolain chey qoteedy qokain cheedy cheey lchedy	⟦teeolain⟧ ⟦chey⟧ warm ist ⟦cheedy⟧ ⟦cheey⟧ später	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	ZL3b	ZL3b|f21r.11|G005	f21r.11	chcthy	langsam	RATE	tchol	otyky	DEFINITE_SPACE	DEFINITE_SPACE	shol chol shol tchol chcthy otyky shey yteol shody	⟦shol⟧ ⟦chol⟧ ⟦shol⟧ ⟦tchol⟧ langsam ⟦otyky⟧ ⟦shey⟧ ⟦yteol⟧ ⟦shody⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.12|G005	f77r.12	chedy	danach	TEMPORAL_ANAPHOR	shedaiin	shedaiin	DEFINITE_SPACE	DEFINITE_SPACE	solteedy qoteedy qodeedy shedaiin chedy shedaiin sheol ol ched	⟦solteedy⟧ warm ⟦qodeedy⟧ ⟦shedaiin⟧ danach ⟦shedaiin⟧ ⟦sheol⟧ ⟦ol⟧ ⟦ched⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.13|G005	f77r.13	chedy	danach	TEMPORAL_ANAPHOR	tedy	lsheedy	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy qolsheedy shol tedy chedy lsheedy qokedy qolal chedy	fließt ⟦qolsheedy⟧ ⟦shol⟧ ⟦tedy⟧ danach ⟦lsheedy⟧ ⟦qokedy⟧ ⟦qolal⟧ danach	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.13|G009	f77r.13	chedy	danach	TEMPORAL_ANAPHOR	qolal		DEFINITE_SPACE	LINE_END	qokeedy qolsheedy shol tedy chedy lsheedy qokedy qolal chedy	fließt ⟦qolsheedy⟧ ⟦shol⟧ ⟦tedy⟧ danach ⟦lsheedy⟧ ⟦qokedy⟧ ⟦qolal⟧ danach	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.15|G008	f77r.15	lchedy	später	RELATIVE_LATER	qokeedy	lol	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy shedy qotol shedy qokaiin sheety qokeedy lchedy lol	fließt Flüssigkeit ⟦qotol⟧ Flüssigkeit aus dem Rohr ⟦sheety⟧ fließt später ⟦lol⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.16|G003	f77r.16	chedy	danach	TEMPORAL_ANAPHOR	qotaiin	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	sshedy qotaiin chedy qokaiin shedy qolcheedy qokeedy lol	⟦sshedy⟧ ⟦qotaiin⟧ danach aus dem Rohr Flüssigkeit ⟦qolcheedy⟧ fließt ⟦lol⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.21|G006	f77r.21	chedy	danach	TEMPORAL_ANAPHOR	qokeey	shear	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	⟦chedaiin⟧ Flüssigkeit fließt ⟦qokedy⟧ ⟦qokeey⟧ danach ⟦shear⟧ ⟦olaiiny⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.22|G003	f77r.22	lchedy	später	RELATIVE_LATER	al	r	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	warm ⟦al⟧ später ⟦r⟧ ⟦oin⟧ ⟦chy⟧ ⟦chedaiin⟧ ⟦cheey⟧ ⟦okedy⟧ ⟦qoky⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.23|G003	f77r.23	chedy	danach	TEMPORAL_ANAPHOR	qokaiin	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokol	⟦sheoky⟧ aus dem Rohr danach später ⟦olshedy⟧ fließt danach ⟦qokol⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.23|G004	f77r.23	lchedy	später	RELATIVE_LATER	chedy	olshedy	DEFINITE_SPACE	DEFINITE_SPACE	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokol	⟦sheoky⟧ aus dem Rohr danach später ⟦olshedy⟧ fließt danach ⟦qokol⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.23|G007	f77r.23	chedy	danach	TEMPORAL_ANAPHOR	qokeedy	qokol	DEFINITE_SPACE	DEFINITE_SPACE	sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokol	⟦sheoky⟧ aus dem Rohr danach später ⟦olshedy⟧ fließt danach ⟦qokol⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.25|G004	f77r.25	qokal	im Becken	LOCATION	shedy	shedar	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken sammelt sich und danach fließt ab	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.25|G007	f77r.25	chedy	danach	TEMPORAL_ANAPHOR	dal	daror	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken sammelt sich und danach fließt ab	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.26|G004	f77r.26	chcthy	langsam	RATE	qokaiin	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy qokeedy qokaiin chcthy lchedy qokaly	warm fließt aus dem Rohr langsam später ins Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.26|G005	f77r.26	lchedy	später	RELATIVE_LATER	chcthy	qokaly	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy qokeedy qokaiin chcthy lchedy qokaly	warm fließt aus dem Rohr langsam später ins Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.26|G006	f77r.26	qokaly	ins Becken	GOAL	lchedy		DEFINITE_SPACE	LINE_END	qoteedy qokeedy qokaiin chcthy lchedy qokaly	warm fließt aus dem Rohr langsam später ins Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.27|G001	f77r.27	solchedy	hier	LOCATION		qokain	LINE_START	DEFINITE_SPACE	solchedy qokain okaiin shedy qokeedy qotedy	hier ist Rohr Flüssigkeit fließt aus der Mündung	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.33|G002	f77r.33	chedy	danach	TEMPORAL_ANAPHOR	daiin	qol	DEFINITE_SPACE	DEFINITE_SPACE	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	⟦daiin⟧ danach ⟦qol⟧ ⟦keedy⟧ ⟦qoteeedy⟧ ⟦sar⟧ ⟦oiiiin⟧ ⟦cheety⟧ ⟦dy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.34|G003	f77r.34	chedy	danach	TEMPORAL_ANAPHOR	shedy	qol	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	aus dem Rohr Flüssigkeit danach ⟦qol⟧ danach aus dem Rohr aus dem Rohr ⟦checkhy⟧ ⟦raiin⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.34|G005	f77r.34	chedy	danach	TEMPORAL_ANAPHOR	qol	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	aus dem Rohr Flüssigkeit danach ⟦qol⟧ danach aus dem Rohr aus dem Rohr ⟦checkhy⟧ ⟦raiin⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.35|G003	f77r.35	chedy	danach	TEMPORAL_ANAPHOR	okaiin	qokain	DEFINITE_SPACE	DEFINITE_SPACE	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	⟦solkeey⟧ Rohr danach ist ⟦sheedy⟧ aus dem Rohr ⟦chedaiin⟧ ⟦chealy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.36|G004	f77r.36	chedy	danach	TEMPORAL_ANAPHOR	qotain	dolchl	DEFINITE_SPACE	DEFINITE_SPACE	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	⟦dshedy⟧ ⟦pchedy⟧ ⟦qotain⟧ danach ⟦dolchl⟧ fließt ⟦qokol⟧ ⟦olchey⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f77r.37|G007	f77r.37	lchedy	später	RELATIVE_LATER	cheey		DEFINITE_SPACE	LINE_END	teeolain chey qoteedy qokain cheedy cheey lchedy	⟦teeolain⟧ ⟦chey⟧ warm ist ⟦cheedy⟧ ⟦cheey⟧ später	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	IT2a	IT2a|f21r.11|G005	f21r.11	chcthy	langsam	RATE	tchol	otyky	DEFINITE_SPACE	DEFINITE_SPACE	shol chol shol tchol chcthy otyky shey yteol shody	⟦shol⟧ ⟦chol⟧ ⟦shol⟧ ⟦tchol⟧ langsam ⟦otyky⟧ ⟦shey⟧ ⟦yteol⟧ ⟦shody⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.13|G011	f77r.13	chedy	danach	TEMPORAL_ANAPHOR	al		DEFINITE_SPACE	LINE_END	qokeedy qol {ch'}eedy shol tedy che@152;y lshee@152;y qoke@152;y qol / al chedy	fließt ⟦qol⟧ ⟦{ch'}eedy⟧ ⟦shol⟧ ⟦tedy⟧ ⟦che@152;y⟧ ⟦lshee@152;y⟧ ⟦qoke@152;y⟧ ⟦qol⟧ / ⟦al⟧ danach	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.15|G008	f77r.15	lchedy	später	RELATIVE_LATER	qokeedy	lol	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy she@152;y qotol {ch'}edy qokaiin sheety qokeedy lchedy lol	fließt ⟦she@152;y⟧ ⟦qotol⟧ ⟦{ch'}edy⟧ aus dem Rohr ⟦sheety⟧ fließt später ⟦lol⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.21|G006	f77r.21	chedy	danach	TEMPORAL_ANAPHOR	qokeey	shear	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny	⟦chedaiin⟧ Flüssigkeit fließt ⟦qokedy⟧ ⟦qokeey⟧ danach ⟦shear⟧ ⟦olaiiny⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.22|G003	f77r.22	lchedy	später	RELATIVE_LATER	al	r	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy al lchedy r oin chy che@152;aiin cheey okedy qoky	warm ⟦al⟧ später ⟦r⟧ ⟦oin⟧ ⟦chy⟧ ⟦che@152;aiin⟧ ⟦cheey⟧ ⟦okedy⟧ ⟦qoky⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.23|G007	f77r.23	chedy	danach	TEMPORAL_ANAPHOR	qokeedy	qokal	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}eoky qokaiin che@152;y lche@152;y olshe@152;y qokeedy chedy qokal	⟦{ch'}eoky⟧ aus dem Rohr ⟦che@152;y⟧ ⟦lche@152;y⟧ ⟦olshe@152;y⟧ fließt danach im Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.23|G008	f77r.23	qokal	im Becken	LOCATION	chedy		DEFINITE_SPACE	LINE_END	{ch'}eoky qokaiin che@152;y lche@152;y olshe@152;y qokeedy chedy qokal	⟦{ch'}eoky⟧ aus dem Rohr ⟦che@152;y⟧ ⟦lche@152;y⟧ ⟦olshe@152;y⟧ fließt danach im Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.25|G004	f77r.25	qokal	im Becken	LOCATION	shedy	shedar	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken sammelt sich und danach fließt ab	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.25|G007	f77r.25	chedy	danach	TEMPORAL_ANAPHOR	dal	daror	DEFINITE_SPACE	DEFINITE_SPACE	otedy qokor shedy qokal shedar dal chedy daror	Mündung ⟦qokor⟧ Flüssigkeit im Becken sammelt sich und danach fließt ab	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.26|G004	f77r.26	chcthy	langsam	RATE	qokaiin	lche@152;y	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy qokee@152;y qokaiin chcthy lche@152;y qokaly	warm ⟦qokee@152;y⟧ aus dem Rohr langsam ⟦lche@152;y⟧ ins Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.26|G006	f77r.26	qokaly	ins Becken	GOAL	lche@152;y		DEFINITE_SPACE	LINE_END	qoteedy qokee@152;y qokaiin chcthy lche@152;y qokaly	warm ⟦qokee@152;y⟧ aus dem Rohr langsam ⟦lche@152;y⟧ ins Becken	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.33|G002	f77r.33	chedy	danach	TEMPORAL_ANAPHOR	daiin	qol	DEFINITE_SPACE	DEFINITE_SPACE	daiin chedy qol kee@152;y qoteeedy sar @221;iiiin cheety dy	⟦daiin⟧ danach ⟦qol⟧ ⟦kee@152;y⟧ ⟦qoteeedy⟧ ⟦sar⟧ ⟦@221;iiiin⟧ ⟦cheety⟧ ⟦dy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.34|G003	f77r.34	chedy	danach	TEMPORAL_ANAPHOR	shedy	qolche@152;y	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin shedy chedy qolche@152;y qokaiin qokaiin checkhy @206;aiin	aus dem Rohr Flüssigkeit danach ⟦qolche@152;y⟧ aus dem Rohr aus dem Rohr ⟦checkhy⟧ ⟦@206;aiin⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.35|G003	f77r.35	chedy	danach	TEMPORAL_ANAPHOR	okaiin	qokain	DEFINITE_SPACE	DEFINITE_SPACE	solkeey okaiin chedy qokain sheedy qotaiin che@152;aiin chealy	⟦solkeey⟧ Rohr danach ist ⟦sheedy⟧ ⟦qotaiin⟧ ⟦che@152;aiin⟧ ⟦chealy⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f77r.36|G004	f77r.36	chedy	danach	TEMPORAL_ANAPHOR	qotain	dolchl	DEFINITE_SPACE	DEFINITE_SPACE	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	⟦dshedy⟧ ⟦pchedy⟧ ⟦qotain⟧ danach ⟦dolchl⟧ fließt ⟦qokol⟧ ⟦olchey⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
T	RF1b	RF1b|f21r.11|G005	f21r.11	chcthy	langsam	RATE	tchol	otyky	DEFINITE_SPACE	DEFINITE_SPACE	shol chol shol tchol chcthy otyky shey yteol shody	⟦shol⟧ ⟦chol⟧ ⟦shol⟧ ⟦tchol⟧ langsam ⟦otyky⟧ ⟦shey⟧ ⟦yteol⟧ ⟦shody⟧	EXPOSED_HYPOTHESIS_NOT_CONFIRMED
