shol	paragraph	grammar	model	timing	chey	target	target_form	location	kind	C_status	N_status	C_before	N_before	C_after	N_after	constraint_discriminator	row_status
A	f17v|f17v.1-f17v.23	J	H	I	f17v.19:2	f17v.20:1	ykeey	f17v.20:4	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f17v|f17v.1-f17v.23	M	D	O	f17v.19:2	f17v.20:1	ykeey	f17v.20:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	False	recorded
A	f17v|f17v.1-f17v.23	M	D	O	f17v.19:2	f17v.20:1	ykeey	f17v.20:4	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	False	recorded
A	f17v|f17v.1-f17v.23	M	D	I	f17v.19:2	f17v.20:1	ykeey	f17v.20:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	False	recorded
A	f17v|f17v.1-f17v.23	M	D	I	f17v.19:2	f17v.20:1	ykeey	f17v.20:4	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	False	recorded
A	f17v|f17v.1-f17v.23	M	H	O	f17v.19:2	f17v.20:1	ykeey	f17v.20:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	False	recorded
A	f17v|f17v.1-f17v.23	M	H	O	f17v.19:2	f17v.20:1	ykeey	f17v.20:4	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f17v|f17v.1-f17v.23	M	H	I	f17v.19:2	f17v.20:1	ykeey	f17v.20:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	False	recorded
A	f17v|f17v.1-f17v.23	M	H	I	f17v.19:2	f17v.20:1	ykeey	f17v.20:4	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f86v5|f86v5.18-f86v5.25	B	D	O	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	B	D	I	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	B	H	O	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	B	H	I	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	J	H	O	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	J	H	I	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	M	D	O	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	M	D	I	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	M	H	O	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f86v5|f86v5.18-f86v5.25	M	H	I	f86v5.19:3	f86v5.19:6	oty	f86v5.19:7	QUALITY	MATCH	MISSING_PATIENT	"{""PHYSICAL:thermal"":""cold""}"	{}	"{""PHYSICAL:thermal"":""cold""}"	{}	True	recorded
A	f102v2|f102v2.30-f102v2.39	B	D	O	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	B	D	I	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	B	H	O	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	B	H	I	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	J	D	O	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	J	D	I	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	J	H	O	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	J	H	I	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	M	D	O	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	M	D	I	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	M	H	O	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f102v2|f102v2.30-f102v2.39	M	H	I	f102v2.37:3	f102v2.37:8	qokeey	f102v2.38:2	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:thermal"":""hot""}"	{}	"{""PHYSICAL:thermal"":""hot""}"	{}	False	recorded
A	f29v.1-f29v.4	B	D	O	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	B	D	O	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	B	D	I	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	B	D	I	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	B	H	O	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	B	H	O	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	B	H	I	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	B	H	I	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	J	D	O	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	J	D	O	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	J	D	I	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	J	D	I	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	J	H	O	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	J	H	O	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	J	H	I	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	J	H	I	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	M	D	O	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	M	D	O	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	M	D	I	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	M	D	I	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	False	recorded
A	f29v.1-f29v.4	M	H	O	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	M	H	O	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	M	H	I	f29v.2:6	f29v.3:1	chol	f29v.3:2	ACTION	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
A	f29v.1-f29v.4	M	H	I	f29v.2:6	f29v.3:1	chol	f29v.3:9	ACTION	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	False	recorded
