paragraph	grammar	operation	form	meaning	patient	patient_form	coingredient	rule	debts	shared_run	additional_grammar_assumption	row_status
f24r|f24r.1-f24r.20	B	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
f24r|f24r.1-f24r.20	B	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.11:5	qokain		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT			recorded
f24r|f24r.1-f24r.20	B	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	RELATION_LOCAL				recorded
f24r|f24r.1-f24r.20	B	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
f24r|f24r.1-f24r.20	B	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
f24r|f24r.1-f24r.20	B	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f24r|f24r.1-f24r.20	B	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f24r|f24r.1-f24r.20	B	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
f24r|f24r.1-f24r.20	J	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
f24r|f24r.1-f24r.20	J	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
f24r|f24r.1-f24r.20	J	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
f24r|f24r.1-f24r.20	J	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f24r|f24r.1-f24r.20	J	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_J		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f24r|f24r.1-f24r.20	J	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
f24r|f24r.1-f24r.20	J	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
f24r|f24r.1-f24r.20	J	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f24r|f24r.1-f24r.20	J	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f24r|f24r.1-f24r.20	J	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
f24r|f24r.1-f24r.20	M	f24r.1:6	she	lasse stehen	f24r.1:4	chor		LOCAL_LEFT	UNREAD_BETWEEN:f24r.1:5			recorded
f24r|f24r.1-f24r.20	M	f24r.3:5	ckhy	stampfe	f24r.3:3	okol		LOCAL_LEFT				recorded
f24r|f24r.1-f24r.20	M	f24r.6:5	qoky	erwärme mäßig	f24r.6:3	otal		LOCAL_LEFT	UNREAD_BETWEEN:f24r.6:4			recorded
f24r|f24r.1-f24r.20	M	f24r.12:1	qokchy	durcharbeiten [U] / zwei Materialien vermischen [D]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f24r|f24r.1-f24r.20	M	f24r.12:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f24r.12:3	tol	f24r.12:4	SHARED_RIGHT_M		f24r.12:1-2	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f24r|f24r.1-f24r.20	M	f24r.12:5	ckhy	stampfe	f24r.12:4	tod		LOCAL_LEFT				recorded
f24r|f24r.1-f24r.20	M	f24r.14:2	cheey	zerreibe fein	f24r.14:4	char		LOCAL_RIGHT	UNREAD_BETWEEN:f24r.14:3			recorded
f24r|f24r.1-f24r.20	M	f24r.18:2	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f24r|f24r.1-f24r.20	M	f24r.18:4	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f24r|f24r.1-f24r.20	M	f24r.19:3	chol	erhitze	f24r.17:3	sham		PARAGRAPH_CARRY	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION			recorded
f45v|f45v.5-f45v.11	B	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
f45v|f45v.5-f45v.11	B	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
f45v|f45v.5-f45v.11	J	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
f45v|f45v.5-f45v.11	J	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
f45v|f45v.5-f45v.11	M	f45v.9:3	chol	erhitze	f45v.9:2	cthy		LOCAL_LEFT				recorded
f45v|f45v.5-f45v.11	M	f45v.9:4	qokom	erwärme portionsweise	f45v.9:2	cthy		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	B	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	B	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
f86v5|f86v5.18-f86v5.25	B	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	B	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	J	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	J	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
f86v5|f86v5.18-f86v5.25	J	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	J	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	M	f86v5.21:5	yteey	kühle erneut	f86v5.21:4	okaiin		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	M	f86v5.21:9	yteey	kühle erneut	f86v5.21:6	ytaiin		LOCAL_LEFT	UNREAD_BETWEEN:f86v5.21:7			recorded
f86v5|f86v5.18-f86v5.25	M	f86v5.22:2	ykeey	erwärme erneut	f86v5.22:1	ykaiin		LOCAL_LEFT				recorded
f86v5|f86v5.18-f86v5.25	M	f86v5.23:8	cheey	zerreibe fein	f86v5.23:7	qokar		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	B	f93r.2:3	chol	erhitze	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
f93r|f93r.1-f93r.32	B	f93r.6:6	chol	erhitze	f93r.6:2	otor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	B	f93r.7:2	shol	befeuchte	f93r.7:1	shor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	B	f93r.10:1	ychos	zerkleinere	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
f93r|f93r.1-f93r.32	B	f93r.12:1	qokor	erhitze	f93r.11:7	sal		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	B	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
f93r|f93r.1-f93r.32	B	f93r.16:2	qokor	erhitze	f93r.14:4	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	B	f93r.19:2	shol	befeuchte	f93r.19:1	tchor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	B	f93r.21:2	shol	befeuchte	f93r.20:2	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	B	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
f93r|f93r.1-f93r.32	B	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	B	f93r.31:2	chol	erhitze	f93r.31:3	cthol		LOCAL_RIGHT				recorded
f93r|f93r.1-f93r.32	J	f93r.2:3	chol	erhitze	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
f93r|f93r.1-f93r.32	J	f93r.6:6	chol	erhitze	f93r.6:2	otor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	J	f93r.7:2	shol	befeuchte	f93r.7:1	shor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	J	f93r.10:1	ychos	zerkleinere	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
f93r|f93r.1-f93r.32	J	f93r.12:1	qokor	erhitze	f93r.11:7	sal		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	J	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
f93r|f93r.1-f93r.32	J	f93r.16:2	qokor	erhitze	f93r.14:4	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	J	f93r.19:2	shol	befeuchte	f93r.19:1	tchor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	J	f93r.21:2	shol	befeuchte	f93r.20:2	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	J	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
f93r|f93r.1-f93r.32	J	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	J	f93r.31:2	chol	erhitze	f93r.31:3	cthol		LOCAL_RIGHT				recorded
f93r|f93r.1-f93r.32	M	f93r.2:3	chol	erhitze	f93r.2:6	sheo		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5			recorded
f93r|f93r.1-f93r.32	M	f93r.6:6	chol	erhitze	f93r.6:2	otor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	M	f93r.7:2	shol	befeuchte	f93r.7:1	shor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	M	f93r.10:1	ychos	zerkleinere	f93r.10:4	cheol		LOCAL_RIGHT	UNREAD_BETWEEN:f93r.10:3			recorded
f93r|f93r.1-f93r.32	M	f93r.12:1	qokor	erhitze	f93r.11:7	sal		PARAGRAPH_CARRY	IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	M	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	RELATION_LOCAL				recorded
f93r|f93r.1-f93r.32	M	f93r.16:2	qokor	erhitze	f93r.14:4	chr		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	M	f93r.19:2	shol	befeuchte	f93r.19:1	tchor		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	M	f93r.21:2	shol	befeuchte	f93r.20:2	cthol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f93r.20:3;IMPLICIT_SUBJECT_CONTINUATION			recorded
f93r|f93r.1-f93r.32	M	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		LOCAL_RIGHT				recorded
f93r|f93r.1-f93r.32	M	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		LOCAL_LEFT				recorded
f93r|f93r.1-f93r.32	M	f93r.31:2	chol	erhitze	f93r.31:3	cthol		LOCAL_RIGHT				recorded
f99r|f99r.47-f99r.52	B	f99r.48:4	chol	erhitze	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:3			recorded
f99r|f99r.47-f99r.52	B	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:6	okeol		LOCAL_RIGHT				recorded
f99r|f99r.47-f99r.52	B	f99r.50:1	qokeeo	rühre [Hypothese]	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	B	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	B	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	B	f99r.50:5	qokeeo	rühre [Hypothese]	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	B	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	J	f99r.48:4	chol	erhitze	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:3			recorded
f99r|f99r.47-f99r.52	J	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:6	okeol		LOCAL_RIGHT				recorded
f99r|f99r.47-f99r.52	J	f99r.50:1	qokeeo	rühre [Hypothese]	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	J	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	J	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	J	f99r.50:5	qokeeo	rühre [Hypothese]	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	J	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	M	f99r.48:4	chol	erhitze	f99r.48:2	okeol		LOCAL_LEFT	UNREAD_BETWEEN:f99r.48:3			recorded
f99r|f99r.47-f99r.52	M	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:6	okeol		LOCAL_RIGHT				recorded
f99r|f99r.47-f99r.52	M	f99r.50:1	qokeeo	rühre [Hypothese]	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	M	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	M	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	M	f99r.50:5	qokeeo	rühre [Hypothese]	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION			recorded
f99r|f99r.47-f99r.52	M	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:6	okeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.49:10;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.30:7	sheey	benetze				MISSING	MISSING_PATIENT			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		LOCAL_RIGHT				recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.35:5	shekeey	weiche ein	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:4	sheeor		LOCAL_LEFT				recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	B	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.30:7	sheey	benetze				MISSING	MISSING_PATIENT			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		LOCAL_RIGHT				recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		SHARED_RIGHT_J		f102v2.35:5-6	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		SHARED_RIGHT_J		f102v2.35:5-6	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		LOCAL_LEFT	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		LOCAL_RIGHT	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	J	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		LOCAL_LEFT				recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.30:7	sheey	benetze				MISSING	MISSING_PATIENT			recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		LOCAL_RIGHT				recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		LOCAL_RIGHT	EXTRACT_PATIENT_NOT_BOUND			recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		SHARED_RIGHT_M		f102v2.35:5-6	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		SHARED_RIGHT_M		f102v2.35:5-6	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
f102v2|f102v2.30-f102v2.39	M	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		PARAGRAPH_CARRY	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION			recorded
