paragraph	grammar	model	timing	operation	patient	patient_form	object	before	after	status	debts	row_status
f17v|f17v.1-f17v.23	J	D	I	f17v.13:3	f17v.13:4	cthol	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	I	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	I	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	D	I	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	O	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	J	H	O	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	J	H	O	f17v.13:2	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	O	f17v.13:3	f17v.13:4	cthol	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	O	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	O	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	O	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	I	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	J	H	I	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	J	H	I	f17v.13:2	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	I	f17v.13:3	f17v.13:4	cthol	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	I	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	I	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	J	H	I	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	O	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	M	D	O	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	M	D	O	f17v.13:2	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	O	f17v.13:3	f17v.13:4	cthol	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	O	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	O	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	O	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	I	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	M	D	I	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	M	D	I	f17v.13:2	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	I	f17v.13:3	f17v.13:4	cthol	f17v.13:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	I	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	I	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	D	I	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	O	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	M	H	O	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	M	H	O	f17v.13:2	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	O	f17v.13:3	f17v.13:4	cthol	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	O	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	O	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	O	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	I	f17v.5:2	f17v.5:4	tchol	f17v.5:4	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.5:3	recorded
f17v|f17v.1-f17v.23	M	H	I	f17v.11:4	f17v.10:4	okol	f17v.2:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
f17v|f17v.1-f17v.23	M	H	I	f17v.13:2	f17v.13:4	cthol	f17v.13:4	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	I	f17v.13:3	f17v.13:4	cthol	f17v.13:4	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	I	f17v.16:2	f17v.16:3	okeol	f17v.14:5	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	I	f17v.18:4	f17v.18:2	cheeor	f17v.18:2	{}	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f17v|f17v.1-f17v.23	M	H	I	f17v.20:4	f17v.20:3	cheor	f17v.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f19v|f19v.8-f19v.14	B	D	O	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	B	D	I	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	B	H	O	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	B	H	I	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	J	D	O	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	J	D	I	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	J	H	O	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	J	H	I	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	M	D	O	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	M	D	I	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	M	H	O	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f19v|f19v.8-f19v.14	M	H	I	f19v.9:5	f19v.9:3	chor	f19v.9:3	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f19v.9:4	recorded
f22v|f22v.6-f22v.16	B	D	O	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	B	D	I	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	B	H	O	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	B	H	I	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	J	D	O	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	J	D	I	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	J	H	O	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	J	H	I	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	M	D	O	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	M	D	I	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	M	H	O	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f22v|f22v.6-f22v.16	M	H	I	f22v.9:3	f22v.9:2	shody	f22v.9:2	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED		recorded
f23r|f23r.4-f23r.5	B	D	O	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	B	D	O	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	B	D	I	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	B	D	I	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	B	H	O	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	B	H	O	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	B	H	I	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	B	H	I	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	J	D	O	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	J	D	O	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	J	D	I	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	J	D	I	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	J	H	O	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	J	H	O	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	J	H	I	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	J	H	I	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	M	D	O	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	M	D	O	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	M	D	I	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
f23r|f23r.4-f23r.5	M	D	I	f23r.5:6	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
f23r|f23r.4-f23r.5	M	H	O	f23r.5:4	f23r.5:2	qokchol	f23r.5:2	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3	recorded
