unified_id	unit_id	page	locus	formal_parse	atomic_default_de	local_namespace	locus_position	predicted_surface	observed_surface	exact_surface_match	renderer_rule
A:120	A1	f67r2	f67r2.48	AIN	Portion	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	ain	dain	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:121	A1	f67r2	f67r2.48	Y	dies	A67_LEFT_CELESTIAL_WHEEL	LAST	dy	dy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:122	A1	f67r2	f67r2.49	OS	Fach	A67_LEFT_CELESTIAL_WHEEL	FIRST	os	os	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:123	A1	f67r2	f67r2.49	HO+E+R	Gabe + kurz + senken	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	choer	choer	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:124	A1	f67r2	f67r2.49	AIIN	Mass	A67_LEFT_CELESTIAL_WHEEL	LAST	aiin	aiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:125	A1	f67r2	f67r2.50	HO+EE+A_ADDR	Gabe + laenger + Nebenadresse	A67_LEFT_CELESTIAL_WHEEL	FIRST	choeea	choeea	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:126	A1	f67r2	f67r2.50	AL	Stelle	A67_LEFT_CELESTIAL_WHEEL	LAST	dal	sal	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:127	A1	f67r2	f67r2.51	D_ADDR+A_ADDR+AIIN	Teiladresse + Nebenadresse + Mass	A67_LEFT_CELESTIAL_WHEEL	ONLY	dadaiin	dadaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:128	A1	f67r2	f67r2.52	OT+O+E+AR	danach + Arbeitsgang + kurz + von dort	A67_LEFT_CELESTIAL_WHEEL	ONLY	qotoear	qotoear	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:129	A1	f67r2	f67r2.53	D_ADDR+CHD+AR	Teiladresse + umsetzen + von dort	A67_LEFT_CELESTIAL_WHEEL	ONLY	dchdar	dchdar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:130	A1	f67r2	f67r2.54	Y	dies	A67_LEFT_CELESTIAL_WHEEL	FIRST	y	y	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:131	A1	f67r2	f67r2.54	AL+AL	Stelle + Stelle	A67_LEFT_CELESTIAL_WHEEL	LAST	saldal	saldal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:132	A1	f67r2	f67r2.55	Y+T+O+AL	dies + eintragen + Arbeitsgang + Stelle	A67_LEFT_CELESTIAL_WHEEL	ONLY	ytodal	ytodal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:133	A1	f67r2	f67r2.56	OL	fortsetzen	A67_LEFT_CELESTIAL_WHEEL	FIRST	chol	tol	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:134	A1	f67r2	f67r2.56	AIIN	Mass	A67_LEFT_CELESTIAL_WHEEL	LAST	aiin	daiin	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:135	A1	f67r2	f67r2.57	OT+AR	danach von dort	A67_LEFT_CELESTIAL_WHEEL	FIRST	otar	otar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:136	A1	f67r2	f67r2.57	Y	dies	A67_LEFT_CELESTIAL_WHEEL	LAST	dy	dy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:137	A1	f67r2	f67r2.58	HO	Gabe	A67_LEFT_CELESTIAL_WHEEL	FIRST	cho	cho	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:138	A1	f67r2	f67r2.58	AL	Stelle	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	dal	dal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:139	A1	f67r2	f67r2.58	G_ADDR	Strahlmarke	A67_LEFT_CELESTIAL_WHEEL	LAST	g	g	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:140	A1	f67r2	f67r2.59	Y+T+HO+L+Y	dies + eintragen + Gabe + fuehren + dies	A67_LEFT_CELESTIAL_WHEEL	ONLY	ytchodly	ytchodly	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:141	A1	f67r2	f67r2.60	O+CTH+Y+S_ADDR	Arbeitsgang + bereit + dies + Sternbezug	A67_LEFT_CELESTIAL_WHEEL	ONLY	octhys	octhys	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:142	A1	f67r2	f67r2.61	Y+T+OK+AR	dies + eintragen + ansetzen + von dort	A67_LEFT_CELESTIAL_WHEEL	ONLY	ytokar	ytokar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:143	A1	f67r2	f67r2.62	OT+OL+OR	danach + fortsetzen + Ansatz	A67_LEFT_CELESTIAL_WHEEL	ONLY	otolor	otolor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:144	A1	f67r2	f67r2.63	OK+O+AR	ansetzen + Arbeitsgang + von dort	A67_LEFT_CELESTIAL_WHEEL	ONLY	okodar	okodar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:145	A1	f67r2	f67r2.64	S_ADDR	Sternbezug	A67_RIGHT_CELESTIAL_WHEEL	FIRST	s	s	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:146	A1	f67r2	f67r2.64	AIR	Lauf	A67_RIGHT_CELESTIAL_WHEEL	LAST	air	air	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:147	A1	f67r2	f67r2.65	S_ADDR+O+E+AR	Sternbezug + Arbeitsgang + kurz + von dort	A67_RIGHT_CELESTIAL_WHEEL	ONLY	soear	soear	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:148	A1	f67r2	f67r2.66	CPH_CLASS+EE+Y	Sternfigur + laenger + dies	A67_RIGHT_CELESTIAL_WHEEL	ONLY	cpheey	cpheey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:149	A1	f67r2	f67r2.67	OK+O+AR	ansetzen + Arbeitsgang + von dort	A67_RIGHT_CELESTIAL_WHEEL	ONLY	okodar	okodar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:150	A1	f67r2	f67r2.68	O+E+P+HO+D_ADDR	Arbeitsgang + kurz + hinein + Gabe + Teiladresse	A67_RIGHT_CELESTIAL_WHEEL	ONLY	oepchod	oepchod	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:151	A1	f67r2	f67r2.69	S_ADDR	Sternbezug	A67_RIGHT_CELESTIAL_WHEEL	FIRST	s	s	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:152	A1	f67r2	f67r2.69	A_ADDR+Y	Nebenadresse + dies	A67_RIGHT_CELESTIAL_WHEEL	LAST	ay	ay	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:153	A1	f67r2	f67r2.70	O+AR	Arbeitsgang + von dort	A67_RIGHT_CELESTIAL_WHEEL	ONLY	osar	osar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:154	A1	f67r2	f67r2.71	OR+AN_SECTION	Ansatz + Abschnitt	A67_RIGHT_CELESTIAL_WHEEL	ONLY	oran	oran	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:155	A1	f67r2	f67r2.72	AR	von dort	A67_LEFT_CELESTIAL_WHEEL	FIRST	dar	dar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:156	A1	f67r2	f67r2.72	AL+AIIN	Stelle + Mass	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	aldaiin	aldaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:157	A1	f67r2	f67r2.72	Y+AIIN	dies + Mass	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	ydaiin	ydaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:158	A1	f67r2	f67r2.72	K+O+Y	zufuehren + Arbeitsgang + dies	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	qkoy	qkoy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:159	A1	f67r2	f67r2.72	Y+AIIN	dies + Mass	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	ydaiin	ydaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:160	A1	f67r2	f67r2.72	O+F_ADDR+AIR	Arbeitsgang + Aussenbezug + Lauf	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	qofair	qofair	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:161	A1	f67r2	f67r2.72	Y+P+AIR	dies + hinein + Lauf	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	ypair	ypair	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:162	A1	f67r2	f67r2.72	Y+K+O+AIIN	dies + zufuehren + Arbeitsgang + Mass	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	ykoaiin	ykoaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:163	A1	f67r2	f67r2.72	Y+D_ADDR+OL+Y	dies + Teiladresse + fortsetzen + dies	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	ydoly	ydoly	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:164	A1	f67r2	f67r2.72	Y+AL+HO+S_ADDR	dies + Stelle + Gabe + Sternbezug	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	ytalchos	ytalchos	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:165	A1	f67r2	f67r2.72	OL+Y	fortsetzen + dies	A67_LEFT_CELESTIAL_WHEEL	MIDDLE	oly	oly	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:166	A1	f67r2	f67r2.72	OK+E+Y	kurz ansetzen	A67_LEFT_CELESTIAL_WHEEL	LAST	okey	okey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:167	A1	f67r2	f67r2.73	S_ADDR+SH+E+Y	Sternbezug + halten + kurz + dies	A67_RIGHT_CELESTIAL_WHEEL	FIRST	sshey	sshey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:168	A1	f67r2	f67r2.73	Y	dies	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	sy	sy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:169	A1	f67r2	f67r2.73	SH+EE+S_ADDR	halten + laenger + Sternbezug	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	shees	shees	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:170	A1	f67r2	f67r2.73	E+Y+K+EE+Y	kurz + dies + zufuehren + laenger + dies	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	qeykeey	qeykeey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:171	A1	f67r2	f67r2.73	Y+K+Y	dies + zufuehren + dies	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	ykchey	ykchey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:172	A1	f67r2	f67r2.73	Y+K+Y	dies + zufuehren + dies	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	ykchey	ykchey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:173	A1	f67r2	f67r2.73	OK+E+O+Y	ansetzen + kurz + Arbeitsgang + dies	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	qokeochy	qokeochy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:174	A1	f67r2	f67r2.73	O+AIIN	Arbeitsgang + Mass	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	oaiin	oaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:175	A1	f67r2	f67r2.73	OK+OL	ansetzen + fortsetzen	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	okol	okol	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:176	A1	f67r2	f67r2.73	AR	von dort	A67_RIGHT_CELESTIAL_WHEEL	MIDDLE	ar	ar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:177	A1	f67r2	f67r2.73	OL+AR	fortsetzen + von dort	A67_RIGHT_CELESTIAL_WHEEL	LAST	olar	olar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:178	A1	f67r2	f67r2.74	Y+SH+E+Y	dies + halten + kurz + dies	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	FIRST	yshey	yshey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:179	A1	f67r2	f67r2.74	OK+EE+O+Y	ansetzen + laenger + Arbeitsgang + dies	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	okeeody	qokeeody	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:180	A1	f67r2	f67r2.74	CHEO+S_ADDR	Entnahme + Sternbezug	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	cheos	cheos	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:181	A1	f67r2	f67r2.74	O+EE+O+S_ADDR	Arbeitsgang + laenger + Arbeitsgang + Sternbezug	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	oeeos	oeeos	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:182	A1	f67r2	f67r2.74	O+CKH+Y	Arbeitsgang + Durchgang + dies	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	qockhy	qockhy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:183	A1	f67r2	f67r2.74	HO+S_ADDR	Gabe + Sternbezug	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	chos	chos	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:184	A1	f67r2	f67r2.74	AIIN	Mass	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	aiin	aiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:185	A1	f67r2	f67r2.74	OK+EE+O+Y	ansetzen + laenger + Arbeitsgang + dies	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	okeeody	okeeody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:186	A1	f67r2	f67r2.74	OK+O+AIIN	ansetzen + Arbeitsgang + Mass	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	qokoaiin	qokoaiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:187	A1	f67r2	f67r2.74	O+AIN	Arbeitsgang + Portion	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	odain	odain	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:188	A1	f67r2	f67r2.74	AR	von dort	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	ar	ar	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:189	A1	f67r2	f67r2.74	AIR	Lauf	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	MIDDLE	air	air	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:190	A1	f67r2	f67r2.74	A_ADDR+Y	Nebenadresse + dies	A67_PAIRED_WHEEL_PAGE_LEGEND_UNRESOLVED	LAST	ay	ay	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:191	A2	f68r1	f68r1.1	HO+K+Y	Gabe + zufuehren + dies	A68_LEFT_STAR_PANEL	FIRST	shokchy	shokchy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:192	A2	f68r1	f68r1.1	CH+T+EE+Y	entnehmen + eintragen + laenger + dies	A68_LEFT_STAR_PANEL	MIDDLE	chteey	chteey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:193	A2	f68r1	f68r1.1	HO+T+EE+Y	Gabe + eintragen + laenger + dies	A68_LEFT_STAR_PANEL	MIDDLE	choteey	choteey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:194	A2	f68r1	f68r1.1	CPH_CLASS+OL	Sternfigur + fortsetzen	A68_LEFT_STAR_PANEL	MIDDLE	cphol	cphol	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:195	A2	f68r1	f68r1.1	CHEO+R	Entnahme + senken	A68_LEFT_STAR_PANEL	MIDDLE	cheor	cheor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:196	A2	f68r1	f68r1.1	O+P+CH+EE+OL	Arbeitsgang + hinein + entnehmen + laenger + fortsetzen	A68_LEFT_STAR_PANEL	MIDDLE	opcheeol	opcheeol	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:197	A2	f68r1	f68r1.1	OT+OR	danach + Ansatz	A68_LEFT_STAR_PANEL	MIDDLE	otor	otor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:198	A2	f68r1	f68r1.1	HO+CTH+EEE+Y	Gabe + bereit + vollstaendig + dies	A68_LEFT_STAR_PANEL	MIDDLE	choctheeey	choctheeey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:199	A2	f68r1	f68r1.1	OK+HO+AL	ansetzen + Gabe + Stelle	A68_LEFT_STAR_PANEL	LAST	okchoal	okchoal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:200	A2	f68r1	f68r1.2	T+O+CH+S_ADDR+O	eintragen + Arbeitsgang + entnehmen + Sternbezug + Arbeitsgang	A68_MIDDLE_STAR_PANEL	FIRST	tochso	tochso	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:201	A2	f68r1	f68r1.2	OT+CH+L	danach + entnehmen + fuehren	A68_MIDDLE_STAR_PANEL	MIDDLE	otchl	otchl	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:202	A2	f68r1	f68r1.2	OK+EEE+DY	vollständig ansetzen; Schluss	A68_MIDDLE_STAR_PANEL	MIDDLE	qokeeedy	qokeeedy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:203	A2	f68r1	f68r1.2	WHOLE[cheey|shey]	Ergebnis	A68_MIDDLE_STAR_PANEL	MIDDLE	cheey	cheey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:204	A2	f68r1	f68r1.2	CH+EE+T+EE+Y	entnehmen + laenger + eintragen + laenger + dies	A68_MIDDLE_STAR_PANEL	MIDDLE	cheeteey	cheeteey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:205	A2	f68r1	f68r1.2	Y+T+E+O+Y	dies + eintragen + kurz + Arbeitsgang + dies	A68_MIDDLE_STAR_PANEL	MIDDLE	yteody	yteody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:206	A2	f68r1	f68r1.2	CH+P+OR	entnehmen + hinein + Ansatz	A68_MIDDLE_STAR_PANEL	MIDDLE	chpor	chpor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:207	A2	f68r1	f68r1.2	CHEO+K+OR+Y	Entnahme + zufuehren + Ansatz + dies	A68_MIDDLE_STAR_PANEL	MIDDLE	cheokorchey	cheokorchey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:208	A2	f68r1	f68r1.2	HO+D_ADDR	Gabe + Teiladresse	A68_MIDDLE_STAR_PANEL	LAST	chod	chod	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:209	A2	f68r1	f68r1.3	Y+K+OR	dies + zufuehren + Ansatz	A68_RIGHT_STAR_PANEL	FIRST	ykor	ykor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:210	A2	f68r1	f68r1.3	WHOLE[cheey|shey]	Ergebnis	A68_RIGHT_STAR_PANEL	MIDDLE	shey	shey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:211	A2	f68r1	f68r1.3	O+CH+EE+Y	Arbeitsgang + entnehmen + laenger + dies	A68_RIGHT_STAR_PANEL	MIDDLE	qocheey	qocheey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:212	A2	f68r1	f68r1.3	HO+K+AL	Gabe + zufuehren + Stelle	A68_RIGHT_STAR_PANEL	MIDDLE	chokal	chokal	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:213	A2	f68r1	f68r1.3	OK+EE+Y	länger ansetzen	A68_RIGHT_STAR_PANEL	MIDDLE	okeey	okeey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:214	A2	f68r1	f68r1.3	R+OR	senken + Ansatz	A68_RIGHT_STAR_PANEL	MIDDLE	ror	ror	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:215	A2	f68r1	f68r1.3	E+CKHE+AR	kurz + trennen + von dort	A68_RIGHT_STAR_PANEL	MIDDLE	eckhear	eckhear	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:216	A2	f68r1	f68r1.3	AR+AM_ADDR	von dort + Gegenfeld	A68_RIGHT_STAR_PANEL	LAST	daram	daram	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:217	A2	f68r1	f68r1.4	D_ADDR+OR	Teiladresse + Ansatz	A68_MULTIPANEL_STAR_ATLAS	FIRST	dchor	dchor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:218	A2	f68r1	f68r1.4	OK+A_ADDR+I_COUNT+IIN	ansetzen + Nebenadresse + Zaehlstrich + Sollstufe	A68_MULTIPANEL_STAR_ATLAS	LAST	okaiiin	okaiiin	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:219	A2	f68r1	f68r1.5	Y+K+Y	dies + zufuehren + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	yky	yky	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:220	A2	f68r1	f68r1.6	AR+Y	von dort + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	dary	dary	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:221	A2	f68r1	f68r1.7	CHK+Y+K+OL+Y	anheben + dies + zufuehren + fortsetzen + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	chkchykoly	chkchykoly	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:222	A2	f68r1	f68r1.8	OK+O+AL+Y	ansetzen + Arbeitsgang + Stelle + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	okoaly	okodaly	NO	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:223	A2	f68r1	f68r1.9	O+D_ADDR+CH+E+CTH+Y	Arbeitsgang + Teiladresse + entnehmen + kurz + bereit + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	odchecthy	odchecthy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:224	A2	f68r1	f68r1.10	OT+CHEO+DY	danach + Entnahme + Schluss	A68_MULTIPANEL_STAR_ATLAS	ONLY	otcheody	otcheody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:225	A2	f68r1	f68r1.11	OK+O+AL+Y	ansetzen + Arbeitsgang + Stelle + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	okoaly	okoaly	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:226	A2	f68r1	f68r1.12	HO+CFH_CLASS+Y	Gabe + Sternhaufen + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	chocfhy	chocfhy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:227	A2	f68r1	f68r1.13	O+CTH+E+Y	Arbeitsgang + bereit + kurz + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	octhey	octhey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:228	A2	f68r1	f68r1.14	OT+SH+E+Y	danach + halten + kurz + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	otshey	otshey	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:229	A2	f68r1	f68r1.15	OT+Y+DY	danach + dies + Schluss	A68_MULTIPANEL_STAR_ATLAS	ONLY	otydy	otydy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:230	A2	f68r1	f68r1.16	OK+E+AR	ansetzen + kurz + von dort	A68_MULTIPANEL_STAR_ATLAS	ONLY	okear	okear	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:231	A2	f68r1	f68r1.17	CPH_CLASS+O+CTH+Y	Sternfigur + Arbeitsgang + bereit + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	cphocthy	cphocthy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:232	A2	f68r1	f68r1.18	Y+T+HO+DY	dies + eintragen + Gabe + Schluss	A68_MULTIPANEL_STAR_ATLAS	ONLY	ytchody	ytchody	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:233	A2	f68r1	f68r1.19	OT+Y+S_ADDR	danach + dies + Sternbezug	A68_MULTIPANEL_STAR_ATLAS	ONLY	otys	otys	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:234	A2	f68r1	f68r1.20	OL+OR	weiterer Ansatz	A68_MULTIPANEL_STAR_ATLAS	ONLY	olor	olor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:235	A2	f68r1	f68r1.21	O+CKH+Y	Arbeitsgang + Durchgang + dies	A68_MULTIPANEL_STAR_ATLAS	ONLY	ockhy	ockhy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:236	A2	f68r1	f68r1.22	O+F_ADDR+CHEO+R	Arbeitsgang + Aussenbezug + Entnahme + senken	A68_MULTIPANEL_STAR_ATLAS	ONLY	ofcheor	ofcheor	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:237	A2	f68r1	f68r1.23	OT+CHD+DY	danach umsetzen; Schluss	A68_MULTIPANEL_STAR_ATLAS	ONLY	otchdy	otchdy	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
A:238	A2	f68r1	f68r1.24	OT+Y+K+CH+S_ADDR	danach + dies + zufuehren + entnehmen + Sternbezug	A68_MULTIPANEL_STAR_ATLAS	ONLY	otykchs	otykchs	YES	PARSE_PLUS_NAMESPACE_PLUS_LOCUS_POSITION
