event_id	record_unit_id	statement_id	page	locus	component_parse	joint_tuple_id	body_surface	register	field_position	previous_wrapper	predicted_wrapper	observed_wrapper	predicted_surface	observed_surface	selection_layer	exact_surface_match
E138	B1	B1-S010	f81v	f81v.18	OK+E+DY	7db18b2f0fb7ed0fcfd3	okedy	OTHER_B	ONLY	q	q	q	qokedy	qokedy	UNIQUE_BODY_REGISTER_POSITION	YES
E139	B1	B1-S011	f81v	f81v.18	CKH+Y	2cc8bb3c2af19607888f	ckhy	OTHER_B	FIRST	q	ch	ch	chckhy	chckhy	UNIQUE_BODY_REGISTER_POSITION	YES
E140	B1	B1-S011	f81v	f81v.18	OK+Y	276a7c2d74d1143446f4	oky	OTHER_B	LAST	ch	q	q	qoky	qoky	UNIQUE_BODY_REGISTER_POSITION	YES
E141	B1	B1-S012	f81v	f81v.21	LSH+O	be0974b366c981dc1eef	lsho	OTHER_B	FIRST	START	NONE	NONE	lsho	lsho	UNIQUE_BODY_REGISTER_POSITION	YES
E142	B1	B1-S012	f81v	f81v.21	OK+E+Y	08bd5ca0c2ad137a056d	okey	OTHER_B	MIDDLE	NONE	q	q	qokey	qokey	UNIQUE_BODY_REGISTER_POSITION	YES
E143	B1	B1-S012	f81v	f81v.21	LSH+E+DY	2e7e89e0bd12b999c280	lshedy	OTHER_B	LAST	q	NONE	NONE	lshedy	lshedy	UNIQUE_BODY_REGISTER_POSITION	YES
E144	B1	B1-S013	f81v	f81v.21	LSH+E+DY	2e7e89e0bd12b999c280	lshedy	OTHER_B	ONLY	NONE	NONE	NONE	lshedy	lshedy	UNIQUE_BODY_REGISTER_POSITION	YES
E145	B1	B1-S014	f81v	f81v.21	CHD+Y	6f7ff8287eddf4da9fdb	dy	OTHER_B	FIRST	NONE	che	che	chedy	chedy	UNIQUE_BODY_REGISTER_POSITION	YES
E146	B1	B1-S014	f81v	f81v.21	SOLK+Y	c205570c49d4d93c23d3	olky	OTHER_B	MIDDLE	che	q	q	qolky	qolky	UNIQUE_BODY_REGISTER_POSITION	YES
E147	B1	B1-S014	f81v	f81v.21	L+CHD+AL	433713294b25b0a12f66	lchedal	OTHER_B	MIDDLE	q	NONE	NONE	lchedal	lchedal	UNIQUE_BODY_REGISTER_POSITION	YES
E148	B1	B1-S014	f81v	f81v.21	OL	dcda95c81a5460feb191	ol	OTHER_B	MIDDLE	NONE	NONE	q	ol	qol	EXPANDED_KEY_MAJORITY	NO
E149	B1	B1-S014	f81v	f81v.21	OT+AR	b6b654722e55729cc947	otar	OTHER_B	LAST	q	NONE	NONE	otar	otar	UNIQUE_BODY_REGISTER_POSITION	YES
E150	B1	B1-S015	f81v	f81v.24	T+E+Y	a7af89ab31ce5e247395	ytey	OTHER_B	FIRST	START	NONE	NONE	ytey	ytey	UNIQUE_BODY_REGISTER_POSITION	YES
E151	B1	B1-S015	f81v	f81v.24	OK+CHD+DY	07913ef9b1fb773cd325	okchedy	OTHER_B	LAST	NONE	NONE	NONE	okchedy	okchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E152	B1	B1-S016	f81v	f81v.24	OK+AL	308e8ea2d5d190c498e8	okal	OTHER_B	FIRST	NONE	q	q	qokal	qokal	UNIQUE_BODY_REGISTER_POSITION	YES
E153	B1	B1-S016	f81v	f81v.24	OK+EE+Y	0275fbf14e07935b0a45	okeey	OTHER_B	MIDDLE	q	q	NONE	qokeey	okeey	EXPANDED_KEY_MAJORITY	NO
E154	B1	B1-S016	f81v	f81v.24	OL	dcda95c81a5460feb191	ol	OTHER_B	MIDDLE	NONE	NONE	q	ol	qol	EXPANDED_KEY_MAJORITY	NO
E155	B1	B1-S016	f81v	f81v.24	SHED+DY	bc4f1f5c006c74a4d26d	edy	OTHER_B	LAST	q	sh	che	shedy	cheedy	EXPANDED_KEY_MAJORITY	NO
E156	B1	B1-S017	f81v	f81v.24	AL	dd0ecaf5e27d81befffc	al	OTHER_B	FIRST	che	s	s	sal	sal	PREVIOUS_WRAPPER_RESOLVES	YES
E157	B1	B1-S017	f81v	f81v.24	E+OL	a06244ef1f2b37ca44c1	eol	OTHER_B	MIDDLE	s	t	t	teol	teol	UNIQUE_BODY_REGISTER_POSITION	YES
E158	B1	B1-S017	f81v	f81v.24	CHD+DY	d225b7a7b95da7aee437	chdy	OTHER_B	LAST	t	d	d	dchdy	dchdy	UNIQUE_BODY_REGISTER_POSITION	YES
E159	B1	B1-S018	f81v	f81v.24	L+Y	b38d70daefd663d74625	ly	OTHER_B	ONLY	d	NONE	NONE	ly	ly	UNIQUE_BODY_REGISTER_POSITION	YES
E160	B1	B1-S018	f81v	f81v.27	SH+E+OL	74c76d589d44120f647b	sheol	OTHER_B	FIRST	START	d	d	dsheol	dsheol	UNIQUE_BODY_REGISTER_POSITION	YES
E161	B1	B1-S018	f81v	f81v.27	O+IIN	2c82523794dcb7d2b343	oiiin	OTHER_B	MIDDLE	d	NONE	NONE	oiiin	oiiin	UNIQUE_BODY_REGISTER_POSITION	YES
E162	B1	B1-S018	f81v	f81v.27	SOLK+EE+DY	3b70942557b3a40e8030	olkeedy	OTHER_B	LAST	NONE	NONE	NONE	olkeedy	olkeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E163	B1	B1-S019	f81v	f81v.27	SHED+DY	bc4f1f5c006c74a4d26d	edy	OTHER_B	ONLY	NONE	t	t	tedy	tedy	PREVIOUS_WRAPPER_RESOLVES	YES
E164	B1	B1-S020	f81v	f81v.27	CHK+E+Y	d904bf7b044dd3922781	ky	OTHER_B	FIRST	t	che	che	cheky	cheky	UNIQUE_BODY_REGISTER_POSITION	YES
E165	B1	B1-S020	f81v	f81v.27	SH+CKHE+DY	d68bc8de3bcee09db23c	ckhedy	OTHER_B	LAST	che	sh	sh	shckhedy	shckhedy	UNIQUE_BODY_REGISTER_POSITION	YES
E166	B1	B1-S021	f81v	f81v.27	AL	dd0ecaf5e27d81befffc	al	OTHER_B	ONLY	sh	ch	ch	chal	chal	UNIQUE_BODY_REGISTER_POSITION	YES
E167	B2	B2-S001	f82r	f82r.2	CHD+DY	259b2b3b0bf859882e2c	chedy	OTHER_B	ONLY	START	d	d	dchedy	dchedy	EXPANDED_KEY_MAJORITY	YES
E168	B2	B2-S002	f82r	f82r.2	OL+CHD+DY	28ffbc88b97772a75f1e	olchedy	OTHER_B	ONLY	d	q	q	qolchedy	qolchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E169	B2	B2-S003	f82r	f82r.2	OK+AIN	1645e612504fcef59ced	okain	OTHER_B	FIRST	q	q	q	qokain	qokain	PREVIOUS_WRAPPER_RESOLVES	YES
E170	B2	B2-S003	f82r	f82r.2	Y	b921a237be883a820352	y	OTHER_B	MIDDLE	q	d	d	dy	dy	PREVIOUS_WRAPPER_RESOLVES	YES
E171	B2	B2-S003	f82r	f82r.2	OK+EE+DY	7d25241b0e56c836372a	okeedy	OTHER_B	LAST	d	q	q	qokeedy	qokeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E172	B2	B2-S004	f82r	f82r.2	OK+AL	308e8ea2d5d190c498e8	okal	OTHER_B	FIRST	q	q	q	qokal	qokal	UNIQUE_BODY_REGISTER_POSITION	YES
E173	B2	B2-S004	f82r	f82r.2	L+CKH+Y	f329f2051370174e9a38	lcheckhy	OTHER_B	MIDDLE	q	NONE	NONE	lcheckhy	lcheckhy	UNIQUE_BODY_REGISTER_POSITION	YES
E174	B2	B2-S004	f82r	f82r.2	L+CHD	ba8142680851f24c9ff2	lched	OTHER_B	LAST	NONE	NONE	NONE	lched	lched	UNIQUE_BODY_REGISTER_POSITION	YES
E175	B2	B2-S004	f82r	f82r.3	OK+EE+Y	0275fbf14e07935b0a45	okeey	OTHER_B	FIRST	START	q	q	qokeey	qokeey	UNIQUE_BODY_REGISTER_POSITION	YES
E176	B2	B2-S004	f82r	f82r.3	L+CKHE+DY	c1db6b0a28d5cbb5d3d2	lcheckhedy	OTHER_B	LAST	q	NONE	NONE	lcheckhedy	lcheckhedy	UNIQUE_BODY_REGISTER_POSITION	YES
E177	B2	B2-S005	f82r	f82r.3	OK+AL+Y	4a7a6326ac95a8809302	okaly	OTHER_B	FIRST	NONE	q	q	qokaly	qokaly	UNIQUE_BODY_REGISTER_POSITION	YES
E178	B2	B2-S005	f82r	f82r.3	SOLK+AIIN	2d2e37ccb2dacc53ee5a	olkaiin	OTHER_B	MIDDLE	q	s	s	solkaiin	solkaiin	UNIQUE_BODY_REGISTER_POSITION	YES
E179	B2	B2-S005	f82r	f82r.3	CKH+Y	2cc8bb3c2af19607888f	ckhy	OTHER_B	MIDDLE	s	ch	ch	chckhy	chckhy	PREVIOUS_WRAPPER_RESOLVES	YES
E180	B2	B2-S005	f82r	f82r.3	OK+AIIN	b5fcea1eaed06b2f2291	okaiin	OTHER_B	LAST	ch	q	q	qokaiin	qokaiin	UNIQUE_BODY_REGISTER_POSITION	YES
E181	B2	B2-S005	f82r	f82r.4	OK+AIIN	b5fcea1eaed06b2f2291	okaiin	OTHER_B	FIRST	START	q	q	qokaiin	qokaiin	PREVIOUS_WRAPPER_RESOLVES	YES
E182	B2	B2-S005	f82r	f82r.4	O+CTH+E+OL	a8f891de626fc00028e9	octheol	OTHER_B	MIDDLE	q	NONE	NONE	octheol	octheol	UNIQUE_BODY_REGISTER_POSITION	YES
E183	B2	B2-S005	f82r	f82r.4	CHK+EE+Y	f0db6d30cd34f4cb2a4d	keey	OTHER_B	MIDDLE	NONE	ch	ch	chkeey	chkeey	UNIQUE_BODY_REGISTER_POSITION	YES
E184	B2	B2-S005	f82r	f82r.4	L+DY	04a3877f0fc81b7597c9	ldy	OTHER_B	LAST	ch	NONE	NONE	ldy	ldy	UNIQUE_BODY_REGISTER_POSITION	YES
E185	B2	B2-S006	f82r	f82r.4	OT+EE+Y	5d5e0b288cf36864ed9d	oteey	OTHER_B	FIRST	NONE	NONE	NONE	oteey	oteey	UNIQUE_BODY_REGISTER_POSITION	YES
E186	B2	B2-S006	f82r	f82r.4	OK+AL	308e8ea2d5d190c498e8	okal	OTHER_B	MIDDLE	NONE	NONE	q	okal	qokal	EXPANDED_KEY_MAJORITY	NO
E187	B2	B2-S006	f82r	f82r.4	SH+E+CKH+Y	c1913ec4ff84148da6d3	eckhy	OTHER_B	MIDDLE	q	sh	sh	sheckhy	sheckhy	UNIQUE_BODY_REGISTER_POSITION	YES
E188	B2	B2-S006	f82r	f82r.4	OK+Y	276a7c2d74d1143446f4	oky	OTHER_B	LAST	sh	q	q	qoky	qoky	UNIQUE_BODY_REGISTER_POSITION	YES
E189	B2	B2-S007	f82r	f82r.7	SH+E+DY	cbb42a4fe68068325d6b	shedy	OTHER_B	ONLY	START	d	d	dshedy	dshedy	UNIQUE_BODY_REGISTER_POSITION	YES
E190	B2	B2-S008	f82r	f82r.7	OT+AIIN	54d0e228ca346110af05	otaiin	OTHER_B	FIRST	d	s	s	sotaiin	sotaiin	UNIQUE_BODY_REGISTER_POSITION	YES
E191	B2	B2-S008	f82r	f82r.7	OK+AR	3ae9a121ba0045b913e8	okar	OTHER_B	MIDDLE	s	q	q	qokar	qokar	UNIQUE_BODY_REGISTER_POSITION	YES
E192	B2	B2-S008	f82r	f82r.7	SHED+DY	bc4f1f5c006c74a4d26d	edy	OTHER_B	LAST	q	sh	sh	shedy	shedy	EXPANDED_KEY_MAJORITY	YES
E193	B2	B2-S009	f82r	f82r.7	OL+SH+E+DY	daa1347f456415fe8737	olshedy	OTHER_B	ONLY	sh	s	s	solshedy	solshedy	UNIQUE_BODY_REGISTER_POSITION	YES
E194	B2	B2-S010	f82r	f82r.7	OK+EE+Y	0275fbf14e07935b0a45	okeey	OTHER_B	FIRST	s	q	q	qokeey	qokeey	UNIQUE_BODY_REGISTER_POSITION	YES
E195	B2	B2-S010	f82r	f82r.7	OK+Y	276a7c2d74d1143446f4	oky	OTHER_B	MIDDLE	q	q	q	qoky	qoky	UNIQUE_BODY_REGISTER_POSITION	YES
E196	B2	B2-S010	f82r	f82r.7	LS	5eff216ba51fbfb21f22	ls	OTHER_B	MIDDLE	q	NONE	NONE	ls	ls	UNIQUE_BODY_REGISTER_POSITION	YES
E197	B2	B2-S010	f82r	f82r.7	WHOLE[cheey|shey]	b5df9126607030b95175	ey	OTHER_B	LAST	NONE	che	che	cheey	cheey	UNIQUE_BODY_REGISTER_POSITION	YES
E198	B2	B2-S011	f82r	f82r.19	OK+AIN	1645e612504fcef59ced	okain	OTHER_B	FIRST	START	NONE	NONE	okain	okain	EXPANDED_KEY_MAJORITY	YES
E199	B2	B2-S011	f82r	f82r.19	AR	4d4559019a961b834aa1	ar	OTHER_B	MIDDLE	NONE	ch	ch	char	char	EXPANDED_KEY_MAJORITY	YES
E200	B2	B2-S011	f82r	f82r.19	OK+AIN	1645e612504fcef59ced	okain	OTHER_B	MIDDLE	ch	NONE	NONE	okain	okain	PREVIOUS_WRAPPER_RESOLVES	YES
E201	B2	B2-S011	f82r	f82r.19	OK+EE+DY	7d25241b0e56c836372a	okeedy	OTHER_B	LAST	NONE	q	q	qokeedy	qokeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E202	B2	B2-S012	f82r	f82r.19	L+CH+Y	0ab57b7166de99db3a55	lchy	OTHER_B	ONLY	q	NONE	NONE	lchy	lchy	UNIQUE_BODY_REGISTER_POSITION	YES
E203	B2	B2-S012	f82r	f82r.23	WHOLE[cheey|shey]	b5df9126607030b95175	ey	OTHER_B	FIRST	START	che	che	cheey	cheey	UNIQUE_BODY_REGISTER_POSITION	YES
E204	B2	B2-S012	f82r	f82r.23	CTH+E+Y	6b89d6dd70635bc60fe0	cthey	OTHER_B	MIDDLE	che	q	q	qcthey	qcthey	PREVIOUS_WRAPPER_RESOLVES	YES
E205	B2	B2-S012	f82r	f82r.23	OK+EE+Y	0275fbf14e07935b0a45	okeey	OTHER_B	MIDDLE	q	q	q	qokeey	qokeey	EXPANDED_KEY_MAJORITY	YES
E206	B2	B2-S012	f82r	f82r.23	L+EE+Y	5fca8fc3dee57e1d8c1f	lcheey	OTHER_B	MIDDLE	q	NONE	NONE	lcheey	lcheey	UNIQUE_BODY_REGISTER_POSITION	YES
E207	B2	B2-S012	f82r	f82r.23	AIIN	2f1c5e56e8f0ff459065	aiin	OTHER_B	MIDDLE	NONE	d	d	daiin	daiin	PREVIOUS_WRAPPER_RESOLVES	YES
E208	B2	B2-S012	f82r	f82r.23	Y	b921a237be883a820352	y	OTHER_B	MIDDLE	d	che	che	chey	chey	PREVIOUS_WRAPPER_RESOLVES	YES
E209	B2	B2-S012	f82r	f82r.23	OK+EEE+DY	d25110e0d8488927278f	okeeedy	OTHER_B	LAST	che	q	q	qokeeedy	qokeeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E210	B2	B2-S013	f82r	f82r.23	L+CHD+DY	de7321bface5628e35d6	lchedy	OTHER_B	ONLY	q	NONE	NONE	lchedy	lchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E211	B2	B2-S014	f82r	f82r.23	L+AR	29e0eb222ef2fb99523a	lar	OTHER_B	ONLY	NONE	NONE	NONE	lar	lar	UNIQUE_BODY_REGISTER_POSITION	YES
E212	B2	B2-S015	f82r	f82r.26	SH+E+Y	d4a31dbcf1ed6d9e5aa9	shey	OTHER_B	FIRST	START	t	t	tshey	tshey	UNIQUE_BODY_REGISTER_POSITION	YES
E213	B2	B2-S015	f82r	f82r.26	OK+EE+DY	7d25241b0e56c836372a	okeedy	OTHER_B	LAST	t	q	q	qokeedy	qokeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E214	B2	B2-S016	f82r	f82r.26	AL	dd0ecaf5e27d81befffc	al	OTHER_B	FIRST	q	che	che	cheal	cheal	EXPANDED_KEY_MAJORITY	YES
E215	B2	B2-S016	f82r	f82r.26	L+CHD+AR	0f15effeca7ab10bb026	lchedar	OTHER_B	MIDDLE	che	NONE	NONE	lchedar	lchedar	UNIQUE_BODY_REGISTER_POSITION	YES
E216	B2	B2-S016	f82r	f82r.26	WHOLE[ches]	db729b598e89e11452e0	s	OTHER_B	MIDDLE	NONE	che	che	ches	ches	UNIQUE_BODY_REGISTER_POSITION	YES
E217	B2	B2-S016	f82r	f82r.26	AIIN	2f1c5e56e8f0ff459065	aiin	OTHER_B	MIDDLE	che	NONE	NONE	aiin	aiin	EXPANDED_KEY_MAJORITY	YES
E218	B2	B2-S016	f82r	f82r.26	OT+EE+Y	5d5e0b288cf36864ed9d	oteey	OTHER_B	MIDDLE	NONE	NONE	NONE	oteey	oteey	UNIQUE_BODY_REGISTER_POSITION	YES
E219	B2	B2-S016	f82r	f82r.26	OK+AIIN	b5fcea1eaed06b2f2291	okaiin	OTHER_B	MIDDLE	NONE	q	q	qokaiin	qokaiin	UNIQUE_BODY_REGISTER_POSITION	YES
E220	B2	B2-S016	f82r	f82r.26	OK+E+Y	08bd5ca0c2ad137a056d	okey	OTHER_B	LAST	q	NONE	NONE	okey	okey	UNIQUE_BODY_REGISTER_POSITION	YES
E221	B2	B2-S016	f82r	f82r.27	P+CHD+DY	65df3cd9e59060042d47	pchedy	OTHER_B	ONLY	START	NONE	NONE	pchedy	pchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E222	B2	B2-S017	f82r	f82r.27	R+SH+E+AL	98bdc4244c84cbef3321	rsheal	OTHER_B	FIRST	NONE	NONE	NONE	rsheal	rsheal	UNIQUE_BODY_REGISTER_POSITION	YES
E223	B2	B2-S017	f82r	f82r.27	AL+DY	78b3b3140714da19090d	aldy	OTHER_B	LAST	NONE	d	d	daldy	daldy	UNIQUE_BODY_REGISTER_POSITION	YES
E224	B2	B2-S018	f82r	f82r.27	OK+EE+DY	7d25241b0e56c836372a	okeedy	OTHER_B	ONLY	d	q	q	qokeedy	qokeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E225	B2	B2-S019	f82r	f82r.27	R+SHED+DY	7f68f60279efe6b28cd7	rshedy	OTHER_B	ONLY	q	NONE	NONE	rshedy	rshedy	UNIQUE_BODY_REGISTER_POSITION	YES
E226	B2	B2-S020	f82r	f82r.27	OT+EE+DY	ff178343c18e287ce3b7	oteedy	OTHER_B	ONLY	NONE	q	q	qoteedy	qoteedy	UNIQUE_BODY_REGISTER_POSITION	YES
E227	B2	B2-S021	f82r	f82r.27	OK+EE+DY	7d25241b0e56c836372a	okeedy	OTHER_B	ONLY	q	q	q	qokeedy	qokeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E228	B2	B2-S022	f82r	f82r.27	L+O+CHD+DY	f2af6326898fb5b490a4	lochedy	OTHER_B	ONLY	q	NONE	NONE	lochedy	lochedy	UNIQUE_BODY_REGISTER_POSITION	YES
E229	B3	B3-S001	f83r	f83r.3	SOLK+EE+DY	3b70942557b3a40e8030	olkeedy	OTHER_B	ONLY	START	NONE	NONE	olkeedy	olkeedy	EXPANDED_KEY_MAJORITY	YES
E230	B3	B3-S002	f83r	f83r.3	OT+AL	90bcf0a9ec0ef56399e6	otal	OTHER_B	FIRST	NONE	q	q	qotal	qotal	UNIQUE_BODY_REGISTER_POSITION	YES
E231	B3	B3-S002	f83r	f83r.3	CHK+EE+DY	a84fbe3ad380df345b97	keedy	OTHER_B	LAST	q	ch	ch	chkeedy	chkeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E232	B3	B3-S003	f83r	f83r.3	Y	b921a237be883a820352	y	OTHER_B	FIRST	ch	che	che	chey	chey	UNIQUE_BODY_REGISTER_POSITION	YES
E233	B3	B3-S003	f83r	f83r.3	AIIN	2f1c5e56e8f0ff459065	aiin	OTHER_B	MIDDLE	che	NONE	d	aiin	daiin	EXPANDED_KEY_MAJORITY	NO
E234	B3	B3-S003	f83r	f83r.3	Y	b921a237be883a820352	y	OTHER_B	MIDDLE	d	che	che	chey	chey	PREVIOUS_WRAPPER_RESOLVES	YES
E235	B3	B3-S003	f83r	f83r.3	L+CHD+DY	de7321bface5628e35d6	lchedy	OTHER_B	LAST	che	NONE	NONE	lchedy	lchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E236	B3	B3-S004	f83r	f83r.3	OK+AIIN	b5fcea1eaed06b2f2291	okaiin	OTHER_B	FIRST	NONE	q	q	qokaiin	qokaiin	PREVIOUS_WRAPPER_RESOLVES	YES
E237	B3	B3-S004	f83r	f83r.3	OT+AL	90bcf0a9ec0ef56399e6	otal	OTHER_B	MIDDLE	q	q	q	qotal	qotal	UNIQUE_BODY_REGISTER_POSITION	YES
E238	B3	B3-S004	f83r	f83r.3	AR	4d4559019a961b834aa1	ar	OTHER_B	LAST	q	d	d	dar	dar	UNIQUE_BODY_REGISTER_POSITION	YES
E239	B3	B3-S005	f83r	f83r.6	CHD+DY	259b2b3b0bf859882e2c	chedy	OTHER_B	ONLY	START	d	s	dchedy	schedy	EXPANDED_KEY_MAJORITY	NO
E240	B3	B3-S006	f83r	f83r.6	CHD+Y	5e8441397e7c0faf042b	dchy	OTHER_B	FIRST	s	che	che	chedchy	chedchy	UNIQUE_BODY_REGISTER_POSITION	YES
E241	B3	B3-S006	f83r	f83r.6	OK+AL	308e8ea2d5d190c498e8	okal	OTHER_B	MIDDLE	che	q	q	qokal	qokal	PREVIOUS_WRAPPER_RESOLVES	YES
E242	B3	B3-S006	f83r	f83r.6	OL+CHD+DY	28ffbc88b97772a75f1e	olchedy	OTHER_B	LAST	q	NONE	NONE	olchedy	olchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E243	B3	B3-S007	f83r	f83r.6	OK+AIIN	b5fcea1eaed06b2f2291	okaiin	OTHER_B	FIRST	NONE	q	q	qokaiin	qokaiin	PREVIOUS_WRAPPER_RESOLVES	YES
E244	B3	B3-S007	f83r	f83r.6	CHD+Y	6f7ff8287eddf4da9fdb	dy	OTHER_B	MIDDLE	q	che	che	chedy	chedy	UNIQUE_BODY_REGISTER_POSITION	YES
E245	B3	B3-S007	f83r	f83r.6	OK+EE+DY	7d25241b0e56c836372a	okeedy	OTHER_B	LAST	che	q	q	qokeedy	qokeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E246	B3	B3-S008	f83r	f83r.6	L+CHD+DY	de7321bface5628e35d6	lchedy	OTHER_B	ONLY	q	NONE	NONE	lchedy	lchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E247	B3	B3-S009	f83r	f83r.6	OK+Y	276a7c2d74d1143446f4	oky	OTHER_B	ONLY	NONE	q	q	qoky	qoky	UNIQUE_BODY_REGISTER_POSITION	YES
E248	B3	B3-S010	f83r	f83r.8	P+CHD+AL	ba540da978ea132f6da5	pchedal	OTHER_B	FIRST	START	NONE	NONE	pchedal	pchedal	UNIQUE_BODY_REGISTER_POSITION	YES
E249	B3	B3-S010	f83r	f83r.8	OT+E+DY	c45ebac60774620561e2	otedy	OTHER_B	LAST	NONE	NONE	NONE	otedy	otedy	UNIQUE_BODY_REGISTER_POSITION	YES
E250	B3	B3-S011	f83r	f83r.8	SH+E+CTH+CHD+Y	348e81ba084c5acdb32b	ecthedchy	OTHER_B	FIRST	NONE	sh	sh	shecthedchy	shecthedchy	UNIQUE_BODY_REGISTER_POSITION	YES
E251	B3	B3-S011	f83r	f83r.8	OK+Y	276a7c2d74d1143446f4	oky	OTHER_B	MIDDLE	sh	q	q	qoky	qoky	UNIQUE_BODY_REGISTER_POSITION	YES
E252	B3	B3-S011	f83r	f83r.8	CHD+Y	6f7ff8287eddf4da9fdb	dy	OTHER_B	MIDDLE	q	che	che	chedy	chedy	UNIQUE_BODY_REGISTER_POSITION	YES
E253	B3	B3-S011	f83r	f83r.8	AR+Y	0bdc8b6db811b4e67a63	ary	OTHER_B	LAST	che	ch	ch	chary	chary	UNIQUE_BODY_REGISTER_POSITION	YES
E254	B3	B3-S012	f83r	f83r.11	OR	7a4bb8136330ee4e6e56	or	OTHER_B	FIRST	START	NONE	s	or	sor	EXPANDED_KEY_MAJORITY	NO
E255	B3	B3-S012	f83r	f83r.11	SHED+DY	bc4f1f5c006c74a4d26d	edy	OTHER_B	LAST	s	sh	sh	shedy	shedy	PREVIOUS_WRAPPER_RESOLVES	YES
E256	B3	B3-S013	f83r	f83r.11	OK+AIIN	b5fcea1eaed06b2f2291	okaiin	OTHER_B	FIRST	sh	q	q	qokaiin	qokaiin	PREVIOUS_WRAPPER_RESOLVES	YES
E257	B3	B3-S013	f83r	f83r.11	K+AIN	9da1b6ac2c929daea697	kain	OTHER_B	MIDDLE	q	ch	ch	chkain	chkain	PREVIOUS_WRAPPER_RESOLVES	YES
E258	B3	B3-S013	f83r	f83r.11	CTH+E+Y	6b89d6dd70635bc60fe0	cthey	OTHER_B	MIDDLE	ch	sh	sh	shcthey	shcthey	PREVIOUS_WRAPPER_RESOLVES	YES
E259	B3	B3-S013	f83r	f83r.11	OK+E+DY	7db18b2f0fb7ed0fcfd3	okedy	OTHER_B	LAST	sh	q	q	qokedy	qokedy	UNIQUE_BODY_REGISTER_POSITION	YES
E260	B3	B3-S014	f83r	f83r.11	OK+AIR	7d2404c835b10a2c06af	okair	OTHER_B	FIRST	q	NONE	NONE	okair	okair	UNIQUE_BODY_REGISTER_POSITION	YES
E261	B3	B3-S014	f83r	f83r.11	SH+EE+DY	03626ca94cb17800d767	eedy	OTHER_B	LAST	NONE	sh	sh	sheedy	sheedy	UNIQUE_BODY_REGISTER_POSITION	YES
E262	B3	B3-S015	f83r	f83r.11	L+CHD+DY	de7321bface5628e35d6	lchedy	OTHER_B	ONLY	sh	NONE	NONE	lchedy	lchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E263	B3	B3-S016	f83r	f83r.11	L+O	2b7fa918d1b2f5c656e3	lo	OTHER_B	ONLY	NONE	NONE	NONE	lo	lo	UNIQUE_BODY_REGISTER_POSITION	YES
E264	B3	B3-S016	f83r	f83r.14	OK+CHD+DY	07913ef9b1fb773cd325	okchedy	OTHER_B	ONLY	START	q	q	qokchedy	qokchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E265	B3	B3-S017	f83r	f83r.14	OK+EE+DY	7d25241b0e56c836372a	okeedy	OTHER_B	ONLY	q	q	q	qokeedy	qokeedy	UNIQUE_BODY_REGISTER_POSITION	YES
E266	B3	B3-S018	f83r	f83r.14	SHED+DY	bc4f1f5c006c74a4d26d	edy	OTHER_B	ONLY	q	sh	sh	shedy	shedy	PREVIOUS_WRAPPER_RESOLVES	YES
E267	B3	B3-S019	f83r	f83r.14	OK+SH+E+DY	db167f8e9b53eefb58f8	okshedy	OTHER_B	ONLY	sh	q	q	qokshedy	qokshedy	UNIQUE_BODY_REGISTER_POSITION	YES
E268	B3	B3-S020	f83r	f83r.14	AL	dd0ecaf5e27d81befffc	al	OTHER_B	FIRST	q	che	d	cheal	dal	EXPANDED_KEY_MAJORITY	NO
E269	B3	B3-S020	f83r	f83r.14	L+CHD+DY	de7321bface5628e35d6	lchedy	OTHER_B	LAST	d	NONE	NONE	lchedy	lchedy	UNIQUE_BODY_REGISTER_POSITION	YES
E270	B3	B3-S021	f83r	f83r.14	OK+AIIN	b5fcea1eaed06b2f2291	okaiin	OTHER_B	FIRST	NONE	q	q	qokaiin	qokaiin	PREVIOUS_WRAPPER_RESOLVES	YES
E271	B3	B3-S021	f83r	f83r.14	CTH+Y	e0b630cb1b5df5e7105b	cthy	OTHER_B	MIDDLE	q	che	sh	checthy	shcthy	EXPANDED_KEY_MAJORITY	NO
E272	B3	B3-S021	f83r	f83r.14	AL	dd0ecaf5e27d81befffc	al	OTHER_B	MIDDLE	sh	d	d	dal	dal	PREVIOUS_WRAPPER_RESOLVES	YES
E273	B3	B3-S021	f83r	f83r.14	Y	b921a237be883a820352	y	OTHER_B	LAST	d	s	s	sy	sy	UNIQUE_BODY_REGISTER_POSITION	YES
