page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces
f107r	f107r.30	S	B	3	10	4	0	0	0	6	0.400000	8	9	1	0	pair aiieedy shalkaiin kairy okaral qokaiin opaichy opal rary ky	Pulverfraktion II | [aiieedy:?] | [shalkaiin:?] | [kairy:?] | [okaral:?] | heiß, Grad III | [opaichy:?] | Ansatz aus Pulverrohstoff, Form I | [rary:?] | heiß am Anfang des Grades	V13:SCOPED_RESIDUAL_HEAD_FORM | OPEN | OPEN | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT652:STRONG_MATERIA_COMPOUND | OPEN | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	2|3|4|5|7|9	aiieedy|shalkaiin|kairy|okaral|opaichy|rary
f107r	f107r.31	S	B	3	14	11	2	0	4	3	0.785714	10	10	1	0	daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols	Grad-/Maßwert III | feuchtes Material | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [sheykal:?] | feucht am Anfang des Grades | [kl:?] | Rohstoffklasse I | Rohstoffklasse I, heiß am Gradanfang | trocken am Anfang des Grades, abgeschlossen | Wurzel | Menge III | trocken, Grad II | [yols:?]	V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT647:FAMILY_MIGRATION | OPEN | GDT655:NEW_EXACT_WHOLE | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	5|7|14	sheykal|kl|yols
f107r	f107r.32	S	B	3	10	5	0	0	2	5	0.500000	5	5	1	0	salxar shy qokaiin okal qockhedy okr aiin otar qocthy rolky	[salxar:?] | feucht am Anfang des Grades | heiß, Grad III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [qockhedy:?] | [okr:?] | Menge III | kalte Drogenfraktion I im Ansatz | [qocthy:?] | [rolky:?]	OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | OPEN | OPEN	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|5|6|9|10	salxar|qockhedy|okr|qocthy|rolky
f107r	f107r.33	S	B	3	11	8	1	0	0	3	0.727273	11	11	1	1	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	[yaiin:?] | [chekain:?] | trocken angesetzte Zubereitung | heiß, Grad III | trocken in der Mitte des Grades | Drogenstoff zugeben | heiß, Grad IV | getrocknete Droge leicht erhitzen | [lcheel:?] | heiße Holzfraktion I | Rohstoffklasse I im Ansatz, heiß am Gradanfang	OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qol | V13:QUALITY_DEGREE_SERIES | GDT666:EXACT_WHOLE:chky | OPEN | GDT648:STRICT_WHOLE_COMPLETION | GDT656:REVISE_AL_QUALITY_MODEL	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|2|9	yaiin|chekain|lcheel
f107r	f107r.34	S	B	3	11	8	1	0	2	3	0.727273	8	8	1	0	pairar al oro lkeey qotal cheotain dar okaiin otaiin otar opaim	[pairar:?] | Rohstoffklasse I | Ansatzportion | Drogenholz, heiß am Gradende | Rohstoffklasse I, kalt am Gradanfang | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | kalte Drogenfraktion I im Ansatz | [opaim:?]	OPEN | GDT655:NEW_EXACT_WHOLE | GDT662:EXACT_WHOLE:oro | GDT661:EXACT_WHOLE:lkeey | GDT656:NEW_EXACT_WHOLE | OPEN | GDT649:STRONG_FAMILY_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | GDT654:NEW_EXACT_WHOLE | OPEN	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	1|6|11	pairar|cheotain|opaim
f107r	f107r.35	S	B	3	11	8	1	1	1	3	0.727273	9	9	1	0	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	Grad-/Maßwert III | [shl:?] | [lkeeol:?] | getrocknetes Drogenholz | heiße Drogenportion | Holzdroge, heiß auf Stufe III | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Rohstoffklasse I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kaldaim:?]	V13:CONTEXTUAL_VALUE_SERIES | OPEN | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:NEW_EXACT_WHOLE | GDT664:EXACT_WHOLE:lkaiin | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | V13:QUALITY_STATE_MATERIAL_CARRIER | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | UNKNOWN_SURFACE	2|3|11	shl|lkeeol|kaldaim
f107r	f107r.36	S	B	3	12	8	1	0	0	4	0.666667	11	12	1	0	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	abgemessene Fraktion I | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | Rohstoffklasse I | abgemessene Rohstoffmenge I | heiß und trocken in der Mitte des Grades | [qokl:?] | trocken in der Mitte des Grades | Holzdroge, heiß auf Stufe III | heiße Holzfraktion I	GDT649:STRONG_FAMILY_DEFAULT | OPEN | OPEN | OPEN | V13:QUALITY_DEGREE_SERIES | GDT655:NEW_EXACT_WHOLE | GDT655:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:lkaiin | GDT648:STRICT_WHOLE_COMPLETION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2|3|4|9	alchor|kcheo|rkeey|qokl
f107r	f107r.37	S	B	3	5	5	0	0	4	0	1.000000	1	2	1	0	ychklkaiin chckhy cho l olkain	nimm Holzdroge, trockne und erhitze sie auf Stufe III | Arzneikompositum: trocken, Gradanfang | Trockenansatz | trocken; nominal trockenes Gut/Material | heißes Drogenmaterial, Grad II	GDT664:EXACT_WHOLE:ychklkaiin | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT661:EXACT_WHOLE:cho | GDT663:L_READER_MERGE_LEFT:chol | GDT661:EXACT_WHOLE:olkain	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	NONE	NONE
f107r	f107r.38	S	B	3	9	5	0	0	0	4	0.555556	9	9	1	1	poaral orar ofchey qoteedy qotaiin opchedy qokchey otlchdain aly	[poaral:?] | [orar:?] | [ofchey:?] | kalt am Ende des Grades, abgeschlossen | kalt, Grad III | vollständig getrocknetes Pulverpräparat | heiß und trocken in der Mitte des Grades | [otlchdain:?] | Rohstoffklasse I, Grundform	OPEN | OPEN | OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT664:EXACT_WHOLE:opchedy | GDT647:FAMILY_MIGRATION | OPEN | GDT655:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|2|3|8	poaral|orar|ofchey|otlchdain
f107r	f107r.39	S	B	3	12	8	0	0	2	4	0.666667	10	10	1	0	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	[tair:?] | trockener Drogenstoff | trockener Drogenstoff | [kchekain:?] | [cheear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | Trockenansatz | Holzdroge, heiß auf Stufe II | Rohstoffklasse I | [oeedy:?] | trocken in der Mitte des Grades	OPEN | GDT642:ROUND_01 | GDT642:ROUND_01 | OPEN | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT643:ROUND_02 | GDT661:EXACT_WHOLE:cho | GDT663:EXACT_WHOLE:lkain | GDT655:NEW_EXACT_WHOLE | OPEN | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|4|5|11	tair|kchekain|cheear|oeedy
f107r	f107r.4	S	B	3	11	7	1	0	0	4	0.636364	9	10	1	0	teeody chedain qoteey qokar deeoltedy otar ain chady otokcho qoked okchedy	[teeody:?] | zwei Dosen bis zur Mittelstufe getrockneter Droge | kalt am Ende des Grades | heiße Drogenfraktion I | [deeoltedy:?] | kalte Drogenfraktion I im Ansatz | Menge-/Klassenwert II | [chady:?] | [otokcho:?] | bis zur Mittelstufe erhitzen und abschließen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	OPEN | GDT667:EXACT_WHOLE:chedain | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT | OPEN | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES | OPEN | OPEN | GDT666:EXACT_WHOLE:qoked | GDT647:FAMILY_MIGRATION	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|5|8|9	teeody|deeoltedy|chady|otokcho
f107r	f107r.40	S	B	3	10	7	0	0	2	3	0.700000	8	8	1	0	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	[lolkaiin:?] | trocken in der Mitte des Grades | heiß, Grad III | Rohstoffklasse I, trocken am Gradanfang | Menge III | heiß, Grad III, im Ansatzrahmen | [olkar:?] | [otair:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, heiß am Gradanfang	OPEN | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT656:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | OPEN | OPEN | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1|7|8	lolkaiin|olkar|otair
f107r	f107r.41	S	B	3	6	6	0	0	1	0	1.000000	5	5	1	0	qokaiin ar ockhey qokal otal otam	heiß, Grad III | Drogenfraktion I | Ansatz eines Arzneikompositums in der Gradmitte | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | ein Maß kalten Ansatzes	V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | GDT652:STRONG_BOUNDARY_COMPOUND | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL | GDT658:EXACT_CONTEXTUAL_WHOLE	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f107r	f107r.42	S	B	3	11	6	1	0	0	5	0.545455	10	11	1	0	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	[pcholky:?] | [sokeey:?] | Menge III | kalter Ansatz am Ende des Grades | erhitze und trockne hiervon bis zur Mittelstufe | [paichy:?] | heißer Ansatz am Ende des Grades | kalt, Grad II | Drogenfraktion I | [arodl:?] | [kairam:?]	OPEN | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT667:EXACT_WHOLE:ykchey | OPEN | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT654:NEW_EXACT_WHOLE | OPEN | OPEN	UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	1|2|6|10|11	pcholky|sokeey|paichy|arodl|kairam
f107r	f107r.43	S	B	3	10	6	2	0	1	4	0.600000	8	8	1	0	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiir aram	[okeear:?] | ein gleicher Teil, abgeschlossen | Grad-/Maßwert III | angefeuchteter Ansatz, abgeschlossen | [ykchedy:?] | [chykaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | [chotaiir:?] | ein Maß der ersten Drogenfraktion	OPEN | GDT666:EXACT_WHOLE:NONE | V13:CONTEXTUAL_VALUE_SERIES | GDT661:EXACT_WHOLE:sheody | OPEN | OPEN | GDT656:REVISE_AL_QUALITY_MODEL | V13:QUALITY_DEGREE_SERIES | OPEN | GDT665:EXACT_WHOLE:aram	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	1|5|6|9	okeear|ykchedy|chykaiin|chotaiir
f107r	f107r.44	S	B	3	4	4	0	0	0	0	1.000000	4	4	1	1	ycheodain okeey qokeeody qokaiin	nimm hierzu zwei Dosen Trockenansatz | heißer Ansatz am Ende des Grades | vollständig ausgekochter Ansatz | heiß, Grad III	GDT664:EXACT_WHOLE:ycheodain | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:qokeeody | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f107r	f107r.45	S	B	3	11	8	2	0	0	3	0.727273	8	10	1	0	podky chedy qockhy qokeedy qokokil y chees opal kaiin otaiin otaram	[podky:?] | trocken in der Mitte des Grades, abgeschlossen | bereite einen Arzneikompositum-Ansatz in Grundstufe | heiß am Ende des Grades, abgeschlossen | [qokokil:?] | hierzu: | vollständig getrocknete Kräutermischung | Ansatz aus Pulverrohstoff, Form I | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | [otaram:?]	OPEN | GDT647:FAMILY_MIGRATION | GDT665:EXACT_WHOLE:qockhy | GDT647:FAMILY_MIGRATION | OPEN | GDT659:Y_MEDIAL_RIGHT_REFERENCE | GDT664:EXACT_WHOLE:chees | GDT652:STRONG_MATERIA_COMPOUND | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | OPEN	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE	1|5|11	podky|qokokil|otaram
f107r	f107r.46	S	B	3	12	12	1	1	0	0	1.000000	12	12	1	1	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	Samenfraktion I | trocken am Ende des Grades | Qualitätsgrad III | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | Menge III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | kalt, Grad III | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Laugensalz / Alkali	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qodaiin | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT642:ROUND_02 | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | GDT663:EXACT_WHOLE:alkal	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE
f107r	f107r.47	S	B	3	5	3	1	0	0	2	0.600000	4	4	1	0	okain cheey lol loeey oiinal	heiß im Zubereitungsrahmen, Grad II | trocken am Ende des Grades | Holzstoff | [loeey:?] | [oiinal:?]	V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	4|5	loeey|oiinal
f107r	f107r.48	S	B	3	12	10	4	0	0	2	0.833333	10	11	1	0	fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	[fairal:?] | Rohstoffklasse I, trocken-heiß am Gradanfang | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad II | Drogenfraktion I | [kalkal:?] | kalt im qo-Rahmen, Grad II | kalter Ansatz am Anfang des Grades | Holzdroge, leicht erhitzt | kalt im Zubereitungsrahmen, Grad III | Eintrag: kalt, Stufe III | eine Handvoll Ansatz	OPEN | GDT657:EXACT_ORDERED_WHOLE | GDT664:EXACT_WHOLE:lky | V13:QUALITY_DEGREE_SERIES | GDT654:NEW_EXACT_WHOLE | OPEN | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:lky | V13:QUALITY_DEGREE_SERIES | GDT663:EXACT_WHOLE:ytaiin | GDT666:EXACT_WHOLE:NONE	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	1|6	fairal|kalkal
f107r	f107r.49	S	B	3	10	6	1	0	2	4	0.600000	6	7	1	0	o alain ay chkain okair chtl lkaiin okair chtl raty	Ansatzwasser | [alain:?] | ein gleicher Teil, abgeschlossen | trocken-heiß, Stufe II | heiße Drogenfraktion II im Ansatz | [chtl:?] | Holzdroge, heiß auf Stufe III | heiße Drogenfraktion II im Ansatz | [chtl:?] | [raty:?]	GDT664:O_FREE_ANSATZWASSER:NONE | OPEN | GDT666:EXACT_WHOLE:NONE | GDT663:EXACT_WHOLE:chkain | GDT663:EXACT_WHOLE:okair | OPEN | GDT664:EXACT_WHOLE:lkaiin | GDT663:EXACT_WHOLE:okair | OPEN | OPEN	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE	2|6|9|10	alain|chtl|chtl|raty
f107r	f107r.5	S	B	3	10	6	0	0	1	4	0.600000	8	8	1	0	olkchedy tedy oteeey okchedy qokeed qokear chedy chokchedy qokain ar	[olkchedy:?] | kalt in der Mitte des Grades, abgeschlossen | [oteeey:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | erhitze bis zur Endstufe und schließe ab | [qokear:?] | trocken in der Mitte des Grades, abgeschlossen | [chokchedy:?] | heiß, Grad II | Drogenfraktion I	OPEN | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT664:EXACT_WHOLE:qokeed | OPEN | GDT647:FAMILY_MIGRATION | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE	UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1|3|6|8	olkchedy|oteeey|qokear|chokchedy
f107r	f107r.50	S	B	3	13	10	2	0	2	3	0.769231	11	11	1	0	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	trocken, Grad II | Rohstoffklasse I | Drogenholz, heiß am Gradende | trocken; nominal trockenes Gut/Material | [taidy:?] | kalt, Grad III | hierzu: | kalt, Grad III | [lkl:?] | [lfchal:?] | Pulver, getrocknete Kurz-/Kompaktform | Pulverrohstoff I | kalte Drogenfraktion I	V13:QUALITY_DEGREE_SERIES | GDT655:NEW_EXACT_WHOLE | GDT661:EXACT_WHOLE:lkeey | V13:DRY_OL_FORM | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT659:Y_MEDIAL_RIGHT_REFERENCE | V13:QUALITY_DEGREE_SERIES | OPEN | OPEN | V13:SCOPED_RESIDUAL_HEAD_FORM | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT654:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5|9|10	taidy|lkl|lfchal
f107r	f107r.51	S	B	3	11	10	2	1	2	1	0.909091	9	9	1	0	sar ain chol ol cheey otal otal ol otchy qoky otaily	Samenfraktion I | Menge-/Klassenwert II | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz am Anfang des Grades | heiß am Anfang des Grades | [otaily:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:VALUE_MINIM_SERIES | V13:DRY_OL_FORM | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | AMBIGUOUS_ACTIVE_RIVAL | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	11	otaily
