page	locus	section	target_occurrences	target_ordinals	target_surfaces	rendering_classes	zl3b_line	v43_token_glosses_de	v44_token_glosses_de	v44_working_translation_de	v43_unknown_tokens	v44_unknown_tokens	v44_complete
f107r	f107r.42	S	1	5	ykchey	YKCHEY_ACTION	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	[pcholky:?] | [sokeey:?] | Menge III | kalter Ansatz am Ende des Grades | [ykchey:?] | [paichy:?] | heißer Ansatz am Ende des Grades | kalt, Grad II | Drogenfraktion I | [arodl:?] | [kairam:?]	[pcholky:?] | [sokeey:?] | Menge III | kalter Ansatz am Ende des Grades | erhitze und trockne hiervon bis zur Mittelstufe | [paichy:?] | heißer Ansatz am Ende des Grades | kalt, Grad II | Drogenfraktion I | [arodl:?] | [kairam:?]	[pcholky:?]; [sokeey:?]; drei Teile; Ansatz auf Kühlendstufe; erhitze und trockne hiervon bis zur Mittelstufe; [paichy:?]; Ansatz auf Heizendstufe; kalt, Grad II; Drogenfraktion I; [arodl:?]; [kairam:?]	6	5	0
f107v	f107v.1	S	1	6	qokair	EXACT_WHOLE	kaisar olkeeey otalkchy lkaiin otody qokair lkal chey chody otal cheey	[kaisar:?] | [olkeeey:?] | [otalkchy:?] | Holzdroge, heiß auf Stufe III | [otody:?] | [qokair:?] | [lkal:?] | trocken in der Mitte des Grades | Trockenansatz, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken am Ende des Grades	[kaisar:?] | [olkeeey:?] | [otalkchy:?] | Holzdroge, heiß auf Stufe III | [otody:?] | erhitze die zweite Fraktion | [lkal:?] | trocken in der Mitte des Grades | Trockenansatz, abgeschlossen | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken am Ende des Grades	[kaisar:?]; [olkeeey:?]; [otalkchy:?]; Holzdroge, heiß auf Stufe III; [otody:?]; erhitze die zweite Fraktion; [lkal:?]; bis zur mittleren Trockenstufe; Trockenansatz, abgeschlossen; Rohstoff I, leicht gekühlt im Ansatz; vollständig getrocknet	6	5	0
f107v	f107v.10	S	1	3	qokair	EXACT_WHOLE	shodaiin shey qokair qokaiin chokedy tain shedy	drei Dosen Feuchtansatz | feucht in der Mitte des Grades | [qokair:?] | heiß, Grad III | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | kalt, Grad II | feucht in der Mitte des Grades, abgeschlossen	drei Dosen Feuchtansatz | feucht in der Mitte des Grades | erhitze die zweite Fraktion | heiß, Grad III | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | kalt, Grad II | feucht in der Mitte des Grades, abgeschlossen	drei Dosen Feuchtansatz; bis zur mittleren Einweichstufe; erhitze die zweite Fraktion; heiß, Grad III; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; kalt, Grad II; bis zur mittleren Einweichstufe gebracht	1	0	1
f107v	f107v.11	S	1	10	qopchcfhy	EXACT_WHOLE	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	kalt und feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | getrocknete Droge leicht erhitzen | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | [qopchcfhy:?]	kalt und feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades | getrocknete Droge leicht erhitzen | heiß am Ende des Grades | kalt, Grad III | kaltes Zubereitungsgut | kalt am Ende des Grades, abgeschlossen | nimm leicht getrocknetes Blütenpulver	kalt und bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; bis zur mittleren Einweichstufe gebracht; heiß und bis zur mittleren Trockenstufe; getrocknete Droge leicht erhitzen; bis zur Heizendstufe; kalt, Grad III; kaltes Zubereitungsgut; bis zur Kühlendstufe gebracht; nimm leicht getrocknetes Blütenpulver	1	0	1
f107v	f107v.12	S	1	7	qokaly	QOKALY_ACTION	qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam	heiß am Ende des Grades | [lcheol:?] | trocken; nominal trockenes Gut/Material | heiß, Grad III | Holzdrogenansatz aus Rohstoff I leicht erhitzt | feucht in der Mitte des Grades, abgeschlossen | [qokaly:?] | [odar:?] | kalter Trockenansatz | heiß, Grad III | ein Maß kalten Ansatzes	heiß am Ende des Grades | [lcheol:?] | trocken; nominal trockenes Gut/Material | heiß, Grad III | Holzdrogenansatz aus Rohstoff I leicht erhitzt | feucht in der Mitte des Grades, abgeschlossen | erhitze Rohdroge I leicht und schließe ab | [odar:?] | kalter Trockenansatz | heiß, Grad III | ein Maß kalten Ansatzes	bis zur Heizendstufe; [lcheol:?]; Trockengut; heiß, Grad III; Holzdrogenansatz aus Rohstoff I leicht erhitzt; bis zur mittleren Einweichstufe gebracht; erhitze Rohdroge I leicht und schließe ab; [odar:?]; kalter Trockenansatz; heiß, Grad III; ein Maß kalten Ansatzes	3	2	0
f107v	f107v.13	S	1	4	qokair	EXACT_WHOLE	ycheey qokain ockheody qokair otal qokaiin otal shoy qokaiin dalam	trockne hiervon bis zur Endstufe | heiß, Grad II | [ockheody:?] | [qokair:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [shoy:?] | heiß, Grad III | ein Maß Rohdroge I	trockne hiervon bis zur Endstufe | heiß, Grad II | [ockheody:?] | erhitze die zweite Fraktion | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [shoy:?] | heiß, Grad III | ein Maß Rohdroge I	trockne hiervon bis zur Endstufe; heiß, Grad II; [ockheody:?]; erhitze die zweite Fraktion; Rohstoff I, leicht gekühlt im Ansatz; heiß, Grad III; Rohstoff I, leicht gekühlt im Ansatz; [shoy:?]; heiß, Grad III; ein Maß Rohdroge I	3	2	0
f107v	f107v.39	S	1	4	oain	EXACT_WHOLE	okain cheor olkaiin oain cheary raiin okoiin odaiin okaiin y	heiß im Zubereitungsrahmen, Grad II | trockener Drogenteil | heiße Drogenbasis, Stufe III | [oain:?] | [cheary:?] | Wurzel, Typ/Charge III | erhitzter Ansatz in Zubereitungsform III | Zubereitungsdosis III | heiß, Grad III, im Ansatzrahmen | Eintrag abgeschlossen	heiß im Zubereitungsrahmen, Grad II | trockener Drogenteil | heiße Drogenbasis, Stufe III | zwei Teile Ansatz | [cheary:?] | Wurzel, Typ/Charge III | erhitzter Ansatz in Zubereitungsform III | Zubereitungsdosis III | heiß, Grad III, im Ansatzrahmen | Eintrag abgeschlossen	heiß im Zubereitungsrahmen, Grad II; trockener Drogenteil; Holzdrogenansatz auf Heizstufe III; zwei Teile Ansatz; [cheary:?]; Wurzel, Typ/Charge III; erhitzter Ansatz in Zubereitungsform III; Zubereitungsdosis III; Ansatz auf Heizstufe III.	2	1	0
f107v	f107v.8	S	1	2	qokair	EXACT_WHOLE	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	[polcheolkain:?] | [qokair:?] | Grundansatz bis zur mittleren Heizstufe erwärmt | erhitzen | heiß, Grad III | [opcheol:?] | kalt in der Mitte des Grades, abgeschlossen | [ltedy:?] | [otedam:?]	[polcheolkain:?] | erhitze die zweite Fraktion | Grundansatz bis zur mittleren Heizstufe erwärmt | erhitzen | heiß, Grad III | [opcheol:?] | kalt in der Mitte des Grades, abgeschlossen | [ltedy:?] | [otedam:?]	[polcheolkain:?]; erhitze die zweite Fraktion; Grundansatz bis zur mittleren Heizstufe erwärmt; erhitze Folgendes: heiß, Grad III; [opcheol:?]; bis zur mittleren Kühlstufe gebracht; [ltedy:?]; [otedam:?]	5	4	0
f108r	f108r.12	S	1	11	alam	EXACT_WHOLE	tshey okchey dain aloiin ocheey qokaiin chlam okaiin okal kain alam	kalt und feucht in der Mitte des Grades | heiß-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert II | [aloiin:?] | [ocheey:?] | heiß, Grad III | [chlam:?] | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß, Grad II | [alam:?]	kalt und feucht in der Mitte des Grades | heiß-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert II | [aloiin:?] | [ocheey:?] | heiß, Grad III | [chlam:?] | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß, Grad II | ein Maß Rohdroge I	kalt und bis zur mittleren Einweichstufe; heiß-trockener Ansatz in der Mitte des Grades; zwei Maße; [aloiin:?]; [ocheey:?]; heiß, Grad III; [chlam:?]; Ansatz auf Heizstufe III; Rohstoff I, leicht erhitzt im Ansatz; heiß, Grad II; ein Maß Rohdroge I	4	3	0
f108r	f108r.24	S	1	1	folaiin	EXACT_WHOLE	folaiin y qokal lkedy qotedy qoked qotedy okal chdar al char aiin	[folaiin:?] | hierzu: | Rohstoffklasse I, heiß am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | kalt in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Trockenfraktion I, Anfangsstufe | Rohstoffklasse I | Trockenfraktion I | Menge III	drei Teile Blütenauszug | hierzu: | Rohstoffklasse I, heiß am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | kalt in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Trockenfraktion I, Anfangsstufe | Rohstoffklasse I | Trockenfraktion I | Menge III	drei Teile Blütenauszug; hierzu: Rohstoff I, heiß am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; bis zur mittleren Kühlstufe gebracht; bis zur Mittelstufe erhitzen und abschließen; bis zur mittleren Kühlstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Trockenfraktion I, Anfangsstufe; Rohstoff I; Trockenfraktion I; drei Teile	1	0	1
f108r	f108r.4	S	1	6	sheeky	SHEEKY_ACTION	ychedaiin shky chdy oteeody chedor sheeky	[ychedaiin:?] | [shky:?] | trocken am Anfang des Grades, abgeschlossen | [oteeody:?] | [chedor:?] | [sheeky:?]	[ychedaiin:?] | [shky:?] | trocken am Anfang des Grades, abgeschlossen | [oteeody:?] | [chedor:?] | vollständig einweichen, erhitzen und abschließen	[ychedaiin:?]; [shky:?]; angetrocknet; [oteeody:?]; [chedor:?]; vollständig einweichen, erhitzen und abschließen	5	4	0
f108r	f108r.43	S	1	6	kechy	KECHY_ACTION	olkey okey lokeey qokedy ol kechy chedar olal oedy qckhy cheam	[olkey:?] | heißer Ansatz in der Mitte des Grades | [lokeey:?] | heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kechy:?] | abgemessene Trockenfraktion I, Mittelstufe | Ansatz aus Holzrohstoff, Form I | [oedy:?] | [qckhy:?] | [cheam:?]	[olkey:?] | heißer Ansatz in der Mitte des Grades | [lokeey:?] | heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | mäßig erhitzen, trocknen und abschließen | abgemessene Trockenfraktion I, Mittelstufe | Ansatz aus Holzrohstoff, Form I | [oedy:?] | [qckhy:?] | [cheam:?]	[olkey:?]; Ansatz bis zur mittleren Heizstufe; [lokeey:?]; bis zur mittleren Heizstufe gebracht; Grundansatz; mäßig erhitzen, trocknen und abschließen; abgemessene Trockenfraktion I, Mittelstufe; Ansatz aus Holzrohstoff I; [oedy:?]; [qckhy:?]; [cheam:?]	6	5	0
f108r	f108r.9	S	1	2	chedain	EXACT_WHOLE	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | drei Teile der ersten Wurzelfraktion | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | Drogenfraktion I | zweite Drogenfraktion | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | zwei Dosen bis zur Mittelstufe getrockneter Droge | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | erhitzte Holzdroge, Mittelstufe, fertig | drei Teile der ersten Wurzelfraktion | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | Drogenfraktion I | zweite Drogenfraktion | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	Krautdroge, Form I; Blatt-/Krautdroge, Form I; zwei Dosen bis zur Mittelstufe getrockneter Droge; bis zur mittleren Trockenstufe gebracht; Ansatz bis zur mittleren Heizstufe, abgeschlossen; erhitzte Holzdroge, Mittelstufe, fertig; drei Teile der ersten Wurzelfraktion; heiße Drogenfraktion I; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Heizstufe gebracht; Drogenfraktion I; zweite Drogenfraktion; Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	1	0	1
f108v	f108v.32	S	1	3	qokedar	EXACT_WHOLE	dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam	Grad-/Maßwert II | [shedain:?] | [qokedar:?] | Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | abgemessene Trockenfraktion I, Mittelstufe | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | nimm ein Maß und erhitze es	Grad-/Maßwert II | [shedain:?] | erhitze bis zur Mittelstufe und miss die erste Fraktion ab | Holzdrogenansatz vollständig erhitzt und abgeschlossen | heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | abgemessene Trockenfraktion I, Mittelstufe | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | nimm ein Maß und erhitze es	zwei Maße; [shedain:?]; erhitze bis zur Mittelstufe und miss die erste Fraktion ab; Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur Heizendstufe gebracht; bis zur mittleren Einweichstufe gebracht; abgemessene Trockenfraktion I, Mittelstufe; bis zur mittleren Trockenstufe gebracht; Ansatz auf Kühlendstufe abgeschlossen; nimm ein Maß und erhitze es	2	1	0
f108v	f108v.41	S	1	4	sheeky	SHEEKY_ACTION	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | kalt in der Mitte des Grades, abgeschlossen | trockenes Arzneikompositum in der Gradmitte | [sheeky:?] | [lsheedain:?] | [shear:?] | erhitzte Drogenbasis, fertig | trocken am Anfang des Grades | heiße Drogenfraktion I | kalte Drogenfraktion I | kalt im Zubereitungsrahmen, Grad III	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab | kalt in der Mitte des Grades, abgeschlossen | trockenes Arzneikompositum in der Gradmitte | vollständig einweichen, erhitzen und abschließen | [lsheedain:?] | [shear:?] | erhitzte Drogenbasis, fertig | trocken am Anfang des Grades | heiße Drogenfraktion I | kalte Drogenfraktion I | kalt im Zubereitungsrahmen, Grad III	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; bis zur mittleren Kühlstufe gebracht; trockenes Arzneikompositum in der Gradmitte; vollständig einweichen, erhitzen und abschließen; [lsheedain:?]; [shear:?]; erhitzter Holzdrogenansatz, fertig; angetrocknet; heiße Drogenfraktion I; kalte Drogenfraktion I; kalt im Zubereitungsrahmen, Grad III	3	2	0
f10r	f10r.6	H	1	5	qoctholy	QOCTHOLY_ACTION	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	nimm hiervon eine bis zur Mittelstufe getrocknete Portion | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blatt-/Krautgut, Menge/Klasse III | [qoctholy:?] | Qualitäts-/Wertfeld geschlossen | trocken am Anfang des Grades | kalt, Grad III | feucht am Anfang des Grades	nimm hiervon eine bis zur Mittelstufe getrocknete Portion | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blatt-/Krautgut, Menge/Klasse III | seihe den Krautdrogenstoff ab | Qualitäts-/Wertfeld geschlossen | trocken am Anfang des Grades | kalt, Grad III | feucht am Anfang des Grades	nimm hiervon eine bis zur Mittelstufe getrocknete Portion; Krautdroge; Pflanzenteil; Blatt-/Krautgut, Menge/Klasse III; seihe den Krautdrogenstoff ab; angetrocknet; kalt, Grad III; leicht angefeuchtet	1	0	1
f10v	f10v.2	H	1	6	qot	QOT_ACTION	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	Grad-/Maßwert II | Grad-/Maßwert III | Arzneikompositum am Gradanfang | [chcthor:?] | trockene Zubereitungsform III | [qot:?] | Trockenansatz, Dosis III | CTH-Drogenmaterial | Menge/Portion III	Grad-/Maßwert II | Grad-/Maßwert III | Arzneikompositum am Gradanfang | [chcthor:?] | trockene Zubereitungsform III | kühle Folgendes ab | Trockenansatz, Dosis III | CTH-Drogenmaterial | Menge/Portion III	zwei Maße; drei Maße; Arzneikompositum am Gradanfang; [chcthor:?]; trockene Zubereitungsform III; kühle Folgendes ab; Trockenansatz, Dosis III; Krautdroge; Menge/Portion III	2	1	0
f111r	f111r.15	S	1	9	oteol	EXACT_WHOLE	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam	[sheeodar:?] | Menge III | feucht am Ende des Grades | feucht in der Mitte des Grades | [oteody:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | Grad-/Maßwert III | [oteol:?] | [otedar:?] | kalte Drogenfraktion I | [pchdam:?]	[sheeodar:?] | Menge III | feucht am Ende des Grades | feucht in der Mitte des Grades | [oteody:?] | kalter Ansatz am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | Grad-/Maßwert III | Drogenstoff im Ansatz bis zur Mittelstufe abkühlen | [otedar:?] | kalte Drogenfraktion I | [pchdam:?]	[sheeodar:?]; drei Teile; vollständig eingeweicht; bis zur mittleren Einweichstufe; [oteody:?]; Ansatz auf Kühlendstufe abgeschlossen; bis zur mittleren Trockenstufe; drei Maße; Drogenstoff im Ansatz bis zur Mittelstufe abkühlen; [otedar:?]; kalte Drogenfraktion I; [pchdam:?]	5	4	0
f111r	f111r.18	S	1	12	lched	EXACT_WHOLE	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched	Grad-/Maßwert III | [shecthey:?] | [oteody:?] | [qochey:?] | heiß am Ende des Grades | trocken in der Mitte des Grades | kalt am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockener Drogenstoff | [lokeedy:?] | [lched:?]	Grad-/Maßwert III | [shecthey:?] | [oteody:?] | [qochey:?] | heiß am Ende des Grades | trocken in der Mitte des Grades | kalt am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trockener Drogenstoff | [lokeedy:?] | Holzdroge bis zur Mittelstufe trocknen und abschließen	drei Maße; [shecthey:?]; [oteody:?]; [qochey:?]; bis zur Heizendstufe; bis zur mittleren Trockenstufe; bis zur Kühlendstufe; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; trockener Drogenstoff; [lokeedy:?]; Holzdroge bis zur Mittelstufe trocknen und abschließen	5	4	0
f111r	f111r.2	S	1	2	sheeky	SHEEKY_ACTION	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	Grad-/Maßwert III | [sheeky:?] | heißer Ansatz am Ende des Grades | heißer Ansatz am Ende des Grades | [qaal:?] | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | kalter Ansatz am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lcheol:?] | [oteeam:?]	Grad-/Maßwert III | vollständig einweichen, erhitzen und abschließen | heißer Ansatz am Ende des Grades | heißer Ansatz am Ende des Grades | [qaal:?] | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | kalter Ansatz am Ende des Grades | feucht in der Mitte des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lcheol:?] | [oteeam:?]	drei Maße; vollständig einweichen, erhitzen und abschließen; Ansatz auf Heizendstufe; Ansatz auf Heizendstufe; [qaal:?]; bis zur mittleren Einweichstufe gebracht; Ansatz auf Heizendstufe; Ansatz auf Kühlendstufe; bis zur mittleren Einweichstufe gebracht; getrocknete Krautdroge; [lcheol:?]; [oteeam:?]	4	3	0
f111r	f111r.24	S	1	3	cheos	EXACT_WHOLE	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	Saatgut, Typ/Charge II | Arzneikompositum: trocken, Gradmitte | [cheos:?] | [lchal:?] | [lkechey:?] | heißer Ansatz am Ende des Grades | [lkechedy:?] | [oteodain:?] | Trockenfraktion I | Holzdroge, leicht erhitzt | [lchr:?] | [ainai:?]	Saatgut, Typ/Charge II | Arzneikompositum: trocken, Gradmitte | Charge eines mitteltrockenen Ansatzes | [lchal:?] | [lkechey:?] | heißer Ansatz am Ende des Grades | [lkechedy:?] | [oteodain:?] | Trockenfraktion I | Holzdroge, leicht erhitzt | [lchr:?] | [ainai:?]	Saatgut, Typ/Charge II; Arzneikompositum: trocken, Gradmitte; Charge eines mitteltrockenen Ansatzes; [lchal:?]; [lkechey:?]; Ansatz auf Heizendstufe; [lkechedy:?]; [oteodain:?]; Trockenfraktion I; Holzdroge, leicht erhitzt; [lchr:?]; [ainai:?]	7	6	0
f111r	f111r.28	S	1	12	alam	EXACT_WHOLE	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	[qokeeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeod:?] | trocken angesetzte heiße Zubereitung am Gradende | [sheokar:?] | [shekeey:?] | [qotees:?] | Rohstoffklasse I | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [alam:?]	[qokeeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeod:?] | trocken angesetzte heiße Zubereitung am Gradende | [sheokar:?] | [shekeey:?] | [qotees:?] | Rohstoffklasse I | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | ein Maß Rohdroge I	[qokeeol:?]; bis zur mittleren Einweichstufe gebracht; [qokeod:?]; trocken angesetzte heiße Zubereitung am Gradende; [sheokar:?]; [shekeey:?]; [qotees:?]; Rohstoff I; zwei Maße; bis zur mittleren Trockenstufe gebracht; kalt im qo-Rahmen, Grad II; ein Maß Rohdroge I	6	5	0
f111r	f111r.38	S	1	7	chedain	EXACT_WHOLE	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain	[dched:?] | Grad-/Maßwert III | Rohstoffklasse I | heißer Ansatz am Ende des Grades | [kechedy:?] | Krautdroge bis zur mittleren Stufe trocknen und abschließen | [chedain:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | Pfund / Gewichtseinheit | [ltain:?]	[dched:?] | Grad-/Maßwert III | Rohstoffklasse I | heißer Ansatz am Ende des Grades | [kechedy:?] | Krautdroge bis zur mittleren Stufe trocknen und abschließen | zwei Dosen bis zur Mittelstufe getrockneter Droge | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | Pfund / Gewichtseinheit | [ltain:?]	[dched:?]; drei Maße; Rohstoff I; Ansatz auf Heizendstufe; [kechedy:?]; Krautdroge bis zur mittleren Stufe trocknen und abschließen; zwei Dosen bis zur Mittelstufe getrockneter Droge; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur Heizendstufe gebracht; bis zur mittleren Heizstufe; ein Pfund; [ltain:?]	4	3	0
f111r	f111r.45	S	1	1	oain	EXACT_WHOLE	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	[oain:?] | Menge-/Klassenwert II | [keeey:?] | [teed:?] | [checkhed:?] | [iir:?] | heißer Ansatz am Ende des Grades | [lkeeey:?] | [okeeo:?] | Drogenholz, heiß am Gradende | Drogenholz, heiß am Gradende | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Anfang des Grades	zwei Teile Ansatz | Menge-/Klassenwert II | [keeey:?] | [teed:?] | [checkhed:?] | [iir:?] | heißer Ansatz am Ende des Grades | [lkeeey:?] | [okeeo:?] | Drogenholz, heiß am Gradende | Drogenholz, heiß am Gradende | Drogenholz, heiß am Gradende, abgeschlossen | heiß am Anfang des Grades	zwei Teile Ansatz; zwei Teile; [keeey:?]; [teed:?]; [checkhed:?]; [iir:?]; Ansatz auf Heizendstufe; [lkeeey:?]; [okeeo:?]; Drogenholz, heiß am Gradende; Drogenholz, heiß am Gradende; Drogenholz, heiß am Gradende, abgeschlossen; leicht erhitzt	7	6	0
f111r	f111r.8	S	1	3	chedain	EXACT_WHOLE	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	Grad-/Maßwert III | Ansatzwasser | [chedain:?] | Grad-/Maßwert III | trocken am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen | [lkeeol:?] | Drogenholz, heiß am Gradende | kalt und trocken am Anfang des Grades, abgeschlossen	Grad-/Maßwert III | Ansatzwasser | zwei Dosen bis zur Mittelstufe getrockneter Droge | Grad-/Maßwert III | trocken am Ende des Grades, abgeschlossen | heiß am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken am Anfang des Grades | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen | [lkeeol:?] | Drogenholz, heiß am Gradende | kalt und trocken am Anfang des Grades, abgeschlossen	drei Maße; Ansatzwasser; zwei Dosen bis zur Mittelstufe getrockneter Droge; drei Maße; vollständig getrocknet; bis zur Heizendstufe; bis zur mittleren Heizstufe gebracht; angetrocknet; kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen; [lkeeol:?]; Drogenholz, heiß am Gradende; kalt und angetrocknet	2	1	0
