occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G667-T0067	f108r	f108r.9	2	chedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0068	f108v	f108v.32	3	qokedar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dain shedain qokedar olkeedy qokeedy shedy chedar chedy oteedy qokam	dain shedain qokedar olkeeedy qokeedy shedy chedar chedy oteedy qokam	dain shedain qoke ar olkeedy qokeedy shedy chedar chedy oteedy qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0069	f108v	f108v.41	4	sheeky	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedy tedy checkhey sheeky lsheedain shear olkedy chy kar tar otaiin	dshedy tedy checkhey sheeky lsheedain shear olkedy chl kar tar otaiin	dshedytedy checkhey eeky lsheedain shear olkedy chy kar tar otaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0070	f10r	f10r.6	5	qoctholy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0071	f10v	f10v.2	6	qot	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	1	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0072	f111r	f111r.15	9	oteol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam	sheeodar aiin sheey shey oteodo oteedy chey daiin oteol otedar tar pchdam	sheeodar aiin sheey shey oteo dy otee y chey daiin oteol ote ar tar pchda	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0073	f111r	f111r.18	12	lched	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheal lokeedy lched	aiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheal lokee y lched	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0074	f111r	f111r.2	2	sheeky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	doiin sheeky okeey okeey qeeal shedy okeey oteey shedy chcthy lcheol oteeam	doiin sheeky oteey akeey qaal shedy okeey oteey shedy chcthy lcheol oteeaim	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0075	f111r	f111r.24	3	cheos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	sain chckhey cheos lchal lkechey okeey lkechedy oteo dain char lko lchr aiin aim	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ain aim	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0076	f111r	f111r.28	12	alam	EOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	qokeeol she qokeod cheokeey sheakar shekchy qotees al dain chedy qotain al am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0077	f111r	f111r.38	7	chedain	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain	dched daiin al okeey kechedy chcthedy chedain oteedy qokeedy key l ltain	dched daiin al okeey techedy chcthedy che ain ote y qokeedykey l ltain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0078	f111r	f111r.45	1	oain	BOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	o ain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	oain ain keeey teed checkhed iir okeey lkeeey okeeolkeey lkeey lkeedy qoky	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0079	f111r	f111r.8	3	chedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	daiin o chedain daiin cheedy qokeey qokedy chckhhy otshedy lkeeol lkeey qotchdy	daiin o chedain daiin cheedy qokeey qoke y chy otshedy lkeeol lkeey qotchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0080	f111v	f111v.2	4	qokair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	shee eey cheol keedy qokair shecthy qoke l oteche y qokedy qopchedy qoke am chy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0081	f111v	f111v.21	15	alam	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0082	f111v	f111v.25	4	chd	EOS	0	0	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	0	tair alchedar shykaiin chd	tair alchedar shykaiin chdy	tair olchedar shykaiin ch iy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0083	f111v	f111v.32	4	chkar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tar chey tain chkar alkar chey qol chedy okain chey l cheey charan	tar chey tain chkar alkar chey qol chedy okain chey lcheey char an	tar chey tain chkar alkar chey qol chedy okain chey lcheey charan	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0084	f111v	f111v.35	1	oain	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	oain okaiin chcthy lkain lchey lshekain qotal shedy chkeey lkeeed lkain y	oain okaiin chcthy lkain lchey lshekain qotal shedy chkeey lkeeed lkain y	oain okaiin chcthy lkain lchey lshekain qotal she y chkeey lkeeed lkain y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0085	f111v	f111v.4	8	qokedar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiin chey chokedair air alo lshedy qotedy qokedar oteedy okedy chedy lkam	daiin chey chokedair air alolshedy qotedy qokedar oteedy okedy chedy lkam	daiin chey choke air air alolshedy qotedy qoke ar oteedy oke y chedy lkam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0086	f111v	f111v.43	3	sheeky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotam	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo l aiin chotag	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0087	f111v	f111v.5	11	qotedal	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qotedal lol	qokeed o aiin otedy qokedy chedy qokeey qokeedy qokeol shedy qote al lol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0088	f111v	f111v.7	12	chedain	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeechey qokaiin oteaiin fcheeo l kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeol kain okeey l lcheedy otal kain chedain al	qokeechey qokaiin oteaiin fcheeolkain keey l lchee y otal kain che ain al	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0089	f111v	f111v.8	4	kechy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sho otchey cheol kechy chcthey okain ol l keey qokain checkhy chedar am	sho otchey cheol kechy chcthey okain ol lkeey qokain checkhy chedar am	sho otchey cheol kechy chcthey okain al l keey qokain checkhy che ar am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0090	f112r	f112r.19	7	sheky	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polchdy o l otal y raiin sheky qeey qokey qokeey qoky am	polchdy ol otaly saiin sheky qeey qokey qokeey qoko am	polchdy ol otalysaiin sheky qeey qokey qokeey qokyam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0091	f112r	f112r.32	13	alam	EOS	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam	sor ar al ar s alkeear alshedy okeechy qoiiin oteey ched al am	sor ar al ar s alkeeor alshe y okeechy qoiiin oteey ched al am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0092	f112r	f112r.5	9	oain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	otair o kody otody otal okeeey otar am oain oy	otair okody otody otal okeeey otar am oain oy	otair okody otody otal okeeey otar am oain oy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0093	f112v	f112v.15	7	qokedar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am	pchodain otee y qokeedy olkee y qokeiin shee qoke ar aiin am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0094	f112v	f112v.20	3	alchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy sairal	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthe y sairal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0095	f112v	f112v.23	4	chedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheol keeor olkeeey chedain ol cheedaiin sheedy qokeedy qotain	ycheol keeor olkeeey chedain ol cheedaiin sheedy qokeedy qotain	ycheolkee r alkeeey chedain ol cheedaiin eedy qokeedy qotain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0096	f112v	f112v.41	3	oain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeedan checkhey oain chol	ykeedain checkhey oain chol	ykeedan checkhey oain chol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0097	f112v	f112v.45	5	oteol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ycheey chokeey okasal tchdy oteol chcthy alaiin char al kamdam	ycheey chokeey okar al tchedy oteol chcthy alaiin char al kamdam	ycheey chokeey okar al tche y oteol chcthy alaiin char al kam am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0098	f113r	f113r.27	9	tcheody	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchol chol lsheol shor kcheey y raiin sheol tcheody tchey sheoky lpchedy qokam	tchol chol lsheol shor kcheey yraiin sheol tcheody tchey sheoky lpchedy qokam	tchol chol lsheol shar kcheey yraiin sheol tcheody tchey sheoky lpchedy qokam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0099	f113r	f113r.30	2	oteol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	folchear oteol lshedy lkshed eeeky otar qchar tar shkchedy qokchd opy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0100	f113r	f113r.43	2	sheeod	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	ykcheor cseeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam	ykcheor eeod lkar ar al s aiin cheeey ol chedy lchey lkar am che am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0101	f113v	f113v.10	2	oteol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	polaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	polaiin oteol otedy ar ar al kedy qokeedy olar aiin kchey dal otor ar opchey ro	polaiin oteol ote yar ar al ke y qokee y olaraiin kchey dal otor ar opchey ro	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0102	f113v	f113v.2	9	oteol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al ar aiin okal cheyor	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al araiin okal cheyor	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al ar aiin okal cheyor	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0103	f113v	f113v.24	4	cheos	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	olkeey lcheey loar cheos	olkeey lcheey loar cheos	olkeey lcheey loar cheos	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0104	f113v	f113v.37	6	qokair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qol aiin olaiin oteeey lchedy qokair y daiin	qol aiin olaiin oteeey lchedy qokair ydaiin	qol aiin olaiin oteee lchedy qokair ydaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0105	f113v	f113v.42	4	qoeees	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pol keeo dy qoeees aiin or aiin oteol fchedy otchey dar otakeol ol	pol keeo dy qoeees aiin oraiin oteol fchedy oteeey dar otakeol ol	pol keeo dy qoeees aiin or aiin oteol fche y oteeey dar otakeol ol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0106	f113v	f113v.42	8	oteol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pol keeo dy qoeees aiin or aiin oteol fchedy otchey dar otakeol ol	pol keeo dy qoeees aiin oraiin oteol fchedy oteeey dar otakeol ol	pol keeo dy qoeees aiin or aiin oteol fche y oteeey dar otakeol ol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0107	f114r	f114r.17	1	qokeedain	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokeedain cheedy qokey qokeeodaiin daiin oeted akaiin otchedy qokchedy chckhd	qokeedain cheedy qokey qokeeodaiin daiin octhd akaiin otchedy qokchedy chckhd	qokeedain cheedy qokey qokeeodaiin daiin oeted akaiin otched qokchedy chckhd	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0108	f114r	f114r.22	8	qokair	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchedair shodaiin dair kchedy qopchdy chdy pdaiin qokair olchdy rodeedy qedy	tchedair shodaiin dair kchedy qopeedy chdypdaiin qokairolchdy rodeedy qcphhedy	tchedair shodaiin dair kched qopchdy chdypdaiin qokair olchdy rodeedy qedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0109	f114r	f114r.22	9	olchdy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchedair shodaiin dair kchedy qopchdy chdy pdaiin qokair olchdy rodeedy qedy	tchedair shodaiin dair kchedy qopeedy chdypdaiin qokairolchdy rodeedy qcphhedy	tchedair shodaiin dair kched qopchdy chdypdaiin qokair olchdy rodeedy qedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0110	f114r	f114r.30	6	oeedaiin	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeede aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	ychedar okeedy lkeedy aiin oeedaiin qoaiin yke okair olkeedy qoain ain okee ram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0111	f114r	f114r.31	6	qokeedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sair aiin cheedain okaiin otedy qokeedain orain	sain aiin cheedain okaiin otedy qokeedain orain	sair oiin cheedain okaiin otedy qokeedain orain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0112	f114r	f114r.4	3	ypchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0113	f114r	f114r.44	5	qokair	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar da opaiin	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar dor opaiin	ydaiin che y qoal cheey qokair okeedy chotal chol okain ar das opaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0114	f114v	f114v.1	3	chedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchdol dar chedain chodalr fcheey dchedy qocphdy otdady qotedar daiin	pchdol dar chedain chodalr fcheey dchedy qocphdy otdady qotedar daiin	pchdol dar chedain chodalr fcheey dched qocphdy otdady qotedar daiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0115	f114v	f114v.10	1	olkees	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy	olkees chedaiin qotaiin ol chedaiin chedain dain chcthdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0116	f114v	f114v.10	5	chedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy	olkees chedaiin qotaiin ol chedaiin chedain dain chcthdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0117	f114v	f114v.15	5	qokod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ochedain chedy okal chaiin qokod qokol cheedy qotody cheol kchedy ldy	ochedain chedy okal chaiin qokod qokol cheedy qotody cheol kchedy ldy	ochedain che y okal chaiin qokod qokol cheedy qotody cheol kchedy ldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0118	f114v	f114v.17	4	alchedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sheoal chos oaiir alchedy chcphedy okary	sheoal chos oaiir alchedy chcphedy okory	sheoal chos oaiir alchedy chcphedy okory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0119	f114v	f114v.19	2	shsodaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	o shsodaiin chotain qotar	oshsodaiin chotain qotar	oshsodaiin chotain qotar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0120	f114v	f114v.2	8	chedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	dshedal qoteo y choddy otol chedal otain chedol chedain she y qotched dl	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0121	f114v	f114v.24	4	qokod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	oltaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0122	f114v	f114v.34	6	qotedal	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olkeechy ol oaiin aiin chocthey qotedal octhy sotey cheos air	olkeechy ol oaiin aiin chocthey qotedal octhy sotey cheor air	olkeechy ol oaiin aiin chocthey qote al octhy sotey cheor air	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0123	f114v	f114v.34	9	cheos	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olkeechy ol oaiin aiin chocthey qotedal octhy sotey cheos air	olkeechy ol oaiin aiin chocthey qotedal octhy sotey cheor air	olkeechy ol oaiin aiin chocthey qote al octhy sotey cheor air	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0124	f114v	f114v.8	6	chedain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchedchdy qoteedy qokedain chdaiin qokedy chedain qoeedy qotey qotaiin	pchedchdy qoteedy qokedain chdaiin qokedy chedain qoeedy qotey qotaiin	pchedchdy qoteedy qokedain chdaiin qoke y chedain qoeedy qotey qotaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0125	f115r	f115r.21	1	yches	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yches oaiin or al chy cheody rodaiin cheockhy oeeody	yches o aiin or al chy cheody rodaiin cheockhy oeeady	yches o aiin or al chy cheo dy rodaiin cheockhy oeeody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0126	f115r	f115r.23	5	qokcho	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchey keey qokeod chody qokcho s checthy qokeeey keeey lol chedy qokchedy ldy	dchey keey qokeod chody qokchor checkhy qokeeey keeey lol chedy qokchedy ldy	dchey keey qokeod chody qokcho s checkhy qokeeey keeey lol che y qokchedy ldy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0127	f115r	f115r.30	4	cheos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dsheodar sheo qokecheos cheos r char qokchar qolcheey lkedy qotal	dsheodar sheo qokecheos cheos rchar qokchar qol cheey lkedy qotal	dsheodar sheo qokecheos cheos r char qokchar qol cheey lkedy qotal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0128	f115r	f115r.37	2	cheos	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sorols cheos lkshey qokcho raiin chkshy qos aiin okchey pchar	sorols cheos lkshey qokcho raiin chkshy qos aiin okchey pchar	sorols cheos lkshey qokcho saiin chkshy qos aiin okchey pcheir	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0129	f115r	f115r.37	4	qokcho	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	sorols cheos lkshey qokcho raiin chkshy qos aiin okchey pchar	sorols cheos lkshey qokcho raiin chkshy qos aiin okchey pchar	sorols cheos lkshey qokcho saiin chkshy qos aiin okchey pcheir	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0130	f115r	f115r.42	3	chkar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tcheodl raiin chkar qokol lchdy qorshy qokain qokain chep chotchdy	tcheodl raiin chkar qokol lchdy qorshy qokain qokain chep chotchdy	tcheodl raiin chkar qokol lch y qorshy qotain qokain chep chotchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G667-T0131	f115r	f115r.43	10	olchdy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheo dain sheol qotchedy qokchedy qokchedy chotar orar oiin olchdy	dcheo dain sheol qotchedy qokchedy qokchedy chotar orar aiin olchdy	dcheo dain sheol qotchedy qokchedy qokchedy chotar orar iin olchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
