local_card_ordinal	local_card_host_key	source_partition	source_layer	source_event_id	physical_page	register	locus	owner_de	surface	component_recipe	component_count	source_local_role	record_id	record_governor_key	bundle_id	bundle_governor_key	active_local_model	guard	complete_slot_count	content_slot_count	control_slot_count	concrete_slot_trace_de	concrete_working_clause_de	gdt582_guard	gdt583_target_slot_count	gdt583_target_roots	gdt583_rule_ids	gdt583_refined_slot_trace_de	gdt583_refined_working_clause_de	gdt583_guard
309	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2212	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2212	f70v	CELESTIAL	f70v1.12	Widderrad mit Stern tragenden Figuren	chees	SH+EE+S_ADDR	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2212@1|LOCAL_ACTION:P912-E2212@1:SH] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2212@2|LOCAL_ACTION:P912-E2212@1:SH] [3:S_ADDR=an der seitlichen Ringstelle|LOCAL_COMPONENT:P912-E2212@3|LOCAL_ACTION:P912-E2212@1:SH]	Halte fest: auf Ringstufe II, an der seitlichen Ringstelle.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2212@1|LOCAL_ACTION:P912-E2212@1:SH|SH_CELESTIAL_FIX] [2:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2212@2|LOCAL_ACTION:P912-E2212@1:SH|GDT582_RETAINED_NON_TARGET] [3:S_ADDR=an der seitlichen Ringstelle|LOCAL_COMPONENT:P912-E2212@3|LOCAL_ACTION:P912-E2212@1:SH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: auf Ringstufe II, an der seitlichen Ringstelle.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
311	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2214	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2214	f70v	CELESTIAL	f70v1.12	Widderrad mit Stern tragenden Figuren	opotey	O+P+O+T+E+Y	6	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	6	6	0	[1:O=in Eintragsform|LOCAL_COMPONENT:P912-E2214@1|LOCAL_ACTION:P912-E2214@2:P] [2:P=Setze ein|LOCAL_COMPONENT:P912-E2214@2|LOCAL_ACTION:P912-E2214@2:P] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2214@3|LOCAL_ACTION:P912-E2214@2:P] [4:T=Stelle ein|LOCAL_COMPONENT:P912-E2214@4|LOCAL_ACTION:P912-E2214@4:T] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2214@5|LOCAL_ACTION:P912-E2214@4:T] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2214@6|LOCAL_ACTION:P912-E2214@4:T]	Setze ein: in Eintragsform, in Eintragsform; Stelle ein: auf Ringstufe I, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:O=in Eintragsform|LOCAL_COMPONENT:P912-E2214@1|LOCAL_ACTION:P912-E2214@2:P|GDT582_RETAINED_NON_TARGET] [2:P=Setze ein|LOCAL_COMPONENT:P912-E2214@2|LOCAL_ACTION:P912-E2214@2:P|GDT582_RETAINED_NON_TARGET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2214@3|LOCAL_ACTION:P912-E2214@2:P|GDT582_RETAINED_NON_TARGET] [4:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2214@4|LOCAL_ACTION:P912-E2214@4:T|T_CELESTIAL_SET] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2214@5|LOCAL_ACTION:P912-E2214@4:T|GDT582_RETAINED_NON_TARGET] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2214@6|LOCAL_ACTION:P912-E2214@4:T|GDT582_RETAINED_NON_TARGET]	Setze ein: in Eintragsform, in Eintragsform; Stelle die Ringposition ein: auf Ringstufe I, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
314	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2217	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2217	f70v	CELESTIAL	f70v1.12	Widderrad mit Stern tragenden Figuren	s	S	1	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	1	1	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2217@1|LOCAL_ACTION:P912-E2217@1:S]	Wähle aus.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2217@1|LOCAL_ACTION:P912-E2217@1:S|S_CELESTIAL_SELECT]	Wähle aus.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
331	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2234	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2234	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	tchy	T+Y	2	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	2	0	[1:T=Stelle ein|LOCAL_COMPONENT:P912-E2234@1|LOCAL_ACTION:P912-E2234@1:T] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2234@2|LOCAL_ACTION:P912-E2234@1:T]	Stelle ein: Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2234@1|LOCAL_ACTION:P912-E2234@1:T|T_CELESTIAL_SET] [2:Y=Ringposition|LOCAL_COMPONENT:P912-E2234@2|LOCAL_ACTION:P912-E2234@1:T|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
332	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2235	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2235	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	otsheo	OT+SH+E+O	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	3	1	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2235@1|LOCAL_CONTROL:P912-E2235@1:OT] [2:SH=Halte fest|LOCAL_COMPONENT:P912-E2235@2|LOCAL_ACTION:P912-E2235@2:SH] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2235@3|LOCAL_ACTION:P912-E2235@2:SH] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E2235@4|LOCAL_ACTION:P912-E2235@2:SH]	im Rahmen [LOCAL_CONTROL:P912-E2235@1:OT]: danach / neuer Arbeitsgang; Halte fest: auf Ringstufe I, in Eintragsform.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2235@1|LOCAL_CONTROL:P912-E2235@1:OT|GDT582_RETAINED_NON_TARGET] [2:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2235@2|LOCAL_ACTION:P912-E2235@2:SH|SH_CELESTIAL_FIX] [3:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2235@3|LOCAL_ACTION:P912-E2235@2:SH|GDT582_RETAINED_NON_TARGET] [4:O=in Eintragsform|LOCAL_COMPONENT:P912-E2235@4|LOCAL_ACTION:P912-E2235@2:SH|GDT582_RETAINED_NON_TARGET]	im Rahmen [LOCAL_CONTROL:P912-E2235@1:OT]: danach / neuer Arbeitsgang; Halte die Position fest: auf Ringstufe I, in Eintragsform.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
333	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2236	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2236	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	oteotey	OT+E+O+T+E+Y	6	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	6	5	1	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2236@1|LOCAL_CONTROL:P912-E2236@1:OT] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2236@2|LOCAL_ACTION:P912-E2236@4:T] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2236@3|LOCAL_ACTION:P912-E2236@4:T] [4:T=Stelle ein|LOCAL_COMPONENT:P912-E2236@4|LOCAL_ACTION:P912-E2236@4:T] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2236@5|LOCAL_ACTION:P912-E2236@4:T] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2236@6|LOCAL_ACTION:P912-E2236@4:T]	im Rahmen [LOCAL_CONTROL:P912-E2236@1:OT]: danach / neuer Arbeitsgang; Stelle ein: auf Ringstufe I, in Eintragsform, auf Ringstufe I, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2236@1|LOCAL_CONTROL:P912-E2236@1:OT|GDT582_RETAINED_NON_TARGET] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2236@2|LOCAL_ACTION:P912-E2236@4:T|GDT582_RETAINED_NON_TARGET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2236@3|LOCAL_ACTION:P912-E2236@4:T|GDT582_RETAINED_NON_TARGET] [4:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2236@4|LOCAL_ACTION:P912-E2236@4:T|T_CELESTIAL_SET] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2236@5|LOCAL_ACTION:P912-E2236@4:T|GDT582_RETAINED_NON_TARGET] [6:Y=Ringposition|LOCAL_COMPONENT:P912-E2236@6|LOCAL_ACTION:P912-E2236@4:T|GDT582_RETAINED_NON_TARGET]	im Rahmen [LOCAL_CONTROL:P912-E2236@1:OT]: danach / neuer Arbeitsgang; Stelle die Ringposition ein: auf Ringstufe I, in Eintragsform, auf Ringstufe I, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
334	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2237	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2237	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	shey	SH+E+Y	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	3	0	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2237@1|LOCAL_ACTION:P912-E2237@1:SH] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2237@2|LOCAL_ACTION:P912-E2237@1:SH] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2237@3|LOCAL_ACTION:P912-E2237@1:SH]	Halte fest: auf Ringstufe I, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2237@1|LOCAL_ACTION:P912-E2237@1:SH|SH_CELESTIAL_FIX] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2237@2|LOCAL_ACTION:P912-E2237@1:SH|GDT582_RETAINED_NON_TARGET] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2237@3|LOCAL_ACTION:P912-E2237@1:SH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: auf Ringstufe I, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
335	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2238	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2238	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	shecth	SH+E+CTH	3	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	3	2	1	[1:SH=Halte fest|LOCAL_COMPONENT:P912-E2238@1|LOCAL_ACTION:P912-E2238@1:SH] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2238@2|LOCAL_ACTION:P912-E2238@1:SH] [3:CTH=lokale CTH-Karte|LOCAL_COMPONENT:P912-E2238@3|LOCAL_CONTROL:P912-E2238@3:CTH]	Halte fest: auf Ringstufe I; im Rahmen [LOCAL_CONTROL:P912-E2238@3:CTH]: lokale CTH-Karte.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	SH	SH_CELESTIAL_FIX	[1:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2238@1|LOCAL_ACTION:P912-E2238@1:SH|SH_CELESTIAL_FIX] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2238@2|LOCAL_ACTION:P912-E2238@1:SH|GDT582_RETAINED_NON_TARGET] [3:CTH=lokale CTH-Karte|LOCAL_COMPONENT:P912-E2238@3|LOCAL_CONTROL:P912-E2238@3:CTH|GDT582_RETAINED_NON_TARGET]	Halte die Position fest: auf Ringstufe I; im Rahmen [LOCAL_CONTROL:P912-E2238@3:CTH]: lokale CTH-Karte.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
337	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2240	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2240	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	dateey	DA+T+EE+Y	4	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	4	4	0	[1:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E2240@1|LOCAL_ACTION:P912-E2240@2:T] [2:T=Stelle ein|LOCAL_COMPONENT:P912-E2240@2|LOCAL_ACTION:P912-E2240@2:T] [3:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2240@3|LOCAL_ACTION:P912-E2240@2:T] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2240@4|LOCAL_ACTION:P912-E2240@2:T]	Stelle ein: im zweiten Durchgang, auf Ringstufe II, Ringposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:DA=im zweiten Durchgang|LOCAL_COMPONENT:P912-E2240@1|LOCAL_ACTION:P912-E2240@2:T|GDT582_RETAINED_NON_TARGET] [2:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2240@2|LOCAL_ACTION:P912-E2240@2:T|T_CELESTIAL_SET] [3:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2240@3|LOCAL_ACTION:P912-E2240@2:T|GDT582_RETAINED_NON_TARGET] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2240@4|LOCAL_ACTION:P912-E2240@2:T|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: im zweiten Durchgang, auf Ringstufe II, Ringposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
338	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2241	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2241	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	sal	S+AL	2	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	2	2	0	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2241@1|LOCAL_ACTION:P912-E2241@1:S] [2:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2241@2|LOCAL_ACTION:P912-E2241@1:S]	Wähle aus: zur Zielposition.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	S	S_CELESTIAL_SELECT	[1:S=Wähle aus|LOCAL_COMPONENT:P912-E2241@1|LOCAL_ACTION:P912-E2241@1:S|S_CELESTIAL_SELECT] [2:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2241@2|LOCAL_ACTION:P912-E2241@1:S|GDT582_RETAINED_NON_TARGET]	Wähle aus: zur Zielposition.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
341	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2244	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2244	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	choeteedy	HO+E+T+EE+DY	5	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	5	4	1	[1:HO=an der oberen Marke|LOCAL_COMPONENT:P912-E2244@1|LOCAL_ACTION:P912-E2244@3:T] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2244@2|LOCAL_ACTION:P912-E2244@3:T] [3:T=Stelle ein|LOCAL_COMPONENT:P912-E2244@3|LOCAL_ACTION:P912-E2244@3:T] [4:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2244@4|LOCAL_ACTION:P912-E2244@3:T] [5:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E2244@5|LOCAL_CONTROL:P912-E2244@5:DY]	Stelle ein: an der oberen Marke, auf Ringstufe I, auf Ringstufe II; im Rahmen [LOCAL_CONTROL:P912-E2244@5:DY]: Arbeitsgang abschließen.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	1	T	T_CELESTIAL_SET	[1:HO=an der oberen Marke|LOCAL_COMPONENT:P912-E2244@1|LOCAL_ACTION:P912-E2244@3:T|GDT582_RETAINED_NON_TARGET] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2244@2|LOCAL_ACTION:P912-E2244@3:T|GDT582_RETAINED_NON_TARGET] [3:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2244@3|LOCAL_ACTION:P912-E2244@3:T|T_CELESTIAL_SET] [4:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2244@4|LOCAL_ACTION:P912-E2244@3:T|GDT582_RETAINED_NON_TARGET] [5:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E2244@5|LOCAL_CONTROL:P912-E2244@5:DY|GDT582_RETAINED_NON_TARGET]	Stelle die Ringposition ein: an der oberen Marke, auf Ringstufe I, auf Ringstufe II; im Rahmen [LOCAL_CONTROL:P912-E2244@5:DY]: Arbeitsgang abschließen.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
342	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2245	GDT513_REMAINDER_510	ORIGINAL22_LOCAL_ADDRESS	P912-E2245	f70v	CELESTIAL	f70v2.1	Fischrad mit Stern tragenden Figuren	oteoteotsho	OT+E+O+T+E+O+T+SH+O	9	LOCAL_ADDRESS_OR_LABEL	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	ORDERED_INSTRUCTION_CARD	EXACT_CARD_ID__OWNER_AND_LOCUS_REQUIRED__NO_RUNNING_SENTENCE_INHERITANCE	9	8	1	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2245@1|LOCAL_CONTROL:P912-E2245@1:OT] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2245@2|LOCAL_ACTION:P912-E2245@4:T] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2245@3|LOCAL_ACTION:P912-E2245@4:T] [4:T=Stelle ein|LOCAL_COMPONENT:P912-E2245@4|LOCAL_ACTION:P912-E2245@4:T] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2245@5|LOCAL_ACTION:P912-E2245@4:T] [6:O=in Eintragsform|LOCAL_COMPONENT:P912-E2245@6|LOCAL_ACTION:P912-E2245@7:T] [7:T=Stelle ein|LOCAL_COMPONENT:P912-E2245@7|LOCAL_ACTION:P912-E2245@7:T] [8:SH=Halte fest|LOCAL_COMPONENT:P912-E2245@8|LOCAL_ACTION:P912-E2245@8:SH] [9:O=in Eintragsform|LOCAL_COMPONENT:P912-E2245@9|LOCAL_ACTION:P912-E2245@8:SH]	im Rahmen [LOCAL_CONTROL:P912-E2245@1:OT]: danach / neuer Arbeitsgang; Stelle ein: auf Ringstufe I, in Eintragsform, auf Ringstufe I; Stelle ein: in Eintragsform; Halte fest: in Eintragsform.	LOCAL_CARD_OWNER_AND_LOCUS_FIXED__ALL_COMPONENT_AND_NAME_SLOTS_RENDERED	3	SH|T	SH_CELESTIAL_FIX|T_CELESTIAL_SET	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2245@1|LOCAL_CONTROL:P912-E2245@1:OT|GDT582_RETAINED_NON_TARGET] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2245@2|LOCAL_ACTION:P912-E2245@4:T|GDT582_RETAINED_NON_TARGET] [3:O=in Eintragsform|LOCAL_COMPONENT:P912-E2245@3|LOCAL_ACTION:P912-E2245@4:T|GDT582_RETAINED_NON_TARGET] [4:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2245@4|LOCAL_ACTION:P912-E2245@4:T|T_CELESTIAL_SET] [5:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2245@5|LOCAL_ACTION:P912-E2245@4:T|GDT582_RETAINED_NON_TARGET] [6:O=in Eintragsform|LOCAL_COMPONENT:P912-E2245@6|LOCAL_ACTION:P912-E2245@7:T|GDT582_RETAINED_NON_TARGET] [7:T=Stelle die Ringposition ein|LOCAL_COMPONENT:P912-E2245@7|LOCAL_ACTION:P912-E2245@7:T|T_CELESTIAL_SET] [8:SH=Halte die Position fest|LOCAL_COMPONENT:P912-E2245@8|LOCAL_ACTION:P912-E2245@8:SH|SH_CELESTIAL_FIX] [9:O=in Eintragsform|LOCAL_COMPONENT:P912-E2245@9|LOCAL_ACTION:P912-E2245@8:SH|GDT582_RETAINED_NON_TARGET]	im Rahmen [LOCAL_CONTROL:P912-E2245@1:OT]: danach / neuer Arbeitsgang; Stelle die Ringposition ein: auf Ringstufe I, in Eintragsform, auf Ringstufe I; Stelle die Ringposition ein: in Eintragsform; Halte die Position fest: in Eintragsform.	GDT582_LOCAL_CARD_AND_ALL_SLOT_HOSTS_RETAINED__TARGET_GLOSSES_ONLY_REFINED
