copy_order	event_id	statement_id	record	page	locus	owner_code	owner_reset	teaching_mode	teaching_parts	card_no	component_parse	procedure_tokens	automaton_before	automaton_after	line_carry_in	renderer_first_choice	renderer_final_surface	renderer_action	card_roundtrip	surface_roundtrip	apprentice_spoken_reading_de	statement_first_event	program_status	master_conscious_decision_count	master_conscious_reasons	master_mode	allograph_block_id	block_rendering_mode	block_start_decision	revised_conscious_decision_count	revised_conscious_reasons	revised_master_mode	nearest_program_base	nearest_program_edit_distance	program_selection_decision	emergent_program_rule	emergent_conscious_decision_count	emergent_conscious_reasons	emergent_master_mode	owner_handling_mode	record_start_owner_is_decision	owner_revised_conscious_decision_count	owner_revised_conscious_reasons	owner_revised_master_mode	visual_owner_threshold	owner_threshold_rule	free_owner_choice	threshold_conscious_decision_count	threshold_conscious_reasons	threshold_master_mode	locus_renderer_mode	locus_mode_load_here	renderer_execution	locus_conscious_decision_count	locus_conscious_reason	locus_master_mode	wrapper_execution	remove_wrapper	retained_surface_tail	applied_wrapper_stamp	stamp_output_surface	whole_surface_pair_memorized	locus_position	previous_procedure	next_rule_surface	context_wrapper_rule	residual_local_assignment	residual_locus_mode	residual_mode_load_here	wrapper_assignment_source	context_master_mode	record_renderer_sheet	record_sheet_load_here	record_sheet_entry	record_renderer_action	record_sheet_master_mode	page_renderer_sheet	page_sheet_load_here	page_sheet_entry	page_renderer_action	page_sheet_master_mode	bound_exemplar_page	bound_renderer_sheet	sheet_activation	free_program_choice	free_owner_choice_final	free_renderer_choice	free_semantic_invention	execution_source	final_free_decision_count	final_master_mode
218	E218	B2-S016	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+EE+Y	PROC109	OT+EE+Y	HOLD_STATE	AFTER_METER	WORK	NO	oteey	oteey	ACCEPT_RULE	YES	YES	danach · länger · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR22	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	oteey	NONE	oteey	NO	MIDDLE	METER_CHECK	qokaiin	NONE	NO	RR21	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
219	E219	B2-S016	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+AIIN	PROC038	OK+AIIN	METER_CHECK	WORK	AFTER_METER	NO	qokaiin	qokaiin	ACCEPT_RULE	YES	YES	ansetzen · Maß	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR22	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokaiin	NONE	qokaiin	NO	MIDDLE	HOLD_STATE	okey	NONE	NO	RR21	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
220	E220	B2-S016	B2	f82r	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+E+Y	PROC085	OK+E+Y	HOLD_STATE	AFTER_METER	WORK	NO	okey	okey	ACCEPT_RULE	YES	YES	ansetzen · kurz · dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR22	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	okey	NONE	okey	NO	LAST	METER_CHECK	pchedy	NONE	NO	RR21	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
221	E221	B2-S016	B2	f82r	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	P+CHD+DY	PROC125	P+CHD+DY	MOVE_PASS>CLOSE	WORK	CLOSED	YES	pchedy	pchedy	ACCEPT_RULE	YES	YES	hinein · umsetzen · Schluss	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	6	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	pchedy	NONE	pchedy	NO	FIRST	HOLD_STATE	rsheal	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
222	E222	B2-S017	B2	f82r	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	R+SH+E+AL	PROC126	R+SH+E+AL	HOLD_STATE	START	WORK	NO	rsheal	rsheal	ACCEPT_RULE	YES	YES	abkühlen · halten · kurz · Zielstelle	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	PG001	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	rsheal	NONE	rsheal	NO	MIDDLE	MOVE_PASS>CLOSE	daldy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
223	E223	B2-S017	B2	f82r	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	AL+DY	PROC127	AL+DY	TARGET_HANDOFF>CLOSE	WORK	CLOSED	NO	daldy	daldy	ACCEPT_RULE	YES	YES	Zielstelle · Schluss	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG001	1	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	daldy	NONE	daldy	NO	MIDDLE	HOLD_STATE	qokeedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
224	E224	B2-S018	B2	f82r	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+DY	PROC100	OK+EE+DY	HOLD_STATE>CLOSE	START	CLOSED	NO	qokeedy	qokeedy	ACCEPT_RULE	YES	YES	ansetzen · länger · Schluss	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG001	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokeedy	NONE	qokeedy	NO	MIDDLE	TARGET_HANDOFF>CLOSE	rshedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
225	E225	B2-S019	B2	f82r	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	R+SHED+DY	PROC128	R+SHED+DY	HOLD_STATE>CLOSE	START	CLOSED	NO	rshedy	rshedy	ACCEPT_RULE	YES	YES	abkühlen · absetzen · Schluss	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG001	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	rshedy	NONE	rshedy	NO	MIDDLE	HOLD_STATE>CLOSE	qoteedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
226	E226	B2-S020	B2	f82r	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+EE+DY	PROC129	OT+EE+DY	HOLD_STATE>CLOSE	START	CLOSED	NO	qoteedy	qoteedy	ACCEPT_RULE	YES	YES	danach · länger · Schluss	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG001	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qoteedy	NONE	qoteedy	NO	MIDDLE	HOLD_STATE>CLOSE	qokeedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
227	E227	B2-S021	B2	f82r	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+DY	PROC100	OK+EE+DY	HOLD_STATE>CLOSE	START	CLOSED	NO	qokeedy	qokeedy	ACCEPT_RULE	YES	YES	ansetzen · länger · Schluss	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG001	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qokeedy	NONE	qokeedy	NO	MIDDLE	HOLD_STATE>CLOSE	lochedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
228	E228	B2-S022	B2	f82r	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	NO	TWENTY_TWO_COMPONENT_STRIPS	L+O+CHD+DY	PROC130	L+O+CHD+DY	MOVE_PASS>CLOSE	START	CLOSED	NO	lochedy	lochedy	ACCEPT_RULE	YES	YES	führen · Arbeitsgang · umsetzen · Schluss	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG002	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_RENDERER	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	lochedy	NONE	lochedy	NO	LAST	HOLD_STATE>CLOSE	RECORD_END	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS06	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f82r	PS06	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
229	E229	B3-S001	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES	TWENTY_TWO_COMPONENT_STRIPS	SOLK+EE+DY	PROC098	SOLK+EE+DY	HOLD_STATE>CLOSE	START	CLOSED	NO	olkeedy	olkeedy	ACCEPT_RULE	YES	YES	auffangen · länger · Schluss	YES	RECURRENT	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	PG001	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	1	RESET_VISIBLE_OWNER	CONSCIOUS_LOCAL_CHOICE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	NONE	AUTOMATIC_RECORD_OWNER_INITIALIZATION	NO	0	NONE	AUTOMATIC_FLOW	LR23	YES	GLOBAL_RULE_RENDERER	1	LOAD_LOCUS_RENDERER_TABLE	CONSCIOUS_LOCAL_CHOICE	GLOBAL_RULE_SURFACE	NONE	olkeedy	NONE	olkeedy	NO	FIRST	RECORD_START	qotal	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	YES	NONE	GLOBAL_RULE_RENDERER	CONSCIOUS_RECORD_SETUP	PS07	YES	NONE	GLOBAL_RULE_RENDERER	CONSCIOUS_PAGE_SETUP	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
230	E230	B3-S002	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	OT+AL	PROC131	OT+AL	TARGET_HANDOFF	START	WORK	NO	qotal	qotal	ACCEPT_RULE	YES	YES	danach · Zielstelle	YES	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG009	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR23	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	qotal	NONE	qotal	NO	MIDDLE	HOLD_STATE>CLOSE	chkeedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
231	E231	B3-S002	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	CHK+EE+DY	PROC132	CHK+EE+DY	HOLD_STATE>CLOSE	WORK	CLOSED	NO	chkeedy	chkeedy	ACCEPT_RULE	YES	YES	wärmen · länger · Schluss	NO	RECURRENT	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	PG009	0	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR23	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chkeedy	NONE	chkeedy	NO	MIDDLE	TARGET_HANDOFF	chey	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
232	E232	B3-S003	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	SEVENTEEN_EXACT_CARD_DECK	Y	PROC019	Y	CONTINUE_USE	START	WORK	NO	chey	chey	ACCEPT_RULE	YES	YES	dies	YES	UNIQUE	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	NONE	RENDER_BY_RULE	NO	1	SELECT_UNUSUAL_PROGRAM	CONSCIOUS_LOCAL_CHOICE	M01	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR23	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chey	NONE	chey	NO	MIDDLE	HOLD_STATE>CLOSE	daiin	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
233	E233	B3-S003	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	SEVENTEEN_EXACT_CARD_DECK	AIIN	PROC009	AIIN	METER_CHECK	WORK	AFTER_METER	NO	daiin	daiin	ACCEPT_RULE	YES	YES	Maß	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR23	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	daiin	NONE	daiin	NO	MIDDLE	CONTINUE_USE	chey	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
234	E234	B3-S003	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	SEVENTEEN_EXACT_CARD_DECK	Y	PROC019	Y	CONTINUE_USE	AFTER_METER	WORK	NO	chey	chey	ACCEPT_RULE	YES	YES	dies	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR23	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	chey	NONE	chey	NO	MIDDLE	METER_CHECK	lchedy	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
235	E235	B3-S003	B3	f83r	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO	TWENTY_TWO_COMPONENT_STRIPS	L+CHD+DY	PROC120	L+CHD+DY	MOVE_PASS>CLOSE	WORK	CLOSED	NO	lchedy	lchedy	ACCEPT_RULE	YES	YES	führen · umsetzen · Schluss	NO	UNIQUE	0	NONE	AUTOMATIC_FLOW	NONE	RENDER_BY_RULE	NO	0	NONE	AUTOMATIC_FLOW	M01	3	NONE	READ_NEXT_CARD_AND_APPLY_FIVE_STATE_AUTOMATON	0	NONE	AUTOMATIC_FLOW	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	NONE	INHERIT_CURRENT_OWNER	NO	0	NONE	AUTOMATIC_FLOW	LR23	NO	GLOBAL_RULE_RENDERER	0	NONE	AUTOMATIC_FLOW	GLOBAL_RULE_SURFACE	NONE	lchedy	NONE	lchedy	NO	MIDDLE	CONTINUE_USE	qokaiin	NONE	NO	NONE	NO	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	RS08	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	PS07	NO	NONE	GLOBAL_RULE_RENDERER	AUTOMATIC_FLOW	f83r	PS07	AUTOMATIC_WITH_PHYSICAL_PAGE	NO	NO	NO	NO	GLOBAL_RULE_RENDERER	0	DETERMINISTIC_EXEMPLAR_EXECUTION
