occurrence_id	surface	left_string	page	physical_folio	locus	stolfi_page_row_count	stolfi_same_locus_present	stolfi_whole_count	stolfi_split_left_ar_count	stolfi_raw_split_separator	boundary_status	component_export_credit
G789-O0223	qokar	qok	f46v	f46	f46v.3	13	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0224	olar	ol	f46v	f46	f46v.4	13	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0225	tar	t	f46v	f46	f46v.4	13	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0226	ar	NONE	f46v	f46	f46v.5	13	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0227	aiirchar	aiirch	f46v	f46	f46v.6	13	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0228	ykar	yk	f46v	f46	f46v.13	13	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0229	char	ch	f47v	f47	f47v.3	4	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0230	cheotar	cheot	f47v	f47	f47v.8	4	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0231	qotar	qot	f48r	f48	f48r.3	3	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0232	cthar	cth	f48r	f48	f48r.5	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0233	ar	NONE	f48r	f48	f48r.9	3	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0234	otar	ot	f48v	f48	f48v.2	5	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0235	otar	ot	f48v	f48	f48v.3	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0236	otar	ot	f48v	f48	f48v.4	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0237	qokar	qok	f48v	f48	f48v.5	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0238	okar	ok	f48v	f48	f48v.6	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0239	otar	ot	f48v	f48	f48v.6	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0240	tokar	tok	f48v	f48	f48v.8	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0241	ar	NONE	f48v	f48	f48v.10	5	1	2	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0242	qotchar	qotch	f49v	f49	f49v.10	45	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0243	kar	k	f50r	f50	f50r.2	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0244	okar	ok	f50r	f50	f50r.2	10	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0245	ar	NONE	f50r	f50	f50r.2	10	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0246	kar	k	f50r	f50	f50r.3	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0247	ar	NONE	f50r	f50	f50r.4	10	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0248	okar	ok	f50r	f50	f50r.5	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0249	ar	NONE	f50r	f50	f50r.5	10	1	2	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0250	kar	k	f50r	f50	f50r.5	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0251	ar	NONE	f50r	f50	f50r.5	10	1	2	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0252	kar	k	f50r	f50	f50r.7	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0253	sheekar	sheek	f50r	f50	f50r.8	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0254	kar	k	f50r	f50	f50r.8	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0255	taipar	taip	f50r	f50	f50r.8	10	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0256	ofar	of	f50v	f50	f50v.1	11	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0257	otar	ot	f50v	f50	f50v.4	11	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0258	okar	ok	f50v	f50	f50v.6	11	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0259	ykar	yk	f50v	f50	f50v.8	11	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0260	kar	k	f50v	f50	f50v.8	11	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0261	ar	NONE	f50v	f50	f50v.10	11	1	2	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0262	kar	k	f50v	f50	f50v.11	11	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0263	opchear	opche	f51r	f51	f51r.1	6	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0264	shar	sh	f52r	f52	f52r.1	8	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0265	otar	ot	f52r	f52	f52r.2	8	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0266	okchar	okch	f52r	f52	f52r.5	8	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0267	chochar	choch	f52v	f52	f52v.3	4	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0268	qoekar	qoek	f52v	f52	f52v.12	4	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0269	chear	che	f53v	f53	f53v.11	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0270	ar	NONE	f54v	f54	f54v.2	4	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0271	qokar	qok	f54v	f54	f54v.5	4	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0272	tar	t	f54v	f54	f54v.14	4	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0273	okar	ok	f55r	f55	f55r.1	5	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0274	qokar	qok	f55r	f55	f55r.2	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0275	okar	ok	f55r	f55	f55r.2	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0276	ykar	yk	f55r	f55	f55r.2	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0277	okar	ok	f55r	f55	f55r.3	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0278	qokar	qok	f55r	f55	f55r.3	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0279	ykar	yk	f55r	f55	f55r.4	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0280	char	ch	f55r	f55	f55r.8	5	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0281	xar	x	f55r	f55	f55r.8	5	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0282	qokar	qok	f55r	f55	f55r.10	5	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0283	otar	ot	f55r	f55	f55r.13	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0284	shar	sh	f55r	f55	f55r.13	5	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0285	kar	k	f55v	f55	f55v.3	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0286	okar	ok	f55v	f55	f55v.4	3	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0287	keeyfar	keeyf	f55v	f55	f55v.4	3	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0288	ar	NONE	f55v	f55	f55v.7	3	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0289	okar	ok	f55v	f55	f55v.8	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0290	otar	ot	f55v	f55	f55v.10	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0291	ykar	yk	f55v	f55	f55v.10	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0292	cheoar	cheo	f55v	f55	f55v.11	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0293	ar	NONE	f55v	f55	f55v.12	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0294	okar	ok	f56r	f56	f56r.4	19	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0295	kchoar	kcho	f56r	f56	f56r.18	19	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0296	cthar	cth	f56v	f56	f56v.2	3	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0297	olchear	olche	f58r	f58	f58r.2	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0298	char	ch	f58r	f58	f58r.2	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0299	ytar	yt	f58r	f58	f58r.2	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0300	otar	ot	f58r	f58	f58r.5	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0301	otar	ot	f58r	f58	f58r.5	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0302	char	ch	f58r	f58	f58r.5	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0303	ar	NONE	f58r	f58	f58r.5	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0304	char	ch	f58r	f58	f58r.5	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0305	ytalar	ytal	f58r	f58	f58r.5	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0306	qoar	qo	f58r	f58	f58r.9	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0307	ar	NONE	f58r	f58	f58r.10	16	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0308	shar	sh	f58r	f58	f58r.10	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0309	otar	ot	f58r	f58	f58r.10	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0310	orar	or	f58r	f58	f58r.11	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0311	shoar	sho	f58r	f58	f58r.12	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0312	ar	NONE	f58r	f58	f58r.12	16	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0313	shar	sh	f58r	f58	f58r.12	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0314	ytar	yt	f58r	f58	f58r.13	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0315	sheear	shee	f58r	f58	f58r.13	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0316	ar	NONE	f58r	f58	f58r.16	16	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0317	darar	dar	f58r	f58	f58r.18	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0318	dalar	dal	f58r	f58	f58r.18	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0319	otalar	otal	f58r	f58	f58r.20	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0320	ar	NONE	f58r	f58	f58r.20	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0321	ytar	yt	f58r	f58	f58r.22	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0322	chotar	chot	f58r	f58	f58r.23	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0323	qokalchar	qokalch	f58r	f58	f58r.23	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0324	sar	s	f58r	f58	f58r.23	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0325	ar	NONE	f58r	f58	f58r.24	16	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0326	cheoekar	cheoek	f58r	f58	f58r.24	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0327	oar	o	f58r	f58	f58r.25	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0328	otar	ot	f58r	f58	f58r.25	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0329	alkar	alk	f58r	f58	f58r.25	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0330	kshar	ksh	f58r	f58	f58r.26	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0331	opcheear	opchee	f58r	f58	f58r.26	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0332	chaltar	chalt	f58r	f58	f58r.27	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0333	ar	NONE	f58r	f58	f58r.27	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0334	chear	che	f58r	f58	f58r.27	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0335	chear	che	f58r	f58	f58r.27	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0336	ar	NONE	f58r	f58	f58r.27	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0337	odalar	odal	f58r	f58	f58r.29	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0338	sar	s	f58r	f58	f58r.29	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0339	ar	NONE	f58r	f58	f58r.29	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0340	ar	NONE	f58r	f58	f58r.30	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0341	qokar	qok	f58r	f58	f58r.33	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0342	shoekar	shoek	f58r	f58	f58r.36	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0343	okar	ok	f58r	f58	f58r.39	16	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0344	kar	k	f58r	f58	f58r.40	16	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0345	ypar	yp	f58v	f58	f58v.1	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0346	ar	NONE	f58v	f58	f58v.2	39	1	2	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0347	ar	NONE	f58v	f58	f58v.3	39	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0348	okar	ok	f58v	f58	f58v.4	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0349	qokar	qok	f58v	f58	f58v.7	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0350	alar	al	f58v	f58	f58v.8	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0351	qoeear	qoee	f58v	f58	f58v.13	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0352	kar	k	f58v	f58	f58v.13	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0353	oeear	oee	f58v	f58	f58v.14	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0354	tar	t	f58v	f58	f58v.14	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0355	ar	NONE	f58v	f58	f58v.20	39	1	2	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0356	ar	NONE	f58v	f58	f58v.20	39	1	2	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0357	okar	ok	f58v	f58	f58v.22	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0358	qokar	qok	f58v	f58	f58v.23	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0359	qokalar	qokal	f58v	f58	f58v.23	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0360	ar	NONE	f58v	f58	f58v.26	39	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0361	shekar	shek	f58v	f58	f58v.26	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0362	qokar	qok	f58v	f58	f58v.27	39	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0363	qokar	qok	f58v	f58	f58v.27	39	1	2	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0364	choar	cho	f58v	f58	f58v.29	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0365	ckhar	ckh	f58v	f58	f58v.29	39	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0366	kar	k	f58v	f58	f58v.31	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0367	ar	NONE	f58v	f58	f58v.31	39	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0368	qokar	qok	f58v	f58	f58v.32	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0369	ykar	yk	f58v	f58	f58v.32	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0370	olar	ol	f58v	f58	f58v.35	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0371	okar	ok	f58v	f58	f58v.37	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0372	ar	NONE	f58v	f58	f58v.37	39	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0373	dalar	dal	f58v	f58	f58v.37	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0374	qokar	qok	f58v	f58	f58v.38	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0375	shear	she	f58v	f58	f58v.39	39	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0376	ar	NONE	f66r	f66	f66r.53	56	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0377	qokar	qok	f66r	f66	f66r.54	56	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0378	akar	ak	f66r	f66	f66r.62	56	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0379	qotar	qot	f66r	f66	f66r.63	56	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0380	okar	ok	f66r	f66	f66r.65	56	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0381	chxar	chx	f66r	f66	f66r.65	56	1	0	0	NONE	OTHER_AR_BOUNDARY_AT_SAME_LOCUS	0
G789-O0382	ar	NONE	f66r	f66	f66r.75	56	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0383	ar	NONE	f66r	f66	f66r.77	56	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0384	dkar	dk	f66r	f66	f66r.80	56	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0385	shckhar	shckh	f66r	f66	f66r.81	56	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0386	chepar	chep	f66v	f66	f66v.6	6	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0387	ykofar	ykof	f66v	f66	f66v.11	6	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0388	otar	ot	f66v	f66	f66v.11	6	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0389	qekar	qek	f66v	f66	f66v.12	6	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0390	qokar	qok	f75r	f75	f75r.1	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0391	qotar	qot	f75r	f75	f75r.1	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0392	chedykar	chedyk	f75r	f75	f75r.2	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0393	olkar	olk	f75r	f75	f75r.3	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0394	qokar	qok	f75r	f75	f75r.7	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0395	qokar	qok	f75r	f75	f75r.9	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0396	qotar	qot	f75r	f75	f75r.10	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0397	okar	ok	f75r	f75	f75r.11	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0398	otar	ot	f75r	f75	f75r.14	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0399	qokar	qok	f75r	f75	f75r.16	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0400	char	ch	f75r	f75	f75r.18	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0401	ar	NONE	f75r	f75	f75r.19	53	1	1	0	NONE	BARE_AR_AT_SAME_LOCUS	0
G789-O0402	kar	k	f75r	f75	f75r.22	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0403	pshar	psh	f75r	f75	f75r.27	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0404	otar	ot	f75r	f75	f75r.27	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0405	okar	ok	f75r	f75	f75r.30	53	1	0	0	NONE	ALTERNATE_READING_AT_SAME_LOCUS	0
G789-O0406	qokar	qok	f75r	f75	f75r.31	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0407	otar	ot	f75r	f75	f75r.34	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0408	okar	ok	f75r	f75	f75r.36	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0409	otar	ot	f75r	f75	f75r.36	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0410	chekar	chek	f75r	f75	f75r.43	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0411	chkar	chk	f75r	f75	f75r.43	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0412	otar	ot	f75r	f75	f75r.43	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0413	otar	ot	f75r	f75	f75r.44	53	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0414	lkar	lk	f75v	f75	f75v.3	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0415	otar	ot	f75v	f75	f75v.7	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0416	qokar	qok	f75v	f75	f75v.15	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0417	dalkar	dalk	f75v	f75	f75v.24	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0418	okar	ok	f75v	f75	f75v.38	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0419	qokar	qok	f75v	f75	f75v.39	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0420	qokar	qok	f75v	f75	f75v.45	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0421	qokar	qok	f75v	f75	f75v.48	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0422	otar	ot	f75v	f75	f75v.48	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0423	qokar	qok	f75v	f75	f75v.64	70	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0424	qotddyar	qotddy	f76r	f76	f76r.2	21	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0425	cthar	cth	f76r	f76	f76r.2	21	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0426	lkar	lk	f76r	f76	f76r.9	21	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0427	sar	s	f76r	f76	f76r.13	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0428	ar	NONE	f76r	f76	f76r.15	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0429	ar	NONE	f76r	f76	f76r.15	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0430	qokar	qok	f76r	f76	f76r.19	21	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0431	lchar	lch	f76r	f76	f76r.20	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0432	okar	ok	f76r	f76	f76r.20	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0433	chear	che	f76r	f76	f76r.28	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0434	qokar	qok	f76r	f76	f76r.29	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0435	qokar	qok	f76r	f76	f76r.29	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0436	okar	ok	f76r	f76	f76r.29	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0437	otar	ot	f76r	f76	f76r.35	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0438	ar	NONE	f76r	f76	f76r.36	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0439	ar	NONE	f76r	f76	f76r.41	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0440	qokar	qok	f76r	f76	f76r.43	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0441	ykar	yk	f76r	f76	f76r.44	21	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0442	okar	ok	f76r	f76	f76r.44	21	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0443	opar	op	f76r	f76	f76r.44	21	1	1	0	NONE	FUSED_WHOLE_AT_SAME_LOCUS	0
G789-O0444	shear	she	f76r	f76	f76r.46	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0445	okar	ok	f76r	f76	f76r.46	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0446	lkar	lk	f76r	f76	f76r.49	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
G789-O0447	okar	ok	f76r	f76	f76r.52	21	0	0	0	NONE	NO_SAME_LOCUS_ROW	0
