edition	paragraph	at	word	gloss
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G001	qokol	⟦qokol⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G002	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G003	qockhor	⟦qockhor⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G004	okchor	⟦okchor⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G005	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G006	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.4|G007	d	⟦d⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G001	ysheey	⟦ysheey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G002	ckhol	⟦ckhol⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G003	chckhey	⟦chckhey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G004	daiin	Masse C·Uₚ
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G005	ctheody	⟦ctheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.5|G006	ydy	⟦ydy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G001	ochoiky	⟦ochoiky⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G002	dshey	⟦dshey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G003	chol	getrocknet
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G004	ykcheody	⟦ykcheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G005	chol	getrocknet
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.6|G006	dam	⟦dam⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G001	todaiin	⟦todaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G002	shodaiin	⟦shodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G003	qotea	⟦qotea⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G004	dchy	⟦dchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G005	qotod	⟦qotod⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.7|G006	odaiin	⟦odaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G001	sheey	⟦sheey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G002	kshody	⟦kshody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G003	tsheody	⟦tsheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G004	sheody	⟦sheody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G005	sheetchy	⟦sheetchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.8|G006	opod	⟦opod⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G001	oc	⟦oc⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G002	theody	⟦theody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G003	shody	⟦shody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G004	qodal	⟦qodal⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G005	cthody	⟦cthody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G006	sheor	⟦sheor⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.9|G007	shodaiin	⟦shodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G001	ychocthy	⟦ychocthy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G002	qodal	⟦qodal⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.10|G003	shodaiin	⟦shodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G001	otsho	⟦otsho⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G002	or	⟦or⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G003	chear	⟦chear⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G004	sheos	⟦sheos⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.11|G005	chkodal	⟦chkodal⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G001	ycheey	⟦ycheey⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G002	kchy	⟦kchy⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G003	oky	⟦oky⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G004	kody	⟦kody⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.12|G005	odam	⟦odam⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.13|G001	ycthodaiin	⟦ycthodaiin⟧
IT2a	f53v|f53v.1-f53v.13	IT2a|f53v.13|G002	otoldy	⟦otoldy⟧
