event_id	page	record	statement_id	locus	silent_owner_id	silent_owner_de	surface	card_no	card_reading_de	primitive_program	workshop_words_de	grammar_lanes	owner_noun_source	material_noun_source	disease_bodypart_species_source
E065	f55v	H4	H4-S003	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	cheoar	PROC045	abziehen · kurz · Arbeitsgang · von dort	SOURCE_DRAW	QUELLE	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E066	f55v	H4	H4-S003	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	cheeky	PROC046	wärmen · länger · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E067	f55v	H4	H4-S003	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	oldy	PROC047	fortsetzen · Schluss	CONTINUE_USE>CLOSE	FORTSETZEN>SCHLUSS	REFERENCE>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E068	f55v	H4	H4-S004	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	aiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E069	f55v	H4	H4-S004	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	okal	PROC048	ansetzen · Zielstelle	TARGET_HANDOFF	ZIEL	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E070	f55v	H4	H4-S004	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	oltchy	PROC049	fortsetzen · eintragen · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E071	f55v	H4	H4-S004	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	or	PROC016	Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E072	f55v	H4	H4-S004	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	y	PROC019	dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E073	f55v	H4	H4-S004	f55v.11	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	abgebildete breitblättrige rispige Pflanze	orain	PROC050	Ansatz · Portion	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E074	f56r	H5	H5-S001	f56r.5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	chochor	PROC051	Gabe · abziehen · Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E075	f56r	H5	H5-S001	f56r.5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	cho	PROC052	Gabe	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E076	f56r	H5	H5-S001	f56r.5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	chodaly	PROC053	Gabe · Zielstelle · dies	TARGET_HANDOFF	ZIEL	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E077	f56r	H5	H5-S001	f56r.5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	daiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E078	f56r	H5	H5-S001	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	sho	PROC052	Gabe	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E079	f56r	H5	H5-S001	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	kchol	PROC054	zuführen · fortsetzen	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E080	f56r	H5	H5-S001	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	otchor	PROC020	danach · abziehen · Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E081	f56r	H5	H5-S001	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	choky	PROC008	ansetzen · dies	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E082	f56r	H5	H5-S001	f56r.7	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	dal	PROC055	Zielstelle	TARGET_HANDOFF	ZIEL	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E083	f56r	H5	H5-S002	f56r.8	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	schol	PROC034	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E084	f56r	H5	H5-S002	f56r.8	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	choy	PROC056	Gabe · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E085	f56r	H5	H5-S002	f56r.8	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	choky	PROC008	ansetzen · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E086	f56r	H5	H5-S002	f56r.8	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	cheeckhody	PROC057	abziehen · länger · Durchlass · Arbeitsgang · Schluss	HOLD_STATE>CLOSE	HALTEN>SCHLUSS	STATE>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E087	f56r	H5	H5-S003	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	sh	PROC058	halten	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E088	f56r	H5	H5-S003	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	cho	PROC052	Gabe	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E089	f56r	H5	H5-S003	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	kchey	PROC059	zuführen · kurz · dies	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E090	f56r	H5	H5-S003	f56r.12	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	qokokchy	PROC060	ansetzen · ansetzen · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E091	f56r	H5	H5-S004	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	okchy	PROC011	ansetzen · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E092	f56r	H5	H5-S004	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	chokcheo	PROC061	ansetzen · abziehen · kurz · Arbeitsgang	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E093	f56r	H5	H5-S004	f56r.13	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	kchal	PROC062	zuführen · Zielstelle	TARGET_HANDOFF	ZIEL	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E094	f56r	H5	H5-S005	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	sho	PROC052	Gabe	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E095	f56r	H5	H5-S005	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	chokchy	PROC011	ansetzen · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E096	f56r	H5	H5-S005	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	kchoar	PROC063	zuführen · Gabe · von dort	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E097	f56r	H5	H5-S005	f56r.18	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	sotodan	PROC064	danach · Arbeitsgang · Portion	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E098	f56r	H5	H5-S006	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	otchey	PROC065	danach · dies	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E099	f56r	H5	H5-S006	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	keol	PROC066	zuführen · kurz · fortsetzen	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E100	f56r	H5	H5-S006	f56r.19	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	abgebildete mehrköpfige stachelige Pflanze	daiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E101	f81v	B1	B1-S001	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qokedy	PROC067	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	HALTEN>SCHLUSS	STATE>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E102	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	okaiin	PROC038	ansetzen · Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E103	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	kair	PROC068	zuführen · Lauf	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E104	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	okal	PROC048	ansetzen · Zielstelle	TARGET_HANDOFF	ZIEL	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E105	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	sar	PROC003	von dort	SOURCE_DRAW	QUELLE	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E106	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ol	PROC013	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E107	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	kain	PROC069	zuführen · Portion	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E108	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	olkain	PROC070	fortsetzen · zuführen · Portion	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E109	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	al	PROC055	Zielstelle	TARGET_HANDOFF	ZIEL	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E110	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ol	PROC013	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E111	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	rol	PROC071	abkühlen · fortsetzen	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E112	f81v	B1	B1-S002	f81v.2	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	dl	PROC072	führen	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E113	f81v	B1	B1-S002	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	olor	PROC022	fortsetzen · Ansatz	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E114	f81v	B1	B1-S002	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ol	PROC013	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E115	f81v	B1	B1-S002	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	sheckhal	PROC073	halten · kurz · Durchlass · Zielstelle	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E116	f81v	B1	B1-S002	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	daiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E117	f81v	B1	B1-S002	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qokeedal	PROC074	ansetzen · länger · Zielstelle	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E118	f81v	B1	B1-S002	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	daiin	PROC009	Maß	METER_CHECK	MASS	ADDRESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E119	f81v	B1	B1-S002	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	chckhy	PROC075	Durchlass · dies	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E120	f81v	B1	B1-S002	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	schedy	PROC076	umsetzen · Schluss	MOVE_PASS>CLOSE	FÜHREN>SCHLUSS	PROCESS>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E121	f81v	B1	B1-S003	f81v.7	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qol	PROC013	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E122	f81v	B1	B1-S003	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	sshkchdy	PROC077	halten · zuführen · umsetzen · Schluss	HOLD_STATE>CLOSE	HALTEN>SCHLUSS	STATE>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E123	f81v	B1	B1-S004	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	chedy	PROC042	umsetzen · dies	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E124	f81v	B1	B1-S004	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ol	PROC013	fortsetzen	CONTINUE_USE	FORTSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E125	f81v	B1	B1-S004	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	shedy	PROC078	absetzen · Schluss	HOLD_STATE>CLOSE	HALTEN>SCHLUSS	STATE>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E126	f81v	B1	B1-S005	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qolchedy	PROC079	fortsetzen · umsetzen · Schluss	MOVE_PASS>CLOSE	FÜHREN>SCHLUSS	PROCESS>CLOSE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E127	f81v	B1	B1-S006	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qokain	PROC080	ansetzen · Portion	ACTIVATE_CHARGE	ANSETZEN	REFERENCE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E128	f81v	B1	B1-S006	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	shckhy	PROC075	Durchlass · dies	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E129	f81v	B1	B1-S006	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	dl	PROC072	führen	MOVE_PASS	FÜHREN	PROCESS	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
E130	f81v	B1	B1-S006	f81v.17	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ral	PROC081	abkühlen · Zielstelle	HOLD_STATE	HALTEN	STATE	IMAGE_OR_LOCAL_EXEMPLAR	NOT_FIXED_BY_COMMON_OPERATOR_GRAMMAR	NOT_ENCODED_IN_COMMON_OPERATOR_GRAMMAR
