locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f105v.7	f105v	S	B	f105v.7|P01|f105v.7|P02	ycheeo lkaiin otair ol olkaiin okairody lchedr	ENTRY[_;STEM=ycheeo;SUF=_] BODY[l;STEM=kaii;SUF=n] BODY[_;STEM=otai;SUF=r] BODY[_;STEM=o;SUF=l] BODY[_;STEM=olkaii;SUF=n] BODY[_;STEM=okairod;SUF=y] BODY[l;STEM=ched;SUF=r]	ENTRY[_;STEM=ycheeo;SUF=_] BODY[l;STEM=kaii;SUF=n] BODY[_;STEM=otai;SUF=r] BODY[_;STEM=o;SUF=l] BODY[_;STEM=olkaii;SUF=n] BODY[_;STEM=okairod;SUF=y] BODY[l;STEM=ched;SUF=r]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f105v.8	f105v	S	B	f105v.8|P01|f105v.8|P02	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	ENTRY[f;STEM=oda;SUF=l] BODY[k;STEM=eda;SUF=r] BODY[_;STEM=olpches;SUF=d] BODY[_;STEM=araii;SUF=n] BODY[k;STEM=sheeo;SUF=l] BODY[_;STEM=opched;SUF=y] BODY[p;STEM=ched;SUF=y] BODY[_;STEM=opchedd;SUF=l] BODY[p;STEM=chda;SUF=r] BODY[_;STEM=ai;SUF=r] BODY[_;STEM=oda;SUF=r]	ENTRY[f;STEM=oda;SUF=l] BODY[k;STEM=eda;SUF=r] BODY[_;STEM=olpches;SUF=d] BODY[_;STEM=araii;SUF=n] BODY[k;STEM=sheeo;SUF=l] BODY[_;STEM=opched;SUF=y] BODY[p;STEM=ched;SUF=y] BODY[_;STEM=opchedd;SUF=l] BODY[p;STEM=chda;SUF=r] BODY[_;STEM=ai;SUF=r] BODY[_;STEM=oda;SUF=r]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f105v.9	f105v	S	B	f105v.9|P01|f105v.9|P02|f105v.9|P03	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	ENTRY[l;STEM=chee;SUF=y] BODY[q;STEM=oeee;SUF=s] BODY[_;STEM=y;SUF=_] BODY[d;STEM=aii;SUF=n] BODY[_;STEM=okair;SUF=y] BODY[_;STEM=otched;SUF=y] BODY[_;STEM=ockhed;SUF=y] BODY[_;STEM=otche;SUF=y] BODY[d;STEM=aii;SUF=n] BODY[_;STEM=o;SUF=r] BODY[_;STEM=r;SUF=_] BODY[_;STEM=ai;SUF=l] BODY[_;STEM=l;SUF=_] BODY[_;STEM=oka;SUF=m]	ENTRY[l;STEM=chee;SUF=y] BODY[q;STEM=oeee;SUF=s] BODY[_;STEM=y;SUF=_] BODY[d;STEM=aii;SUF=n] BODY[_;STEM=okair;SUF=y] BODY[_;STEM=otched;SUF=y] BODY[_;STEM=ockhed;SUF=y] BODY[_;STEM=otche;SUF=y] BODY[d;STEM=aii;SUF=n] BODY[_;STEM=o;SUF=r] BODY[_;STEM=r;SUF=_] BODY[_;STEM=ai;SUF=l] BODY[_;STEM=l;SUF=_] BODY[_;STEM=oka;SUF=m]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.1	f106r	S	B	f106r.1|P01|f106r.1|P02|f106r.1|P03	pshdar shoefy yteedy shal korchy sheky otchedy okshed qotedy qoted yteeody	ENTRY[p;STEM=shda;SUF=r] BODY[s;STEM=hoef;SUF=y] BODY[_;STEM=yteed;SUF=y] BODY[s;STEM=ha;SUF=l] BODY[k;STEM=orch;SUF=y] BODY[s;STEM=hek;SUF=y] BODY[_;STEM=otched;SUF=y] BODY[_;STEM=okshe;SUF=d] BODY[q;STEM=oted;SUF=y] BODY[q;STEM=ote;SUF=d] BODY[_;STEM=yteeod;SUF=y]	ENTRY[p;STEM=shda;SUF=r] BODY[s;STEM=hoef;SUF=y] BODY[_;STEM=yteed;SUF=y] BODY[s;STEM=ha;SUF=l] BODY[k;STEM=orch;SUF=y] BODY[s;STEM=hek;SUF=y] BODY[_;STEM=otched;SUF=y] BODY[_;STEM=okshe;SUF=d] BODY[q;STEM=oted;SUF=y] BODY[q;STEM=ote;SUF=d] BODY[_;STEM=yteeod;SUF=y]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.10	f106r	S	B	f106r.10|P01|f106r.10|P02	pshoair lkeeshedy qokain cheoly qokedy lchedy qokedy otedy qotoky	ENTRY[p;STEM=shoai;SUF=r] BODY[l;STEM=keeshed;SUF=y] BODY[q;STEM=okai;SUF=n] BODY[_;STEM=cheol;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[l;STEM=ched;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[_;STEM=oted;SUF=y] BODY[q;STEM=otok;SUF=y]	ENTRY[p;STEM=shoai;SUF=r] BODY[l;STEM=keeshed;SUF=y] BODY[q;STEM=okai;SUF=n] BODY[_;STEM=cheol;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[l;STEM=ched;SUF=y] BODY[q;STEM=oked;SUF=y] BODY[_;STEM=oted;SUF=y] BODY[q;STEM=otok;SUF=y]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.11	f106r	S	B	f106r.11|P01	sar aiin cheol aiin cheokey raiin chokar cholky okeees aiin okeey lchg	ENTRY[s;STEM=a;SUF=r] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=cheo;SUF=l] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=cheoke;SUF=y] BODY[r;STEM=aii;SUF=n] BODY[_;STEM=choka;SUF=r] BODY[_;STEM=cholk;SUF=y] BODY[_;STEM=okeee;SUF=s] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=okee;SUF=y] BODY[l;STEM=ch;SUF=g]	ENTRY[s;STEM=a;SUF=r] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=cheo;SUF=l] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=cheoke;SUF=y] BODY[r;STEM=aii;SUF=n] BODY[_;STEM=choka;SUF=r] BODY[_;STEM=cholk;SUF=y] BODY[_;STEM=okeee;SUF=s] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=okee;SUF=y] BODY[l;STEM=ch;SUF=g]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.12	f106r	S	B	f106r.12|P01|f106r.12|P02	okeey lcheedy olkeey qokeeo dchedy	ENTRY[_;STEM=okee;SUF=y] BODY[l;STEM=cheed;SUF=y] BODY[_;STEM=olkee;SUF=y] BODY[q;STEM=okeeo;SUF=_] BODY[d;STEM=ched;SUF=y]	ENTRY[_;STEM=okee;SUF=y] BODY[l;STEM=cheed;SUF=y] BODY[_;STEM=olkee;SUF=y] BODY[q;STEM=okeeo;SUF=_] BODY[d;STEM=ched;SUF=y]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.13	f106r	S	B	f106r.13|P01|f106r.13|P02|f106r.13|P03	pcheol sheokaiin otey qokeeor sheo aiin otchey pcheo ror aiin daiinopal	ENTRY[p;STEM=cheo;SUF=l] BODY[s;STEM=heokaii;SUF=n] BODY[_;STEM=ote;SUF=y] BODY[q;STEM=okeeo;SUF=r] BODY[s;STEM=heo;SUF=_] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=otche;SUF=y] BODY[p;STEM=cheo;SUF=_] BODY[r;STEM=o;SUF=r] BODY[_;STEM=aii;SUF=n] BODY[d;STEM=aiinopa;SUF=l]	ENTRY[p;STEM=cheo;SUF=l] BODY[s;STEM=heokaii;SUF=n] BODY[_;STEM=ote;SUF=y] BODY[q;STEM=okeeo;SUF=r] BODY[s;STEM=heo;SUF=_] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=otche;SUF=y] BODY[p;STEM=cheo;SUF=_] BODY[r;STEM=o;SUF=r] BODY[_;STEM=aii;SUF=n] BODY[d;STEM=aiinopa;SUF=l]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.14	f106r	S	B	f106r.14|P01|f106r.14|P02|f106r.14|P03	ychol okaiin olcheey dolchedy otair otal chedy okeor	ENTRY[_;STEM=ycho;SUF=l] BODY[_;STEM=okaii;SUF=n] BODY[_;STEM=olchee;SUF=y] BODY[d;STEM=olched;SUF=y] BODY[_;STEM=otai;SUF=r] BODY[_;STEM=ota;SUF=l] BODY[_;STEM=ched;SUF=y] BODY[_;STEM=okeo;SUF=r]	ENTRY[_;STEM=ycho;SUF=l] BODY[_;STEM=okaii;SUF=n] BODY[_;STEM=olchee;SUF=y] BODY[d;STEM=olched;SUF=y] BODY[_;STEM=otai;SUF=r] BODY[_;STEM=ota;SUF=l] BODY[_;STEM=ched;SUF=y] BODY[_;STEM=okeo;SUF=r]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.15	f106r	S	B	f106r.15|P01|f106r.15|P02|f106r.15|P03	podaroar oteeo lchor shol tchedy chotar opchedy opches aiin okchdam	ENTRY[p;STEM=odaroa;SUF=r] BODY[_;STEM=oteeo;SUF=_] BODY[l;STEM=cho;SUF=r] BODY[s;STEM=ho;SUF=l] BODY[t;STEM=ched;SUF=y] BODY[_;STEM=chota;SUF=r] BODY[_;STEM=opched;SUF=y] BODY[_;STEM=opche;SUF=s] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=okchda;SUF=m]	ENTRY[p;STEM=odaroa;SUF=r] BODY[_;STEM=oteeo;SUF=_] BODY[l;STEM=cho;SUF=r] BODY[s;STEM=ho;SUF=l] BODY[t;STEM=ched;SUF=y] BODY[_;STEM=chota;SUF=r] BODY[_;STEM=opched;SUF=y] BODY[_;STEM=opche;SUF=s] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=okchda;SUF=m]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.16	f106r	S	B	f106r.16|P01|f106r.16|P02|f106r.16|P03	soin oin okain aiin arol ocheedy lkeeeody daiin chedar okol otar chdam	ENTRY[s;STEM=oi;SUF=n] BODY[_;STEM=oi;SUF=n] BODY[_;STEM=okai;SUF=n] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=aro;SUF=l] BODY[_;STEM=ocheed;SUF=y] BODY[l;STEM=keeeod;SUF=y] BODY[d;STEM=aii;SUF=n] BODY[_;STEM=cheda;SUF=r] BODY[_;STEM=oko;SUF=l] BODY[_;STEM=ota;SUF=r] BODY[_;STEM=chda;SUF=m]	ENTRY[s;STEM=oi;SUF=n] BODY[_;STEM=oi;SUF=n] BODY[_;STEM=okai;SUF=n] BODY[_;STEM=aii;SUF=n] BODY[_;STEM=aro;SUF=l] BODY[_;STEM=ocheed;SUF=y] BODY[l;STEM=keeeod;SUF=y] BODY[d;STEM=aii;SUF=n] BODY[_;STEM=cheda;SUF=r] BODY[_;STEM=oko;SUF=l] BODY[_;STEM=ota;SUF=r] BODY[_;STEM=chda;SUF=m]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.17	f106r	S	B	f106r.17|P01|f106r.17|P02|f106r.17|P03	yochor lshedy qockhey qokedain or aiinchodar	ENTRY[_;STEM=yocho;SUF=r] BODY[l;STEM=shed;SUF=y] BODY[q;STEM=ockhe;SUF=y] BODY[q;STEM=okedai;SUF=n] BODY[_;STEM=o;SUF=r] BODY[_;STEM=aiinchoda;SUF=r]	ENTRY[_;STEM=yocho;SUF=r] BODY[l;STEM=shed;SUF=y] BODY[q;STEM=ockhe;SUF=y] BODY[q;STEM=okedai;SUF=n] BODY[_;STEM=o;SUF=r] BODY[_;STEM=aiinchoda;SUF=r]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.18	f106r	S	B	f106r.18|P01|f106r.18|P02	kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy	ENTRY[k;STEM=she;SUF=d] BODY[d;STEM=sheo;SUF=l] BODY[q;STEM=okeed;SUF=y] BODY[_;STEM=oto;SUF=l] BODY[_;STEM=okeed;SUF=y] BODY[l;STEM=keeda;SUF=r] BODY[s;STEM=heopch;SUF=y] BODY[q;STEM=opch;SUF=y] BODY[q;STEM=otolch;SUF=y] BODY[q;STEM=ot;SUF=y] BODY[_;STEM=chd;SUF=y]	ENTRY[k;STEM=she;SUF=d] BODY[d;STEM=sheo;SUF=l] BODY[q;STEM=okeed;SUF=y] BODY[_;STEM=oto;SUF=l] BODY[_;STEM=okeed;SUF=y] BODY[l;STEM=keeda;SUF=r] BODY[s;STEM=heopch;SUF=y] BODY[q;STEM=opch;SUF=y] BODY[q;STEM=otolch;SUF=y] BODY[q;STEM=ot;SUF=y] BODY[_;STEM=chd;SUF=y]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.19	f106r	S	B	f106r.19|P01|f106r.19|P02|f106r.19|P03	otchedy qokeey shosaiin qokaiin okain cholkeeey ltal olcheey qotchoraiin y	ENTRY[_;STEM=otched;SUF=y] BODY[q;STEM=okee;SUF=y] BODY[s;STEM=hosaii;SUF=n] BODY[q;STEM=okaii;SUF=n] BODY[_;STEM=okai;SUF=n] BODY[_;STEM=cholkeee;SUF=y] BODY[l;STEM=ta;SUF=l] BODY[_;STEM=olchee;SUF=y] BODY[q;STEM=otchoraii;SUF=n] BODY[_;STEM=y;SUF=_]	ENTRY[_;STEM=otched;SUF=y] BODY[q;STEM=okee;SUF=y] BODY[s;STEM=hosaii;SUF=n] BODY[q;STEM=okaii;SUF=n] BODY[_;STEM=okai;SUF=n] BODY[_;STEM=cholkeee;SUF=y] BODY[l;STEM=ta;SUF=l] BODY[_;STEM=olchee;SUF=y] BODY[q;STEM=otchoraii;SUF=n] BODY[_;STEM=y;SUF=_]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.2	f106r	S	B	f106r.2|P01|f106r.2|P02|f106r.2|P03	shedchy ytchedy chees otshes okcho chdy qokeedy ched chedy chedy qotar rod	ENTRY[s;STEM=hedch;SUF=y] BODY[_;STEM=ytched;SUF=y] BODY[_;STEM=chee;SUF=s] BODY[_;STEM=otshe;SUF=s] BODY[_;STEM=okcho;SUF=_] BODY[_;STEM=chd;SUF=y] BODY[q;STEM=okeed;SUF=y] BODY[_;STEM=che;SUF=d] BODY[_;STEM=ched;SUF=y] BODY[_;STEM=ched;SUF=y] BODY[q;STEM=ota;SUF=r] BODY[r;STEM=o;SUF=d]	ENTRY[s;STEM=hedch;SUF=y] BODY[_;STEM=ytched;SUF=y] BODY[_;STEM=chee;SUF=s] BODY[_;STEM=otshe;SUF=s] BODY[_;STEM=okcho;SUF=_] BODY[_;STEM=chd;SUF=y] BODY[q;STEM=okeed;SUF=y] BODY[_;STEM=che;SUF=d] BODY[_;STEM=ched;SUF=y] BODY[_;STEM=ched;SUF=y] BODY[q;STEM=ota;SUF=r] BODY[r;STEM=o;SUF=d]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.20	f106r	S	B	f106r.20|P01|f106r.20|P02	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	ENTRY[_;STEM=ytaii;SUF=n] BODY[_;STEM=chee;SUF=y] BODY[q;STEM=okaii;SUF=n] BODY[s;STEM=haii;SUF=n] BODY[q;STEM=okeed;SUF=y] BODY[s;STEM=ai;SUF=l] BODY[_;STEM=ched;SUF=y] BODY[_;STEM=cheoda;SUF=l] BODY[q;STEM=oched;SUF=y] BODY[q;STEM=okaii;SUF=n]	ENTRY[_;STEM=ytaii;SUF=n] BODY[_;STEM=chee;SUF=y] BODY[q;STEM=okaii;SUF=n] BODY[s;STEM=haii;SUF=n] BODY[q;STEM=okeed;SUF=y] BODY[s;STEM=ai;SUF=l] BODY[_;STEM=ched;SUF=y] BODY[_;STEM=cheoda;SUF=l] BODY[q;STEM=oched;SUF=y] BODY[q;STEM=okaii;SUF=n]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.21	f106r	S	B	f106r.21|P01|f106r.21|P02	olkeedy qokchedy cheo lkeedy chearaiin okain	ENTRY[_;STEM=olkeed;SUF=y] BODY[q;STEM=okched;SUF=y] BODY[_;STEM=cheo;SUF=_] BODY[l;STEM=keed;SUF=y] BODY[_;STEM=chearaii;SUF=n] BODY[_;STEM=okai;SUF=n]	ENTRY[_;STEM=olkeed;SUF=y] BODY[q;STEM=okched;SUF=y] BODY[_;STEM=cheo;SUF=_] BODY[l;STEM=keed;SUF=y] BODY[_;STEM=chearaii;SUF=n] BODY[_;STEM=okai;SUF=n]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.22	f106r	S	B	f106r.22|P01|f106r.22|P02|f106r.22|P03	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody	ENTRY[t;STEM=shodai;SUF=r] BODY[_;STEM=olkeee;SUF=s] BODY[_;STEM=odai;SUF=n] BODY[q;STEM=okeed;SUF=y] BODY[_;STEM=opcho;SUF=r] BODY[_;STEM=aro;SUF=r] BODY[p;STEM=cheeod;SUF=y] BODY[d;STEM=aii;SUF=r] BODY[_;STEM=opched;SUF=y] BODY[_;STEM=opchod;SUF=y]	ENTRY[t;STEM=shodai;SUF=r] BODY[_;STEM=olkeee;SUF=s] BODY[_;STEM=odai;SUF=n] BODY[q;STEM=okeed;SUF=y] BODY[_;STEM=opcho;SUF=r] BODY[_;STEM=aro;SUF=r] BODY[p;STEM=cheeod;SUF=y] BODY[d;STEM=aii;SUF=r] BODY[_;STEM=opched;SUF=y] BODY[_;STEM=opchod;SUF=y]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.23	f106r	S	B	f106r.23|P01|f106r.23|P02|f106r.23|P03	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	ENTRY[_;STEM=yched;SUF=y] BODY[q;STEM=ckhed;SUF=y] BODY[d;STEM=ai;SUF=r] BODY[_;STEM=a;SUF=l] BODY[q;STEM=oked;SUF=y] BODY[s;STEM=hecph;SUF=y] BODY[q;STEM=okch;SUF=y] BODY[_;STEM=oted;SUF=y] BODY[d;STEM=a;SUF=r] BODY[_;STEM=aro;SUF=r]	ENTRY[_;STEM=yched;SUF=y] BODY[q;STEM=ckhed;SUF=y] BODY[d;STEM=ai;SUF=r] BODY[_;STEM=a;SUF=l] BODY[q;STEM=oked;SUF=y] BODY[s;STEM=hecph;SUF=y] BODY[q;STEM=okch;SUF=y] BODY[_;STEM=oted;SUF=y] BODY[d;STEM=a;SUF=r] BODY[_;STEM=aro;SUF=r]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.24	f106r	S	B	f106r.24|P01|f106r.24|P02	podshedy qokchedy lkechor otchodar cho lky chedar otaiin chkchedaram	ENTRY[p;STEM=odshed;SUF=y] BODY[q;STEM=okched;SUF=y] BODY[l;STEM=kecho;SUF=r] BODY[_;STEM=otchoda;SUF=r] BODY[_;STEM=cho;SUF=_] BODY[l;STEM=k;SUF=y] BODY[_;STEM=cheda;SUF=r] BODY[_;STEM=otaii;SUF=n] BODY[_;STEM=chkchedara;SUF=m]	ENTRY[p;STEM=odshed;SUF=y] BODY[q;STEM=okched;SUF=y] BODY[l;STEM=kecho;SUF=r] BODY[_;STEM=otchoda;SUF=r] BODY[_;STEM=cho;SUF=_] BODY[l;STEM=k;SUF=y] BODY[_;STEM=cheda;SUF=r] BODY[_;STEM=otaii;SUF=n] BODY[_;STEM=chkchedara;SUF=m]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.25	f106r	S	B	f106r.25|P01|f106r.25|P02	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	ENTRY[s;STEM=oraii;SUF=n] BODY[_;STEM=cheeo;SUF=_] BODY[l;STEM=o;SUF=_] BODY[l;STEM=che;SUF=y] BODY[q;STEM=okaii;SUF=n] BODY[s;STEM=hed;SUF=y] BODY[_;STEM=okai;SUF=n] BODY[s;STEM=hea;SUF=r] BODY[q;STEM=okai;SUF=n] BODY[_;STEM=chee;SUF=s] BODY[_;STEM=ykarai;SUF=n]	ENTRY[s;STEM=oraii;SUF=n] BODY[_;STEM=cheeo;SUF=_] BODY[l;STEM=o;SUF=_] BODY[l;STEM=che;SUF=y] BODY[q;STEM=okaii;SUF=n] BODY[s;STEM=hed;SUF=y] BODY[_;STEM=okai;SUF=n] BODY[s;STEM=hea;SUF=r] BODY[q;STEM=okai;SUF=n] BODY[_;STEM=chee;SUF=s] BODY[_;STEM=ykarai;SUF=n]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.26	f106r	S	B	f106r.26|P01|f106r.26|P02	ycheeo lkeey	ENTRY[_;STEM=ycheeo;SUF=_] BODY[l;STEM=kee;SUF=y]	ENTRY[_;STEM=ycheeo;SUF=_] BODY[l;STEM=kee;SUF=y]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.27	f106r	S	B	f106r.27|P01|f106r.27|P02|f106r.27|P03	tcheoky lkshedy qokaiin lky raiin chy rody chlar cheeorfor cheoly	ENTRY[t;STEM=cheok;SUF=y] BODY[l;STEM=kshed;SUF=y] BODY[q;STEM=okaii;SUF=n] BODY[l;STEM=k;SUF=y] BODY[r;STEM=aii;SUF=n] BODY[_;STEM=ch;SUF=y] BODY[r;STEM=od;SUF=y] BODY[_;STEM=chla;SUF=r] BODY[_;STEM=cheeorfo;SUF=r] BODY[_;STEM=cheol;SUF=y]	ENTRY[t;STEM=cheok;SUF=y] BODY[l;STEM=kshed;SUF=y] BODY[q;STEM=okaii;SUF=n] BODY[l;STEM=k;SUF=y] BODY[r;STEM=aii;SUF=n] BODY[_;STEM=ch;SUF=y] BODY[r;STEM=od;SUF=y] BODY[_;STEM=chla;SUF=r] BODY[_;STEM=cheeorfo;SUF=r] BODY[_;STEM=cheol;SUF=y]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.28	f106r	S	B	f106r.28|P01|f106r.28|P02|f106r.28|P03	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	ENTRY[_;STEM=okaii;SUF=n] BODY[_;STEM=o;SUF=l] BODY[l;STEM=cho;SUF=_] BODY[r;STEM=cheo;SUF=_] BODY[r;STEM=aii;SUF=n] BODY[q;STEM=okaii;SUF=n] BODY[_;STEM=che;SUF=y] BODY[_;STEM=chokaii;SUF=n] BODY[_;STEM=chea;SUF=r] BODY[_;STEM=a;SUF=r] BODY[_;STEM=o;SUF=l] BODY[r;STEM=aralch;SUF=l]	ENTRY[_;STEM=okaii;SUF=n] BODY[_;STEM=o;SUF=l] BODY[l;STEM=cho;SUF=_] BODY[r;STEM=cheo;SUF=_] BODY[r;STEM=aii;SUF=n] BODY[q;STEM=okaii;SUF=n] BODY[_;STEM=che;SUF=y] BODY[_;STEM=chokaii;SUF=n] BODY[_;STEM=chea;SUF=r] BODY[_;STEM=a;SUF=r] BODY[_;STEM=o;SUF=l] BODY[r;STEM=aralch;SUF=l]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.29	f106r	S	B	f106r.29|P01|f106r.29|P02	saiin chal chlal okal ykalaiin okain qokain ar okaiin char aiiny	ENTRY[s;STEM=aii;SUF=n] BODY[_;STEM=cha;SUF=l] BODY[_;STEM=chla;SUF=l] BODY[_;STEM=oka;SUF=l] BODY[_;STEM=ykalaii;SUF=n] BODY[_;STEM=okai;SUF=n] BODY[q;STEM=okai;SUF=n] BODY[_;STEM=a;SUF=r] BODY[_;STEM=okaii;SUF=n] BODY[_;STEM=cha;SUF=r] BODY[_;STEM=aiin;SUF=y]	ENTRY[s;STEM=aii;SUF=n] BODY[_;STEM=cha;SUF=l] BODY[_;STEM=chla;SUF=l] BODY[_;STEM=oka;SUF=l] BODY[_;STEM=ykalaii;SUF=n] BODY[_;STEM=okai;SUF=n] BODY[q;STEM=okai;SUF=n] BODY[_;STEM=a;SUF=r] BODY[_;STEM=okaii;SUF=n] BODY[_;STEM=cha;SUF=r] BODY[_;STEM=aiin;SUF=y]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.3	f106r	S	B	f106r.3|P01|f106r.3|P02|f106r.3|P03	dshes lchedy lkchedy ytchdy or cheos	ENTRY[d;STEM=she;SUF=s] BODY[l;STEM=ched;SUF=y] BODY[l;STEM=kched;SUF=y] BODY[_;STEM=ytchd;SUF=y] BODY[_;STEM=o;SUF=r] BODY[_;STEM=cheo;SUF=s]	ENTRY[d;STEM=she;SUF=s] BODY[l;STEM=ched;SUF=y] BODY[l;STEM=kched;SUF=y] BODY[_;STEM=ytchd;SUF=y] BODY[_;STEM=o;SUF=r] BODY[_;STEM=cheo;SUF=s]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.30	f106r	S	B	f106r.30|P01|f106r.30|P02|f106r.30|P03	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam	ENTRY[_;STEM=ycheeo;SUF=_] BODY[l;STEM=kaii;SUF=n] BODY[_;STEM=cho;SUF=_] BODY[r;STEM=o;SUF=r] BODY[s;STEM=heo;SUF=_] BODY[_;STEM=l;SUF=_] BODY[k;STEM=ai;SUF=n] BODY[s;STEM=ho;SUF=r] BODY[s;STEM=a;SUF=r] BODY[_;STEM=aiir;SUF=y] BODY[s;STEM=heo;SUF=_] BODY[_;STEM=a;SUF=l] BODY[k;STEM=aira;SUF=m]	ENTRY[_;STEM=ycheeo;SUF=_] BODY[l;STEM=kaii;SUF=n] BODY[_;STEM=cho;SUF=_] BODY[r;STEM=o;SUF=r] BODY[s;STEM=heo;SUF=_] BODY[_;STEM=l;SUF=_] BODY[k;STEM=ai;SUF=n] BODY[s;STEM=ho;SUF=r] BODY[s;STEM=a;SUF=r] BODY[_;STEM=aiir;SUF=y] BODY[s;STEM=heo;SUF=_] BODY[_;STEM=a;SUF=l] BODY[k;STEM=aira;SUF=m]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f106r.31	f106r	S	B	f106r.31|P01|f106r.31|P02|f106r.31|P03	yshar chkar aiiiky ral cheol oraiin	ENTRY[_;STEM=ysha;SUF=r] BODY[_;STEM=chka;SUF=r] BODY[_;STEM=aiiik;SUF=y] BODY[r;STEM=a;SUF=l] BODY[_;STEM=cheo;SUF=l] BODY[_;STEM=oraii;SUF=n]	ENTRY[_;STEM=ysha;SUF=r] BODY[_;STEM=chka;SUF=r] BODY[_;STEM=aiiik;SUF=y] BODY[r;STEM=a;SUF=l] BODY[_;STEM=cheo;SUF=l] BODY[_;STEM=oraii;SUF=n]	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
