latent_item	occurrences	interpretation
ENTRY[p;STEM=odaii;SUF=n]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=k;SUF=_]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[d;STEM=cho;SUF=_]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okcho;SUF=d]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[t;STEM=chod;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[s;STEM=oda;SUF=r]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=oche;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=c;SUF=_]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[k;STEM=o;SUF=r]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=otalo;SUF=r]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=otald;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=odai;SUF=r]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ykee;SUF=s]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=okeo;SUF=l]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=okeo;SUF=_]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oteote;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=oteo;SUF=s]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=okeo;SUF=d]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=opa;SUF=r]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=yked;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=olkai;SUF=n]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=olk;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=alshd;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olkchd;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olshd;SUF=y]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=otedaii;SUF=n]	4	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=hodo;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[d;STEM=cheo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=choldaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=otee;SUF=s]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheol;SUF=s]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=aiind;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=cho;SUF=s]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=ykeeo;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chso;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=choo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chokeo;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[s;STEM=ora;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=ykchd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=heockhe;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=ha;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=okeol;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chkcho;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=airi;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=heokee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chch;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oeeo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=yda;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[r;STEM=chek;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[f;STEM=o;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=choro;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=yd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[t;STEM=eo;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olcheo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=oraii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=od;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oteeo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cpheoda;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=o;SUF=d]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=yto;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chop;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=ol;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[p;STEM=cho;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=heocth;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=cheo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[s;STEM=aro;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=hkee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oeeo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chockhe;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=o;SUF=s]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ctheo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oto;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[t;STEM=shd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=hekai;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[q;STEM=oted;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[d;STEM=sho;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=okara;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=ychai;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[q;STEM=okech;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chdal;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chsk;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=het;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=choro;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=oii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ota;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chetee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oteee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=okech;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olsh;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=otshd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okeeda;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=ha;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[t;STEM=eo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ol;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=olshe;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=ycheod;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ota;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oteea;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=eech;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[r;STEM=oro;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[r;STEM=al;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[p;STEM=chda;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oda;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheolo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=octhe;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[d;STEM=sheed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=echd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[s;STEM=ha;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[q;STEM=okeeo;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=keched;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[p;STEM=cho;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olal;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=opa;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oai;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cholka;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oeedaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=opcheed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheekai;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=ycheed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[d;STEM=cheed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=ockhee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[f;STEM=cho;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=otcheed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=ysho;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[t;STEM=che;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=alaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okedaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[_;STEM=ysheo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=cheo;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chee;SUF=d]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=okchee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheoraii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheocphe;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=kee;SUF=d]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oro;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=airo;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=otchee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oeeed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=airod;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[t;STEM=eeda;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okeda;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ypai;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[p;STEM=chee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=aira;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[f;STEM=chd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=odeed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=eched;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olkche;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=airod;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okaii;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chtch;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cpheo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cholka;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=orai;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=okee;SUF=d]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ykeeed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=aii;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=ko;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chedo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=o;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oedaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oeeo;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=aild;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oaii;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[l;STEM=chee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=orch;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheoke;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[s;STEM=oi;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=hosaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=ta;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=opchod;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=hecph;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=aiin;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=heoda;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[p;STEM=cheoda;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=keo;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=ofchd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oksh;SUF=d]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=otyd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=od;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[p;STEM=chodaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheokaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chepa;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=hokaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=htch;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=opcha;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=otoda;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chtaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chola;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=eee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=ockhed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=h;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=keeo;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=cheo;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=ekchd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=otala;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=alk;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oteda;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[t;STEM=eda;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ched;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=okeda;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chokeed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=okedai;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[r;STEM=ara;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=chea;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[q;STEM=okeeo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okeched;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okalo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[l;STEM=sh;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oteda;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oteeda;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[p;STEM=chocth;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=o;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=osai;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cthy;SUF=d]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=chaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=hoii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[s;STEM=hoii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[s;STEM=oaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chta;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ai;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okechd;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=okea;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[s;STEM=heed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chckhaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=checthe;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=heea;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[f;STEM=a;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheokai;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[s;STEM=heai;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ol;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheea;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[q;STEM=okee;SUF=d]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oteda;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[l;STEM=she;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=ee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olcheed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ocho;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheet;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cheal;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=opar;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=yteee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=aira;SUF=m]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[p;STEM=chodai;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=otalda;SUF=l]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ckhed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[p;STEM=chdaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[p;STEM=cheod;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chokeo;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[k;STEM=eeo;SUF=s]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=cpho;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[t;STEM=cheod;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=ckha;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okeee;SUF=s]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[d;STEM=cho;SUF=s]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oko;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olo;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=otaii;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=opcheod;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[t;STEM=shed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[t;STEM=sho;SUF=_]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[d;STEM=cheo;SUF=s]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[d;STEM=olo;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[q;STEM=okched;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=odai;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=opdaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=oko;SUF=d]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=ed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chcphe;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
ENTRY[q;STEM=oeed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oteeed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=oteda;SUF=r]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=otchod;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=olee;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[_;STEM=chetaii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=okoii;SUF=n]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
BODY[q;STEM=otshed;SUF=y]	3	ANONYMOUS_OR_LITERAL_EXPLORATORY
