locus	page	diagram_id	group_count	group_serials	owner_status	local_namespace_owner	visible_basis	concrete_locus_reading	historical_rival	orientation_status	cross_namespace_mapping	strongest_contradiction	semantic_ceiling
f67r2.30	f67r2	A1	2	74|75	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_30	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_30“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_30“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.31	f67r2	A1	1	76	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_31	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_31“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.32	f67r2	A1	4	77|78|79|80	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_32	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_32“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_32“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_32“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_32“ das Beschriftungsfragment 4 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.33	f67r2	A1	3	81|82|83	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_33	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_33“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_33“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_33“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.34	f67r2	A1	2	84|85	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_34	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_34“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_34“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.35	f67r2	A1	3	86|87|88	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_35	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_35“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_35“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_35“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.36	f67r2	A1	3	89|90|91	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_36	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_36“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_36“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_36“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.37	f67r2	A1	1	92	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_37	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_37“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.38	f67r2	A1	2	93|94	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_38	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_38“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_38“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.39	f67r2	A1	3	95|96|97	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_39	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_39“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_39“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_39“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.40	f67r2	A1	3	98|99|100	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_40	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_40“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_40“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_40“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.41	f67r2	A1	2	101|102	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_41	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_41“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_41“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.42	f67r2	A1	3	103|104|105	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_42	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_42“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_42“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_42“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.43	f67r2	A1	4	106|107|108|109	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_43	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_43“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_43“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_43“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_43“ das Beschriftungsfragment 4 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.44	f67r2	A1	3	110|111|112	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_44	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_44“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_44“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_44“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.45	f67r2	A1	3	113|114|115	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_45	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_45“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_45“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_45“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.46	f67r2	A1	2	116|117	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_46	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_46“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_46“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.47	f67r2	A1	1	118	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_47	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_47“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.48	f67r2	A1	3	119|120|121	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_48	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_48“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_48“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_48“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.49	f67r2	A1	3	122|123|124	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_49	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_49“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_49“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_49“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.50	f67r2	A1	2	125|126	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_50	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_50“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_50“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.51	f67r2	A1	1	127	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_51	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	Am lokalen Himmelsfeld „A1_LEFT_LOCAL_FIELD_51“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	lokaler Text des rechten Rades oder seitenweite Legende	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.52	f67r2	A1	1	128	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_01	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_01“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.53	f67r2	A1	1	129	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_02	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_02“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.54	f67r2	A1	2	130|131	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_03	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_03“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_03“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.55	f67r2	A1	1	132	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_04	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_04“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.56	f67r2	A1	2	133|134	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_05	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_05“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_05“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.57	f67r2	A1	2	135|136	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_06	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_06“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_06“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.58	f67r2	A1	3	137|138|139	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_07	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_07“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_07“ das Beschriftungsfragment 2 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen. Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_07“ das Beschriftungsfragment 3 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.59	f67r2	A1	1	140	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_08	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_08“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
f67r2.60	f67r2	A1	1	141	DIRECT_VISIBLE	A1_LEFT_OUTER_STAR_STATION_09	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	Am lokalen Himmelsfeld „A1_LEFT_OUTER_STAR_STATION_09“ das Beschriftungsfragment 1 der zugehörigen Sektorbeziehung eintragen und nur innerhalb dieses Rades nachschlagen.	dekorativer Stern ohne technische Adresse	UNSELECTED	NONE	Die vollständige Lesung ist ein occurrence-gebundenes Exemplar, nicht aus den sichtbaren Fragmenten übersetzt.	LOCAL_CELESTIAL_LOCUS_NOT_WORD_OR_EXTERNAL_NAME
