target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	right_surface	right_ordinal	right_reader_exact	written_line_eva	gdt778_branch	gdt778_default_de	gdt778_renderer_contextual	gdt778_span_id	gdt778_exact_whole	gdt778_confidence	gdt778_consumed_token_count	gdt778_consumed_token_ids	gdt778_fallback_replacement	gdt778_contextual_sharpening	gdt778_contextual_confirmation	gdt778_display_changed	gdt778_same_row_consumption_takeover	gdt778_new_unique_consumption	gdt778_dispatch_rule	gdt778_scope_status	gdt778_default_is_translation	gdt778_confirmed_lexeme	gdt778_confirmed_plaintext	gdt778_component_export_credit	gdt779_branch	gdt779_default_de	gdt779_renderer_contextual	gdt779_span_id	gdt779_exact_whole	gdt779_confidence	gdt779_consumed_token_count	gdt779_consumed_token_ids	gdt779_fallback_replacement	gdt779_display_changed	gdt779_new_unique_consumption	gdt779_positive_evidence	gdt779_counterevidence	gdt779_dispatch_rule	gdt779_scope_status	gdt779_card_class	gdt779_default_is_translation	gdt779_confirmed_lexeme	gdt779_confirmed_plaintext	gdt779_component_export_credit	gdt780_branch	gdt780_default_de	gdt780_renderer_contextual	gdt780_span_id	gdt780_exact_whole	gdt780_confidence	gdt780_consumed_token_count	gdt780_consumed_token_ids	gdt780_fallback_replacement	gdt780_display_changed	gdt780_new_unique_consumption	gdt780_positive_evidence	gdt780_counterevidence	gdt780_dispatch_rule	gdt780_scope_status	gdt780_card_class	gdt780_functional_axis	gdt780_default_is_translation	gdt780_confirmed_lexeme	gdt780_confirmed_plaintext	gdt780_component_export_credit	gdt781_branch	gdt781_default_de	gdt781_renderer_contextual	gdt781_span_id	gdt781_exact_whole	gdt781_confidence	gdt781_analogy_tier	gdt781_functional_axes	gdt781_consumed_token_count	gdt781_consumed_token_ids	gdt781_fallback_replacement	gdt781_display_changed	gdt781_new_unique_consumption	gdt781_positive_evidence	gdt781_counterevidence	gdt781_dispatch_rule	gdt781_scope_status	gdt781_card_class	gdt781_default_is_translation	gdt781_confirmed_lexeme	gdt781_confirmed_plaintext	gdt781_component_export_credit	gdt782_default_de	gdt782_renderer_contextual	gdt782_card_id	gdt782_decision	gdt782_confidence	gdt782_functional_axes	gdt782_external_occurrences	gdt782_consumed_token_count	gdt782_consumed_token_ids	gdt782_display_changed	gdt782_default_is_translation	gdt782_confirmed_lexeme	gdt782_confirmed_plaintext	gdt782_component_export_credit	gdt783_branch	gdt783_default_de	gdt783_practical_whole_default_de	gdt783_portable_minimum_core_de	gdt783_renderer_contextual	gdt783_card_id	gdt783_decision	gdt783_confidence	gdt783_working_role	gdt783_functional_axes	gdt783_external_physical_loci	gdt783_variant_policy	gdt783_consumed_token_count	gdt783_consumed_token_ids	gdt783_display_changed	gdt783_default_is_translation	gdt783_confirmed_lexeme	gdt783_confirmed_plaintext	gdt783_component_export_credit	gdt783_variant_letter_export_credit	gdt784_branch	gdt784_default_de	gdt784_practical_whole_default_de	gdt784_target_span_default_de	gdt784_portable_role_de	gdt784_confidence	gdt784_decision	gdt784_surface_whole_preserved	gdt784_part_dry_echo	gdt784_sal_semantic_open	gdt784_renderer_contextual	gdt784_consumed_token_count	gdt784_consumed_token_ids	gdt784_display_changed	gdt784_default_is_translation	gdt784_confirmed_lexeme	gdt784_confirmed_plaintext	gdt784_component_export_credit
G769-T0330	f78v	f78	f78v.25	B	B	2	8	sham	9	1	teeol olkeshey qolcheol ol or sheckhedy or ol sham	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	GDT779_EXACT_OL_PLUS_RESIDUAL_V99R7_WHOLE	Flüssigkeitsmaß	1	G779-S030	sham	C1	1	f78v.25@9	1	1	1	Sechs exakte Ganzwortvorkommen und GDT662s praktische Ganzwortkarte tragen LIQUID plus MEASURE.	Flüssigkeit, historische Einheit und Maß gegen Dosis sind nicht identifiziert.	GDT778_RENDERER_CONTEXTUAL_0_AND_COMPLETE_RIGHT_SURFACE_V99R7_CARD_MATCH_AND_RIGHT_READER_EXACT_1	EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	DIRECT_INHERITED_WHOLE_CARD	0	0	0	0	INHERITED_GDT779	Flüssigkeitsmaß	1	G779-S030	sham	C1	1	f78v.25@9	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Flüssigkeitsmaß	1	G779-S030	sham	C1	INHERITED_GDT780	INHERITED_GDT779	1	f78v.25@9	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Flüssigkeitsmaß	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f78v.25@9	0	0	0	0	0	INHERITED_GDT782	Flüssigkeitsmaß	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f78v.25@9	0	0	0	0	0	0	INHERITED_GDT783	Flüssigkeitsmaß	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f78v.25@9	0	0	0	0	0
G769-T0331	f78v	f78	f78v.26	B	B	2	5	shedy	6	0	qokaiin or sheedy otain ol shedy sol fchedy otaldy	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0332	f78v	f78	f78v.27	B	B	2	5	ols	6	1	lol kar shr r ol ols sheey ol chedy oltar olkaiin	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	Produktposten	1	G778-S024	ols	C0	1	f78v.27@6	1	0	0	1	0	1	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0	INHERITED_GDT778	Produktposten	1	G778-S024	ols	C0	1	f78v.27@6	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Produktposten	1	G778-S024	ols	C0	1	f78v.27@6	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Produktposten	1	G778-S024	ols	C0	INHERITED_GDT780	INHERITED_GDT779	1	f78v.27@6	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Produktposten	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f78v.27@6	0	0	0	0	0	INHERITED_GDT782	Produktposten	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f78v.27@6	0	0	0	0	0	0	INHERITED_GDT783	Produktposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f78v.27@6	0	0	0	0	0
G769-T0334	f78v	f78	f78v.27	B	B	2	8	chedy	9	0	lol kar shr r ol ols sheey ol chedy oltar olkaiin	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0335	f78v	f78	f78v.28	B	B	2	5	oteedy	6	1	olkain shey qokey okar ol oteedy chcthy los aiin d	INHERITED_GDT777	Zubereitungszustand: kalt, Endform	1	G776-SPAN-048	NONE	C0	1	f78v.28@6	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Zubereitungszustand: kalt, Endform	1	G776-SPAN-048	NONE	C0	1	f78v.28@6	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Zubereitungszustand: kalt, Endform	1	G776-SPAN-048	NONE	C0	1	f78v.28@6	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Zubereitungszustand: kalt, Endform	1	G776-SPAN-048	NONE	C0	INHERITED_GDT780	INHERITED_GDT779	1	f78v.28@6	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Zubereitungszustand: kalt, Endform	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f78v.28@6	0	0	0	0	0	INHERITED_GDT782	Zubereitungszustand: kalt, Endform	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f78v.28@6	0	0	0	0	0	0	INHERITED_GDT783	Zubereitungszustand: kalt, Endform	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f78v.28@6	0	0	0	0	0
G769-T0336	f78v	f78	f78v.29	B	B	2	9	shedy	10	0	lchedy otchey qol chedy lr al s aiiin ol shedy ary	INHERITED_GDT777	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz:	1	NONE	NONE	C1_IF_PHRASE_LICENSE_ELSE_C0_DIRECTIONAL	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz:	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz:	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz:	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	0	NONE	0	0	0	0	0
G769-T0337	f79r	f79	f79r.4	B	B	2	11	NONE	0	0	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0338	f79r	f79	f79r.6	B	B	2	3	olkeey	4	1	shol okar ol olkeey qokey sain olcheey qol chey	GDT778_EXACT_OL_PLUS_COMPLETE_WHOLE	erhitztes Material, Form II	1	G778-S025	olkeey	C0	1	f79r.6@4	1	0	0	1	0	1	RIGHT_SURFACE_IN_FIXED_29_DECK_AND_RIGHT_READER_EXACT__ALL_MATCHES__NO_OCCURRENCE_ID	EXPLORATORY_EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	0	0	0	0	INHERITED_GDT778	erhitztes Material, Form II	1	G778-S025	olkeey	C0	1	f79r.6@4	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	erhitztes Material, Form II	1	G778-S025	olkeey	C0	1	f79r.6@4	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	erhitztes Material, Form II	1	G778-S025	olkeey	C0	INHERITED_GDT780	INHERITED_GDT779	1	f79r.6@4	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	erhitztes Material, Form II	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f79r.6@4	0	0	0	0	0	INHERITED_GDT782	erhitztes Material, Form II	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f79r.6@4	0	0	0	0	0	0	INHERITED_GDT783	erhitztes Material, Form II	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f79r.6@4	0	0	0	0	0
G769-T0339	f79r	f79	f79r.7	B	B	2	5	cheey	6	1	polchedy qokar shey qokl ol cheey qokain chey qoty qokar	INHERITED_GDT777	Zustand: trockene Form II	1	G776-SPAN-049	NONE	C2	1	f79r.7@6	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Zustand: trockene Form II	1	G776-SPAN-049	NONE	C2	1	f79r.7@6	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Zustand: trockene Form II	1	G776-SPAN-049	NONE	C2	1	f79r.7@6	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Zustand: trockene Form II	1	G776-SPAN-049	NONE	C2	INHERITED_GDT780	INHERITED_GDT779	1	f79r.7@6	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Zustand: trockene Form II	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f79r.7@6	0	0	0	0	0	INHERITED_GDT782	Zustand: trockene Form II	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f79r.7@6	0	0	0	0	0	0	INHERITED_GDT783	Zustand: trockene Form II	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f79r.7@6	0	0	0	0	0
G769-T0340	f79r	f79	f79r.13	B	B	2	9	NONE	0	0	pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0341	f79r	f79	f79r.15	B	B	2	9	sheol	10	1	qokl shey qokal chedy okol dyty r aiin ol sheol lchey	INHERITED_GDT777	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	und	1	NONE	NONE	C1_CACHED_STATE_BRIDGE__C0_LEXEME	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	und	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	und	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	und	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	0	NONE	0	0	0	0	0
G769-T0342	f79r	f79	f79r.17	B	B	2	11	NONE	0	0	qokaiin shy lsheey ls air or aror otaiin ches olol ol	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	INHERITED_GDT778	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	INHERITED_GDT778	0	0	0	0	INHERITED_GDT779	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	INHERITED_GDT780	INHERITED_GDT779	0	NONE	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Ansatz-/Zubereitungsposten	0	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	0	NONE	0	0	0	0	0	INHERITED_GDT782	Ansatz-/Zubereitungsposten	INHERITED_GDT782	INHERITED_GDT782	0	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	0	NONE	0	0	0	0	0	0	INHERITED_GDT783	Ansatz-/Zubereitungsposten	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	0	0	NONE	0	0	0	0	0
G769-T0343	f79r	f79	f79r.18	B	B	2	9	dam	10	1	solor olshey qokaiin chey qokain otain otain otal ol dam	INHERITED_GDT777	Ansatz-/Zubereitungsposten	0	NONE	NONE	C0_CONTEXT_UNRESOLVED	0	NONE	0	0	0	0	0	0	INHERITED_GDT777	INHERITED_GDT777	0	0	0	0	GDT779_EXACT_OL_PLUS_RESIDUAL_V99R7_WHOLE	Maß I	1	G779-S031	dam	C0	1	f79r.18@10	1	1	1	GDT661/GDT711 verbinden die vollständige Form mit Messkopf und Maßfamilie.	Nur eine aktive Stelle; Einheit, gezählter Gegenstand und Dosisdimension sind unbekannt.	GDT778_RENDERER_CONTEXTUAL_0_AND_COMPLETE_RIGHT_SURFACE_V99R7_CARD_MATCH_AND_RIGHT_READER_EXACT_1	EXACT_OL_PLUS_COMPLETE_WHOLE_ONLY	DIRECT_INHERITED_WHOLE_CARD	0	0	0	0	INHERITED_GDT779	Maß I	1	G779-S031	dam	C0	1	f79r.18@10	0	0	0	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	INHERITED_GDT779	0	0	0	0	INHERITED_GDT780	Maß I	1	G779-S031	dam	C0	INHERITED_GDT780	INHERITED_GDT779	1	f79r.18@10	0	0	0	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	INHERITED_GDT780	0	0	0	0	Maß I	1	NONE	INHERITED_GDT781	INHERITED_GDT781	INHERITED_GDT779	0	1	f79r.18@10	0	0	0	0	0	INHERITED_GDT782	Maß I	INHERITED_GDT782	INHERITED_GDT782	1	NONE	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT782	INHERITED_GDT779	0	INHERITED_GDT782	1	f79r.18@10	0	0	0	0	0	0	INHERITED_GDT783	Maß I	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	INHERITED_GDT783	0	0	0	1	1	f79r.18@10	0	0	0	0	0
