event_id	statement_id	page	field_id	field_position	visible_owner	master_card_id	master_form	registered_surfaces	previous_master_card	next_master_card	renderer_mode	renderer_key	predicted_visible_surface	actual_visible_surface	renderer_result
E186	B2-S006	f82r	F052	2	obere Paarbecken-/Zylinderstation	MC040	okal	okal|qokal	MC063	MC132	PAGE_POSITION_NEIGHBOUR_RENDERER	MC040|f82r|2|MC063|MC132	qokal	qokal	PASS
E188	B2-S006	f82r	F052	4	obere Paarbecken-/Zylinderstation	MC026	choky	choky|oky|qoky	MC132	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f82r|4|MC132|FIELD_END	qoky	qoky	PASS
E190	B2-S008	f82r	F054	1	mittlere linke Geräte-/Inline-Knotenstation	MC060	otaiin	otaiin|sotaiin	FIELD_START	MC044	PAGE_POSITION_NEIGHBOUR_RENDERER	MC060|f82r|1|FIELD_START|MC044	sotaiin	sotaiin	PASS
E192	B2-S008	f82r	F054	3	mittlere linke Geräte-/Inline-Knotenstation	MC128	cheedy	cheedy|shedy|tedy	MC044	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f82r|3|MC044|FIELD_END	shedy	shedy	PASS
E194	B2-S010	f82r	F056	1	mittlere linke Geräte-/Inline-Knotenstation	MC002	okeey	okeey|qokeey	FIELD_START	MC026	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f82r|1|FIELD_START|MC026	qokeey	qokeey	PASS
E195	B2-S010	f82r	F056	2	mittlere linke Geräte-/Inline-Knotenstation	MC026	choky	choky|oky|qoky	MC002	MC065	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f82r|2|MC002|MC065	qoky	qoky	PASS
E197	B2-S010	f82r	F056	4	mittlere linke Geräte-/Inline-Knotenstation	MC119	cheey	cheey|shey	MC065	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC119|f82r|4|MC065|FIELD_END	cheey	cheey	PASS
E198	B2-S011	f82r	F057	1	ungelöste mittlere rechte Linie-/Liegepodeststation	MC017	okain	okain|qokain	FIELD_START	MC055	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f82r|1|FIELD_START|MC055	okain	okain	PASS
E199	B2-S011	f82r	F057	2	ungelöste mittlere rechte Linie-/Liegepodeststation	MC055	char	char|dar|sar	MC017	MC017	PAGE_POSITION_NEIGHBOUR_RENDERER	MC055|f82r|2|MC017|MC017	char	char	PASS
E200	B2-S011	f82r	F057	3	ungelöste mittlere rechte Linie-/Liegepodeststation	MC017	okain	okain|qokain	MC055	MC082	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f82r|3|MC055|MC082	okain	okain	PASS
E203	B2-S012	f82r	F059	1	unteres grünes Mehrfigurenfeld	MC119	cheey	cheey|shey	FIELD_START	MC073	PAGE_POSITION_NEIGHBOUR_RENDERER	MC119|f82r|1|FIELD_START|MC073	cheey	cheey	PASS
E204	B2-S012	f82r	F059	2	unteres grünes Mehrfigurenfeld	MC073	qcthey	qcthey|shcthey	MC119	MC002	PAGE_POSITION_NEIGHBOUR_RENDERER	MC073|f82r|2|MC119|MC002	qcthey	qcthey	PASS
E205	B2-S012	f82r	F059	3	unteres grünes Mehrfigurenfeld	MC002	okeey	okeey|qokeey	MC073	MC066	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f82r|3|MC073|MC066	qokeey	qokeey	PASS
E207	B2-S012	f82r	F059	5	unteres grünes Mehrfigurenfeld	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	MC066	MC123	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f82r|5|MC066|MC123	daiin	daiin	PASS
E208	B2-S012	f82r	F059	6	unteres grünes Mehrfigurenfeld	MC123	chey	chey|chy|dy|shy|sy|y	MC039	MC140	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f82r|6|MC039|MC140	chey	chey	PASS
E214	B2-S016	f82r	F063	1	lokale Randstationen des unteren Feldes	MC154	al	al|chal|cheal|dal|sal|tal	FIELD_START	MC011	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f82r|1|FIELD_START|MC011	cheal	cheal	PASS
E217	B2-S016	f82r	F063	4	lokale Randstationen des unteren Feldes	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	MC152	MC063	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f82r|4|MC152|MC063	aiin	aiin	PASS
E219	B2-S016	f82r	F063	6	lokale Randstationen des unteren Feldes	MC120	okaiin	okaiin|qokaiin	MC063	MC007	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f82r|6|MC063|MC007	qokaiin	qokaiin	PASS
E220	B2-S016	f82r	F063	7	lokale Randstationen des unteren Feldes	MC007	okey	okey|qokey	MC120	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC007|f82r|7|MC120|FIELD_END	okey	okey	PASS
E229	B3-S001	f83r	F071	1	obere offene Fächer-Randstation	MC045	olkeedy	olkeedy|solkeedy	FIELD_START	FIELD_END	VISIBLE_OWNER_OVERRIDE	MC045|f83r|1|FIELD_START|FIELD_END|obere offene Fächer-Randstation	olkeedy	olkeedy	PASS
E230	B3-S002	f83r	F072	1	obere offene Fächer-Randstation	MC093	otal	otal|qotal	FIELD_START	MC110	PAGE_POSITION_NEIGHBOUR_RENDERER	MC093|f83r|1|FIELD_START|MC110	qotal	qotal	PASS
E232	B3-S003	f83r	F073	1	obere offene Fächer-Randstation	MC123	chey	chey|chy|dy|shy|sy|y	FIELD_START	MC039	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|1|FIELD_START|MC039	chey	chey	PASS
E233	B3-S003	f83r	F073	2	obere offene Fächer-Randstation	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	MC123	MC123	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|2|MC123|MC123	daiin	daiin	PASS
E234	B3-S003	f83r	F073	3	obere offene Fächer-Randstation	MC123	chey	chey|chy|dy|shy|sy|y	MC039	MC155	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|3|MC039|MC155	chey	chey	PASS
E236	B3-S004	f83r	F074	1	obere offene Fächer-Randstation	MC120	okaiin	okaiin|qokaiin	FIELD_START	MC093	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f83r|1|FIELD_START|MC093	qokaiin	qokaiin	PASS
E237	B3-S004	f83r	F074	2	obere offene Fächer-Randstation	MC093	otal	otal|qotal	MC120	MC055	PAGE_POSITION_NEIGHBOUR_RENDERER	MC093|f83r|2|MC120|MC055	qotal	qotal	PASS
E238	B3-S004	f83r	F074	3	obere offene Fächer-Randstation	MC055	char	char|dar|sar	MC093	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC055|f83r|3|MC093|FIELD_END	dar	dar	PASS
E239	B3-S005	f83r	F075	1	mittlere runde Gefäß-Randstation	MC025	dchedy	dchedy|schedy|tchedy	FIELD_START	FIELD_END	VISIBLE_OWNER_OVERRIDE	MC025|f83r|1|FIELD_START|FIELD_END|mittlere runde Gefäß-Randstation	schedy	schedy	PASS
E241	B3-S006	f83r	F076	2	mittlere runde Gefäß-Randstation	MC040	okal	okal|qokal	MC064	MC028	PAGE_POSITION_NEIGHBOUR_RENDERER	MC040|f83r|2|MC064|MC028	qokal	qokal	PASS
E242	B3-S006	f83r	F076	3	mittlere runde Gefäß-Randstation	MC028	olchedy	olchedy|qolchedy	MC040	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC028|f83r|3|MC040|FIELD_END	olchedy	olchedy	PASS
E243	B3-S007	f83r	F077	1	mittlere runde Gefäß-Randstation	MC120	okaiin	okaiin|qokaiin	FIELD_START	MC074	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f83r|1|FIELD_START|MC074	qokaiin	qokaiin	PASS
E244	B3-S007	f83r	F077	2	mittlere runde Gefäß-Randstation	MC074	chdy	chdy|chedy	MC120	MC082	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|2|MC120|MC082	chedy	chedy	PASS
E247	B3-S009	f83r	F079	1	mittlere runde Gefäß-Randstation	MC026	choky	choky|oky|qoky	FIELD_START	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f83r|1|FIELD_START|FIELD_END	qoky	qoky	PASS
E251	B3-S011	f83r	F081	2	untere korbartige Gefäß-Randstation	MC026	choky	choky|oky|qoky	MC043	MC074	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f83r|2|MC043|MC074	qoky	qoky	PASS
E252	B3-S011	f83r	F081	3	untere korbartige Gefäß-Randstation	MC074	chdy	chdy|chedy	MC026	MC009	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|3|MC026|MC009	chedy	chedy	PASS
E254	B3-S012	f83r	F082	1	untere korbartige Gefäß-Randstation	MC080	chor	chor|or|shor|sor	FIELD_START	MC128	PAGE_POSITION_NEIGHBOUR_RENDERER	MC080|f83r|1|FIELD_START|MC128	sor	sor	PASS
E255	B3-S012	f83r	F082	2	untere korbartige Gefäß-Randstation	MC128	cheedy	cheedy|shedy|tedy	MC080	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|2|MC080|FIELD_END	shedy	shedy	PASS
E256	B3-S013	f83r	F083	1	untere korbartige Gefäß-Randstation	MC120	okaiin	okaiin|qokaiin	FIELD_START	MC105	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f83r|1|FIELD_START|MC105	qokaiin	qokaiin	PASS
E257	B3-S013	f83r	F083	2	untere korbartige Gefäß-Randstation	MC105	chkain	chkain|kain	MC120	MC073	PAGE_POSITION_NEIGHBOUR_RENDERER	MC105|f83r|2|MC120|MC073	chkain	chkain	PASS
E258	B3-S013	f83r	F083	3	untere korbartige Gefäß-Randstation	MC073	qcthey	qcthey|shcthey	MC105	MC083	PAGE_POSITION_NEIGHBOUR_RENDERER	MC073|f83r|3|MC105|MC083	shcthey	shcthey	PASS
E264	B3-S016	f83r	F087	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC005	okchedy	okchedy|qokchedy	FIELD_START	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC005|f83r|1|FIELD_START|FIELD_END	qokchedy	qokchedy	PASS
E266	B3-S018	f83r	F089	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC128	cheedy	cheedy|shedy|tedy	FIELD_START	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|1|FIELD_START|FIELD_END	shedy	shedy	PASS
E268	B3-S020	f83r	F091	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC154	al	al|chal|cheal|dal|sal|tal	FIELD_START	MC155	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|1|FIELD_START|MC155	dal	dal	PASS
E270	B3-S021	f83r	F092	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC120	okaiin	okaiin|qokaiin	FIELD_START	MC161	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f83r|1|FIELD_START|MC161	qokaiin	qokaiin	PASS
E271	B3-S021	f83r	F092	2	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC161	checthy	checthy|cthy|shcthy	MC120	MC154	PAGE_POSITION_NEIGHBOUR_RENDERER	MC161|f83r|2|MC120|MC154	shcthy	shcthy	PASS
E272	B3-S021	f83r	F092	3	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC154	al	al|chal|cheal|dal|sal|tal	MC161	MC123	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|3|MC161|MC123	dal	dal	PASS
E273	B3-S021	f83r	F092	4	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC123	chey	chey|chy|dy|shy|sy|y	MC154	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|4|MC154|FIELD_END	sy	sy	PASS
E274	B3-S021	f83r	F093	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	FIELD_START	MC113	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|1|FIELD_START|MC113	saiin	saiin	PASS
E277	B3-S021	f83r	F093	4	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC123	chey	chey|chy|dy|shy|sy|y	MC137	MC154	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|4|MC137|MC154	chey	chey	PASS
E278	B3-S021	f83r	F093	5	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC154	al	al|chal|cheal|dal|sal|tal	MC123	MC161	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|5|MC123|MC161	tal	tal	PASS
E279	B3-S021	f83r	F093	6	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC161	checthy	checthy|cthy|shcthy	MC154	MC031	PAGE_POSITION_NEIGHBOUR_RENDERER	MC161|f83r|6|MC154|MC031	shcthy	shcthy	PASS
E281	B3-S022	f83r	F094	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC057	otchedy	otchedy|qotchedy	FIELD_START	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC057|f83r|1|FIELD_START|FIELD_END	qotchedy	qotchedy	PASS
E283	B3-S024	f83r	F096	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC025	dchedy	dchedy|schedy|tchedy	FIELD_START	FIELD_END	VISIBLE_OWNER_OVERRIDE	MC025|f83r|1|FIELD_START|FIELD_END|ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tchedy	tchedy	PASS
E287	B3-S026	f83r	F098	3	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC074	chdy	chdy|chedy	MC144	MC017	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|3|MC144|MC017	chedy	chedy	PASS
E288	B3-S026	f83r	F098	4	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC017	okain	okain|qokain	MC074	MC161	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f83r|4|MC074|MC161	qokain	qokain	PASS
E289	B3-S026	f83r	F098	5	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	MC161	checthy	checthy|cthy|shcthy	MC017	MC146	PAGE_POSITION_NEIGHBOUR_RENDERER	MC161|f83r|5|MC017|MC146	checthy	checthy	PASS
E291	B3-S026	f83r	F099	1	Hauptpaar am sichtbaren ungerichteten Bogen	MC045	olkeedy	olkeedy|solkeedy	FIELD_START	FIELD_END	VISIBLE_OWNER_OVERRIDE	MC045|f83r|1|FIELD_START|FIELD_END|Hauptpaar am sichtbaren ungerichteten Bogen	solkeedy	solkeedy	PASS
E293	B3-S028	f83r	F101	1	Hauptpaar am sichtbaren ungerichteten Bogen	MC002	okeey	okeey|qokeey	FIELD_START	MC083	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f83r|1|FIELD_START|MC083	qokeey	qokeey	PASS
E295	B3-S029	f83r	F102	1	Hauptpaar am sichtbaren ungerichteten Bogen	MC153	cheol	cheol|chol|ol|qol|sol|tol	FIELD_START	MC094	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|1|FIELD_START|MC094	sol	sol	PASS
E298	B3-S030	f83r	F103	1	Hauptpaar am sichtbaren ungerichteten Bogen	MC026	choky	choky|oky|qoky	FIELD_START	MC039	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f83r|1|FIELD_START|MC039	qoky	qoky	PASS
E299	B3-S030	f83r	F103	2	Hauptpaar am sichtbaren ungerichteten Bogen	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	MC026	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|2|MC026|FIELD_END	saiin	saiin	PASS
E301	B3-S030	f83r	F104	2	Hauptpaar am sichtbaren ungerichteten Bogen	MC057	otchedy	otchedy|qotchedy	MC116	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC057|f83r|2|MC116|FIELD_END	otchedy	otchedy	PASS
E304	B3-S032	f83r	F106	2	Hauptpaar am sichtbaren ungerichteten Bogen	MC074	chdy	chdy|chedy	MC145	MC018	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|2|MC145|MC018	chedy	chedy	PASS
E306	B3-S032	f83r	F106	4	Hauptpaar am sichtbaren ungerichteten Bogen	MC060	otaiin	otaiin|sotaiin	MC018	MC135	PAGE_POSITION_NEIGHBOUR_RENDERER	MC060|f83r|4|MC018|MC135	otaiin	otaiin	PASS
E309	B3-S034	f83r	F108	1	Hauptpaar am sichtbaren ungerichteten Bogen	MC033	oiiin	oiiin|soiiin	FIELD_START	MC161	PAGE_POSITION_NEIGHBOUR_RENDERER	MC033|f83r|1|FIELD_START|MC161	soiiin	soiiin	PASS
E310	B3-S034	f83r	F108	2	Hauptpaar am sichtbaren ungerichteten Bogen	MC161	checthy	checthy|cthy|shcthy	MC033	MC086	PAGE_POSITION_NEIGHBOUR_RENDERER	MC161|f83r|2|MC033|MC086	checthy	checthy	PASS
E311	B3-S034	f83r	F108	3	Hauptpaar am sichtbaren ungerichteten Bogen	MC086	chety	chety|chty	MC161	MC060	PAGE_POSITION_NEIGHBOUR_RENDERER	MC086|f83r|3|MC161|MC060	chety	chety	PASS
E312	B3-S034	f83r	F108	4	Hauptpaar am sichtbaren ungerichteten Bogen	MC060	otaiin	otaiin|sotaiin	MC086	MC078	PAGE_POSITION_NEIGHBOUR_RENDERER	MC060|f83r|4|MC086|MC078	otaiin	otaiin	PASS
E314	B3-S034	f83r	F108	6	Hauptpaar am sichtbaren ungerichteten Bogen	MC128	cheedy	cheedy|shedy|tedy	MC078	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|6|MC078|FIELD_END	shedy	shedy	PASS
E317	B4-S002	f83r	F110	2	Hauptpaar am sichtbaren ungerichteten Bogen	MC002	okeey	okeey|qokeey	MC162	MC083	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f83r|2|MC162|MC083	qokeey	qokeey	PASS
E319	B4-S003	f83r	F111	1	Hauptpaar am sichtbaren ungerichteten Bogen	MC074	chdy	chdy|chedy	FIELD_START	MC093	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|1|FIELD_START|MC093	chedy	chedy	PASS
E320	B4-S003	f83r	F111	2	Hauptpaar am sichtbaren ungerichteten Bogen	MC093	otal	otal|qotal	MC074	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC093|f83r|2|MC074|FIELD_END	otal	otal	PASS
E322	B4-S003	f83r	F112	2	Hauptpaar am sichtbaren ungerichteten Bogen	MC002	okeey	okeey|qokeey	MC171	MC026	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f83r|2|MC171|MC026	qokeey	qokeey	PASS
E323	B4-S003	f83r	F112	3	Hauptpaar am sichtbaren ungerichteten Bogen	MC026	choky	choky|oky|qoky	MC002	MC153	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f83r|3|MC002|MC153	qoky	qoky	PASS
E324	B4-S003	f83r	F112	4	Hauptpaar am sichtbaren ungerichteten Bogen	MC153	cheol	cheol|chol|ol|qol|sol|tol	MC026	MC128	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|4|MC026|MC128	tol	tol	PASS
E325	B4-S003	f83r	F112	5	Hauptpaar am sichtbaren ungerichteten Bogen	MC128	cheedy	cheedy|shedy|tedy	MC153	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|5|MC153|FIELD_END	shedy	shedy	PASS
E328	B4-S005	f83r	F114	2	Hauptpaar am sichtbaren ungerichteten Bogen	MC074	chdy	chdy|chedy	MC059	MC082	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|2|MC059|MC082	chedy	chedy	PASS
E332	B4-S008	f83r	F117	1	Hauptpaar am sichtbaren ungerichteten Bogen	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	FIELD_START	MC032	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|1|FIELD_START|MC032	saiin	saiin	PASS
E336	B4-S009	f83r	F118	1	Hauptpaar am sichtbaren ungerichteten Bogen	MC128	cheedy	cheedy|shedy|tedy	FIELD_START	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|1|FIELD_START|FIELD_END	shedy	shedy	PASS
E338	B4-S011	f83r	F120	1	linke offene Fransen-/Unterlaufstation	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	FIELD_START	MC147	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|1|FIELD_START|MC147	saiin	saiin	PASS
E341	B4-S011	f83r	F120	4	linke offene Fransen-/Unterlaufstation	MC017	okain	okain|qokain	MC150	MC074	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f83r|4|MC150|MC074	okain	okain	PASS
E342	B4-S011	f83r	F120	5	linke offene Fransen-/Unterlaufstation	MC074	chdy	chdy|chedy	MC017	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|5|MC017|FIELD_END	chdy	chdy	PASS
E343	B4-S011	f83r	F121	1	linke offene Fransen-/Unterlaufstation	MC153	cheol	cheol|chol|ol|qol|sol|tol	FIELD_START	MC124	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|1|FIELD_START|MC124	sol	sol	PASS
E347	B4-S013	f83r	F123	2	linke offene Fransen-/Unterlaufstation	MC128	cheedy	cheedy|shedy|tedy	MC024	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|2|MC024|FIELD_END	shedy	shedy	PASS
E348	B4-S014	f83r	F124	1	linke offene Fransen-/Unterlaufstation	MC080	chor	chor|or|shor|sor	FIELD_START	MC123	PAGE_POSITION_NEIGHBOUR_RENDERER	MC080|f83r|1|FIELD_START|MC123	or	or	PASS
E349	B4-S014	f83r	F124	2	linke offene Fransen-/Unterlaufstation	MC123	chey	chey|chy|dy|shy|sy|y	MC080	MC165	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|2|MC080|MC165	chey	chey	PASS
E352	B4-S015	f83r	F125	1	linke offene Fransen-/Unterlaufstation	MC017	okain	okain|qokain	FIELD_START	MC119	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f83r|1|FIELD_START|MC119	qokain	qokain	PASS
E353	B4-S015	f83r	F125	2	linke offene Fransen-/Unterlaufstation	MC119	cheey	cheey|shey	MC017	MC105	PAGE_POSITION_NEIGHBOUR_RENDERER	MC119|f83r|2|MC017|MC105	shey	shey	PASS
E354	B4-S015	f83r	F125	3	linke offene Fransen-/Unterlaufstation	MC105	chkain	chkain|kain	MC119	MC022	PAGE_POSITION_NEIGHBOUR_RENDERER	MC105|f83r|3|MC119|MC022	kain	kain	PASS
E358	B4-S016	f83r	F127	1	rechte S-Lauf-/Mehrarmknotenstation	MC097	olkain	olkain|qolkain	FIELD_START	MC154	PAGE_POSITION_NEIGHBOUR_RENDERER	MC097|f83r|1|FIELD_START|MC154	qolkain	qolkain	PASS
E359	B4-S016	f83r	F127	2	rechte S-Lauf-/Mehrarmknotenstation	MC154	al	al|chal|cheal|dal|sal|tal	MC097	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|2|MC097|FIELD_END	dal	dal	PASS
E361	B4-S016	f83r	F128	2	rechte S-Lauf-/Mehrarmknotenstation	MC128	cheedy	cheedy|shedy|tedy	MC089	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|2|MC089|FIELD_END	shedy	shedy	PASS
E365	B5-S003	f83r	F132	1	linker offener Fransen-Endposten	MC154	al	al|chal|cheal|dal|sal|tal	FIELD_START	MC153	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|1|FIELD_START|MC153	dal	dal	PASS
E366	B5-S003	f83r	F132	2	linker offener Fransen-Endposten	MC153	cheol	cheol|chol|ol|qol|sol|tol	MC154	MC092	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|2|MC154|MC092	cheol	cheol	PASS
E369	B5-S003	f83r	F132	5	linker offener Fransen-Endposten	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	MC001	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|5|MC001|FIELD_END	aiin	aiin	PASS
E370	B5-S003	f83r	F133	1	linker offener Fransen-Endposten	MC153	cheol	cheol|chol|ol|qol|sol|tol	FIELD_START	MC172	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|1|FIELD_START|MC172	sol	sol	PASS
E372	B5-S003	f83r	F133	3	linker offener Fransen-Endposten	MC074	chdy	chdy|chedy	MC172	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|3|MC172|FIELD_END	chedy	chedy	PASS
E376	B6-S001	f83r	F134	4	rechter S-Lauf-/Mehrarm-Endposten	MC153	cheol	cheol|chol|ol|qol|sol|tol	MC046	FIELD_END	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|4|MC046|FIELD_END	ol	ol	PASS
E377	B6-S001	f83r	F135	1	rechter S-Lauf-/Mehrarm-Endposten	MC039	aiin	aiin|chaiin|daiin|saiin|taiin	FIELD_START	MC153	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|1|FIELD_START|MC153	daiin	daiin	PASS
E378	B6-S001	f83r	F135	2	rechter S-Lauf-/Mehrarm-Endposten	MC153	cheol	cheol|chol|ol|qol|sol|tol	MC039	MC059	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|2|MC039|MC059	ol	ol	PASS
E380	B6-S001	f83r	F135	4	rechter S-Lauf-/Mehrarm-Endposten	MC123	chey	chey|chy|dy|shy|sy|y	MC059	MC101	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|4|MC059|MC101	chey	chey	PASS
