event_id	statement_id	page	master_card_id	instruction_de	renderer_mode	renderer_key	generated_visible_surface	actual_visible_surface	result
E190	B2-S008	f82r	MC060	Folgemaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC060|f82r|1|FIELD_START|MC044	sotaiin	sotaiin	PASS
E191	B2-S008	f82r	MC044	Quelleinsatz	SOLE_REGISTERED_SURFACE	MC044	qokar	qokar	PASS
E192	B2-S008	f82r	MC128	kurz absetzen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f82r|3|MC044|FIELD_END	shedy	shedy	PASS
E193	B2-S009	f82r	MC149	Folgeabsetzen; Schluss	SOLE_REGISTERED_SURFACE	MC149	solshedy	solshedy	PASS
E194	B2-S010	f82r	MC002	LAENGER_SETZEN_ODER_HALTEN	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f82r|1|FIELD_START|MC026	qokeey	qokeey	PASS
E195	B2-S010	f82r	MC026	einsetzen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f82r|2|MC002|MC065	qoky	qoky	PASS
E196	B2-S010	f82r	MC065	Auslass	SOLE_REGISTERED_SURFACE	MC065	ls	ls	PASS
E197	B2-S010	f82r	MC119	Klarlauf	PAGE_POSITION_NEIGHBOUR_RENDERER	MC119|f82r|4|MC065|FIELD_END	cheey	cheey	PASS
E198	B2-S011	f82r	MC017	Anteil zugeben	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f82r|1|FIELD_START|MC055	okain	okain	PASS
E199	B2-S011	f82r	MC055	davon	PAGE_POSITION_NEIGHBOUR_RENDERER	MC055|f82r|2|MC017|MC017	char	char	PASS
E200	B2-S011	f82r	MC017	Anteil zugeben	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f82r|3|MC055|MC082	okain	okain	PASS
E201	B2-S011	f82r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E202	B2-S012	f82r	MC008	Abführgut	SOLE_REGISTERED_SURFACE	MC008	lchy	lchy	PASS
E203	B2-S012	f82r	MC119	Klarlauf	PAGE_POSITION_NEIGHBOUR_RENDERER	MC119|f82r|1|FIELD_START|MC073	cheey	cheey	PASS
E204	B2-S012	f82r	MC073	kurz vorbereiten	PAGE_POSITION_NEIGHBOUR_RENDERER	MC073|f82r|2|MC119|MC002	qcthey	qcthey	PASS
E205	B2-S012	f82r	MC002	LAENGER_SETZEN_ODER_HALTEN	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f82r|3|MC073|MC066	qokeey	qokeey	PASS
E206	B2-S012	f82r	MC066	Klarabzug	SOLE_REGISTERED_SURFACE	MC066	lcheey	lcheey	PASS
E207	B2-S012	f82r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f82r|5|MC066|MC123	daiin	daiin	PASS
E208	B2-S012	f82r	MC123	dies	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f82r|6|MC039|MC140	chey	chey	PASS
E209	B2-S012	f82r	MC140	Volleinsatz; Schluss	SOLE_REGISTERED_SURFACE	MC140	qokeeedy	qokeeedy	PASS
E210	B2-S013	f82r	MC155	abführen; Schluss	SOLE_REGISTERED_SURFACE	MC155	lchedy	lchedy	PASS
E211	B2-S014	f82r	MC029	Quellabzug	SOLE_REGISTERED_SURFACE	MC029	lar	lar	PASS
E212	B2-S015	f82r	MC141	Folgeklarlauf	SOLE_REGISTERED_SURFACE	MC141	tshey	tshey	PASS
E213	B2-S015	f82r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E214	B2-S016	f82r	MC154	dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f82r|1|FIELD_START|MC011	cheal	cheal	PASS
E215	B2-S016	f82r	MC011	Quellabführung	SOLE_REGISTERED_SURFACE	MC011	lchedar	lchedar	PASS
E216	B2-S016	f82r	MC152	teilen	SOLE_REGISTERED_SURFACE	MC152	ches	ches	PASS
E217	B2-S016	f82r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f82r|4|MC152|MC063	aiin	aiin	PASS
E218	B2-S016	f82r	MC063	Langfolge	SOLE_REGISTERED_SURFACE	MC063	oteey	oteey	PASS
E219	B2-S016	f82r	MC120	bemessen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f82r|6|MC063|MC007	qokaiin	qokaiin	PASS
E220	B2-S016	f82r	MC007	KURZ_SETZEN	PAGE_POSITION_NEIGHBOUR_RENDERER	MC007|f82r|7|MC120|FIELD_END	okey	okey	PASS
E221	B2-S016	f82r	MC070	Zuführung; Schluss	SOLE_REGISTERED_SURFACE	MC070	pchedy	pchedy	PASS
E222	B2-S017	f82r	MC102	Kurzhalt am Ziel	SOLE_REGISTERED_SURFACE	MC102	rsheal	rsheal	PASS
E223	B2-S017	f82r	MC079	Zielschluss	SOLE_REGISTERED_SURFACE	MC079	daldy	daldy	PASS
E224	B2-S018	f82r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E225	B2-S019	f82r	MC084	Vollwaschung; Schluss	SOLE_REGISTERED_SURFACE	MC084	rshedy	rshedy	PASS
E226	B2-S020	f82r	MC173	lange Folgestufe; Schluss	SOLE_REGISTERED_SURFACE	MC173	qoteedy	qoteedy	PASS
E227	B2-S021	f82r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E228	B2-S022	f82r	MC167	Abführung; Schluss	SOLE_REGISTERED_SURFACE	MC167	lochedy	lochedy	PASS
E229	B3-S001	f83r	MC045	lange sammeln; Schluss	VISIBLE_OWNER_OVERRIDE	MC045|f83r|1|FIELD_START|FIELD_END|obere offene Fächer-Randstation	olkeedy	olkeedy	PASS
E230	B3-S002	f83r	MC093	danach dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC093|f83r|1|FIELD_START|MC110	qotal	qotal	PASS
E231	B3-S002	f83r	MC110	Langwärmen; Schluss	SOLE_REGISTERED_SURFACE	MC110	chkeedy	chkeedy	PASS
E232	B3-S003	f83r	MC123	dies	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|1|FIELD_START|MC039	chey	chey	PASS
E233	B3-S003	f83r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|2|MC123|MC123	daiin	daiin	PASS
E234	B3-S003	f83r	MC123	dies	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|3|MC039|MC155	chey	chey	PASS
E235	B3-S003	f83r	MC155	abführen; Schluss	SOLE_REGISTERED_SURFACE	MC155	lchedy	lchedy	PASS
E236	B3-S004	f83r	MC120	bemessen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f83r|1|FIELD_START|MC093	qokaiin	qokaiin	PASS
E237	B3-S004	f83r	MC093	danach dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC093|f83r|2|MC120|MC055	qotal	qotal	PASS
E238	B3-S004	f83r	MC055	davon	PAGE_POSITION_NEIGHBOUR_RENDERER	MC055|f83r|3|MC093|FIELD_END	dar	dar	PASS
E239	B3-S005	f83r	MC025	überführen; Schluss	VISIBLE_OWNER_OVERRIDE	MC025|f83r|1|FIELD_START|FIELD_END|mittlere runde Gefäß-Randstation	schedy	schedy	PASS
E240	B3-S006	f83r	MC064	Postentransfer	SOLE_REGISTERED_SURFACE	MC064	chedchy	chedchy	PASS
E241	B3-S006	f83r	MC040	dorthin einsetzen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC040|f83r|2|MC064|MC028	qokal	qokal	PASS
E242	B3-S006	f83r	MC028	weiterführen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC028|f83r|3|MC040|FIELD_END	olchedy	olchedy	PASS
E243	B3-S007	f83r	MC120	bemessen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f83r|1|FIELD_START|MC074	qokaiin	qokaiin	PASS
E244	B3-S007	f83r	MC074	überführen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|2|MC120|MC082	chedy	chedy	PASS
E245	B3-S007	f83r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E246	B3-S008	f83r	MC155	abführen; Schluss	SOLE_REGISTERED_SURFACE	MC155	lchedy	lchedy	PASS
E247	B3-S009	f83r	MC026	einsetzen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f83r|1|FIELD_START|FIELD_END	qoky	qoky	PASS
E248	B3-S010	f83r	MC126	Zielzuführung	SOLE_REGISTERED_SURFACE	MC126	pchedal	pchedal	PASS
E249	B3-S010	f83r	MC135	Kurzfolge; Schluss	SOLE_REGISTERED_SURFACE	MC135	otedy	otedy	PASS
E250	B3-S011	f83r	MC043	Vorbereitungstransfer	SOLE_REGISTERED_SURFACE	MC043	shecthedchy	shecthedchy	PASS
E251	B3-S011	f83r	MC026	einsetzen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f83r|2|MC043|MC074	qoky	qoky	PASS
E252	B3-S011	f83r	MC074	überführen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|3|MC026|MC009	chedy	chedy	PASS
E253	B3-S011	f83r	MC009	Quellposten	SOLE_REGISTERED_SURFACE	MC009	chary	chary	PASS
E254	B3-S012	f83r	MC080	Ansatz	PAGE_POSITION_NEIGHBOUR_RENDERER	MC080|f83r|1|FIELD_START|MC128	sor	sor	PASS
E255	B3-S012	f83r	MC128	kurz absetzen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|2|MC080|FIELD_END	shedy	shedy	PASS
E256	B3-S013	f83r	MC120	bemessen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f83r|1|FIELD_START|MC105	qokaiin	qokaiin	PASS
E257	B3-S013	f83r	MC105	Portion	PAGE_POSITION_NEIGHBOUR_RENDERER	MC105|f83r|2|MC120|MC073	chkain	chkain	PASS
E258	B3-S013	f83r	MC073	kurz vorbereiten	PAGE_POSITION_NEIGHBOUR_RENDERER	MC073|f83r|3|MC105|MC083	shcthey	shcthey	PASS
E259	B3-S013	f83r	MC083	kurz einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC083	qokedy	qokedy	PASS
E260	B3-S014	f83r	MC081	Laufeinsatz	SOLE_REGISTERED_SURFACE	MC081	okair	okair	PASS
E261	B3-S014	f83r	MC003	Langabsetzen; Schluss	SOLE_REGISTERED_SURFACE	MC003	sheedy	sheedy	PASS
E262	B3-S015	f83r	MC155	abführen; Schluss	SOLE_REGISTERED_SURFACE	MC155	lchedy	lchedy	PASS
E263	B3-S016	f83r	MC030	Abzug	SOLE_REGISTERED_SURFACE	MC030	lo	lo	PASS
E264	B3-S016	f83r	MC005	vorigen Posten überführen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC005|f83r|1|FIELD_START|FIELD_END	qokchedy	qokchedy	PASS
E265	B3-S017	f83r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E266	B3-S018	f83r	MC128	kurz absetzen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|1|FIELD_START|FIELD_END	shedy	shedy	PASS
E267	B3-S019	f83r	MC151	Einsatzabsetzen; Schluss	SOLE_REGISTERED_SURFACE	MC151	qokshedy	qokshedy	PASS
E268	B3-S020	f83r	MC154	dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|1|FIELD_START|MC155	dal	dal	PASS
E269	B3-S020	f83r	MC155	abführen; Schluss	SOLE_REGISTERED_SURFACE	MC155	lchedy	lchedy	PASS
E270	B3-S021	f83r	MC120	bemessen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC120|f83r|1|FIELD_START|MC161	qokaiin	qokaiin	PASS
E271	B3-S021	f83r	MC161	bereit	PAGE_POSITION_NEIGHBOUR_RENDERER	MC161|f83r|2|MC120|MC154	shcthy	shcthy	PASS
E272	B3-S021	f83r	MC154	dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|3|MC161|MC123	dal	dal	PASS
E273	B3-S021	f83r	MC123	dies	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|4|MC154|FIELD_END	sy	sy	PASS
E274	B3-S021	f83r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|1|FIELD_START|MC113	saiin	saiin	PASS
E275	B3-S021	f83r	MC113	am Ziel absetzen	SOLE_REGISTERED_SURFACE	MC113	shedal	shedal	PASS
E276	B3-S021	f83r	MC137	Kurzvorbereitung	SOLE_REGISTERED_SURFACE	MC137	shecthy	shecthy	PASS
E277	B3-S021	f83r	MC123	dies	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|4|MC137|MC154	chey	chey	PASS
E278	B3-S021	f83r	MC154	dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|5|MC123|MC161	tal	tal	PASS
E279	B3-S021	f83r	MC161	bereit	PAGE_POSITION_NEIGHBOUR_RENDERER	MC161|f83r|6|MC154|MC031	shcthy	shcthy	PASS
E280	B3-S021	f83r	MC031	Zieltransfer; Schluss	SOLE_REGISTERED_SURFACE	MC031	dalchdy	dalchdy	PASS
E281	B3-S022	f83r	MC057	Folgetransfer; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC057|f83r|1|FIELD_START|FIELD_END	qotchedy	qotchedy	PASS
E282	B3-S023	f83r	MC155	abführen; Schluss	SOLE_REGISTERED_SURFACE	MC155	lchedy	lchedy	PASS
E283	B3-S024	f83r	MC025	überführen; Schluss	VISIBLE_OWNER_OVERRIDE	MC025|f83r|1|FIELD_START|FIELD_END|ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tchedy	tchedy	PASS
E284	B3-S025	f83r	MC088	neuen Posten einsetzen; Schluss	SOLE_REGISTERED_SURFACE	MC088	qokchdy	qokchdy	PASS
E285	B3-S026	f83r	MC042	Quelltransfer	SOLE_REGISTERED_SURFACE	MC042	cheedar	cheedar	PASS
E286	B3-S026	f83r	MC144	Sollabsetzung	SOLE_REGISTERED_SURFACE	MC144	chldaiin	chldaiin	PASS
E287	B3-S026	f83r	MC074	überführen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|3|MC144|MC017	chedy	chedy	PASS
E288	B3-S026	f83r	MC017	Anteil zugeben	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f83r|4|MC074|MC161	qokain	qokain	PASS
E289	B3-S026	f83r	MC161	bereit	PAGE_POSITION_NEIGHBOUR_RENDERER	MC161|f83r|5|MC017|MC146	checthy	checthy	PASS
E290	B3-S026	f83r	MC146	Zielbereitung	SOLE_REGISTERED_SURFACE	MC146	chealror	chealror	PASS
E291	B3-S026	f83r	MC045	lange sammeln; Schluss	VISIBLE_OWNER_OVERRIDE	MC045|f83r|1|FIELD_START|FIELD_END|Hauptpaar am sichtbaren ungerichteten Bogen	solkeedy	solkeedy	PASS
E292	B3-S027	f83r	MC173	lange Folgestufe; Schluss	SOLE_REGISTERED_SURFACE	MC173	qoteedy	qoteedy	PASS
E293	B3-S028	f83r	MC002	LAENGER_SETZEN_ODER_HALTEN	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f83r|1|FIELD_START|MC083	qokeey	qokeey	PASS
E294	B3-S028	f83r	MC083	kurz einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC083	qokedy	qokedy	PASS
E295	B3-S029	f83r	MC153	weiter	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|1|FIELD_START|MC094	sol	sol	PASS
E296	B3-S029	f83r	MC094	Vollteil	SOLE_REGISTERED_SURFACE	MC094	cheeety	cheeety	PASS
E297	B3-S029	f83r	MC083	kurz einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC083	qokedy	qokedy	PASS
E298	B3-S030	f83r	MC026	einsetzen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f83r|1|FIELD_START|MC039	qoky	qoky	PASS
E299	B3-S030	f83r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|2|MC026|FIELD_END	saiin	saiin	PASS
E300	B3-S030	f83r	MC116	Weiterlauf	SOLE_REGISTERED_SURFACE	MC116	schedair	schedair	PASS
E301	B3-S030	f83r	MC057	Folgetransfer; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC057|f83r|2|MC116|FIELD_END	otchedy	otchedy	PASS
E302	B3-S031	f83r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E303	B3-S032	f83r	MC145	Anteilstransfer	SOLE_REGISTERED_SURFACE	MC145	chedain	chedain	PASS
E304	B3-S032	f83r	MC074	überführen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|2|MC145|MC018	chedy	chedy	PASS
E305	B3-S032	f83r	MC018	Kurzsoll	SOLE_REGISTERED_SURFACE	MC018	qotedaiin	qotedaiin	PASS
E306	B3-S032	f83r	MC060	Folgemaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC060|f83r|4|MC018|MC135	otaiin	otaiin	PASS
E307	B3-S032	f83r	MC135	Kurzfolge; Schluss	SOLE_REGISTERED_SURFACE	MC135	otedy	otedy	PASS
E308	B3-S033	f83r	MC004	abziehen; Schluss	SOLE_REGISTERED_SURFACE	MC004	ldy	ldy	PASS
E309	B3-S034	f83r	MC033	Arbeitsstufe	PAGE_POSITION_NEIGHBOUR_RENDERER	MC033|f83r|1|FIELD_START|MC161	soiiin	soiiin	PASS
E310	B3-S034	f83r	MC161	bereit	PAGE_POSITION_NEIGHBOUR_RENDERER	MC161|f83r|2|MC033|MC086	checthy	checthy	PASS
E311	B3-S034	f83r	MC086	Teil	PAGE_POSITION_NEIGHBOUR_RENDERER	MC086|f83r|3|MC161|MC060	chety	chety	PASS
E312	B3-S034	f83r	MC060	Folgemaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC060|f83r|4|MC086|MC078	otaiin	otaiin	PASS
E313	B3-S034	f83r	MC078	Zwischenziel	SOLE_REGISTERED_SURFACE	MC078	olsaly	olsaly	PASS
E314	B3-S034	f83r	MC128	kurz absetzen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|6|MC078|FIELD_END	shedy	shedy	PASS
E315	B4-S001	f83r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E316	B4-S002	f83r	MC162	Weiterposten	SOLE_REGISTERED_SURFACE	MC162	qolchey	qolchey	PASS
E317	B4-S002	f83r	MC002	LAENGER_SETZEN_ODER_HALTEN	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f83r|2|MC162|MC083	qokeey	qokeey	PASS
E318	B4-S002	f83r	MC083	kurz einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC083	qokedy	qokedy	PASS
E319	B4-S003	f83r	MC074	überführen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|1|FIELD_START|MC093	chedy	chedy	PASS
E320	B4-S003	f83r	MC093	danach dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC093|f83r|2|MC074|FIELD_END	otal	otal	PASS
E321	B4-S003	f83r	MC171	das nächste	SOLE_REGISTERED_SURFACE	MC171	otchey	otchey	PASS
E322	B4-S003	f83r	MC002	LAENGER_SETZEN_ODER_HALTEN	PAGE_POSITION_NEIGHBOUR_RENDERER	MC002|f83r|2|MC171|MC026	qokeey	qokeey	PASS
E323	B4-S003	f83r	MC026	einsetzen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC026|f83r|3|MC002|MC153	qoky	qoky	PASS
E324	B4-S003	f83r	MC153	weiter	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|4|MC026|MC128	tol	tol	PASS
E325	B4-S003	f83r	MC128	kurz absetzen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|5|MC153|FIELD_END	shedy	shedy	PASS
E326	B4-S004	f83r	MC164	befestigen; Schluss	SOLE_REGISTERED_SURFACE	MC164	qokylddy	qokylddy	PASS
E327	B4-S005	f83r	MC059	Einlage	SOLE_REGISTERED_SURFACE	MC059	dain	dain	PASS
E328	B4-S005	f83r	MC074	überführen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|2|MC059|MC082	chedy	chedy	PASS
E329	B4-S005	f83r	MC082	lange einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC082	qokeedy	qokeedy	PASS
E330	B4-S006	f83r	MC143	durchlassen; Schluss	SOLE_REGISTERED_SURFACE	MC143	shckhedy	shckhedy	PASS
E331	B4-S007	f83r	MC143	durchlassen; Schluss	SOLE_REGISTERED_SURFACE	MC143	shckhedy	shckhedy	PASS
E332	B4-S008	f83r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|1|FIELD_START|MC032	saiin	saiin	PASS
E333	B4-S008	f83r	MC032	länger bearbeiten	SOLE_REGISTERED_SURFACE	MC032	cheeky	cheeky	PASS
E334	B4-S008	f83r	MC095	Langhalt	SOLE_REGISTERED_SURFACE	MC095	sheey	sheey	PASS
E335	B4-S008	f83r	MC083	kurz einwirken; Schluss	SOLE_REGISTERED_SURFACE	MC083	qokedy	qokedy	PASS
E336	B4-S009	f83r	MC128	kurz absetzen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|1|FIELD_START|FIELD_END	shedy	shedy	PASS
E337	B4-S010	f83r	MC019	fertig	SOLE_REGISTERED_SURFACE	MC019	oldy	oldy	PASS
E338	B4-S011	f83r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|1|FIELD_START|MC147	saiin	saiin	PASS
E339	B4-S011	f83r	MC147	kurz wärmen	SOLE_REGISTERED_SURFACE	MC147	cheky	cheky	PASS
E340	B4-S011	f83r	MC150	Langfortsetzung	SOLE_REGISTERED_SURFACE	MC150	okeeol	okeeol	PASS
E341	B4-S011	f83r	MC017	Anteil zugeben	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f83r|4|MC150|MC074	okain	okain	PASS
E342	B4-S011	f83r	MC074	überführen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|5|MC017|FIELD_END	chdy	chdy	PASS
E343	B4-S011	f83r	MC153	weiter	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|1|FIELD_START|MC124	sol	sol	PASS
E344	B4-S011	f83r	MC124	weiter abziehen; Schluss	SOLE_REGISTERED_SURFACE	MC124	lkedy	lkedy	PASS
E345	B4-S012	f83r	MC155	abführen; Schluss	SOLE_REGISTERED_SURFACE	MC155	lchedy	lchedy	PASS
E346	B4-S013	f83r	MC024	Weiter einsetzen	SOLE_REGISTERED_SURFACE	MC024	qokol	qokol	PASS
E347	B4-S013	f83r	MC128	kurz absetzen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|2|MC024|FIELD_END	shedy	shedy	PASS
E348	B4-S014	f83r	MC080	Ansatz	PAGE_POSITION_NEIGHBOUR_RENDERER	MC080|f83r|1|FIELD_START|MC123	or	or	PASS
E349	B4-S014	f83r	MC123	dies	PAGE_POSITION_NEIGHBOUR_RENDERER	MC123|f83r|2|MC080|MC165	chey	chey	PASS
E350	B4-S014	f83r	MC165	Kurzdurchgang	SOLE_REGISTERED_SURFACE	MC165	qockhey	qockhey	PASS
E351	B4-S014	f83r	MC091	Laufschluss	SOLE_REGISTERED_SURFACE	MC091	dairydy	dairydy	PASS
E352	B4-S015	f83r	MC017	Anteil zugeben	PAGE_POSITION_NEIGHBOUR_RENDERER	MC017|f83r|1|FIELD_START|MC119	qokain	qokain	PASS
E353	B4-S015	f83r	MC119	Klarlauf	PAGE_POSITION_NEIGHBOUR_RENDERER	MC119|f83r|2|MC017|MC105	shey	shey	PASS
E354	B4-S015	f83r	MC105	Portion	PAGE_POSITION_NEIGHBOUR_RENDERER	MC105|f83r|3|MC119|MC022	kain	kain	PASS
E355	B4-S015	f83r	MC022	Zielpassage	SOLE_REGISTERED_SURFACE	MC022	chckhal	chckhal	PASS
E356	B4-S015	f83r	MC050	Kurzsammlung	SOLE_REGISTERED_SURFACE	MC050	solkey	solkey	PASS
E357	B4-S015	f83r	MC155	abführen; Schluss	SOLE_REGISTERED_SURFACE	MC155	lchedy	lchedy	PASS
E358	B4-S016	f83r	MC097	weiterer Anteil	PAGE_POSITION_NEIGHBOUR_RENDERER	MC097|f83r|1|FIELD_START|MC154	qolkain	qolkain	PASS
E359	B4-S016	f83r	MC154	dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|2|MC097|FIELD_END	dal	dal	PASS
E360	B4-S016	f83r	MC089	Quellausguss	SOLE_REGISTERED_SURFACE	MC089	skar	skar	PASS
E361	B4-S016	f83r	MC128	kurz absetzen; Schluss	PAGE_POSITION_NEIGHBOUR_RENDERER	MC128|f83r|2|MC089|FIELD_END	shedy	shedy	PASS
E362	B5-S001	f83r	MC067	Nachtransfer; Schluss	SOLE_REGISTERED_SURFACE	MC067	otchdy	otchdy	PASS
E363	B5-S002	f83r	MC088	neuen Posten einsetzen; Schluss	SOLE_REGISTERED_SURFACE	MC088	qokchdy	qokchdy	PASS
E364	B5-S003	f83r	MC113	am Ziel absetzen	SOLE_REGISTERED_SURFACE	MC113	shedal	shedal	PASS
E365	B5-S003	f83r	MC154	dorthin	PAGE_POSITION_NEIGHBOUR_RENDERER	MC154|f83r|1|FIELD_START|MC153	dal	dal	PASS
E366	B5-S003	f83r	MC153	weiter	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|2|MC154|MC092	cheol	cheol	PASS
E367	B5-S003	f83r	MC092	Weiterabzug	SOLE_REGISTERED_SURFACE	MC092	lol	lol	PASS
E368	B5-S003	f83r	MC001	Zieltransfer	SOLE_REGISTERED_SURFACE	MC001	chdal	chdal	PASS
E369	B5-S003	f83r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|5|MC001|FIELD_END	aiin	aiin	PASS
E370	B5-S003	f83r	MC153	weiter	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|1|FIELD_START|MC172	sol	sol	PASS
E371	B5-S003	f83r	MC172	Endstufe	SOLE_REGISTERED_SURFACE	MC172	daiiin	daiiin	PASS
E372	B5-S003	f83r	MC074	überführen	PAGE_POSITION_NEIGHBOUR_RENDERER	MC074|f83r|3|MC172|FIELD_END	chedy	chedy	PASS
E373	B6-S001	f83r	MC020	Langsammlung	SOLE_REGISTERED_SURFACE	MC020	solkeey	solkeey	PASS
E374	B6-S001	f83r	MC052	kurz bearbeiten	SOLE_REGISTERED_SURFACE	MC052	qekey	qekey	PASS
E375	B6-S001	f83r	MC046	Endposten	SOLE_REGISTERED_SURFACE	MC046	raly	raly	PASS
E376	B6-S001	f83r	MC153	weiter	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|4|MC046|FIELD_END	ol	ol	PASS
E377	B6-S001	f83r	MC039	Sollmaß	PAGE_POSITION_NEIGHBOUR_RENDERER	MC039|f83r|1|FIELD_START|MC153	daiin	daiin	PASS
E378	B6-S001	f83r	MC153	weiter	PAGE_POSITION_NEIGHBOUR_RENDERER	MC153|f83r|2|MC039|MC059	ol	ol	PASS
E379	B6-S001	f83r	MC059	Einlage	SOLE_REGISTERED_SURFACE	MC059	dain	dain	PASS
