world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
LIGHTNESS	f76r.26	IT2a	"[""IT2a|f76r.26|G001"", ""IT2a|f76r.26|G002"", ""IT2a|f76r.26|G003"", ""IT2a|f76r.26|G004"", ""IT2a|f76r.26|G005"", ""IT2a|f76r.26|G006"", ""IT2a|f76r.26|G007"", ""IT2a|f76r.26|G008"", ""IT2a|f76r.26|G009"", ""IT2a|f76r.26|G010"", ""IT2a|f76r.26|G011"", ""IT2a|f76r.26|G012"", ""IT2a|f76r.26|G013""]"	"[""shedal"", ""shey"", ""qokey"", ""qolchedy"", ""qolain"", ""ain"", ""chey"", ""qokaiin"", ""okain"", ""cheedy"", ""lchey"", ""loly"", ""sy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shedal]"", ""[shey]"", ""[qokey]"", ""daraus? wird?"", ""[qolain]"", ""[ain]"", ""[chey]"", ""Luft?"", ""[okain]"", ""[cheedy]"", ""[lchey]"", ""[loly]"", ""[sy]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f76r.26	RF1b	"[""RF1b|f76r.26|G001"", ""RF1b|f76r.26|G002"", ""RF1b|f76r.26|G003"", ""RF1b|f76r.26|G004"", ""RF1b|f76r.26|G005"", ""RF1b|f76r.26|G006"", ""RF1b|f76r.26|G007"", ""RF1b|f76r.26|G008"", ""RF1b|f76r.26|G009"", ""RF1b|f76r.26|G010"", ""RF1b|f76r.26|G011"", ""RF1b|f76r.26|G012""]"	"[""shedal"", ""shey"", ""qoke@222;"", ""qolche@152;y"", ""qolain"", ""ain"", ""chey"", ""qotaiin"", ""okain"", ""cheedy"", ""lcheyloly"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shedal]"", ""[shey]"", ""[qoke@222;]"", ""[qolche@152;y]"", ""[qolain]"", ""[ain]"", ""[chey]"", ""[qotaiin]"", ""[okain]"", ""[cheedy]"", ""[lcheyloly]"", ""[dy]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f76r.26	RF1b	"[""RF1b|f76r.26|G001"", ""RF1b|f76r.26|G002"", ""RF1b|f76r.26|G003"", ""RF1b|f76r.26|G004"", ""RF1b|f76r.26|G005"", ""RF1b|f76r.26|G006"", ""RF1b|f76r.26|G007"", ""RF1b|f76r.26|G008"", ""RF1b|f76r.26|G009"", ""RF1b|f76r.26|G010"", ""RF1b|f76r.26|G011"", ""RF1b|f76r.26|G012""]"	"[""shedal"", ""shey"", ""qoke@222;"", ""qolche@152;y"", ""qolain"", ""ain"", ""chey"", ""qotaiin"", ""okain"", ""cheedy"", ""lcheyloly"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[shedal]"", ""[shey]"", ""[qoke@222;]"", ""[qolche@152;y]"", ""[qolain]"", ""[ain]"", ""[chey]"", ""[qotaiin]"", ""[okain]"", ""[cheedy]"", ""[lcheyloly]"", ""[dy]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f77r.34	ZL3b	"[""ZL3b|f77r.34|G001"", ""ZL3b|f77r.34|G002"", ""ZL3b|f77r.34|G003"", ""ZL3b|f77r.34|G004"", ""ZL3b|f77r.34|G005"", ""ZL3b|f77r.34|G006"", ""ZL3b|f77r.34|G007"", ""ZL3b|f77r.34|G008""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qolchedy"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""raiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""daraus? wird?"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""steigt?""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f77r.34	ZL3b	"[""ZL3b|f77r.34|G001"", ""ZL3b|f77r.34|G002"", ""ZL3b|f77r.34|G003"", ""ZL3b|f77r.34|G004"", ""ZL3b|f77r.34|G005"", ""ZL3b|f77r.34|G006"", ""ZL3b|f77r.34|G007"", ""ZL3b|f77r.34|G008""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qolchedy"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""raiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""daraus? wird?"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""leicht?""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f77r.34	IT2a	"[""IT2a|f77r.34|G001"", ""IT2a|f77r.34|G002"", ""IT2a|f77r.34|G003"", ""IT2a|f77r.34|G004"", ""IT2a|f77r.34|G005"", ""IT2a|f77r.34|G006"", ""IT2a|f77r.34|G007"", ""IT2a|f77r.34|G008"", ""IT2a|f77r.34|G009""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qol"", ""chedy"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""raiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""daraus?"", ""wird?"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""steigt?""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f77r.34	IT2a	"[""IT2a|f77r.34|G001"", ""IT2a|f77r.34|G002"", ""IT2a|f77r.34|G003"", ""IT2a|f77r.34|G004"", ""IT2a|f77r.34|G005"", ""IT2a|f77r.34|G006"", ""IT2a|f77r.34|G007"", ""IT2a|f77r.34|G008"", ""IT2a|f77r.34|G009""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qol"", ""chedy"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""raiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""daraus?"", ""wird?"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""leicht?""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f77r.34	RF1b	"[""RF1b|f77r.34|G001"", ""RF1b|f77r.34|G002"", ""RF1b|f77r.34|G003"", ""RF1b|f77r.34|G004"", ""RF1b|f77r.34|G005"", ""RF1b|f77r.34|G006"", ""RF1b|f77r.34|G007"", ""RF1b|f77r.34|G008""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qolche@152;y"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""@206;aiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""[qolche@152;y]"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""[@206;aiin]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f77r.34	RF1b	"[""RF1b|f77r.34|G001"", ""RF1b|f77r.34|G002"", ""RF1b|f77r.34|G003"", ""RF1b|f77r.34|G004"", ""RF1b|f77r.34|G005"", ""RF1b|f77r.34|G006"", ""RF1b|f77r.34|G007"", ""RF1b|f77r.34|G008""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qolche@152;y"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""@206;aiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""[qolche@152;y]"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""[@206;aiin]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81r.13	ZL3b	"[""ZL3b|f81r.13|G001"", ""ZL3b|f81r.13|G002"", ""ZL3b|f81r.13|G003"", ""ZL3b|f81r.13|G004"", ""ZL3b|f81r.13|G005"", ""ZL3b|f81r.13|G006""]"	"[""dchol"", ""shedy"", ""qotedy"", ""qol"", ""chedy"", ""chetyry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[shedy]"", ""[qotedy]"", ""daraus?"", ""wird?"", ""[chetyry]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81r.13	ZL3b	"[""ZL3b|f81r.13|G001"", ""ZL3b|f81r.13|G002"", ""ZL3b|f81r.13|G003"", ""ZL3b|f81r.13|G004"", ""ZL3b|f81r.13|G005"", ""ZL3b|f81r.13|G006""]"	"[""dchol"", ""shedy"", ""qotedy"", ""qol"", ""chedy"", ""chetyry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[shedy]"", ""[qotedy]"", ""daraus?"", ""wird?"", ""[chetyry]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81r.13	IT2a	"[""IT2a|f81r.13|G001"", ""IT2a|f81r.13|G002"", ""IT2a|f81r.13|G003"", ""IT2a|f81r.13|G004"", ""IT2a|f81r.13|G005"", ""IT2a|f81r.13|G006"", ""IT2a|f81r.13|G007""]"	"[""dchol"", ""shedy"", ""qotedy"", ""qol"", ""chedy"", ""chety"", ""ry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[shedy]"", ""[qotedy]"", ""daraus?"", ""wird?"", ""[chety]"", ""[ry]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81r.13	IT2a	"[""IT2a|f81r.13|G001"", ""IT2a|f81r.13|G002"", ""IT2a|f81r.13|G003"", ""IT2a|f81r.13|G004"", ""IT2a|f81r.13|G005"", ""IT2a|f81r.13|G006"", ""IT2a|f81r.13|G007""]"	"[""dchol"", ""shedy"", ""qotedy"", ""qol"", ""chedy"", ""chety"", ""ry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[shedy]"", ""[qotedy]"", ""daraus?"", ""wird?"", ""[chety]"", ""[ry]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81r.13	RF1b	"[""RF1b|f81r.13|G001"", ""RF1b|f81r.13|G002"", ""RF1b|f81r.13|G003"", ""RF1b|f81r.13|G004"", ""RF1b|f81r.13|G005"", ""RF1b|f81r.13|G006""]"	"[""dchol"", ""{ch'}ed@222;"", ""qoted@222;"", ""qol"", ""ched@222;"", ""chetyry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[{ch'}ed@222;]"", ""[qoted@222;]"", ""daraus?"", ""[ched@222;]"", ""[chetyry]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81r.13	RF1b	"[""RF1b|f81r.13|G001"", ""RF1b|f81r.13|G002"", ""RF1b|f81r.13|G003"", ""RF1b|f81r.13|G004"", ""RF1b|f81r.13|G005"", ""RF1b|f81r.13|G006""]"	"[""dchol"", ""{ch'}ed@222;"", ""qoted@222;"", ""qol"", ""ched@222;"", ""chetyry""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[dchol]"", ""[{ch'}ed@222;]"", ""[qoted@222;]"", ""daraus?"", ""[ched@222;]"", ""[chetyry]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81r.20	ZL3b	"[""ZL3b|f81r.20|G001"", ""ZL3b|f81r.20|G002"", ""ZL3b|f81r.20|G003"", ""ZL3b|f81r.20|G004"", ""ZL3b|f81r.20|G005"", ""ZL3b|f81r.20|G006"", ""ZL3b|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[daly]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81r.20	ZL3b	"[""ZL3b|f81r.20|G001"", ""ZL3b|f81r.20|G002"", ""ZL3b|f81r.20|G003"", ""ZL3b|f81r.20|G004"", ""ZL3b|f81r.20|G005"", ""ZL3b|f81r.20|G006"", ""ZL3b|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[daly]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81r.20	IT2a	"[""IT2a|f81r.20|G001"", ""IT2a|f81r.20|G002"", ""IT2a|f81r.20|G003"", ""IT2a|f81r.20|G004"", ""IT2a|f81r.20|G005"", ""IT2a|f81r.20|G006"", ""IT2a|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[daly]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81r.20	IT2a	"[""IT2a|f81r.20|G001"", ""IT2a|f81r.20|G002"", ""IT2a|f81r.20|G003"", ""IT2a|f81r.20|G004"", ""IT2a|f81r.20|G005"", ""IT2a|f81r.20|G006"", ""IT2a|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""daly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[daly]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81r.20	RF1b	"[""RF1b|f81r.20|G001"", ""RF1b|f81r.20|G002"", ""RF1b|f81r.20|G003"", ""RF1b|f81r.20|G004"", ""RF1b|f81r.20|G005"", ""RF1b|f81r.20|G006"", ""RF1b|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""@152;aly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[@152;aly]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81r.20	RF1b	"[""RF1b|f81r.20|G001"", ""RF1b|f81r.20|G002"", ""RF1b|f81r.20|G003"", ""RF1b|f81r.20|G004"", ""RF1b|f81r.20|G005"", ""RF1b|f81r.20|G006"", ""RF1b|f81r.20|G007""]"	"[""qopchedy"", ""qol"", ""chedy"", ""qokeey"", ""odaiin"", ""rain"", ""@152;aly""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qopchedy]"", ""daraus?"", ""wird?"", ""Feuer?"", ""[odaiin]"", ""[rain]"", ""[@152;aly]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81v.17	ZL3b	"[""ZL3b|f81v.17|G001"", ""ZL3b|f81v.17|G002"", ""ZL3b|f81v.17|G003"", ""ZL3b|f81v.17|G004"", ""ZL3b|f81v.17|G005"", ""ZL3b|f81v.17|G006"", ""ZL3b|f81v.17|G007"", ""ZL3b|f81v.17|G008"", ""ZL3b|f81v.17|G009""]"	"[""sshkchdy"", ""chedy"", ""ol"", ""shedy"", ""qolchedy"", ""qokain"", ""{ch'}ckhy"", ""dl"", ""ral""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshkchdy]"", ""wird?"", ""[ol]"", ""[shedy]"", ""daraus? wird?"", ""Wasser?"", ""[{ch'}ckhy]"", ""[dl]"", ""[ral]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81v.17	ZL3b	"[""ZL3b|f81v.17|G001"", ""ZL3b|f81v.17|G002"", ""ZL3b|f81v.17|G003"", ""ZL3b|f81v.17|G004"", ""ZL3b|f81v.17|G005"", ""ZL3b|f81v.17|G006"", ""ZL3b|f81v.17|G007"", ""ZL3b|f81v.17|G008"", ""ZL3b|f81v.17|G009""]"	"[""sshkchdy"", ""chedy"", ""ol"", ""shedy"", ""qolchedy"", ""qokain"", ""{ch'}ckhy"", ""dl"", ""ral""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshkchdy]"", ""wird?"", ""[ol]"", ""[shedy]"", ""daraus? wird?"", ""Wasser?"", ""[{ch'}ckhy]"", ""[dl]"", ""[ral]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81v.17	IT2a	"[""IT2a|f81v.17|G001"", ""IT2a|f81v.17|G002"", ""IT2a|f81v.17|G003"", ""IT2a|f81v.17|G004"", ""IT2a|f81v.17|G005"", ""IT2a|f81v.17|G006"", ""IT2a|f81v.17|G007"", ""IT2a|f81v.17|G008"", ""IT2a|f81v.17|G009""]"	"[""sshkchdy"", ""chedy"", ""ol"", ""shedy"", ""qolchedy"", ""qokain"", ""shckhy"", ""dl"", ""ral""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshkchdy]"", ""wird?"", ""[ol]"", ""[shedy]"", ""daraus? wird?"", ""Wasser?"", ""[shckhy]"", ""[dl]"", ""[ral]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81v.17	IT2a	"[""IT2a|f81v.17|G001"", ""IT2a|f81v.17|G002"", ""IT2a|f81v.17|G003"", ""IT2a|f81v.17|G004"", ""IT2a|f81v.17|G005"", ""IT2a|f81v.17|G006"", ""IT2a|f81v.17|G007"", ""IT2a|f81v.17|G008"", ""IT2a|f81v.17|G009""]"	"[""sshkchdy"", ""chedy"", ""ol"", ""shedy"", ""qolchedy"", ""qokain"", ""shckhy"", ""dl"", ""ral""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshkchdy]"", ""wird?"", ""[ol]"", ""[shedy]"", ""daraus? wird?"", ""Wasser?"", ""[shckhy]"", ""[dl]"", ""[ral]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81v.17	RF1b	"[""RF1b|f81v.17|G001"", ""RF1b|f81v.17|G002"", ""RF1b|f81v.17|G003"", ""RF1b|f81v.17|G004"", ""RF1b|f81v.17|G005"", ""RF1b|f81v.17|G006"", ""RF1b|f81v.17|G007"", ""RF1b|f81v.17|G008"", ""RF1b|f81v.17|G009""]"	"[""sshkchdy"", ""chedy"", ""ol"", ""shedy"", ""qolchedy"", ""qokain"", ""{ch'}ckhy"", ""dl"", ""ral""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshkchdy]"", ""wird?"", ""[ol]"", ""[shedy]"", ""daraus? wird?"", ""Wasser?"", ""[{ch'}ckhy]"", ""[dl]"", ""[ral]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81v.17	RF1b	"[""RF1b|f81v.17|G001"", ""RF1b|f81v.17|G002"", ""RF1b|f81v.17|G003"", ""RF1b|f81v.17|G004"", ""RF1b|f81v.17|G005"", ""RF1b|f81v.17|G006"", ""RF1b|f81v.17|G007"", ""RF1b|f81v.17|G008"", ""RF1b|f81v.17|G009""]"	"[""sshkchdy"", ""chedy"", ""ol"", ""shedy"", ""qolchedy"", ""qokain"", ""{ch'}ckhy"", ""dl"", ""ral""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sshkchdy]"", ""wird?"", ""[ol]"", ""[shedy]"", ""daraus? wird?"", ""Wasser?"", ""[{ch'}ckhy]"", ""[dl]"", ""[ral]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
ASCENT	f81v.25	ZL3b	"[""ZL3b|f81v.25|G001"", ""ZL3b|f81v.25|G002"", ""ZL3b|f81v.25|G003"", ""ZL3b|f81v.25|G004"", ""ZL3b|f81v.25|G005"", ""ZL3b|f81v.25|G006"", ""ZL3b|f81v.25|G007"", ""ZL3b|f81v.25|G008"", ""ZL3b|f81v.25|G009"", ""ZL3b|f81v.25|G010"", ""ZL3b|f81v.25|G011"", ""ZL3b|f81v.25|G012""]"	"[""oshedy"", ""qotedy"", ""sh[o:a]l"", ""chedy"", ""y"", ""shchey"", ""ol"", ""chey"", ""qol"", ""chedy"", ""tchd"", ""oky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""[oshedy]"", ""[qotedy]"", ""[sh[o:a]l]"", ""wird?"", ""[y]"", ""[shchey]"", ""[ol]"", ""[chey]"", ""daraus?"", ""wird?"", ""[tchd]"", ""[oky]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
LIGHTNESS	f81v.25	ZL3b	"[""ZL3b|f81v.25|G001"", ""ZL3b|f81v.25|G002"", ""ZL3b|f81v.25|G003"", ""ZL3b|f81v.25|G004"", ""ZL3b|f81v.25|G005"", ""ZL3b|f81v.25|G006"", ""ZL3b|f81v.25|G007"", ""ZL3b|f81v.25|G008"", ""ZL3b|f81v.25|G009"", ""ZL3b|f81v.25|G010"", ""ZL3b|f81v.25|G011"", ""ZL3b|f81v.25|G012""]"	"[""oshedy"", ""qotedy"", ""sh[o:a]l"", ""chedy"", ""y"", ""shchey"", ""ol"", ""chey"", ""qol"", ""chedy"", ""tchd"", ""oky""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""[oshedy]"", ""[qotedy]"", ""[sh[o:a]l]"", ""wird?"", ""[y]"", ""[shchey]"", ""[ol]"", ""[chey]"", ""daraus?"", ""wird?"", ""[tchd]"", ""[oky]""]"	C0_FIXED_COMPOSITION_NOT_IDENTIFIED_WORD
