event_id	page	record	statement_id	locus	owner_de	card_no	component_recipe	old_semantic_de	revised_semantic_de	observed_surface	surface_unchanged	owner_unchanged	boundary_unchanged	semantic_revision
E141	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC084	LSH+O	WASCHEN · GANG	WASCHEN · GANG	lsho	YES	YES	YES	NO
E142	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC085	OK+E+Y	ANSETZEN · KURZ · DIES	ANSETZEN · KURZ · DIES	qokey	YES	YES	YES	NO
E143	f81v	B1	B1-S012	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	WASCHEN · KURZ · SCHLUSS	lshedy	YES	YES	YES	NO
E144	f81v	B1	B1-S013	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC086	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	WASCHEN · KURZ · SCHLUSS	lshedy	YES	YES	YES	NO
E145	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	YES	YES	YES	NO
E146	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC087	SOLK+Y	AUFFANGEN · DIES	AUFFANGEN · DIES	qolky	YES	YES	YES	NO
E147	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC088	L+CHD+AL	WEITERLEITEN · UMSETZEN · ZIEL	WEITERLEITEN · UMSETZEN · ZIEL	lchedal	YES	YES	YES	NO
E148	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	OL	FORTSETZEN	FORTSETZEN	qol	YES	YES	YES	NO
E149	f81v	B1	B1-S014	f81v.21	gemeinsame zweireihige Figuren-/Beckenstation	PROC089	OT+AR	DANACH · QUELLE	DANACH · QUELLE	otar	YES	YES	YES	NO
E150	f81v	B1	B1-S015	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC090	T+E+Y	EINTRAGEN · KURZ · DIES	ANWENDEN · KURZ · DIES	ytey	YES	YES	YES	YES
E151	f81v	B1	B1-S015	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	okchedy	YES	YES	YES	NO
E152	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	qokal	YES	YES	YES	NO
E153	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	okeey	YES	YES	YES	NO
E154	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	OL	FORTSETZEN	FORTSETZEN	qol	YES	YES	YES	NO
E155	f81v	B1	B1-S016	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	cheedy	YES	YES	YES	NO
E156	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	AL	ZIEL	ZIEL	sal	YES	YES	YES	NO
E157	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC093	E+OL	KURZ · FORTSETZEN	KURZ · FORTSETZEN	teol	YES	YES	YES	NO
E158	f81v	B1	B1-S017	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC094	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	dchdy	YES	YES	YES	NO
E159	f81v	B1	B1-S018	f81v.24	gemeinsame zweireihige Figuren-/Beckenstation	PROC095	L+Y	WEITERLEITEN · DIES	WEITERLEITEN · DIES	ly	YES	YES	YES	NO
E160	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC096	SH+E+OL	HALTEN · KURZ · FORTSETZEN	HALTEN · KURZ · FORTSETZEN	dsheol	YES	YES	YES	NO
E161	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC097	O+IIN	GANG · STUFE	GANG · STUFE	oiiin	YES	YES	YES	NO
E162	f81v	B1	B1-S018	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC098	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	olkeedy	YES	YES	YES	NO
E163	f81v	B1	B1-S019	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	tedy	YES	YES	YES	NO
E164	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	cheky	YES	YES	YES	NO
E165	f81v	B1	B1-S020	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC099	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	HALTEN · DURCHLASS · KURZ · SCHLUSS	shckhedy	YES	YES	YES	NO
E166	f81v	B1	B1-S021	f81v.27	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	AL	ZIEL	ZIEL	chal	YES	YES	YES	NO
E167	f82r	B2	B2-S001	f82r.2	oberes Beckenpaar mit Zylinder	PROC076	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	dchedy	YES	YES	YES	NO
E168	f82r	B2	B2-S002	f82r.2	oberes Beckenpaar mit Zylinder	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	qolchedy	YES	YES	YES	NO
E169	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	qokain	YES	YES	YES	NO
E170	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC019	Y	DIES	DIES	dy	YES	YES	YES	NO
E171	f82r	B2	B2-S003	f82r.2	oberes Beckenpaar mit Zylinder	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E172	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC048	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	qokal	YES	YES	YES	NO
E173	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC101	L+CKH+Y	WEITERLEITEN · DURCHLASS · DIES	WEITERLEITEN · DURCHLASS · DIES	lcheckhy	YES	YES	YES	NO
E174	f82r	B2	B2-S004	f82r.2	oberes Beckenpaar mit Zylinder	PROC102	L+CHD	WEITERLEITEN · UMSETZEN	WEITERLEITEN · UMSETZEN	lched	YES	YES	YES	NO
E175	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	YES	YES	YES	NO
E176	f82r	B2	B2-S004	f82r.3	oberes Beckenpaar mit Zylinder	PROC103	L+CKH+E+DY	WEITERLEITEN · DURCHLASS · KURZ · SCHLUSS	WEITERLEITEN · DURCHLASS · KURZ · SCHLUSS	lcheckhedy	YES	YES	YES	NO
E177	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC104	OK+AL+Y	ANSETZEN · ZIEL · DIES	ANSETZEN · ZIEL · DIES	qokaly	YES	YES	YES	NO
E178	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC105	SOLK+AIIN	AUFFANGEN · MASS	AUFFANGEN · MASS	solkaiin	YES	YES	YES	NO
E179	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC075	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	chckhy	YES	YES	YES	NO
E180	f82r	B2	B2-S005	f82r.3	oberes Beckenpaar mit Zylinder	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	YES	YES	YES	NO
E181	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	YES	YES	YES	NO
E182	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC106	O+CTH+E+OL	GANG · BEREIT · KURZ · FORTSETZEN	GANG · BEREIT · KURZ · FORTSETZEN	octheol	YES	YES	YES	NO
E183	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC107	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	chkeey	YES	YES	YES	NO
E184	f82r	B2	B2-S005	f82r.4	oberes Beckenpaar mit Zylinder	PROC108	L+DY	WEITERLEITEN · SCHLUSS	WEITERLEITEN · SCHLUSS	ldy	YES	YES	YES	NO
E185	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC109	OT+EE+Y	DANACH · LANG · DIES	DANACH · LANG · DIES	oteey	YES	YES	YES	NO
E186	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC048	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	qokal	YES	YES	YES	NO
E187	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC110	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	HALTEN · KURZ · DURCHLASS · DIES	sheckhy	YES	YES	YES	NO
E188	f82r	B2	B2-S006	f82r.4	oberes Beckenpaar mit Zylinder	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	YES	YES	YES	NO
E189	f82r	B2	B2-S007	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC111	SH+E+DY	HALTEN · KURZ · SCHLUSS	HALTEN · KURZ · SCHLUSS	dshedy	YES	YES	YES	NO
E190	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC112	OT+AIIN	DANACH · MASS	DANACH · MASS	sotaiin	YES	YES	YES	NO
E191	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC113	OK+AR	ANSETZEN · QUELLE	ANSETZEN · QUELLE	qokar	YES	YES	YES	NO
E192	f82r	B2	B2-S008	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	YES	YES	YES	NO
E193	f82r	B2	B2-S009	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC114	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ · SCHLUSS	FORTSETZEN · HALTEN · KURZ · SCHLUSS	solshedy	YES	YES	YES	NO
E194	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	YES	YES	YES	NO
E195	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	YES	YES	YES	NO
E196	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC115	OL	FORTSETZEN	FORTSETZEN	ls	YES	YES	YES	NO
E197	f82r	B2	B2-S010	f82r.7	mittleres linkes Handgerät mit Inline-Knoten	PROC031	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	cheey	YES	YES	YES	NO
E198	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	okain	YES	YES	YES	NO
E199	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC003	AR	QUELLE	QUELLE	char	YES	YES	YES	NO
E200	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC080	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	okain	YES	YES	YES	NO
E201	f82r	B2	B2-S011	f82r.19	mittlere rechte unklare Station	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E202	f82r	B2	B2-S012	f82r.19	mittlere rechte unklare Station	PROC116	L+CH+Y	WEITERLEITEN · ABNEHMEN · DIES	WEITERLEITEN · ENTNEHMEN · DIES	lchy	YES	YES	YES	YES
E203	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC031	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	cheey	YES	YES	YES	NO
E204	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC117	CTH+E+Y	BEREIT · KURZ · DIES	BEREIT · KURZ · DIES	qcthey	YES	YES	YES	NO
E205	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	ANSETZEN · LANG · DIES	qokeey	YES	YES	YES	NO
E206	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC118	L+EE+Y	WEITERLEITEN · LANG · DIES	WEITERLEITEN · LANG · DIES	lcheey	YES	YES	YES	NO
E207	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC009	AIIN	MASS	MASS	daiin	YES	YES	YES	NO
E208	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC019	Y	DIES	DIES	chey	YES	YES	YES	NO
E209	f82r	B2	B2-S012	f82r.23	unteres grünes Mehrfigurenbecken	PROC119	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	ANSETZEN · VOLL · SCHLUSS	qokeeedy	YES	YES	YES	NO
E210	f82r	B2	B2-S013	f82r.23	unteres grünes Mehrfigurenbecken	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	YES	YES	YES	NO
E211	f82r	B2	B2-S014	f82r.23	unteres grünes Mehrfigurenbecken	PROC121	L+AR	WEITERLEITEN · QUELLE	WEITERLEITEN · QUELLE	lar	YES	YES	YES	NO
E212	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	PROC122	SH+E+Y	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	tshey	YES	YES	YES	NO
E213	f82r	B2	B2-S015	f82r.26	kleine Randstationen des unteren Beckens	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E214	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC055	AL	ZIEL	ZIEL	cheal	YES	YES	YES	NO
E215	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC123	L+CHD+AR	WEITERLEITEN · UMSETZEN · QUELLE	WEITERLEITEN · UMSETZEN · QUELLE	lchedar	YES	YES	YES	NO
E216	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC124	CH+E+S	ABNEHMEN · KURZ · TEILEN	ENTNEHMEN · KURZ · TEILEN	ches	YES	YES	YES	YES
E217	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC009	AIIN	MASS	MASS	aiin	YES	YES	YES	NO
E218	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC109	OT+EE+Y	DANACH · LANG · DIES	DANACH · LANG · DIES	oteey	YES	YES	YES	NO
E219	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	YES	YES	YES	NO
E220	f82r	B2	B2-S016	f82r.26	kleine Randstationen des unteren Beckens	PROC085	OK+E+Y	ANSETZEN · KURZ · DIES	ANSETZEN · KURZ · DIES	okey	YES	YES	YES	NO
E221	f82r	B2	B2-S016	f82r.27	kleine Randstationen des unteren Beckens	PROC125	P+CHD+DY	EINFUELLEN · UMSETZEN · SCHLUSS	EINFUELLEN · UMSETZEN · SCHLUSS	pchedy	YES	YES	YES	NO
E222	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	PROC126	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIEL	KUEHLEN · HALTEN · KURZ · ZIEL	rsheal	YES	YES	YES	NO
E223	f82r	B2	B2-S017	f82r.27	kleine Randstationen des unteren Beckens	PROC127	AL+DY	ZIEL · SCHLUSS	ZIEL · SCHLUSS	daldy	YES	YES	YES	NO
E224	f82r	B2	B2-S018	f82r.27	kleine Randstationen des unteren Beckens	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E225	f82r	B2	B2-S019	f82r.27	kleine Randstationen des unteren Beckens	PROC128	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	KUEHLEN · ABSETZEN · SCHLUSS	rshedy	YES	YES	YES	NO
E226	f82r	B2	B2-S020	f82r.27	kleine Randstationen des unteren Beckens	PROC129	OT+EE+DY	DANACH · LANG · SCHLUSS	DANACH · LANG · SCHLUSS	qoteedy	YES	YES	YES	NO
E227	f82r	B2	B2-S021	f82r.27	kleine Randstationen des unteren Beckens	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E228	f82r	B2	B2-S022	f82r.27	kleine Randstationen des unteren Beckens	PROC130	L+O+CHD+DY	WEITERLEITEN · GANG · UMSETZEN · SCHLUSS	WEITERLEITEN · GANG · UMSETZEN · SCHLUSS	lochedy	YES	YES	YES	NO
E229	f83r	B3	B3-S001	f83r.3	obere offene Fächerstation am Rand	PROC098	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	AUFFANGEN · LANG · SCHLUSS	olkeedy	YES	YES	YES	NO
E230	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	PROC131	OT+AL	DANACH · ZIEL	DANACH · ZIEL	qotal	YES	YES	YES	NO
E231	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	PROC132	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	WAERMEN · LANG · SCHLUSS	chkeedy	YES	YES	YES	NO
E232	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC019	Y	DIES	DIES	chey	YES	YES	YES	NO
E233	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC009	AIIN	MASS	MASS	daiin	YES	YES	YES	NO
E234	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC019	Y	DIES	DIES	chey	YES	YES	YES	NO
E235	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	YES	YES	YES	NO
E236	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	YES	YES	YES	NO
E237	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC131	OT+AL	DANACH · ZIEL	DANACH · ZIEL	qotal	YES	YES	YES	NO
E238	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	PROC003	AR	QUELLE	QUELLE	dar	YES	YES	YES	NO
E239	f83r	B3	B3-S005	f83r.6	mittlere Randfigur im runden Gefäß	PROC076	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	schedy	YES	YES	YES	NO
E240	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC133	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedchy	YES	YES	YES	NO
E241	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC048	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	qokal	YES	YES	YES	NO
E242	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	PROC079	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	olchedy	YES	YES	YES	NO
E243	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	YES	YES	YES	NO
E244	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	YES	YES	YES	NO
E245	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E246	f83r	B3	B3-S008	f83r.6	mittlere Randfigur im runden Gefäß	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	YES	YES	YES	NO
E247	f83r	B3	B3-S009	f83r.6	mittlere Randfigur im runden Gefäß	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	YES	YES	YES	NO
E248	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	PROC134	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIEL	EINFUELLEN · UMSETZEN · ZIEL	pchedal	YES	YES	YES	NO
E249	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	PROC135	OT+E+DY	DANACH · KURZ · SCHLUSS	DANACH · KURZ · SCHLUSS	otedy	YES	YES	YES	NO
E250	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC136	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREIT · UMSETZEN · DIES	HALTEN · KURZ · BEREIT · UMSETZEN · DIES	shecthedchy	YES	YES	YES	NO
E251	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC008	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	qoky	YES	YES	YES	NO
E252	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC042	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	chedy	YES	YES	YES	NO
E253	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	PROC137	AR+Y	QUELLE · DIES	QUELLE · DIES	chary	YES	YES	YES	NO
E254	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	PROC016	OR	ANSATZ	ANSATZ	sor	YES	YES	YES	NO
E255	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	YES	YES	YES	NO
E256	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	YES	YES	YES	NO
E257	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC069	K+AIN	ZUDOSIEREN · PORTION	ZUGEBEN · PORTION	chkain	YES	YES	YES	YES
E258	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC117	CTH+E+Y	BEREIT · KURZ · DIES	BEREIT · KURZ · DIES	shcthey	YES	YES	YES	NO
E259	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	PROC067	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	qokedy	YES	YES	YES	NO
E260	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	PROC138	OK+AIR	ANSETZEN · LAUF	ANSETZEN · LAUF	okair	YES	YES	YES	NO
E261	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	PROC139	SH+EE+DY	HALTEN · LANG · SCHLUSS	HALTEN · LANG · SCHLUSS	sheedy	YES	YES	YES	NO
E262	f83r	B3	B3-S015	f83r.11	untere Randfigur im korbartigen Gefäß	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	YES	YES	YES	NO
E263	f83r	B3	B3-S016	f83r.11	untere Randfigur im korbartigen Gefäß	PROC140	L+O	WEITERLEITEN · GANG	WEITERLEITEN · GANG	lo	YES	YES	YES	NO
E264	f83r	B3	B3-S016	f83r.14	unverbundener Zwischenbereich	PROC091	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	qokchedy	YES	YES	YES	NO
E265	f83r	B3	B3-S017	f83r.14	unverbundener Zwischenbereich	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	ANSETZEN · LANG · SCHLUSS	qokeedy	YES	YES	YES	NO
E266	f83r	B3	B3-S018	f83r.14	unverbundener Zwischenbereich	PROC078	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	shedy	YES	YES	YES	NO
E267	f83r	B3	B3-S019	f83r.14	unverbundener Zwischenbereich	PROC141	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	ANSETZEN · HALTEN · KURZ · SCHLUSS	qokshedy	YES	YES	YES	NO
E268	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	PROC055	AL	ZIEL	ZIEL	dal	YES	YES	YES	NO
E269	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	PROC120	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	WEITERLEITEN · UMSETZEN · SCHLUSS	lchedy	YES	YES	YES	NO
E270	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC038	OK+AIIN	ANSETZEN · MASS	ANSETZEN · MASS	qokaiin	YES	YES	YES	NO
E271	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC014	CTH+Y	BEREIT · DIES	BEREIT · DIES	shcthy	YES	YES	YES	NO
E272	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC055	AL	ZIEL	ZIEL	dal	YES	YES	YES	NO
E273	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	PROC019	Y	DIES	DIES	sy	YES	YES	YES	NO
E274	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC009	AIIN	MASS	MASS	saiin	YES	YES	YES	NO
E275	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC142	SHED+AL	ABSETZEN · ZIEL	ABSETZEN · ZIEL	shedal	YES	YES	YES	NO
E276	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC143	SH+E+CTH+Y	HALTEN · KURZ · BEREIT · DIES	HALTEN · KURZ · BEREIT · DIES	shecthy	YES	YES	YES	NO
E277	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC019	Y	DIES	DIES	chey	YES	YES	YES	NO
E278	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	PROC055	AL	ZIEL	ZIEL	tal	YES	YES	YES	NO
