source_group_id	edition	block	locus	group_index	kind	raw	left_separator	right_separator	N	L	S	T
ZL3b|f77r.22|G007	ZL3b	f77r:P1	f77r.22	7	P	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
ZL3b|f77r.22|G008	ZL3b	f77r:P1	f77r.22	8	P	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
ZL3b|f77r.22|G009	ZL3b	f77r:P1	f77r.22	9	P	okedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦okedy⟧	⟦okedy⟧	⟦okedy⟧	⟦okedy⟧
ZL3b|f77r.22|G010	ZL3b	f77r:P1	f77r.22	10	P	qoky	DEFINITE_SPACE	LINE_END	⟦qoky⟧	⟦qoky⟧	⟦qoky⟧	⟦qoky⟧
ZL3b|f77r.23|G001	ZL3b	f77r:P1	f77r.23	1	P	sheoky	LINE_START	DEFINITE_SPACE	⟦sheoky⟧	⟦sheoky⟧	⟦sheoky⟧	⟦sheoky⟧
ZL3b|f77r.23|G002	ZL3b	f77r:P1	f77r.23	2	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.23|G003	ZL3b	f77r:P1	f77r.23	3	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.23|G004	ZL3b	f77r:P1	f77r.23	4	P	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
ZL3b|f77r.23|G005	ZL3b	f77r:P1	f77r.23	5	P	olshedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olshedy⟧	⟦olshedy⟧	⟦olshedy⟧	⟦olshedy⟧
ZL3b|f77r.23|G006	ZL3b	f77r:P1	f77r.23	6	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.23|G007	ZL3b	f77r:P1	f77r.23	7	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.23|G008	ZL3b	f77r:P1	f77r.23	8	P	qok[a:o]l	DEFINITE_SPACE	LINE_END	⟦qok[a:o]l⟧	⟦qok[a:o]l⟧	⟦qok[a:o]l⟧	⟦qok[a:o]l⟧
ZL3b|f77r.24|G001	ZL3b	f77r:P1	f77r.24	1	P	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f77r.24|G002	ZL3b	f77r:P1	f77r.24	2	P	dol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦dol⟧	⟦dol⟧	⟦dol⟧	⟦dol⟧
ZL3b|f77r.24|G003	ZL3b	f77r:P1	f77r.24	3	P	shor	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦shor⟧	⟦shor⟧	⟦shor⟧	⟦shor⟧
ZL3b|f77r.24|G004	ZL3b	f77r:P1	f77r.24	4	P	cphey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cphey⟧	⟦cphey⟧	⟦cphey⟧	⟦cphey⟧
ZL3b|f77r.24|G005	ZL3b	f77r:P1	f77r.24	5	P	lfcheal	DEFINITE_SPACE	DEFINITE_SPACE	⟦lfcheal⟧	⟦lfcheal⟧	⟦lfcheal⟧	⟦lfcheal⟧
ZL3b|f77r.24|G006	ZL3b	f77r:P1	f77r.24	6	P	shear	DEFINITE_SPACE	DEFINITE_SPACE	⟦shear⟧	⟦shear⟧	⟦shear⟧	⟦shear⟧
ZL3b|f77r.24|G007	ZL3b	f77r:P1	f77r.24	7	P	qolchy	DEFINITE_SPACE	LINE_END	⟦qolchy⟧	⟦qolchy⟧	⟦qolchy⟧	⟦qolchy⟧
ZL3b|f77r.25|G001	ZL3b	f77r:P2	f77r.25	1	P	otedy	LINE_START	DEFINITE_SPACE	A?	A?	A?	A?
ZL3b|f77r.25|G002	ZL3b	f77r:P2	f77r.25	2	P	qokar	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qokar⟧	⟦qokar⟧	⟦qokar⟧	⟦qokar⟧
ZL3b|f77r.25|G003	ZL3b	f77r:P2	f77r.25	3	P	shedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.25|G004	ZL3b	f77r:P2	f77r.25	4	P	qokal	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokal⟧	⟦qokal⟧	⟦qokal⟧	⟦qokal⟧
ZL3b|f77r.25|G005	ZL3b	f77r:P2	f77r.25	5	P	shedar	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedar⟧	⟦shedar⟧	⟦shedar⟧	⟦shedar⟧
ZL3b|f77r.25|G006	ZL3b	f77r:P2	f77r.25	6	P	dal	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦dal⟧	⟦dal⟧	⟦dal⟧	⟦dal⟧
ZL3b|f77r.25|G007	ZL3b	f77r:P2	f77r.25	7	P	chedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.25|G008	ZL3b	f77r:P2	f77r.25	8	P	daror	DEFINITE_SPACE	LINE_END	⟦daror⟧	⟦daror⟧	⟦daror⟧	⟦daror⟧
ZL3b|f77r.26|G001	ZL3b	f77r:P2	f77r.26	1	P	qoteedy	LINE_START	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.26|G002	ZL3b	f77r:P2	f77r.26	2	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.26|G003	ZL3b	f77r:P2	f77r.26	3	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.26|G004	ZL3b	f77r:P2	f77r.26	4	P	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcthy⟧	⟦chcthy⟧	⟦chcthy⟧	⟦chcthy⟧
ZL3b|f77r.26|G005	ZL3b	f77r:P2	f77r.26	5	P	lchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
ZL3b|f77r.26|G006	ZL3b	f77r:P2	f77r.26	6	P	qokaly	DEFINITE_SPACE	LINE_END	⟦qokaly⟧	⟦qokaly⟧	⟦qokaly⟧	⟦qokaly⟧
ZL3b|f77r.27|G001	ZL3b	f77r:P2	f77r.27	1	P	solchedy	LINE_START	DEFINITE_SPACE	⟦solchedy⟧	⟦solchedy⟧	⟦solchedy⟧	⟦solchedy⟧
ZL3b|f77r.27|G002	ZL3b	f77r:P2	f77r.27	2	P	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.27|G003	ZL3b	f77r:P2	f77r.27	3	P	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?	D?
ZL3b|f77r.27|G004	ZL3b	f77r:P2	f77r.27	4	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.27|G005	ZL3b	f77r:P2	f77r.27	5	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.27|G006	ZL3b	f77r:P2	f77r.27	6	P	qotedy	DEFINITE_SPACE	LINE_END	A?	zu A gehörig?	aus/von A?	zu/in A?
ZL3b|f77r.28|G001	ZL3b	f77r:P2	f77r.28	1	P	olchey	LINE_START	DEFINITE_SPACE	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧
ZL3b|f77r.28|G002	ZL3b	f77r:P2	f77r.28	2	P	qotey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotey⟧	⟦qotey⟧	⟦qotey⟧	⟦qotey⟧
ZL3b|f77r.28|G003	ZL3b	f77r:P2	f77r.28	3	P	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.28|G004	ZL3b	f77r:P2	f77r.28	4	P	olcheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦olcheedy⟧	⟦olcheedy⟧	⟦olcheedy⟧	⟦olcheedy⟧
ZL3b|f77r.28|G005	ZL3b	f77r:P2	f77r.28	5	P	sar	DEFINITE_SPACE	DEFINITE_SPACE	⟦sar⟧	⟦sar⟧	⟦sar⟧	⟦sar⟧
ZL3b|f77r.28|G006	ZL3b	f77r:P2	f77r.28	6	P	lom	DEFINITE_SPACE	LINE_END	⟦lom⟧	⟦lom⟧	⟦lom⟧	⟦lom⟧
ZL3b|f77r.29|G001	ZL3b	f77r:P2	f77r.29	1	P	saiin	LINE_START	DEFINITE_SPACE	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧	⟦saiin⟧
ZL3b|f77r.29|G002	ZL3b	f77r:P2	f77r.29	2	P	cheeol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheeol⟧	⟦cheeol⟧	⟦cheeol⟧	⟦cheeol⟧
ZL3b|f77r.29|G003	ZL3b	f77r:P2	f77r.29	3	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.29|G004	ZL3b	f77r:P2	f77r.29	4	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.29|G005	ZL3b	f77r:P2	f77r.29	5	P	qotal	DEFINITE_SPACE	LINE_END	⟦qotal⟧	⟦qotal⟧	⟦qotal⟧	⟦qotal⟧
ZL3b|f77r.30|G001	ZL3b	f77r:P2	f77r.30	1	P	qokaiin	LINE_START	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.30|G002	ZL3b	f77r:P2	f77r.30	2	P	chckhey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chckhey⟧	⟦chckhey⟧	⟦chckhey⟧	⟦chckhey⟧
ZL3b|f77r.30|G003	ZL3b	f77r:P2	f77r.30	3	P	sa	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦sa⟧	⟦sa⟧	⟦sa⟧	⟦sa⟧
ZL3b|f77r.30|G004	ZL3b	f77r:P2	f77r.30	4	P	iin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦iin⟧	⟦iin⟧	⟦iin⟧	⟦iin⟧
ZL3b|f77r.30|G005	ZL3b	f77r:P2	f77r.30	5	P	qolkain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolkain⟧	⟦qolkain⟧	⟦qolkain⟧	⟦qolkain⟧
ZL3b|f77r.30|G006	ZL3b	f77r:P2	f77r.30	6	P	cheeky	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheeky⟧	⟦cheeky⟧	⟦cheeky⟧	⟦cheeky⟧
ZL3b|f77r.30|G007	ZL3b	f77r:P2	f77r.30	7	P	lol	DEFINITE_SPACE	LINE_END	⟦lol⟧	⟦lol⟧	⟦lol⟧	⟦lol⟧
ZL3b|f77r.31|G001	ZL3b	f77r:P2	f77r.31	1	P	qokain	LINE_START	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.31|G002	ZL3b	f77r:P2	f77r.31	2	P	chckhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chckhy⟧	⟦chckhy⟧	⟦chckhy⟧	⟦chckhy⟧
ZL3b|f77r.31|G003	ZL3b	f77r:P2	f77r.31	3	P	qokeey	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧	⟦qokeey⟧
ZL3b|f77r.31|G004	ZL3b	f77r:P2	f77r.31	4	P	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	zu A gehörig?	aus/von A?	zu/in A?
ZL3b|f77r.31|G005	ZL3b	f77r:P2	f77r.31	5	P	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	zu A gehörig?	aus/von A?	zu/in A?
ZL3b|f77r.31|G006	ZL3b	f77r:P2	f77r.31	6	P	qotary	DEFINITE_SPACE	LINE_END	⟦qotary⟧	⟦qotary⟧	⟦qotary⟧	⟦qotary⟧
ZL3b|f77r.32|G001	ZL3b	f77r:P2	f77r.32	1	P	qor	LINE_START	DEFINITE_SPACE	⟦qor⟧	⟦qor⟧	⟦qor⟧	⟦qor⟧
ZL3b|f77r.32|G002	ZL3b	f77r:P2	f77r.32	2	P	ain	DEFINITE_SPACE	DEFINITE_SPACE	⟦ain⟧	⟦ain⟧	⟦ain⟧	⟦ain⟧
ZL3b|f77r.32|G003	ZL3b	f77r:P2	f77r.32	3	P	cheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheol⟧	⟦cheol⟧	⟦cheol⟧	⟦cheol⟧
ZL3b|f77r.32|G004	ZL3b	f77r:P2	f77r.32	4	P	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧	⟦ol⟧
ZL3b|f77r.32|G005	ZL3b	f77r:P2	f77r.32	5	P	chealor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chealor⟧	⟦chealor⟧	⟦chealor⟧	⟦chealor⟧
ZL3b|f77r.32|G006	ZL3b	f77r:P2	f77r.32	6	P	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
ZL3b|f77r.32|G007	ZL3b	f77r:P2	f77r.32	7	P	qet[eiiin:aiin]	DEFINITE_SPACE	DEFINITE_SPACE	⟦qet[eiiin:aiin]⟧	⟦qet[eiiin:aiin]⟧	⟦qet[eiiin:aiin]⟧	⟦qet[eiiin:aiin]⟧
ZL3b|f77r.32|G008	ZL3b	f77r:P2	f77r.32	8	P	d[a:y]ry	DEFINITE_SPACE	LINE_END	⟦d[a:y]ry⟧	⟦d[a:y]ry⟧	⟦d[a:y]ry⟧	⟦d[a:y]ry⟧
ZL3b|f77r.33|G001	ZL3b	f77r:P2	f77r.33	1	P	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f77r.33|G002	ZL3b	f77r:P2	f77r.33	2	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.33|G003	ZL3b	f77r:P2	f77r.33	3	P	qol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.33|G004	ZL3b	f77r:P2	f77r.33	4	P	keedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦keedy⟧	⟦keedy⟧	⟦keedy⟧	⟦keedy⟧
ZL3b|f77r.33|G005	ZL3b	f77r:P2	f77r.33	5	P	qoteeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteeedy⟧	⟦qoteeedy⟧	⟦qoteeedy⟧	⟦qoteeedy⟧
ZL3b|f77r.33|G006	ZL3b	f77r:P2	f77r.33	6	P	sar	DEFINITE_SPACE	DEFINITE_SPACE	⟦sar⟧	⟦sar⟧	⟦sar⟧	⟦sar⟧
ZL3b|f77r.33|G007	ZL3b	f77r:P2	f77r.33	7	P	oiiiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦oiiiin⟧	⟦oiiiin⟧	⟦oiiiin⟧	⟦oiiiin⟧
ZL3b|f77r.33|G008	ZL3b	f77r:P2	f77r.33	8	P	cheety	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheety⟧	⟦cheety⟧	⟦cheety⟧	⟦cheety⟧
ZL3b|f77r.33|G009	ZL3b	f77r:P2	f77r.33	9	P	dy	DEFINITE_SPACE	LINE_END	⟦dy⟧	⟦dy⟧	⟦dy⟧	⟦dy⟧
ZL3b|f77r.34|G001	ZL3b	f77r:P2	f77r.34	1	P	qokaiin	LINE_START	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.34|G002	ZL3b	f77r:P2	f77r.34	2	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.34|G003	ZL3b	f77r:P2	f77r.34	3	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.34|G004	ZL3b	f77r:P2	f77r.34	4	P	qolchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qolchedy⟧	⟦qolchedy⟧	⟦qolchedy⟧	⟦qolchedy⟧
ZL3b|f77r.34|G005	ZL3b	f77r:P2	f77r.34	5	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.34|G006	ZL3b	f77r:P2	f77r.34	6	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.34|G007	ZL3b	f77r:P2	f77r.34	7	P	checkhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦checkhy⟧	⟦checkhy⟧	⟦checkhy⟧	⟦checkhy⟧
ZL3b|f77r.34|G008	ZL3b	f77r:P2	f77r.34	8	P	raiin	DEFINITE_SPACE	LINE_END	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧
ZL3b|f77r.35|G001	ZL3b	f77r:P2	f77r.35	1	P	solkeey	LINE_START	DEFINITE_SPACE	⟦solkeey⟧	⟦solkeey⟧	⟦solkeey⟧	⟦solkeey⟧
ZL3b|f77r.35|G002	ZL3b	f77r:P2	f77r.35	2	P	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?	D?
ZL3b|f77r.35|G003	ZL3b	f77r:P2	f77r.35	3	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.35|G004	ZL3b	f77r:P2	f77r.35	4	P	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.35|G005	ZL3b	f77r:P2	f77r.35	5	P	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧
ZL3b|f77r.35|G006	ZL3b	f77r:P2	f77r.35	6	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.35|G007	ZL3b	f77r:P2	f77r.35	7	P	chedaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧	⟦chedaiin⟧
ZL3b|f77r.35|G008	ZL3b	f77r:P2	f77r.35	8	P	chealy	DEFINITE_SPACE	LINE_END	⟦chealy⟧	⟦chealy⟧	⟦chealy⟧	⟦chealy⟧
ZL3b|f77r.36|G001	ZL3b	f77r:P2	f77r.36	1	P	dshedy	LINE_START	DEFINITE_SPACE	⟦dshedy⟧	⟦dshedy⟧	⟦dshedy⟧	⟦dshedy⟧
ZL3b|f77r.36|G002	ZL3b	f77r:P2	f77r.36	2	P	pchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦pchedy⟧	⟦pchedy⟧	⟦pchedy⟧	⟦pchedy⟧
ZL3b|f77r.36|G003	ZL3b	f77r:P2	f77r.36	3	P	qotain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotain⟧	⟦qotain⟧	⟦qotain⟧	⟦qotain⟧
ZL3b|f77r.36|G004	ZL3b	f77r:P2	f77r.36	4	P	chedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧	⟦chedy⟧
ZL3b|f77r.36|G005	ZL3b	f77r:P2	f77r.36	5	P	d[o:a]lchl	DEFINITE_SPACE	DEFINITE_SPACE	⟦d[o:a]lchl⟧	⟦d[o:a]lchl⟧	⟦d[o:a]lchl⟧	⟦d[o:a]lchl⟧
ZL3b|f77r.36|G006	ZL3b	f77r:P2	f77r.36	6	P	qokeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b|f77r.36|G007	ZL3b	f77r:P2	f77r.36	7	P	qokol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
ZL3b|f77r.36|G008	ZL3b	f77r:P2	f77r.36	8	P	olchey	UNCERTAIN_SMALL_SPACE	LINE_END	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧	⟦olchey⟧
ZL3b|f77r.37|G001	ZL3b	f77r:P2	f77r.37	1	P	teeolain	LINE_START	DEFINITE_SPACE	⟦teeolain⟧	⟦teeolain⟧	⟦teeolain⟧	⟦teeolain⟧
ZL3b|f77r.37|G002	ZL3b	f77r:P2	f77r.37	2	P	chey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chey⟧	⟦chey⟧	⟦chey⟧	⟦chey⟧
ZL3b|f77r.37|G003	ZL3b	f77r:P2	f77r.37	3	P	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.37|G004	ZL3b	f77r:P2	f77r.37	4	P	qokain	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧	⟦qokain⟧
ZL3b|f77r.37|G005	ZL3b	f77r:P2	f77r.37	5	P	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
ZL3b|f77r.37|G006	ZL3b	f77r:P2	f77r.37	6	P	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
ZL3b|f77r.37|G007	ZL3b	f77r:P2	f77r.37	7	P	lchedy	DEFINITE_SPACE	LINE_END	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧	⟦lchedy⟧
ZL3b|f77r.38|G001	ZL3b	f77r:P3	f77r.38	1	P	pol	LINE_START	DEFINITE_SPACE	⟦pol⟧	⟦pol⟧	⟦pol⟧	⟦pol⟧
ZL3b|f77r.38|G002	ZL3b	f77r:P3	f77r.38	2	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.38|G003	ZL3b	f77r:P3	f77r.38	3	P	qoeedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoeedy⟧	⟦qoeedy⟧	⟦qoeedy⟧	⟦qoeedy⟧
ZL3b|f77r.38|G004	ZL3b	f77r:P3	f77r.38	4	P	qokaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	zu D gehörig?	aus/von D?	zu/in D?
ZL3b|f77r.38|G005	ZL3b	f77r:P3	f77r.38	5	P	chcphey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcphey⟧	⟦chcphey⟧	⟦chcphey⟧	⟦chcphey⟧
ZL3b|f77r.38|G006	ZL3b	f77r:P3	f77r.38	6	P	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.38|G007	ZL3b	f77r:P3	f77r.38	7	P	ltaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦ltaiin⟧	⟦ltaiin⟧	⟦ltaiin⟧	⟦ltaiin⟧
ZL3b|f77r.38|G008	ZL3b	f77r:P3	f77r.38	8	P	shedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧	⟦shedy⟧
ZL3b|f77r.38|G009	ZL3b	f77r:P3	f77r.38	9	P	qol	DEFINITE_SPACE	LINE_END	⟦qol⟧	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.39|G001	ZL3b	f77r:P3	f77r.39	1	P	olaiin	LINE_START	DEFINITE_SPACE	⟦olaiin⟧	⟦olaiin⟧	⟦olaiin⟧	⟦olaiin⟧
ZL3b|f77r.39|G002	ZL3b	f77r:P3	f77r.39	2	P	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
ZL3b|f77r.39|G003	ZL3b	f77r:P3	f77r.39	3	P	sheckhey	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheckhey⟧	⟦sheckhey⟧	⟦sheckhey⟧	⟦sheckhey⟧
ZL3b|f77r.39|G004	ZL3b	f77r:P3	f77r.39	4	P	lsheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦lsheey⟧	⟦lsheey⟧	⟦lsheey⟧	⟦lsheey⟧
ZL3b|f77r.39|G005	ZL3b	f77r:P3	f77r.39	5	P	qykaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦qykaiin⟧	⟦qykaiin⟧	⟦qykaiin⟧	⟦qykaiin⟧
ZL3b|f77r.39|G006	ZL3b	f77r:P3	f77r.39	6	P	sheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧	⟦sheedy⟧
ZL3b|f77r.39|G007	ZL3b	f77r:P3	f77r.39	7	P	laiin	DEFINITE_SPACE	LINE_END	⟦laiin⟧	⟦laiin⟧	⟦laiin⟧	⟦laiin⟧
ZL3b|f77r.40|G001	ZL3b	f77r:P3	f77r.40	1	P	daiiin	LINE_START	DEFINITE_SPACE	⟦daiiin⟧	⟦daiiin⟧	⟦daiiin⟧	⟦daiiin⟧
ZL3b|f77r.40|G002	ZL3b	f77r:P3	f77r.40	2	P	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧	⟦ol⟧
ZL3b|f77r.40|G003	ZL3b	f77r:P3	f77r.40	3	P	eeedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦eeedy⟧	⟦eeedy⟧	⟦eeedy⟧	⟦eeedy⟧
ZL3b|f77r.40|G004	ZL3b	f77r:P3	f77r.40	4	P	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	D?	D?	D?	D?
