edition	model	source_group_id	locus	group_index	raw	pair	head_source_group_id	head_raw	left_separator	attachment_status	relation	proposed_direction	semantic_credit
IT2a	T	IT2a|f77r.15|G003	f77r.15	3	qotol	B	IT2a|f77r.15|G002	shedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.15|G002 -> B (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.15|G005	f77r.15	5	qokaiin	D	IT2a|f77r.15|G004	shedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.15|G004 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.15|G005	f77r.15	5	qokaiin	D	IT2a|f77r.15|G004	shedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.15|G004	0; stipulated reading only
IT2a	T	IT2a|f77r.15|G005	f77r.15	5	qokaiin	D	IT2a|f77r.15|G004	shedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.15|G004 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.16|G002	f77r.16	2	qotaiin	C	IT2a|f77r.16|G001	sshedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.16|G001 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.16|G002	f77r.16	2	qotaiin	C	IT2a|f77r.16|G001	sshedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> IT2a|f77r.16|G001	0; stipulated reading only
IT2a	T	IT2a|f77r.16|G002	f77r.16	2	qotaiin	C	IT2a|f77r.16|G001	sshedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.16|G001 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.16|G004	f77r.16	4	qokaiin	D	IT2a|f77r.16|G003	chedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.16|G003 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.16|G004	f77r.16	4	qokaiin	D	IT2a|f77r.16|G003	chedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.16|G003	0; stipulated reading only
IT2a	T	IT2a|f77r.16|G004	f77r.16	4	qokaiin	D	IT2a|f77r.16|G003	chedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.16|G003 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.18|G010	f77r.18	10	qotaiin	C	IT2a|f77r.18|G009	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.18|G009 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.18|G010	f77r.18	10	qotaiin	C	IT2a|f77r.18|G009	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> IT2a|f77r.18|G009	0; stipulated reading only
IT2a	T	IT2a|f77r.18|G010	f77r.18	10	qotaiin	C	IT2a|f77r.18|G009	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.18|G009 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.20|G007	f77r.20	7	qotedy	A	IT2a|f77r.20|G006	sheey	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.20|G006 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.20|G007	f77r.20	7	qotedy	A	IT2a|f77r.20|G006	sheey	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> IT2a|f77r.20|G006	0; stipulated reading only
IT2a	T	IT2a|f77r.20|G007	f77r.20	7	qotedy	A	IT2a|f77r.20|G006	sheey	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.20|G006 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.23|G002	f77r.23	2	qokaiin	D	IT2a|f77r.23|G001	sheoky	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.23|G001 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.23|G002	f77r.23	2	qokaiin	D	IT2a|f77r.23|G001	sheoky	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.23|G001	0; stipulated reading only
IT2a	T	IT2a|f77r.23|G002	f77r.23	2	qokaiin	D	IT2a|f77r.23|G001	sheoky	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.23|G001 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.26|G003	f77r.26	3	qokaiin	D	IT2a|f77r.26|G002	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.26|G002 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.26|G003	f77r.26	3	qokaiin	D	IT2a|f77r.26|G002	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.26|G002	0; stipulated reading only
IT2a	T	IT2a|f77r.26|G003	f77r.26	3	qokaiin	D	IT2a|f77r.26|G002	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.26|G002 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.27|G006	f77r.27	6	qotedy	A	IT2a|f77r.27|G005	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.27|G005 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.27|G006	f77r.27	6	qotedy	A	IT2a|f77r.27|G005	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> IT2a|f77r.27|G005	0; stipulated reading only
IT2a	T	IT2a|f77r.27|G006	f77r.27	6	qotedy	A	IT2a|f77r.27|G005	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.27|G005 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.30|G001	f77r.30	1	qokaiin	D	IT2a|f77r.29|G005	qotal	LINE_START	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.29|G005 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.30|G001	f77r.30	1	qokaiin	D	IT2a|f77r.29|G005	qotal	LINE_START	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.29|G005	0; stipulated reading only
IT2a	T	IT2a|f77r.30|G001	f77r.30	1	qokaiin	D	IT2a|f77r.29|G005	qotal	LINE_START	HEAD_UNTRANSLATED	TO	IT2a|f77r.29|G005 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.31|G004	f77r.31	4	qotedy	A	IT2a|f77r.31|G003	qokeey	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.31|G003 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.31|G004	f77r.31	4	qotedy	A	IT2a|f77r.31|G003	qokeey	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> IT2a|f77r.31|G003	0; stipulated reading only
IT2a	T	IT2a|f77r.31|G004	f77r.31	4	qotedy	A	IT2a|f77r.31|G003	qokeey	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.31|G003 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.31|G005	f77r.31	5	qotedy	A	IT2a|f77r.31|G004	qotedy	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	BELONGS_TO	IT2a|f77r.31|G004 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.31|G005	f77r.31	5	qotedy	A	IT2a|f77r.31|G004	qotedy	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	FROM	A (concept, not identified individual) -> IT2a|f77r.31|G004	0; stipulated reading only
IT2a	T	IT2a|f77r.31|G005	f77r.31	5	qotedy	A	IT2a|f77r.31|G004	qotedy	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	TO	IT2a|f77r.31|G004 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.34|G001	f77r.34	1	qokaiin	D	IT2a|f77r.33|G009	dy	LINE_START	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.33|G009 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.34|G001	f77r.34	1	qokaiin	D	IT2a|f77r.33|G009	dy	LINE_START	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.33|G009	0; stipulated reading only
IT2a	T	IT2a|f77r.34|G001	f77r.34	1	qokaiin	D	IT2a|f77r.33|G009	dy	LINE_START	HEAD_UNTRANSLATED	TO	IT2a|f77r.33|G009 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.34|G006	f77r.34	6	qokaiin	D	IT2a|f77r.34|G005	chedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.34|G005 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.34|G006	f77r.34	6	qokaiin	D	IT2a|f77r.34|G005	chedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.34|G005	0; stipulated reading only
IT2a	T	IT2a|f77r.34|G006	f77r.34	6	qokaiin	D	IT2a|f77r.34|G005	chedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.34|G005 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.34|G007	f77r.34	7	qokaiin	D	IT2a|f77r.34|G006	qokaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	BELONGS_TO	IT2a|f77r.34|G006 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.34|G007	f77r.34	7	qokaiin	D	IT2a|f77r.34|G006	qokaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	FROM	D (concept, not identified individual) -> IT2a|f77r.34|G006	0; stipulated reading only
IT2a	T	IT2a|f77r.34|G007	f77r.34	7	qokaiin	D	IT2a|f77r.34|G006	qokaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	TO	IT2a|f77r.34|G006 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.35|G006	f77r.35	6	qokaiin	D	IT2a|f77r.35|G005	sheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.35|G005 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.35|G006	f77r.35	6	qokaiin	D	IT2a|f77r.35|G005	sheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.35|G005	0; stipulated reading only
IT2a	T	IT2a|f77r.35|G006	f77r.35	6	qokaiin	D	IT2a|f77r.35|G005	sheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.35|G005 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.38|G004	f77r.38	4	qokaiin	D	IT2a|f77r.38|G003	qoeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.38|G003 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.38|G004	f77r.38	4	qokaiin	D	IT2a|f77r.38|G003	qoeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.38|G003	0; stipulated reading only
IT2a	T	IT2a|f77r.38|G004	f77r.38	4	qokaiin	D	IT2a|f77r.38|G003	qoeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.38|G003 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.40|G006	f77r.40	6	qotaiin	C	IT2a|f77r.40|G005	sheeol	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.40|G005 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.40|G006	f77r.40	6	qotaiin	C	IT2a|f77r.40|G005	sheeol	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> IT2a|f77r.40|G005	0; stipulated reading only
IT2a	T	IT2a|f77r.40|G006	f77r.40	6	qotaiin	C	IT2a|f77r.40|G005	sheeol	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.40|G005 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.41|G004	f77r.41	4	qotedy	A	IT2a|f77r.41|G003	qolchey	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.41|G003 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.41|G004	f77r.41	4	qotedy	A	IT2a|f77r.41|G003	qolchey	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> IT2a|f77r.41|G003	0; stipulated reading only
IT2a	T	IT2a|f77r.41|G004	f77r.41	4	qotedy	A	IT2a|f77r.41|G003	qolchey	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.41|G003 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.42|G002	f77r.42	2	qotedy	A	IT2a|f77r.42|G001	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.42|G001 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.42|G002	f77r.42	2	qotedy	A	IT2a|f77r.42|G001	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> IT2a|f77r.42|G001	0; stipulated reading only
IT2a	T	IT2a|f77r.42|G002	f77r.42	2	qotedy	A	IT2a|f77r.42|G001	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.42|G001 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.43|G004	f77r.43	4	qotaiin	C	IT2a|f77r.43|G003	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.43|G003 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.43|G004	f77r.43	4	qotaiin	C	IT2a|f77r.43|G003	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> IT2a|f77r.43|G003	0; stipulated reading only
IT2a	T	IT2a|f77r.43|G004	f77r.43	4	qotaiin	C	IT2a|f77r.43|G003	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.43|G003 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.43|G006	f77r.43	6	qotedy	A	IT2a|f77r.43|G005	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.43|G005 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.43|G006	f77r.43	6	qotedy	A	IT2a|f77r.43|G005	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> IT2a|f77r.43|G005	0; stipulated reading only
IT2a	T	IT2a|f77r.43|G006	f77r.43	6	qotedy	A	IT2a|f77r.43|G005	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f77r.43|G005 -> A (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f77r.45|G001	f77r.45	1	qokaiin	D	IT2a|f77r.44|G008	dy	LINE_START	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f77r.44|G008 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f77r.45|G001	f77r.45	1	qokaiin	D	IT2a|f77r.44|G008	dy	LINE_START	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> IT2a|f77r.44|G008	0; stipulated reading only
IT2a	T	IT2a|f77r.45|G001	f77r.45	1	qokaiin	D	IT2a|f77r.44|G008	dy	LINE_START	HEAD_UNTRANSLATED	TO	IT2a|f77r.44|G008 -> D (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f21r.10|G005	f21r.10	5	qotaiin	C	IT2a|f21r.10|G004	ky	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f21r.10|G004 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f21r.10|G005	f21r.10	5	qotaiin	C	IT2a|f21r.10|G004	ky	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> IT2a|f21r.10|G004	0; stipulated reading only
IT2a	T	IT2a|f21r.10|G005	f21r.10	5	qotaiin	C	IT2a|f21r.10|G004	ky	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f21r.10|G004 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	L	IT2a|f32v.8|G006	f32v.8	6	qotaiin	C	IT2a|f32v.8|G005	daiin	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	IT2a|f32v.8|G005 -> C (concept, not identified individual)	0; stipulated reading only
IT2a	S	IT2a|f32v.8|G006	f32v.8	6	qotaiin	C	IT2a|f32v.8|G005	daiin	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> IT2a|f32v.8|G005	0; stipulated reading only
IT2a	T	IT2a|f32v.8|G006	f32v.8	6	qotaiin	C	IT2a|f32v.8|G005	daiin	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	IT2a|f32v.8|G005 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.10|G003	f77r.10	3	qotaiin	C	RF1b|f77r.10|G002	shey	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.10|G002 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.10|G003	f77r.10	3	qotaiin	C	RF1b|f77r.10|G002	shey	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> RF1b|f77r.10|G002	0; stipulated reading only
RF1b	T	RF1b|f77r.10|G003	f77r.10	3	qotaiin	C	RF1b|f77r.10|G002	shey	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.10|G002 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.10|G004	f77r.10	4	qotedy	A	RF1b|f77r.10|G003	qotaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	BELONGS_TO	RF1b|f77r.10|G003 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.10|G004	f77r.10	4	qotedy	A	RF1b|f77r.10|G003	qotaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	FROM	A (concept, not identified individual) -> RF1b|f77r.10|G003	0; stipulated reading only
RF1b	T	RF1b|f77r.10|G004	f77r.10	4	qotedy	A	RF1b|f77r.10|G003	qotaiin	DEFINITE_SPACE	LEFT_IS_MARKED_FORM	TO	RF1b|f77r.10|G003 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.11|G002	f77r.11	2	qokaiin	D	RF1b|f77r.11|G001	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.11|G001 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.11|G002	f77r.11	2	qokaiin	D	RF1b|f77r.11|G001	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.11|G001	0; stipulated reading only
RF1b	T	RF1b|f77r.11|G002	f77r.11	2	qokaiin	D	RF1b|f77r.11|G001	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.11|G001 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.14|G005	f77r.14	5	qokaiin	D	RF1b|f77r.14|G004	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.14|G004 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.14|G005	f77r.14	5	qokaiin	D	RF1b|f77r.14|G004	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.14|G004	0; stipulated reading only
RF1b	T	RF1b|f77r.14|G005	f77r.14	5	qokaiin	D	RF1b|f77r.14|G004	qoteedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.14|G004 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.15|G003	f77r.15	3	qotol	B	RF1b|f77r.15|G002	she@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.15|G002 -> B (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.15|G003	f77r.15	3	qotol	B	RF1b|f77r.15|G002	she@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	B (concept, not identified individual) -> RF1b|f77r.15|G002	0; stipulated reading only
RF1b	T	RF1b|f77r.15|G003	f77r.15	3	qotol	B	RF1b|f77r.15|G002	she@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.15|G002 -> B (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.15|G005	f77r.15	5	qokaiin	D	RF1b|f77r.15|G004	{ch'}edy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.15|G004 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.15|G005	f77r.15	5	qokaiin	D	RF1b|f77r.15|G004	{ch'}edy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.15|G004	0; stipulated reading only
RF1b	T	RF1b|f77r.15|G005	f77r.15	5	qokaiin	D	RF1b|f77r.15|G004	{ch'}edy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.15|G004 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.16|G002	f77r.16	2	qotaiin	C	RF1b|f77r.16|G001	sshedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.16|G001 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.16|G002	f77r.16	2	qotaiin	C	RF1b|f77r.16|G001	sshedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> RF1b|f77r.16|G001	0; stipulated reading only
RF1b	T	RF1b|f77r.16|G002	f77r.16	2	qotaiin	C	RF1b|f77r.16|G001	sshedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.16|G001 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.16|G004	f77r.16	4	qokaiin	D	RF1b|f77r.16|G003	che@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.16|G003 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.16|G004	f77r.16	4	qokaiin	D	RF1b|f77r.16|G003	che@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.16|G003	0; stipulated reading only
RF1b	T	RF1b|f77r.16|G004	f77r.16	4	qokaiin	D	RF1b|f77r.16|G003	che@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.16|G003 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.18|G009	f77r.18	9	qotaiin	C	RF1b|f77r.18|G008	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.18|G008 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.18|G009	f77r.18	9	qotaiin	C	RF1b|f77r.18|G008	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	C (concept, not identified individual) -> RF1b|f77r.18|G008	0; stipulated reading only
RF1b	T	RF1b|f77r.18|G009	f77r.18	9	qotaiin	C	RF1b|f77r.18|G008	cheedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.18|G008 -> C (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.20|G007	f77r.20	7	qotedy	A	RF1b|f77r.20|G006	sheey	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.20|G006 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.20|G007	f77r.20	7	qotedy	A	RF1b|f77r.20|G006	sheey	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> RF1b|f77r.20|G006	0; stipulated reading only
RF1b	T	RF1b|f77r.20|G007	f77r.20	7	qotedy	A	RF1b|f77r.20|G006	sheey	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.20|G006 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.23|G002	f77r.23	2	qokaiin	D	RF1b|f77r.23|G001	{ch'}eoky	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.23|G001 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.23|G002	f77r.23	2	qokaiin	D	RF1b|f77r.23|G001	{ch'}eoky	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.23|G001	0; stipulated reading only
RF1b	T	RF1b|f77r.23|G002	f77r.23	2	qokaiin	D	RF1b|f77r.23|G001	{ch'}eoky	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.23|G001 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.26|G003	f77r.26	3	qokaiin	D	RF1b|f77r.26|G002	qokee@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.26|G002 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.26|G003	f77r.26	3	qokaiin	D	RF1b|f77r.26|G002	qokee@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	D (concept, not identified individual) -> RF1b|f77r.26|G002	0; stipulated reading only
RF1b	T	RF1b|f77r.26|G003	f77r.26	3	qokaiin	D	RF1b|f77r.26|G002	qokee@152;y	DEFINITE_SPACE	HEAD_UNTRANSLATED	TO	RF1b|f77r.26|G002 -> D (concept, not identified individual)	0; stipulated reading only
RF1b	L	RF1b|f77r.27|G006	f77r.27	6	qotedy	A	RF1b|f77r.27|G005	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	BELONGS_TO	RF1b|f77r.27|G005 -> A (concept, not identified individual)	0; stipulated reading only
RF1b	S	RF1b|f77r.27|G006	f77r.27	6	qotedy	A	RF1b|f77r.27|G005	qokeedy	DEFINITE_SPACE	HEAD_UNTRANSLATED	FROM	A (concept, not identified individual) -> RF1b|f77r.27|G005	0; stipulated reading only
