probe_id	component_recipe	intake_tier	register	input_contains_event_id	seed_status	target_status	target_incoming_action	target_incoming_argument	order_repair_rule	stream_clause_de	expected_transition_clause_de	matches_gdt437_transition
PROBE065	CH+E+O+AIR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Drogenposten [wie zuvor]; entlang der Transferbahn; auf Grad I und als Ausführung.	Nimm den Drogenposten [wie zuvor]; entlang der Transferbahn; auf Grad I und als Ausführung.	YES
PROBE066	CH+K+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den laufenden Eintrag [wie zuvor] und ordne den laufenden Eintrag [wie zuvor] zu; über die Eintragsverbindung.	Entnimm den laufenden Eintrag [wie zuvor] und ordne den laufenden Eintrag [wie zuvor] zu; über die Eintragsverbindung.	YES
PROBE067	CH+K+L	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Pflanzenposten [wie zuvor] und gib den Pflanzenposten [wie zuvor] zu; über die Verbindung im Pflanzenartikel.	Nimm den Pflanzenposten [wie zuvor] und gib den Pflanzenposten [wie zuvor] zu; über die Verbindung im Pflanzenartikel.	YES
PROBE068	CH+K+L	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung.	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung.	YES
PROBE069	CH+K+L	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Positionsposten [wie zuvor] auf und ordne den Positionsposten [wie zuvor] zu; über die Ringverbindung.	Nimm den Positionsposten [wie zuvor] auf und ordne den Positionsposten [wie zuvor] zu; über die Ringverbindung.	YES
PROBE070	CH+K+L	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Drogenposten [wie zuvor] und gib den Drogenposten [wie zuvor] zu; über die Gefäßverbindung.	Nimm den Drogenposten [wie zuvor] und gib den Drogenposten [wie zuvor] zu; über die Gefäßverbindung.	YES
PROBE071	CH+O+D_ADDR+OR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm die Eintragseinheit; als Ausführung; an der bezeichneten Stelle.	Entnimm die Eintragseinheit; als Ausführung; an der bezeichneten Stelle.	YES
PROBE072	CH+O+D_ADDR+OR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm die Arbeitseinheit; als Ausführung; an der bezeichneten Stelle.	Nimm die Arbeitseinheit; als Ausführung; an der bezeichneten Stelle.	YES
PROBE073	CH+O+D_ADDR+OR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm die Stationseinheit; als Ausführung; an der bezeichneten Stelle.	Entnimm die Stationseinheit; als Ausführung; an der bezeichneten Stelle.	YES
PROBE074	CH+O+D_ADDR+OR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm die Positionseinheit auf; als Ausführung; an der bezeichneten Stelle.	Nimm die Positionseinheit auf; als Ausführung; an der bezeichneten Stelle.	YES
PROBE075	CH+O+D_ADDR+OR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm die Ansatzeinheit; als Ausführung; an der bezeichneten Stelle.	Nimm die Ansatzeinheit; als Ausführung; an der bezeichneten Stelle.	YES
PROBE076	CH+P+AIIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Kennwert und setze den Kennwert ein.	Entnimm den Kennwert und setze den Kennwert ein.	YES
PROBE077	CH+P+AIIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Arbeitswert und setze den Arbeitswert ein.	Nimm den Arbeitswert und setze den Arbeitswert ein.	YES
PROBE078	CH+P+AIIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Stationswert und setze den Stationswert ein.	Entnimm den Stationswert und setze den Stationswert ein.	YES
PROBE079	CH+P+AIIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Positionswert auf und setze den Positionswert ein.	Nimm den Positionswert auf und setze den Positionswert ein.	YES
PROBE080	CH+P+AIIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Mengenwert und setze den Mengenwert ein.	Nimm den Mengenwert und setze den Mengenwert ein.	YES
PROBE081	CH+P+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Teilwert und setze den Teilwert ein.	Entnimm den Teilwert und setze den Teilwert ein.	YES
PROBE082	CH+P+AIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Materialanteil und setze den Materialanteil ein.	Nimm den Materialanteil und setze den Materialanteil ein.	YES
PROBE083	CH+P+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Stationsanteil und setze den Stationsanteil ein.	Entnimm den Stationsanteil und setze den Stationsanteil ein.	YES
PROBE084	CH+P+AIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Sektoranteil auf und setze den Sektoranteil ein.	Nimm den Sektoranteil auf und setze den Sektoranteil ein.	YES
PROBE085	CH+P+AIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Drogenanteil und setze den Drogenanteil ein.	Nimm den Drogenanteil und setze den Drogenanteil ein.	YES
PROBE086	CH+P+AIR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den laufenden Eintrag [wie zuvor] und setze den laufenden Eintrag [wie zuvor] ein; entlang der Lesebahn.	Entnimm den laufenden Eintrag [wie zuvor] und setze den laufenden Eintrag [wie zuvor] ein; entlang der Lesebahn.	YES
PROBE087	CH+P+AIR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Pflanzenposten [wie zuvor] und setze den Pflanzenposten [wie zuvor] ein; entlang der Verarbeitungsbahn.	Nimm den Pflanzenposten [wie zuvor] und setze den Pflanzenposten [wie zuvor] ein; entlang der Verarbeitungsbahn.	YES
PROBE088	CH+P+AIR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; entlang der Stationsbahn.	Entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; entlang der Stationsbahn.	YES
PROBE089	CH+P+AIR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Positionsposten [wie zuvor] auf und setze den Positionsposten [wie zuvor] ein; entlang der Ringbahn.	Nimm den Positionsposten [wie zuvor] auf und setze den Positionsposten [wie zuvor] ein; entlang der Ringbahn.	YES
PROBE090	CH+P+AIR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Drogenposten [wie zuvor] und setze den Drogenposten [wie zuvor] ein; entlang der Transferbahn.	Nimm den Drogenposten [wie zuvor] und setze den Drogenposten [wie zuvor] ein; entlang der Transferbahn.	YES
PROBE091	CH+T+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Teilwert und lege den Teilwert fest.	Entnimm den Teilwert und lege den Teilwert fest.	YES
PROBE092	CH+T+AIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Materialanteil und stelle den Materialanteil ein.	Nimm den Materialanteil und stelle den Materialanteil ein.	YES
PROBE093	CH+T+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Stationsanteil und stelle den Stationsanteil ein.	Entnimm den Stationsanteil und stelle den Stationsanteil ein.	YES
PROBE094	CH+T+AIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Sektoranteil auf und stelle den Sektoranteil ein.	Nimm den Sektoranteil auf und stelle den Sektoranteil ein.	YES
PROBE095	CH+T+AIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Drogenanteil und stelle den Drogenanteil ein.	Nimm den Drogenanteil und stelle den Drogenanteil ein.	YES
PROBE096	CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung.	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung.	YES
PROBE097	CHD+L	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel.	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel.	YES
PROBE098	CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung.	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung.	YES
PROBE099	CHD+L	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung.	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung.	YES
PROBE100	CHD+L	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung.	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung.	YES
PROBE101	D_ADDR+CH+AIN	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Teilwert; an der bezeichneten Stelle.	Entnimm den Teilwert; an der bezeichneten Stelle.	YES
PROBE102	D_ADDR+CH+AIN	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Materialanteil; an der bezeichneten Stelle.	Nimm den Materialanteil; an der bezeichneten Stelle.	YES
PROBE103	D_ADDR+CH+AIN	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Entnimm den Stationsanteil; an der bezeichneten Stelle.	Entnimm den Stationsanteil; an der bezeichneten Stelle.	YES
PROBE104	D_ADDR+CH+AIN	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Sektoranteil auf; an der bezeichneten Stelle.	Nimm den Sektoranteil auf; an der bezeichneten Stelle.	YES
PROBE105	D_ADDR+CH+AIN	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Nimm den Drogenanteil; an der bezeichneten Stelle.	Nimm den Drogenanteil; an der bezeichneten Stelle.	YES
PROBE106	K+CH+Y	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Ordne den laufenden Eintrag zu und entnimm den laufenden Eintrag.	Ordne den laufenden Eintrag zu und entnimm den laufenden Eintrag.	YES
PROBE107	K+CH+Y	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Gib den Pflanzenposten zu und nimm den Pflanzenposten.	Gib den Pflanzenposten zu und nimm den Pflanzenposten.	YES
PROBE108	K+CH+Y	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Führe den Stationsposten zu und entnimm den Stationsposten.	Führe den Stationsposten zu und entnimm den Stationsposten.	YES
PROBE109	K+CH+Y	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Ordne den Positionsposten zu und nimm den Positionsposten auf.	Ordne den Positionsposten zu und nimm den Positionsposten auf.	YES
PROBE110	K+CH+Y	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Gib den Drogenposten zu und nimm den Drogenposten.	Gib den Drogenposten zu und nimm den Drogenposten.	YES
PROBE111	K+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Ordne den laufenden Eintrag [wie zuvor] zu; über die Eintragsverbindung.	Ordne den laufenden Eintrag [wie zuvor] zu; über die Eintragsverbindung.	YES
PROBE112	K+L	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Gib den Pflanzenposten [wie zuvor] zu; über die Verbindung im Pflanzenartikel.	Gib den Pflanzenposten [wie zuvor] zu; über die Verbindung im Pflanzenartikel.	YES
PROBE113	K+L	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung.	Führe den Stationsposten [wie zuvor] zu; über die sichtbare Verbindung.	YES
PROBE114	K+L	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Ordne den Positionsposten [wie zuvor] zu; über die Ringverbindung.	Ordne den Positionsposten [wie zuvor] zu; über die Ringverbindung.	YES
PROBE115	K+L	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Gib den Drogenposten [wie zuvor] zu; über die Gefäßverbindung.	Gib den Drogenposten [wie zuvor] zu; über die Gefäßverbindung.	YES
PROBE116	L+CHD+L	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung [außen] und über die Eintragsverbindung [innen].	YES
PROBE117	L+CHD+L	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel [außen] und über die Verbindung im Pflanzenartikel [innen].	YES
PROBE118	L+CHD+L	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].	YES
PROBE119	L+CHD+L	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung [außen] und über die Ringverbindung [innen].	YES
PROBE120	L+CHD+L	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung [außen] und über die Gefäßverbindung [innen].	YES
PROBE121	L+K+OR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Ordne die Eintragseinheit zu; über die Eintragsverbindung.	Ordne die Eintragseinheit zu; über die Eintragsverbindung.	YES
PROBE122	L+K+OR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Gib die Arbeitseinheit zu; über die Verbindung im Pflanzenartikel.	Gib die Arbeitseinheit zu; über die Verbindung im Pflanzenartikel.	YES
PROBE123	L+K+OR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Führe die Stationseinheit zu; über die sichtbare Verbindung.	Führe die Stationseinheit zu; über die sichtbare Verbindung.	YES
PROBE124	L+K+OR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Ordne die Positionseinheit zu; über die Ringverbindung.	Ordne die Positionseinheit zu; über die Ringverbindung.	YES
PROBE125	L+K+OR	T2_FUTURE_STRONG	PHARMA	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Gib die Ansatzeinheit zu; über die Gefäßverbindung.	Gib die Ansatzeinheit zu; über die Gefäßverbindung.	YES
PROBE126	O+OR	T2_FUTURE_STRONG	SOURCE_SECTION_T	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang trage die Eintragseinheit ein; als Ausführung.	Im laufenden Gang trage die Eintragseinheit ein; als Ausführung.	YES
PROBE127	O+OR	T2_FUTURE_STRONG	HERBAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an; als Ausführung.	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an; als Ausführung.	YES
PROBE128	O+OR	T2_FUTURE_STRONG	BIOLOGICAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze die Stationseinheit im Stationsgang an; als Ausführung.	Im laufenden Gang setze die Stationseinheit im Stationsgang an; als Ausführung.	YES
PROBE129	O+OR	T2_FUTURE_STRONG	CELESTIAL	NO	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	READ_FROM_EXACT_RECIPE_AND_LEFT_CONTEXT	OK	Y	BASELINE_ORDER_ALREADY_SAFE	Im laufenden Gang setze die Positionseinheit; als Ausführung.	Im laufenden Gang setze die Positionseinheit; als Ausführung.	YES
