profile_ordinal	cohort	statement_id	physical_page	register	statement_event_count	dy_occurrence_count	internal_dy_count	final_step_dy_count	singleton_dy_count	dy_event_ids	statement_end_mode	scope_profile
159	OLD26_GDT407	G407-S127	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1674	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
160	OLD26_GDT407	G407-S128	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1675	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
161	OLD26_GDT407	G407-S129	f75r	BIOLOGICAL	10	2	1	1	0	G407-E1682|G407-E1685	LICENSED_DY_CLOSE	INTERNAL_LOCAL_STEP_CLOSURE|STATEMENT_FINAL_STEP_CLOSURE
162	OLD26_GDT407	G407-S130	f75r	BIOLOGICAL	14	1	0	1	0	G407-E1699	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
163	OLD26_GDT407	G407-S131	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1702	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
164	OLD26_GDT407	G407-S132	f75r	BIOLOGICAL	4	1	0	1	0	G407-E1706	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
165	OLD26_GDT407	G407-S133	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1709	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
166	OLD26_GDT407	G407-S134	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1710	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
167	OLD26_GDT407	G407-S135	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1713	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
168	OLD26_GDT407	G407-S136	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1716	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
169	OLD26_GDT407	G407-S137	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1717	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
170	OLD26_GDT407	G407-S138	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1719	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
171	OLD26_GDT407	G407-S139	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1720	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
172	OLD26_GDT407	G407-S140	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1723	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
173	OLD26_GDT407	G407-S141	f75r	BIOLOGICAL	5	1	0	1	0	G407-E1728	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
174	OLD26_GDT407	G407-S142	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1729	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
175	OLD26_GDT407	G407-S143	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1732	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
176	OLD26_GDT407	G407-S144	f75r	BIOLOGICAL	8	1	0	1	0	G407-E1740	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
177	OLD26_GDT407	G407-S145	f75r	BIOLOGICAL	6	1	0	1	0	G407-E1746	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
178	OLD26_GDT407	G407-S146	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1748	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
179	OLD26_GDT407	G407-S147	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1750	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
180	OLD26_GDT407	G407-S148	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1751	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
181	OLD26_GDT407	G407-S149	f75r	BIOLOGICAL	4	1	0	1	0	G407-E1755	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
182	OLD26_GDT407	G407-S150	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1756	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
183	OLD26_GDT407	G407-S151	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1759	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
184	OLD26_GDT407	G407-S152	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1760	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
185	OLD26_GDT407	G407-S153	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1761	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
186	OLD26_GDT407	G407-S154	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1763	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
187	OLD26_GDT407	G407-S155	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1764	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
188	OLD26_GDT407	G407-S156	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1765	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
189	OLD26_GDT407	G407-S157	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1766	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
190	OLD26_GDT407	G407-S158	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1767	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
191	OLD26_GDT407	G407-S159	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1768	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
192	OLD26_GDT407	G407-S160	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1769	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
193	OLD26_GDT407	G407-S161	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1770	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
194	OLD26_GDT407	G407-S162	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1771	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
195	OLD26_GDT407	G407-S163	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1772	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
196	OLD26_GDT407	G407-S164	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1774	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
197	OLD26_GDT407	G407-S165	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1776	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
198	OLD26_GDT407	G407-S166	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1778	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
199	OLD26_GDT407	G407-S167	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1780	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
200	OLD26_GDT407	G407-S168	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1781	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
201	OLD26_GDT407	G407-S169	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1782	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
202	OLD26_GDT407	G407-S170	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1783	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
203	OLD26_GDT407	G407-S171	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1784	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
204	OLD26_GDT407	G407-S172	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1787	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
205	OLD26_GDT407	G407-S173	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1789	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
206	OLD26_GDT407	G407-S174	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1790	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
207	OLD26_GDT407	G407-S175	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1791	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
208	OLD26_GDT407	G407-S176	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1793	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
209	OLD26_GDT407	G407-S177	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1795	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
210	OLD26_GDT407	G407-S178	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1797	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
211	OLD26_GDT407	G407-S179	f75r	BIOLOGICAL	4	1	0	1	0	G407-E1801	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
212	OLD26_GDT407	G407-S180	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1804	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
213	OLD26_GDT407	G407-S181	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1805	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
214	OLD26_GDT407	G407-S182	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1806	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
215	OLD26_GDT407	G407-S183	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1807	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
216	OLD26_GDT407	G407-S184	f75r	BIOLOGICAL	7	1	0	1	0	G407-E1814	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
217	OLD26_GDT407	G407-S185	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1817	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
218	OLD26_GDT407	G407-S186	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1820	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
219	OLD26_GDT407	G407-S187	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1821	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
220	OLD26_GDT407	G407-S188	f75r	BIOLOGICAL	1	1	0	0	1	G407-E1822	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
221	OLD26_GDT407	G407-S189	f75r	BIOLOGICAL	3	1	0	1	0	G407-E1825	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
222	OLD26_GDT407	G407-S190	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1827	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
223	OLD26_GDT407	G407-S191	f75r	BIOLOGICAL	2	1	0	1	0	G407-E1829	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
224	OLD26_GDT407	G407-S193	f76r	BIOLOGICAL	13	1	0	1	0	G407-E1845	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
225	OLD26_GDT407	G407-S194	f76r	BIOLOGICAL	7	1	0	1	0	G407-E1852	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
226	OLD26_GDT407	G407-S195	f76r	BIOLOGICAL	9	1	0	1	0	G407-E1861	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
227	OLD26_GDT407	G407-S196	f76r	BIOLOGICAL	2	1	0	1	0	G407-E1863	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
228	OLD26_GDT407	G407-S197	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1864	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
229	OLD26_GDT407	G407-S199	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1870	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
230	OLD26_GDT407	G407-S200	f76r	BIOLOGICAL	7	1	0	1	0	G407-E1877	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
231	OLD26_GDT407	G407-S201	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1878	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
232	OLD26_GDT407	G407-S202	f76r	BIOLOGICAL	2	1	0	1	0	G407-E1880	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
233	OLD26_GDT407	G407-S203	f76r	BIOLOGICAL	4	1	0	1	0	G407-E1884	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
234	OLD26_GDT407	G407-S204	f76r	BIOLOGICAL	4	1	0	1	0	G407-E1888	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
235	OLD26_GDT407	G407-S205	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1889	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
236	OLD26_GDT407	G407-S207	f76r	BIOLOGICAL	6	1	0	1	0	G407-E1901	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
237	OLD26_GDT407	G407-S208	f76r	BIOLOGICAL	7	1	0	1	0	G407-E1908	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
238	OLD26_GDT407	G407-S210	f76r	BIOLOGICAL	5	1	0	1	0	G407-E1914	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
239	OLD26_GDT407	G407-S212	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1924	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
240	OLD26_GDT407	G407-S213	f76r	BIOLOGICAL	2	1	0	1	0	G407-E1926	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
241	OLD26_GDT407	G407-S214	f76r	BIOLOGICAL	10	1	0	1	0	G407-E1936	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
242	OLD26_GDT407	G407-S215	f76r	BIOLOGICAL	11	1	0	1	0	G407-E1947	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
243	OLD26_GDT407	G407-S216	f76r	BIOLOGICAL	2	1	0	1	0	G407-E1949	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
244	OLD26_GDT407	G407-S217	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1950	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
245	OLD26_GDT407	G407-S218	f76r	BIOLOGICAL	6	1	0	1	0	G407-E1956	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
246	OLD26_GDT407	G407-S220	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1963	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
247	OLD26_GDT407	G407-S221	f76r	BIOLOGICAL	9	1	0	1	0	G407-E1972	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
248	OLD26_GDT407	G407-S222	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1973	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
249	OLD26_GDT407	G407-S223	f76r	BIOLOGICAL	10	1	0	1	0	G407-E1983	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
250	OLD26_GDT407	G407-S224	f76r	BIOLOGICAL	10	1	0	1	0	G407-E1993	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
251	OLD26_GDT407	G407-S225	f76r	BIOLOGICAL	1	1	0	0	1	G407-E1994	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
252	OLD26_GDT407	G407-S228	f76r	BIOLOGICAL	7	1	0	1	0	G407-E2005	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
253	OLD26_GDT407	G407-S229	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2006	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
254	OLD26_GDT407	G407-S230	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2007	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
255	OLD26_GDT407	G407-S231	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2008	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
256	OLD26_GDT407	G407-S232	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2009	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
257	OLD26_GDT407	G407-S233	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2010	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
258	OLD26_GDT407	G407-S234	f76r	BIOLOGICAL	3	1	0	1	0	G407-E2013	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
259	OLD26_GDT407	G407-S235	f76r	BIOLOGICAL	8	1	0	1	0	G407-E2021	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
260	OLD26_GDT407	G407-S236	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2022	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
261	OLD26_GDT407	G407-S237	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2024	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
262	OLD26_GDT407	G407-S238	f76r	BIOLOGICAL	4	1	0	1	0	G407-E2028	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
263	OLD26_GDT407	G407-S239	f76r	BIOLOGICAL	4	1	0	1	0	G407-E2032	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
264	OLD26_GDT407	G407-S241	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2034	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
265	OLD26_GDT407	G407-S242	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2035	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
266	OLD26_GDT407	G407-S243	f76r	BIOLOGICAL	8	1	0	1	0	G407-E2043	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
267	OLD26_GDT407	G407-S244	f76r	BIOLOGICAL	4	1	0	1	0	G407-E2047	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
268	OLD26_GDT407	G407-S245	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2049	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
269	OLD26_GDT407	G407-S246	f76r	BIOLOGICAL	13	1	0	1	0	G407-E2062	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
270	OLD26_GDT407	G407-S247	f76r	BIOLOGICAL	7	1	0	1	0	G407-E2069	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
271	OLD26_GDT407	G407-S248	f76r	BIOLOGICAL	7	1	0	1	0	G407-E2076	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
272	OLD26_GDT407	G407-S250	f76r	BIOLOGICAL	15	1	0	1	0	G407-E2101	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
273	OLD26_GDT407	G407-S251	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2102	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
274	OLD26_GDT407	G407-S252	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2104	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
275	OLD26_GDT407	G407-S254	f76r	BIOLOGICAL	7	1	0	1	0	G407-E2132	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
276	OLD26_GDT407	G407-S255	f76r	BIOLOGICAL	8	1	0	1	0	G407-E2140	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
277	OLD26_GDT407	G407-S257	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2143	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
278	OLD26_GDT407	G407-S258	f76r	BIOLOGICAL	4	1	0	1	0	G407-E2147	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
279	OLD26_GDT407	G407-S259	f76r	BIOLOGICAL	12	1	0	1	0	G407-E2159	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
280	OLD26_GDT407	G407-S260	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2160	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
281	OLD26_GDT407	G407-S261	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2162	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
282	OLD26_GDT407	G407-S262	f76r	BIOLOGICAL	7	1	0	1	0	G407-E2169	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
283	OLD26_GDT407	G407-S263	f76r	BIOLOGICAL	12	1	0	1	0	G407-E2181	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
284	OLD26_GDT407	G407-S266	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2201	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
285	OLD26_GDT407	G407-S267	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2202	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
286	OLD26_GDT407	G407-S268	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2203	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
287	OLD26_GDT407	G407-S269	f76r	BIOLOGICAL	3	1	0	1	0	G407-E2206	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
288	OLD26_GDT407	G407-S270	f76r	BIOLOGICAL	3	1	0	1	0	G407-E2209	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
289	OLD26_GDT407	G407-S271	f76r	BIOLOGICAL	10	1	0	1	0	G407-E2219	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
290	OLD26_GDT407	G407-S272	f76r	BIOLOGICAL	4	1	0	1	0	G407-E2223	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
291	OLD26_GDT407	G407-S273	f76r	BIOLOGICAL	3	1	0	1	0	G407-E2226	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
292	OLD26_GDT407	G407-S274	f76r	BIOLOGICAL	4	1	0	1	0	G407-E2230	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
293	OLD26_GDT407	G407-S275	f76r	BIOLOGICAL	6	1	0	1	0	G407-E2236	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
294	OLD26_GDT407	G407-S276	f76r	BIOLOGICAL	6	1	0	1	0	G407-E2242	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
295	OLD26_GDT407	G407-S277	f76r	BIOLOGICAL	3	1	0	1	0	G407-E2245	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
296	OLD26_GDT407	G407-S279	f76r	BIOLOGICAL	8	1	0	1	0	G407-E2266	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
297	OLD26_GDT407	G407-S281	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2272	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
298	OLD26_GDT407	G407-S282	f76r	BIOLOGICAL	6	1	0	1	0	G407-E2278	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
299	OLD26_GDT407	G407-S283	f76r	BIOLOGICAL	8	1	0	1	0	G407-E2286	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
300	OLD26_GDT407	G407-S284	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2287	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
301	OLD26_GDT407	G407-S285	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2288	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
302	OLD26_GDT407	G407-S286	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2289	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
303	OLD26_GDT407	G407-S287	f76r	BIOLOGICAL	13	1	0	1	0	G407-E2302	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
304	OLD26_GDT407	G407-S288	f76r	BIOLOGICAL	9	1	0	1	0	G407-E2311	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
305	OLD26_GDT407	G407-S289	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2313	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
306	OLD26_GDT407	G407-S290	f76r	BIOLOGICAL	14	1	0	1	0	G407-E2327	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
307	OLD26_GDT407	G407-S291	f76r	BIOLOGICAL	4	1	0	1	0	G407-E2331	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
308	OLD26_GDT407	G407-S293	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2336	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
309	OLD26_GDT407	G407-S294	f76r	BIOLOGICAL	2	1	0	1	0	G407-E2338	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
310	OLD26_GDT407	G407-S296	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2347	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
311	OLD26_GDT407	G407-S297	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2348	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
312	OLD26_GDT407	G407-S298	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2349	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
313	OLD26_GDT407	G407-S299	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2350	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
314	OLD26_GDT407	G407-S300	f76r	BIOLOGICAL	3	1	0	1	0	G407-E2353	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
315	OLD26_GDT407	G407-S301	f76r	BIOLOGICAL	4	1	0	1	0	G407-E2357	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
316	OLD26_GDT407	G407-S303	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2362	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
317	OLD26_GDT407	G407-S304	f76r	BIOLOGICAL	1	1	0	0	1	G407-E2363	LICENSED_DY_CLOSE	SINGLETON_STATEMENT_CLOSURE
318	OLD26_GDT407	G407-S305	f76r	BIOLOGICAL	8	1	0	1	0	G407-E2371	LICENSED_DY_CLOSE	STATEMENT_FINAL_STEP_CLOSURE
