candidate_occurrence_id	page	physical_folio	locus	line_number	section	language	hand	paragraph_start_line	paragraph_end_line	candidate_surface	candidate_ordinal	line_token_count	candidate_line_position	prior_working_candidate_de	prior_role	prior_confidence	written_line_eva	l2_ordinal	l2_surface	l2_status	l2_axes	l2_semantic_candidate_de	l2_semantic_source	l2_unknown_cell	l1_ordinal	l1_surface	l1_status	l1_axes	l1_semantic_candidate_de	l1_semantic_source	l1_unknown_cell	r1_ordinal	r1_surface	r1_status	r1_axes	r1_semantic_candidate_de	r1_semantic_source	r1_unknown_cell	r2_ordinal	r2_surface	r2_status	r2_axes	r2_semantic_candidate_de	r2_semantic_source	r2_unknown_cell
G762-CKHY-004	f17v	f17	f17v.5	5	H	A	1	0	0	ckhy	6	6	LAST	Mischung, Anfangsstufe	NOMINAL_PREPARATION_OR_COMPOSITUM_BEGIN_CELL	W1_WEAK_WORKING	ychol chol dolcheey tchol dar ckhy	4	tchol	ELIGIBLE	COLD|DRY|MATERIAL	kalt-trockenes Drogenmaterial	GDT734_COMPLETE_WHOLE	0	5	dar	ELIGIBLE	NONE	abgemessener Anteil I	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-094	f17v	f17	f17v.8	8	H	A	1	0	0	ol	3	6	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qokeey kchar ol dy choldaiin sy	1	qokeey	ELIGIBLE	HOT|END_STAGE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	0	2	kchar	ELIGIBLE	NONE	heiße Trockenfraktion I	GDT734_COMPLETE_WHOLE	0	4	dy	ELIGIBLE	NONE	Qualitäts-/Wertfeld geschlossen	GDT734_CELL	0	5	choldaiin	ELIGIBLE	NONE	trocken, Grad III	GDT734_CELL	0
G762-OL-095	f17v	f17	f17v.9	9	H	A	1	0	0	ol	5	5	LAST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ycheol shol kchol choltaiin ol	3	kchol	ELIGIBLE	HOT|DRY	erhitztes Trockengut	GDT734_COMPLETE_WHOLE	0	4	choltaiin	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-096	f17v	f17	f17v.12	12	H	A	1	0	0	ol	5	6	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	oy choy keaiin chckhey ol chor	3	keaiin	NONEXACT	NONE	drei Teile bis zur Mittelstufe erhitzter Droge	GDT734_COMPLETE_WHOLE	0	4	chckhey	ELIGIBLE	DRY|PREPARATION|MIDDLE_STAGE	Arzneikompositum: trocken, Gradmitte	GDT734_COMPLETE_WHOLE	0	6	chor	ELIGIBLE	NONE	Blüten-/Samenstand	GDT761_CARRIER_PRIOR	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-097	f17v	f17	f17v.18	18	H	A	1	0	0	ol	3	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	otor cheeor ol chol dor chr or eees	1	otor	ELIGIBLE	COLD|AMOUNT|MATERIAL|PREPARATION	kalte Drogenportion im Ansatz	GDT734_COMPLETE_WHOLE	0	2	cheeor	ELIGIBLE	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	GDT734_COMPLETE_WHOLE	0	4	chol	STATE	NONE	trocken	GDT762_STATE_PAIR_PRIOR	0	5	dor	ELIGIBLE	AMOUNT|MATERIAL	miss eine Portion Droge ab	GDT734_COMPLETE_WHOLE	0
G762-OL-098	f18r	f18	f18r.10	10	H	A	1	0	0	ol	4	5	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	dar shor qokchol ol ydaiin	2	shor	ELIGIBLE	NONE	Blüte / Fruchtstand	GDT761_CARRIER_PRIOR	0	3	qokchol	ELIGIBLE	HOT|DRY|MATERIAL	erhitzt und getrocknet	GDT758_COMPLETE_WHOLE	0	5	ydaiin	ELIGIBLE	NONE	Bezugswert III	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-099	f20r	f20	f20r.4	4	H	A	1	0	1	ol	2	4	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ochol ol teey otolchey	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	ochol	ELIGIBLE	NONE	[ochol:?]	GDT734_CELL	1	3	teey	ELIGIBLE	COLD|END_STAGE	kalt am Ende des Grades	GDT734_COMPLETE_WHOLE	0	4	otolchey	ELIGIBLE	NONE	[otolchey:?]	GDT734_CELL	1
G762-OL-100	f22r	f22	f22r.2	2	H	A	1	0	0	ol	1	12	FIRST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	2	oiin	ELIGIBLE	PREPARATION	Zubereitungsform III	GDT734_COMPLETE_WHOLE	0	3	shol	STATE	NONE	feucht	GDT762_STATE_PAIR_PRIOR	0
G762-OL-101	f22r	f22	f22r.5	5	H	A	1	0	0	ol	1	10	FIRST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ol daiin qokchy dar daiin chor oldor oky y choldchy	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	2	daiin	ELIGIBLE	NONE	Qualitätsgrad III	GDT734_CELL	0	3	qokchy	ELIGIBLE	NONE	heiß-trocken, Anfangsstufe	GDT734_COMPLETE_WHOLE	0
G762-OL-102	f22r	f22	f22r.7	7	H	A	1	1	0	ol	6	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	kchol shol dsheor chdoly ytaiin ol otchy cphal	4	chdoly	ELIGIBLE	NONE	[chdoly:?]	GDT734_CELL	1	5	ytaiin	ELIGIBLE	COLD|LEVEL_III	Eintrag: kalt, Stufe III	GDT734_COMPLETE_WHOLE	0	7	otchy	ELIGIBLE	NONE	kalt-trocken; Anfangsstufe	GDT734_COMPLETE_WHOLE	0	8	cphal	ELIGIBLE	NONE	[cphal:?]	GDT734_CELL	1
G762-OL-103	f23r	f23	f23r.5	5	H	A	1	0	1	ol	8	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ychor qokchol ytym chol dair chol ar ol ol dol dain	6	chol	STATE	NONE	trocken	GDT762_STATE_PAIR_PRIOR	0	7	ar	ELIGIBLE	NONE	Anteil	GDT758_COMPLETE_WHOLE	0	9	ol	CANDIDATE	NONE	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	0	10	dol	ELIGIBLE	NONE	Materialmaß	GDT734_COMPLETE_WHOLE	0
G762-OL-104	f23r	f23	f23r.5	5	H	A	1	0	1	ol	9	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ychor qokchol ytym chol dair chol ar ol ol dol dain	7	ar	ELIGIBLE	NONE	Anteil	GDT758_COMPLETE_WHOLE	0	8	ol	CANDIDATE	NONE	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	0	10	dol	ELIGIBLE	NONE	Materialmaß	GDT734_COMPLETE_WHOLE	0	11	dain	ELIGIBLE	NONE	Qualitätsgrad II	GDT734_CELL	0
G762-OL-105	f23r	f23	f23r.7	7	H	A	1	0	0	ol	9	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	7	dairo	ELIGIBLE	NONE	[dairo:?]	GDT734_CELL	1	8	r	ELIGIBLE	NONE	Wurzel	GDT734_CELL	0	10	daiin	ELIGIBLE	NONE	Qualitätsgrad III	GDT734_CELL	0	11	alg	ELIGIBLE	NONE	[alg:?]	GDT734_CELL	1
G762-OL-106	f23v	f23	f23v.1	1	H	A	1	1	0	ol	8	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	6	opchol	ELIGIBLE	NONE	getrockneter Pulverstoff im Ansatz	GDT734_COMPLETE_WHOLE	0	7	otol	ELIGIBLE	COLD|PREPARATION	kaltes Zubereitungsgut	GDT734_COMPLETE_WHOLE	0	9	chcphy	ELIGIBLE	NONE	trockene Mischung	GDT734_COMPLETE_WHOLE	0	10	qotchar	ELIGIBLE	DRY|PART	kühle die erste Trockenfraktion	GDT734_COMPLETE_WHOLE	0
G762-OL-107	f23v	f23	f23v.11	11	H	A	1	0	0	ol	6	8	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	y okaiin doroiin olols oiin ol cheeb ols	4	olols	ELIGIBLE	NONE	[olols:?]	GDT734_CELL	1	5	oiin	ELIGIBLE	PREPARATION	Zubereitungsform III	GDT734_COMPLETE_WHOLE	0	7	cheeb	NONEXACT	NONE	[cheeb:?]	GDT734_CELL	1	8	ols	ELIGIBLE	MATERIAL	abgeseihtes Endprodukt	GDT758_COMPLETE_WHOLE	0
G762-CKHY-005	f24r	f24	f24r.3	3	H	A	1	0	0	ckhy	5	5	LAST	Mischung, Anfangsstufe	NOMINAL_PREPARATION_OR_COMPOSITUM_BEGIN_CELL	W1_WEAK_WORKING	ycthar cthal okol qotar ckhy	3	okol	ELIGIBLE	NONE	heißer Ansatzstoff	GDT734_COMPLETE_WHOLE	0	4	qotar	ELIGIBLE	NONE	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-108	f24r	f24	f24r.13	13	H	A	1	0	0	ol	2	7	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	oees ol s chey chcth s ar	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	oees	ELIGIBLE	PREPARATION|END_STAGE	Ansatzcharge auf Endstufe	GDT734_COMPLETE_WHOLE	0	3	s	ELIGIBLE	NONE	je	GDT758_COMPLETE_WHOLE	0	4	chey	STATE	NONE	trocken in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	0
G762-OL-109	f24r	f24	f24r.15	15	H	A	1	0	0	ol	3	5	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ockhoees oeees ol dal s	1	ockhoees	ELIGIBLE	NONE	Arzneikompositum ansetzen, vollständig bereiten und als Charge abschließen	GDT734_COMPLETE_WHOLE	0	2	oeees	ELIGIBLE	PREPARATION	Ansatzcharge der letzten Stufe	GDT734_COMPLETE_WHOLE	0	4	dal	ELIGIBLE	NONE	Rohstoff I, abgemessen	GDT734_COMPLETE_WHOLE	0	5	s	ELIGIBLE	NONE	je	GDT758_COMPLETE_WHOLE	0
G762-OL-110	f26r	f26	f26r.8	8	H	B	2	0	0	ol	7	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy	5	s	ELIGIBLE	NONE	je	GDT758_COMPLETE_WHOLE	0	6	ok	ELIGIBLE	NONE	[ok:?]	GDT734_CELL	1	8	ytedy	NONEXACT	NONE	bis zur Mittelstufe abkühlen und abschließen	GDT734_COMPLETE_WHOLE	0	9	qokeedy	NONEXACT	NONE	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	0
G762-CKHY-006	f2r	f2	f2r.7	7	H	A	1	0	1	ckhy	2	5	MIDDLE	Mischung, Anfangsstufe	NOMINAL_PREPARATION_OR_COMPOSITUM_BEGIN_CELL	W1_WEAK_WORKING	shor ckhy daiiny chol dan	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	shor	ELIGIBLE	NONE	Blüte / Fruchtstand	GDT761_CARRIER_PRIOR	0	3	daiiny	SUSPECT	NONE	QUARANTINED_SOURCE_COMPOSITION	GDT754_GDT737_GDT738_COMBINED_QUARANTINE	0	4	chol	STATE	NONE	trocken	GDT762_STATE_PAIR_PRIOR	0
G762-OL-111	f30r	f30	f30r.8	8	H	A	1	1	0	ol	2	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	opchol ol chesey scheo r chey okeal dcheo rchey	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	opchol	ELIGIBLE	NONE	getrockneter Pulverstoff im Ansatz	GDT734_COMPLETE_WHOLE	0	3	chesey	ELIGIBLE	NONE	[chesey:?]	GDT734_CELL	1	4	scheo	NONEXACT	NONE	H2-Ganzform im Feld „trockener Ansatz oder Zubereitung“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	0
G762-OL-112	f30v	f30	f30v.2	2	H	A	1	0	0	ol	7	10	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qotchor chy she kchor chory keor ol chy daiin ctholdy	5	chory	ELIGIBLE	PART|BEGIN_STAGE	Pflanzenteil in Grundform	GDT734_COMPLETE_WHOLE	0	6	keor	ELIGIBLE	HOT|AMOUNT|MATERIAL	heiße Drogenportion	GDT734_COMPLETE_WHOLE	0	8	chy	STATE	NONE	trocken am Anfang des Grades	GDT762_STATE_PAIR_PRIOR	0	9	daiin	ELIGIBLE	NONE	Grad-/Maßwert III	GDT734_CELL	0
G762-CKHY-007	f32r	f32	f32r.2	2	H	A	1	0	0	ckhy	4	7	MIDDLE	Mischung, Anfangsstufe	NOMINAL_PREPARATION_OR_COMPOSITUM_BEGIN_CELL	W1_WEAK_WORKING	okor okchor sheor ckhy dal dshodar qotchol	2	okchor	ELIGIBLE	HOT|DRY|AMOUNT|MATERIAL|PREPARATION	eine Portion heiß-trockene Droge im Ansatz	GDT734_COMPLETE_WHOLE	0	3	sheor	STATE	MOIST|PART|MATERIAL	feuchter Drogenteil	GDT762_STATE_PAIR_PRIOR	0	5	dal	ELIGIBLE	NONE	Rohstoff I, abgemessen	GDT734_COMPLETE_WHOLE	0	6	dshodar	ELIGIBLE	NONE	die erste Fraktion des eingeweichten Ansatzes abmessen	GDT734_COMPLETE_WHOLE	0
G762-OL-113	f32r	f32	f32r.7	7	H	A	1	0	0	ol	3	4	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	otol dol ol dair	1	otol	ELIGIBLE	COLD|PREPARATION	kaltes Zubereitungsgut	GDT734_COMPLETE_WHOLE	0	2	dol	ELIGIBLE	NONE	Materialmaß	GDT734_COMPLETE_WHOLE	0	4	dair	ELIGIBLE	NONE	Wurzelteil oder Mengenform II	GDT761_CARRIER_PRIOR	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-114	f32r	f32	f32r.15	15	H	A	1	0	0	ol	4	4	LAST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qokchy qotol doiir ol	2	qotol	ELIGIBLE	COLD|MATERIAL	kaltes Material	GDT734_COMPLETE_WHOLE	0	3	doiir	ELIGIBLE	NONE	[doiir:?]	GDT734_CELL	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-115	f32v	f32	f32v.11	11	H	A	1	0	1	ol	1	3	FIRST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ol sho chy	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	2	sho	STATE	MOIST|PREPARATION	feuchter Ansatz	GDT762_STATE_PAIR_PRIOR	0	3	chy	STATE	NONE	trocken am Anfang des Grades	GDT762_STATE_PAIR_PRIOR	0
G762-OL-116	f33r	f33	f33r.5	5	H	B	2	0	0	ol	5	13	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	3	aiin	ELIGIBLE	NONE	Menge III	GDT734_COMPLETE_WHOLE	0	4	otaiin	ELIGIBLE	NONE	kalter Ansatz, Grad III	GDT734_COMPLETE_WHOLE	0	6	kor	ELIGIBLE	NONE	heiße Portion	GDT734_COMPLETE_WHOLE	0	7	aiin	ELIGIBLE	NONE	Menge III	GDT734_COMPLETE_WHOLE	0
G762-OL-117	f34r	f34	f34r.5	5	H	B	2	0	0	ol	4	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qoteedy shedy shedy ol okes ar ykeed l chedy otey okaiin	2	shedy	NONEXACT	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	3	shedy	NONEXACT	NONE	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	0	5	okes	ELIGIBLE	NONE	[okes:?]	GDT734_CELL	1	6	ar	ELIGIBLE	NONE	Anteil	GDT758_COMPLETE_WHOLE	0
G762-OL-118	f34r	f34	f34r.14	14	H	B	2	0	0	ol	5	13	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	3	y	ELIGIBLE	NONE	; hierzu:	GDT734_CELL	0	4	kar	ELIGIBLE	HOT|PART|MATERIAL	heiße Drogenfraktion I	GDT734_COMPLETE_WHOLE	0	6	al	ELIGIBLE	NONE	Material I	GDT712_GDT734_POST_G734_OVERRIDE	0	7	oky	ELIGIBLE	NONE	erste Wärmestufe	GDT758_COMPLETE_WHOLE	0
G762-OL-119	f34v	f34	f34v.3	3	H	B	2	0	0	ol	7	12	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	5	char	ELIGIBLE	NONE	trockener Anteil I	GDT734_COMPLETE_WHOLE	0	6	or	ELIGIBLE	NONE	Drogenportion	GDT734_COMPLETE_WHOLE	0	8	kedaiiin	NONEXACT	NONE	[kedaiiin:?]	GDT734_CELL	1	9	chcthy	ELIGIBLE	NONE	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	GDT734_CELL	0
G762-CKHY-008	f35r	f35	f35r.10	10	H	A	1	0	0	ckhy	4	9	MIDDLE	Mischung, Anfangsstufe	NOMINAL_PREPARATION_OR_COMPOSITUM_BEGIN_CELL	W1_WEAK_WORKING	o aiin chaiin ckhy r chl s chochy daiin	2	aiin	ELIGIBLE	NONE	Menge III	GDT734_COMPLETE_WHOLE	0	3	chaiin	ELIGIBLE	NONE	trocken, Grad III	GDT734_CELL	0	5	r	ELIGIBLE	NONE	Wurzel	GDT734_CELL	0	6	chl	ELIGIBLE	DRY|PROCESS	trocknen	GDT734_COMPLETE_WHOLE	0
G762-OL-120	f35v	f35	f35v.13	13	H	A	1	0	0	ol	1	5	FIRST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ol char od ar chear	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	2	char	ELIGIBLE	NONE	trockener Anteil I	GDT734_COMPLETE_WHOLE	0	3	od	ELIGIBLE	PREPARATION	miss vom Ansatz ab	GDT734_COMPLETE_WHOLE	0
G762-CKHY-009	f35v	f35	f35v.20	20	H	A	1	0	0	ckhy	4	5	MIDDLE	Mischung, Anfangsstufe	NOMINAL_PREPARATION_OR_COMPOSITUM_BEGIN_CELL	W1_WEAK_WORKING	sodaiin shy dchy ckhy dan	2	shy	STATE	NONE	feucht, Anfangsstufe	GDT762_STATE_PAIR_PRIOR	0	3	dchy	ELIGIBLE	DRY|AMOUNT|MATERIAL|BEGIN_STAGE	eine Portion Trockendroge in Grundform	GDT734_COMPLETE_WHOLE	0	5	dan	ELIGIBLE	NONE	Grad-/Maßwert I	GDT734_CELL	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-CKHY-010	f37r	f37	f37r.11	11	H	A	1	0	1	ckhy	3	5	MIDDLE	Mischung, Anfangsstufe	NOMINAL_PREPARATION_OR_COMPOSITUM_BEGIN_CELL	W1_WEAK_WORKING	okchor daiin ckhy dain daiin	1	okchor	ELIGIBLE	HOT|DRY|AMOUNT|MATERIAL|PREPARATION	eine Portion heiß-trockene Droge im Ansatz	GDT734_COMPLETE_WHOLE	0	2	daiin	ELIGIBLE	NONE	Menge/Portion III	GDT734_CELL	0	4	dain	ELIGIBLE	NONE	Grad-/Maßwert II	GDT734_CELL	0	5	daiin	NONEXACT	NONE	Grad-/Maßwert III	GDT734_CELL	0
G762-OL-121	f39r	f39	f39r.14	14	H	B	2	0	0	ol	4	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	2	shckhy	ELIGIBLE	NONE	feuchte Mischung, Anfangsstufe	GDT734_COMPLETE_WHOLE	0	3	chekl	ELIGIBLE	NONE	Holzdroge mäßig trocknen und erhitzen	GDT734_COMPLETE_WHOLE	0	5	daiin	NONEXACT	NONE	Qualitätsgrad III	GDT734_CELL	0	6	chedy	NONEXACT	NONE	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	0
G762-OL-122	f39r	f39	f39r.15	15	H	B	2	0	0	ol	2	11	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	qolkain	ELIGIBLE	NONE	[qolkain:?]	GDT734_CELL	1	3	cheol	NONEXACT	NONE	trockenes Material	GDT762_STATE_PAIR_PRIOR	0	4	daiin	NONEXACT	NONE	Qualitätsgrad III	GDT734_CELL	0
G762-OL-123	f39v	f39	f39v.5	5	H	B	2	0	0	ol	10	14	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	8	okaiin	ELIGIBLE	NONE	heißer Ansatz, Grad III	GDT734_COMPLETE_WHOLE	0	9	ckhol	ELIGIBLE	PREPARATION	Mischung	GDT734_COMPLETE_WHOLE	0	11	kor	ELIGIBLE	NONE	heiße Portion	GDT734_COMPLETE_WHOLE	0	12	oto	NONEXACT	NONE	[oto:?]	GDT734_CELL	1
G762-OL-124	f3r	f3	f3r.9	9	H	A	1	0	0	ol	5	5	LAST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	sho vor sheoldam otchody ol	3	sheoldam	ELIGIBLE	NONE	[sheoldam:?]	GDT734_CELL	1	4	otchody	ELIGIBLE	NONE	[otchody:?]	GDT734_CELL	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
G762-OL-125	f3r	f3	f3r.19	19	H	A	1	0	0	ol	2	9	MIDDLE	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	1	otchor	ELIGIBLE	COLD|DRY|AMOUNT|MATERIAL|PREPARATION	kalt-trockene Drogenportion im Ansatz	GDT734_COMPLETE_WHOLE	0	3	cheor	STATE	DRY|PART|MATERIAL	trockener Drogenteil	GDT762_STATE_PAIR_PRIOR	0	4	qoeor	ELIGIBLE	NONE	[qoeor:?]	GDT734_CELL	1
G762-CKHY-011	f3v	f3	f3v.11	11	H	A	1	0	0	ckhy	3	6	MIDDLE	Mischung, Anfangsstufe	NOMINAL_PREPARATION_OR_COMPOSITUM_BEGIN_CELL	W1_WEAK_WORKING	sho shockho ckhy tchor chodaiin chom	1	sho	STATE	MOIST|PREPARATION	feuchter Ansatz	GDT762_STATE_PAIR_PRIOR	0	2	shockho	ELIGIBLE	NONE	[shockho:?]	GDT734_CELL	1	4	tchor	ELIGIBLE	COLD|DRY|AMOUNT|MATERIAL	kalt-trockene Drogenportion	GDT734_COMPLETE_WHOLE	0	5	chodaiin	ELIGIBLE	NONE	trockene Zubereitung; Mengenwert III	GDT734_COMPLETE_WHOLE	0
G762-OL-126	f40r	f40	f40r.4	4	H	B	2	0	0	ol	10	10	LAST	Ansatz-/Trägerfeld; genaue Stoffart offen	GENERAL_PREPARATION_OR_CARRIER	W1_WEAK_WORKING	or aiin chekody dar qokol okaiin okar oky okoldy ol	8	oky	ELIGIBLE	NONE	erste Wärmestufe	GDT758_COMPLETE_WHOLE	0	9	okoldy	NONEXACT	NONE	erhitzten Ansatzstoff fertigstellen	GDT734_COMPLETE_WHOLE	0	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1	0	LINE_EDGE	EDGE	NONE	NONE	LINE_EDGE	1
