model	edition	paragraph	at	word	hypothesis
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G007	qotedy	⟦qotedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G008	olkedy	⟦olkedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G009	chey	prüfe
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G010	tal	⟦tal⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G011	dy	fertig
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.43|G012	qol	⟦qol⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G001	olshees	⟦olshees⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G002	ol	Zubereitungsposten
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G003	sheckhy	Mischung
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G004	qokain	erwärmte Dosis P
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G005	ol	Zubereitungsposten
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G006	chedy	⟦chedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G007	qol	⟦qol⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G008	chedy	⟦chedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G009	qol	⟦qol⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G010	keey	⟦keey⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G011	qolchedy	⟦qolchedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.44|G012	chealy	⟦chealy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G001	yshey	⟦yshey⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G002	qokar	erwärmter Anteil
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G003	olchedy	⟦olchedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G004	qor	⟦qor⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G005	oiin	⟦oiin⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G006	okeedy	⟦okeedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G007	qokeed	⟦qokeed⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G008	qokeey	erhitze anhaltend
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G009	qokeey	erhitze anhaltend
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G010	otey	⟦otey⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G011	qoky	erwärme mäßig
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.45|G012	dy	fertig
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G001	ychey	⟦ychey⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G002	qotain	⟦qotain⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G003	sheckhy	Mischung
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G004	qokedy	⟦qokedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G005	qokedy	⟦qokedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G006	lsheckhy	⟦lsheckhy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G007	qokain	erwärmte Dosis P
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G008	dal	Maß
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G009	tol	kühles Material
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.46|G010	olchedy	⟦olchedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G001	qokain	erwärmte Dosis P
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G002	olshey	⟦olshey⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G003	qokain	erwärmte Dosis P
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G004	dar	Teilmenge
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G005	ol	Zubereitungsposten
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G006	shedy	⟦shedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G007	qokedy	⟦qokedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G008	qokeedy	⟦qokeedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G009	qotar	abgeteilter Anteil
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G010	olshedy	⟦olshedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.47|G011	oldy	⟦oldy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G001	qokear	⟦qokear⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G002	chedy	⟦chedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G003	shckhy	⟦shckhy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G004	dol	Portion
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G005	ycheedy	⟦ycheedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G006	saino	⟦saino⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G007	ol	Zubereitungsposten
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G008	cheedy	⟦cheedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G009	qokar	erwärmter Anteil
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G010	otar	⟦otar⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G011	dal	Maß
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.48|G012	daiin	Dosis Q
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G001	por	Zubereitungsmenge
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G002	shey	Zubereitung B
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G003	okain	⟦okain⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G004	chedy	⟦chedy⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G005	qolsheol	⟦qolsheol⟧
NMC	ZL3b	f75v|f75v.43-f75v.49	ZL3b|f75v.49|G006	olchedy	⟦olchedy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G001	pcheolkal	⟦pcheolkal⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G002	dal	Maß
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G003	korchy	⟦korchy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G004	qotey	⟦qotey⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G005	qoty	⟦qoty⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G006	rchedy	⟦rchedy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G007	qokal	⟦qokal⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G008	olkolshedy	⟦olkolshedy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.28|G009	chty	⟦chty⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G001	okchey	zerstoße fein
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G002	qoky	erwärme mäßig
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G003	chedy	⟦chedy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G004	qokain	erwärmte Dosis P
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G005	shedy	⟦shedy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G006	qol	⟦qol⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G007	sheey	benetze
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G008	qokal	⟦qokal⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G009	dar	Teilmenge
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.29|G010	ary	⟦ary⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G001	dshedy	⟦dshedy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G002	qokal	⟦qokal⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G003	chcthy	⟦chcthy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G004	qokain	erwärmte Dosis P
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G005	shedy	⟦shedy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G006	okaiin	Dosis des Grundansatzes
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G007	shey	Zubereitung B
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.30|G008	dainol	⟦dainol⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G001	qokal	⟦qokal⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G002	checthy	⟦checthy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G003	sol	⟦sol⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G004	chey	prüfe
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G005	okalol	⟦okalol⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G006	okaly	⟦okaly⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G007	qokeedy	⟦qokeedy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.31|G008	oly	⟦oly⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G001	solchey	⟦solchey⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G002	qoky	erwärme mäßig
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G003	r	darauf
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G004	cheykain	⟦cheykain⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G005	sheckhy	Mischung
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G006	qokain	erwärmte Dosis P
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G007	okain	⟦okain⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.32|G008	ol	Zubereitungsposten
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G001	solchey	⟦solchey⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G002	qokeey	erhitze anhaltend
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G003	lkar	⟦lkar⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G004	otal	kühles Ausgangsmaterial
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G005	olkeey	⟦olkeey⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G006	okain	⟦okain⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G007	shecthy	⟦shecthy⟧
NMC	ZL3b	f80r|f80r.28-f80r.33	ZL3b|f80r.33|G008	ol	Zubereitungsposten
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G001	pchallarar	⟦pchallarar⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G002	al	davon
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G003	ckhal	presse aus
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G004	rain	⟦rain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G005	alolfchy	⟦alolfchy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G006	rpchey	⟦rpchey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G007	shfy	⟦shfy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G008	ches	stampfe
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G009	ar	Teil
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G010	opchekan	⟦opchekan⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.31|G011	dlr	⟦dlr⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G001	olkeey	⟦olkeey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G002	rain	⟦rain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G003	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G004	qor	⟦qor⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G005	oiin	⟦oiin⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G006	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G007	ol	Zubereitungsposten
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G008	lchedy	⟦lchedy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G009	rshey	⟦rshey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G010	qokeedy	⟦qokeedy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G011	chtain	⟦chtain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.32|G012	oly	⟦oly⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G001	soraiin	⟦soraiin⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G002	ykeey	erwärme erneut
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G003	orain	⟦orain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G004	sheeky	⟦sheeky⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G005	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G006	sheey	benetze
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G007	qol	⟦qol⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G008	cheds	⟦cheds⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G009	ar	Teil
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G010	r	darauf
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.33|G011	arsheg	⟦arsheg⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G001	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G002	ar	Teil
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G003	raiin	⟦raiin⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G004	shek	⟦shek⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G005	okain	⟦okain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G006	yrshey	⟦yrshey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G007	qolchey	⟦qolchey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G008	okain	⟦okain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G009	shckhy	⟦shckhy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.34|G010	qokam	erwärme
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G001	shedy	⟦shedy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G002	qokeey	erhitze anhaltend
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G003	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G004	qokeey	erhitze anhaltend
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G005	lchey	⟦lchey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G006	olkey	⟦olkey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G007	raiin	⟦raiin⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G008	cthar	kleine Kräuterportion
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G009	shckhy	⟦shckhy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.35|G010	qoear	⟦qoear⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G001	qokeey	erhitze anhaltend
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G002	rain	⟦rain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G003	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G004	okeey	erwärme vorsichtig
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G005	lkain	⟦lkain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G006	l	⟦l⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G007	dain	Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G008	chey	prüfe
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G009	sheckhy	Mischung
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G010	qcthhy	⟦qcthhy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.36|G011	qoklain	⟦qoklain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G001	pairain	⟦pairain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G002	sheekly	⟦sheekly⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G003	oiin	⟦oiin⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G004	cheey	zerreibe fein
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G005	lkeey	⟦lkeey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G006	olkeey	⟦olkeey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G007	lchey	⟦lchey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G008	qoky	erwärme mäßig
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G009	lshedy	⟦lshedy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G010	cheam	⟦cheam⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.37|G011	sham	feuchte Masse
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G001	daiin	Dosis Q
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G002	qokeey	erhitze anhaltend
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G003	lshey	⟦lshey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G004	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G005	chkar	⟦chkar⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G006	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G007	okain	⟦okain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G008	chedy	⟦chedy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G009	qokeedy	⟦qokeedy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G010	raiin	⟦raiin⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.38|G011	shy	feucht
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G001	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G002	chey	prüfe
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G003	olr	⟦olr⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G004	ain	Maßzahl P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G005	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G006	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G007	olkeey	⟦olkeey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G008	keeey	⟦keeey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G009	lkeal	⟦lkeal⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G010	or	Anteil
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G011	al	davon
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.39|G012	lom	⟦lom⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G001	dsheey	⟦dsheey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G002	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G003	qokey	⟦qokey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G004	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G005	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G006	shckhy	⟦shckhy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G007	chery	⟦chery⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G008	ol	Zubereitungsposten
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G009	chedy	⟦chedy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.40|G010	lcheylchy	⟦lcheylchy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G001	dlar	⟦dlar⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G002	shar	⟦shar⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G003	shar	⟦shar⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G004	rain	⟦rain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G005	sheain	⟦sheain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G006	okain	⟦okain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G007	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G008	qokchy	mische ein
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G009	chckhy	⟦chckhy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.41|G010	orain	⟦orain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G001	qo	nimm
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G002	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G003	sheckhy	Mischung
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G004	qokain	erwärmte Dosis P
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G005	shekain	⟦shekain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G006	shkain	⟦shkain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G007	shedy	⟦shedy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G008	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G009	qokan	⟦qokan⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.42|G010	cham	⟦cham⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G001	os	zusammen
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G002	??	⟦??⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G003	ar	Teil
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G004	al	davon
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G005	shear	⟦shear⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G006	teey	⟦teey⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G007	chcphy	⟦chcphy⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G008	rain	⟦rain⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G009	cphan	⟦cphan⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G010	odar	⟦odar⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G011	aty	⟦aty⟧
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G012	shey	Zubereitung B
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.43|G013	qokam	erwärme
NMC	IT2a	f116r|f116r.31-f116r.45	IT2a|f116r.44|G001	syokeedy	⟦syokeedy⟧
