instruction_id	record	unit_no	unit_type	unit_id	card_sequence	source_position_ids	visible_event_ids	surface_sequence	idiomatic_unit_de	component_values_unchanged	instruction_reading_status
I036	B2	6	SINGLE_CARD	PROC080	PROC080	SRC_E200	E200	okain	eine Portion ansetzen	YES	OWNER_SWITCH
I036	B2	7	SINGLE_CARD	PROC100	PROC100	SRC_E201	E201	qokeedy	den Posten länger ansetzen und den Schritt schließen	YES	OWNER_SWITCH
I037	B2	1	SINGLE_CARD	PROC116	PROC116	SRC_E202	E202	lchy	diesen Posten führen und abziehen	YES	OWNER_SWITCH
I037	B2	2	SINGLE_CARD	PROC031	PROC031	SRC_E203	E203	cheey	diesen Posten länger halten	YES	OWNER_SWITCH
I037	B2	3	SINGLE_CARD	PROC117	PROC117	SRC_E204	E204	qcthey	diesen Posten bis bereit halten	YES	OWNER_SWITCH
I037	B2	4	SINGLE_CARD	PROC092	PROC092	SRC_E205	E205	qokeey	diesen Posten länger ansetzen	YES	OWNER_SWITCH
I037	B2	5	SINGLE_CARD	PROC118	PROC118	SRC_E206	E206	lcheey	diesen Posten länger führen	YES	OWNER_SWITCH
I037	B2	6	TEACH_FORMULA	WF03	PROC009+PROC019	SRC_E207|SRC_E208	E207|E208	daiin chey	mit dem gesetzten Maß weiterarbeiten	YES	OWNER_SWITCH
I037	B2	7	SINGLE_CARD	PROC119	PROC119	SRC_E209	E209	qokeeedy	den Posten vollständig ansetzen und den Schritt schließen	YES	OWNER_SWITCH
I038	B2	1	SINGLE_CARD	PROC120	PROC120	SRC_E210	E210	lchedy	den Posten führen und umsetzen und den Schritt schließen	YES	GENERIC_OPERATION
I039	B2	1	SINGLE_CARD	PROC121	PROC121	SRC_E211	E211	lar	den Posten von dort führen	YES	OWNER_SWITCH
I039	B2	2	SINGLE_CARD	PROC122	PROC122	SRC_E212	E212	tshey	diesen Posten kurz halten	YES	OWNER_SWITCH
I039	B2	3	SINGLE_CARD	PROC100	PROC100	SRC_E213	E213	qokeedy	den Posten länger ansetzen und den Schritt schließen	YES	OWNER_SWITCH
I040	B2	1	SINGLE_CARD	PROC055	PROC055	SRC_E214	E214	cheal	die bezeichnete Stelle wählen	YES	REPETITIVE_OPERATION
I040	B2	2	SINGLE_CARD	PROC123	PROC123	SRC_E215	E215	lchedar	den Posten von dort führen und umsetzen	YES	REPETITIVE_OPERATION
I040	B2	3	SINGLE_CARD	PROC124	PROC124	SRC_E216	E216	ches	den Posten kurz abziehen und teilen	YES	REPETITIVE_OPERATION
I040	B2	4	SINGLE_CARD	PROC009	PROC009	SRC_E217	E217	aiin	das vorgeschriebene Maß übernehmen	YES	REPETITIVE_OPERATION
I040	B2	5	SINGLE_CARD	PROC109	PROC109	SRC_E218	E218	oteey	danach diesen Posten übernehmen	YES	REPETITIVE_OPERATION
I040	B2	6	SINGLE_CARD	PROC038	PROC038	SRC_E219	E219	qokaiin	den Posten nach Maß ansetzen	YES	REPETITIVE_OPERATION
I040	B2	7	SINGLE_CARD	PROC085	PROC085	SRC_E220	E220	okey	diesen Posten kurz ansetzen	YES	REPETITIVE_OPERATION
I040	B2	8	SINGLE_CARD	PROC125	PROC125	SRC_E221	E221	pchedy	den Posten hineingeben und umsetzen und den Schritt schließen	YES	REPETITIVE_OPERATION
I041	B2	1	SINGLE_CARD	PROC126	PROC126	SRC_E222	E222	rsheal	den Posten an der Zielstelle kurz abkühlen und halten	YES	SMOOTH
I041	B2	2	SINGLE_CARD	PROC127	PROC127	SRC_E223	E223	daldy	die Zielstelle setzen und den Schritt schließen	YES	SMOOTH
I042	B2	1	SINGLE_CARD	PROC100	PROC100	SRC_E224	E224	qokeedy	den Posten länger ansetzen und den Schritt schließen	YES	SMOOTH
I043	B2	1	SINGLE_CARD	PROC128	PROC128	SRC_E225	E225	rshedy	den Posten abkühlen und absetzen und den Schritt schließen	YES	SMOOTH
I044	B2	1	SINGLE_CARD	PROC129	PROC129	SRC_E226	E226	qoteedy	danach den Posten bearbeiten und den Schritt schließen	YES	GENERIC_OPERATION
I045	B2	1	SINGLE_CARD	PROC100	PROC100	SRC_E227	E227	qokeedy	den Posten länger ansetzen und den Schritt schließen	YES	SMOOTH
I046	B2	1	SINGLE_CARD	PROC130	PROC130	SRC_E228	E228	lochedy	den Arbeitsgang führen und umsetzen und den Schritt schließen	YES	GENERIC_OPERATION
I047	B3	1	SINGLE_CARD	PROC098	PROC098	SRC_E229	E229	olkeedy	den Posten länger auffangen und den Schritt schließen	YES	SMOOTH
I048	B3	1	SINGLE_CARD	PROC131	PROC131	SRC_E230	E230	qotal	danach die Zielstelle setzen	YES	SMOOTH
I048	B3	2	SINGLE_CARD	PROC132	PROC132	SRC_E231	E231	chkeedy	den Posten länger wärmen und den Schritt schließen	YES	SMOOTH
I049	B3	1	TEACH_FORMULA	WF05	PROC019+PROC009+PROC019	SRC_E232|SRC_E233|SRC_E234	E232|E233|E234	chey daiin chey	denselben Posten unter dem gesetzten Maß weiterführen	YES	GENERIC_OPERATION
I049	B3	2	SINGLE_CARD	PROC120	PROC120	SRC_E235	E235	lchedy	den Posten führen und umsetzen und den Schritt schließen	YES	GENERIC_OPERATION
I050	B3	1	SINGLE_CARD	PROC038	PROC038	SRC_E236	E236	qokaiin	den Posten nach Maß ansetzen	YES	OWNER_SWITCH
I050	B3	2	SINGLE_CARD	PROC131	PROC131	SRC_E237	E237	qotal	danach die Zielstelle setzen	YES	OWNER_SWITCH
I050	B3	3	SINGLE_CARD	PROC003	PROC003	SRC_E238	E238	dar	von dort weiterarbeiten	YES	OWNER_SWITCH
I050	B3	4	SINGLE_CARD	PROC076	PROC076	SRC_E239	E239	schedy	den Posten umsetzen und den Schritt schließen	YES	OWNER_SWITCH
I051	B3	1	SINGLE_CARD	PROC133	PROC133	SRC_E240	E240	chedchy	diesen Posten umsetzen	YES	REPETITIVE_OPERATION
I051	B3	2	SINGLE_CARD	PROC048	PROC048	SRC_E241	E241	qokal	den Posten an der Zielstelle ansetzen	YES	REPETITIVE_OPERATION
I051	B3	3	SINGLE_CARD	PROC079	PROC079	SRC_E242	E242	olchedy	den Posten fortsetzen und umsetzen und den Schritt schließen	YES	REPETITIVE_OPERATION
I052	B3	1	SINGLE_CARD	PROC038	PROC038	SRC_E243	E243	qokaiin	den Posten nach Maß ansetzen	YES	SMOOTH
I052	B3	2	OBSERVED_PAIRING	WF11	PROC042+PROC100	SRC_E244|SRC_E245	E244|E245	chedy qokeedy	umsetzen, länger einwirken lassen und schließen	YES	SMOOTH
I053	B3	1	SINGLE_CARD	PROC120	PROC120	SRC_E246	E246	lchedy	den Posten führen und umsetzen und den Schritt schließen	YES	GENERIC_OPERATION
I054	B3	1	SINGLE_CARD	PROC008	PROC008	SRC_E247	E247	qoky	diesen Posten ansetzen	YES	OWNER_SWITCH
I054	B3	2	SINGLE_CARD	PROC134	PROC134	SRC_E248	E248	pchedal	den Posten an der Zielstelle hineingeben und umsetzen	YES	OWNER_SWITCH
I054	B3	3	SINGLE_CARD	PROC135	PROC135	SRC_E249	E249	otedy	danach den Posten bearbeiten und den Schritt schließen	YES	OWNER_SWITCH
I055	B3	1	SINGLE_CARD	PROC136	PROC136	SRC_E250	E250	shecthedchy	diesen Posten bis bereit kurz halten und umsetzen	YES	REPETITIVE_OPERATION
I055	B3	2	SINGLE_CARD	PROC008	PROC008	SRC_E251	E251	qoky	diesen Posten ansetzen	YES	REPETITIVE_OPERATION
I055	B3	3	SINGLE_CARD	PROC042	PROC042	SRC_E252	E252	chedy	diesen Posten umsetzen	YES	REPETITIVE_OPERATION
I055	B3	4	SINGLE_CARD	PROC137	PROC137	SRC_E253	E253	chary	von dort nehmen	YES	REPETITIVE_OPERATION
I055	B3	5	SINGLE_CARD	PROC016	PROC016	SRC_E254	E254	sor	mit dem Ansatz arbeiten	YES	REPETITIVE_OPERATION
I055	B3	6	SINGLE_CARD	PROC078	PROC078	SRC_E255	E255	shedy	den Posten absetzen und den Schritt schließen	YES	REPETITIVE_OPERATION
I056	B3	1	SINGLE_CARD	PROC038	PROC038	SRC_E256	E256	qokaiin	den Posten nach Maß ansetzen	YES	REPETITIVE_OPERATION
I056	B3	2	SINGLE_CARD	PROC069	PROC069	SRC_E257	E257	chkain	eine Portion zuführen	YES	REPETITIVE_OPERATION
I056	B3	3	SINGLE_CARD	PROC117	PROC117	SRC_E258	E258	shcthey	diesen Posten bis bereit halten	YES	REPETITIVE_OPERATION
I056	B3	4	SINGLE_CARD	PROC067	PROC067	SRC_E259	E259	qokedy	den Posten kurz ansetzen und den Schritt schließen	YES	REPETITIVE_OPERATION
I057	B3	1	SINGLE_CARD	PROC138	PROC138	SRC_E260	E260	okair	den Posten im Lauf ansetzen	YES	SMOOTH
I057	B3	2	SINGLE_CARD	PROC139	PROC139	SRC_E261	E261	sheedy	den Posten länger halten und den Schritt schließen	YES	SMOOTH
I058	B3	1	SINGLE_CARD	PROC120	PROC120	SRC_E262	E262	lchedy	den Posten führen und umsetzen und den Schritt schließen	YES	GENERIC_OPERATION
I059	B3	1	SINGLE_CARD	PROC140	PROC140	SRC_E263	E263	lo	den Arbeitsgang führen	YES	OWNER_SWITCH
I059	B3	2	SINGLE_CARD	PROC091	PROC091	SRC_E264	E264	qokchedy	den Posten ansetzen und umsetzen und den Schritt schließen	YES	OWNER_SWITCH
I060	B3	1	SINGLE_CARD	PROC100	PROC100	SRC_E265	E265	qokeedy	den Posten länger ansetzen und den Schritt schließen	YES	SMOOTH
I061	B3	1	SINGLE_CARD	PROC078	PROC078	SRC_E266	E266	shedy	den Posten absetzen und den Schritt schließen	YES	SMOOTH
I062	B3	1	SINGLE_CARD	PROC141	PROC141	SRC_E267	E267	qokshedy	den Posten kurz ansetzen und halten und den Schritt schließen	YES	SMOOTH
I063	B3	1	SINGLE_CARD	PROC055	PROC055	SRC_E268	E268	dal	die bezeichnete Stelle wählen	YES	GENERIC_OPERATION
I063	B3	2	SINGLE_CARD	PROC120	PROC120	SRC_E269	E269	lchedy	den Posten führen und umsetzen und den Schritt schließen	YES	GENERIC_OPERATION
I064	B3	1	SINGLE_CARD	PROC038	PROC038	SRC_E270	E270	qokaiin	den Posten nach Maß ansetzen	YES	REPETITIVE_OPERATION
I064	B3	2	SINGLE_CARD	PROC014	PROC014	SRC_E271	E271	shcthy	diesen Posten bis bereit halten	YES	REPETITIVE_OPERATION
I064	B3	3	SINGLE_CARD	PROC055	PROC055	SRC_E272	E272	dal	die bezeichnete Stelle wählen	YES	REPETITIVE_OPERATION
I064	B3	4	TEACH_FORMULA	WF02	PROC019+PROC009	SRC_E273|SRC_E274	E273|E274	sy saiin	den aktuellen Posten auf das Maß beziehen	YES	REPETITIVE_OPERATION
I064	B3	5	SINGLE_CARD	PROC142	PROC142	SRC_E275	E275	shedal	den Posten an der Zielstelle absetzen	YES	REPETITIVE_OPERATION
I064	B3	6	SINGLE_CARD	PROC143	PROC143	SRC_E276	E276	shecthy	diesen Posten bis bereit kurz halten	YES	REPETITIVE_OPERATION
I064	B3	7	SINGLE_CARD	PROC019	PROC019	SRC_E277	E277	chey	den aktuellen Posten beibehalten	YES	REPETITIVE_OPERATION
I064	B3	8	SINGLE_CARD	PROC055	PROC055	SRC_E278	E278	tal	die bezeichnete Stelle wählen	YES	REPETITIVE_OPERATION
I064	B3	9	SINGLE_CARD	PROC014	PROC014	SRC_E279	E279	shcthy	diesen Posten bis bereit halten	YES	REPETITIVE_OPERATION
I064	B3	10	SINGLE_CARD	PROC144	PROC144	SRC_E280	E280	dalchdy	den Posten an der Zielstelle umsetzen und den Schritt schließen	YES	REPETITIVE_OPERATION
I065	B3	1	SINGLE_CARD	PROC145	PROC145	SRC_E281	E281	qotchedy	danach den Posten umsetzen und den Schritt schließen	YES	SMOOTH
I066	B3	1	SINGLE_CARD	PROC120	PROC120	SRC_E282	E282	lchedy	den Posten führen und umsetzen und den Schritt schließen	YES	GENERIC_OPERATION
I067	B3	1	SINGLE_CARD	PROC076	PROC076	SRC_E283	E283	tchedy	den Posten umsetzen und den Schritt schließen	YES	SMOOTH
I068	B3	1	SINGLE_CARD	PROC082	PROC082	SRC_E284	E284	qokchdy	den Posten ansetzen und umsetzen und den Schritt schließen	YES	SMOOTH
I069	B3	1	SINGLE_CARD	PROC146	PROC146	SRC_E285	E285	cheedar	von dort nehmen	YES	OWNER_SWITCH
I069	B3	2	SINGLE_CARD	PROC147	PROC147	SRC_E286	E286	chldaiin	den Posten nach Maß führen	YES	OWNER_SWITCH
I069	B3	3	SINGLE_CARD	PROC042	PROC042	SRC_E287	E287	chedy	diesen Posten umsetzen	YES	OWNER_SWITCH
I069	B3	4	SINGLE_CARD	PROC080	PROC080	SRC_E288	E288	qokain	eine Portion ansetzen	YES	OWNER_SWITCH
I069	B3	5	SINGLE_CARD	PROC014	PROC014	SRC_E289	E289	checthy	diesen Posten bis bereit halten	YES	OWNER_SWITCH
I069	B3	6	SINGLE_CARD	PROC148	PROC148	SRC_E290	E290	chealror	den Ansatz an der Zielstelle abkühlen	YES	OWNER_SWITCH
I069	B3	7	SINGLE_CARD	PROC098	PROC098	SRC_E291	E291	solkeedy	den Posten länger auffangen und den Schritt schließen	YES	OWNER_SWITCH
I070	B3	1	SINGLE_CARD	PROC129	PROC129	SRC_E292	E292	qoteedy	danach den Posten bearbeiten und den Schritt schließen	YES	GENERIC_OPERATION
I071	B3	1	OBSERVED_PAIRING	WF15	PROC092+PROC067	SRC_E293|SRC_E294	E293|E294	qokeey qokedy	länger ansetzen, kurz nachsetzen und schließen	YES	SMOOTH
I072	B3	1	SINGLE_CARD	PROC013	PROC013	SRC_E295	E295	sol	damit fortfahren	YES	GENERIC_OPERATION
I072	B3	2	SINGLE_CARD	PROC149	PROC149	SRC_E296	E296	cheeety	diesen Posten vollständig eintragen	YES	GENERIC_OPERATION
I072	B3	3	SINGLE_CARD	PROC067	PROC067	SRC_E297	E297	qokedy	den Posten kurz ansetzen und den Schritt schließen	YES	GENERIC_OPERATION
I073	B3	1	OBSERVED_PAIRING	WF06	PROC008+PROC009	SRC_E298|SRC_E299	E298|E299	qoky saiin	den Posten nach Maß ansetzen	YES	REPETITIVE_OPERATION
I073	B3	2	SINGLE_CARD	PROC150	PROC150	SRC_E300	E300	schedair	den Posten im Lauf umsetzen	YES	REPETITIVE_OPERATION
I073	B3	3	SINGLE_CARD	PROC145	PROC145	SRC_E301	E301	otchedy	danach den Posten umsetzen und den Schritt schließen	YES	REPETITIVE_OPERATION
I074	B3	1	SINGLE_CARD	PROC100	PROC100	SRC_E302	E302	qokeedy	den Posten länger ansetzen und den Schritt schließen	YES	SMOOTH
I075	B3	1	SINGLE_CARD	PROC151	PROC151	SRC_E303	E303	chedain	eine Portion umsetzen	YES	REPETITIVE_OPERATION
I075	B3	2	SINGLE_CARD	PROC042	PROC042	SRC_E304	E304	chedy	diesen Posten umsetzen	YES	REPETITIVE_OPERATION
I075	B3	3	SINGLE_CARD	PROC152	PROC152	SRC_E305	E305	qotedaiin	danach das Maß setzen	YES	REPETITIVE_OPERATION
I075	B3	4	SINGLE_CARD	PROC112	PROC112	SRC_E306	E306	otaiin	danach das Maß setzen	YES	REPETITIVE_OPERATION
I075	B3	5	SINGLE_CARD	PROC135	PROC135	SRC_E307	E307	otedy	danach den Posten bearbeiten und den Schritt schließen	YES	REPETITIVE_OPERATION
I076	B3	1	SINGLE_CARD	PROC108	PROC108	SRC_E308	E308	ldy	den Posten führen und den Schritt schließen	YES	GENERIC_OPERATION
I077	B3	1	SINGLE_CARD	PROC097	PROC097	SRC_E309	E309	soiiin	die Sollstufe einstellen	YES	GENERIC_OPERATION
I077	B3	2	SINGLE_CARD	PROC014	PROC014	SRC_E310	E310	checthy	diesen Posten bis bereit halten	YES	GENERIC_OPERATION
I077	B3	3	SINGLE_CARD	PROC004	PROC004	SRC_E311	E311	chety	diesen Posten eintragen	YES	GENERIC_OPERATION
I077	B3	4	SINGLE_CARD	PROC112	PROC112	SRC_E312	E312	otaiin	danach das Maß setzen	YES	GENERIC_OPERATION
I077	B3	5	SINGLE_CARD	PROC153	PROC153	SRC_E313	E313	olsaly	diesen Posten an der Zielstelle fortsetzen	YES	GENERIC_OPERATION
I077	B3	6	SINGLE_CARD	PROC078	PROC078	SRC_E314	E314	shedy	den Posten absetzen und den Schritt schließen	YES	GENERIC_OPERATION
I078	B4	1	SINGLE_CARD	PROC100	PROC100	SRC_E315	E315	qokeedy	den Posten länger ansetzen und den Schritt schließen	YES	SMOOTH
I079	B4	1	SINGLE_CARD	PROC154	PROC154	SRC_E316	E316	qolchey	diesen Posten fortsetzen	YES	SMOOTH
I079	B4	2	OBSERVED_PAIRING	WF15	PROC092+PROC067	SRC_E317|SRC_E318	E317|E318	qokeey qokedy	länger ansetzen, kurz nachsetzen und schließen	YES	SMOOTH
I080	B4	1	SINGLE_CARD	PROC042	PROC042	SRC_E319	E319	chedy	diesen Posten umsetzen	YES	REPETITIVE_OPERATION
I080	B4	2	SINGLE_CARD	PROC131	PROC131	SRC_E320	E320	otal	danach die Zielstelle setzen	YES	REPETITIVE_OPERATION
I080	B4	3	SINGLE_CARD	PROC065	PROC065	SRC_E321	E321	otchey	danach diesen Posten übernehmen	YES	REPETITIVE_OPERATION
I080	B4	4	OBSERVED_PAIRING	WF14	PROC092+PROC008	SRC_E322|SRC_E323	E322|E323	qokeey qoky	länger ansetzen und danach erneut ansetzen	YES	REPETITIVE_OPERATION
I080	B4	5	TEACH_FORMULA	WF01	PROC013+PROC078	SRC_E324|SRC_E325	E324|E325	tol shedy	fortsetzen, absetzen und den Schritt schließen	YES	REPETITIVE_OPERATION
I081	B4	1	SINGLE_CARD	PROC155	PROC155	SRC_E326	E326	qokylddy	diesen Posten ansetzen und befestigen und den Schritt schließen	YES	SMOOTH
I082	B4	1	SINGLE_CARD	PROC156	PROC156	SRC_E327	E327	dain	eine Portion nehmen	YES	SMOOTH
I082	B4	2	OBSERVED_PAIRING	WF11	PROC042+PROC100	SRC_E328|SRC_E329	E328|E329	chedy qokeedy	umsetzen, länger einwirken lassen und schließen	YES	SMOOTH
I083	B4	1	SINGLE_CARD	PROC099	PROC099	SRC_E330	E330	shckhedy	den Posten am Durchlass kurz halten und den Schritt schließen	YES	SMOOTH
I084	B4	1	SINGLE_CARD	PROC099	PROC099	SRC_E331	E331	shckhedy	den Posten am Durchlass kurz halten und den Schritt schließen	YES	SMOOTH
I085	B4	1	SINGLE_CARD	PROC009	PROC009	SRC_E332	E332	saiin	das vorgeschriebene Maß übernehmen	YES	GENERIC_OPERATION
I085	B4	2	SINGLE_CARD	PROC046	PROC046	SRC_E333	E333	cheeky	diesen Posten länger wärmen	YES	GENERIC_OPERATION
I085	B4	3	SINGLE_CARD	PROC157	PROC157	SRC_E334	E334	sheey	diesen Posten länger halten	YES	GENERIC_OPERATION
I085	B4	4	SINGLE_CARD	PROC067	PROC067	SRC_E335	E335	qokedy	den Posten kurz ansetzen und den Schritt schließen	YES	GENERIC_OPERATION
I086	B4	1	SINGLE_CARD	PROC078	PROC078	SRC_E336	E336	shedy	den Posten absetzen und den Schritt schließen	YES	SMOOTH
I087	B4	1	SINGLE_CARD	PROC047	PROC047	SRC_E337	E337	oldy	den Posten fortsetzen und den Schritt schließen	YES	SMOOTH
I088	B4	1	SINGLE_CARD	PROC009	PROC009	SRC_E338	E338	saiin	das vorgeschriebene Maß übernehmen	YES	REPETITIVE_OPERATION
I088	B4	2	SINGLE_CARD	PROC083	PROC083	SRC_E339	E339	cheky	diesen Posten kurz wärmen	YES	REPETITIVE_OPERATION
I088	B4	3	SINGLE_CARD	PROC158	PROC158	SRC_E340	E340	okeeol	den Posten länger ansetzen und fortsetzen	YES	REPETITIVE_OPERATION
I088	B4	4	SINGLE_CARD	PROC080	PROC080	SRC_E341	E341	okain	eine Portion ansetzen	YES	REPETITIVE_OPERATION
I088	B4	5	OBSERVED_PAIRING	WF10	PROC042+PROC013	SRC_E342|SRC_E343	E342|E343	chdy sol	umsetzen und ohne Abschluss weiterarbeiten	YES	REPETITIVE_OPERATION
I088	B4	6	SINGLE_CARD	PROC159	PROC159	SRC_E344	E344	lkedy	den Posten kurz führen und zuführen und den Schritt schließen	YES	REPETITIVE_OPERATION
I089	B4	1	SINGLE_CARD	PROC120	PROC120	SRC_E345	E345	lchedy	den Posten führen und umsetzen und den Schritt schließen	YES	GENERIC_OPERATION
I090	B4	1	SINGLE_CARD	PROC160	PROC160	SRC_E346	E346	qokol	den Posten ansetzen und fortsetzen	YES	SMOOTH
I090	B4	2	SINGLE_CARD	PROC078	PROC078	SRC_E347	E347	shedy	den Posten absetzen und den Schritt schließen	YES	SMOOTH
I091	B4	1	TEACH_FORMULA	WF04	PROC016+PROC019	SRC_E348|SRC_E349	E348|E349	or chey	den Ansatz als aktuellen Posten übernehmen	YES	REPETITIVE_OPERATION
I091	B4	2	SINGLE_CARD	PROC161	PROC161	SRC_E350	E350	qockhey	diesen Posten übernehmen	YES	REPETITIVE_OPERATION
I091	B4	3	SINGLE_CARD	PROC162	PROC162	SRC_E351	E351	dairydy	den Lauf wählen und den Schritt schließen	YES	REPETITIVE_OPERATION
I092	B4	1	SINGLE_CARD	PROC080	PROC080	SRC_E352	E352	qokain	eine Portion ansetzen	YES	OWNER_SWITCH
I092	B4	2	SINGLE_CARD	PROC031	PROC031	SRC_E353	E353	shey	diesen Posten länger halten	YES	OWNER_SWITCH
I092	B4	3	SINGLE_CARD	PROC069	PROC069	SRC_E354	E354	kain	eine Portion zuführen	YES	OWNER_SWITCH
I092	B4	4	SINGLE_CARD	PROC163	PROC163	SRC_E355	E355	chckhal	den Posten an der Zielstelle am Durchlass abziehen	YES	OWNER_SWITCH
I092	B4	5	SINGLE_CARD	PROC164	PROC164	SRC_E356	E356	solkey	diesen Posten kurz auffangen	YES	OWNER_SWITCH
I092	B4	6	SINGLE_CARD	PROC120	PROC120	SRC_E357	E357	lchedy	den Posten führen und umsetzen und den Schritt schließen	YES	OWNER_SWITCH
I093	B4	1	OBSERVED_PAIRING	WF13	PROC070+PROC055	SRC_E358|SRC_E359	E358|E359	qolkain dal	die Portion weiterführen und die Zielstelle setzen	YES	GENERIC_OPERATION
I093	B4	2	SINGLE_CARD	PROC165	PROC165	SRC_E360	E360	skar	den Posten von dort zuführen	YES	GENERIC_OPERATION
I093	B4	3	SINGLE_CARD	PROC078	PROC078	SRC_E361	E361	shedy	den Posten absetzen und den Schritt schließen	YES	GENERIC_OPERATION
I094	B5	1	SINGLE_CARD	PROC166	PROC166	SRC_E362	E362	otchdy	danach den Posten umsetzen und den Schritt schließen	YES	SMOOTH
I095	B5	1	SINGLE_CARD	PROC082	PROC082	SRC_E363	E363	qokchdy	den Posten ansetzen und umsetzen und den Schritt schließen	YES	SMOOTH
I096	B5	1	SINGLE_CARD	PROC142	PROC142	SRC_E364	E364	shedal	den Posten an der Zielstelle absetzen	YES	REPETITIVE_OPERATION
I096	B5	2	OBSERVED_PAIRING	WF12	PROC055+PROC013	SRC_E365|SRC_E366	E365|E366	dal cheol	an der bezeichneten Stelle fortsetzen	YES	REPETITIVE_OPERATION
I096	B5	3	SINGLE_CARD	PROC167	PROC167	SRC_E367	E367	lol	den Posten führen und fortsetzen	YES	REPETITIVE_OPERATION
I096	B5	4	SINGLE_CARD	PROC168	PROC168	SRC_E368	E368	chdal	den Posten an der Zielstelle umsetzen	YES	REPETITIVE_OPERATION
I096	B5	5	OBSERVED_PAIRING	WF07	PROC009+PROC013	SRC_E369|SRC_E370	E369|E370	aiin sol	nach dem gesetzten Maß fortsetzen	YES	REPETITIVE_OPERATION
I096	B5	6	SINGLE_CARD	PROC169	PROC169	SRC_E371	E371	daiiin	die zweite Sollstufe einstellen	YES	REPETITIVE_OPERATION
I096	B5	7	SINGLE_CARD	PROC042	PROC042	SRC_E372	E372	chedy	diesen Posten umsetzen	YES	REPETITIVE_OPERATION
I097	B6	1	SINGLE_CARD	PROC170	PROC170	SRC_E373	E373	solkeey	diesen Posten länger auffangen	YES	GENERIC_OPERATION
I097	B6	2	SINGLE_CARD	PROC171	PROC171	SRC_E374	E374	qekey	diesen Posten kurz zuführen	YES	GENERIC_OPERATION
I097	B6	3	SINGLE_CARD	PROC172	PROC172	SRC_E375	E375	raly	diesen Posten an der Zielstelle abkühlen	YES	GENERIC_OPERATION
I097	B6	4	OBSERVED_PAIRING	WF08	PROC013+PROC009	SRC_E376|SRC_E377	E376|E377	ol daiin	fortsetzen und danach das Maß setzen	YES	GENERIC_OPERATION
I097	B6	5	SINGLE_CARD	PROC013	PROC013	SRC_E378	E378	ol	damit fortfahren	YES	GENERIC_OPERATION
I097	B6	6	SINGLE_CARD	PROC156	PROC156	SRC_E379	E379	dain	eine Portion nehmen	YES	GENERIC_OPERATION
I097	B6	7	SINGLE_CARD	PROC019	PROC019	SRC_E380	E380	chey	den aktuellen Posten beibehalten	YES	GENERIC_OPERATION
I097	B6	8	SINGLE_CARD	PROC173	PROC173	SRC_E381	E381	ldalor	den Ansatz an der Zielstelle führen	YES	GENERIC_OPERATION
