joint_tuple_id	teaching_category	atomic_value_de	component_formula	deck_class	registered_surface_palette	surface_count	occurrences	records	pages	hand_a_bare	hand_b_q_operational	hand_c_s_entry	hand_d_expanded	apprentice_rule_de
8aedd154964a78e555d6	INVARIANT_TEACHING_CORE	Laufschluss	D_TERMINAL_FRAME+AIR_WATER+Y_ITEM+CLOSE_EXACT	PRODUCTIVE_COMPOSITION	dairydy	1	1	B4	f83r	dairydy	dairydy	dairydy	dairydy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
8c97dfde96fbc78e3355	INVARIANT_TEACHING_CORE	Weiterabzug	L_OUT+OL_CONTINUE	PRODUCTIVE_COMPOSITION	lol	1	1	B5	f83r	lol	lol	lol	lol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
90bcf0a9ec0ef56399e6	HAND_VARIABLE_ALLOGRAPH_CARD	Folgeziel	OT_NEXT+AL_TO	PRODUCTIVE_COMPOSITION	otal|qotal	2	3	B3|B4	f83r	otal	qotal	otal	qotal	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
9247e38d29c79a0d2fa5	INVARIANT_TEACHING_CORE	Vollteil	EEE_FULL+TY_PART	PRODUCTIVE_COMPOSITION	cheeety	1	1	B3	f83r	cheeety	cheeety	cheeety	cheeety	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
92e43836d82f98bf02d3	INVARIANT_TEACHING_CORE	Langhalt	SH_REST+EE_LONG+Y_CURRENT	PRODUCTIVE_COMPOSITION	sheey	1	1	B4	f83r	sheey	sheey	sheey	sheey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
93f69c38fdedee1598e9	INVARIANT_TEACHING_CORE	Ziellanghalt	OK_SET+EE_HOLD+AL_TO	PRODUCTIVE_COMPOSITION	qokeedal	1	1	B1	f81v	qokeedal	qokeedal	qokeedal	qokeedal	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
94df4847b7b16c98394a	HAND_VARIABLE_ALLOGRAPH_CARD	Folgeportion	OL_CONTINUE+AIN_PORTION	PRODUCTIVE_COMPOSITION	olkain|qolkain	2	2	B1|B4	f81v|f83r	olkain	qolkain	olkain	qolkain	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
953ad19b79517fc8a211	STABLE_MEMORIZED_TECHNICAL_CARD	Blütenkraut	WHOLE_CARD	MEMORIZED_WHOLE_CARD	tshol	1	1	H3	f11r	tshol	tshol	tshol	tshol	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
95987d6f198d6d247511	STABLE_MEMORIZED_TECHNICAL_CARD	Auftragsschluss	WHOLE_CARD	MEMORIZED_WHOLE_CARD	cheeckhody	1	1	H5	f56r	cheeckhody	cheeckhody	cheeckhody	cheeckhody	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
97cc9ac109148723c472	INVARIANT_TEACHING_CORE	Rücknahmeschluss	O + DY	PRODUCTIVE_COMPOSITION	ody	1	1	H4	f55v	ody	ody	ody	ody	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
97ddca78c9ebcc956d04	INVARIANT_TEACHING_CORE	Endziel	LD_END+AL_TO	PRODUCTIVE_COMPOSITION	ldalor	1	1	B6	f83r	ldalor	ldalor	ldalor	ldalor	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
98bdc4244c84cbef3321	INVARIANT_TEACHING_CORE	Zielkurzhalt	R_FRAME+SH_REST+E_SHORT+AL_TO	PRODUCTIVE_COMPOSITION	rsheal	1	1	B2	f82r	rsheal	rsheal	rsheal	rsheal	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
9ad66e67803a12e745de	HAND_VARIABLE_ALLOGRAPH_CARD	Einsetzen	OK + Y	PRODUCTIVE_COMPOSITION	chokchy|okchy|qokchy	3	3	H1|H5	f10r|f56r	okchy	qokchy	okchy	chokchy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
9bb7122b386ebbc6138f	INVARIANT_TEACHING_CORE	Kurzbindefortsetzung	K + E + OL	PRODUCTIVE_COMPOSITION	keol	1	1	H5	f56r	keol	keol	keol	keol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
9da1b6ac2c929daea697	HAND_VARIABLE_ALLOGRAPH_CARD	Portion	AIN_PORTION	PRODUCTIVE_COMPOSITION	chkain|kain	2	3	B1|B3|B4	f81v|f83r	kain	kain	kain	chkain	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
a06244ef1f2b37ca44c1	INVARIANT_TEACHING_CORE	Kurzfortgang	E_SHORT+OL_CONTINUE	PRODUCTIVE_COMPOSITION	teol	1	1	B1	f81v	teol	teol	teol	teol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
a48efd6c4491a046ba78	INVARIANT_TEACHING_CORE	Folgeposten	OT + Y	PRODUCTIVE_COMPOSITION	qotchy	1	1	H3	f11r	qotchy	qotchy	qotchy	qotchy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
a6939862e33ece5a0483	INVARIANT_TEACHING_CORE	Kurzrest	E+TY+D_PREVIOUS	PRODUCTIVE_COMPOSITION	etyd	1	1	H1	f10r	etyd	etyd	etyd	etyd	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
a7af89ab31ce5e247395	INVARIANT_TEACHING_CORE	Kurzteil	Y+TY+E	PRODUCTIVE_COMPOSITION	ytey	1	1	B1	f81v	ytey	ytey	ytey	ytey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
a84fbe3ad380df345b97	INVARIANT_TEACHING_CORE	Langwärmen	CHK_WARM+GRADE_2+DY_CLOSE	PRODUCTIVE_COMPOSITION	chkeedy	1	1	B3	f83r	chkeedy	chkeedy	chkeedy	chkeedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
a8af08e69edab8e54f15	INVARIANT_TEACHING_CORE	Standzeit	SHFY + AIIN	PRODUCTIVE_COMPOSITION	shfydaiin	1	1	H3	f11r	shfydaiin	shfydaiin	shfydaiin	shfydaiin	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
a8f891de626fc00028e9	INVARIANT_TEACHING_CORE	Folgevorbereitung	CTH_READY+OL_CONTINUE	PRODUCTIVE_COMPOSITION	octheol	1	1	B2	f82r	octheol	octheol	octheol	octheol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
abb23e5e6936b4147f76	INVARIANT_TEACHING_CORE	Zielabsetzung	SHED_SETTLE+AL_TO	PRODUCTIVE_COMPOSITION	shedal	1	2	B3|B5	f83r	shedal	shedal	shedal	shedal	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
ad3581d3144f69a5912d	STABLE_MEMORIZED_TECHNICAL_CARD	Pflanzenteil	WHOLE_CARD	MEMORIZED_WHOLE_CARD	sh	1	1	H5	f56r	sh	sh	sh	sh	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
af816c04e65874a0f2fa	INVARIANT_TEACHING_CORE	Folgefortsetzungsposten	OT_FOLLOW+OL_CONTINUE+Y_CURRENT_ITEM	PRODUCTIVE_COMPOSITION	qoctholy	1	1	H2	f10r	qoctholy	qoctholy	qoctholy	qoctholy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
b154ff779abe5f196c80	INVARIANT_TEACHING_CORE	Weiterlauf	SCHED_LEAD+AIR_WATER	PRODUCTIVE_COMPOSITION	schedair	1	1	B3	f83r	schedair	schedair	schedair	schedair	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
b2812c8283c3a62438bd	INVARIANT_TEACHING_CORE	Bindeposten	K + Y	PRODUCTIVE_COMPOSITION	kchy	1	1	H3	f11r	kchy	kchy	kchy	kchy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
b38d70daefd663d74625	STABLE_MEMORIZED_TECHNICAL_CARD	Auffanggefäß	WHOLE_CARD	MEMORIZED_WHOLE_CARD	ly	1	1	B1	f81v	ly	ly	ly	ly	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
b5df9126607030b95175	HAND_VARIABLE_ALLOGRAPH_CARD	Klarauszug	WHOLE_CARD	MEMORIZED_WHOLE_CARD	cheey|shey	2	4	B2|B4|H3	f11r|f82r|f83r	shey	shey	shey	cheey	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
b5fcea1eaed06b2f2291	HAND_VARIABLE_ALLOGRAPH_CARD	Sollstellung	OK_SET+AIIN_TARGET_MEASURE	PRODUCTIVE_COMPOSITION	okaiin|qokaiin	2	9	B1|B2|B3|H4	f55v|f81v|f82r|f83r	okaiin	qokaiin	okaiin	qokaiin	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
b6b654722e55729cc947	INVARIANT_TEACHING_CORE	Folgequelle	OT_NEXT+AR_FROM	PRODUCTIVE_COMPOSITION	otar	1	1	B1	f81v	otar	otar	otar	otar	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
b74e9e65637b7c8538dd	INVARIANT_TEACHING_CORE	Kurzbindeposten	K + E + Y	PRODUCTIVE_COMPOSITION	kchey	1	1	H5	f56r	kchey	kchey	kchey	kchey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
b921a237be883a820352	HAND_VARIABLE_ALLOGRAPH_CARD	Diesposten	Y_CURRENT_ITEM_CARD	PRODUCTIVE_COMPOSITION	chey|chy|dy|shy|sy|y	6	18	B1|B2|B3|B4|B6|H2|H3|H4	f10r|f11r|f55v|f81v|f82r|f83r	y	y	sy	chey	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
b958a512ca6a3559e86e	INVARIANT_TEACHING_CORE	Kurzabzugsschluss	L+K_BINDER+E+DY	PRODUCTIVE_COMPOSITION	lkedy	1	1	B4	f83r	lkedy	lkedy	lkedy	lkedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
b9d7b6d68209a9019e7a	INVARIANT_TEACHING_CORE	Zutatenansatz	CHO + OR	PRODUCTIVE_COMPOSITION	chochor	1	1	H5	f56r	chochor	chochor	chochor	chochor	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
ba540da978ea132f6da5	INVARIANT_TEACHING_CORE	Zielzuführung	P_IN+CHED_TRANSFER+AL_TO	PRODUCTIVE_COMPOSITION	pchedal	1	1	B3	f83r	pchedal	pchedal	pchedal	pchedal	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
ba8142680851f24c9ff2	INVARIANT_TEACHING_CORE	Abführung	L_OUT+CHED_TRANSFER	PRODUCTIVE_COMPOSITION	lched	1	1	B2	f82r	lched	lched	lched	lched	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
bc4f1f5c006c74a4d26d	HAND_VARIABLE_ALLOGRAPH_CARD	Kurzabsetzung	SHED_SETTLE+GRADE_1+DY_CLOSE	PRODUCTIVE_COMPOSITION	cheedy|shedy|tedy	3	12	B1|B2|B3|B4	f81v|f82r|f83r	tedy	tedy	shedy	cheedy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
bdad9f9ea8b80f141496	STABLE_MEMORIZED_TECHNICAL_CARD	Auswringen	WHOLE_CARD	MEMORIZED_WHOLE_CARD	cfhy	1	1	H3	f11r	cfhy	cfhy	cfhy	cfhy	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
be0974b366c981dc1eef	INVARIANT_TEACHING_CORE	Waschgang	LSH_WASH	PRODUCTIVE_COMPOSITION	lsho	1	1	B1	f81v	lsho	lsho	lsho	lsho	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
c10aec6d4dd877ec8bd8	INVARIANT_TEACHING_CORE	Zutatposten	CHO + Y	PRODUCTIVE_COMPOSITION	choy	1	1	H5	f56r	choy	choy	choy	choy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
c1913ec4ff84148da6d3	INVARIANT_TEACHING_CORE	Kurzpassage	CKH_THROUGH+E_SHORT+Y_CURRENT	PRODUCTIVE_COMPOSITION	sheckhy	1	1	B2	f82r	sheckhy	sheckhy	sheckhy	sheckhy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
c1db6b0a28d5cbb5d3d2	INVARIANT_TEACHING_CORE	Trennabzug	L_OUT+CKHE_STRAIN+TERMINAL	PRODUCTIVE_COMPOSITION	lcheckhedy	1	1	B2	f82r	lcheckhedy	lcheckhedy	lcheckhedy	lcheckhedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
c205570c49d4d93c23d3	INVARIANT_TEACHING_CORE	Weiterweg	Q_FRAME+OL_CONTINUE+KY_PATH	PRODUCTIVE_COMPOSITION	qolky	1	1	B1	f81v	qolky	qolky	qolky	qolky	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
c45ebac60774620561e2	INVARIANT_TEACHING_CORE	Kurzfolge	OT_FOLLOW+GRADE_1+CLOSE	PRODUCTIVE_COMPOSITION	otedy	1	2	B3	f83r	otedy	otedy	otedy	otedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
c71c72da4e09e0833392	INVARIANT_TEACHING_CORE	Quellenzutatbindung	K + CHO + AR	PRODUCTIVE_COMPOSITION	kchoar	1	1	H5	f56r	kchoar	kchoar	kchoar	kchoar	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
cb57b696b815fdef9cb7	INVARIANT_TEACHING_CORE	Kurzvorbereitung	CTH_READY+E_SHORT+Y_CURRENT	PRODUCTIVE_COMPOSITION	shecthy	1	1	B3	f83r	shecthy	shecthy	shecthy	shecthy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
cbb42a4fe68068325d6b	INVARIANT_TEACHING_CORE	Vorabsetzschluss	D_PREVIOUS+SHED+DY	PRODUCTIVE_COMPOSITION	dshedy	1	1	B2	f82r	dshedy	dshedy	dshedy	dshedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d225b7a7b95da7aee437	INVARIANT_TEACHING_CORE	Transfer	D+CHD_TRANSFER+CLOSE	PRODUCTIVE_COMPOSITION	dchdy	1	1	B1	f81v	dchdy	dchdy	dchdy	dchdy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d25110e0d8488927278f	INVARIANT_TEACHING_CORE	Volleinsatz	OK_SET+GRADE_3+DY_CLOSE	PRODUCTIVE_COMPOSITION	qokeeedy	1	1	B2	f82r	qokeeedy	qokeeedy	qokeeedy	qokeeedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d4a31dbcf1ed6d9e5aa9	INVARIANT_TEACHING_CORE	Folgeklarlauf	T_FRAME+SHEY_CLEAR_FLOW	PRODUCTIVE_COMPOSITION	tshey	1	1	B2	f82r	tshey	tshey	tshey	tshey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d665560c8ff80799a82c	HAND_VARIABLE_ALLOGRAPH_CARD	Vorfortsetzung	D + OL	PRODUCTIVE_COMPOSITION	dchol|schol	2	2	H3|H5	f11r|f56r	dchol	dchol	schol	schol	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
d68bc8de3bcee09db23c	INVARIANT_TEACHING_CORE	durchlassen	CKHE_STRAIN+TERMINAL	PRODUCTIVE_COMPOSITION	shckhedy	1	3	B1|B4	f81v|f83r	shckhedy	shckhedy	shckhedy	shckhedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d72f71baff01cd0a0406	INVARIANT_TEACHING_CORE	Sollabsetzung	CHLD_SETTLE+AIIN_MEASURE	PRODUCTIVE_COMPOSITION	chldaiin	1	1	B3	f83r	chldaiin	chldaiin	chldaiin	chldaiin	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d784b2abcaf1a3703de2	INVARIANT_TEACHING_CORE	Anteilstransfer	CHED_TRANSFER+AIN_PORTION	PRODUCTIVE_COMPOSITION	chedain	1	1	B3	f83r	chedain	chedain	chedain	chedain	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d788d8d72d41b25a3c71	INVARIANT_TEACHING_CORE	Zielbereitung	AL_TO+R_FRAME+OR_BATCH	PRODUCTIVE_COMPOSITION	chealror	1	1	B3	f83r	chealror	chealror	chealror	chealror	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d904bf7b044dd3922781	INVARIANT_TEACHING_CORE	Kurzwärme	CHK_WARM+GRADE_1+Y_CURRENT_ITEM	PRODUCTIVE_COMPOSITION	cheky	1	3	B1|B4	f81v|f83r	cheky	cheky	cheky	cheky	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
d929a14ec45749b2e805	INVARIANT_TEACHING_CORE	Postenzweitportion	Y + K + AN	PRODUCTIVE_COMPOSITION	ykan	1	1	H4	f55v	ykan	ykan	ykan	ykan	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
daa1347f456415fe8737	INVARIANT_TEACHING_CORE	Folgeabsetzen	OL_CONTINUE+SHED_SETTLE+CLOSE	PRODUCTIVE_COMPOSITION	solshedy	1	1	B2	f82r	solshedy	solshedy	solshedy	solshedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
daf32e6db9e04413ce7f	INVARIANT_TEACHING_CORE	Langfortsetzung	OK_SET+GRADE_2+OL_CONTINUE	PRODUCTIVE_COMPOSITION	okeeol	1	1	B4	f83r	okeeol	okeeol	okeeol	okeeol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
db167f8e9b53eefb58f8	INVARIANT_TEACHING_CORE	Einsatzabsetzen	OK_SET+SHED_SETTLE+CLOSE	PRODUCTIVE_COMPOSITION	qokshedy	1	1	B3	f83r	qokshedy	qokshedy	qokshedy	qokshedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
db729b598e89e11452e0	STABLE_MEMORIZED_TECHNICAL_CARD	teilen	WHOLE_CARD	MEMORIZED_WHOLE_CARD	ches	1	1	B2	f82r	ches	ches	ches	ches	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
dcda95c81a5460feb191	HAND_VARIABLE_ALLOGRAPH_CARD	Fortsetzung	OL_CONTINUE	PRODUCTIVE_COMPOSITION	cheol|chol|ol|qol|sol|tol	6	19	B1|B3|B4|B5|B6|H1|H2	f10r|f81v|f83r	ol	qol	sol	cheol	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
dd0ecaf5e27d81befffc	HAND_VARIABLE_ALLOGRAPH_CARD	Stelle	AL_TO	PRODUCTIVE_COMPOSITION	al|chal|cheal|dal|sal|tal	6	10	B1|B2|B3|B4|B5|H5	f56r|f81v|f82r|f83r	al	al	sal	cheal	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
de7321bface5628e35d6	INVARIANT_TEACHING_CORE	abführen	L_OUT+CHED_TRANSFER+TERMINAL	PRODUCTIVE_COMPOSITION	lchedy	1	8	B2|B3|B4	f82r|f83r	lchedy	lchedy	lchedy	lchedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
deb377381ceaf55ea310	STABLE_MEMORIZED_TECHNICAL_CARD	Nachseihen	WHOLE_CARD	MEMORIZED_WHOLE_CARD	cphy	1	1	H3	f11r	cphy	cphy	cphy	cphy	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
dec401773c1f0347793d	HAND_VARIABLE_ALLOGRAPH_CARD	Fortsetzungsansatz	OL_CONTINUE+OR_BATCH	PRODUCTIVE_COMPOSITION	cholor|olor	2	2	B1|H2	f10r|f81v	olor	olor	olor	cholor	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
dedc383b600397a301ee	INVARIANT_TEACHING_CORE	Bereitansatz	CTH + OR	PRODUCTIVE_COMPOSITION	cthoor	1	1	H1	f10r	cthoor	cthoor	cthoor	cthoor	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
df1098831679a8ad1b39	INVARIANT_TEACHING_CORE	Gefäß	OS	PRODUCTIVE_COMPOSITION	os	1	1	H1	f10r	os	os	os	os	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
e026af581c99322fbd46	STABLE_MEMORIZED_TECHNICAL_CARD	Verwahren	WHOLE_CARD	MEMORIZED_WHOLE_CARD	talam	1	1	H4	f55v	talam	talam	talam	talam	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
e0b630cb1b5df5e7105b	HAND_VARIABLE_ALLOGRAPH_CARD	Bereit	CTH_READY+Y_CURRENT	PRODUCTIVE_COMPOSITION	checthy|cthy|shcthy	3	7	B3|H1|H2|H3	f10r|f11r|f83r	cthy	cthy	shcthy	checthy	Identität und Wert gemeinsam lernen; die eigene Hand wählt nur aus der registrierten Palette.
e2eb77ca9d9e1a8ba29a	INVARIANT_TEACHING_CORE	Weiterposten	OL_CONTINUE+Y_CURRENT	PRODUCTIVE_COMPOSITION	qolchey	1	1	B4	f83r	qolchey	qolchey	qolchey	qolchey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
e8a6105b5c3a6220b440	INVARIANT_TEACHING_CORE	Folgefortsetzung	Q_FRAME+OT_FOLLOW+OL_CONTINUE_NEW_TRACK	PRODUCTIVE_COMPOSITION	qotchol	1	1	H1	f10r	qotchol	qotchol	qotchol	qotchol	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
eb2e4bc143f623ee03ac	STABLE_MEMORIZED_TECHNICAL_CARD	befestigen	WHOLE_CARD	MEMORIZED_WHOLE_CARD	qokylddy	1	1	B4	f83r	qokylddy	qokylddy	qokylddy	qokylddy	Die unteilbare technische Karte mit ihrer einzigen Form auswendig lernen.
ecce30bc8dcc400bf2c8	INVARIANT_TEACHING_CORE	Kurzdurchgang	OK_SET+CKH_THROUGH+E_SHORT+Y_CURRENT	PRODUCTIVE_COMPOSITION	qockhey	1	1	B4	f83r	qockhey	qockhey	qockhey	qockhey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
f0db6d30cd34f4cb2a4d	INVARIANT_TEACHING_CORE	Langwärmen	CHK_WARM+GRADE_2+Y_CURRENT	PRODUCTIVE_COMPOSITION	chkeey	1	1	B2	f82r	chkeey	chkeey	chkeey	chkeey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
f2af6326898fb5b490a4	INVARIANT_TEACHING_CORE	Abführung	L_OUT+O_RESIDUAL_BRANCH+CHED_TRANSFER+CLOSE_EXACT	PRODUCTIVE_COMPOSITION	lochedy	1	1	B2	f82r	lochedy	lochedy	lochedy	lochedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
f329f2051370174e9a38	INVARIANT_TEACHING_CORE	Abführpassage	L_OUT+CKH_THROUGH+Y_ITEM	PRODUCTIVE_COMPOSITION	lcheckhy	1	1	B2	f82r	lcheckhy	lcheckhy	lcheckhy	lcheckhy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
f3c23f42baf625639e1e	INVARIANT_TEACHING_CORE	Bereitsollmaß	CTH + AIIN	PRODUCTIVE_COMPOSITION	cthaiin	1	1	H2	f10r	cthaiin	cthaiin	cthaiin	cthaiin	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
f7dc90b2c31fd341f0a4	INVARIANT_TEACHING_CORE	Postensollmaß	Y + K + AIIN	PRODUCTIVE_COMPOSITION	ykaiin	1	1	H4	f55v	ykaiin	ykaiin	ykaiin	ykaiin	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
faf321940aed922846a9	INVARIANT_TEACHING_CORE	Folgeposten	OT_FOLLOW+Y_CURRENT_ITEM	PRODUCTIVE_COMPOSITION	otchey	1	2	B4|H5	f56r|f83r	otchey	otchey	otchey	otchey	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
fcc1deda9e24ec268eb0	INVARIANT_TEACHING_CORE	Endstufe	DA+IIN_PORT_GRADE	PRODUCTIVE_COMPOSITION	daiiin	1	1	B5	f83r	daiiin	daiiin	daiiin	daiiin	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
ff178343c18e287ce3b7	INVARIANT_TEACHING_CORE	Langfolgestufe	OT_FOLLOW+GRADE_2+CLOSE	PRODUCTIVE_COMPOSITION	qoteedy	1	2	B2|B3	f82r|f83r	qoteedy	qoteedy	qoteedy	qoteedy	Kompositionsregel lernen und die eine registrierte Oberfläche gemeinsam schreiben.
