paragraph	grammar	timing	event	location	kind	form	object	D_status	H_status	D_before	H_before	D_after	H_after	D_assertion	H_assertion	row_status
f29v.1-f29v.4	M	O	9	f29v.3:2	ACTION	chol	f29v.1:7	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f29v.1-f29v.4	M	O	11	f29v.3:9	ACTION	she	f29v.1:7	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"			recorded
f29v.1-f29v.4	M	O	13	f29v.4:4	MATERIAL	cthy	f29v.1:7	SAME_FORM_REMENTION	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"			recorded
f29v.1-f29v.4	M	I	5	f29v.2:3	ACTION	chol	f29v.1:7	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""wet""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f29v.1-f29v.4	M	I	6	f29v.2:4	ACTION	chol	f29v.1:7	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f29v.1-f29v.4	M	I	7	f29v.2:6	ACTION	chey	f29v.1:7	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"			recorded
f29v.1-f29v.4	M	I	8	f29v.3:1	ACTION	chol	f29v.1:7	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f29v.1-f29v.4	M	I	9	f29v.3:2	ACTION	chol	f29v.1:7	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""axis"":""moisture"",""value"":""dry""}"	"{""axis"":""thermal"",""value"":""hot""}"	recorded
f29v.1-f29v.4	M	I	11	f29v.3:9	ACTION	she	f29v.1:7	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"			recorded
f29v.1-f29v.4	M	I	13	f29v.4:4	MATERIAL	cthy	f29v.1:7	SAME_FORM_REMENTION	SAME_FORM_REMENTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"			recorded
