page	locus	token_ordinal	surface	v67_token_gloss_de	v68_token_gloss_de	byte_identical	v68_clause_id	v68_clause_type	v68_action_license	v68_active_verb_occurrences	v69_relation_roles	v69_edge_ids	v69_source_edge_ids	v69_reference_ids	v69_target_edge_ids	v69_rival_ids	v69_token_gloss_de	v69_word_delta	v69_status	v70_microrecord_id	v70_window_role_trace	v70_window_position	v70_window_size	v70_microrecord_de	v70_token_gloss_de	v70_word_delta	v70_status	v71_action_surface_scan	v71_action_occurrence_id	v71_exact_frame_match_ids	v71_frame_decision	v71_token_gloss_de	v71_word_delta	v71_status	v72_heat_case_ids	v72_relation_roles	v72_edge_ids	v72_reference_decision	v72_token_gloss_de	v72_word_delta	v72_status	v73_ana_window_ids	v73_relation_roles	v73_new_edge_ids	v73_checkpoint_class	v73_reference_decision	v73_token_gloss_de	v73_word_delta	v73_status	v74_component_id	v74_component_position	v74_component_role	v74_component_edge_ids	v74_component_membership_class	v74_component_microrecord_de	v74_token_gloss_de	v74_word_delta	v74_status	v75_right_context_census_ids	v75_right_context_roles	v75_olpchedy_control_ids	v75_component_id	v75_component_position	v75_component_role	v75_component_edge_ids	v75_component_membership_class	v75_component_microrecord_de	v75_new_result_edge_ids	v75_token_gloss_de	v75_word_delta	v75_status	v76_action_census_ids	v76_action_census_roles	v76_finished_candidate_ids	v76_candidate_decisions	v76_component_id	v76_component_position	v76_component_role	v76_component_edge_ids	v76_component_membership_class	v76_component_microrecord_de	v76_new_result_edge_ids	v76_token_gloss_de	v76_word_delta	v76_status
f75r	f75r.3	3	orchey	eine Portion bis zur Mittelstufe getrocknete Droge	eine Portion bis zur Mittelstufe getrocknete Droge	1	1	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	DONOR_PRECEDING_PORTION:C003	C003	C003	NONE	NONE	P005	eine Portion bis zur Mittelstufe getrocknete Droge	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	M004	DONOR_PRECEDING_PORTION:C003	1	2	Die vorstehende, bis zur Mittelstufe getrocknete Drogenportion anschließend nehmen.	eine Portion bis zur Mittelstufe getrocknete Droge	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	eine Portion bis zur Mittelstufe getrocknete Droge	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	eine Portion bis zur Mittelstufe getrocknete Droge	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	eine Portion bis zur Mittelstufe getrocknete Droge	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	M004	1	DONOR_PRECEDING_PORTION:C003	C003	EDGE_NODE	Die vorstehende, bis zur Mittelstufe getrocknete Drogenportion anschließend nehmen.	eine Portion bis zur Mittelstufe getrocknete Droge	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	M004	1	DONOR_PRECEDING_PORTION:C003	C003	EDGE_NODE	Die vorstehende, bis zur Mittelstufe getrocknete Drogenportion anschließend nehmen.	NONE	eine Portion bis zur Mittelstufe getrocknete Droge	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	M004	1	DONOR_PRECEDING_PORTION:C003	C003	EDGE_NODE	Die vorstehende, bis zur Mittelstufe getrocknete Drogenportion anschließend nehmen.	NONE	eine Portion bis zur Mittelstufe getrocknete Droge	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f75r	f75r.3	4	qey	die vorstehende Mittelstufenportion anschließend nehmen	die vorstehende Mittelstufenportion anschließend nehmen	1	2	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	REFERENCE:C003|TARGET_ACTION:C003	C003	NONE	R015	C003	P005	die vorstehende Mittelstufenportion anschließend nehmen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	M004	REFERENCE:C003|TARGET_ACTION:C003	2	2	Die vorstehende, bis zur Mittelstufe getrocknete Drogenportion anschließend nehmen.	die vorstehende Mittelstufenportion anschließend nehmen	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	1	A004	T003	ALREADY_ADMITTED_EXACT_SELF_REPLAY	die vorstehende Mittelstufenportion anschließend nehmen	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	die vorstehende Mittelstufenportion anschließend nehmen	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	V73A006	NONE	NONE	NONE	NONE	die vorstehende Mittelstufenportion anschließend nehmen	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	M004	2	REFERENCE:C003|TARGET_ACTION:C003	C003	EDGE_NODE	Die vorstehende, bis zur Mittelstufe getrocknete Drogenportion anschließend nehmen.	die vorstehende Mittelstufenportion anschließend nehmen	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	V75R003	TARGET_ACTION_CLAUSE:V75R003	NONE	M004	2	REFERENCE:C003|TARGET_ACTION:C003	C003	EDGE_NODE	Die vorstehende, bis zur Mittelstufe getrocknete Drogenportion anschließend nehmen.	NONE	die vorstehende Mittelstufenportion anschließend nehmen	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A044	ACTION_CLAUSE:A044	NONE	NONE	M004	2	REFERENCE:C003|TARGET_ACTION:C003	C003	EDGE_NODE	Die vorstehende, bis zur Mittelstufe getrocknete Drogenportion anschließend nehmen.	NONE	die vorstehende Mittelstufenportion anschließend nehmen	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f75r	f75r.3	5	kain	heiß, Grad II	heiß, Grad II	1	3	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	heiß, Grad II	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	heiß, Grad II	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	heiß, Grad II	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	heiß, Grad II	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	V73A006	NONE	NONE	NONE	NONE	heiß, Grad II	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	heiß, Grad II	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	V75R003	FIRST_RIGHT_SEMANTIC:V75R003	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	heiß, Grad II	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A044	FIRST_RIGHT_ITEM:A044	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	heiß, Grad II	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f75r	f75r.3	6	sheeky	vollständig einweichen, erhitzen und abschließen	vollständig einweichen, erhitzen und abschließen	1	4	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	3	NONE	NONE	NONE	NONE	NONE	P005	vollständig einweichen, erhitzen und abschließen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	vollständig einweichen, erhitzen und abschließen	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	vollständig einweichen, erhitzen und abschließen	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	vollständig einweichen, erhitzen und abschließen	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	V73A006	NONE	NONE	NONE	NONE	vollständig einweichen, erhitzen und abschließen	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	vollständig einweichen, erhitzen und abschließen	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	vollständig einweichen, erhitzen und abschließen	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A045	ACTION_CLAUSE:A045	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	vollständig einweichen, erhitzen und abschließen	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f75r	f75r.3	7	ltain	Holz, kalt auf Stufe II	Holz, kalt auf Stufe II	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Holz, kalt auf Stufe II	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	Holz, kalt auf Stufe II	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	Holz, kalt auf Stufe II	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	Holz, kalt auf Stufe II	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	Holz, kalt auf Stufe II	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	Holz, kalt auf Stufe II	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	V75R003	ANTI_SKIP_CONTROL:V75R003	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Holz, kalt auf Stufe II	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A045	FIRST_RIGHT_ITEM:A045	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Holz, kalt auf Stufe II	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f75r	f75r.3	8	olkar	Anteil I des heißen Holzansatzes	Anteil I des heißen Holzansatzes	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des heißen Holzansatzes	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	Anteil I des heißen Holzansatzes	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	Anteil I des heißen Holzansatzes	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	Anteil I des heißen Holzansatzes	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	Anteil I des heißen Holzansatzes	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des heißen Holzansatzes	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des heißen Holzansatzes	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Anteil I des heißen Holzansatzes	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f75r	f75r.3	9	or	Drogenportion	Drogenportion	1	5	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	Drogenportion	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	Drogenportion	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f76v	f76v.10	1	cphdor	eine Portion Arzneikompositum abmessen	eine Portion Arzneikompositum abmessen	1	1	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion Arzneikompositum abmessen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	eine Portion Arzneikompositum abmessen	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	eine Portion Arzneikompositum abmessen	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	eine Portion Arzneikompositum abmessen	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	V73A007	NONE	NONE	NONE	NONE	eine Portion Arzneikompositum abmessen	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion Arzneikompositum abmessen	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion Arzneikompositum abmessen	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A046	ACTION_CLAUSE:A046	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	eine Portion Arzneikompositum abmessen	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f76v	f76v.10	2	shedal	feuchte abgemessene Rohstoffmenge I in der Gradmitte	feuchte abgemessene Rohstoffmenge I in der Gradmitte	1	2	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	V73A007	NONE	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A046	FIRST_RIGHT_ITEM:A046	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f76v	f76v.10	3	qopchdy	fertig getrocknetes Pulver nehmen	fertig getrocknetes Pulver nehmen	1	3	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	NONE	NONE	NONE	NONE	NONE	NONE	fertig getrocknetes Pulver nehmen	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	fertig getrocknetes Pulver nehmen	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	fertig getrocknetes Pulver nehmen	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	fertig getrocknetes Pulver nehmen	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	V73A007	NONE	NONE	NONE	NONE	fertig getrocknetes Pulver nehmen	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	fertig getrocknetes Pulver nehmen	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	fertig getrocknetes Pulver nehmen	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A047	ACTION_CLAUSE:A047	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	fertig getrocknetes Pulver nehmen	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
f76v	f76v.10	4	dshedy	bis zur Mittelstufe angefeuchtete Drogenportion	bis zur Mittelstufe angefeuchtete Drogenportion	1	4	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	NONE	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe angefeuchtete Drogenportion	0	V68_WORDS_FROZEN__RELATION_METADATA_ONLY	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe angefeuchtete Drogenportion	0	V69_TOKEN_GLOSS_BYTE_IDENTICAL__SEPARATE_WINDOW_METADATA	0	NONE	NONE	NOT_IN_ACTION_SURFACE_SCAN	bis zur Mittelstufe angefeuchtete Drogenportion	0	V70_TOKEN_GLOSS_BYTE_IDENTICAL__FRAME_REPLAY_METADATA_ONLY	NONE	NONE	NONE	NONE	bis zur Mittelstufe angefeuchtete Drogenportion	0	PASS_V72_YKA_II_III_SISTER_FRAME__5_CASES_2_REPLAY_1_NEW_B_EDGE_2_HELD__AIIN_UNBOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe angefeuchtete Drogenportion	0	PASS_V73_10_ANA_WINDOWS__1_EXACT_STATE_ONLY_2_WORKING_STATE_LIKE_2_DEICTIC__1_UNIQUE_CANDIDATE_1_NEW_B_EDGE__C011_OCCURRENCE_BOUND__ZERO_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe angefeuchtete Drogenportion	0	PASS_V74_11_EDGES__9_CONNECTED_COMPONENTS__23_EDGE_NODES_2_HULL_ONLY_1_STRUCTURAL__ZERO_EDGE_WORD_DELTA	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe angefeuchtete Drogenportion	0	PASS_V75_11_TARGET_RIGHT_CONTEXTS__7_NOMINAL_3_ACTION_1_EOS__1_EXACT_WRITTEN_RESULT__2X2_DEFAULTS_REJECTED__C012_OCCURRENCE_BOUND__ZERO_WORD_DELTA	A047	FIRST_RIGHT_ITEM:A047	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	bis zur Mittelstufe angefeuchtete Drogenportion	0	PASS_V76_83_ACTION_RIGHT_CONTEXTS__60_NOMINAL_15_ACTION_8_EOS__7_FINISHED_STATE_FIRSTS__3_LOCAL_READS_4_OPEN__C013_C014_ADDED__ZERO_WORD_DELTA
