shol	paragraph	marker	form	direction	grammar	model	timing	companion	companion_object	governor	governor_form	patient	patient_object	existing_second	existing_status	existing_debts	attachment_issues	distinct_bound_pair	row_status
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	P	M	D	I	f17v.12:6	f17v.1:2	f17v.11:4	chol	f17v.10:4	f17v.2:4		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	P	M	H	O	f17v.12:6	f17v.1:2	f17v.11:4	chol	f17v.10:4	f17v.2:4		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	P	M	H	I	f17v.12:6	f17v.1:2	f17v.11:4	chol	f17v.10:4	f17v.2:4		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	B	D	O	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.12:6	f17v.1:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	B	D	I	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.12:6	f17v.1:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	B	H	O	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.12:6	f17v.1:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	B	H	I	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.12:6	f17v.1:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	SAME_OBJECT_ACCOMPANIMENT	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	J	D	O	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.13:4	f17v.13:4		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	J	D	I	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.13:4	f17v.13:4		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	J	H	O	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.13:4	f17v.13:4		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	J	H	I	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.13:4	f17v.13:4		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	M	D	O	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.13:4	f17v.13:4		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	M	D	I	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.13:4	f17v.13:4		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	M	H	O	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.13:4	f17v.13:4		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f17v|f17v.1-f17v.23	f17v.12:5	ol	F	M	H	I	f17v.12:6	f17v.1:2	f17v.13:2	chol	f17v.13:4	f17v.13:4		ASSUMED_EFFECT_APPLIED			True	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	B	D	O			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	B	D	I			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	B	H	O			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	B	H	I			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	J	D	O			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	J	D	I			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	J	H	O			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	J	H	I			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	M	D	O			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	M	D	I			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	M	H	O			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	P	M	H	I			f17v.17:3	she	f17v.17:6	f17v.17:6		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f17v.17:5	MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	B	D	O			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	B	D	I			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	B	H	O			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	B	H	I			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	J	D	O			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	J	D	I			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	J	H	O			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	J	H	I			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	M	D	O			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	M	D	I			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	M	H	O			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f17v|f17v.1-f17v.23	f17v.18:3	ol	F	M	H	I			f17v.18:4	chol	f17v.18:2	f17v.18:2		ASSUMED_EFFECT_APPLIED		MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	B	D	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	B	D	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	B	H	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	B	H	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	J	D	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	J	D	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	J	H	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	J	H	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	M	D	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	M	D	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	M	H	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	P	M	H	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	B	D	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	B	D	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	B	H	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	B	H	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	J	D	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	J	D	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	J	H	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	J	H	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	M	D	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	M	D	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	M	H	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:8	ol	F	M	H	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	B	D	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	B	D	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	B	H	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	B	H	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	J	D	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	J	D	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	J	H	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	J	H	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	M	D	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	M	D	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	M	H	O			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	P	M	H	I			f23r.5:6	chol	f23r.5:2	f23r.5:2		ASSUMED_EFFECT_APPLIED	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	MISSING_COMPANION	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	B	D	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	B	D	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	B	H	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	B	H	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	J	D	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	J	D	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	J	H	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	J	H	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	M	D	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	M	D	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	M	H	O										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f23r|f23r.4-f23r.5	f23r.5:9	ol	F	M	H	I										MISSING_COMPANION;MISSING_GOVERNOR	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	B	D	O			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	B	D	I			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	B	H	O			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	B	H	I			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	J	D	O			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	J	D	I			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	J	H	O			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	J	H	I			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	M	D	O			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	M	D	I			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	M	H	O			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	P	M	H	I			f24r.12:5	ckhy	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED		MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	B	D	O			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	B	D	I			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	B	H	O			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	B	H	I			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	J	D	O			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	J	D	I			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	J	H	O			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	J	H	I			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	M	D	O			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	M	D	I			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	M	H	O			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.13:2	ol	F	M	H	I			f24r.13:4	chey	f24r.12:4	f24r.12:4		NO_STATE_TRANSITION_MODELLED	IMPLICIT_SUBJECT_CONTINUATION	MISSING_COMPANION	False	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	O	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	D	I	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	O	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	B	H	I	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	O	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	D	I	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	O	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	J	H	I	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
Q	f24r|f24r.1-f24r.20	f24r.15:3	ol	P	M	D	O	f24r.16:1	f24r.16:1	f24r.14:2	cheey	f24r.14:4	f24r.2:2		NO_STATE_TRANSITION_MODELLED	UNREAD_BETWEEN:f24r.14:3		True	recorded
