shol	paragraph	marker	form	direction	grammar	model	timing	governor	companion	location	kind	object	role	status	assertion	before	after	capacity_only	row_status
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	B	H	O	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	B	H	O	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	B	H	I	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	B	H	I	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	B	H	I	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	B	H	I	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	B	H	I	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	O	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	O	f17v.8:1	f17v.10:2	f17v.20:1	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	O	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	O	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	O	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	O	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	I	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	I	f17v.8:1	f17v.10:2	f17v.20:1	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	I	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	I	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	I	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	D	I	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	O	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	O	f17v.8:1	f17v.10:2	f17v.20:1	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	O	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	O	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	O	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	O	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	I	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	I	f17v.8:1	f17v.10:2	f17v.20:1	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	I	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	I	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	I	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	J	H	I	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	O	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	O	f17v.8:1	f17v.10:2	f17v.20:1	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	O	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	O	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	O	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	O	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	I	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	I	f17v.8:1	f17v.10:2	f17v.20:1	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	I	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	I	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	I	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	D	I	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	O	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	O	f17v.8:1	f17v.10:2	f17v.20:1	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	O	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	O	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	O	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	O	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	I	f17v.8:1	f17v.10:2	f17v.10:2	BARE_NOMINAL	f17v.10:2	COMPANION	INITIAL_CONSTRAINT	CONSTITUTION:thermal=warm	{}	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	I	f17v.8:1	f17v.10:2	f17v.20:1	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	I	f17v.8:1	f17v.10:2	f17v.20:2	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	I	f17v.8:1	f17v.10:2	f17v.20:4	ACTION	f17v.7:4	PATIENT_OR_SECOND	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	I	f17v.8:1	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	P	M	H	I	f17v.8:1	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	B	D	O	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	B	D	O	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	B	D	I	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	B	D	I	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	B	H	O	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	B	H	O	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	B	H	I	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	B	H	I	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	J	D	O	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	J	D	O	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	J	D	I	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	J	D	I	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	J	H	O	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	J	H	O	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	J	H	I	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	J	H	I	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	M	D	O	f17v.11:4	f17v.10:2	f17v.23:2	BARE_NOMINAL	f17v.10:2	COMPANION	MATCH	CONSTITUTION:thermal=warm	"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
Q	f17v|f17v.1-f17v.23	f17v.9:5	ol	F	M	D	O	f17v.11:4	f17v.10:2	f17v.23:1	ACTION	f17v.10:2	COMPANION	NO_STATE_TRANSITION_MODELLED		"{""CONSTITUTION:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""warm""}"	NO_NEW_EFFECT_OR_CONFIRMATION	recorded
