unified_id	section	page	unit_id	locus_or_field	statement_or_namespace	visible_owner	visible_surface	portable_core_de	local_expansion_de	source_layer	terminal_status
P132	PROSE	f81v	B1	F030	B1-S008	gemeinsames zweireihiges Figuren-/Beckenfeld	chey	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P133	PROSE	f81v	B1	F030	B1-S008	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P134	PROSE	f81v	B1	F030	B1-S008	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	kurz wärmen	kurz wärmen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P135	PROSE	f81v	B1	F030	B1-S008	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P136	PROSE	f81v	B1	F030	B1-S008	gemeinsames zweireihiges Figuren-/Beckenfeld	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P137	PROSE	f81v	B1	F031	B1-S009	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P138	PROSE	f81v	B1	F032	B1-S010	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P139	PROSE	f81v	B1	F033	B1-S011	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	durchleiten	durchleiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P140	PROSE	f81v	B1	F033	B1-S011	gemeinsames zweireihiges Figuren-/Beckenfeld	qoky	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P141	PROSE	f81v	B1	F034	B1-S012	gemeinsames zweireihiges Figuren-/Beckenfeld	lsho	Waschgang	Waschgang	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P142	PROSE	f81v	B1	F034	B1-S012	gemeinsames zweireihiges Figuren-/Beckenfeld	qokey	KURZ_SETZEN	kurz einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P143	PROSE	f81v	B1	F034	B1-S012	gemeinsames zweireihiges Figuren-/Beckenfeld	lshedy	Waschgang; Schluss	Waschgang; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P144	PROSE	f81v	B1	F035	B1-S013	gemeinsames zweireihiges Figuren-/Beckenfeld	lshedy	Waschgang; Schluss	Waschgang; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P145	PROSE	f81v	B1	F036	B1-S014	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P146	PROSE	f81v	B1	F036	B1-S014	gemeinsames zweireihiges Figuren-/Beckenfeld	qolky	Weiterweg	Weiterweg	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P147	PROSE	f81v	B1	F036	B1-S014	gemeinsames zweireihiges Figuren-/Beckenfeld	lchedal	Zielabführung	Zielabführung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P148	PROSE	f81v	B1	F036	B1-S014	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P149	PROSE	f81v	B1	F036	B1-S014	gemeinsames zweireihiges Figuren-/Beckenfeld	otar	Folgequelle	Folgequelle	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P150	PROSE	f81v	B1	F037	B1-S015	gemeinsames zweireihiges Figuren-/Beckenfeld	ytey	Kurzteil	Kurzteil	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P151	PROSE	f81v	B1	F037	B1-S015	gemeinsames zweireihiges Figuren-/Beckenfeld	okchedy	einführen; Schluss	einführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P152	PROSE	f81v	B1	F038	B1-S016	gemeinsames zweireihiges Figuren-/Beckenfeld	qokal	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P153	PROSE	f81v	B1	F038	B1-S016	gemeinsames zweireihiges Figuren-/Beckenfeld	okeey	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P154	PROSE	f81v	B1	F038	B1-S016	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P155	PROSE	f81v	B1	F038	B1-S016	gemeinsames zweireihiges Figuren-/Beckenfeld	cheedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P156	PROSE	f81v	B1	F039	B1-S017	gemeinsames zweireihiges Figuren-/Beckenfeld	sal	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P157	PROSE	f81v	B1	F039	B1-S017	gemeinsames zweireihiges Figuren-/Beckenfeld	teol	kurz weiterführen	kurz weiterführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P158	PROSE	f81v	B1	F039	B1-S017	gemeinsames zweireihiges Figuren-/Beckenfeld	dchdy	Transfer; Schluss	Transfer; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P159	PROSE	f81v	B1	F040	B1-S018	gemeinsames zweireihiges Figuren-/Beckenfeld	ly	Auffanggefäß	Auffanggefäß	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P160	PROSE	f81v	B1	F041	B1-S018	gemeinsames zweireihiges Figuren-/Beckenfeld	dsheol	Kurzhalt	Kurzhalt	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P161	PROSE	f81v	B1	F041	B1-S018	gemeinsames zweireihiges Figuren-/Beckenfeld	oiiin	Arbeitsstufe	Arbeitsstufe	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P162	PROSE	f81v	B1	F041	B1-S018	gemeinsames zweireihiges Figuren-/Beckenfeld	olkeedy	lange sammeln; Schluss	lange sammeln; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P163	PROSE	f81v	B1	F042	B1-S019	gemeinsames zweireihiges Figuren-/Beckenfeld	tedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P164	PROSE	f81v	B1	F043	B1-S020	gemeinsames zweireihiges Figuren-/Beckenfeld	cheky	kurz wärmen	kurz wärmen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P165	PROSE	f81v	B1	F043	B1-S020	gemeinsames zweireihiges Figuren-/Beckenfeld	shckhedy	durchlassen; Schluss	durchlassen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P166	PROSE	f81v	B1	F044	B1-S021	gemeinsames zweireihiges Figuren-/Beckenfeld	chal	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P167	PROSE	f82r	B2	F045	B2-S001	obere Paarbecken-/Zylinderstation	dchedy	überführen; Schluss	überführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P168	PROSE	f82r	B2	F046	B2-S002	obere Paarbecken-/Zylinderstation	qolchedy	weiterführen; Schluss	weiterführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P169	PROSE	f82r	B2	F047	B2-S003	obere Paarbecken-/Zylinderstation	qokain	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P170	PROSE	f82r	B2	F047	B2-S003	obere Paarbecken-/Zylinderstation	dy	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P171	PROSE	f82r	B2	F047	B2-S003	obere Paarbecken-/Zylinderstation	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P172	PROSE	f82r	B2	F048	B2-S004	obere Paarbecken-/Zylinderstation	qokal	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P173	PROSE	f82r	B2	F048	B2-S004	obere Paarbecken-/Zylinderstation	lcheckhy	Abführpassage	Abführpassage	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P174	PROSE	f82r	B2	F048	B2-S004	obere Paarbecken-/Zylinderstation	lched	Abführung	Abführung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P175	PROSE	f82r	B2	F049	B2-S004	obere Paarbecken-/Zylinderstation	qokeey	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P176	PROSE	f82r	B2	F049	B2-S004	obere Paarbecken-/Zylinderstation	lcheckhedy	Trennabzug; Schluss	Trennabzug; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P177	PROSE	f82r	B2	F050	B2-S005	obere Paarbecken-/Zylinderstation	qokaly	Zieleinsatz	Zieleinsatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P178	PROSE	f82r	B2	F050	B2-S005	obere Paarbecken-/Zylinderstation	solkaiin	Sollsammlung	Sollsammlung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P179	PROSE	f82r	B2	F050	B2-S005	obere Paarbecken-/Zylinderstation	chckhy	durchleiten	durchleiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P180	PROSE	f82r	B2	F050	B2-S005	obere Paarbecken-/Zylinderstation	qokaiin	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P181	PROSE	f82r	B2	F051	B2-S005	obere Paarbecken-/Zylinderstation	qokaiin	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P182	PROSE	f82r	B2	F051	B2-S005	obere Paarbecken-/Zylinderstation	octheol	Fortsetzung vorbereiten	Fortsetzung vorbereiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P183	PROSE	f82r	B2	F051	B2-S005	obere Paarbecken-/Zylinderstation	chkeey	Langwärmen	Langwärmen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P184	PROSE	f82r	B2	F051	B2-S005	obere Paarbecken-/Zylinderstation	ldy	abziehen; Schluss	abziehen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P185	PROSE	f82r	B2	F052	B2-S006	obere Paarbecken-/Zylinderstation	oteey	Langfolge	Langfolge	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P186	PROSE	f82r	B2	F052	B2-S006	obere Paarbecken-/Zylinderstation	qokal	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P187	PROSE	f82r	B2	F052	B2-S006	obere Paarbecken-/Zylinderstation	sheckhy	Kurzpassage	Kurzpassage	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P188	PROSE	f82r	B2	F052	B2-S006	obere Paarbecken-/Zylinderstation	qoky	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P189	PROSE	f82r	B2	F053	B2-S007	mittlere linke Geräte-/Inline-Knotenstation	dshedy	Frischwasser zugeben; Schluss	Frischwasser zugeben; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P190	PROSE	f82r	B2	F054	B2-S008	mittlere linke Geräte-/Inline-Knotenstation	sotaiin	Folgemaß	Folgemaß	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P191	PROSE	f82r	B2	F054	B2-S008	mittlere linke Geräte-/Inline-Knotenstation	qokar	Quelleinsatz	Quelleinsatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P192	PROSE	f82r	B2	F054	B2-S008	mittlere linke Geräte-/Inline-Knotenstation	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P193	PROSE	f82r	B2	F055	B2-S009	mittlere linke Geräte-/Inline-Knotenstation	solshedy	Folgeabsetzen; Schluss	Folgeabsetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P194	PROSE	f82r	B2	F056	B2-S010	mittlere linke Geräte-/Inline-Knotenstation	qokeey	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P195	PROSE	f82r	B2	F056	B2-S010	mittlere linke Geräte-/Inline-Knotenstation	qoky	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P196	PROSE	f82r	B2	F056	B2-S010	mittlere linke Geräte-/Inline-Knotenstation	ls	Auslass	Auslass	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P197	PROSE	f82r	B2	F056	B2-S010	mittlere linke Geräte-/Inline-Knotenstation	cheey	Freigabewert	Freigabewert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P198	PROSE	f82r	B2	F057	B2-S011	ungelöste mittlere rechte Linie-/Liegepodeststation	okain	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P199	PROSE	f82r	B2	F057	B2-S011	ungelöste mittlere rechte Linie-/Liegepodeststation	char	davon	davon	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P200	PROSE	f82r	B2	F057	B2-S011	ungelöste mittlere rechte Linie-/Liegepodeststation	okain	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P201	PROSE	f82r	B2	F057	B2-S011	ungelöste mittlere rechte Linie-/Liegepodeststation	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P202	PROSE	f82r	B2	F058	B2-S012	ungelöste mittlere rechte Linie-/Liegepodeststation	lchy	Abführgut	Abführgut	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P203	PROSE	f82r	B2	F059	B2-S012	unteres grünes Mehrfigurenfeld	cheey	Freigabewert	Freigabewert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P204	PROSE	f82r	B2	F059	B2-S012	unteres grünes Mehrfigurenfeld	qcthey	kurz vorbereiten	kurz vorbereiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P205	PROSE	f82r	B2	F059	B2-S012	unteres grünes Mehrfigurenfeld	qokeey	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P206	PROSE	f82r	B2	F059	B2-S012	unteres grünes Mehrfigurenfeld	lcheey	Klarabzug	Klarabzug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P207	PROSE	f82r	B2	F059	B2-S012	unteres grünes Mehrfigurenfeld	daiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P208	PROSE	f82r	B2	F059	B2-S012	unteres grünes Mehrfigurenfeld	chey	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P209	PROSE	f82r	B2	F059	B2-S012	unteres grünes Mehrfigurenfeld	qokeeedy	Volleinsatz; Schluss	Volleinsatz; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P210	PROSE	f82r	B2	F060	B2-S013	unteres grünes Mehrfigurenfeld	lchedy	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P211	PROSE	f82r	B2	F061	B2-S014	unteres grünes Mehrfigurenfeld	lar	Quellabzug	Quellabzug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P212	PROSE	f82r	B2	F062	B2-S015	lokale Randstationen des unteren Feldes	tshey	Folgeklarlauf	Folgeklarlauf	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P213	PROSE	f82r	B2	F062	B2-S015	lokale Randstationen des unteren Feldes	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P214	PROSE	f82r	B2	F063	B2-S016	lokale Randstationen des unteren Feldes	cheal	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P215	PROSE	f82r	B2	F063	B2-S016	lokale Randstationen des unteren Feldes	lchedar	Quellabführung	Quellabführung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P216	PROSE	f82r	B2	F063	B2-S016	lokale Randstationen des unteren Feldes	ches	teilen	teilen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P217	PROSE	f82r	B2	F063	B2-S016	lokale Randstationen des unteren Feldes	aiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P218	PROSE	f82r	B2	F063	B2-S016	lokale Randstationen des unteren Feldes	oteey	Langfolge	Langfolge	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P219	PROSE	f82r	B2	F063	B2-S016	lokale Randstationen des unteren Feldes	qokaiin	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P220	PROSE	f82r	B2	F063	B2-S016	lokale Randstationen des unteren Feldes	okey	KURZ_SETZEN	kurz einwirken lassen	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
P221	PROSE	f82r	B2	F064	B2-S016	lokale Randstationen des unteren Feldes	pchedy	Zuführung; Schluss	Zuführung; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P222	PROSE	f82r	B2	F065	B2-S017	lokale Randstationen des unteren Feldes	rsheal	Kurzhalt am Ziel	Kurzhalt am Ziel	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P223	PROSE	f82r	B2	F065	B2-S017	lokale Randstationen des unteren Feldes	daldy	Zielschluss	Zielschluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P224	PROSE	f82r	B2	F066	B2-S018	lokale Randstationen des unteren Feldes	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P225	PROSE	f82r	B2	F067	B2-S019	lokale Randstationen des unteren Feldes	rshedy	Vollwaschung; Schluss	Vollwaschung; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P226	PROSE	f82r	B2	F068	B2-S020	lokale Randstationen des unteren Feldes	qoteedy	lange Folgestufe; Schluss	lange Folgestufe; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P227	PROSE	f82r	B2	F069	B2-S021	lokale Randstationen des unteren Feldes	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P228	PROSE	f82r	B2	F070	B2-S022	lokale Randstationen des unteren Feldes	lochedy	Abführung; Schluss	Abführung; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P229	PROSE	f83r	B3	F071	B3-S001	obere offene Fächer-Randstation	olkeedy	lange sammeln; Schluss	lange sammeln; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P230	PROSE	f83r	B3	F072	B3-S002	obere offene Fächer-Randstation	qotal	danach dorthin	danach dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P231	PROSE	f83r	B3	F072	B3-S002	obere offene Fächer-Randstation	chkeedy	Langwärmen; Schluss	Langwärmen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P232	PROSE	f83r	B3	F073	B3-S003	obere offene Fächer-Randstation	chey	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P233	PROSE	f83r	B3	F073	B3-S003	obere offene Fächer-Randstation	daiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P234	PROSE	f83r	B3	F073	B3-S003	obere offene Fächer-Randstation	chey	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P235	PROSE	f83r	B3	F073	B3-S003	obere offene Fächer-Randstation	lchedy	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P236	PROSE	f83r	B3	F074	B3-S004	obere offene Fächer-Randstation	qokaiin	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P237	PROSE	f83r	B3	F074	B3-S004	obere offene Fächer-Randstation	qotal	danach dorthin	danach dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P238	PROSE	f83r	B3	F074	B3-S004	obere offene Fächer-Randstation	dar	davon	davon	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P239	PROSE	f83r	B3	F075	B3-S005	mittlere runde Gefäß-Randstation	schedy	überführen; Schluss	überführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P240	PROSE	f83r	B3	F076	B3-S006	mittlere runde Gefäß-Randstation	chedchy	Postentransfer	Postentransfer	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P241	PROSE	f83r	B3	F076	B3-S006	mittlere runde Gefäß-Randstation	qokal	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P242	PROSE	f83r	B3	F076	B3-S006	mittlere runde Gefäß-Randstation	olchedy	weiterführen; Schluss	weiterführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P243	PROSE	f83r	B3	F077	B3-S007	mittlere runde Gefäß-Randstation	qokaiin	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P244	PROSE	f83r	B3	F077	B3-S007	mittlere runde Gefäß-Randstation	chedy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P245	PROSE	f83r	B3	F077	B3-S007	mittlere runde Gefäß-Randstation	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P246	PROSE	f83r	B3	F078	B3-S008	mittlere runde Gefäß-Randstation	lchedy	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P247	PROSE	f83r	B3	F079	B3-S009	mittlere runde Gefäß-Randstation	qoky	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P248	PROSE	f83r	B3	F080	B3-S010	untere korbartige Gefäß-Randstation	pchedal	Zielzuführung	Zielzuführung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P249	PROSE	f83r	B3	F080	B3-S010	untere korbartige Gefäß-Randstation	otedy	Kurzfolge; Schluss	Kurzfolge; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P250	PROSE	f83r	B3	F081	B3-S011	untere korbartige Gefäß-Randstation	shecthedchy	Vorbereitungstransfer	Vorbereitungstransfer	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P251	PROSE	f83r	B3	F081	B3-S011	untere korbartige Gefäß-Randstation	qoky	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P252	PROSE	f83r	B3	F081	B3-S011	untere korbartige Gefäß-Randstation	chedy	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P253	PROSE	f83r	B3	F081	B3-S011	untere korbartige Gefäß-Randstation	chary	Quellposten	Quellposten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P254	PROSE	f83r	B3	F082	B3-S012	untere korbartige Gefäß-Randstation	sor	Ansatz	Ansatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P255	PROSE	f83r	B3	F082	B3-S012	untere korbartige Gefäß-Randstation	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P256	PROSE	f83r	B3	F083	B3-S013	untere korbartige Gefäß-Randstation	qokaiin	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P257	PROSE	f83r	B3	F083	B3-S013	untere korbartige Gefäß-Randstation	chkain	Portion	Portion	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P258	PROSE	f83r	B3	F083	B3-S013	untere korbartige Gefäß-Randstation	shcthey	kurz vorbereiten	kurz vorbereiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P259	PROSE	f83r	B3	F083	B3-S013	untere korbartige Gefäß-Randstation	qokedy	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P260	PROSE	f83r	B3	F084	B3-S014	untere korbartige Gefäß-Randstation	okair	Laufeinsatz	Laufeinsatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P261	PROSE	f83r	B3	F084	B3-S014	untere korbartige Gefäß-Randstation	sheedy	Langabsetzen; Schluss	Langabsetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P262	PROSE	f83r	B3	F085	B3-S015	untere korbartige Gefäß-Randstation	lchedy	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P263	PROSE	f83r	B3	F086	B3-S016	untere korbartige Gefäß-Randstation	lo	Abzug	Abzug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P264	PROSE	f83r	B3	F087	B3-S016	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokchedy	einführen; Schluss	einführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P265	PROSE	f83r	B3	F088	B3-S017	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokeedy	lange einwirken; Schluss	lange einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P266	PROSE	f83r	B3	F089	B3-S018	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedy	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P267	PROSE	f83r	B3	F090	B3-S019	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokshedy	Einsatzabsetzen; Schluss	Einsatzabsetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P268	PROSE	f83r	B3	F091	B3-S020	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P269	PROSE	f83r	B3	F091	B3-S020	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lchedy	abführen; Schluss	abführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
P270	PROSE	f83r	B3	F092	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokaiin	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P271	PROSE	f83r	B3	F092	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	bereit	bereit	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P272	PROSE	f83r	B3	F092	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P273	PROSE	f83r	B3	F092	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	sy	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P274	PROSE	f83r	B3	F093	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	saiin	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P275	PROSE	f83r	B3	F093	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedal	am Ziel absetzen	am Ziel absetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P276	PROSE	f83r	B3	F093	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shecthy	Kurzvorbereitung	Kurzvorbereitung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P277	PROSE	f83r	B3	F093	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chey	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
P278	PROSE	f83r	B3	F093	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tal	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
