edition	locus	status
ZL3b	f112v.24	SOURCE_LINE_PRESENT
IT2a	f112v.24	SOURCE_LINE_PRESENT
RF1b	f112v.24	SOURCE_LINE_PRESENT
ZL3b	f112v.29	SOURCE_LINE_PRESENT
IT2a	f112v.29	SOURCE_LINE_PRESENT
RF1b	f112v.29	SOURCE_LINE_PRESENT
ZL3b	f112v.40	SOURCE_LINE_PRESENT
IT2a	f112v.40	SOURCE_LINE_PRESENT
RF1b	f112v.40	SOURCE_LINE_PRESENT
ZL3b	f112v.43	SOURCE_LINE_PRESENT
IT2a	f112v.43	SOURCE_LINE_PRESENT
RF1b	f112v.43	SOURCE_LINE_PRESENT
ZL3b	f112v.6	SOURCE_LINE_PRESENT
IT2a	f112v.6	SOURCE_LINE_PRESENT
RF1b	f112v.6	SOURCE_LINE_PRESENT
ZL3b	f113r.2	SOURCE_LINE_PRESENT
IT2a	f113r.2	SOURCE_LINE_PRESENT
RF1b	f113r.2	SOURCE_LINE_PRESENT
ZL3b	f113r.22	SOURCE_LINE_PRESENT
IT2a	f113r.22	SOURCE_LINE_PRESENT
RF1b	f113r.22	SOURCE_LINE_PRESENT
ZL3b	f113r.31	SOURCE_LINE_PRESENT
IT2a	f113r.31	SOURCE_LINE_PRESENT
RF1b	f113r.31	SOURCE_LINE_PRESENT
ZL3b	f113r.33	SOURCE_LINE_PRESENT
IT2a	f113r.33	SOURCE_LINE_PRESENT
RF1b	f113r.33	SOURCE_LINE_PRESENT
ZL3b	f113r.38	SOURCE_LINE_PRESENT
IT2a	f113r.38	SOURCE_LINE_PRESENT
RF1b	f113r.38	SOURCE_LINE_PRESENT
ZL3b	f113r.41	SOURCE_LINE_PRESENT
IT2a	f113r.41	SOURCE_LINE_PRESENT
RF1b	f113r.41	SOURCE_LINE_PRESENT
ZL3b	f113r.43	SOURCE_LINE_PRESENT
IT2a	f113r.43	SOURCE_LINE_PRESENT
RF1b	f113r.43	SOURCE_LINE_PRESENT
ZL3b	f113r.46	SOURCE_LINE_PRESENT
IT2a	f113r.46	SOURCE_LINE_PRESENT
RF1b	f113r.46	SOURCE_LINE_PRESENT
ZL3b	f113r.47	SOURCE_LINE_PRESENT
IT2a	f113r.47	SOURCE_LINE_PRESENT
RF1b	f113r.47	SOURCE_LINE_PRESENT
ZL3b	f113r.6	SOURCE_LINE_PRESENT
IT2a	f113r.6	SOURCE_LINE_PRESENT
RF1b	f113r.6	SOURCE_LINE_PRESENT
ZL3b	f113v.11	SOURCE_LINE_PRESENT
IT2a	f113v.11	SOURCE_LINE_PRESENT
RF1b	f113v.11	SOURCE_LINE_PRESENT
ZL3b	f113v.15	SOURCE_LINE_PRESENT
IT2a	f113v.15	SOURCE_LINE_PRESENT
RF1b	f113v.15	SOURCE_LINE_PRESENT
ZL3b	f113v.16	SOURCE_LINE_PRESENT
IT2a	f113v.16	SOURCE_LINE_PRESENT
RF1b	f113v.16	SOURCE_LINE_PRESENT
ZL3b	f113v.20	SOURCE_LINE_PRESENT
IT2a	f113v.20	SOURCE_LINE_PRESENT
RF1b	f113v.20	SOURCE_LINE_PRESENT
ZL3b	f113v.22	SOURCE_LINE_PRESENT
IT2a	f113v.22	SOURCE_LINE_PRESENT
RF1b	f113v.22	SOURCE_LINE_PRESENT
ZL3b	f113v.23	SOURCE_LINE_PRESENT
IT2a	f113v.23	SOURCE_LINE_PRESENT
RF1b	f113v.23	SOURCE_LINE_PRESENT
ZL3b	f113v.25	SOURCE_LINE_PRESENT
IT2a	f113v.25	SOURCE_LINE_PRESENT
RF1b	f113v.25	SOURCE_LINE_PRESENT
ZL3b	f113v.30	SOURCE_LINE_PRESENT
IT2a	f113v.30	SOURCE_LINE_PRESENT
RF1b	f113v.30	SOURCE_LINE_PRESENT
ZL3b	f113v.41	SOURCE_LINE_PRESENT
IT2a	f113v.41	SOURCE_LINE_PRESENT
RF1b	f113v.41	SOURCE_LINE_PRESENT
ZL3b	f113v.42	SOURCE_LINE_PRESENT
IT2a	f113v.42	SOURCE_LINE_PRESENT
RF1b	f113v.42	SOURCE_LINE_PRESENT
ZL3b	f114r.12	SOURCE_LINE_PRESENT
IT2a	f114r.12	SOURCE_LINE_PRESENT
RF1b	f114r.12	SOURCE_LINE_PRESENT
ZL3b	f114r.14	SOURCE_LINE_PRESENT
IT2a	f114r.14	SOURCE_LINE_PRESENT
RF1b	f114r.14	SOURCE_LINE_PRESENT
ZL3b	f114r.2	SOURCE_LINE_PRESENT
IT2a	f114r.2	SOURCE_LINE_PRESENT
RF1b	f114r.2	SOURCE_LINE_PRESENT
ZL3b	f114r.37	SOURCE_LINE_PRESENT
IT2a	f114r.37	SOURCE_LINE_PRESENT
RF1b	f114r.37	SOURCE_LINE_PRESENT
ZL3b	f114r.44	SOURCE_LINE_PRESENT
IT2a	f114r.44	SOURCE_LINE_PRESENT
RF1b	f114r.44	SOURCE_LINE_PRESENT
ZL3b	f114v.10	SOURCE_LINE_PRESENT
IT2a	f114v.10	SOURCE_LINE_PRESENT
RF1b	f114v.10	SOURCE_LINE_PRESENT
ZL3b	f114v.16	SOURCE_LINE_PRESENT
IT2a	f114v.16	SOURCE_LINE_PRESENT
RF1b	f114v.16	SOURCE_LINE_PRESENT
ZL3b	f114v.3	SOURCE_LINE_PRESENT
IT2a	f114v.3	SOURCE_LINE_PRESENT
RF1b	f114v.3	SOURCE_LINE_PRESENT
ZL3b	f114v.34	SOURCE_LINE_PRESENT
IT2a	f114v.34	SOURCE_LINE_PRESENT
RF1b	f114v.34	SOURCE_LINE_PRESENT
ZL3b	f114v.37	SOURCE_LINE_PRESENT
IT2a	f114v.37	SOURCE_LINE_PRESENT
RF1b	f114v.37	SOURCE_LINE_PRESENT
ZL3b	f115r.1	SOURCE_LINE_PRESENT
IT2a	f115r.1	SOURCE_LINE_PRESENT
RF1b	f115r.1	SOURCE_LINE_PRESENT
ZL3b	f115r.13	SOURCE_LINE_PRESENT
IT2a	f115r.13	SOURCE_LINE_PRESENT
RF1b	f115r.13	SOURCE_LINE_PRESENT
ZL3b	f115r.24	SOURCE_LINE_PRESENT
IT2a	f115r.24	SOURCE_LINE_PRESENT
RF1b	f115r.24	SOURCE_LINE_PRESENT
ZL3b	f115r.29	SOURCE_LINE_PRESENT
IT2a	f115r.29	SOURCE_LINE_PRESENT
RF1b	f115r.29	SOURCE_LINE_PRESENT
ZL3b	f115r.40	SOURCE_LINE_PRESENT
IT2a	f115r.40	SOURCE_LINE_PRESENT
RF1b	f115r.40	SOURCE_LINE_PRESENT
ZL3b	f115v.1	SOURCE_LINE_PRESENT
IT2a	f115v.1	SOURCE_LINE_PRESENT
RF1b	f115v.1	SOURCE_LINE_PRESENT
ZL3b	f115v.17	SOURCE_LINE_PRESENT
IT2a	f115v.17	SOURCE_LINE_PRESENT
RF1b	f115v.17	SOURCE_LINE_PRESENT
ZL3b	f115v.24	SOURCE_LINE_PRESENT
IT2a	f115v.24	SOURCE_LINE_PRESENT
RF1b	f115v.24	SOURCE_LINE_PRESENT
ZL3b	f115v.27	SOURCE_LINE_PRESENT
IT2a	f115v.27	SOURCE_LINE_PRESENT
RF1b	f115v.27	SOURCE_LINE_PRESENT
ZL3b	f115v.30	SOURCE_LINE_PRESENT
IT2a	f115v.30	SOURCE_LINE_PRESENT
RF1b	f115v.30	SOURCE_LINE_PRESENT
ZL3b	f116r.11	SOURCE_LINE_PRESENT
IT2a	f116r.11	SOURCE_LINE_PRESENT
RF1b	f116r.11	SOURCE_LINE_PRESENT
ZL3b	f116r.12	SOURCE_LINE_PRESENT
IT2a	f116r.12	SOURCE_LINE_PRESENT
RF1b	f116r.12	SOURCE_LINE_PRESENT
ZL3b	f116r.2	SOURCE_LINE_PRESENT
IT2a	f116r.2	SOURCE_LINE_PRESENT
RF1b	f116r.2	SOURCE_LINE_PRESENT
ZL3b	f116r.20	SOURCE_LINE_PRESENT
IT2a	f116r.20	SOURCE_LINE_PRESENT
RF1b	f116r.20	SOURCE_LINE_PRESENT
ZL3b	f116r.21	SOURCE_LINE_PRESENT
IT2a	f116r.21	SOURCE_LINE_PRESENT
RF1b	f116r.21	SOURCE_LINE_PRESENT
ZL3b	f116r.24	SOURCE_LINE_PRESENT
IT2a	f116r.24	SOURCE_LINE_PRESENT
RF1b	f116r.24	SOURCE_LINE_PRESENT
ZL3b	f116r.26	SOURCE_LINE_PRESENT
IT2a	f116r.26	SOURCE_LINE_PRESENT
RF1b	f116r.26	SOURCE_LINE_PRESENT
ZL3b	f116r.32	SOURCE_LINE_PRESENT
IT2a	f116r.32	SOURCE_LINE_PRESENT
RF1b	f116r.32	SOURCE_LINE_PRESENT
ZL3b	f116r.34	SOURCE_LINE_PRESENT
IT2a	f116r.34	SOURCE_LINE_PRESENT
RF1b	f116r.34	SOURCE_LINE_PRESENT
ZL3b	f116r.38	SOURCE_LINE_PRESENT
IT2a	f116r.38	SOURCE_LINE_PRESENT
RF1b	f116r.38	SOURCE_LINE_PRESENT
ZL3b	f116r.39	SOURCE_LINE_PRESENT
IT2a	f116r.39	SOURCE_LINE_PRESENT
RF1b	f116r.39	SOURCE_LINE_PRESENT
ZL3b	f116r.40	SOURCE_LINE_PRESENT
IT2a	f116r.40	SOURCE_LINE_PRESENT
RF1b	f116r.40	SOURCE_LINE_PRESENT
ZL3b	f116r.41	SOURCE_LINE_PRESENT
IT2a	f116r.41	SOURCE_LINE_PRESENT
RF1b	f116r.41	SOURCE_LINE_PRESENT
ZL3b	f116r.44	SOURCE_LINE_PRESENT
IT2a	f116r.44	SOURCE_LINE_PRESENT
RF1b	f116r.44	SOURCE_LINE_PRESENT
ZL3b	f116r.49	SOURCE_LINE_PRESENT
IT2a	f116r.49	SOURCE_LINE_PRESENT
RF1b	f116r.49	SOURCE_LINE_PRESENT
ZL3b	f116r.6	SOURCE_LINE_PRESENT
IT2a	f116r.6	SOURCE_LINE_PRESENT
RF1b	f116r.6	SOURCE_LINE_PRESENT
ZL3b	f13v.10	SOURCE_LINE_PRESENT
IT2a	f13v.10	SOURCE_LINE_PRESENT
RF1b	f13v.10	SOURCE_LINE_PRESENT
ZL3b	f15v.8	SOURCE_LINE_PRESENT
IT2a	f15v.8	SOURCE_LINE_PRESENT
RF1b	f15v.8	SOURCE_LINE_PRESENT
ZL3b	f17v.12	SOURCE_LINE_PRESENT
IT2a	f17v.12	SOURCE_LINE_PRESENT
RF1b	f17v.12	SOURCE_LINE_PRESENT
ZL3b	f17v.18	SOURCE_LINE_PRESENT
IT2a	f17v.18	SOURCE_LINE_PRESENT
RF1b	f17v.18	SOURCE_LINE_PRESENT
ZL3b	f17v.21	SOURCE_LINE_PRESENT
IT2a	f17v.21	SOURCE_LINE_PRESENT
RF1b	f17v.21	SOURCE_LINE_PRESENT
ZL3b	f17v.8	SOURCE_LINE_PRESENT
IT2a	f17v.8	SOURCE_LINE_PRESENT
RF1b	f17v.8	SOURCE_LINE_PRESENT
ZL3b	f17v.9	SOURCE_LINE_PRESENT
IT2a	f17v.9	SOURCE_LINE_PRESENT
RF1b	f17v.9	SOURCE_LINE_PRESENT
ZL3b	f18r.10	SOURCE_LINE_PRESENT
IT2a	f18r.10	SOURCE_LINE_PRESENT
RF1b	f18r.10	SOURCE_LINE_PRESENT
ZL3b	f18r.4	SOURCE_LINE_PRESENT
IT2a	f18r.4	SOURCE_LINE_PRESENT
RF1b	f18r.4	SOURCE_LINE_PRESENT
ZL3b	f20r.4	SOURCE_LINE_PRESENT
IT2a	f20r.4	SOURCE_LINE_PRESENT
RF1b	f20r.4	SOURCE_LINE_PRESENT
ZL3b	f21r.3	SOURCE_LINE_PRESENT
IT2a	f21r.3	SOURCE_LINE_PRESENT
RF1b	f21r.3	SOURCE_LINE_PRESENT
ZL3b	f21r.6	SOURCE_LINE_PRESENT
IT2a	f21r.6	SOURCE_LINE_PRESENT
RF1b	f21r.6	SOURCE_LINE_PRESENT
ZL3b	f22r.13	SOURCE_LINE_PRESENT
IT2a	f22r.13	SOURCE_LINE_PRESENT
RF1b	f22r.13	SOURCE_LINE_PRESENT
ZL3b	f22r.2	SOURCE_LINE_PRESENT
IT2a	f22r.2	SOURCE_LINE_PRESENT
RF1b	f22r.2	SOURCE_LINE_PRESENT
ZL3b	f22r.5	SOURCE_LINE_PRESENT
IT2a	f22r.5	SOURCE_LINE_PRESENT
RF1b	f22r.5	SOURCE_LINE_PRESENT
ZL3b	f22r.7	SOURCE_LINE_PRESENT
IT2a	f22r.7	SOURCE_LINE_PRESENT
RF1b	f22r.7	SOURCE_LINE_PRESENT
ZL3b	f23r.5	SOURCE_LINE_PRESENT
IT2a	f23r.5	SOURCE_LINE_PRESENT
RF1b	f23r.5	SOURCE_LINE_PRESENT
ZL3b	f23r.7	SOURCE_LINE_PRESENT
IT2a	f23r.7	SOURCE_LINE_PRESENT
RF1b	f23r.7	SOURCE_LINE_PRESENT
ZL3b	f23v.1	SOURCE_LINE_PRESENT
IT2a	f23v.1	SOURCE_LINE_PRESENT
RF1b	f23v.1	SOURCE_LINE_PRESENT
ZL3b	f23v.11	SOURCE_LINE_PRESENT
IT2a	f23v.11	SOURCE_LINE_PRESENT
RF1b	f23v.11	SOURCE_LINE_PRESENT
ZL3b	f23v.12	SOURCE_LINE_PRESENT
IT2a	f23v.12	SOURCE_LINE_PRESENT
RF1b	f23v.12	SOURCE_LINE_PRESENT
ZL3b	f23v.3	SOURCE_LINE_PRESENT
IT2a	f23v.3	SOURCE_LINE_PRESENT
RF1b	f23v.3	SOURCE_LINE_PRESENT
ZL3b	f23v.4	SOURCE_LINE_PRESENT
IT2a	f23v.4	SOURCE_LINE_PRESENT
RF1b	f23v.4	SOURCE_LINE_PRESENT
ZL3b	f24r.13	SOURCE_LINE_PRESENT
IT2a	f24r.13	SOURCE_LINE_PRESENT
RF1b	f24r.13	SOURCE_LINE_PRESENT
ZL3b	f24r.15	SOURCE_LINE_PRESENT
IT2a	f24r.15	SOURCE_LINE_PRESENT
RF1b	f24r.15	SOURCE_LINE_PRESENT
ZL3b	f26r.8	SOURCE_LINE_PRESENT
IT2a	f26r.8	SOURCE_LINE_PRESENT
RF1b	f26r.8	SOURCE_LINE_PRESENT
ZL3b	f28v.8	SOURCE_LINE_PRESENT
IT2a	f28v.8	SOURCE_LINE_PRESENT
RF1b	f28v.8	SOURCE_LINE_PRESENT
ZL3b	f29v.1	SOURCE_LINE_PRESENT
IT2a	f29v.1	SOURCE_LINE_PRESENT
RF1b	f29v.1	SOURCE_LINE_PRESENT
ZL3b	f30r.4	SOURCE_LINE_PRESENT
IT2a	f30r.4	SOURCE_LINE_PRESENT
RF1b	f30r.4	SOURCE_LINE_PRESENT
ZL3b	f30r.8	SOURCE_LINE_PRESENT
IT2a	f30r.8	SOURCE_LINE_PRESENT
RF1b	f30r.8	SOURCE_LINE_PRESENT
ZL3b	f30v.2	SOURCE_LINE_PRESENT
IT2a	f30v.2	SOURCE_LINE_PRESENT
RF1b	f30v.2	SOURCE_LINE_PRESENT
ZL3b	f32r.13	SOURCE_LINE_PRESENT
IT2a	f32r.13	SOURCE_LINE_PRESENT
RF1b	f32r.13	SOURCE_LINE_PRESENT
ZL3b	f32r.15	SOURCE_LINE_PRESENT
IT2a	f32r.15	SOURCE_LINE_PRESENT
RF1b	f32r.15	SOURCE_LINE_PRESENT
ZL3b	f32r.2	SOURCE_LINE_PRESENT
IT2a	f32r.2	SOURCE_LINE_PRESENT
RF1b	f32r.2	SOURCE_LINE_PRESENT
ZL3b	f32r.7	SOURCE_LINE_PRESENT
IT2a	f32r.7	SOURCE_LINE_PRESENT
RF1b	f32r.7	SOURCE_LINE_PRESENT
ZL3b	f32v.11	SOURCE_LINE_PRESENT
IT2a	f32v.11	SOURCE_LINE_PRESENT
RF1b	f32v.11	SOURCE_LINE_PRESENT
ZL3b	f33r.5	SOURCE_LINE_PRESENT
IT2a	f33r.5	SOURCE_LINE_PRESENT
RF1b	f33r.5	SOURCE_LINE_PRESENT
ZL3b	f33r.7	SOURCE_LINE_PRESENT
IT2a	f33r.7	SOURCE_LINE_PRESENT
RF1b	f33r.7	SOURCE_LINE_PRESENT
ZL3b	f33v.9	SOURCE_LINE_PRESENT
IT2a	f33v.9	SOURCE_LINE_PRESENT
RF1b	f33v.9	SOURCE_LINE_PRESENT
ZL3b	f34r.13	SOURCE_LINE_PRESENT
IT2a	f34r.13	SOURCE_LINE_PRESENT
RF1b	f34r.13	SOURCE_LINE_PRESENT
ZL3b	f34r.14	SOURCE_LINE_PRESENT
IT2a	f34r.14	SOURCE_LINE_PRESENT
RF1b	f34r.14	SOURCE_LINE_PRESENT
ZL3b	f34r.5	SOURCE_LINE_PRESENT
IT2a	f34r.5	SOURCE_LINE_PRESENT
RF1b	f34r.5	SOURCE_LINE_PRESENT
ZL3b	f34v.3	SOURCE_LINE_PRESENT
IT2a	f34v.3	SOURCE_LINE_PRESENT
RF1b	f34v.3	SOURCE_LINE_PRESENT
ZL3b	f35v.13	SOURCE_LINE_PRESENT
IT2a	f35v.13	SOURCE_LINE_PRESENT
RF1b	f35v.13	SOURCE_LINE_PRESENT
ZL3b	f37r.8	SOURCE_LINE_PRESENT
IT2a	f37r.8	SOURCE_LINE_PRESENT
RF1b	f37r.8	SOURCE_LINE_PRESENT
ZL3b	f39r.14	SOURCE_LINE_PRESENT
IT2a	f39r.14	SOURCE_LINE_PRESENT
RF1b	f39r.14	SOURCE_LINE_PRESENT
ZL3b	f39r.15	SOURCE_LINE_PRESENT
IT2a	f39r.15	SOURCE_LINE_PRESENT
RF1b	f39r.15	SOURCE_LINE_PRESENT
ZL3b	f39v.3	SOURCE_LINE_PRESENT
IT2a	f39v.3	SOURCE_LINE_PRESENT
RF1b	f39v.3	SOURCE_LINE_PRESENT
ZL3b	f39v.5	SOURCE_LINE_PRESENT
IT2a	f39v.5	SOURCE_LINE_PRESENT
RF1b	f39v.5	SOURCE_LINE_PRESENT
ZL3b	f3r.19	SOURCE_LINE_PRESENT
IT2a	f3r.19	SOURCE_LINE_PRESENT
RF1b	f3r.19	SOURCE_LINE_PRESENT
ZL3b	f3r.9	SOURCE_LINE_PRESENT
IT2a	f3r.9	SOURCE_LINE_PRESENT
RF1b	f3r.9	SOURCE_LINE_PRESENT
ZL3b	f40r.4	SOURCE_LINE_PRESENT
IT2a	f40r.4	SOURCE_LINE_PRESENT
RF1b	f40r.4	SOURCE_LINE_PRESENT
ZL3b	f40r.5	SOURCE_LINE_PRESENT
IT2a	f40r.5	SOURCE_LINE_PRESENT
RF1b	f40r.5	SOURCE_LINE_PRESENT
ZL3b	f40r.6	SOURCE_LINE_PRESENT
IT2a	f40r.6	SOURCE_LINE_PRESENT
RF1b	f40r.6	SOURCE_LINE_PRESENT
ZL3b	f40r.9	SOURCE_LINE_PRESENT
IT2a	f40r.9	SOURCE_LINE_PRESENT
RF1b	f40r.9	SOURCE_LINE_PRESENT
ZL3b	f40v.2	SOURCE_LINE_PRESENT
IT2a	f40v.2	SOURCE_LINE_PRESENT
RF1b	f40v.2	SOURCE_LINE_PRESENT
ZL3b	f40v.6	SOURCE_LINE_PRESENT
IT2a	f40v.6	SOURCE_LINE_PRESENT
RF1b	f40v.6	SOURCE_LINE_PRESENT
ZL3b	f40v.9	SOURCE_LINE_PRESENT
IT2a	f40v.9	SOURCE_LINE_PRESENT
RF1b	f40v.9	SOURCE_LINE_PRESENT
ZL3b	f41r.3	SOURCE_LINE_PRESENT
IT2a	f41r.3	SOURCE_LINE_PRESENT
RF1b	f41r.3	SOURCE_LINE_PRESENT
ZL3b	f41v.5	SOURCE_LINE_PRESENT
IT2a	f41v.5	SOURCE_LINE_PRESENT
RF1b	f41v.5	SOURCE_LINE_PRESENT
ZL3b	f41v.6	SOURCE_LINE_PRESENT
IT2a	f41v.6	SOURCE_LINE_PRESENT
RF1b	f41v.6	SOURCE_LINE_PRESENT
ZL3b	f42r.16	SOURCE_LINE_PRESENT
IT2a	f42r.16	SOURCE_LINE_PRESENT
RF1b	f42r.16	SOURCE_LINE_PRESENT
ZL3b	f42v.12	SOURCE_LINE_PRESENT
IT2a	f42v.12	SOURCE_LINE_PRESENT
RF1b	f42v.12	SOURCE_LINE_PRESENT
ZL3b	f43r.6	SOURCE_LINE_PRESENT
IT2a	f43r.6	SOURCE_LINE_PRESENT
RF1b	f43r.6	SOURCE_LINE_PRESENT
ZL3b	f43v.1	SOURCE_LINE_PRESENT
IT2a	f43v.1	SOURCE_LINE_PRESENT
RF1b	f43v.1	SOURCE_LINE_PRESENT
ZL3b	f43v.16	SOURCE_LINE_PRESENT
IT2a	f43v.16	SOURCE_LINE_PRESENT
RF1b	f43v.16	SOURCE_LINE_PRESENT
ZL3b	f44r.9	SOURCE_LINE_PRESENT
IT2a	f44r.9	SOURCE_LINE_PRESENT
RF1b	f44r.9	SOURCE_LINE_PRESENT
ZL3b	f44v.2	SOURCE_LINE_PRESENT
IT2a	f44v.2	SOURCE_LINE_PRESENT
RF1b	f44v.2	SOURCE_LINE_PRESENT
ZL3b	f44v.8	SOURCE_LINE_PRESENT
IT2a	f44v.8	SOURCE_LINE_PRESENT
RF1b	f44v.8	SOURCE_LINE_PRESENT
ZL3b	f45v.7	SOURCE_LINE_PRESENT
IT2a	f45v.7	SOURCE_LINE_PRESENT
RF1b	f45v.7	SOURCE_LINE_PRESENT
ZL3b	f46r.1	SOURCE_LINE_PRESENT
IT2a	f46r.1	SOURCE_LINE_PRESENT
RF1b	f46r.1	SOURCE_LINE_PRESENT
ZL3b	f47r.5	SOURCE_LINE_PRESENT
IT2a	f47r.5	SOURCE_LINE_PRESENT
RF1b	f47r.5	SOURCE_LINE_PRESENT
ZL3b	f48r.2	SOURCE_LINE_PRESENT
IT2a	f48r.2	SOURCE_LINE_PRESENT
RF1b	f48r.2	SOURCE_LINE_PRESENT
ZL3b	f48v.2	SOURCE_LINE_PRESENT
IT2a	f48v.2	SOURCE_LINE_PRESENT
RF1b	f48v.2	SOURCE_LINE_PRESENT
ZL3b	f48v.3	SOURCE_LINE_PRESENT
IT2a	f48v.3	SOURCE_LINE_PRESENT
RF1b	f48v.3	SOURCE_LINE_PRESENT
ZL3b	f48v.6	SOURCE_LINE_PRESENT
IT2a	f48v.6	SOURCE_LINE_PRESENT
RF1b	f48v.6	SOURCE_LINE_PRESENT
ZL3b	f49r.14	SOURCE_LINE_PRESENT
IT2a	f49r.14	SOURCE_LINE_PRESENT
RF1b	f49r.14	SOURCE_LINE_PRESENT
ZL3b	f49r.17	SOURCE_LINE_PRESENT
IT2a	f49r.17	SOURCE_LINE_PRESENT
RF1b	f49r.17	SOURCE_LINE_PRESENT
ZL3b	f49r.18	SOURCE_LINE_PRESENT
IT2a	f49r.18	SOURCE_LINE_PRESENT
RF1b	f49r.18	SOURCE_LINE_PRESENT
ZL3b	f49r.5	SOURCE_LINE_PRESENT
IT2a	f49r.5	SOURCE_LINE_PRESENT
RF1b	f49r.5	SOURCE_LINE_PRESENT
ZL3b	f49r.6	SOURCE_LINE_PRESENT
IT2a	f49r.6	SOURCE_LINE_PRESENT
RF1b	f49r.6	SOURCE_LINE_PRESENT
ZL3b	f4r.1	SOURCE_LINE_PRESENT
IT2a	f4r.1	SOURCE_LINE_PRESENT
RF1b	f4r.1	SOURCE_LINE_PRESENT
ZL3b	f4v.2	SOURCE_LINE_PRESENT
IT2a	f4v.2	SOURCE_LINE_PRESENT
RF1b	f4v.2	SOURCE_LINE_PRESENT
ZL3b	f50r.5	SOURCE_LINE_PRESENT
IT2a	f50r.5	SOURCE_LINE_PRESENT
RF1b	f50r.5	SOURCE_LINE_PRESENT
ZL3b	f50r.6	SOURCE_LINE_PRESENT
IT2a	f50r.6	SOURCE_LINE_PRESENT
RF1b	f50r.6	SOURCE_LINE_PRESENT
ZL3b	f50v.2	SOURCE_LINE_PRESENT
IT2a	f50v.2	SOURCE_LINE_PRESENT
RF1b	f50v.2	SOURCE_LINE_PRESENT
ZL3b	f50v.3	SOURCE_LINE_PRESENT
IT2a	f50v.3	SOURCE_LINE_PRESENT
RF1b	f50v.3	SOURCE_LINE_PRESENT
ZL3b	f50v.4	SOURCE_LINE_PRESENT
IT2a	f50v.4	SOURCE_LINE_PRESENT
RF1b	f50v.4	SOURCE_LINE_PRESENT
ZL3b	f50v.8	SOURCE_LINE_PRESENT
IT2a	f50v.8	SOURCE_LINE_PRESENT
RF1b	f50v.8	SOURCE_LINE_PRESENT
ZL3b	f52v.8	SOURCE_LINE_PRESENT
IT2a	f52v.8	SOURCE_LINE_PRESENT
RF1b	f52v.8	SOURCE_LINE_PRESENT
ZL3b	f53v.9	SOURCE_LINE_PRESENT
IT2a	f53v.9	SOURCE_LINE_PRESENT
RF1b	f53v.9	SOURCE_LINE_PRESENT
ZL3b	f55r.10	SOURCE_LINE_PRESENT
IT2a	f55r.10	SOURCE_LINE_PRESENT
RF1b	f55r.10	SOURCE_LINE_PRESENT
ZL3b	f55r.12	SOURCE_LINE_PRESENT
IT2a	f55r.12	SOURCE_LINE_PRESENT
RF1b	f55r.12	SOURCE_LINE_PRESENT
ZL3b	f55r.2	SOURCE_LINE_PRESENT
IT2a	f55r.2	SOURCE_LINE_PRESENT
RF1b	f55r.2	SOURCE_LINE_PRESENT
ZL3b	f55v.10	SOURCE_LINE_PRESENT
IT2a	f55v.10	SOURCE_LINE_PRESENT
RF1b	f55v.10	SOURCE_LINE_PRESENT
ZL3b	f55v.3	SOURCE_LINE_PRESENT
IT2a	f55v.3	SOURCE_LINE_PRESENT
RF1b	f55v.3	SOURCE_LINE_PRESENT
ZL3b	f56v.10	SOURCE_LINE_PRESENT
IT2a	f56v.10	SOURCE_LINE_PRESENT
RF1b	f56v.10	SOURCE_LINE_PRESENT
ZL3b	f58r.13	SOURCE_LINE_PRESENT
IT2a	f58r.13	SOURCE_LINE_PRESENT
RF1b	f58r.13	SOURCE_LINE_PRESENT
ZL3b	f58r.29	SOURCE_LINE_PRESENT
IT2a	f58r.29	SOURCE_LINE_PRESENT
RF1b	f58r.29	SOURCE_LINE_PRESENT
ZL3b	f58r.31	SOURCE_LINE_PRESENT
IT2a	f58r.31	SOURCE_LINE_PRESENT
RF1b	f58r.31	SOURCE_LINE_PRESENT
ZL3b	f58v.19	SOURCE_LINE_PRESENT
IT2a	f58v.19	SOURCE_LINE_PRESENT
RF1b	f58v.19	SOURCE_LINE_PRESENT
ZL3b	f58v.20	SOURCE_LINE_PRESENT
IT2a	f58v.20	SOURCE_LINE_PRESENT
RF1b	f58v.20	SOURCE_LINE_PRESENT
ZL3b	f58v.24	SOURCE_LINE_PRESENT
IT2a	f58v.24	SOURCE_LINE_PRESENT
RF1b	f58v.24	SOURCE_LINE_PRESENT
ZL3b	f58v.26	SOURCE_LINE_PRESENT
IT2a	f58v.26	SOURCE_LINE_PRESENT
RF1b	f58v.26	SOURCE_LINE_PRESENT
ZL3b	f58v.3	SOURCE_LINE_PRESENT
IT2a	f58v.3	SOURCE_LINE_PRESENT
RF1b	f58v.3	SOURCE_LINE_PRESENT
ZL3b	f58v.30	SOURCE_LINE_PRESENT
IT2a	f58v.30	SOURCE_LINE_PRESENT
RF1b	f58v.30	SOURCE_LINE_PRESENT
ZL3b	f58v.35	SOURCE_LINE_PRESENT
IT2a	f58v.35	SOURCE_LINE_PRESENT
RF1b	f58v.35	SOURCE_LINE_PRESENT
ZL3b	f66r.61	SOURCE_LINE_PRESENT
IT2a	f66r.61	SOURCE_LINE_PRESENT
RF1b	f66r.61	SOURCE_LINE_PRESENT
ZL3b	f66r.62	SOURCE_LINE_PRESENT
IT2a	f66r.62	SOURCE_LINE_PRESENT
RF1b	f66r.62	SOURCE_LINE_PRESENT
ZL3b	f66r.64	SOURCE_LINE_PRESENT
