edition	page	locus	source_group_id	source_group_index	ivtff_group_raw	left_separator	right_separator
ZL3b	f79v	f79v.25	ZL3b|f79v.25|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.25	ZL3b|f79v.25|G009	9	ol	DEFINITE_SPACE	LINE_END
ZL3b	f79v	f79v.26	ZL3b|f79v.26|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.32	ZL3b|f79v.32|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79v	f79v.32	ZL3b|f79v.32|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.32	ZL3b|f79v.32|G006	6	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79v	f79v.34	ZL3b|f79v.34|G008	8	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.35	ZL3b|f79v.35|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.35	ZL3b|f79v.35|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.36	ZL3b|f79v.36|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79v	f79v.37	ZL3b|f79v.37|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.38	ZL3b|f79v.38|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.40	ZL3b|f79v.40|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.40	ZL3b|f79v.40|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.40	ZL3b|f79v.40|G010	10	ol	DEFINITE_SPACE	LINE_END
ZL3b	f79v	f79v.41	ZL3b|f79v.41|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f79v	f79v.41	ZL3b|f79v.41|G004	4	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79v	f79v.42	ZL3b|f79v.42|G005	5	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79v	f79v.6	ZL3b|f79v.6|G007	7	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f79v	f79v.9	ZL3b|f79v.9|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f7r	f7r.9	ZL3b|f7r.9|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81r	f81r.12	ZL3b|f81r.12|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.15	ZL3b|f81r.15|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.17	ZL3b|f81r.17|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.18	ZL3b|f81r.18|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.20	ZL3b|f81r.20|G007	7	daly	DEFINITE_SPACE	LINE_END
ZL3b	f81r	f81r.22	ZL3b|f81r.22|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.22	ZL3b|f81r.22|G006	6	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81r	f81r.22	ZL3b|f81r.22|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.23	ZL3b|f81r.23|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.26	ZL3b|f81r.26|G005	5	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.29	ZL3b|f81r.29|G009	9	ol	DEFINITE_SPACE	LINE_END
ZL3b	f81r	f81r.3	ZL3b|f81r.3|G005	5	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81r	f81r.30	ZL3b|f81r.30|G006	6	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81r	f81r.31	ZL3b|f81r.31|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.4	ZL3b|f81r.4|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.4	ZL3b|f81r.4|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.5	ZL3b|f81r.5|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.5	ZL3b|f81r.5|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.5	ZL3b|f81r.5|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.6	ZL3b|f81r.6|G002	2	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81r	f81r.6	ZL3b|f81r.6|G007	7	ol	DEFINITE_SPACE	LINE_END
ZL3b	f81r	f81r.7	ZL3b|f81r.7|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81r	f81r.7	ZL3b|f81r.7|G005	5	okain	DEFINITE_SPACE	LINE_END
ZL3b	f81v	f81v.1	ZL3b|f81v.1|G007	7	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81v	f81v.12	ZL3b|f81v.12|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.15	ZL3b|f81v.15|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.16	ZL3b|f81v.16|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.17	ZL3b|f81v.17|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.18	ZL3b|f81v.18|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.18	ZL3b|f81v.18|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.19	ZL3b|f81v.19|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.2	ZL3b|f81v.2|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.2	ZL3b|f81v.2|G010	10	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.25	ZL3b|f81v.25|G007	7	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81v	f81v.4	ZL3b|f81v.4|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.4	ZL3b|f81v.4|G005	5	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81v	f81v.6	ZL3b|f81v.6|G003	3	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f81v	f81v.6	ZL3b|f81v.6|G010	10	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f81v	f81v.7	ZL3b|f81v.7|G002	2	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f83r	f83r.35	ZL3b|f83r.35|G004	4	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f83r	f83r.42	ZL3b|f83r.42|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f83r	f83r.52	ZL3b|f83r.52|G004	4	ol	DEFINITE_SPACE	LINE_END
ZL3b	f83r	f83r.53	ZL3b|f83r.53|G004	4	ol	DEFINITE_SPACE	LINE_END
ZL3b	f83r	f83r.54	ZL3b|f83r.54|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f83v	f83v.12	ZL3b|f83v.12|G011	11	olal	DEFINITE_SPACE	LINE_END
ZL3b	f83v	f83v.13	ZL3b|f83v.13|G012	12	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f83v	f83v.24	ZL3b|f83v.24|G001	1	ol	LINE_START	UNCERTAIN_SMALL_SPACE
ZL3b	f83v	f83v.29	ZL3b|f83v.29|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f85r1	f85r1.11	ZL3b|f85r1.11|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f85r1	f85r1.13	ZL3b|f85r1.13|G007	7	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f85r1	f85r1.13	ZL3b|f85r1.13|G010	10	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f85r1	f85r1.15	ZL3b|f85r1.15|G009	9	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f85r1	f85r1.21	ZL3b|f85r1.21|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f85r1	f85r1.27	ZL3b|f85r1.27|G007	7	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f85r1	f85r1.29	ZL3b|f85r1.29|G003	3	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f85r1	f85r1.4	ZL3b|f85r1.4|G005	5	olshedy	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f85r1	f85r1.5	ZL3b|f85r1.5|G006	6	olshedy	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f85r1	f85r1.6	ZL3b|f85r1.6|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f85r2	f85r2.1	ZL3b|f85r2.1|G027	27	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f85r2	f85r2.23	ZL3b|f85r2.23|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f85r2	f85r2.23	ZL3b|f85r2.23|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f85r2	f85r2.8	ZL3b|f85r2.8|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f87v	f87v.11	ZL3b|f87v.11|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f89r1	f89r1.19	ZL3b|f89r1.19|G009	9	daly	DEFINITE_SPACE	LINE_END
ZL3b	f89r1	f89r1.21	ZL3b|f89r1.21|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f89v1	f89v1.10	ZL3b|f89v1.10|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f89v1	f89v1.11	ZL3b|f89v1.11|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f89v1	f89v1.7	ZL3b|f89v1.7|G009	9	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f89v1	f89v1.9	ZL3b|f89v1.9|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f93r	f93r.3	ZL3b|f93r.3|G008	8	ol	UNCERTAIN_SMALL_SPACE	DRAWING_INTERRUPTION
ZL3b	f93r	f93r.31	ZL3b|f93r.31|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f93r	f93r.5	ZL3b|f93r.5|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f95r1	f95r1.1	ZL3b|f95r1.1|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f95r1	f95r1.11	ZL3b|f95r1.11|G005	5	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f95r1	f95r1.2	ZL3b|f95r1.2|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f95r2	f95r2.3	ZL3b|f95r2.3|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f95r2	f95r2.3	ZL3b|f95r2.3|G009	9	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f95r2	f95r2.4	ZL3b|f95r2.4|G005	5	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f95r2	f95r2.6	ZL3b|f95r2.6|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f95v1	f95v1.1	ZL3b|f95v1.1|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f95v1	f95v1.3	ZL3b|f95v1.3|G005	5	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f95v1	f95v1.6	ZL3b|f95v1.6|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f95v1	f95v1.9	ZL3b|f95v1.9|G003	3	ol	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE
ZL3b	f95v2	f95v2.6	ZL3b|f95v2.6|G007	7	okain	DRAWING_INTERRUPTION	DEFINITE_SPACE
ZL3b	f99v	f99v.34	ZL3b|f99v.34|G002	2	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE
ZL3b	f99v	f99v.34	ZL3b|f99v.34|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f99v	f99v.35	ZL3b|f99v.35|G001	1	ol	LINE_START	UNCERTAIN_SMALL_SPACE
ZL3b	f99v	f99v.38	ZL3b|f99v.38|G001	1	ol	LINE_START	DEFINITE_SPACE
ZL3b	f99v	f99v.42	ZL3b|f99v.42|G001	1	ol	LINE_START	UNCERTAIN_SMALL_SPACE
ZL3b	f9r	f9r.8	ZL3b|f9r.8|G005	5	okain	DEFINITE_SPACE	DEFINITE_SPACE
ZL3b	f9v	f9v.8	ZL3b|f9v.8|G005	5	daly	DRAWING_INTERRUPTION	LINE_END
IT2a	f103r	f103r.10	IT2a|f103r.10|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.11	IT2a|f103r.11|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.13	IT2a|f103r.13|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.14	IT2a|f103r.14|G001	1	okain	LINE_START	DEFINITE_SPACE
IT2a	f103r	f103r.18	IT2a|f103r.18|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.18	IT2a|f103r.18|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.22	IT2a|f103r.22|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.25	IT2a|f103r.25|G010	10	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.25	IT2a|f103r.25|G012	12	ol	DEFINITE_SPACE	LINE_END
IT2a	f103r	f103r.28	IT2a|f103r.28|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.3	IT2a|f103r.3|G009	9	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.40	IT2a|f103r.40|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.43	IT2a|f103r.43|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.46	IT2a|f103r.46|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.49	IT2a|f103r.49|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.7	IT2a|f103r.7|G004	4	olshedy	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103r	f103r.7	IT2a|f103r.7|G008	8	olshedy	DEFINITE_SPACE	LINE_END
IT2a	f103v	f103v.10	IT2a|f103v.10|G010	10	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.13	IT2a|f103v.13|G005	5	olshedy	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.17	IT2a|f103v.17|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.18	IT2a|f103v.18|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.20	IT2a|f103v.20|G004	4	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.20	IT2a|f103v.20|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.28	IT2a|f103v.28|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.30	IT2a|f103v.30|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.34	IT2a|f103v.34|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.36	IT2a|f103v.36|G005	5	olshedy	DEFINITE_SPACE	LINE_END
IT2a	f103v	f103v.37	IT2a|f103v.37|G001	1	ol	LINE_START	DEFINITE_SPACE
IT2a	f103v	f103v.37	IT2a|f103v.37|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.38	IT2a|f103v.38|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.4	IT2a|f103v.4|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.40	IT2a|f103v.40|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.45	IT2a|f103v.45|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.7	IT2a|f103v.7|G011	11	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.9	IT2a|f103v.9|G005	5	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f103v	f103v.9	IT2a|f103v.9|G010	10	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f105r	f105r.15	IT2a|f105r.15|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f105r	f105r.35	IT2a|f105r.35|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f105r	f105r.36	IT2a|f105r.36|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f105v	f105v.11	IT2a|f105v.11|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f105v	f105v.33	IT2a|f105v.33|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f105v	f105v.4	IT2a|f105v.4|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f105v	f105v.7	IT2a|f105v.7|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107r	f107r.19	IT2a|f107r.19|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107r	f107r.21	IT2a|f107r.21|G002	2	olal	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107r	f107r.21	IT2a|f107r.21|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107r	f107r.35	IT2a|f107r.35|G010	10	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107r	f107r.39	IT2a|f107r.39|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107r	f107r.46	IT2a|f107r.46|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107r	f107r.47	IT2a|f107r.47|G001	1	okain	LINE_START	DEFINITE_SPACE
IT2a	f107r	f107r.51	IT2a|f107r.51|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.15	IT2a|f107v.15|G005	5	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.2	IT2a|f107v.2|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.2	IT2a|f107v.2|G013	13	ol	DEFINITE_SPACE	LINE_END
IT2a	f107v	f107v.21	IT2a|f107v.21|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.26	IT2a|f107v.26|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.27	IT2a|f107v.27|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.30	IT2a|f107v.30|G001	1	okain	LINE_START	DEFINITE_SPACE
IT2a	f107v	f107v.30	IT2a|f107v.30|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.33	IT2a|f107v.33|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.39	IT2a|f107v.39|G001	1	okain	LINE_START	DEFINITE_SPACE
IT2a	f107v	f107v.44	IT2a|f107v.44|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f107v	f107v.45	IT2a|f107v.45|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111r	f111r.20	IT2a|f111r.20|G012	12	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111r	f111r.23	IT2a|f111r.23|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111r	f111r.25	IT2a|f111r.25|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111r	f111r.34	IT2a|f111r.34|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111r	f111r.39	IT2a|f111r.39|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111r	f111r.49	IT2a|f111r.49|G011	11	ol	DEFINITE_SPACE	LINE_END
IT2a	f111r	f111r.5	IT2a|f111r.5|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111r	f111r.9	IT2a|f111r.9|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.14	IT2a|f111v.14|G004	4	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.18	IT2a|f111v.18|G004	4	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.18	IT2a|f111v.18|G013	13	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.22	IT2a|f111v.22|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.27	IT2a|f111v.27|G001	1	ol	LINE_START	DEFINITE_SPACE
IT2a	f111v	f111v.28	IT2a|f111v.28|G002	2	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.32	IT2a|f111v.32|G009	9	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.37	IT2a|f111v.37|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.42	IT2a|f111v.42|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.45	IT2a|f111v.45|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.49	IT2a|f111v.49|G008	8	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.50	IT2a|f111v.50|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.50	IT2a|f111v.50|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.50	IT2a|f111v.50|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.51	IT2a|f111v.51|G004	4	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.8	IT2a|f111v.8|G006	6	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f111v	f111v.8	IT2a|f111v.8|G007	7	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113r	f113r.2	IT2a|f113r.2|G015	15	ol	DEFINITE_SPACE	LINE_END
IT2a	f113r	f113r.22	IT2a|f113r.22|G008	8	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113r	f113r.31	IT2a|f113r.31|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113r	f113r.33	IT2a|f113r.33|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113r	f113r.38	IT2a|f113r.38|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113r	f113r.41	IT2a|f113r.41|G007	7	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113r	f113r.43	IT2a|f113r.43|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113r	f113r.46	IT2a|f113r.46|G012	12	ol	DEFINITE_SPACE	LINE_END
IT2a	f113r	f113r.47	IT2a|f113r.47|G009	9	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113r	f113r.6	IT2a|f113r.6|G016	16	ol	DEFINITE_SPACE	LINE_END
IT2a	f113v	f113v.11	IT2a|f113v.11|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113v	f113v.15	IT2a|f113v.15|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113v	f113v.16	IT2a|f113v.16|G007	7	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113v	f113v.22	IT2a|f113v.22|G005	5	olal	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113v	f113v.23	IT2a|f113v.23|G004	4	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113v	f113v.25	IT2a|f113v.25|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113v	f113v.41	IT2a|f113v.41|G003	3	okain	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f113v	f113v.42	IT2a|f113v.42|G012	12	ol	DEFINITE_SPACE	LINE_END
IT2a	f115r	f115r.24	IT2a|f115r.24|G011	11	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f115r	f115r.40	IT2a|f115r.40|G003	3	lchy	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f115v	f115v.1	IT2a|f115v.1|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f115v	f115v.17	IT2a|f115v.17|G001	1	okain	LINE_START	DEFINITE_SPACE
IT2a	f115v	f115v.30	IT2a|f115v.30|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f13v	f13v.10	IT2a|f13v.10|G002	2	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f15v	f15v.8	IT2a|f15v.8|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f17v	f17v.12	IT2a|f17v.12|G005	5	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f17v	f17v.18	IT2a|f17v.18|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f17v	f17v.21	IT2a|f17v.21|G002	2	sheor	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f17v	f17v.8	IT2a|f17v.8|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f17v	f17v.9	IT2a|f17v.9|G005	5	ol	DEFINITE_SPACE	LINE_END
IT2a	f21r	f21r.3	IT2a|f21r.3|G003	3	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f23r	f23r.5	IT2a|f23r.5|G008	8	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f23r	f23r.5	IT2a|f23r.5|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f23r	f23r.7	IT2a|f23r.7|G009	9	ol	DEFINITE_SPACE	DEFINITE_SPACE
IT2a	f23v	f23v.1	IT2a|f23v.1|G006	6	ol	DEFINITE_SPACE	DEFINITE_SPACE
