context_id	occurrence_id	source_selector	physical_folio	locus	section	language	hand	token_index	token_count	position_class	surface	l2_surface	l1_surface	r1_surface	r2_surface	exact_five_window	target_token_stable_all_three	l1_token_stable_all_three	r1_token_stable_all_three	l1_pair_sequence_stable_all_three	r1_pair_sequence_stable_all_three	l2_chain_sequence_stable_all_three	r2_chain_sequence_stable_all_three	l1_target_r1_sequence_stable_all_three	l2_to_r2_sequence_stable_all_three	bol_target_stable_all_three	target_eol_stable_all_three	l1_anchor_kind	l1_axis_tags	l1_axis_default_de	r1_anchor_kind	r1_axis_tags	r1_axis_default_de	gdt804_common_mask_field_hit	gdt804_positioned_amount_neighbour_hit	gdt804_clean_content_contact	full_zl3b_line	semantic_credit	confirmed_plaintext	confirmed_lexeme	component_export_credit
G805-C0919	GDT800-O0483	f107r	f107r	f107r.21	S	B	3	7	11	INTERNAL	qokeol	qotal	shaiin	lkaiin	okeeo	qotal shaiin qokeol lkaiin okeeo	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[shaiin:?]	UNMAPPED	NONE	[lkaiin:?]	0	0	0	taror olal okain okaiin qotal shaiin qokeol lkaiin okeeo lkaiin aiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0088	GDT800-O0486	f107r	f107r	f107r.24	S	B	3	4	12	INTERNAL	cheol	alchky	okil	kair	lkain	alchky okil cheol kair lkain	0	0	1	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[okil:?]	GDT739_EXACT_ACTIVE_CELL	HOT|PART|MATERIAL	Wärme-/Heißfeld/Teil-/Fraktionsfeld/Stoff-/Materialfeld	0	0	0	pal alchky okil cheol kair lkain qokeeo kair dar aiinpchod lkaiiin olfy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0006	GDT800-O0487	f107r	f107r	f107r.25	S	B	3	2	11	INTERNAL	chal	NONE	ycheain	kal	chedy	ycheain chal kal chedy	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[ycheain:?]	UNMAPPED	NONE	[kal:?]	0	0	0	ycheain chal kal chedy qokaiin chody qokchdy qokal char chdalal om	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0379	GDT800-O0491	f107r	f107r	f107r.26	S	B	3	1	9	FIRST	ol	NONE	NONE	cheor	shey	ol cheor shey	0	0	0	0	0	0	0	0	0	0	0	BOUNDARY	BOUNDARY	Zeilenrand	UNMAPPED	NONE	[cheor:?]	0	0	0	ol cheor shey cheey olcheol kaiin otair okal cheody	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0217	GDT800-O0493	f107r	f107r	f107r.26	S	B	3	8	9	INTERNAL	okal	kaiin	otair	cheody	NONE	kaiin otair okal cheody	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[otair:?]	UNMAPPED	NONE	[cheody:?]	0	0	0	ol cheor shey cheey olcheol kaiin otair okal cheody	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0218	GDT800-O0502	f107r	f107r	f107r.32	S	B	3	4	10	INTERNAL	okal	shy	qokaiin	qockhedy	okr	shy qokaiin okal qockhedy okr	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[qokaiin:?]	UNMAPPED	NONE	[qockhedy:?]	0	0	0	salxar shy qokaiin okal qockhedy okr aiin otar qocthy rolky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0219	GDT800-O0503	f107r	f107r	f107r.33	S	B	3	11	11	FINAL	okal	lcheel	lkar	NONE	NONE	lcheel lkar okal	1	1	0	1	0	1	0	0	0	0	1	UNMAPPED	NONE	[lkar:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C1038	GDT800-O0505	f107r	f107r	f107r.34	S	B	3	5	11	INTERNAL	qotal	oro	lkeey	cheotain	dar	oro lkeey qotal cheotain dar	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[lkeey:?]	UNMAPPED	NONE	[cheotain:?]	0	0	0	pairar al oro lkeey qotal cheotain dar okaiin otaiin otar opaim	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0380	GDT800-O0508	f107r	f107r	f107r.35	S	B	3	10	11	INTERNAL	ol	qotaiin	al	kaldaim	NONE	qotaiin al ol kaldaim	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[al:?]	UNMAPPED	NONE	[kaldaim:?]	0	0	0	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0089	GDT800-O0511	f107r	f107r	f107r.39	S	B	3	2	12	INTERNAL	cheol	NONE	tair	cheol	kchekain	tair cheol cheol kchekain	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[tair:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	cheol-Zielganzform	0	0	0	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0090	GDT800-O0512	f107r	f107r	f107r.39	S	B	3	3	12	INTERNAL	cheol	tair	cheol	kchekain	cheear	tair cheol cheol kchekain cheear	1	1	1	1	1	1	1	1	1	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	cheol-Zielganzform	UNMAPPED	NONE	[kchekain:?]	0	0	0	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0381	GDT800-O0513	f107r	f107r	f107r.39	S	B	3	6	12	INTERNAL	ol	kchekain	cheear	oiin	cho	kchekain cheear ol oiin cho	0	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[cheear:?]	UNMAPPED	NONE	[oiin:?]	0	0	0	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0007	GDT800-O0515	f107r	f107r	f107r.40	S	B	3	4	10	INTERNAL	chal	chey	qokaiin	aiin	okaiin	chey qokaiin chal aiin okaiin	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[qokaiin:?]	UNMAPPED	NONE	[aiin:?]	0	0	0	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0220	GDT800-O0516	f107r	f107r	f107r.40	S	B	3	9	10	INTERNAL	okal	olkar	otair	okal	NONE	olkar otair okal okal	1	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[otair:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	okal-Zielganzform	0	0	0	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0221	GDT800-O0517	f107r	f107r	f107r.40	S	B	3	10	10	FINAL	okal	otair	okal	NONE	NONE	otair okal okal	0	1	0	0	0	0	0	0	0	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	okal-Zielganzform	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0799	GDT800-O0519	f107r	f107r	f107r.41	S	B	3	5	6	INTERNAL	otal	ockhey	qokal	otam	NONE	ockhey qokal otal otam	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[qokal:?]	UNMAPPED	NONE	[otam:?]	0	0	0	qokaiin ar ockhey qokal otal otam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0800	GDT800-O0521	f107r	f107r	f107r.43	S	B	3	7	10	INTERNAL	otal	ykchedy	chykaiin	taiin	chotaiir	ykchedy chykaiin otal taiin chotaiir	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[chykaiin:?]	UNMAPPED	NONE	[taiin:?]	0	0	0	okeear ay daiin sheody ykchedy chykaiin otal taiin chotaiir aram	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0382	GDT800-O0525	f107r	f107r	f107r.46	S	B	3	5	12	INTERNAL	ol	qodaiin	qokaiin	cheor	aiin	qodaiin qokaiin ol cheor aiin	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[qokaiin:?]	UNMAPPED	NONE	[cheor:?]	0	0	0	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0801	GDT800-O0526	f107r	f107r	f107r.46	S	B	3	8	12	INTERNAL	otal	cheor	aiin	taiin	qokaiin	cheor aiin otal taiin qokaiin	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[aiin:?]	UNMAPPED	NONE	[taiin:?]	0	0	0	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0802	GDT800-O0527	f107r	f107r	f107r.46	S	B	3	11	12	INTERNAL	otal	taiin	qokaiin	alkal	NONE	taiin qokaiin otal alkal	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[qokaiin:?]	UNMAPPED	NONE	[alkal:?]	0	0	0	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0383	GDT800-O0536	f107r	f107r	f107r.51	S	B	3	4	11	INTERNAL	ol	ain	chol	cheey	otal	ain chol ol cheey otal	1	1	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[chol:?]	UNMAPPED	NONE	[cheey:?]	0	0	0	sar ain chol ol cheey otal otal ol otchy qoky otaily	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0803	GDT800-O0537	f107r	f107r	f107r.51	S	B	3	6	11	INTERNAL	otal	ol	cheey	otal	ol	ol cheey otal otal ol	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[cheey:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	otal-Zielganzform	0	0	0	sar ain chol ol cheey otal otal ol otchy qoky otaily	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0804	GDT800-O0538	f107r	f107r	f107r.51	S	B	3	7	11	INTERNAL	otal	cheey	otal	ol	otchy	cheey otal otal ol otchy	1	1	0	1	1	0	1	1	0	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	otal-Zielganzform	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	0	0	0	sar ain chol ol cheey otal otal ol otchy qoky otaily	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0384	GDT800-O0539	f107r	f107r	f107r.51	S	B	3	8	11	INTERNAL	ol	otal	otal	otchy	qoky	otal otal ol otchy qoky	0	1	1	1	1	1	1	1	1	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	otal-Zielganzform	UNMAPPED	NONE	[otchy:?]	0	0	0	sar ain chol ol cheey otal otal ol otchy qoky otaily	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0805	GDT800-O0543	f107v	f107v	f107v.1	S	B	3	10	11	INTERNAL	otal	chey	chody	cheey	NONE	chey chody otal cheey	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[chody:?]	UNMAPPED	NONE	[cheey:?]	0	0	0	kaisar olkeeey otalkchy lkaiin otody qokair lkal chey chody otal cheey	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0222	GDT800-O0544	f107v	f107v	f107v.11	S	B	3	2	10	INTERNAL	okal	NONE	tshedy	shedy	qokchey	tshedy okal shedy qokchey	1	0	0	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[tshedy:?]	UNMAPPED	NONE	[shedy:?]	0	0	0	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0806	GDT800-O0548	f107v	f107v	f107v.13	S	B	3	5	10	INTERNAL	otal	ockheody	qokair	qokaiin	otal	ockheody qokair otal qokaiin otal	1	1	1	1	1	0	1	1	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|PART|PROCESS	[Kandidat: Wärme-/Heißfeld/Teil-/Fraktionsfeld/Vorgangs-/Prozessfeld]	UNMAPPED	NONE	[qokaiin:?]	0	0	0	ycheey qokain ockheody qokair otal qokaiin otal shoy qokaiin dalam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0807	GDT800-O0549	f107v	f107v	f107v.13	S	B	3	7	10	INTERNAL	otal	otal	qokaiin	shoy	qokaiin	otal qokaiin otal shoy qokaiin	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[qokaiin:?]	UNMAPPED	NONE	[shoy:?]	0	0	0	ycheey qokain ockheody qokair otal qokaiin otal shoy qokaiin dalam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0223	GDT800-O0555	f107v	f107v	f107v.16	S	B	3	2	10	INTERNAL	okal	NONE	parair	opchol	okal	parair okal opchol okal	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[parair:?]	UNMAPPED	NONE	[opchol:?]	0	0	0	parair okal opchol okal opaiin otedy qokeody tolkol lkar aiiraly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0224	GDT800-O0556	f107v	f107v	f107v.16	S	B	3	4	10	INTERNAL	okal	okal	opchol	opaiin	otedy	okal opchol okal opaiin otedy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[opchol:?]	UNMAPPED	NONE	[opaiin:?]	0	0	0	parair okal opchol okal opaiin otedy qokeody tolkol lkar aiiraly	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0225	GDT800-O0557	f107v	f107v	f107v.17	S	B	3	6	11	INTERNAL	okal	chckhy	okaiin	qoklaiin	cheol	chckhy okaiin okal qoklaiin cheol	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[okaiin:?]	UNMAPPED	NONE	[qoklaiin:?]	0	0	0	saiin or ykeear chckhy okaiin okal qoklaiin cheol qokar chey lkam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0091	GDT800-O0558	f107v	f107v	f107v.17	S	B	3	8	11	INTERNAL	cheol	okal	qoklaiin	qokar	chey	okal qoklaiin cheol qokar chey	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[qoklaiin:?]	UNMAPPED	NONE	[qokar:?]	0	0	0	saiin or ykeear chckhy okaiin okal qoklaiin cheol qokar chey lkam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0385	GDT800-O0562	f107v	f107v	f107v.2	S	B	3	3	13	INTERNAL	ol	daiin	dckhy	daiin	chkal	daiin dckhy ol daiin chkal	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[dckhy:?]	UNMAPPED	NONE	[daiin:?]	0	0	0	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0386	GDT800-O0565	f107v	f107v	f107v.2	S	B	3	13	13	FINAL	ol	otar	alkain	NONE	NONE	otar alkain ol	1	1	0	1	0	1	0	0	0	0	1	UNMAPPED	NONE	[alkain:?]	BOUNDARY	BOUNDARY	Zeilenrand	0	0	0	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0387	GDT800-O0566	f107v	f107v	f107v.21	S	B	3	2	12	INTERNAL	ol	NONE	taiin	kaiin	chol	taiin ol kaiin chol	1	1	1	1	1	0	1	1	0	0	0	UNMAPPED	NONE	[taiin:?]	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|VALUE	[Kandidat: Wärme-/Heißfeld/Wert-/Gradfeld]	0	0	0	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0950	GDT800-O0568	f107v	f107v	f107v.21	S	B	3	6	12	INTERNAL	qokol	chol	kchedy	ain	air	chol kchedy qokol ain air	1	0	1	0	1	0	1	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|DRY|VALUE|CLOSE	[Kandidat: Wärme-/Heißfeld/Trockenfeld/Wert-/Gradfeld/Abschluss-/Ergebnisfeld]	UNMAPPED	NONE	[ain:?]	0	0	0	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0226	GDT800-O0569	f107v	f107v	f107v.21	S	B	3	10	12	INTERNAL	okal	air	kaiin	otar	otalal	air kaiin okal otar otalal	1	1	1	1	1	1	0	1	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|VALUE	[Kandidat: Wärme-/Heißfeld/Wert-/Gradfeld]	UNMAPPED	NONE	[otar:?]	0	0	0	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0808	GDT800-O0574	f107v	f107v	f107v.23	S	B	3	8	10	INTERNAL	otal	opchain	opalkar	otar	alky	opchain opalkar otal otar alky	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[opalkar:?]	UNMAPPED	NONE	[otar:?]	0	0	0	palchar ar akaiiky char raikchy opchain opalkar otal otar alky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0809	GDT800-O0579	f107v	f107v	f107v.26	S	B	3	6	12	INTERNAL	otal	cheody	qokain	okaiin	olkeeo	cheody qokain otal okaiin olkeeo	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[qokain:?]	UNMAPPED	NONE	[okaiin:?]	0	0	0	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0092	GDT800-O0584	f107v	f107v	f107v.28	S	B	3	3	5	INTERNAL	cheol	y	cheor	lcheedy	raraiin	y cheor cheol lcheedy raraiin	1	0	1	0	1	0	0	0	0	0	0	UNMAPPED	NONE	[cheor:?]	UNMAPPED	NONE	[lcheedy:?]	0	0	0	y cheor cheol lcheedy raraiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0810	GDT800-O0590	f107v	f107v	f107v.3	S	B	3	11	13	INTERNAL	otal	ochedy	lkaiin	olkiir	alody	ochedy lkaiin otal olkiir alody	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[lkaiin:?]	UNMAPPED	NONE	[olkiir:?]	0	0	0	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0388	GDT800-O0591	f107v	f107v	f107v.30	S	B	3	2	11	INTERNAL	ol	NONE	okain	okaiin	lkeody	okain ol okaiin lkeody	0	1	1	0	0	0	0	0	0	0	0	UNMAPPED	NONE	[okain:?]	UNMAPPED	NONE	[okaiin:?]	0	0	0	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0951	GDT800-O0599	f107v	f107v	f107v.37	S	B	3	7	11	INTERNAL	qokol	qolkeey	lpcheedy	rol	keedy	qolkeey lpcheedy qokol rol keedy	1	1	0	1	0	1	0	0	0	0	0	UNMAPPED	NONE	[lpcheedy:?]	UNMAPPED	NONE	[rol:?]	0	0	0	poraiin o kal chedy qolkeey lpcheedy qokol rol keedy okaiin otary	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0952	GDT800-O0601	f107v	f107v	f107v.38	S	B	3	6	9	INTERNAL	qokol	qokaiin	olkeey	oteey	oteey	qokaiin olkeey qokol oteey oteey	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[olkeey:?]	GDT739_EXACT_ACTIVE_CELL	COLD|VALUE|PREPARATION	Kältefeld/Wert-/Gradfeld/Zubereitungsfeld	1	0	0	dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0953	GDT800-O0609	f107v	f107v	f107v.8	S	B	3	4	9	INTERNAL	qokol	qokair	okeol	qokaiin	opcheol	qokair okeol qokol qokaiin opcheol	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[okeol:?]	UNMAPPED	NONE	[qokaiin:?]	0	0	0	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0227	GDT800-O0613	f108r	f108r	f108r.12	S	B	3	9	11	INTERNAL	okal	chlam	okaiin	kain	alam	chlam okaiin okal kain alam	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[okaiin:?]	UNMAPPED	NONE	[kain:?]	0	0	0	tshey okchey dain aloiin ocheey qokaiin chlam okaiin okal kain alam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0954	GDT800-O0621	f108r	f108r	f108r.18	S	B	3	5	12	INTERNAL	qokol	daiin	ykchedy	chedy	qokedy	daiin ykchedy qokol chedy qokedy	1	1	1	1	1	1	0	1	0	0	0	UNMAPPED	NONE	[ykchedy:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	okeedy lkal daiin ykchedy qokol chedy qokedy lkedy okalo l chedl y	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0008	GDT800-O0623	f108r	f108r	f108r.19	S	B	3	7	11	INTERNAL	chal	kedy	okeedy	raiin	otedy	kedy okeedy chal raiin otedy	0	1	0	0	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	HOT|VALUE|PREPARATION|CLOSE	[Kandidat: Wärme-/Heißfeld/Wert-/Gradfeld/Zubereitungsfeld/Abschluss-/Ergebnisfeld]	UNMAPPED	NONE	[raiin:?]	0	0	0	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0811	GDT800-O0625	f108r	f108r	f108r.2	S	B	3	6	11	INTERNAL	otal	qokeor	shedy	otaiin	otedy	qokeor shedy otal otaiin otedy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[shedy:?]	UNMAPPED	NONE	[otaiin:?]	0	0	0	qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0812	GDT800-O0626	f108r	f108r	f108r.21	S	B	3	8	9	INTERNAL	otal	qotedy	qopchedy	dkedam	NONE	qotedy qopchedy otal dkedam	1	1	1	1	1	0	0	1	0	0	0	UNMAPPED	NONE	[qopchedy:?]	UNMAPPED	NONE	[dkedam:?]	0	0	0	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0813	GDT800-O0629	f108r	f108r	f108r.22	S	B	3	5	12	INTERNAL	otal	dal	qokaiin	ol	shedy	dal qokaiin otal ol shedy	1	1	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[qokaiin:?]	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	ol-Zielganzform	0	0	0	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0389	GDT800-O0630	f108r	f108r	f108r.22	S	B	3	6	12	INTERNAL	ol	qokaiin	otal	shedy	qokey	qokaiin otal ol shedy qokey	1	1	1	1	1	1	1	1	1	0	0	TARGET_WHOLE	TARGET_WHOLE_NO_SEMANTIC_CREDIT	otal-Zielganzform	UNMAPPED	NONE	[shedy:?]	0	0	0	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0228	GDT800-O0632	f108r	f108r	f108r.24	S	B	3	8	12	INTERNAL	okal	qoked	qotedy	chdar	al	qoked qotedy okal chdar al	1	0	1	1	1	1	1	1	1	0	0	UNMAPPED	NONE	[qotedy:?]	UNMAPPED	NONE	[chdar:?]	0	0	0	folaiin y qokal lkedy qotedy qoked qotedy okal chdar al char aiin	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0093	GDT800-O0634	f108r	f108r	f108r.25	S	B	3	5	14	INTERNAL	cheol	aiin	okeey	chedy	opchsd	aiin okeey cheol chedy opchsd	1	0	1	0	1	0	0	0	0	0	0	UNMAPPED	NONE	[okeey:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0390	GDT800-O0637	f108r	f108r	f108r.25	S	B	3	12	14	INTERNAL	ol	al	lkeam	rain	al	al lkeam ol rain al	1	0	1	0	1	0	1	0	0	0	0	UNMAPPED	NONE	[lkeam:?]	UNMAPPED	NONE	[rain:?]	0	0	0	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
G805-C0229	GDT800-O0639	f108r	f108r	f108r.26	S	B	3	2	11	INTERNAL	okal	NONE	dair	chedy	qokeedy	dair okal chedy qokeedy	1	1	0	1	0	0	0	0	0	0	0	UNMAPPED	NONE	[dair:?]	UNMAPPED	NONE	[chedy:?]	0	0	0	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	SURFACE_AXIS_PROJECTION_ZERO_SEMANTIC_CREDIT	0	0	0
