projection_audit_id	surface	axis_tags	axis_displays_de	gdt739_all_radius_contacts	gdt739_active_radius_contacts	gdt739_active_radius_pages	gdt739_active_radius_loci	source_radius_tier	confidence_levels	gdt754_quarantined	gdt738_hold	is_gdt805_target	primary_surface_projection_allowed	projection_exclusion_reason	german_working_string_imported	axis_tags_derived_from_german_working_prose	renderer_license	semantic_credit	confirmed_lexeme	component_export_credit
G805-A097	qokeol	HOT|VALUE|MATERIAL|PROCESS	Wärme-/Heißfeld|Wert-/Gradfeld|Stoff-/Materialfeld|Vorgangs-/Prozessfeld	3	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	1	0	1	0	GDT754_SOURCE_COMPOSITION_QUARANTINE|GDT805_TARGET_MASK	0	1	0	0	0	0
G805-A098	qokey	HOT|VALUE	Wärme-/Heißfeld|Wert-/Gradfeld	9	4	4	4	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A099	qokol	HOT|PROCESS	Wärme-/Heißfeld|Vorgangs-/Prozessfeld	2	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	1	0	GDT739_DISCOVERY_RADIUS_ONLY|GDT805_TARGET_MASK	0	1	0	0	0	0
G805-A100	qokor	HOT|AMOUNT|MATERIAL	Wärme-/Heißfeld|Mengen-/Maßfeld|Stoff-/Materialfeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A101	qoky	HOT|VALUE	Wärme-/Heißfeld|Wert-/Gradfeld	5	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A102	qolkary	HOT|PART|MATERIAL	Wärme-/Heißfeld|Teil-/Fraktionsfeld|Stoff-/Materialfeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W2_PROVISIONAL_WORKING	0	0	0	1	NONE	0	1	0	0	0	0
G805-A103	qotal	COLD|VALUE|MATERIAL	Kältefeld|Wert-/Gradfeld|Stoff-/Materialfeld	7	2	2	2	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	1	0	GDT805_TARGET_MASK	0	1	0	0	0	0
G805-A104	qotcheedy	COLD|DRY|VALUE|CLOSE	Kältefeld|Trockenfeld|Wert-/Gradfeld|Abschluss-/Ergebnisfeld	2	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A105	qotchey	COLD|DRY|VALUE	Kältefeld|Trockenfeld|Wert-/Gradfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A106	qoteedy	COLD|VALUE|CLOSE	Kältefeld|Wert-/Gradfeld|Abschluss-/Ergebnisfeld	3	2	2	2	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A107	qoteey	COLD|VALUE	Kältefeld|Wert-/Gradfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A108	qotol	COLD|MATERIAL	Kältefeld|Stoff-/Materialfeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A109	sheal	MOIST|VALUE|MATERIAL	Feuchtefeld|Wert-/Gradfeld|Stoff-/Materialfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A110	shear	MOIST|VALUE|PART|PROCESS	Feuchtefeld|Wert-/Gradfeld|Teil-/Fraktionsfeld|Vorgangs-/Prozessfeld	2	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A111	sheckhedy	MOIST|VALUE|PREPARATION|CLOSE	Feuchtefeld|Wert-/Gradfeld|Zubereitungsfeld|Abschluss-/Ergebnisfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A112	sheckhey	MOIST|VALUE|PREPARATION	Feuchtefeld|Wert-/Gradfeld|Zubereitungsfeld	2	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A113	shed	MOIST|VALUE|PROCESS	Feuchtefeld|Wert-/Gradfeld|Vorgangs-/Prozessfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A114	sheed	MOIST|CLOSE	Feuchtefeld|Abschluss-/Ergebnisfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A115	sheekchy	HOT|DRY|MOIST	Wärme-/Heißfeld|Trockenfeld|Feuchtefeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W2_PROVISIONAL_WORKING	0	0	0	1	NONE	0	1	0	0	0	0
G805-A116	sheeo	PREPARATION	Zubereitungsfeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W2_PROVISIONAL_WORKING	0	0	0	1	NONE	0	1	0	0	0	0
G805-A117	sheety	MOIST	Feuchtefeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A118	sheo	MOIST|PREPARATION	Feuchtefeld|Zubereitungsfeld	2	2	2	2	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A119	sheol	MOIST|MATERIAL	Feuchtefeld|Stoff-/Materialfeld	2	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A120	sheor	MOIST|PART|MATERIAL	Feuchtefeld|Teil-/Fraktionsfeld|Stoff-/Materialfeld	2	2	2	2	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A121	shokal	HOT|MOIST|VALUE|MATERIAL|PREPARATION	Wärme-/Heißfeld|Feuchtefeld|Wert-/Gradfeld|Stoff-/Materialfeld|Zubereitungsfeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W2_PROVISIONAL_WORKING	0	0	0	1	NONE	0	1	0	0	0	0
G805-A122	sholdy	MATERIAL	Stoff-/Materialfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A123	tcheol	COLD|DRY|MATERIAL	Kältefeld|Trockenfeld|Stoff-/Materialfeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A124	teey	COLD|VALUE	Kältefeld|Wert-/Gradfeld	2	2	2	2	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A125	teol	VALUE|MATERIAL	Wert-/Gradfeld|Stoff-/Materialfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A126	tshedy	COLD|MOIST|VALUE|CLOSE	Kältefeld|Feuchtefeld|Wert-/Gradfeld|Abschluss-/Ergebnisfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
G805-A127	ycheeo	DRY|PREPARATION|PASS	Trockenfeld|Zubereitungsfeld|Durchgangs-/Fortsetzungsfeld	3	2	2	2	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A128	ykar	HOT|PART|MATERIAL	Wärme-/Heißfeld|Teil-/Fraktionsfeld|Stoff-/Materialfeld	1	1	1	1	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A129	ykeedy	HOT|VALUE|CLOSE	Wärme-/Heißfeld|Wert-/Gradfeld|Abschluss-/Ergebnisfeld	3	1	1	1	ACTIVE_RADIUS_SOURCE	W2_PROVISIONAL_WORKING	0	0	0	1	NONE	0	1	0	0	0	0
G805-A130	ytaiin	COLD|VALUE	Kältefeld|Wert-/Gradfeld	2	2	2	2	ACTIVE_RADIUS_SOURCE	W3_SOLID_WORKING_THEORY	0	0	0	1	NONE	0	1	0	0	0	0
G805-A131	ytal	COLD|VALUE|MATERIAL	Kältefeld|Wert-/Gradfeld|Stoff-/Materialfeld	1	0	0	0	DISCOVERY_RADIUS_ONLY	W3_SOLID_WORKING_THEORY	0	0	0	0	GDT739_DISCOVERY_RADIUS_ONLY	0	1	0	0	0	0
