surface	side	axis	external_opportunities	axis_contact_occurrences	axis_contact_physical_folios	raw_axis_contact_rate	pair_stable_opportunities	pair_stable_axis_contacts	pair_stable_axis_contact_folios	pair_stable_axis_contact_rate	role_source	semantic_credit	confirmed_lexeme	component_export_credit
qokol	L1	HOT	87	2	2	0.0229885057471	56	1	1	0.0178571428571	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	COLD	87	1	1	0.0114942528736	56	1	1	0.0178571428571	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	DRY	87	2	2	0.0229885057471	56	1	1	0.0178571428571	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	MOIST	87	1	1	0.0114942528736	56	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	AMOUNT	87	0	0	0	56	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	VALUE	87	2	2	0.0229885057471	56	1	1	0.0178571428571	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	PART	87	0	0	0	56	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	MATERIAL	87	2	2	0.0229885057471	56	1	1	0.0178571428571	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	PREPARATION	87	1	1	0.0114942528736	56	1	1	0.0178571428571	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	PROCESS	87	0	0	0	56	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	CLOSE	87	1	1	0.0114942528736	56	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	L1	PASS	87	0	0	0	56	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	HOT	87	2	2	0.0229885057471	61	1	1	0.016393442623	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	COLD	87	2	2	0.0229885057471	61	2	2	0.0327868852459	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	DRY	87	2	2	0.0229885057471	61	2	2	0.0327868852459	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	MOIST	87	1	1	0.0114942528736	61	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	AMOUNT	87	0	0	0	61	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	VALUE	87	6	6	0.0689655172414	61	5	5	0.0819672131148	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	PART	87	0	0	0	61	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	MATERIAL	87	2	2	0.0229885057471	61	1	1	0.016393442623	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	PREPARATION	87	3	3	0.0344827586207	61	2	2	0.0327868852459	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	PROCESS	87	0	0	0	61	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	CLOSE	87	3	3	0.0344827586207	61	2	2	0.0327868852459	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qokol	R1	PASS	87	0	0	0	61	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	HOT	56	2	2	0.0357142857143	42	2	2	0.047619047619	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	COLD	56	0	0	0	42	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	DRY	56	1	1	0.0178571428571	42	1	1	0.0238095238095	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	MOIST	56	1	1	0.0178571428571	42	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	AMOUNT	56	0	0	0	42	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	VALUE	56	3	3	0.0535714285714	42	3	3	0.0714285714286	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	PART	56	0	0	0	42	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	MATERIAL	56	1	1	0.0178571428571	42	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	PREPARATION	56	2	2	0.0357142857143	42	2	2	0.047619047619	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	PROCESS	56	0	0	0	42	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	CLOSE	56	1	1	0.0178571428571	42	1	1	0.0238095238095	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	L1	PASS	56	0	0	0	42	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	HOT	56	1	1	0.0178571428571	35	1	1	0.0285714285714	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	COLD	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	DRY	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	MOIST	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	AMOUNT	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	VALUE	56	1	1	0.0178571428571	35	1	1	0.0285714285714	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	PART	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	MATERIAL	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	PREPARATION	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	PROCESS	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	CLOSE	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
qotal	R1	PASS	56	0	0	0	35	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	HOT	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	COLD	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	DRY	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	MOIST	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	AMOUNT	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	VALUE	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	PART	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	MATERIAL	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	PREPARATION	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	PROCESS	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	CLOSE	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	L1	PASS	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	HOT	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	COLD	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	DRY	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	MOIST	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	AMOUNT	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	VALUE	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	PART	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	MATERIAL	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	PREPARATION	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	PROCESS	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	CLOSE	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
sail	R1	PASS	1	0	0	0	0	0	0	0	GDT805_EXPLORATORY_SURFACE_AXIS_PROJECTION	0	0	0
