comparison_id	surface	side	axis	target_contacts	target_contact_folios	target_raw_rate	target_pair_stable_contacts	target_pair_stable_folios	target_pair_stable_rate	raw_rank_of_13	pair_stable_rank_of_13	raw_controls_equal_or_exceed	pair_stable_controls_equal_or_exceed	control_raw_median	control_raw_max	control_pair_stable_median	control_pair_stable_max	raw_above_all_controls	pair_stable_above_all_controls	dominates_all_controls_both_views	control_rates	control_pair_stable_rates	decision	semantic_credit	confirmed_lexeme	component_export_credit
G805-K054	cheol	L1	VALUE	8	6	0.0567375886525	7	5	0.0777777777778	2	2	1	1	0.0268471981255	0.0777777777778	0.0378983634798	0.0833333333333	0	0	0	shol:0.0245398773006|al:0.0294117647059|sheol:0.0333333333333|qokal:0.0777777777778|dal:0.0314136125654|dol:0.0394736842105|chol:0.0291545189504|okol:0.0188679245283|sol:0.0175438596491|qotol:0.0232558139535|okeol:0.0227272727273|cthol:0	shol:0.0181818181818|al:0.0387596899225|sheol:0.0175438596491|qokal:0.0833333333333|dal:0.0416666666667|dol:0.0454545454545|chol:0.0296610169492|okol:0.0263157894737|sol:0.0666666666667|qotol:0.04|okeol:0.037037037037|cthol:0	ROLE_LEAD	0	0	0
G805-K055	cheol	L1	PART	2	2	0.0141843971631	2	2	0.0222222222222	4	3	3	2	0	0.0377358490566	0	0.0526315789474	0	0	0	shol:0|al:0.00980392156863|sheol:0|qokal:0|dal:0|dol:0|chol:0|okol:0.0377358490566|sol:0|qotol:0.0232558139535|okeol:0.0227272727273|cthol:0	shol:0|al:0.0077519379845|sheol:0|qokal:0|dal:0|dol:0|chol:0|okol:0.0526315789474|sol:0|qotol:0|okeol:0.037037037037|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K056	cheol	L1	MATERIAL	4	4	0.0283687943262	3	3	0.0333333333333	8	8	7	7	0.03564282856	0.0566037735849	0.0385185185185	0.0789473684211	0	0	0	shol:0.0245398773006|al:0.0196078431373|sheol:0.0555555555556|qokal:0.0111111111111|dal:0.00523560209424|dol:0.0394736842105|chol:0.0320699708455|okol:0.0566037735849|sol:0|qotol:0.046511627907|okeol:0.0454545454545|cthol:0.0392156862745	shol:0.0272727272727|al:0.015503875969|sheol:0.0701754385965|qokal:0|dal:0|dol:0.0454545454545|chol:0.0466101694915|okol:0.0789473684211|sol:0|qotol:0.04|okeol:0.037037037037|cthol:0.0444444444444	NO_ROLE_LEAD	0	0	0
G805-K057	cheol	L1	PREPARATION	4	3	0.0283687943262	4	3	0.0444444444444	4	3	3	2	0.0196736581762	0.0681818181818	0.015127862028	0.0740740740741	0	0	0	shol:0.0184049079755|al:0.0245098039216|sheol:0.0333333333333|qokal:0.0333333333333|dal:0.020942408377|dol:0|chol:0.0174927113703|okol:0|sol:0|qotol:0.0232558139535|okeol:0.0681818181818|cthol:0	shol:0.0272727272727|al:0.0232558139535|sheol:0.0175438596491|qokal:0.0462962962963|dal:0.0333333333333|dol:0|chol:0.0127118644068|okol:0|sol:0|qotol:0|okeol:0.0740740740741|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K058	cheol	L1	PROCESS	1	1	0.00709219858156	0	0	0	4	13	3	12	0	0.0454545454545	0	0.0666666666667	0	0	0	shol:0|al:0|sheol:0|qokal:0.0111111111111|dal:0|dol:0|chol:0.00583090379009|okol:0|sol:0.0175438596491|qotol:0|okeol:0.0454545454545|cthol:0	shol:0|al:0|sheol:0|qokal:0|dal:0|dol:0|chol:0.00423728813559|okol:0|sol:0.0666666666667|qotol:0|okeol:0.037037037037|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K059	cheol	L1	CLOSE	1	1	0.00709219858156	1	1	0.0111111111111	6	6	5	5	0	0.0277777777778	0	0.04	0	0	0	shol:0|al:0.0245098039216|sheol:0.0111111111111|qokal:0.0277777777778|dal:0|dol:0|chol:0|okol:0.0188679245283|sol:0|qotol:0.0232558139535|okeol:0|cthol:0	shol:0|al:0.031007751938|sheol:0.0175438596491|qokal:0.0277777777778|dal:0|dol:0|chol:0|okol:0.0263157894737|sol:0|qotol:0.04|okeol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K060	cheol	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0.00291545189504	0	0.00423728813559	0	0	0	shol:0|al:0|sheol:0|qokal:0|dal:0|dol:0|chol:0.00291545189504|okol:0|sol:0|qotol:0|okeol:0|cthol:0	shol:0|al:0|sheol:0|qokal:0|dal:0|dol:0|chol:0.00423728813559|okol:0|sol:0|qotol:0|okeol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K061	cheol	R1	HOT	6	6	0.0425531914894	3	3	0.031914893617	2	4	1	3	0.0167869034406	0.0555555555556	0.0244047619048	0.0526315789474	0	0	0	shol:0.0368098159509|al:0.0147058823529|sheol:0.0555555555556|qokal:0.00555555555556|dal:0.0104712041885|dol:0.0131578947368|chol:0.0233236151603|okol:0.0188679245283|sol:0|qotol:0.0232558139535|okeol:0.0227272727273|cthol:0	shol:0.0483870967742|al:0.0168067226891|sheol:0.0526315789474|qokal:0.00884955752212|dal:0.025|dol:0.0208333333333|chol:0.0238095238095|okol:0.0277777777778|sol:0|qotol:0.0285714285714|okeol:0.0357142857143|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K062	cheol	R1	COLD	3	3	0.0212765957447	1	1	0.0106382978723	3	4	2	3	0	0.0333333333333	0	0.0526315789474	0	0	0	shol:0|al:0|sheol:0.0333333333333|qokal:0|dal:0.00523560209424|dol:0|chol:0.00291545189504|okol:0|sol:0|qotol:0.0232558139535|okeol:0|cthol:0	shol:0|al:0|sheol:0.0526315789474|qokal:0|dal:0.0125|dol:0|chol:0.00396825396825|okol:0|sol:0|qotol:0.0285714285714|okeol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K063	cheol	R1	DRY	3	3	0.0212765957447	3	3	0.031914893617	2	2	1	1	0.0127139166936	0.0526315789474	0.0164678774736	0.0487804878049	0	0	0	shol:0.0122699386503|al:0.0196078431373|sheol:0|qokal:0|dal:0.0157068062827|dol:0.0131578947368|chol:0.0174927113703|okol:0.0188679245283|sol:0.0526315789474|qotol:0|okeol:0|cthol:0	shol:0.0161290322581|al:0.0168067226891|sheol:0|qokal:0|dal:0.025|dol:0.0208333333333|chol:0.0198412698413|okol:0.0277777777778|sol:0.0487804878049|qotol:0|okeol:0|cthol:0	ROLE_LEAD	0	0	0
G805-K064	cheol	R1	MOIST	0	0	0	0	0	0	13	13	12	12	0.00277777777778	0.046511627907	0	0.0571428571429	0	0	0	shol:0.00613496932515|al:0|sheol:0.0222222222222|qokal:0.00555555555556|dal:0|dol:0|chol:0|okol:0|sol:0.0175438596491|qotol:0.046511627907|okeol:0.0227272727273|cthol:0	shol:0.00806451612903|al:0|sheol:0.0350877192982|qokal:0|dal:0|dol:0|chol:0|okol:0|sol:0.0243902439024|qotol:0.0571428571429|okeol:0.0357142857143|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K065	cheol	R1	AMOUNT	1	1	0.00709219858156	1	1	0.0106382978723	3	3	2	2	0	0.0222222222222	0	0.0175438596491	0	0	0	shol:0|al:0|sheol:0.0222222222222|qokal:0|dal:0.00523560209424|dol:0|chol:0.00874635568513|okol:0|sol:0|qotol:0|okeol:0|cthol:0	shol:0|al:0|sheol:0.0175438596491|qokal:0|dal:0.0125|dol:0|chol:0.00793650793651|okol:0|sol:0|qotol:0|okeol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K066	cheol	R1	VALUE	8	8	0.0567375886525	5	5	0.0531914893617	3	4	2	3	0.0263676899331	0.0754716981132	0.0267857142857	0.111111111111	0	0	0	shol:0.0429447852761|al:0.0294117647059|sheol:0.0555555555556|qokal:0.00555555555556|dal:0.0157068062827|dol:0|chol:0.0233236151603|okol:0.0754716981132|sol:0.0526315789474|qotol:0.0232558139535|okeol:0.0681818181818|cthol:0	shol:0.0564516129032|al:0.0336134453782|sheol:0.0701754385965|qokal:0.00884955752212|dal:0.025|dol:0|chol:0.0238095238095|okol:0.111111111111|sol:0.0243902439024|qotol:0.0285714285714|okeol:0.0357142857143|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K067	cheol	R1	PART	1	1	0.00709219858156	0	0	0	2	13	1	12	0	0.0175438596491	0	0.00840336134454	0	0	0	shol:0.00613496932515|al:0.00490196078431|sheol:0|qokal:0|dal:0.00523560209424|dol:0|chol:0.00291545189504|okol:0|sol:0.0175438596491|qotol:0|okeol:0|cthol:0	shol:0.00806451612903|al:0.00840336134454|sheol:0|qokal:0|dal:0|dol:0|chol:0.00396825396825|okol:0|sol:0|qotol:0|okeol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K068	cheol	R1	MATERIAL	2	2	0.0141843971631	0	0	0	9	13	8	12	0.0190063755564	0.093023255814	0.024800163968	0.114285714286	0	0	0	shol:0.0184049079755|al:0.0196078431373|sheol:0.0555555555556|qokal:0.0111111111111|dal:0.00523560209424|dol:0.0131578947368|chol:0.0291545189504|okol:0|sol:0.0175438596491|qotol:0.093023255814|okeol:0.0454545454545|cthol:0.0196078431373	shol:0.0241935483871|al:0.0252100840336|sheol:0.0701754385965|qokal:0.00884955752212|dal:0.0125|dol:0.0208333333333|chol:0.0357142857143|okol:0|sol:0.0243902439024|qotol:0.114285714286|okeol:0.0714285714286|cthol:0.0285714285714	NO_ROLE_LEAD	0	0	0
G805-K069	cheol	R1	PREPARATION	3	3	0.0212765957447	2	2	0.0212765957447	6	7	5	6	0.0189760114572	0.0681818181818	0.0188550420168	0.0555555555556	0	0	0	shol:0|al:0.0294117647059|sheol:0.0333333333333|qokal:0|dal:0.00523560209424|dol:0.0263157894737|chol:0.0204081632653|okol:0.0377358490566|sol:0.0175438596491|qotol:0|okeol:0.0681818181818|cthol:0	shol:0|al:0.0252100840336|sheol:0.0526315789474|qokal:0|dal:0.0125|dol:0.0416666666667|chol:0.0277777777778|okol:0.0555555555556|sol:0|qotol:0|okeol:0.0357142857143|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K070	cheol	R1	PROCESS	1	1	0.00709219858156	1	1	0.0106382978723	4	5	3	4	0.00261780104712	0.0350877192982	0.00396825396825	0.0285714285714	0	0	0	shol:0|al:0|sheol:0.0222222222222|qokal:0.00555555555556|dal:0.00523560209424|dol:0|chol:0.00583090379009|okol:0|sol:0.0350877192982|qotol:0|okeol:0|cthol:0.0196078431373	shol:0|al:0|sheol:0.0175438596491|qokal:0.00884955752212|dal:0.0125|dol:0|chol:0.00793650793651|okol:0|sol:0.0243902439024|qotol:0|okeol:0|cthol:0.0285714285714	NO_ROLE_LEAD	0	0	0
G805-K071	cheol	R1	CLOSE	1	1	0.00709219858156	1	1	0.0106382978723	7	7	6	6	0.00701328150308	0.0227272727273	0.00806451612903	0.0357142857143	0	0	0	shol:0.0122699386503|al:0.0147058823529|sheol:0.0111111111111|qokal:0|dal:0|dol:0|chol:0.00291545189504|okol:0.0188679245283|sol:0.0175438596491|qotol:0|okeol:0.0227272727273|cthol:0	shol:0.0161290322581|al:0.0168067226891|sheol:0.0175438596491|qokal:0|dal:0|dol:0|chol:0|okol:0.0277777777778|sol:0.0243902439024|qotol:0|okeol:0.0357142857143|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K072	cheol	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	shol:0|al:0|sheol:0|qokal:0|dal:0|dol:0|chol:0|okol:0|sol:0|qotol:0|okeol:0|cthol:0	shol:0|al:0|sheol:0|qokal:0|dal:0|dol:0|chol:0|okol:0|sol:0|qotol:0|okeol:0|cthol:0	NO_ROLE_LEAD	0	0	0
G805-K073	okail	L1	HOT	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K074	okail	L1	COLD	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:1|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:1|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K075	okail	L1	DRY	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:1|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:1|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K076	okail	L1	MOIST	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K077	okail	L1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K078	okail	L1	VALUE	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:1|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:1|tail:0|tedal:0	daiil:0|keel:1|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:1|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K079	okail	L1	PART	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K080	okail	L1	MATERIAL	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:1|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:1|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K081	okail	L1	PREPARATION	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:1|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:1|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K082	okail	L1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K083	okail	L1	CLOSE	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K084	okail	L1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K085	okail	R1	HOT	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K086	okail	R1	COLD	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:1|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:1|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K087	okail	R1	DRY	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:1|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:1|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K088	okail	R1	MOIST	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K089	okail	R1	AMOUNT	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K090	okail	R1	VALUE	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:1|qetal:0|qokail:1|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:1|qetal:0|qokail:1|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K091	okail	R1	PART	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K092	okail	R1	MATERIAL	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K093	okail	R1	PREPARATION	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:1|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:1|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K094	okail	R1	PROCESS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K095	okail	R1	CLOSE	0	0	0	0	0	0	13	13	12	12	0	1	0	1	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:1|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:1|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K096	okail	R1	PASS	0	0	0	0	0	0	13	13	12	12	0	0	0	0	0	0	0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	daiil:0|keel:0|lchedal:0|lkeal:0|lolol:0|olchal:0|opalal:0|qetal:0|qokail:0|qokalol:0|tail:0|tedal:0	NO_ROLE_LEAD	0	0	0
G805-K097	okal	L1	HOT	11	11	0.0901639344262	5	5	0.0724637681159	1	1	0	0	0.0245248406111	0.0454545454545	0.0264584154513	0.0666666666667	1	1	1	al:0.0245098039216|sheol:0.0222222222222|qokal:0.0444444444444|dol:0.0263157894737|shol:0.0245398773006|dal:0.0261780104712|okol:0|sol:0.0175438596491|qotol:0.0232558139535|chol:0.0262390670554|cthol:0|okeol:0.0454545454545	al:0.0232558139535|sheol:0|qokal:0.037037037037|dol:0.0454545454545|shol:0.0181818181818|dal:0.0333333333333|okol:0|sol:0.0666666666667|qotol:0|chol:0.0296610169492|cthol:0|okeol:0.037037037037	ROLE_LEAD	0	0	0
G805-K098	okal	L1	COLD	0	0	0	0	0	0	13	13	12	12	0.0114008179959	0.046511627907	0.0138047138047	0.08	0	0	0	al:0.00490196078431|sheol:0.0333333333333|qokal:0.0166666666667|dol:0.0394736842105|shol:0.00613496932515|dal:0.00523560209424|okol:0|sol:0|qotol:0.046511627907|chol:0|cthol:0.0196078431373|okeol:0.0227272727273	al:0.0077519379845|sheol:0.0350877192982|qokal:0.0185185185185|dol:0.0227272727273|shol:0.00909090909091|dal:0.00833333333333|okol:0|sol:0|qotol:0.08|chol:0|cthol:0.0222222222222|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K099	okal	L1	DRY	2	2	0.016393442623	0	0	0	6	13	5	12	0.0124098511585	0.0294117647059	0.0201355661882	0.0666666666667	0	0	0	al:0.0294117647059|sheol:0.0111111111111|qokal:0.0222222222222|dol:0.0131578947368|shol:0.00613496932515|dal:0.020942408377|okol:0.0188679245283|sol:0.0175438596491|qotol:0|chol:0.0116618075802|cthol:0|okeol:0	al:0.031007751938|sheol:0.0175438596491|qokal:0.0277777777778|dol:0.0227272727273|shol:0.00909090909091|dal:0.0333333333333|okol:0.0263157894737|sol:0.0666666666667|qotol:0|chol:0.0127118644068|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K100	okal	L1	MOIST	0	0	0	0	0	0	13	13	12	12	0	0.0222222222222	0	0.0350877192982	0	0	0	al:0.00980392156863|sheol:0.0222222222222|qokal:0|dol:0|shol:0.00613496932515|dal:0|okol:0|sol:0|qotol:0|chol:0.00291545189504|cthol:0|okeol:0	al:0.0077519379845|sheol:0.0350877192982|qokal:0|dol:0|shol:0.00909090909091|dal:0|okol:0|sol:0|qotol:0|chol:0.00423728813559|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K101	okal	L1	AMOUNT	1	1	0.00819672131148	1	1	0.0144927536232	5	3	4	2	0.00522875816993	0.0227272727273	0	0.0263157894737	0	0	0	al:0.00490196078431|sheol:0.0222222222222|qokal:0.00555555555556|dol:0|shol:0.00613496932515|dal:0|okol:0.0188679245283|sol:0|qotol:0|chol:0.0174927113703|cthol:0|okeol:0.0227272727273	al:0|sheol:0|qokal:0|dol:0|shol:0.00909090909091|dal:0|okol:0.0263157894737|sol:0|qotol:0|chol:0.0254237288136|cthol:0|okeol:0	NO_ROLE_LEAD	0	0	0
G805-K102	okal	L1	VALUE	11	10	0.0901639344262	4	4	0.0579710144928	1	3	0	2	0.0268471981255	0.0777777777778	0.0378983634798	0.0833333333333	1	0	0	al:0.0294117647059|sheol:0.0333333333333|qokal:0.0777777777778|dol:0.0394736842105|shol:0.0245398773006|dal:0.0314136125654|okol:0.0188679245283|sol:0.0175438596491|qotol:0.0232558139535|chol:0.0291545189504|cthol:0|okeol:0.0227272727273	al:0.0387596899225|sheol:0.0175438596491|qokal:0.0833333333333|dol:0.0454545454545|shol:0.0181818181818|dal:0.0416666666667|okol:0.0263157894737|sol:0.0666666666667|qotol:0.04|chol:0.0296610169492|cthol:0|okeol:0.037037037037	ROLE_LEAD	0	0	0
G805-K103	okal	L1	PART	2	2	0.016393442623	1	1	0.0144927536232	4	3	3	2	0	0.0377358490566	0	0.0526315789474	0	0	0	al:0.00980392156863|sheol:0|qokal:0|dol:0|shol:0|dal:0|okol:0.0377358490566|sol:0|qotol:0.0232558139535|chol:0|cthol:0|okeol:0.0227272727273	al:0.0077519379845|sheol:0|qokal:0|dol:0|shol:0|dal:0|okol:0.0526315789474|sol:0|qotol:0|chol:0|cthol:0|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K104	okal	L1	MATERIAL	3	3	0.0245901639344	2	2	0.0289855072464	8	8	7	7	0.03564282856	0.0566037735849	0.0385185185185	0.0789473684211	0	0	0	al:0.0196078431373|sheol:0.0555555555556|qokal:0.0111111111111|dol:0.0394736842105|shol:0.0245398773006|dal:0.00523560209424|okol:0.0566037735849|sol:0|qotol:0.046511627907|chol:0.0320699708455|cthol:0.0392156862745|okeol:0.0454545454545	al:0.015503875969|sheol:0.0701754385965|qokal:0|dol:0.0454545454545|shol:0.0272727272727|dal:0|okol:0.0789473684211|sol:0|qotol:0.04|chol:0.0466101694915|cthol:0.0444444444444|okeol:0.037037037037	NO_ROLE_LEAD	0	0	0
G805-K105	okal	L1	PREPARATION	6	5	0.0491803278689	2	2	0.0289855072464	2	4	1	3	0.0196736581762	0.0681818181818	0.015127862028	0.0740740740741	0	0	0	al:0.0245098039216|sheol:0.0333333333333|qokal:0.0333333333333|dol:0|shol:0.0184049079755|dal:0.020942408377|okol:0|sol:0|qotol:0.0232558139535|chol:0.0174927113703|cthol:0|okeol:0.0681818181818	al:0.0232558139535|sheol:0.0175438596491|qokal:0.0462962962963|dol:0|shol:0.0272727272727|dal:0.0333333333333|okol:0|sol:0|qotol:0|chol:0.0127118644068|cthol:0|okeol:0.0740740740741	NO_ROLE_LEAD	0	0	0
