source_group_id	unit_id	record_id	page	local_owner	visible_surface	clause_shape_id	source_slots	period_source_clause	direction_scope
E219	B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	qokaiin	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	CURRENT_VISIBLE_OWNER_ONLY
E220	B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	okey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E221	B2-S016	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	pchedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: einführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E222	B2-S017	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	rsheal	C03	ACTION>TARGET>GRADE	Führe aus und beachte Dauer oder Endpunkt: kurz am Ziel ruhen.	CURRENT_VISIBLE_OWNER_ONLY
E223	B2-S017	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	daldy	C11	TARGET>CLOSE	Setze die bezeichnete Zielstelle: Nebenoeffnung; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E224	B2-S018	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	qokeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E225	B2-S019	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	rshedy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: Waschgang abschließen.	CURRENT_VISIBLE_OWNER_ONLY
E226	B2-S020	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	qoteedy	C02	ORDER>GRADE>CLOSE	Danach oder in demselben Gang: lange Folge; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E227	B2-S021	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	qokeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E228	B2-S022	B2	f82r	B2_LOWER_POOL_EDGE_STATIONS	lochedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: Rest abfuehren; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E229	B3-S001	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	olkeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger sammeln; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E230	B3-S002	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	qotal	C02	ORDER>TARGET	Danach oder in demselben Gang: danach dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E231	B3-S002	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	chkeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger wärmen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E232	B3-S003	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	chey	C12	REFERENT	Nimm diesen Posten wieder auf: dieser Posten.	CURRENT_VISIBLE_OWNER_ONLY
E233	B3-S003	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	daiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Sollmaß.	CURRENT_VISIBLE_OWNER_ONLY
E234	B3-S003	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	chey	C12	REFERENT	Nimm diesen Posten wieder auf: dieser Posten.	CURRENT_VISIBLE_OWNER_ONLY
E235	B3-S003	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	lchedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: abführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E236	B3-S004	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	qokaiin	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	CURRENT_VISIBLE_OWNER_ONLY
E237	B3-S004	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	qotal	C02	ORDER>TARGET	Danach oder in demselben Gang: danach dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E238	B3-S004	B3	f83r	B3_UPPER_MARGIN_OPEN_FAN_STATION	dar	C09	SOURCE_OR_PREPARATION	Nenne Quelle, Lauf, Auszug oder Ansatz: aus dem Ansatz.	CURRENT_VISIBLE_OWNER_ONLY
E239	B3-S005	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	schedy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: Posten überführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E240	B3-S006	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	chedchy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: diesen Posten überführen.	CURRENT_VISIBLE_OWNER_ONLY
E241	B3-S006	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	qokal	C04	ACTION>TARGET	Führe es an der bezeichneten Stelle aus: dort ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E242	B3-S006	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	olchedy	C02	ORDER>ACTION>CLOSE	Danach oder in demselben Gang: weiterüberführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E243	B3-S007	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	qokaiin	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	CURRENT_VISIBLE_OWNER_ONLY
E244	B3-S007	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	chedy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E245	B3-S007	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	qokeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E246	B3-S008	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	lchedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: abführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E247	B3-S009	B3	f83r	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	qoky	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E248	B3-S010	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	pchedal	C01	LEARNED_OR_LOCAL_BODY>ACTION>TARGET	Setze die gelernte Fachkarte: Einlass.	CURRENT_VISIBLE_OWNER_ONLY
E249	B3-S010	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	otedy	C02	ORDER>GRADE>CLOSE	Danach oder in demselben Gang: kurze Folge; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E250	B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	shecthedchy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: bereiten Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E251	B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	qoky	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E252	B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	chedy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E253	B3-S011	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	chary	C09	SOURCE_OR_PREPARATION>REFERENT	Nenne Quelle, Lauf, Auszug oder Ansatz: aus diesem Posten.	CURRENT_VISIBLE_OWNER_ONLY
E254	B3-S012	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	sor	C09	SOURCE_OR_PREPARATION	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz.	CURRENT_VISIBLE_OWNER_ONLY
E255	B3-S012	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	shedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E256	B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	qokaiin	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	CURRENT_VISIBLE_OWNER_ONLY
E257	B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	chkain	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: eine Portion.	CURRENT_VISIBLE_OWNER_ONLY
E258	B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	shcthey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: kurz bereithalten.	CURRENT_VISIBLE_OWNER_ONLY
E259	B3-S013	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	qokedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E260	B3-S014	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	okair	C05	ACTION>SOURCE_OR_PREPARATION	Führe es aus dem Vorrat oder am Ansatz aus: Wasser einlassen.	CURRENT_VISIBLE_OWNER_ONLY
E261	B3-S014	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	sheedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger absetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E262	B3-S015	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	lchedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: abführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E263	B3-S016	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	lo	C01	LEARNED_OR_LOCAL_BODY	Setze die gelernte Fachkarte: abfuehren.	CURRENT_VISIBLE_OWNER_ONLY
E264	B3-S016	B3	f83r	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	qokchedy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: angesetzten Inhalt überführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E265	B3-S017	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	qokeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E266	B3-S018	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	shedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E267	B3-S019	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	qokshedy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: Absetzgang ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E268	B3-S020	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	dal	C11	TARGET	Setze die bezeichnete Zielstelle: dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E269	B3-S020	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	lchedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: abführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E270	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	qokaiin	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.	CURRENT_VISIBLE_OWNER_ONLY
E271	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	shcthy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: bereit.	CURRENT_VISIBLE_OWNER_ONLY
E272	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	dal	C11	TARGET	Setze die bezeichnete Zielstelle: dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E273	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	sy	C12	REFERENT	Nimm diesen Posten wieder auf: dieser Posten.	CURRENT_VISIBLE_OWNER_ONLY
E274	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	saiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Sollmaß.	CURRENT_VISIBLE_OWNER_ONLY
E275	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	shedal	C04	ACTION>TARGET	Führe es an der bezeichneten Stelle aus: dort absetzen.	CURRENT_VISIBLE_OWNER_ONLY
E276	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	shecthy	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: kurz bereit halten.	CURRENT_VISIBLE_OWNER_ONLY
E277	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	chey	C12	REFERENT	Nimm diesen Posten wieder auf: dieser Posten.	CURRENT_VISIBLE_OWNER_ONLY
E278	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	tal	C11	TARGET	Setze die bezeichnete Zielstelle: dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E279	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	shcthy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: bereit.	CURRENT_VISIBLE_OWNER_ONLY
E280	B3-S021	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	dalchdy	C04	ACTION>TARGET>CLOSE	Führe es an der bezeichneten Stelle aus: dorthin umsetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E281	B3-S022	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	qotchedy	C02	ORDER>ACTION>CLOSE	Danach oder in demselben Gang: nächsten Posten überführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E282	B3-S023	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	lchedy	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	Setze die gelernte Fachkarte: abführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E283	B3-S024	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	tchedy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: Posten überführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E284	B3-S025	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	qokchdy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: Umsetzung ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E285	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	cheedar	C05	ACTION>SOURCE_OR_PREPARATION	Führe es aus dem Vorrat oder am Ansatz aus: von dort umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E286	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	chldaiin	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: Absetzmaß.	CURRENT_VISIBLE_OWNER_ONLY
E287	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	chedy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E288	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	qokain	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: eine Portion zugeben.	CURRENT_VISIBLE_OWNER_ONLY
E289	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	checthy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: bereit.	CURRENT_VISIBLE_OWNER_ONLY
E290	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	chealror	C09	SOURCE_OR_PREPARATION>TARGET	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz von dort zur Zielstelle.	CURRENT_VISIBLE_OWNER_ONLY
E291	B3-S026	B3	f83r	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	solkeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger sammeln; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E292	B3-S027	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	qoteedy	C02	ORDER>GRADE>CLOSE	Danach oder in demselben Gang: lange Folge; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E293	B3-S028	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	qokeey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E294	B3-S028	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	qokedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E295	B3-S029	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	sol	C02	ORDER	Danach oder in demselben Gang: fortsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E296	B3-S029	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	cheeety	C10	QUANTITY_OR_STAGE>GRADE	Setze Maß, Portion oder Stufe: ganzen Teilposten.	CURRENT_VISIBLE_OWNER_ONLY
E297	B3-S029	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	qokedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E298	B3-S030	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	qoky	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E299	B3-S030	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	saiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Sollmaß.	CURRENT_VISIBLE_OWNER_ONLY
E300	B3-S030	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	schedair	C09	SOURCE_OR_PREPARATION	Nenne Quelle, Lauf, Auszug oder Ansatz: Wasser weiterleiten.	CURRENT_VISIBLE_OWNER_ONLY
E301	B3-S030	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	otchedy	C02	ORDER>ACTION>CLOSE	Danach oder in demselben Gang: nächsten Posten überführen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E302	B3-S031	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	qokeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E303	B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	chedain	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: Portion umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E304	B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	chedy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E305	B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	qotedaiin	C02	ORDER>QUANTITY_OR_STAGE>GRADE	Danach oder in demselben Gang: kurzes Folgemass.	CURRENT_VISIBLE_OWNER_ONLY
E306	B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	otaiin	C02	ORDER>QUANTITY_OR_STAGE	Danach oder in demselben Gang: Folgemaß.	CURRENT_VISIBLE_OWNER_ONLY
E307	B3-S032	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	otedy	C02	ORDER>GRADE>CLOSE	Danach oder in demselben Gang: kurze Folge; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E308	B3-S033	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	ldy	C01	LEARNED_OR_LOCAL_BODY>CLOSE	Setze die gelernte Fachkarte: abziehen; Ende.	CURRENT_VISIBLE_OWNER_ONLY
E309	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	soiiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Sollstufe.	CURRENT_VISIBLE_OWNER_ONLY
E310	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	checthy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: bereit.	CURRENT_VISIBLE_OWNER_ONLY
E311	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	chety	C06	ACTION>QUANTITY_OR_STAGE	Führe es in der angegebenen Portion oder Stufe aus: Teil abtrennen.	CURRENT_VISIBLE_OWNER_ONLY
E312	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	otaiin	C02	ORDER>QUANTITY_OR_STAGE	Danach oder in demselben Gang: Folgemaß.	CURRENT_VISIBLE_OWNER_ONLY
E313	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	olsaly	C11	TARGET>REFERENT	Setze die bezeichnete Zielstelle: untere Zielstelle.	CURRENT_VISIBLE_OWNER_ONLY
E314	B3-S034	B3	f83r	B3_MAIN_ARCH_LINKED_PAIR	shedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E315	B4-S001	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qokeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E316	B4-S002	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qolchey	C02	ORDER>REFERENT	Danach oder in demselben Gang: diesen Posten weiterfuehren.	CURRENT_VISIBLE_OWNER_ONLY
E317	B4-S002	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qokeey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E318	B4-S002	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qokedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E319	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	chedy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E320	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	otal	C02	ORDER>TARGET	Danach oder in demselben Gang: danach dorthin.	CURRENT_VISIBLE_OWNER_ONLY
E321	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	otchey	C02	ORDER>REFERENT	Danach oder in demselben Gang: nächster Teilposten.	CURRENT_VISIBLE_OWNER_ONLY
E322	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qokeey	C03	ACTION>GRADE>REFERENT	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E323	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qoky	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.	CURRENT_VISIBLE_OWNER_ONLY
E324	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	tol	C02	ORDER	Danach oder in demselben Gang: fortsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E325	B4-S003	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	shedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E326	B4-S004	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qokylddy	C01	LEARNED_OR_LOCAL_BODY>ACTION>REFERENT	Setze die gelernte Fachkarte: aktuellen Posten befestigen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E327	B4-S005	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	dain	C01	LEARNED_OR_LOCAL_BODY	Setze die gelernte Fachkarte: Tuch.	CURRENT_VISIBLE_OWNER_ONLY
E328	B4-S005	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	chedy	C07	ACTION>REFERENT	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	CURRENT_VISIBLE_OWNER_ONLY
E329	B4-S005	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	qokeedy	C03	ACTION>GRADE>CLOSE	Führe aus und beachte Dauer oder Endpunkt: länger ansetzen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E330	B4-S006	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	shckhedy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: seihen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E331	B4-S007	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	shckhedy	C08	ACTION>CLOSE	Führe die Handlung aus; schließe nur bei Endkarte: seihen; Schluss.	CURRENT_VISIBLE_OWNER_ONLY
E332	B4-S008	B4	f83r	B4_MAIN_ARCH_LINKED_PAIR	saiin	C10	QUANTITY_OR_STAGE	Setze Maß, Portion oder Stufe: Sollmaß.	CURRENT_VISIBLE_OWNER_ONLY
