schedule_id	bank_id	physical_page	owner_de	event_count	replacement_count	stop_count	isolated_global_exact_count	isolated_global_all_exact
SWAP_FIRST	G456-05-K049	f88v	erste Gefaess-/Zutatengruppe	39	4	0	39	YES
SWAP_FIRST	G456-05-K050	f88v	zweite Gefaess-/Zutatengruppe	92	16	1	92	YES
SWAP_FIRST	G456-05-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	6	0	47	YES
SWAP_FIRST	G456-05-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	6	0	35	YES
SWAP_FIRST	G456-05-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	2	0	44	YES
SWAP_FIRST	G456-05-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	6	0	44	YES
SWAP_FIRST	G456-05-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	6	2	62	YES
SWAP_FIRST	G456-05-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	10	0	106	YES
SWAP_FIRST	G456-05-K057	f95v	F95V_WHOLE_PLANT	178	46	3	178	YES
SUBSTITUTION_FIRST	G456-06-K001	f10r	zweiknolliges blauköpfiges Heilkraut	92	4	0	92	YES
SUBSTITUTION_FIRST	G456-06-K002	f11r	blühender dreikroniger Sodenstock	59	4	0	59	YES
SUBSTITUTION_FIRST	G456-06-K003	f13r	große Wurzelkrone mit Blatt und Blütenstand	77	10	0	77	YES
SUBSTITUTION_FIRST	G456-06-K004	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	78	14	0	78	YES
SUBSTITUTION_FIRST	G456-06-K005	f18r	große abgebildete Blütenpflanze	84	8	0	84	YES
SUBSTITUTION_FIRST	G456-06-K006	f1r	F1R_TEXT_BLOCK_A	46	2	0	46	YES
SUBSTITUTION_FIRST	G456-06-K007	f1r	F1R_TEXT_BLOCK_B	25	4	0	25	YES
SUBSTITUTION_FIRST	G456-06-K008	f1r	F1R_TEXT_BLOCK_C	88	2	0	88	YES
SUBSTITUTION_FIRST	G456-06-K009	f1r	F1R_TEXT_BLOCK_D	55	4	0	55	YES
SUBSTITUTION_FIRST	G456-06-K010	f24v	F24V_WHOLE_PLANT	86	6	0	86	YES
SUBSTITUTION_FIRST	G456-06-K011	f55v	große aromatische Doldenpflanze	106	10	0	106	YES
SUBSTITUTION_FIRST	G456-06-K012	f56r	stachelköpfiges Kraut in mehreren Reifestufen	105	6	0	105	YES
SUBSTITUTION_FIRST	G456-06-K013	f67r2	zwei getrennte Himmelsräder und Tabelle	126	20	0	126	YES
SUBSTITUTION_FIRST	G456-06-K014	f68r1	mehrteilige Sternstellentafel	31	6	0	31	YES
SUBSTITUTION_FIRST	G456-06-K015	f71v	dritte lokale Ringgruppe	11	2	0	11	YES
SUBSTITUTION_FIRST	G456-06-K016	f71v	erste lokale Figuren-/Sternringgruppe	37	4	0	37	YES
SUBSTITUTION_FIRST	G456-06-K017	f71v	zweite lokale Figuren-/Sternringgruppe	30	4	0	30	YES
SUBSTITUTION_FIRST	G456-06-K018	f72r	Tierkreis-Ringgruppe A	42	8	0	42	YES
SUBSTITUTION_FIRST	G456-06-K019	f72r	Tierkreis-Ringgruppe B	27	4	0	27	YES
SUBSTITUTION_FIRST	G456-06-K020	f72r	Tierkreis-Ringgruppe C	13	2	0	13	YES
SUBSTITUTION_FIRST	G456-06-K021	f72r	Tierkreis-Ringgruppe D	41	2	0	41	YES
SUBSTITUTION_FIRST	G456-06-K022	f72r	Tierkreis-Ringgruppe E	26	6	0	26	YES
SUBSTITUTION_FIRST	G456-06-K023	f72r	Tierkreis-Ringgruppe F	15	2	0	15	YES
SUBSTITUTION_FIRST	G456-06-K024	f72r	Tierkreis-Ringgruppe G	47	6	0	47	YES
SUBSTITUTION_FIRST	G456-06-K025	f72r	Tierkreis-Ringgruppe H	41	4	0	41	YES
SUBSTITUTION_FIRST	G456-06-K026	f72r	Tierkreis-Ringgruppe I	27	6	0	27	YES
SUBSTITUTION_FIRST	G456-06-K027	f72r	Tierkreis-Ringgruppe J	9	2	0	9	YES
SUBSTITUTION_FIRST	G456-06-K028	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	408	136	4	408	YES
SUBSTITUTION_FIRST	G456-06-K029	f76r	unbebilderter Textabschnitt A0	37	10	0	37	YES
SUBSTITUTION_FIRST	G456-06-K030	f76r	unbebilderter Textabschnitt A1	26	10	2	26	YES
SUBSTITUTION_FIRST	G456-06-K031	f76r	unbebilderter Textabschnitt A2	28	8	0	28	YES
SUBSTITUTION_FIRST	G456-06-K032	f76r	unbebilderter Textabschnitt A3	39	12	0	39	YES
SUBSTITUTION_FIRST	G456-06-K033	f76r	unbebilderter Textabschnitt A4	36	8	0	36	YES
SUBSTITUTION_FIRST	G456-06-K034	f76r	unbebilderter Textabschnitt A5	35	12	0	35	YES
SUBSTITUTION_FIRST	G456-06-K035	f76r	unbebilderter Textabschnitt A6	53	14	0	53	YES
SUBSTITUTION_FIRST	G456-06-K036	f76r	unbebilderter Textabschnitt A7	39	6	0	39	YES
SUBSTITUTION_FIRST	G456-06-K037	f76r	unbebilderter Textabschnitt A8	69	18	1	69	YES
SUBSTITUTION_FIRST	G456-06-K038	f76r	unbebilderter Textabschnitt A9	6	2	0	6	YES
SUBSTITUTION_FIRST	G456-06-K039	f76r	unbebilderter Textabschnitt B	58	20	2	58	YES
SUBSTITUTION_FIRST	G456-06-K040	f76r	unbebilderter Textabschnitt C	76	22	0	76	YES
SUBSTITUTION_FIRST	G456-06-K041	f76r	unbebilderter Textabschnitt D	58	22	1	58	YES
SUBSTITUTION_FIRST	G456-06-K042	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	321	108	1	321	YES
SUBSTITUTION_FIRST	G456-06-K043	f81r	F81R_LOWER_POOL	116	42	2	116	YES
SUBSTITUTION_FIRST	G456-06-K044	f81r	F81R_UPPER_POOL	94	26	1	94	YES
SUBSTITUTION_FIRST	G456-06-K045	f81v	gemeinsames zweireihiges Badfeld	253	78	2	253	YES
SUBSTITUTION_FIRST	G456-06-K046	f82r	mehrere getrennte Bad- und Leitungsstationen	278	82	2	278	YES
SUBSTITUTION_FIRST	G456-06-K047	f83r	Variantenatlas lokaler Becken und Anwendungen	341	126	13	341	YES
SUBSTITUTION_FIRST	G456-06-K048	f88r	sechzehn Drogenposten und drei Gefäßansätze	134	10	0	134	YES
SUBSTITUTION_FIRST	G456-06-K049	f88v	erste Gefaess-/Zutatengruppe	39	4	0	39	YES
SUBSTITUTION_FIRST	G456-06-K050	f88v	zweite Gefaess-/Zutatengruppe	92	16	0	92	YES
SUBSTITUTION_FIRST	G456-06-K051	f89r	Gefäß-/Pflanzenteilgruppe A	47	6	0	47	YES
SUBSTITUTION_FIRST	G456-06-K052	f89r	Gefäß-/Pflanzenteilgruppe B	35	6	0	35	YES
SUBSTITUTION_FIRST	G456-06-K053	f89r	Gefäß-/Pflanzenteilgruppe C	44	2	0	44	YES
SUBSTITUTION_FIRST	G456-06-K054	f89r	Gefäß-/Pflanzenteilgruppe D	44	6	0	44	YES
SUBSTITUTION_FIRST	G456-06-K055	f89r	Gefäß-/Pflanzenteilgruppe E	62	6	0	62	YES
SUBSTITUTION_FIRST	G456-06-K056	f89r	Gefäß-/Pflanzenteilgruppe F	106	10	0	106	YES
SUBSTITUTION_FIRST	G456-06-K057	f95v	F95V_WHOLE_PLANT	178	46	5	178	YES
