fragment_id	active_model	semantic_fragment	component_length	occurrence_count	event_count	page_count	register_count	model_count	surface_type_count	contains_name_slot	touches_residual_event	pages	registers	models	event_ids	surface_examples	claim_status
G482-C074	CATALOGUE	ANTEIL	1	4	4	2	2	1	4	NO	NO	f72r|f89r	CELESTIAL|PHARMA	CATALOGUE	P1008-E0128|P1008-E1093|P1008-E1300|P1008-E1409	chdaiirdainy|otorain|oporain|yorain	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C075	CATALOGUE	ANTEIL · POSTEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0128	chdaiirdainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C076	COORDINATE	AUSFÜHRUNG	1	4	4	2	2	1	4	NO	YES	f72r|f77r	BIOLOGICAL|CELESTIAL	COORDINATE	P1003-E0412|P1008-E0129|P1008-E0171|P1008-E0354	oaiin|ofaralar|oto|o	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C077	COORDINATE	AUSFÜHRUNG · WERT	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0129	oaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C078	COORDINATE	AUSGANG · POSTEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0131	ary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C079	INSTRUCTION	SETZEN · ZIELORT	2	9	9	2	2	1	6	NO	NO	f72r|f88v	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0413|P1008-E0132|P1008-E0237|P1008-E0238|P1008-E0239|P1008-E0240|P1008-E0249|P1008-E0283|P1008-E0420	okalam|okalar|okal|okaly|okaldy|okalyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C080	INSTRUCTION	SETZEN · ZIELORT · HIER	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0132	okalam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C081	INSTRUCTION	ZIELORT · HIER	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0132	okalam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C082	INSTRUCTION	HIER	1	11	11	2	2	1	11	NO	YES	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0132|P1008-E0141|P1008-E0143|P1008-E0192|P1008-E0246|P1008-E0281|P1008-E0287|P1008-E0364|P1008-E1040|P1008-E1090|P1008-E1175	okalam|ainam|sharam|okaram|okaircham|okam|okarcham|ofsholdy|oldam|ykyd|ykocfhy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C083	INSTRUCTION	{N1} · ZIELORT	2	5	5	2	2	1	5	YES	YES	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0133|P1008-E0194|P1008-E0247|P1008-E0350|P1008-E1182	ytalshdy|okealar|okeal|olkalaiin|saloiinsheol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C084	INSTRUCTION	{N1} · ZIELORT · HALTEN	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0133	ytalshdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C085	INSTRUCTION	ZIELORT · HALTEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0133	ytalshdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C086	INSTRUCTION	ZIELORT · HALTEN · {N2}	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0133	ytalshdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C087	COORDINATE	DANACH · AUSGANG · ZIELORT	3	2	2	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0136|P1008-E0236	otaraldy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C088	COORDINATE	AUSGANG · ZIELORT	2	4	4	1	1	1	3	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0136|P1008-E0171|P1008-E0236|P1008-E0458	otaraldy|ofaralar|aral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C089	COORDINATE	AUSGANG · ZIELORT · POSTEN	3	2	2	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0136|P1008-E0236	otaraldy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C090	COORDINATE	DANACH · ANTEIL	2	2	2	1	1	1	2	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0138|P1008-E0176	otain|otainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C091	INSTRUCTION	DANACH · ZIELORT	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0139	otalef	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C092	INSTRUCTION	DANACH · ZIELORT · {N1}	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0139	otalef	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C093	INSTRUCTION	ZIELORT · {N1}	2	2	2	2	2	1	2	YES	NO	f72r|f88v	CELESTIAL|PHARMA	INSTRUCTION	P1003-E0413|P1008-E0139	otalef|okalyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C094	INSTRUCTION	POSTEN · WÄHLEN	2	2	2	2	2	1	2	NO	NO	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0140|P1008-E1298	ys|cheys	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C095	INSTRUCTION	WÄHLEN	1	5	5	2	2	1	4	NO	YES	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0140|P1008-E0358|P1008-E1092|P1008-E1297|P1008-E1298	ys|ches|sodar|cheys	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C096	INSTRUCTION	ANTEIL	1	4	4	2	2	1	4	NO	YES	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0141|P1008-E1095|P1008-E1296|P1008-E1408	ainam|dan|korainy|okain	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C097	INSTRUCTION	ANTEIL · HIER	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0141	ainam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C098	INSTRUCTION	AUSFÜHRUNG	1	7	7	2	2	1	7	NO	YES	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0142|P1008-E0356|P1008-E0364|P1008-E0413|P1008-E1183|P1008-E1297|P1008-E1299	ochol|opoiiinoin|ofsholdy|ochey|opcheor|sodar|cheody	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C099	INSTRUCTION	AUSFÜHRUNG · FORTSETZEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0142	ochol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C100	INSTRUCTION	HALTEN · AUSGANG · HIER	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0143	sharam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C101	INSTRUCTION	AUSGANG · HIER	2	2	2	1	1	1	2	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0143|P1008-E0192	sharam|okaram	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C102	COORDINATE	AUSFÜHRUNG · HIER	2	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0171	ofaralar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C103	COORDINATE	AUSFÜHRUNG · HIER · AUSGANG	3	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0171	ofaralar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C104	COORDINATE	HIER · AUSGANG	2	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0171	ofaralar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C105	COORDINATE	HIER · AUSGANG · ZIELORT	3	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0171	ofaralar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C106	COORDINATE	AUSGANG · ZIELORT · AUSGANG	3	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0171	ofaralar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C107	CATALOGUE	DANACH · {N1} · POSTEN	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0172	otchoshy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C108	CATALOGUE	{N1} · POSTEN	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0172	otchoshy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C109	CATALOGUE	DANACH · {N1} · ZIELORT	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0173	otchdal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C110	INSTRUCTION	SETZEN · GRAD II	2	2	2	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0174|P1008-E0241	okeey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C111	INSTRUCTION	SETZEN · GRAD II · POSTEN	3	2	2	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0174|P1008-E0241	okeey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C112	INSTRUCTION	GRAD II	1	3	3	1	1	1	2	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0174|P1008-E0241|P1008-E0365	okeey|opoeey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C113	INSTRUCTION	GRAD II · POSTEN	2	3	3	1	1	1	2	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0174|P1008-E0241|P1008-E0365	okeey|opoeey	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C114	INSTRUCTION	AUSGANG · POSTEN	2	2	2	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0175|P1008-E0242	ary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C115	COORDINATE	DANACH · ANTEIL · POSTEN	3	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0176	otainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C116	COORDINATE	ANTEIL · POSTEN	2	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0176	otainy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C117	INSTRUCTION	SETZEN · {N1}	2	4	4	1	1	1	4	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0191|P1008-E0194|P1008-E0247|P1008-E0251	oklairdy|okealar|okeal|okyd	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C118	INSTRUCTION	SETZEN · {N1} · BAHN	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0191	oklairdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C119	INSTRUCTION	{N1} · BAHN	2	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0191	oklairdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C120	INSTRUCTION	{N1} · BAHN · {N2}	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0191	oklairdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C121	INSTRUCTION	BAHN	1	4	4	1	1	1	4	NO	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0191|P1008-E0193|P1008-E0246|P1008-E0367	oklairdy|okairy|okaircham|ykolairol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C122	INSTRUCTION	BAHN · {N2}	2	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0191	oklairdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C123	INSTRUCTION	SETZEN · AUSGANG · HIER	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0192	okaram	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C124	INSTRUCTION	SETZEN · BAHN	2	2	2	1	1	1	2	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0193|P1008-E0246	okairy|okaircham	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C125	INSTRUCTION	SETZEN · BAHN · {N1}	3	2	2	1	1	1	2	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0193|P1008-E0246	okairy|okaircham	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C126	INSTRUCTION	BAHN · {N1}	2	2	2	1	1	1	2	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0193|P1008-E0246	okairy|okaircham	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C127	INSTRUCTION	SETZEN · {N1} · ZIELORT	3	2	2	1	1	1	2	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0194|P1008-E0247	okealar|okeal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C128	INSTRUCTION	{N1} · ZIELORT · AUSGANG	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0194	okealar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C129	INSTRUCTION	ZIELORT · AUSGANG	2	3	3	1	1	1	2	NO	YES	f72r	CELESTIAL	INSTRUCTION	P1008-E0194|P1008-E0237|P1008-E0420	okealar|okalar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C130	INSTRUCTION	SETZEN · ZIELORT · AUSGANG	3	2	2	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0237|P1008-E0420	okalar	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C131	INSTRUCTION	SETZEN · ZIELORT · POSTEN	3	2	2	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0239|P1008-E0249	okaly	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C132	INSTRUCTION	ZIELORT · POSTEN	2	2	2	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0239|P1008-E0249	okaly	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C133	CATALOGUE	DANACH · {N1} · AUSGANG	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0243	oteeary	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C134	CATALOGUE	{N1} · AUSGANG	2	9	9	4	3	1	9	YES	YES	f72r|f77r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	CATALOGUE	P1003-E0081|P1003-E0554|P1003-E0557|P1008-E0243|P1008-E0284|P1008-E0418|P1008-E0453|P1008-E0455|P1008-E1412	oteeary|chosar|ykaraiin|yfary|ytoar|darchdar|daramdal|dararda|ytarem	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C135	CATALOGUE	{N1} · AUSGANG · {N2}	3	5	5	4	3	1	5	YES	YES	f72r|f77r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	CATALOGUE	P1003-E0081|P1003-E0554|P1008-E0243|P1008-E0453|P1008-E1412	oteeary|yfary|darchdar|daramdal|ytarem	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C136	CATALOGUE	AUSGANG · {N2}	2	7	7	4	3	1	7	YES	YES	f72r|f77r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	CATALOGUE	P1003-E0081|P1003-E0554|P1003-E0557|P1008-E0243|P1008-E0453|P1008-E1177|P1008-E1412	oteeary|yfary|darchdar|daramdal|dararda|sydarary|ytarem	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C137	CATALOGUE	{N2}	1	9	9	4	3	1	9	YES	YES	f72r|f77r|f88v|f89r	BIOLOGICAL|CELESTIAL|PHARMA	CATALOGUE	P1003-E0081|P1003-E0088|P1003-E0554|P1003-E0557|P1008-E0243|P1008-E0453|P1008-E1176|P1008-E1177|P1008-E1412	oteeary|yfary|darchdar|dotedy|daramdal|dararda|saldam|sydarary|ytarem	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C138	COORDINATE	DANACH · BAHN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0244	otair	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C139	COORDINATE	BAHN	1	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0244	otair	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C140	INSTRUCTION	BAHN · {N1} · HIER	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0246	okaircham	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C141	INSTRUCTION	{N1} · HIER	2	3	3	2	2	1	3	YES	NO	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0246|P1008-E0287|P1008-E1040	okaircham|okarcham|oldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C142	CATALOGUE	EINHEIT · AUSGANG	2	2	2	1	1	1	2	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0250|P1008-E0421	orary|orara	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C143	CATALOGUE	EINHEIT · AUSGANG · {N1}	3	2	2	1	1	1	2	YES	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0250|P1008-E0421	orary|orara	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C144	COORDINATE	DANACH · FORTSETZEN	2	4	4	3	3	1	4	NO	YES	f72r|f77r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	COORDINATE	P1003-E0085|P1003-E0411|P1008-E0252|P1008-E1413	otolam|otol|otolaiin|otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C145	COORDINATE	DANACH · FORTSETZEN · HIER	3	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0252	otolam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C146	COORDINATE	FORTSETZEN	1	7	6	3	3	1	6	NO	YES	f72r|f77r|f89r	BIOLOGICAL|CELESTIAL|PHARMA	COORDINATE	P1003-E0085|P1003-E0411|P1008-E0252|P1008-E0351|P1008-E0459|P1008-E1413	otolam|olalsy|oletal|otol|otolaiin|otolarol	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C147	COORDINATE	FORTSETZEN · HIER	2	1	1	1	1	1	1	NO	YES	f72r	CELESTIAL	COORDINATE	P1008-E0252	otolam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C148	CATALOGUE	{N1} · ZIELORT · ZIELORT	3	2	2	1	1	1	2	YES	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0280|P1008-E0452	ralal|opalal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C149	CATALOGUE	ZIELORT · ZIELORT	2	3	3	1	1	1	3	NO	NO	f72r	CELESTIAL	CATALOGUE	P1008-E0280|P1008-E0360|P1008-E0452	ralal|alaly|opalal	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C150	INSTRUCTION	SETZEN · HIER	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0281	okam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C151	COORDINATE	DANACH · ZIELORT · POSTEN	3	2	2	2	2	1	2	NO	NO	f72r|f89r	CELESTIAL|PHARMA	COORDINATE	P1008-E0282|P1008-E1411	otalshy|otalsy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C152	INSTRUCTION	SETZEN · ZIELORT · SCHLUSS	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0283	okaldy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C153	INSTRUCTION	ZIELORT · SCHLUSS	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0283	okaldy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C154	INSTRUCTION	SCHLUSS	1	4	4	2	2	1	4	NO	YES	f72r|f77r	BIOLOGICAL|CELESTIAL	INSTRUCTION	P1003-E0086|P1003-E0410|P1008-E0283|P1008-E0414	okaldy|fydy|dchdy|otchdy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C155	COORDINATE	DANACH · HIER	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0285	otam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C156	INSTRUCTION	SETZEN · AUSGANG · {N1}	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0287	okarcham	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C157	INSTRUCTION	AUSGANG · {N1}	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0287	okarcham	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C158	INSTRUCTION	AUSGANG · {N1} · HIER	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0287	okarcham	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C159	INSTRUCTION	FORTSETZEN · {N1}	2	4	4	2	2	1	4	YES	YES	f72r|f89r	CELESTIAL|PHARMA	INSTRUCTION	P1008-E0350|P1008-E0364|P1008-E0424|P1008-E1040	olkalaiin|ofsholdy|olfsheoral|oldam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C160	INSTRUCTION	FORTSETZEN · {N1} · ZIELORT	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0350	olkalaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C161	INSTRUCTION	{N1} · ZIELORT · WERT	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0350	olkalaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C162	INSTRUCTION	ZIELORT · WERT	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0350	olkalaiin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C163	COORDINATE	FORTSETZEN · ZIELORT	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0351	olalsy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C164	COORDINATE	FORTSETZEN · ZIELORT · POSTEN	3	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0351	olalsy	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C165	CATALOGUE	EINHEIT · {N1}	2	2	2	1	1	1	2	YES	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0352|P1008-E0454	oraiinam|oraiiral	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C166	CATALOGUE	EINHEIT · {N1} · HIER	3	1	1	1	1	1	1	YES	YES	f72r	CELESTIAL	CATALOGUE	P1008-E0352	oraiinam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C167	CATALOGUE	{N1} · HIER	2	6	6	3	2	1	6	YES	YES	f72r|f88v|f89r	CELESTIAL|PHARMA	CATALOGUE	P1003-E0458|P1003-E0555|P1008-E0352|P1008-E0409|P1008-E1177|P1008-E1181	oraiinam|oralkam|otoram|otydary|sydarary|opchosam	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C168	INSTRUCTION	{N1} · AUSGANG	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0353	osarsheeeo	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C169	INSTRUCTION	{N1} · AUSGANG · HALTEN	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0353	osarsheeeo	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C170	INSTRUCTION	AUSGANG · HALTEN	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0353	osarsheeeo	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C171	INSTRUCTION	AUSGANG · HALTEN · {N2}	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0353	osarsheeeo	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C172	COORDINATE	DANACH · AUSFÜHRUNG	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	COORDINATE	P1008-E0354	oto	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C173	INSTRUCTION	{N1} · AUSFÜHRUNG	2	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0356	opoiiinoin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C174	INSTRUCTION	{N1} · AUSFÜHRUNG · STUFE	3	1	1	1	1	1	1	YES	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0356	opoiiinoin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C175	INSTRUCTION	AUSFÜHRUNG · STUFE	2	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0356	opoiiinoin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
G482-C176	INSTRUCTION	STUFE	1	1	1	1	1	1	1	NO	NO	f72r	CELESTIAL	INSTRUCTION	P1008-E0356	opoiiinoin	OBSERVED_COMPONENT_FRAGMENT__NO_NEW_MEANING
