event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	form_analysis_source	component_recipe	meaning_mode	portable_value_de	register_value_de	local_code	fluent_token_de	line_is_sentence_end
P910-E0589	P910-D0204	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	3	lshedary	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	L+SH+E+D_ADDR+AR+Y	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · HALTEN ODER FESTHALTEN · KURZER GRAD · TEIL- ODER UNTERADRESSE · AUSGANGS- ODER ENTNAHMESTELLE · AKTUELLER POSTEN ODER BEZUG	Becken verbinden · Posten halten · kurz halten · Teilstation · Ausgangsstation · aktueller Stationsposten		verbinde mit der naechsten Station; halte den Stationsposten; im kurzen Grad; an der Teil- oder Unteradresse; von der Ausgangsstation; mit dem aktuellen Posten oder Bezug	NO
P910-E0590	P910-D0116	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	4	dal	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	AL	LEARNED_COMPONENT_RECIPE	AUFNAHME- ODER ANSCHLUSSSTELLE	Becken- oder Anschlussstelle		an der Becken- oder Anschlussstelle	NO
P910-E0591	P910-D0426	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	5	shal	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SH+AL	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · AUFNAHME- ODER ANSCHLUSSSTELLE	Posten halten · Becken- oder Anschlussstelle		halte den Stationsposten; an der Becken- oder Anschlussstelle	NO
P910-E0592	P910-D0463	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	6	shy	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		mit dem aktuellen Posten oder Bezug	NO
P910-E0593	P910-D0157	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	7	kol	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	K+OL	LEARNED_COMPONENT_RECIPE	ZUORDNEN ODER ZUGEBEN · FORTSETZEN	Posten einsetzen · Lauf fortsetzen		setze den Posten ein; fahre fort	NO
P910-E0594	P910-D0444	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	8	shedy	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	SHED+DY	LEARNED_COMPONENT_RECIPE	RUHE- ODER HALTESTUFE · LIZENZIERTER ABSCHLUSS	an Station halten · Stationsschritt schliessen		halte ihn an der Station; schliesse die Teilfolge	NO
P910-E0595	P910-D0329	f75r	f75r	BIOLOGICAL	f75r.17	P	PROSE	17	9	qokam	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OK+AM_ADDR	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LOKALE M-ADRESSE	Station aktivieren · lokale Gegenstelle		aktiviere die Station; an der lokalen M-Adresse	NO
P910-E0596	P910-D0469	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	1	sol	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		fahre fort	NO
P910-E0597	P910-D0446	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	2	sheedy	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	SH+EE+DY	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Posten halten · laenger halten · Stationsschritt schliessen		halte den Stationsposten; im laengeren Grad; schliesse die Teilfolge	NO
P910-E0598	P910-D0356	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	3	qol	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		fahre fort	NO
P910-E0599	P910-D0444	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	4	shedy	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	SHED+DY	LEARNED_COMPONENT_RECIPE	RUHE- ODER HALTESTUFE · LIZENZIERTER ABSCHLUSS	an Station halten · Stationsschritt schliessen		halte ihn an der Station; schliesse die Teilfolge	NO
P910-E0600	P910-D0356	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	5	qol	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		fahre fort	NO
P910-E0601	P910-D0275	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	6	otain	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OT+AIN	LEARNED_COMPONENT_RECIPE	DANACH ODER NAECHSTE STELLE · PORTION ODER EINHEIT	naechste Station · Teilmenge		danach oder an der naechsten Stelle; eine Portion oder Einheit	NO
P910-E0602	P910-D0042	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	7	char	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	AR	LEARNED_COMPONENT_RECIPE	AUSGANGS- ODER ENTNAHMESTELLE	Ausgangsstation		von der Ausgangsstation	NO
P910-E0603	P910-D0421	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	8	sar	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	S+AR	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · AUSGANGS- ODER ENTNAHMESTELLE	Probe · Ausgangsstation		pruefe die Station; von der Ausgangsstation	NO
P910-E0604	P910-D0266	f75r	f75r	BIOLOGICAL	f75r.18	P	PROSE	18	9	oly	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OL+Y	LEARNED_COMPONENT_RECIPE	FORTSETZEN · AKTUELLER POSTEN ODER BEZUG	Lauf fortsetzen · aktueller Stationsposten		fahre fort; mit dem aktuellen Posten oder Bezug	NO
P910-E0605	P910-D0353	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	1	qokshedy	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+SH+E+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · HALTEN ODER FESTHALTEN · KURZER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · Posten halten · kurz halten · Stationsschritt schliessen		aktiviere die Station; halte den Stationsposten; im kurzen Grad; schliesse die Teilfolge	NO
P910-E0606	P910-D0356	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	2	qol	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		fahre fort	NO
P910-E0607	P910-D0457	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	3	shey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · aktueller Stationsposten		halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0608	P910-D0354	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	4	qoky	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+Y	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · AKTUELLER POSTEN ODER BEZUG	Station aktivieren · aktueller Stationsposten		aktiviere die Station; mit dem aktuellen Posten oder Bezug	NO
P910-E0609	P910-D0457	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	5	shey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · aktueller Stationsposten		halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0610	P910-D0143	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	6	ey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	E+Y	LEARNED_COMPONENT_RECIPE	KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	kurz halten · aktueller Stationsposten		im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0611	P910-D0325	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	7	qokain	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+AIN	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Station aktivieren · Teilmenge		aktiviere die Station; eine Portion oder Einheit	NO
P910-E0612	P910-D0037	f75r	f75r	BIOLOGICAL	f75r.19	P	PROSE	19	8	ar	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	AR	LEARNED_COMPONENT_RECIPE	AUSGANGS- ODER ENTNAHMESTELLE	Ausgangsstation		von der Ausgangsstation	NO
P910-E0613	P910-D0408	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	1	ry	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	R+Y	LEARNED_COMPONENT_RECIPE	MARKIERTER ZUSTAND · AKTUELLER POSTEN ODER BEZUG	lokaler Zustand · aktueller Stationsposten		setze den markierten Zustand; mit dem aktuellen Posten oder Bezug	NO
P910-E0614	P910-D0457	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	2	shey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · aktueller Stationsposten		halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0615	P910-D0371	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	3	qor	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OR	LEARNED_COMPONENT_RECIPE	ANSATZ ODER ZUBEREITUNG	Arbeitsansatz		mit dem Arbeitsansatz	NO
P910-E0616	P910-D0089	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	4	chey	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		mit dem aktuellen Posten oder Bezug	NO
P910-E0617	P910-D0177	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	5	lchey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	L+Y	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · AKTUELLER POSTEN ODER BEZUG	Becken verbinden · aktueller Stationsposten		verbinde mit der naechsten Station; mit dem aktuellen Posten oder Bezug	NO
P910-E0618	P910-D0194	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	6	lo	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	L+O	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · AKTIVER REGISTERGANG	Becken verbinden · Stationsgang		verbinde mit der naechsten Station; fuehre den Stationsgang aus	NO
P910-E0619	P910-D0502	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	7	ydain	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	Y+AIN	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · PORTION ODER EINHEIT	aktueller Stationsposten · Teilmenge		mit dem aktuellen Posten oder Bezug; eine Portion oder Einheit	NO
P910-E0620	P910-D0457	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	8	shey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · aktueller Stationsposten		halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0621	P910-D0325	f75r	f75r	BIOLOGICAL	f75r.20	P	PROSE	20	9	qokain	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+AIN	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Station aktivieren · Teilmenge		aktiviere die Station; eine Portion oder Einheit	NO
P910-E0622	P910-D0269	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	1	oqokain	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	O+OK+AIN	LEARNED_COMPONENT_RECIPE	AKTIVER REGISTERGANG · GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Stationsgang · Station aktivieren · Teilmenge		fuehre den Stationsgang aus; aktiviere die Station; eine Portion oder Einheit	NO
P910-E0623	P910-D0089	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	2	chey	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	Y	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG	aktueller Stationsposten		mit dem aktuellen Posten oder Bezug	NO
P910-E0624	P910-D0305	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	3	qckhsy	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	CKH+Y	LEARNED_COMPONENT_RECIPE	DURCHLASS ODER VERBINDUNGSWEG · AKTUELLER POSTEN ODER BEZUG	Beckenverbindung · aktueller Stationsposten		fuehre durch die Beckenverbindung; mit dem aktuellen Posten oder Bezug	NO
P910-E0625	P910-D0270	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	4	or	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OR	LEARNED_COMPONENT_RECIPE	ANSATZ ODER ZUBEREITUNG	Arbeitsansatz		mit dem Arbeitsansatz	NO
P910-E0626	P910-D0512	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	5	ysheor	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	Y+SH+E+OR	LEARNED_COMPONENT_RECIPE	AKTUELLER POSTEN ODER BEZUG · HALTEN ODER FESTHALTEN · KURZER GRAD · ANSATZ ODER ZUBEREITUNG	aktueller Stationsposten · Posten halten · kurz halten · Arbeitsansatz		mit dem aktuellen Posten oder Bezug; halte den Stationsposten; im kurzen Grad; mit dem Arbeitsansatz	NO
P910-E0627	P910-D0243	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	6	ol	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		fahre fort	NO
P910-E0628	P910-D0199	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	7	lor	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	L+OR	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · ANSATZ ODER ZUBEREITUNG	Becken verbinden · Arbeitsansatz		verbinde mit der naechsten Station; mit dem Arbeitsansatz	NO
P910-E0629	P910-D0036	f75r	f75r	BIOLOGICAL	f75r.21	P	PROSE	21	8	am	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	AM_ADDR	LEARNED_COMPONENT_RECIPE	LOKALE M-ADRESSE	lokale Gegenstelle		an der lokalen M-Adresse	NO
P910-E0630	P910-D0218	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	1	odar	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	O+D_ADDR+AR	LEARNED_COMPONENT_RECIPE	AKTIVER REGISTERGANG · TEIL- ODER UNTERADRESSE · AUSGANGS- ODER ENTNAHMESTELLE	Stationsgang · Teilstation · Ausgangsstation		fuehre den Stationsgang aus; an der Teil- oder Unteradresse; von der Ausgangsstation	NO
P910-E0631	P910-D0457	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	2	shey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · aktueller Stationsposten		halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0632	P910-D0325	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	3	qokain	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+AIN	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Station aktivieren · Teilmenge		aktiviere die Station; eine Portion oder Einheit	NO
P910-E0633	P910-D0067	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	4	chedy	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	CHD+Y	LEARNED_COMPONENT_RECIPE	POSTENWECHSEL ODER UMSETZEN · AKTUELLER POSTEN ODER BEZUG	Stationsposten wechseln · aktueller Stationsposten		setze den Stationsposten um; mit dem aktuellen Posten oder Bezug	NO
P910-E0634	P910-D0270	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	5	or	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OR	LEARNED_COMPONENT_RECIPE	ANSATZ ODER ZUBEREITUNG	Arbeitsansatz		mit dem Arbeitsansatz	NO
P910-E0635	P910-D0457	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	6	shey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SH+E+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten halten · kurz halten · aktueller Stationsposten		halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0636	P910-D0150	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	7	kar	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	K+AR	LEARNED_COMPONENT_RECIPE	ZUORDNEN ODER ZUGEBEN · AUSGANGS- ODER ENTNAHMESTELLE	Posten einsetzen · Ausgangsstation		setze den Posten ein; von der Ausgangsstation	NO
P910-E0637	P910-D0067	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	8	chedy	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	CHD+Y	LEARNED_COMPONENT_RECIPE	POSTENWECHSEL ODER UMSETZEN · AKTUELLER POSTEN ODER BEZUG	Stationsposten wechseln · aktueller Stationsposten		setze den Stationsposten um; mit dem aktuellen Posten oder Bezug	NO
P910-E0638	P910-D0421	f75r	f75r	BIOLOGICAL	f75r.22	P	PROSE	22	9	sar	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	S+AR	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · AUSGANGS- ODER ENTNAHMESTELLE	Probe · Ausgangsstation		pruefe die Station; von der Ausgangsstation	NO
P910-E0639	P910-D0296	f75r	f75r	BIOLOGICAL	f75r.23	P	PROSE	23	1	pchey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	P+Y	LEARNED_COMPONENT_RECIPE	BEGINNEN ODER EINSETZEN · AKTUELLER POSTEN ODER BEZUG	Zeile oder Station beginnen · aktueller Stationsposten		beginne oder besetze die Station; mit dem aktuellen Posten oder Bezug	NO
P910-E0640	P910-D0160	f75r	f75r	BIOLOGICAL	f75r.23	P	PROSE	23	2	kshey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	K+SH+E+Y	LEARNED_COMPONENT_RECIPE	ZUORDNEN ODER ZUGEBEN · HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Posten einsetzen · Posten halten · kurz halten · aktueller Stationsposten		setze den Posten ein; halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0641	P910-D0346	f75r	f75r	BIOLOGICAL	f75r.23	P	PROSE	23	3	qokeey	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+EE+Y	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Station aktivieren · laenger halten · aktueller Stationsposten		aktiviere die Station; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0642	P910-D0327	f75r	f75r	BIOLOGICAL	f75r.23	P	PROSE	23	4	qokal	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+AL	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · AUFNAHME- ODER ANSCHLUSSSTELLE	Station aktivieren · Becken- oder Anschlussstelle		aktiviere die Station; an der Becken- oder Anschlussstelle	NO
P910-E0643	P910-D0485	f75r	f75r	BIOLOGICAL	f75r.23	P	PROSE	23	5	sshey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	S+SH+E+Y	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · HALTEN ODER FESTHALTEN · KURZER GRAD · AKTUELLER POSTEN ODER BEZUG	Probe · Posten halten · kurz halten · aktueller Stationsposten		pruefe die Station; halte den Stationsposten; im kurzen Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0644	P910-D0356	f75r	f75r	BIOLOGICAL	f75r.23	P	PROSE	23	6	qol	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		fahre fort	NO
P910-E0645	P910-D0069	f75r	f75r	BIOLOGICAL	f75r.23	P	PROSE	23	7	chedyqokam	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	CHD+Y+OK+AM_ADDR	LEARNED_COMPONENT_RECIPE	POSTENWECHSEL ODER UMSETZEN · AKTUELLER POSTEN ODER BEZUG · GANG ANSETZEN ODER AKTIVIEREN · LOKALE M-ADRESSE	Stationsposten wechseln · aktueller Stationsposten · Station aktivieren · lokale Gegenstelle		setze den Stationsposten um; mit dem aktuellen Posten oder Bezug; aktiviere die Station; an der lokalen M-Adresse	NO
P910-E0646	P910-D0325	f75r	f75r	BIOLOGICAL	f75r.24	P	PROSE	24	1	qokain	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+AIN	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · PORTION ODER EINHEIT	Station aktivieren · Teilmenge		aktiviere die Station; eine Portion oder Einheit	NO
P910-E0647	P910-D0255	f75r	f75r	BIOLOGICAL	f75r.24	P	PROSE	24	2	olkeey	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SOLK+EE+Y	LEARNED_COMPONENT_RECIPE	SAMMEL- ODER HALTESTELLE · LAENGERER GRAD · AKTUELLER POSTEN ODER BEZUG	Auffangstelle · laenger halten · aktueller Stationsposten		sammle an der Auffangstelle; im laengeren Grad; mit dem aktuellen Posten oder Bezug	NO
P910-E0648	P910-D0361	f75r	f75r	BIOLOGICAL	f75r.24	P	PROSE	24	3	qolkary	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SOLK+AR+Y	LEARNED_COMPONENT_RECIPE	SAMMEL- ODER HALTESTELLE · AUSGANGS- ODER ENTNAHMESTELLE · AKTUELLER POSTEN ODER BEZUG	Auffangstelle · Ausgangsstation · aktueller Stationsposten		sammle an der Auffangstelle; von der Ausgangsstation; mit dem aktuellen Posten oder Bezug	NO
P910-E0649	P910-D0412	f75r	f75r	BIOLOGICAL	f75r.24	P	PROSE	24	4	sain	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	S+AIN	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · PORTION ODER EINHEIT	Probe · Teilmenge		pruefe die Station; eine Portion oder Einheit	NO
P910-E0650	P910-D0060	f75r	f75r	BIOLOGICAL	f75r.24	P	PROSE	24	5	checthy	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	CTH+Y	LEARNED_COMPONENT_RECIPE	BEREIT- ODER STATUSMARKER · AKTUELLER POSTEN ODER BEZUG	Stationsstatus · aktueller Stationsposten		pruefe den Stationsstatus; mit dem aktuellen Posten oder Bezug	NO
P910-E0651	P910-D0199	f75r	f75r	BIOLOGICAL	f75r.24	P	PROSE	24	6	lor	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	L+OR	LEARNED_COMPONENT_RECIPE	LEITEN ODER VERBINDEN · ANSATZ ODER ZUBEREITUNG	Becken verbinden · Arbeitsansatz		verbinde mit der naechsten Station; mit dem Arbeitsansatz	NO
P910-E0652	P910-D0243	f75r	f75r	BIOLOGICAL	f75r.24	P	PROSE	24	7	ol	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OL	LEARNED_COMPONENT_RECIPE	FORTSETZEN	Lauf fortsetzen		fahre fort	NO
P910-E0653	P910-D0412	f75r	f75r	BIOLOGICAL	f75r.25	P	PROSE	25	1	sain	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	S+AIN	LEARNED_COMPONENT_RECIPE	KONTEXTMARKER · PORTION ODER EINHEIT	Probe · Teilmenge		pruefe die Station; eine Portion oder Einheit	NO
P910-E0654	P910-D0430	f75r	f75r	BIOLOGICAL	f75r.25	P	PROSE	25	2	shckhy	mehrstufige Becken-, Figuren- und Laufseite	PASS909_EXTENDED_RECIPE	SH+CKH+Y	LEARNED_COMPONENT_RECIPE	HALTEN ODER FESTHALTEN · DURCHLASS ODER VERBINDUNGSWEG · AKTUELLER POSTEN ODER BEZUG	Posten halten · Beckenverbindung · aktueller Stationsposten		halte den Stationsposten; fuehre durch die Beckenverbindung; mit dem aktuellen Posten oder Bezug	NO
P910-E0655	P910-D0343	f75r	f75r	BIOLOGICAL	f75r.25	P	PROSE	25	3	qokeedy	mehrstufige Becken-, Figuren- und Laufseite	PASS908_EXACT_RECIPE	OK+EE+DY	LEARNED_COMPONENT_RECIPE	GANG ANSETZEN ODER AKTIVIEREN · LAENGERER GRAD · LIZENZIERTER ABSCHLUSS	Station aktivieren · laenger halten · Stationsschritt schliessen		aktiviere die Station; im laengeren Grad; schliesse die Teilfolge	NO
