statement_id	record_unit_id	page	locus_path	physical_loci	internal_line_crossings	event_count	first_event	last_event	last_surface	statement_status	current_reading_de
B3-S016	B3	f83r	f83r.11|f83r.14	2	1	2	E263	E264	qokchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: AB + ZURUECKNEHMEN => Abzug | EINSETZEN + FESTSETZEN + UEBERFUEHREN => vorigen Posten überführen; Schluss; Arbeitsschritt festsetzen
B3-S017	B3	f83r	f83r.14	1	0	1	E265	E265	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B3-S018	B3	f83r	f83r.14	1	0	1	E266	E266	shedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: GRAD + FESTSETZEN + ABSETZEN => kurz absetzen; Schluss; Arbeitsschritt festsetzen
B3-S019	B3	f83r	f83r.14	1	0	1	E267	E267	qokshedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + FESTSETZEN + ABSETZEN => Einsatzabsetzen; Schluss; Arbeitsschritt festsetzen
B3-S020	B3	f83r	f83r.14	1	0	2	E268	E269	lchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: ZU_ZIEL => dorthin | AB + UEBERFUEHREN => abführen; Schluss
B3-S021	B3	f83r	f83r.14|f83r.15	2	1	11	E270	E280	dalchdy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + SOLLWERT => bemessen | DIES_AKTUELLER_POSTEN + BEREIT => bereit | ZU_ZIEL => dorthin | DIES_AKTUELLER_POSTEN => dies | SOLLWERT => Sollmaß | ZU_ZIEL + ABSETZEN => am Ziel absetzen | GRAD + DIES_AKTUELLER_POSTEN + BEREIT => Kurzvorbereitung | DIES_AKTUELLER_POSTEN => dies | ZU_ZIEL => dorthin | DIES_AKTUELLER_POSTEN + BEREIT => bereit | ZU_ZIEL + FESTSETZEN + UEBERFUEHREN => Zieltransfer; Schluss; Arbeitsschritt festsetzen
B3-S022	B3	f83r	f83r.15	1	0	1	E281	E281	qotchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: FOLGEPOSTEN + FESTSETZEN + UEBERFUEHREN => Folgetransfer; Schluss; Arbeitsschritt festsetzen
B3-S023	B3	f83r	f83r.15	1	0	1	E282	E282	lchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: AB + UEBERFUEHREN => abführen; Schluss
B3-S024	B3	f83r	f83r.16	1	0	1	E283	E283	tchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: UEBERFUEHREN => überführen; Schluss
B3-S025	B3	f83r	f83r.16	1	0	1	E284	E284	qokchdy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + FESTSETZEN + UEBERFUEHREN => neuen Posten einsetzen; Schluss; Arbeitsschritt festsetzen
B3-S026	B3	f83r	f83r.16|f83r.20	2	1	7	E285	E291	solkeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: VON_QUELLE + UEBERFUEHREN => Quelltransfer | SOLLWERT => Sollabsetzung | DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen | EINSETZEN + PORTION => Anteil zugeben | DIES_AKTUELLER_POSTEN + BEREIT => bereit | ZU_ZIEL + BEDINGUNGSANSATZ => Zielbereitung | GRAD + SAMMELN => lange sammeln; Schluss
B3-S027	B3	f83r	f83r.20	1	0	1	E292	E292	qoteedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: FOLGEPOSTEN + GRAD + FESTSETZEN => lange Folgestufe; Schluss; Arbeitsschritt festsetzen
B3-S028	B3	f83r	f83r.20	1	0	2	E293	E294	qokedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN => länger einwirken lassen | EINSETZEN + GRAD + FESTSETZEN => kurz einwirken; Schluss; Arbeitsschritt festsetzen
B3-S029	B3	f83r	f83r.20	1	0	3	E295	E297	qokedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: WEITER_GLEICHER_LAUF => weiter | GRAD + TEIL => Vollteil | EINSETZEN + GRAD + FESTSETZEN => kurz einwirken; Schluss; Arbeitsschritt festsetzen
B3-S030	B3	f83r	f83r.20|f83r.22	2	1	4	E298	E301	otchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + DIES_AKTUELLER_POSTEN => einsetzen | SOLLWERT => Sollmaß | LAUF_BAHN => Weiterlauf | FOLGEPOSTEN + FESTSETZEN + UEBERFUEHREN => Folgetransfer; Schluss; Arbeitsschritt festsetzen
B3-S031	B3	f83r	f83r.22	1	0	1	E302	E302	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B3-S032	B3	f83r	f83r.22	1	0	5	E303	E307	otedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: PORTION + UEBERFUEHREN => Anteilstransfer | DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen | FOLGEPOSTEN + SOLLWERT + GRAD => Kurzsoll | FOLGEPOSTEN + SOLLWERT => Folgemaß | FOLGEPOSTEN + GRAD + FESTSETZEN => Kurzfolge; Schluss; Arbeitsschritt festsetzen
B3-S033	B3	f83r	f83r.22	1	0	1	E308	E308	ldy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: AB + FESTSETZEN => abziehen; Schluss; Arbeitsschritt festsetzen
B3-S034	B3	f83r	f83r.24	1	0	6	E309	E314	shedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: STUFE => Arbeitsstufe | DIES_AKTUELLER_POSTEN + BEREIT => bereit | TEIL => Teil | FOLGEPOSTEN + SOLLWERT => Folgemaß | ZU_ZIEL + DIES_AKTUELLER_POSTEN => Zwischenziel | GRAD + FESTSETZEN + ABSETZEN => kurz absetzen; Schluss; Arbeitsschritt festsetzen
B4-S001	B4	f83r	f83r.25	1	0	1	E315	E315	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B4-S002	B4	f83r	f83r.25	1	0	3	E316	E318	qokedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: WEITER_GLEICHER_LAUF + DIES_AKTUELLER_POSTEN => Weiterposten | EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN => länger einwirken lassen | EINSETZEN + GRAD + FESTSETZEN => kurz einwirken; Schluss; Arbeitsschritt festsetzen
B4-S003	B4	f83r	f83r.25|f83r.26	2	1	7	E319	E325	shedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen | FOLGEPOSTEN + ZU_ZIEL => danach dorthin | FOLGEPOSTEN + DIES_AKTUELLER_POSTEN => das nächste | EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN => länger einwirken lassen | EINSETZEN + DIES_AKTUELLER_POSTEN => einsetzen | WEITER_GLEICHER_LAUF => weiter | GRAD + FESTSETZEN + ABSETZEN => kurz absetzen; Schluss; Arbeitsschritt festsetzen
B4-S004	B4	f83r	f83r.26	1	0	1	E326	E326	qokylddy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: befestigen; Schluss => befestigen; Schluss
B4-S005	B4	f83r	f83r.27	1	0	3	E327	E329	qokeedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: Einlage => Einlage | DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen | EINSETZEN + GRAD + FESTSETZEN => lange einwirken; Schluss; Arbeitsschritt festsetzen
B4-S006	B4	f83r	f83r.27	1	0	1	E330	E330	shckhedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: SEIHEN => durchlassen; Schluss
B4-S007	B4	f83r	f83r.27	1	0	1	E331	E331	shckhedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: SEIHEN => durchlassen; Schluss
B4-S008	B4	f83r	f83r.28	1	0	4	E332	E335	qokedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: SOLLWERT => Sollmaß | GRAD + DIES_AKTUELLER_POSTEN + ZUSTAND_JUSTIEREN => länger bearbeiten | GRAD + DIES_AKTUELLER_POSTEN => Langhalt | EINSETZEN + GRAD + FESTSETZEN => kurz einwirken; Schluss; Arbeitsschritt festsetzen
B4-S009	B4	f83r	f83r.28	1	0	1	E336	E336	shedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: GRAD + FESTSETZEN + ABSETZEN => kurz absetzen; Schluss; Arbeitsschritt festsetzen
B4-S010	B4	f83r	f83r.28	1	0	1	E337	E337	oldy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: WEITER_GLEICHER_LAUF + FESTSETZEN => fertig; Arbeitsschritt festsetzen
B4-S011	B4	f83r	f83r.35|f83r.37	2	1	7	E338	E344	lkedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: SOLLWERT => Sollmaß | GRAD + DIES_AKTUELLER_POSTEN + ZUSTAND_JUSTIEREN => kurz wärmen | EINSETZEN + WEITER_GLEICHER_LAUF + GRAD => Langfortsetzung | EINSETZEN + PORTION => Anteil zugeben | DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen | WEITER_GLEICHER_LAUF => weiter | weiter abziehen; Schluss => weiter abziehen; Schluss
B4-S012	B4	f83r	f83r.37	1	0	1	E345	E345	lchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: AB + UEBERFUEHREN => abführen; Schluss
B4-S013	B4	f83r	f83r.37	1	0	2	E346	E347	shedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + WEITER_GLEICHER_LAUF => Weiter einsetzen | GRAD + FESTSETZEN + ABSETZEN => kurz absetzen; Schluss; Arbeitsschritt festsetzen
B4-S014	B4	f83r	f83r.38	1	0	4	E348	E351	dairydy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: BEDINGUNGSANSATZ => Ansatz | DIES_AKTUELLER_POSTEN => dies | EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN + DURCHLASS => Kurzdurchgang | DIES_AKTUELLER_POSTEN + FESTSETZEN + LAUF_BAHN => Laufschluss; Arbeitsschritt festsetzen
B4-S015	B4	f83r	f83r.39|f83r.41	2	1	6	E352	E357	lchedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + PORTION => Anteil zugeben | Klarlauf => Klarlauf | PORTION => Portion | ZU_ZIEL + DURCHLASS => Zielpassage | GRAD + DIES_AKTUELLER_POSTEN + SAMMELN => Kurzsammlung | AB + UEBERFUEHREN => abführen; Schluss
B4-S016	B4	f83r	f83r.41|f83r.44	2	1	4	E358	E361	shedy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: WEITER_GLEICHER_LAUF + PORTION => weiterer Anteil | ZU_ZIEL => dorthin | VON_QUELLE => Quellausguss | GRAD + FESTSETZEN + ABSETZEN => kurz absetzen; Schluss; Arbeitsschritt festsetzen
B5-S001	B5	f83r	f83r.47	1	0	1	E362	E362	otchdy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: FOLGEPOSTEN + FESTSETZEN + UEBERFUEHREN => Nachtransfer; Schluss; Arbeitsschritt festsetzen
B5-S002	B5	f83r	f83r.47	1	0	1	E363	E363	qokchdy	COMMITTED_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: EINSETZEN + FESTSETZEN + UEBERFUEHREN => neuen Posten einsetzen; Schluss; Arbeitsschritt festsetzen
B5-S003	B5	f83r	f83r.47|f83r.48|f83r.49	3	2	9	E364	E372	chedy	OPEN_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: ZU_ZIEL + ABSETZEN => am Ziel absetzen | ZU_ZIEL => dorthin | WEITER_GLEICHER_LAUF => weiter | WEITER_GLEICHER_LAUF + AB => Weiterabzug | ZU_ZIEL + UEBERFUEHREN => Zieltransfer | SOLLWERT => Sollmaß | WEITER_GLEICHER_LAUF => weiter | STUFE => Endstufe | DIES_AKTUELLER_POSTEN + UEBERFUEHREN => überführen
B6-S001	B6	f83r	f83r.52|f83r.54	2	1	9	E373	E381	ldalor	OPEN_STATEMENT	Beim Besitzer aktuelle lokale Gefäß- oder Leitungsstation auf f83r: GRAD + DIES_AKTUELLER_POSTEN + SAMMELN => Langsammlung | kurz bearbeiten => kurz bearbeiten | ZU_ZIEL + DIES_AKTUELLER_POSTEN => Endposten | WEITER_GLEICHER_LAUF => weiter | SOLLWERT => Sollmaß | WEITER_GLEICHER_LAUF => weiter | Einlage => Einlage | DIES_AKTUELLER_POSTEN => dies | ZU_ZIEL + AB => Endziel
