event_id	source_token_id	record_unit_id	page	locus	field_id	statement_id	visible_surface	family_parse	terminal_status	surface_end_class	endpoint_scope	card_boundary_after	field_boundary_after	statement_boundary_after	record_boundary_after	line_crossing_to_next_inside_statement	reading_rule_de
E086	SRC_E086	H5	f56r	f56r.8	F016	H5-S002	cheeckhody	WHOLE_SIGN[cheeckhody]	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E087	SRC_E087	H5	f56r	f56r.12	F017	H5-S003	sh	WHOLE_SIGN[sh]	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E088	SRC_E088	H5	f56r	f56r.12	F017	H5-S003	cho	CHO_INPUT	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E089	SRC_E089	H5	f56r	f56r.12	F017	H5-S003	kchey	Y+K_BINDER	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E090	SRC_E090	H5	f56r	f56r.12	F017	H5-S003	qokokchy	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E091	SRC_E091	H5	f56r	f56r.13	F018	H5-S004	okchy	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E092	SRC_E092	H5	f56r	f56r.13	F018	H5-S004	chokcheo	OK+CHEO	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E093	SRC_E093	H5	f56r	f56r.13	F018	H5-S004	kchal	K_BINDER	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E094	SRC_E094	H5	f56r	f56r.18	F019	H5-S005	sho	CHO_INPUT	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E095	SRC_E095	H5	f56r	f56r.18	F019	H5-S005	chokchy	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E096	SRC_E096	H5	f56r	f56r.18	F019	H5-S005	kchoar	K_BINDER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E097	SRC_E097	H5	f56r	f56r.18	F019	H5-S005	sotodan	WHOLE_SIGN[sotodan]	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E098	SRC_E098	H5	f56r	f56r.19	F020	H5-S006	otchey	OT+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E099	SRC_E099	H5	f56r	f56r.19	F020	H5-S006	keol	K_BINDER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E100	SRC_E100	H5	f56r	f56r.19	F020	H5-S006	daiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	YES	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E101	SRC_E101	B1	f81v	f81v.2	F021	B1-S001	qokedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E102	SRC_E102	B1	f81v	f81v.2	F022	B1-S002	okaiin	OK+AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E103	SRC_E103	B1	f81v	f81v.2	F022	B1-S002	kair	AIR+K_BINDER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E104	SRC_E104	B1	f81v	f81v.2	F022	B1-S002	okal	OK+AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E105	SRC_E105	B1	f81v	f81v.2	F022	B1-S002	sar	AR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E106	SRC_E106	B1	f81v	f81v.2	F022	B1-S002	ol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E107	SRC_E107	B1	f81v	f81v.2	F022	B1-S002	kain	AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E108	SRC_E108	B1	f81v	f81v.2	F022	B1-S002	olkain	OL+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E109	SRC_E109	B1	f81v	f81v.2	F022	B1-S002	al	AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E110	SRC_E110	B1	f81v	f81v.2	F022	B1-S002	ol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E111	SRC_E111	B1	f81v	f81v.2	F022	B1-S002	rol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E112	SRC_E112	B1	f81v	f81v.2	F022	B1-S002	dl	WHOLE_SIGN[dl]	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E113	SRC_E113	B1	f81v	f81v.7	F023	B1-S002	olor	OL+OR	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E114	SRC_E114	B1	f81v	f81v.7	F023	B1-S002	ol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E115	SRC_E115	B1	f81v	f81v.7	F023	B1-S002	sheckhal	AL+E_GRADE+CKH	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E116	SRC_E116	B1	f81v	f81v.7	F023	B1-S002	daiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E117	SRC_E117	B1	f81v	f81v.7	F023	B1-S002	qokeedal	OK+AL+E_GRADE	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E118	SRC_E118	B1	f81v	f81v.7	F023	B1-S002	daiin	AIIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E119	SRC_E119	B1	f81v	f81v.7	F023	B1-S002	chckhy	Y+CKH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E120	SRC_E120	B1	f81v	f81v.7	F023	B1-S002	schedy	CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E121	SRC_E121	B1	f81v	f81v.7	F024	B1-S003	qol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E122	SRC_E122	B1	f81v	f81v.17	F025	B1-S003	sshkchdy	WHOLE_SIGN[sshkchdy]	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E123	SRC_E123	B1	f81v	f81v.17	F026	B1-S004	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E124	SRC_E124	B1	f81v	f81v.17	F026	B1-S004	ol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E125	SRC_E125	B1	f81v	f81v.17	F026	B1-S004	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E126	SRC_E126	B1	f81v	f81v.17	F027	B1-S005	qolchedy	OL+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E127	SRC_E127	B1	f81v	f81v.17	F028	B1-S006	qokain	OK+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E128	SRC_E128	B1	f81v	f81v.17	F028	B1-S006	shckhy	Y+CKH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E129	SRC_E129	B1	f81v	f81v.17	F028	B1-S006	dl	WHOLE_SIGN[dl]	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E130	SRC_E130	B1	f81v	f81v.17	F028	B1-S006	ral	AL	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E131	SRC_E131	B1	f81v	f81v.18	F029	B1-S007	qokchdy	OK+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E132	SRC_E132	B1	f81v	f81v.18	F030	B1-S008	chey	Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E133	SRC_E133	B1	f81v	f81v.18	F030	B1-S008	ol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E134	SRC_E134	B1	f81v	f81v.18	F030	B1-S008	cheky	E_GRADE+Y+CHK	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E135	SRC_E135	B1	f81v	f81v.18	F030	B1-S008	ol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E136	SRC_E136	B1	f81v	f81v.18	F030	B1-S008	shedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E137	SRC_E137	B1	f81v	f81v.18	F031	B1-S009	qokedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E138	SRC_E138	B1	f81v	f81v.18	F032	B1-S010	qokedy	OK+E_GRADE+DY	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E139	SRC_E139	B1	f81v	f81v.18	F033	B1-S011	chckhy	Y+CKH	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E140	SRC_E140	B1	f81v	f81v.18	F033	B1-S011	qoky	OK+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E141	SRC_E141	B1	f81v	f81v.21	F034	B1-S012	lsho	LSH	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E142	SRC_E142	B1	f81v	f81v.21	F034	B1-S012	qokey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E143	SRC_E143	B1	f81v	f81v.21	F034	B1-S012	lshedy	DY+LSH	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E144	SRC_E144	B1	f81v	f81v.21	F035	B1-S013	lshedy	DY+LSH	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E145	SRC_E145	B1	f81v	f81v.21	F036	B1-S014	chedy	Y+CHED_TRANSFER	NONCLOSE	VISIBLE_DY_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E146	SRC_E146	B1	f81v	f81v.21	F036	B1-S014	qolky	OL	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E147	SRC_E147	B1	f81v	f81v.21	F036	B1-S014	lchedal	AL+L+CHED_TRANSFER	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E148	SRC_E148	B1	f81v	f81v.21	F036	B1-S014	qol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E149	SRC_E149	B1	f81v	f81v.21	F036	B1-S014	otar	OT+AR	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E150	SRC_E150	B1	f81v	f81v.24	F037	B1-S015	ytey	WHOLE_SIGN[ytey]	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E151	SRC_E151	B1	f81v	f81v.24	F037	B1-S015	okchedy	OK+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E152	SRC_E152	B1	f81v	f81v.24	F038	B1-S016	qokal	OK+AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E153	SRC_E153	B1	f81v	f81v.24	F038	B1-S016	okeey	OK+E_GRADE+Y	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E154	SRC_E154	B1	f81v	f81v.24	F038	B1-S016	qol	OL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E155	SRC_E155	B1	f81v	f81v.24	F038	B1-S016	cheedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E156	SRC_E156	B1	f81v	f81v.24	F039	B1-S017	sal	AL	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E157	SRC_E157	B1	f81v	f81v.24	F039	B1-S017	teol	OL+E_GRADE	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E158	SRC_E158	B1	f81v	f81v.24	F039	B1-S017	dchdy	DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E159	SRC_E159	B1	f81v	f81v.24	F040	B1-S018	ly	WHOLE_SIGN[ly]	NONCLOSE	VISIBLE_Y_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	YES	NO	NO	YES	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E160	SRC_E160	B1	f81v	f81v.27	F041	B1-S018	dsheol	OL+E_GRADE	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E161	SRC_E161	B1	f81v	f81v.27	F041	B1-S018	oiiin	IIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E162	SRC_E162	B1	f81v	f81v.27	F041	B1-S018	olkeedy	E_GRADE+SOLK	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E163	SRC_E163	B1	f81v	f81v.27	F042	B1-S019	tedy	E_GRADE+DY+SHED	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E164	SRC_E164	B1	f81v	f81v.27	F043	B1-S020	cheky	E_GRADE+Y+CHK	NONCLOSE	VISIBLE_Y_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E165	SRC_E165	B1	f81v	f81v.27	F043	B1-S020	shckhedy	CKHE	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E166	SRC_E166	B1	f81v	f81v.27	F044	B1-S021	chal	AL	NONCLOSE	OTHER_VISIBLE_END	OPEN_STATEMENT_RELEASE__NO_COMMIT_CARD	YES	YES	YES	YES	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E167	SRC_E167	B2	f82r	f82r.2	F045	B2-S001	dchedy	CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E168	SRC_E168	B2	f82r	f82r.2	F046	B2-S002	qolchedy	OL+DY+CHED_TRANSFER	TERMINAL	VISIBLE_DY_END	LICENSED_WORKSTEP_AND_STATEMENT_COMMIT	YES	YES	YES	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E169	SRC_E169	B2	f82r	f82r.2	F047	B2-S003	qokain	OK+AIN	NONCLOSE	OTHER_VISIBLE_END	CARD_END_ONLY__CONTINUE_STATEMENT	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
E170	SRC_E170	B2	f82r	f82r.2	F047	B2-S003	dy	Y	NONCLOSE	VISIBLE_DY_END	CURRENT_ITEM_REFERENCE__NO_CLOSE	YES	NO	NO	NO	NO	Die registrierte Ganzkarte entscheidet Y/DY-Reichweite; sichtbare Endbuchstaben allein entscheiden nichts.
