mode	record	line	locus	word	kind	role	rendering	row_status
L1	F83_P5	f83r.31	f83r.31:1	techedy	OPEN	NA	⟦techedy⟧	recorded
L1	F83_P5	f83r.31	f83r.31:2	qotchedy	OPEN	NA	⟦qotchedy⟧	recorded
L1	F83_P5	f83r.31	f83r.31:3	okeedy	OPEN	NA	⟦okeedy⟧	recorded
L1	F83_P5	f83r.31	f83r.31:4	ldy	OPEN	NA	⟦ldy⟧	recorded
L1	F83_P5	f83r.32	f83r.32:1	cheol	OPEN	NA	⟦cheol⟧	recorded
L1	F83_P5	f83r.32	f83r.32:2	qokchedy	OPEN	NA	⟦qokchedy⟧	recorded
L1	F83_P5	f83r.32	f83r.32:3	lchedy	NOUN	INITIAL_TOPIC	Zusatzstoff[C;INITIAL_TOPIC]	recorded
L1	F83_P5	f83r.32	f83r.32:4	qokey	OPEN	NA	⟦qokey⟧	recorded
L1	F83_P5	f83r.33	f83r.33:1	sy	OPEN	NA	⟦sy⟧	recorded
L1	F83_P5	f83r.33	f83r.33:2	s	OPEN	NA	⟦s⟧	recorded
L1	F83_P5	f83r.33	f83r.33:3	aiin	OPEN	NA	⟦aiin⟧	recorded
L1	F83_P5	f83r.33	f83r.33:4	sheekchy	OPEN	NA	⟦sheekchy⟧	recorded
L1	F83_P5	f83r.33	f83r.33:5	qokey	OPEN	NA	⟦qokey⟧	recorded
L1	F83_P5	f83r.33	f83r.33:6	sain	OPEN	NA	⟦sain⟧	recorded
L1	F83_P5	f83r.34	f83r.34:1	shky	OPEN	NA	⟦shky⟧	recorded
L1	F83_P5	f83r.34	f83r.34:2	lchedy	NOUN	TOPIC_RESUMPTION	Zusatzstoff[C;TOPIC_RESUMPTION]	recorded
L1	F83_P5	f83r.34	f83r.34:3	dolshed	OPEN	NA	⟦dolshed⟧	recorded
L1	F83_P5	f83r.34	f83r.34:4	qokchy	OPEN	NA	⟦qokchy⟧	recorded
L1	F83_P5	f83r.35	f83r.35:1	saiin	OPEN	NA	⟦saiin⟧	recorded
L1	F83_P5	f83r.35	f83r.35:2	cheky	OPEN	NA	⟦cheky⟧	recorded
L1	F83_P5	f83r.35	f83r.35:3	okeeol	OPEN	NA	⟦okeeol⟧	recorded
L1	F83_P5	f83r.35	f83r.35:4	okain	OPEN	NA	⟦okain⟧	recorded
L1	F83_P5	f83r.35	f83r.35:5	chdy	OPEN	NA	⟦chdy⟧	recorded
L1	F83_P5	f83r.36	f83r.36:1	sor	OPEN	NA	⟦sor⟧	recorded
L1	F83_P5	f83r.36	f83r.36:2	aiin	OPEN	NA	⟦aiin⟧	recorded
L1	F83_P5	f83r.36	f83r.36:3	shy	OPEN	NA	⟦shy⟧	recorded
L1	F83_P5	f83r.36	f83r.36:4	shey	OPEN	NA	⟦shey⟧	recorded
L1	F83_P5	f83r.36	f83r.36:5	lshedy	OPEN	NA	⟦lshedy⟧	recorded
L1	F83_P5	f83r.36	f83r.36:6	qoky	OPEN	NA	⟦qoky⟧	recorded
L1	F83_P5	f83r.37	f83r.37:1	sol	OPEN	NA	⟦sol⟧	recorded
L1	F83_P5	f83r.37	f83r.37:2	lkedy	OPEN	NA	⟦lkedy⟧	recorded
L1	F83_P5	f83r.37	f83r.37:3	lchedy	NOUN	TOPIC_RESUMPTION	Zusatzstoff[C;TOPIC_RESUMPTION]	recorded
L1	F83_P5	f83r.37	f83r.37:4	qokol	OPEN	NA	⟦qokol⟧	recorded
L1	F83_P5	f83r.37	f83r.37:5	shedy	NOUN	NEW_TOPIC_SWITCH	Flüssigkeit[A;NEW_TOPIC_SWITCH]	recorded
L1	F83_P5	f83r.38	f83r.38:1	or	OPEN	NA	⟦or⟧	recorded
L1	F83_P5	f83r.38	f83r.38:2	chey	OPEN	NA	⟦chey⟧	recorded
L1	F83_P5	f83r.38	f83r.38:3	qockhey	OPEN	NA	⟦qockhey⟧	recorded
L1	F83_P5	f83r.38	f83r.38:4	dairydy	OPEN	NA	⟦dairydy⟧	recorded
L1	F83_P5	f83r.39	f83r.39:1	qokain	OPEN	NA	⟦qokain⟧	recorded
L1	F83_P5	f83r.39	f83r.39:2	shey	OPEN	NA	⟦shey⟧	recorded
L1	F83_P5	f83r.39	f83r.39:3	kain	OPEN	NA	⟦kain⟧	recorded
L1	F83_P5	f83r.39	f83r.39:4	chckhal	OPEN	NA	⟦chckhal⟧	recorded
L1	F83_P5	f83r.40	f83r.40:1	solchedy	OPEN	NA	⟦solchedy⟧	recorded
L1	F83_P5	f83r.40	f83r.40:2	olchedy	OPEN	NA	⟦olchedy⟧	recorded
L1	F83_P5	f83r.40	f83r.40:3	chedaiin	OPEN	NA	⟦chedaiin⟧	recorded
L1	F83_P5	f83r.41	f83r.41:1	solkey	OPEN	NA	⟦solkey⟧	recorded
L1	F83_P5	f83r.41	f83r.41:2	lchedy	NOUN	CONTRAST_SWITCH_ASSUMED	Zusatzstoff[C;CONTRAST_SWITCH_ASSUMED]	recorded
L1	F83_P5	f83r.41	f83r.41:3	qolkain	OPEN	NA	⟦qolkain⟧	recorded
L1	F83_P5	f83r.41	f83r.41:4	dal	OPEN	NA	⟦dal⟧	recorded
L1	F83_P5	f83r.42	f83r.42:1	sol	OPEN	NA	⟦sol⟧	recorded
L1	F83_P5	f83r.42	f83r.42:2	ol	OPEN	NA	⟦ol⟧	recorded
L1	F83_P5	f83r.42	f83r.42:3	chcthdy	OPEN	NA	⟦chcthdy⟧	recorded
L1	F83_P5	f83r.42	f83r.42:4	l	OPEN	NA	⟦l⟧	recorded
L1	F83_P5	f83r.42	f83r.42:5	chedy	PREDICATE	IMPLICIT_PATIENT	erwärme([ergänzt:C;Bezugquelle=f83r.41:2])	recorded
L1	F83_P5	f83r.42	f83r.42:6	lchdy	OPEN	NA	⟦lchdy⟧	recorded
L1	F83_P5	f83r.43	f83r.43:1	daiin	OPEN	NA	⟦daiin⟧	recorded
L1	F83_P5	f83r.43	f83r.43:2	sheol	OPEN	NA	⟦sheol⟧	recorded
L1	F83_P5	f83r.43	f83r.43:3	chedy	PREDICATE	IMPLICIT_PATIENT	erwärme([ergänzt:C;Bezugquelle=f83r.41:2])	recorded
L1	F83_P5	f83r.43	f83r.43:4	qotal	OPEN	NA	⟦qotal⟧	recorded
L1	F83_P5	f83r.43	f83r.43:5	sar	OPEN	NA	⟦sar⟧	recorded
L1	F83_P5	f83r.44	f83r.44:1	skar	OPEN	NA	⟦skar⟧	recorded
L1	F83_P5	f83r.44	f83r.44:2	shedy	NOUN	CONTRAST_SWITCH_ASSUMED	Flüssigkeit[A;CONTRAST_SWITCH_ASSUMED]	recorded
L1	F83_Q1	f83r.47	f83r.47:1	otchdy	OPEN	NA	⟦otchdy⟧	recorded
L1	F83_Q1	f83r.47	f83r.47:2	qokchdy	OPEN	NA	⟦qokchdy⟧	recorded
L1	F83_Q1	f83r.47	f83r.47:3	shedal	OPEN	NA	⟦shedal⟧	recorded
L1	F83_Q1	f83r.48	f83r.48:1	dal	OPEN	NA	⟦dal⟧	recorded
L1	F83_Q1	f83r.48	f83r.48:2	cheol	OPEN	NA	⟦cheol⟧	recorded
L1	F83_Q1	f83r.48	f83r.48:3	lol	OPEN	NA	⟦lol⟧	recorded
L1	F83_Q1	f83r.48	f83r.48:4	chdal	OPEN	NA	⟦chdal⟧	recorded
L1	F83_Q1	f83r.48	f83r.48:5	aiin	OPEN	NA	⟦aiin⟧	recorded
L1	F83_Q1	f83r.49	f83r.49:1	sol	OPEN	NA	⟦sol⟧	recorded
L1	F83_Q1	f83r.49	f83r.49:2	daiiin	OPEN	NA	⟦daiiin⟧	recorded
L1	F83_Q1	f83r.49	f83r.49:3	chedy	PREDICATE	IMPLICIT_PATIENT	erwärme([ergänzt:NA;Bezugquelle=NA])	recorded
L1	F83_Q2	f83r.52	f83r.52:1	solkeey	OPEN	NA	⟦solkeey⟧	recorded
L1	F83_Q2	f83r.52	f83r.52:2	qekey	OPEN	NA	⟦qekey⟧	recorded
L1	F83_Q2	f83r.52	f83r.52:3	raly	OPEN	NA	⟦raly⟧	recorded
L1	F83_Q2	f83r.52	f83r.52:4	ol	OPEN	NA	⟦ol⟧	recorded
L1	F83_Q2	f83r.53	f83r.53:1	solchkal	OPEN	NA	⟦solchkal⟧	recorded
L1	F83_Q2	f83r.53	f83r.53:2	cheol	OPEN	NA	⟦cheol⟧	recorded
L1	F83_Q2	f83r.53	f83r.53:3	qotar	OPEN	NA	⟦qotar⟧	recorded
L1	F83_Q2	f83r.53	f83r.53:4	ol	OPEN	NA	⟦ol⟧	recorded
L1	F83_Q2	f83r.54	f83r.54:1	daiin	OPEN	NA	⟦daiin⟧	recorded
L1	F83_Q2	f83r.54	f83r.54:2	ol	OPEN	NA	⟦ol⟧	recorded
L1	F83_Q2	f83r.54	f83r.54:3	dain	OPEN	NA	⟦dain⟧	recorded
L1	F83_Q2	f83r.54	f83r.54:4	chey	OPEN	NA	⟦chey⟧	recorded
L1	F83_Q2	f83r.54	f83r.54:5	ldalor	OPEN	NA	⟦ldalor⟧	recorded
L1	F83_Q2	f83r.55	f83r.55:1	sol	OPEN	NA	⟦sol⟧	recorded
L1	F83_Q2	f83r.55	f83r.55:2	rtain	OPEN	NA	⟦rtain⟧	recorded
L1	F83_Q2	f83r.55	f83r.55:3	cthal	OPEN	NA	⟦cthal⟧	recorded
