event_id	record_unit_id	page	statement_id	field_id	visible_surface	master_card_id	source_short_value_de	imperative_clause_de	operating_mode	mode_assignment_reason	terminal_status
E250	B3	f83r	B3-S011	F081	shecthedchy	MC043	Vorbereitungstransfer	Führe die vorbereitete Portion über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E251	B3	f83r	B3-S011	F081	qoky	MC026	einsetzen	Setze den Posten ein	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E252	B3	f83r	B3-S011	F081	chedy	MC074	überführen	Führe den Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E253	B3	f83r	B3-S011	F081	chary	MC009	Quellposten	Nimm den Posten aus der Quelle	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E254	B3	f83r	B3-S012	F082	sor	MC080	Ansatz	Verwende den Ansatz	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E255	B3	f83r	B3-S012	F082	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E256	B3	f83r	B3-S013	F083	qokaiin	MC120	bemessen	Messe den Posten ab	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E257	B3	f83r	B3-S013	F083	chkain	MC105	Portion	Nimm eine Portion	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E258	B3	f83r	B3-S013	F083	shcthey	MC073	kurz vorbereiten	Bereite ihn kurz vor	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E259	B3	f83r	B3-S013	F083	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E260	B3	f83r	B3-S014	F084	okair	MC081	Laufeinsatz	Setze ihn in den Lauf ein	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E261	B3	f83r	B3-S014	F084	sheedy	MC003	Langabsetzen	Lass ihn lange absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E262	B3	f83r	B3-S015	F085	lchedy	MC155	abführen	Führe ihn ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	TERMINAL
E263	B3	f83r	B3-S016	F086	lo	MC030	Abzug	Ziehe ihn ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	NONCLOSE
E264	B3	f83r	B3-S016	F087	qokchedy	MC005	vorigen Posten überführen	Führe den vorigen Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	TERMINAL
E265	B3	f83r	B3-S017	F088	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E266	B3	f83r	B3-S018	F089	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E267	B3	f83r	B3-S019	F090	qokshedy	MC151	Einsatzabsetzen	Lass ihn nach dem Einsatz absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E268	B3	f83r	B3-S020	F091	dal	MC154	dorthin	Führe ihn dorthin	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E269	B3	f83r	B3-S020	F091	lchedy	MC155	abführen	Führe ihn ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	TERMINAL
E270	B3	f83r	B3-S021	F092	qokaiin	MC120	bemessen	Messe den Posten ab	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E271	B3	f83r	B3-S021	F092	shcthy	MC161	bereit	Halte ihn bereit	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E272	B3	f83r	B3-S021	F092	dal	MC154	dorthin	Führe ihn dorthin	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E273	B3	f83r	B3-S021	F092	sy	MC123	dies	Halte diesen Posten aktiv	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E274	B3	f83r	B3-S021	F093	saiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E275	B3	f83r	B3-S021	F093	shedal	MC113	am Ziel absetzen	Lass ihn am Ziel absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	NONCLOSE
E276	B3	f83r	B3-S021	F093	shecthy	MC137	Kurzvorbereitung	Bereite ihn kurz vor	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E277	B3	f83r	B3-S021	F093	chey	MC123	dies	Halte diesen Posten aktiv	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E278	B3	f83r	B3-S021	F093	tal	MC154	dorthin	Führe ihn dorthin	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E279	B3	f83r	B3-S021	F093	shcthy	MC161	bereit	Halte ihn bereit	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E280	B3	f83r	B3-S021	F093	dalchdy	MC031	Zieltransfer	Führe ihn zum Ziel über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	TERMINAL
E281	B3	f83r	B3-S022	F094	qotchedy	MC057	Folgetransfer	Führe danach den nächsten Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	TERMINAL
E282	B3	f83r	B3-S023	F095	lchedy	MC155	abführen	Führe ihn ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	TERMINAL
E283	B3	f83r	B3-S024	F096	tchedy	MC025	überführen	Führe den Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	TERMINAL
E284	B3	f83r	B3-S025	F097	qokchdy	MC088	neuen Posten einsetzen	Setze einen neuen Posten ein	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	TERMINAL
E285	B3	f83r	B3-S026	F098	cheedar	MC042	Quelltransfer	Führe ihn von der Quelle über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E286	B3	f83r	B3-S026	F098	chldaiin	MC144	Sollabsetzung	Lass ihn bis zum Sollstand absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	NONCLOSE
E287	B3	f83r	B3-S026	F098	chedy	MC074	überführen	Führe den Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E288	B3	f83r	B3-S026	F098	qokain	MC017	Anteil zugeben	Gib einen Anteil zu	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E289	B3	f83r	B3-S026	F098	checthy	MC161	bereit	Halte ihn bereit	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E290	B3	f83r	B3-S026	F098	chealror	MC146	Zielbereitung	Stelle ihn am Zielgefäß bereit	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E291	B3	f83r	B3-S026	F099	solkeedy	MC045	lange sammeln	Sammle ihn lange	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E292	B3	f83r	B3-S027	F100	qoteedy	MC173	lange Folgestufe	Führe die lange Folgestufe aus	MEASURE	Maß- oder Einstellwert der Ganzkarte	TERMINAL
E293	B3	f83r	B3-S028	F101	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	NONCLOSE
E294	B3	f83r	B3-S028	F101	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E295	B3	f83r	B3-S029	F102	sol	MC153	weiter	Arbeite weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E296	B3	f83r	B3-S029	F102	cheeety	MC094	Vollteil	Nimm den ganzen bezeichneten Teil	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E297	B3	f83r	B3-S029	F102	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E298	B3	f83r	B3-S030	F103	qoky	MC026	einsetzen	Setze den Posten ein	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E299	B3	f83r	B3-S030	F103	saiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E300	B3	f83r	B3-S030	F104	schedair	MC116	Weiterlauf	Führe ihn im Lauf weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E301	B3	f83r	B3-S030	F104	otchedy	MC057	Folgetransfer	Führe danach den nächsten Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	TERMINAL
E302	B3	f83r	B3-S031	F105	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E303	B3	f83r	B3-S032	F106	chedain	MC145	Anteilstransfer	Führe einen Anteil über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E304	B3	f83r	B3-S032	F106	chedy	MC074	überführen	Führe den Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E305	B3	f83r	B3-S032	F106	qotedaiin	MC018	Kurzsoll	Halte die kurze Sollstufe ein	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E306	B3	f83r	B3-S032	F106	otaiin	MC060	Folgemaß	Arbeite danach nach dem nächsten Maß	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E307	B3	f83r	B3-S032	F106	otedy	MC135	Kurzfolge	Führe ihn kurz zum Folgeschritt weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	TERMINAL
E308	B3	f83r	B3-S033	F107	ldy	MC004	abziehen	Ziehe ihn ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	TERMINAL
E309	B3	f83r	B3-S034	F108	soiiin	MC033	Arbeitsstufe	Stelle die Arbeitsstufe ein	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E310	B3	f83r	B3-S034	F108	checthy	MC161	bereit	Halte ihn bereit	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E311	B3	f83r	B3-S034	F108	chety	MC086	Teil	Nimm den bezeichneten Teil	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E312	B3	f83r	B3-S034	F108	otaiin	MC060	Folgemaß	Arbeite danach nach dem nächsten Maß	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E313	B3	f83r	B3-S034	F108	olsaly	MC078	Zwischenziel	Führe zum Zwischenziel	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E314	B3	f83r	B3-S034	F108	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E315	B4	f83r	B4-S001	F109	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E316	B4	f83r	B4-S002	F110	qolchey	MC162	Weiterposten	Nimm den nächsten Einsatzposten	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E317	B4	f83r	B4-S002	F110	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	NONCLOSE
E318	B4	f83r	B4-S002	F110	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E319	B4	f83r	B4-S003	F111	chedy	MC074	überführen	Führe den Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E320	B4	f83r	B4-S003	F111	otal	MC093	danach dorthin	Führe ihn danach dorthin	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E321	B4	f83r	B4-S003	F112	otchey	MC171	das nächste	Nimm das nächste	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E322	B4	f83r	B4-S003	F112	qokeey	MC002	länger einwirken lassen	Lass ihn länger einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	NONCLOSE
E323	B4	f83r	B4-S003	F112	qoky	MC026	einsetzen	Setze den Posten ein	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E324	B4	f83r	B4-S003	F112	tol	MC153	weiter	Arbeite weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E325	B4	f83r	B4-S003	F112	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E326	B4	f83r	B4-S004	F113	qokylddy	MC164	befestigen	Befestige ihn	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E327	B4	f83r	B4-S005	F114	dain	MC059	Einlage	Lege die Einlage ein	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E328	B4	f83r	B4-S005	F114	chedy	MC074	überführen	Führe den Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E329	B4	f83r	B4-S005	F114	qokeedy	MC082	lange einwirken	Lass ihn lange einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E330	B4	f83r	B4-S006	F115	shckhedy	MC143	durchlassen	Lass ihn hindurch	PASS_FILTER	Wasch-, Durchlass- oder Trennwert der Ganzkarte	TERMINAL
E331	B4	f83r	B4-S007	F116	shckhedy	MC143	durchlassen	Lass ihn hindurch	PASS_FILTER	Wasch-, Durchlass- oder Trennwert der Ganzkarte	TERMINAL
E332	B4	f83r	B4-S008	F117	saiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E333	B4	f83r	B4-S008	F117	cheeky	MC032	länger bearbeiten	Bearbeite ihn länger	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	NONCLOSE
E334	B4	f83r	B4-S008	F117	sheey	MC095	Langhalt	Halte ihn lange	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E335	B4	f83r	B4-S008	F117	qokedy	MC083	kurz einwirken	Lass ihn kurz einwirken	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	TERMINAL
E336	B4	f83r	B4-S009	F118	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E337	B4	f83r	B4-S010	F119	oldy	MC019	fertig	Beende den Arbeitsschritt	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	TERMINAL
E338	B4	f83r	B4-S011	F120	saiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E339	B4	f83r	B4-S011	F120	cheky	MC147	kurz wärmen	Wärme ihn kurz	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	NONCLOSE
E340	B4	f83r	B4-S011	F120	okeeol	MC150	Langfortsetzung	Setze den Gang lange fort	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E341	B4	f83r	B4-S011	F120	okain	MC017	Anteil zugeben	Gib einen Anteil zu	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E342	B4	f83r	B4-S011	F120	chdy	MC074	überführen	Führe den Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E343	B4	f83r	B4-S011	F121	sol	MC153	weiter	Arbeite weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E344	B4	f83r	B4-S011	F121	lkedy	MC124	weiter abziehen	Ziehe ihn weiter ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	TERMINAL
E345	B4	f83r	B4-S012	F122	lchedy	MC155	abführen	Führe ihn ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	TERMINAL
E346	B4	f83r	B4-S013	F123	qokol	MC024	Weiter einsetzen	Setze den verbleibenden Posten erneut ein	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E347	B4	f83r	B4-S013	F123	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E348	B4	f83r	B4-S014	F124	or	MC080	Ansatz	Verwende den Ansatz	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E349	B4	f83r	B4-S014	F124	chey	MC123	dies	Halte diesen Posten aktiv	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E350	B4	f83r	B4-S014	F124	qockhey	MC165	Kurzdurchgang	Führe ihn kurz hindurch	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E351	B4	f83r	B4-S014	F124	dairydy	MC091	Laufschluss	Schließe den Lauf ab	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	TERMINAL
E352	B4	f83r	B4-S015	F125	qokain	MC017	Anteil zugeben	Gib einen Anteil zu	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E353	B4	f83r	B4-S015	F125	shey	MC119	Klarlauf	Nimm den klaren Ablauf	PASS_FILTER	Wasch-, Durchlass- oder Trennwert der Ganzkarte	NONCLOSE
E354	B4	f83r	B4-S015	F125	kain	MC105	Portion	Nimm eine Portion	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E355	B4	f83r	B4-S015	F125	chckhal	MC022	Zielpassage	Führe ihn durch die Zielpassage	PASS_FILTER	Wasch-, Durchlass- oder Trennwert der Ganzkarte	NONCLOSE
E356	B4	f83r	B4-S015	F126	solkey	MC050	Kurzsammlung	Sammle ihn kurz	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E357	B4	f83r	B4-S015	F126	lchedy	MC155	abführen	Führe ihn ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	TERMINAL
E358	B4	f83r	B4-S016	F127	qolkain	MC097	weiterer Anteil	Nimm einen weiteren Anteil	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E359	B4	f83r	B4-S016	F127	dal	MC154	dorthin	Führe ihn dorthin	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E360	B4	f83r	B4-S016	F128	skar	MC089	Quellausguss	Gieße ihn von der Quellseite zu	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E361	B4	f83r	B4-S016	F128	shedy	MC128	kurz absetzen	Lass ihn kurz absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	TERMINAL
E362	B5	f83r	B5-S001	F129	otchdy	MC067	Nachtransfer	Führe ihn danach über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	TERMINAL
E363	B5	f83r	B5-S002	F130	qokchdy	MC088	neuen Posten einsetzen	Setze einen neuen Posten ein	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	TERMINAL
E364	B5	f83r	B5-S003	F131	shedal	MC113	am Ziel absetzen	Lass ihn am Ziel absetzen	SETTLE	Absetz-, Sammel- oder Haltewert der Ganzkarte	NONCLOSE
E365	B5	f83r	B5-S003	F132	dal	MC154	dorthin	Führe ihn dorthin	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E366	B5	f83r	B5-S003	F132	cheol	MC153	weiter	Arbeite weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E367	B5	f83r	B5-S003	F132	lol	MC092	Weiterabzug	Ziehe ihn weiter ab	DISCHARGE	Abführ-/Abzugwert der Ganzkarte	NONCLOSE
E368	B5	f83r	B5-S003	F132	chdal	MC001	Zieltransfer	Führe ihn zum Ziel über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E369	B5	f83r	B5-S003	F132	aiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E370	B5	f83r	B5-S003	F133	sol	MC153	weiter	Arbeite weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E371	B5	f83r	B5-S003	F133	daiiin	MC172	Endstufe	Stelle die Endstufe ein	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E372	B5	f83r	B5-S003	F133	chedy	MC074	überführen	Führe den Posten über	CHARGE	Material-, Beschickungs- oder Übergabewert der Ganzkarte	NONCLOSE
E373	B6	f83r	B6-S001	F134	solkeey	MC020	Langsammlung	Sammle ihn lange	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E374	B6	f83r	B6-S001	F134	qekey	MC052	kurz bearbeiten	Bearbeite ihn kurz	TREAT	Kontakt-, Wärme- oder Behandlungswert der Ganzkarte	NONCLOSE
E375	B6	f83r	B6-S001	F134	raly	MC046	Endposten	Nimm den Endposten	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E376	B6	f83r	B6-S001	F134	ol	MC153	weiter	Arbeite weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E377	B6	f83r	B6-S001	F135	daiin	MC039	Sollmaß	Arbeite nach dem vorgeschriebenen Maß	MEASURE	Maß- oder Einstellwert der Ganzkarte	NONCLOSE
E378	B6	f83r	B6-S001	F135	ol	MC153	weiter	Arbeite weiter	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E379	B6	f83r	B6-S001	F135	dain	MC059	Einlage	Lege die Einlage ein	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E380	B6	f83r	B6-S001	F135	chey	MC123	dies	Halte diesen Posten aktiv	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
E381	B6	f83r	B6-S001	F135	ldalor	MC101	Endziel	Führe bis zum Endziel	LOCAL_CONTROL	lokaler Besitzer-, Ziel-, Folge-, Zustands- oder Postenwert	NONCLOSE
