group_serial	diagram_id	page	locus	opaque_local_id	local_image_owner	local_namespace	surface_group_status	medical_purpose_source	technical_purpose_source	orientation	crosspage_join	prose_card_import
95	A1	f67r2	f67r2.39	A1:G095	A1_LEFT_LOCAL_FIELD_39	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
96	A1	f67r2	f67r2.39	A1:G096	A1_LEFT_LOCAL_FIELD_39	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
97	A1	f67r2	f67r2.39	A1:G097	A1_LEFT_LOCAL_FIELD_39	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
98	A1	f67r2	f67r2.40	A1:G098	A1_LEFT_LOCAL_FIELD_40	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
99	A1	f67r2	f67r2.40	A1:G099	A1_LEFT_LOCAL_FIELD_40	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
100	A1	f67r2	f67r2.40	A1:G100	A1_LEFT_LOCAL_FIELD_40	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
101	A1	f67r2	f67r2.41	A1:G101	A1_LEFT_LOCAL_FIELD_41	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
102	A1	f67r2	f67r2.41	A1:G102	A1_LEFT_LOCAL_FIELD_41	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
103	A1	f67r2	f67r2.42	A1:G103	A1_LEFT_LOCAL_FIELD_42	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
104	A1	f67r2	f67r2.42	A1:G104	A1_LEFT_LOCAL_FIELD_42	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
105	A1	f67r2	f67r2.42	A1:G105	A1_LEFT_LOCAL_FIELD_42	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
106	A1	f67r2	f67r2.43	A1:G106	A1_LEFT_LOCAL_FIELD_43	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
107	A1	f67r2	f67r2.43	A1:G107	A1_LEFT_LOCAL_FIELD_43	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
108	A1	f67r2	f67r2.43	A1:G108	A1_LEFT_LOCAL_FIELD_43	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
109	A1	f67r2	f67r2.43	A1:G109	A1_LEFT_LOCAL_FIELD_43	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
110	A1	f67r2	f67r2.44	A1:G110	A1_LEFT_LOCAL_FIELD_44	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
111	A1	f67r2	f67r2.44	A1:G111	A1_LEFT_LOCAL_FIELD_44	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
112	A1	f67r2	f67r2.44	A1:G112	A1_LEFT_LOCAL_FIELD_44	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
113	A1	f67r2	f67r2.45	A1:G113	A1_LEFT_LOCAL_FIELD_45	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
114	A1	f67r2	f67r2.45	A1:G114	A1_LEFT_LOCAL_FIELD_45	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
115	A1	f67r2	f67r2.45	A1:G115	A1_LEFT_LOCAL_FIELD_45	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
116	A1	f67r2	f67r2.46	A1:G116	A1_LEFT_LOCAL_FIELD_46	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
117	A1	f67r2	f67r2.46	A1:G117	A1_LEFT_LOCAL_FIELD_46	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
118	A1	f67r2	f67r2.47	A1:G118	A1_LEFT_LOCAL_FIELD_47	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
119	A1	f67r2	f67r2.48	A1:G119	A1_LEFT_LOCAL_FIELD_48	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
120	A1	f67r2	f67r2.48	A1:G120	A1_LEFT_LOCAL_FIELD_48	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
121	A1	f67r2	f67r2.48	A1:G121	A1_LEFT_LOCAL_FIELD_48	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
122	A1	f67r2	f67r2.49	A1:G122	A1_LEFT_LOCAL_FIELD_49	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
123	A1	f67r2	f67r2.49	A1:G123	A1_LEFT_LOCAL_FIELD_49	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
124	A1	f67r2	f67r2.49	A1:G124	A1_LEFT_LOCAL_FIELD_49	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
125	A1	f67r2	f67r2.50	A1:G125	A1_LEFT_LOCAL_FIELD_50	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
126	A1	f67r2	f67r2.50	A1:G126	A1_LEFT_LOCAL_FIELD_50	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
127	A1	f67r2	f67r2.51	A1:G127	A1_LEFT_LOCAL_FIELD_51	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
128	A1	f67r2	f67r2.52	A1:G128	A1_LEFT_OUTER_STAR_STATION_01	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
129	A1	f67r2	f67r2.53	A1:G129	A1_LEFT_OUTER_STAR_STATION_02	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
130	A1	f67r2	f67r2.54	A1:G130	A1_LEFT_OUTER_STAR_STATION_03	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
131	A1	f67r2	f67r2.54	A1:G131	A1_LEFT_OUTER_STAR_STATION_03	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
132	A1	f67r2	f67r2.55	A1:G132	A1_LEFT_OUTER_STAR_STATION_04	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
133	A1	f67r2	f67r2.56	A1:G133	A1_LEFT_OUTER_STAR_STATION_05	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
134	A1	f67r2	f67r2.56	A1:G134	A1_LEFT_OUTER_STAR_STATION_05	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
135	A1	f67r2	f67r2.57	A1:G135	A1_LEFT_OUTER_STAR_STATION_06	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
136	A1	f67r2	f67r2.57	A1:G136	A1_LEFT_OUTER_STAR_STATION_06	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
137	A1	f67r2	f67r2.58	A1:G137	A1_LEFT_OUTER_STAR_STATION_07	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
138	A1	f67r2	f67r2.58	A1:G138	A1_LEFT_OUTER_STAR_STATION_07	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
139	A1	f67r2	f67r2.58	A1:G139	A1_LEFT_OUTER_STAR_STATION_07	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
140	A1	f67r2	f67r2.59	A1:G140	A1_LEFT_OUTER_STAR_STATION_08	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
141	A1	f67r2	f67r2.60	A1:G141	A1_LEFT_OUTER_STAR_STATION_09	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
142	A1	f67r2	f67r2.61	A1:G142	A1_LEFT_OUTER_STAR_STATION_10	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
143	A1	f67r2	f67r2.62	A1:G143	A1_LEFT_OUTER_STAR_STATION_11	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
144	A1	f67r2	f67r2.63	A1:G144	A1_LEFT_OUTER_STAR_STATION_12	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
145	A1	f67r2	f67r2.64	A1:G145	A1_RIGHT_PHASE_STATION_01	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
146	A1	f67r2	f67r2.64	A1:G146	A1_RIGHT_PHASE_STATION_01	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
147	A1	f67r2	f67r2.65	A1:G147	A1_RIGHT_PHASE_STATION_02	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
148	A1	f67r2	f67r2.66	A1:G148	A1_RIGHT_PHASE_STATION_03	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
149	A1	f67r2	f67r2.67	A1:G149	A1_RIGHT_PHASE_STATION_04	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
150	A1	f67r2	f67r2.68	A1:G150	A1_RIGHT_PHASE_STATION_05	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
151	A1	f67r2	f67r2.69	A1:G151	A1_RIGHT_PHASE_STATION_06	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
152	A1	f67r2	f67r2.69	A1:G152	A1_RIGHT_PHASE_STATION_06	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
153	A1	f67r2	f67r2.70	A1:G153	A1_RIGHT_PHASE_STATION_07	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
154	A1	f67r2	f67r2.71	A1:G154	A1_RIGHT_PHASE_STATION_08	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
155	A1	f67r2	f67r2.72	A1:G155	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
156	A1	f67r2	f67r2.72	A1:G156	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
157	A1	f67r2	f67r2.72	A1:G157	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
158	A1	f67r2	f67r2.72	A1:G158	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
159	A1	f67r2	f67r2.72	A1:G159	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
160	A1	f67r2	f67r2.72	A1:G160	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
161	A1	f67r2	f67r2.72	A1:G161	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
162	A1	f67r2	f67r2.72	A1:G162	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
163	A1	f67r2	f67r2.72	A1:G163	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
164	A1	f67r2	f67r2.72	A1:G164	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
165	A1	f67r2	f67r2.72	A1:G165	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
166	A1	f67r2	f67r2.72	A1:G166	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
167	A1	f67r2	f67r2.73	A1:G167	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
168	A1	f67r2	f67r2.73	A1:G168	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
169	A1	f67r2	f67r2.73	A1:G169	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
170	A1	f67r2	f67r2.73	A1:G170	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
171	A1	f67r2	f67r2.73	A1:G171	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
172	A1	f67r2	f67r2.73	A1:G172	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
173	A1	f67r2	f67r2.73	A1:G173	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
174	A1	f67r2	f67r2.73	A1:G174	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
175	A1	f67r2	f67r2.73	A1:G175	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
176	A1	f67r2	f67r2.73	A1:G176	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
177	A1	f67r2	f67r2.73	A1:G177	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
178	A1	f67r2	f67r2.74	A1:G178	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
179	A1	f67r2	f67r2.74	A1:G179	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
180	A1	f67r2	f67r2.74	A1:G180	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
181	A1	f67r2	f67r2.74	A1:G181	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
182	A1	f67r2	f67r2.74	A1:G182	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
183	A1	f67r2	f67r2.74	A1:G183	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
184	A1	f67r2	f67r2.74	A1:G184	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
185	A1	f67r2	f67r2.74	A1:G185	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
186	A1	f67r2	f67r2.74	A1:G186	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
187	A1	f67r2	f67r2.74	A1:G187	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	OPAQUE_LOCAL_EXEMPLAR_LABEL	NAMESPACE_EXPANSION_ONLY	NAMESPACE_EXPANSION_ONLY	NONE_SELECTED	NONE	NONE
