page	diagram_id	locus	group_count	opaque_group_ids	local_image_owner	local_namespace	visible_content_class	medical_expansion_de	technical_expansion_de	orientation	f68_f69_mapping	prose_card_import	exact_external_label
f67r2	A1	f67r2.56	2	A1:G133|A1:G134	A1_LEFT_OUTER_STAR_STATION_05	F67_LEFT_WHEEL_NS	LEFT_WHEEL_OUTER_STAR_POSITION	f67r2.56: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.56: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.57	2	A1:G135|A1:G136	A1_LEFT_OUTER_STAR_STATION_06	F67_LEFT_WHEEL_NS	LEFT_WHEEL_OUTER_STAR_POSITION	f67r2.57: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.57: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.58	3	A1:G137|A1:G138|A1:G139	A1_LEFT_OUTER_STAR_STATION_07	F67_LEFT_WHEEL_NS	LEFT_WHEEL_OUTER_STAR_POSITION	f67r2.58: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.58: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.59	1	A1:G140	A1_LEFT_OUTER_STAR_STATION_08	F67_LEFT_WHEEL_NS	LEFT_WHEEL_OUTER_STAR_POSITION	f67r2.59: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.59: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.60	1	A1:G141	A1_LEFT_OUTER_STAR_STATION_09	F67_LEFT_WHEEL_NS	LEFT_WHEEL_OUTER_STAR_POSITION	f67r2.60: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.60: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.61	1	A1:G142	A1_LEFT_OUTER_STAR_STATION_10	F67_LEFT_WHEEL_NS	LEFT_WHEEL_OUTER_STAR_POSITION	f67r2.61: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.61: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.62	1	A1:G143	A1_LEFT_OUTER_STAR_STATION_11	F67_LEFT_WHEEL_NS	LEFT_WHEEL_OUTER_STAR_POSITION	f67r2.62: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.62: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.63	1	A1:G144	A1_LEFT_OUTER_STAR_STATION_12	F67_LEFT_WHEEL_NS	LEFT_WHEEL_OUTER_STAR_POSITION	f67r2.63: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.63: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.64	2	A1:G145|A1:G146	A1_RIGHT_PHASE_STATION_01	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	f67r2.64: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.64: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.65	1	A1:G147	A1_RIGHT_PHASE_STATION_02	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	f67r2.65: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.65: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.66	1	A1:G148	A1_RIGHT_PHASE_STATION_03	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	f67r2.66: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.66: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.67	1	A1:G149	A1_RIGHT_PHASE_STATION_04	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	f67r2.67: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.67: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.68	1	A1:G150	A1_RIGHT_PHASE_STATION_05	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	f67r2.68: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.68: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.69	2	A1:G151|A1:G152	A1_RIGHT_PHASE_STATION_06	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	f67r2.69: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.69: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.70	1	A1:G153	A1_RIGHT_PHASE_STATION_07	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	f67r2.70: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.70: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.71	1	A1:G154	A1_RIGHT_PHASE_STATION_08	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	f67r2.71: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.71: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.72	12	A1:G155|A1:G156|A1:G157|A1:G158|A1:G159|A1:G160|A1:G161|A1:G162|A1:G163|A1:G164|A1:G165|A1:G166	A1_LEFT_OUTER_RING_TEXT	F67_LEFT_WHEEL_NS	LEFT_WHEEL_LOCAL_RING_RUBRIC	f67r2.72: Planeteneinfluss für einen Körperteil nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.72: örtliche Wetterlage am Himmelsrad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.73	11	A1:G167|A1:G168|A1:G169|A1:G170|A1:G171|A1:G172|A1:G173|A1:G174|A1:G175|A1:G176|A1:G177	A1_RIGHT_OUTER_RING_TEXT	F67_RIGHT_WHEEL_NS	RIGHT_WHEEL_LOCAL_RING_RUBRIC	f67r2.73: Behandlungswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.73: Arbeitswahl nach lokalem Himmelssektor; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f67r2	A1	f67r2.74	13	A1:G178|A1:G179|A1:G180|A1:G181|A1:G182|A1:G183|A1:G184|A1:G185|A1:G186|A1:G187|A1:G188|A1:G189|A1:G190	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	F67_PAIRED_LEGEND_QUARANTINE_NS	PAIRED_PAGE_LEGEND_OWNER_UNRESOLVED	f67r2.74: örtliche Wahllegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	f67r2.74: örtliche Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.1	9	A2:G001|A2:G002|A2:G003|A2:G004|A2:G005|A2:G006|A2:G007|A2:G008|A2:G009	A2_LEFT_PANEL_HEADER	F68_LEFT_PANEL_HEADER_NS	LEFT_STAR_PANEL_RUBRIC	f68r1.1: Kopf einer medizinischen Wahltafel; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.1: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.2	9	A2:G010|A2:G011|A2:G012|A2:G013|A2:G014|A2:G015|A2:G016|A2:G017|A2:G018	A2_MIDDLE_PANEL_HEADER	F68_MIDDLE_PANEL_HEADER_NS	MIDDLE_STAR_PANEL_RUBRIC	f68r1.2: Kopf einer medizinischen Wahltafel; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.2: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.3	8	A2:G019|A2:G020|A2:G021|A2:G022|A2:G023|A2:G024|A2:G025|A2:G026	A2_RIGHT_PANEL_HEADER	F68_RIGHT_PANEL_HEADER_NS	RIGHT_SECTORIZED_PANEL_RUBRIC	f68r1.3: Kopf einer medizinischen Wahltafel; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.3: Kopf einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.4	2	A2:G027|A2:G028	A2_MULTIPANEL_HEADER_FRAGMENT_04	F68_MULTIPANEL_HEADER_QUARANTINE_NS	MULTIPANEL_HEADER_OWNER_UNRESOLVED	f68r1.4: ungelöster Teil einer medizinischen Wahltafel; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.4: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.5	1	A2:G029	A2_MULTIPANEL_HEADER_FRAGMENT_05	F68_MULTIPANEL_HEADER_QUARANTINE_NS	MULTIPANEL_HEADER_OWNER_UNRESOLVED	f68r1.5: ungelöster Teil einer medizinischen Wahltafel; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.5: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.6	1	A2:G030	A2_MULTIPANEL_HEADER_FRAGMENT_06	F68_MULTIPANEL_HEADER_QUARANTINE_NS	MULTIPANEL_HEADER_OWNER_UNRESOLVED	f68r1.6: ungelöster Teil einer medizinischen Wahltafel; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.6: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.7	1	A2:G031	A2_MULTIPANEL_HEADER_FRAGMENT_07	F68_MULTIPANEL_HEADER_QUARANTINE_NS	MULTIPANEL_HEADER_OWNER_UNRESOLVED	f68r1.7: ungelöster Teil einer medizinischen Wahltafel; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.7: ungelöster Teil einer Beobachtungstafel; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.8	1	A2:G032	A2_CENTRE_KEY_UNRESOLVED	F68_CENTRE_KEY_QUARANTINE_NS	FACE_CENTRE_IDENTITY_UNRESOLVED	f68r1.8: Mondphase als Schlüssel einer Behandlungswahl; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.8: örtliche Zeitmarke als Schlüssel; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.9	1	A2:G033	A2_STAR_STATION_01	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.9: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.9: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.10	1	A2:G034	A2_STAR_STATION_02	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.10: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.10: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.11	1	A2:G035	A2_STAR_STATION_03	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.11: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.11: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.12	1	A2:G036	A2_STAR_STATION_04	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.12: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.12: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.13	1	A2:G037	A2_STAR_STATION_05	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.13: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.13: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.14	1	A2:G038	A2_STAR_STATION_06	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.14: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.14: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.15	1	A2:G039	A2_STAR_STATION_07	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.15: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.15: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.16	1	A2:G040	A2_STAR_STATION_08	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.16: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.16: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.17	1	A2:G041	A2_STAR_STATION_09	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.17: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.17: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.18	1	A2:G042	A2_STAR_STATION_10	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.18: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.18: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.19	1	A2:G043	A2_STAR_STATION_11	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.19: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.19: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.20	1	A2:G044	A2_STAR_STATION_12	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.20: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.20: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.21	1	A2:G045	A2_STAR_STATION_13	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.21: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.21: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.22	1	A2:G046	A2_STAR_STATION_14	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.22: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.22: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.23	1	A2:G047	A2_STAR_STATION_15	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.23: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.23: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.24	1	A2:G048	A2_STAR_STATION_16	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.24: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.24: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.25	1	A2:G049	A2_STAR_STATION_17	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.25: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.25: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.26	1	A2:G050	A2_STAR_STATION_18	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.26: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.26: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.27	1	A2:G051	A2_STAR_STATION_19	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.27: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.27: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.28	1	A2:G052	A2_STAR_STATION_20	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.28: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.28: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.29	1	A2:G053	A2_STAR_STATION_21	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.29: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.29: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.30	1	A2:G054	A2_STAR_STATION_22	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.30: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.30: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.31	1	A2:G055	A2_STAR_STATION_23	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.31: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.31: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.32	1	A2:G056	A2_STAR_STATION_24	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.32: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.32: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.33	1	A2:G057	A2_STAR_STATION_25	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.33: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.33: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.34	1	A2:G058	A2_STAR_STATION_26	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.34: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.34: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.35	1	A2:G059	A2_STAR_STATION_27	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.35: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.35: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.36	1	A2:G060	A2_STAR_STATION_28	F68_LOCAL_STAR_SLOT_NS	LOCAL_STAR_OR_ASTERISM_STATION	f68r1.36: Mondstation für eine Anwendungszeit; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.36: örtliche Sternstation für den Arbeitskalender; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f68r1	A2	f68r1.37	5	A2:G061|A2:G062|A2:G063|A2:G064|A2:G065	A2_CENTRAL_LEGEND_UNRESOLVED	F68_CENTRAL_LEGEND_QUARANTINE_NS	CENTRAL_PANEL_LEGEND_UNRESOLVED	f68r1.37: zentrale Wahllegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	f68r1.37: zentrale Arbeitslegende kopieren; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
f69v	A3	f69v.1	40	A3:G001|A3:G002|A3:G003|A3:G004|A3:G005|A3:G006|A3:G007|A3:G008|A3:G009|A3:G010|A3:G011|A3:G012|A3:G013|A3:G014|A3:G015|A3:G016|A3:G017|A3:G018|A3:G019|A3:G020|A3:G021|A3:G022|A3:G023|A3:G024|A3:G025|A3:G026|A3:G027|A3:G028|A3:G029|A3:G030|A3:G031|A3:G032|A3:G033|A3:G034|A3:G035|A3:G036|A3:G037|A3:G038|A3:G039|A3:G040	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	LEFT_28_PLACE_WHEEL_RUBRIC	f69v.1: Mondstation für einen Behandlungstermin; örtlichen Eintrag aus dem Exemplar lesen.	f69v.1: lokalen Arbeitstag im 28-Platz-Rad nachschlagen; örtlichen Eintrag aus dem Exemplar lesen.	UNORDERED_OR_UNSELECTED	NONE	NONE	NOT_ASSIGNED
