source_group_id	page	reading_unit_id	source_module	visible_owner	visible_surface	local_job_id	concrete_workshop_value_de	ordering_rule	crosspage_key
A2:G002	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	chteey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe; lokaler Namensrest cht/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G003	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	choteey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest ch/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G004	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	cphol	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest cph.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G005	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	cheor	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G006	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	opcheeol	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: lange oder volle Diagrammstufe + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opch.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G007	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	otor	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G008	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	choctheeey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/cth/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G009	f68r1	f68r1.1	M68_PANEL_HEADERS	A2_LEFT_PANEL_HEADER	okchoal	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_LEFT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Himmelsobjekt oder Eingangsbedingung + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest c.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G010	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	tochso	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: A2_MIDDLE_PANEL_HEADER: Grundzustand dieses Platzes.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G011	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	otchl	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_MIDDLE_PANEL_HEADER: naechster Platz oder folgende Bedingung; lokaler Namensrest chl.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G012	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	qokeeedy	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_MIDDLE_PANEL_HEADER: vollstaendig setzen und den Eintrag schliessen.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G013	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	cheey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_MIDDLE_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G014	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	cheeteey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_MIDDLE_PANEL_HEADER: lange oder volle Diagrammstufe + lange oder volle Diagrammstufe; lokaler Namensrest ch/t/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G015	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	yteody	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: A2_MIDDLE_PANEL_HEADER: Phasenplatz fest eingetragen.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G016	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	chpor	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_MIDDLE_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest chp.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G017	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	cheokorchey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_MIDDLE_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che/chey.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G018	f68r1	f68r1.2	M68_PANEL_HEADERS	A2_MIDDLE_PANEL_HEADER	chod	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sternplatz A2_MIDDLE_PANEL_HEADER: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/d.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G019	f68r1	f68r1.3	M68_PANEL_HEADERS	A2_RIGHT_PANEL_HEADER	ykor	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yk.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G020	f68r1	f68r1.3	M68_PANEL_HEADERS	A2_RIGHT_PANEL_HEADER	shey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Diagrammwert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G021	f68r1	f68r1.3	M68_PANEL_HEADERS	A2_RIGHT_PANEL_HEADER	qocheey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sektorplatz A2_RIGHT_PANEL_HEADER: abgelesener oder freigegebener Wert; lokaler Namensrest qo.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G022	f68r1	f68r1.3	M68_PANEL_HEADERS	A2_RIGHT_PANEL_HEADER	chokal	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sektorplatz A2_RIGHT_PANEL_HEADER: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ch.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G023	f68r1	f68r1.3	M68_PANEL_HEADERS	A2_RIGHT_PANEL_HEADER	okeey	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sektorplatz A2_RIGHT_PANEL_HEADER: in langer Stufe setzen.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G024	f68r1	f68r1.3	M68_PANEL_HEADERS	A2_RIGHT_PANEL_HEADER	ror	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sektorplatz A2_RIGHT_PANEL_HEADER: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest r.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G025	f68r1	f68r1.3	M68_PANEL_HEADERS	A2_RIGHT_PANEL_HEADER	eckhear	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sektorplatz A2_RIGHT_PANEL_HEADER: durch Sektor, Ring oder Pruefweg fuehren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G026	f68r1	f68r1.3	M68_PANEL_HEADERS	A2_RIGHT_PANEL_HEADER	daram	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Sektorplatz A2_RIGHT_PANEL_HEADER: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/am.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G027	f68r1	f68r1.4	M68_PANEL_HEADERS	A2_MULTIPANEL_HEADER_FRAGMENT_04	dchor	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G028	f68r1	f68r1.4	M68_PANEL_HEADERS	A2_MULTIPANEL_HEADER_FRAGMENT_04	okaiiin	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_04: Diagrammposten setzen oder aktivieren + Grad- oder Bedingungsstufe; lokaler Namensrest ai.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G029	f68r1	f68r1.5	M68_PANEL_HEADERS	A2_MULTIPANEL_HEADER_FRAGMENT_05	yky	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: A2_MULTIPANEL_HEADER_FRAGMENT_05: aktuelles Haus.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G030	f68r1	f68r1.6	M68_PANEL_HEADERS	A2_MULTIPANEL_HEADER_FRAGMENT_06	dary	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_06: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G031	f68r1	f68r1.7	M68_PANEL_HEADERS	A2_MULTIPANEL_HEADER_FRAGMENT_07	chkchykoly	F68_SKY_REGION	Kopf oder Region im Beobachtungsatlas: Tafelkopf A2_MULTIPANEL_HEADER_FRAGMENT_07: Diagrammplatz berechnen oder bearbeiten + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/yk/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G033	f68r1	f68r1.9	M68_STAR_STATIONS	A2_STAR_STATION_01	odchecthy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: A2_STAR_STATION_01: feste abgeleitete Bedingung.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G034	f68r1	f68r1.10	M68_STAR_STATIONS	A2_STAR_STATION_02	otcheody	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_02: naechster Platz oder folgende Bedingung; lokaler Namensrest cheody.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G035	f68r1	f68r1.11	M68_STAR_STATIONS	A2_STAR_STATION_03	okoaly	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_03: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest o/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G036	f68r1	f68r1.12	M68_STAR_STATIONS	A2_STAR_STATION_04	chocfhy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_04: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G037	f68r1	f68r1.13	M68_STAR_STATIONS	A2_STAR_STATION_05	octhey	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: A2_STAR_STATION_05: ausgewählte Grundbedingung.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G038	f68r1	f68r1.14	M68_STAR_STATIONS	A2_STAR_STATION_06	otshey	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_06: naechster Platz oder folgende Bedingung + abgelesener oder freigegebener Wert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G039	f68r1	f68r1.15	M68_STAR_STATIONS	A2_STAR_STATION_07	otydy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_07: Teilsektor oder Untereintrag; lokaler Namensrest o/dy.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G040	f68r1	f68r1.16	M68_STAR_STATIONS	A2_STAR_STATION_08	okear	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_08: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest e.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G041	f68r1	f68r1.17	M68_STAR_STATIONS	A2_STAR_STATION_09	cphocthy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_09: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest cp/cthy.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G042	f68r1	f68r1.18	M68_STAR_STATIONS	A2_STAR_STATION_10	ytchody	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_10: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dy.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G043	f68r1	f68r1.19	M68_STAR_STATIONS	A2_STAR_STATION_11	otys	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_11: Teilsektor oder Untereintrag; lokaler Namensrest o/s.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G044	f68r1	f68r1.20	M68_STAR_STATIONS	A2_STAR_STATION_12	olor	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_12: fortgesetzter Bedingungs- oder Tabellensatz.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G045	f68r1	f68r1.21	M68_STAR_STATIONS	A2_STAR_STATION_13	ockhy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_13: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G046	f68r1	f68r1.22	M68_STAR_STATIONS	A2_STAR_STATION_14	ofcheor	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_14: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest ofche.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G047	f68r1	f68r1.23	M68_STAR_STATIONS	A2_STAR_STATION_15	otchdy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_15: den folgenden Platz uebertragen und den Eintrag schliessen.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G048	f68r1	f68r1.24	M68_STAR_STATIONS	A2_STAR_STATION_16	otykchs	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_16: Teilsektor oder Untereintrag + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest o/s.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G049	f68r1	f68r1.25	M68_STAR_STATIONS	A2_STAR_STATION_17	otol	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_17: danach im selben Ring oder Band fortsetzen.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G050	f68r1	f68r1.26	M68_STAR_STATIONS	A2_STAR_STATION_18	otor	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_18: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G051	f68r1	f68r1.27	M68_STAR_STATIONS	A2_STAR_STATION_19	oiinar	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_19: Grad- oder Bedingungsstufe + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G052	f68r1	f68r1.28	M68_STAR_STATIONS	A2_STAR_STATION_20	okoldy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_20: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dy.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G053	f68r1	f68r1.29	M68_STAR_STATIONS	A2_STAR_STATION_21	ykchdy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_21: Wert oder Platzbezug uebertragen; lokaler Namensrest yk/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G054	f68r1	f68r1.30	M68_STAR_STATIONS	A2_STAR_STATION_22	oeeody	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_22: lange oder volle Diagrammstufe; lokaler Namensrest o/ody.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G055	f68r1	f68r1.31	M68_STAR_STATIONS	A2_STAR_STATION_23	ocphy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: A2_STAR_STATION_23: Grundauswahl.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G056	f68r1	f68r1.32	M68_STAR_STATIONS	A2_STAR_STATION_24	okeeodal	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G057	f68r1	f68r1.33	M68_STAR_STATIONS	A2_STAR_STATION_25	okshor	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G058	f68r1	f68r1.34	M68_STAR_STATIONS	A2_STAR_STATION_26	osdaiin	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G059	f68r1	f68r1.35	M68_STAR_STATIONS	A2_STAR_STATION_27	otochedy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G060	f68r1	f68r1.36	M68_STAR_STATIONS	A2_STAR_STATION_28	dolchedy	F68_STAR_ADDRESS	lokale Sternadresse zum Bestimmen der aktuellen Himmelslage: Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G032	f68r1	f68r1.8	M68_CENTER_KEY	A2_CENTRE_KEY_UNRESOLVED	okodaly	F68_LOCAL_REFERENCE	lokales Bezugsmedaillon oder Zentrum innerhalb eines Paneels: Zentrumsmarke A2_CENTRE_KEY_UNRESOLVED: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od/y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G061	f68r1	f68r1.37	M68_CENTER_KEY	A2_CENTRAL_LEGEND_UNRESOLVED	oky	F68_LOCAL_REFERENCE	lokales Bezugsmedaillon oder Zentrum innerhalb eines Paneels: Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G062	f68r1	f68r1.37	M68_CENTER_KEY	A2_CENTRAL_LEGEND_UNRESOLVED	okchdy	F68_LOCAL_REFERENCE	lokales Bezugsmedaillon oder Zentrum innerhalb eines Paneels: Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G063	f68r1	f68r1.37	M68_CENTER_KEY	A2_CENTRAL_LEGEND_UNRESOLVED	okardy	F68_LOCAL_REFERENCE	lokales Bezugsmedaillon oder Zentrum innerhalb eines Paneels: Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G064	f68r1	f68r1.37	M68_CENTER_KEY	A2_CENTRAL_LEGEND_UNRESOLVED	qear	F68_LOCAL_REFERENCE	lokales Bezugsmedaillon oder Zentrum innerhalb eines Paneels: Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A2:G065	f68r1	f68r1.37	M68_CENTER_KEY	A2_CENTRAL_LEGEND_UNRESOLVED	oygy	F68_LOCAL_REFERENCE	lokales Bezugsmedaillon oder Zentrum innerhalb eines Paneels: A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G001	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	dair	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G002	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	cheyky	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G003	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	otaza	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G004	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	sar	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G005	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	ar	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G006	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	chykar	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G007	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	okoirsh	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G008	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	ar	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
A3:G009	f69v	f69v.1	M69_LEFT_RUBRIC	A3_LEFT_WHEEL_RING_TEXT	chetody	F69_WORK_CHOICE_RUBRIC	Rubrik des linken Arbeitswahlrads: A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	SOURCE_ORDER_ONLY_NOT_CIRCLE_DIRECTION	NONE
