locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f113r.47	f113r	S	B	f113r.47|P01|f113r.47|P02|f113r.47|P03	y sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	LINE_INITIAL=h :: BODY= sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	LINE_INITIAL=h :: BODY= sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.48	f113r	S	B	f113r.48|P01|f113r.48|P02|f113r.48|P03	tchoarorshy qokaiin shey chckhhy sheolkchy qokeol kaiin checkhy ralchs	LINE_INITIAL=v :: BODY=choarorshy qokaiin shey chckhhy sheolkchy qokeol kaiin checkhy ralchs	LINE_INITIAL=v :: BODY=choarorshy qokaiin shey chckhhy sheolkchy qokeol kaiin checkhy ralchs	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.49	f113r	S	B	f113r.49|P01|f113r.49|P02|f113r.49|P03	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lchoraiin otain al	LINE_INITIAL=w :: BODY=ain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lchoraiin otain al	LINE_INITIAL=w :: BODY=ain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lchoraiin otain al	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.5	f113r	S	B	f113r.5|P01|f113r.5|P02|f113r.5|P03	ycheeckhy osaiin cheoar qokaiin chekal otar shosaiin chckhy chdo okol chedy chedy	LINE_INITIAL=h :: BODY=cheeckhy osaiin cheoar qokaiin chekal otar shosaiin chckhy chdo okol chedy chedy	LINE_INITIAL=h :: BODY=cheeckhy osaiin cheoar qokaiin chekal otar shosaiin chckhy chdo okol chedy chedy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.50	f113r	S	B	f113r.50|P01	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	LINE_INITIAL=v :: BODY=chedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	LINE_INITIAL=v :: BODY=chedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.51	f113r	S	B	f113r.51|P01|f113r.51|P02	ykeeol qokaiin olkal airody okaiin okalal loary	LINE_INITIAL=h :: BODY=keeol qokaiin olkal airody okaiin okalal loary	LINE_INITIAL=h :: BODY=keeol qokaiin olkal airody okaiin okalal loary	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.6	f113r	S	B	f113r.6|P01|f113r.6|P02	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	LINE_INITIAL=w :: BODY=or cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	LINE_INITIAL=w :: BODY=or cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.7	f113r	S	B	f113r.7|P01|f113r.7|P02	chos sheey qokchey sokal okeey char laiin olkain	LINE_INITIAL=d :: BODY=hos sheey qokchey sokal okeey char laiin olkain	LINE_INITIAL=d :: BODY=hos sheey qokchey sokal okeey char laiin olkain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.8	f113r	S	B	f113r.8|P01|f113r.8|P02|f113r.8|P03	pchosos cheoarkeeol qokeey lkchey qokar chos shey qopchy rchsy chykeor otal	LINE_INITIAL=p :: BODY=chosos cheoarkeeol qokeey lkchey qokar chos shey qopchy rchsy chykeor otal	LINE_INITIAL=p :: BODY=chosos cheoarkeeol qokeey lkchey qokar chos shey qopchy rchsy chykeor otal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113r.9	f113r	S	B	f113r.9|P01|f113r.9|P02|f113r.9|P03	dchos aiin oteey qokaiin cho okaiin cheo daiin chky le chody chotaiin	LINE_INITIAL=x :: BODY=chos aiin oteey qokaiin cho okaiin cheo daiin chky le chody chotaiin	LINE_INITIAL=x :: BODY=chos aiin oteey qokaiin cho okaiin cheo daiin chky le chody chotaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.1	f113v	S	B	f113v.1|P01|f113v.1|P02|f113v.1|P03	folorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	LINE_INITIAL=m :: BODY=olorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	LINE_INITIAL=m :: BODY=olorarom otchey qotar air otair opchedy qokeedody cheykeeoy rol lkar chsamoky	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.10	f113v	S	B	f113v.10|P01|f113v.10|P02|f113v.10|P03	polaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	LINE_INITIAL=p :: BODY=olaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	LINE_INITIAL=p :: BODY=olaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.11	f113v	S	B	f113v.11|P01|f113v.11|P02|f113v.11|P03	orsheor oteeo cheey olkeey otal chotair otar qotar okar oko lkedal ram	LINE_INITIAL=y :: BODY=rsheor oteeo cheey olkeey otal chotair otar qotar okar oko lkedal ram	LINE_INITIAL=y :: BODY=rsheor oteeo cheey olkeey otal chotair otar qotar okar oko lkedal ram	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.12	f113v	S	B	f113v.12|P01|f113v.12|P02	solchedy otsheody arl olchey oror	LINE_INITIAL=w :: BODY=olchedy otsheody arl olchey oror	LINE_INITIAL=w :: BODY=olchedy otsheody arl olchey oror	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.13	f113v	S	B	f113v.13|P01|f113v.13|P02|f113v.13|P03	poraiin otar ar okol shedy qokchedy otchdy qotor qoteedar roral fchee llor	LINE_INITIAL=p :: BODY=oraiin otar ar okol shedy qokchedy otchdy qotor qoteedar roral fchee llor	LINE_INITIAL=p :: BODY=oraiin otar ar okol shedy qokchedy otchdy qotor qoteedar roral fchee llor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.14	f113v	S	B	f113v.14|P01|f113v.14|P02|f113v.14|P03	dar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal okaiin olo	LINE_INITIAL=x :: BODY=ar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal okaiin olo	LINE_INITIAL=x :: BODY=ar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal okaiin olo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.15	f113v	S	B	f113v.15|P01|f113v.15|P02|f113v.15|P03	ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor raiin cheey qokaram	LINE_INITIAL=b :: BODY=r ar okeey oeky otcheedaiin ol tchdy pcheol kcheor raiin cheey qokaram	LINE_INITIAL=b :: BODY=r ar okeey oeky otcheedaiin ol tchdy pcheol kcheor raiin cheey qokaram	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.16	f113v	S	B	f113v.16|P01|f113v.16|P02|f113v.16|P03	daiin chl lkeey lkaiin chdain qokain sheor okalchedy qokar olkam ar	LINE_INITIAL=x :: BODY=aiin chl lkeey lkaiin chdain qokain sheor okalchedy qokar olkam ar	LINE_INITIAL=x :: BODY=aiin chl lkeey lkaiin chdain qokain sheor okalchedy qokar olkam ar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.17	f113v	S	B	f113v.17|P01|f113v.17|P02|f113v.17|P03	saraiin shedy lcheey olkar okaiin cthororaiin yteeeor	LINE_INITIAL=w :: BODY=araiin shedy lcheey olkar okaiin cthororaiin yteeeor	LINE_INITIAL=w :: BODY=araiin shedy lcheey olkar okaiin cthororaiin yteeeor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.18	f113v	S	B	f113v.18|P01|f113v.18|P02|f113v.18|P03	pychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam	LINE_INITIAL=p :: BODY=ychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam	LINE_INITIAL=p :: BODY=ychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.19	f113v	S	B	f113v.19|P01|f113v.19|P02|f113v.19|P03	daiin qokeeody qokar okaiin qokaiin okar checthy okalched lchal qckham	LINE_INITIAL=x :: BODY=aiin qokeeody qokar okaiin qokaiin okar checthy okalched lchal qckham	LINE_INITIAL=x :: BODY=aiin qokeeody qokar okaiin qokaiin okar checthy okalched lchal qckham	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.2	f113v	S	B	f113v.2|P01|f113v.2|P02|f113v.2|P03	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al araiin okal cheyor	LINE_INITIAL=v :: BODY=eoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al araiin okal cheyor	LINE_INITIAL=v :: BODY=eoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al araiin okal cheyor	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.20	f113v	S	B	f113v.20|P01|f113v.20|P02|f113v.20|P03	lkaiin chckhhy chody otchar or otary olaiin	LINE_INITIAL=q :: BODY=kaiin chckhhy chody otchar or otary olaiin	LINE_INITIAL=q :: BODY=kaiin chckhhy chody otchar or otary olaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.21	f113v	S	B	f113v.21|P01|f113v.21|P02|f113v.21|P03	polaiin otar qotain chtol tarol cheol kaiin chpkcheos okar aithchr lo	LINE_INITIAL=p :: BODY=olaiin otar qotain chtol tarol cheol kaiin chpkcheos okar aithchr lo	LINE_INITIAL=p :: BODY=olaiin otar qotain chtol tarol cheol kaiin chpkcheos okar aithchr lo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.22	f113v	S	B	f113v.22|P01|f113v.22|P02|f113v.22|P03	okaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly	LINE_INITIAL=y :: BODY=kaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly	LINE_INITIAL=y :: BODY=kaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.23	f113v	S	B	f113v.23|P01|f113v.23|P02|f113v.23|P03	ykaiin al kar okain qokaiin chokair okar al cheody qokar otal lkl lol	LINE_INITIAL=h :: BODY=kaiin al kar okain qokaiin chokair okar al cheody qokar otal lkl lol	LINE_INITIAL=h :: BODY=kaiin al kar okain qokaiin chokair okar al cheody qokar otal lkl lol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.24	f113v	S	B	f113v.24|P01|f113v.24|P02	olkeey lcheey loar cheos	LINE_INITIAL=y :: BODY=lkeey lcheey loar cheos	LINE_INITIAL=y :: BODY=lkeey lcheey loar cheos	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.25	f113v	S	B	f113v.25|P01|f113v.25|P02|f113v.25|P03	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	LINE_INITIAL=v :: BODY=okary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	LINE_INITIAL=v :: BODY=okary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.26	f113v	S	B	f113v.26|P01|f113v.26|P02	okiin al keechy qoteeol otar ar otchey otaiin al otaiin otol qotody loty	LINE_INITIAL=y :: BODY=kiin al keechy qoteeol otar ar otchey otaiin al otaiin otol qotody loty	LINE_INITIAL=y :: BODY=kiin al keechy qoteeol otar ar otchey otaiin al otaiin otol qotody loty	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.27	f113v	S	B	f113v.27|P01|f113v.27|P02|f113v.27|P03	ycheeolcheeo alkeedy	LINE_INITIAL=h :: BODY=cheeolcheeo alkeedy	LINE_INITIAL=h :: BODY=cheeolcheeo alkeedy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.28	f113v	S	B	f113v.28|P01|f113v.28|P02|f113v.28|P03	paiir oteey lkaiin oshox ar ash opheey cphedy opcheody okalchdy qotol oky	LINE_INITIAL=p :: BODY=aiir oteey lkaiin oshox ar ash opheey cphedy opcheody okalchdy qotol oky	LINE_INITIAL=p :: BODY=aiir oteey lkaiin oshox ar ash opheey cphedy opcheody okalchdy qotol oky	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.29	f113v	S	B	f113v.29|P01|f113v.29|P02|f113v.29|P03	ykeeol chedy qokeey olkeeey okaiin ar cthey okaiin al lor air arald	LINE_INITIAL=h :: BODY=keeol chedy qokeey olkeeey okaiin ar cthey okaiin al lor air arald	LINE_INITIAL=h :: BODY=keeol chedy qokeey olkeeey okaiin ar cthey okaiin al lor air arald	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.3	f113v	S	B	f113v.3|P01|f113v.3|P02|f113v.3|P03	sar aiin chotar okeeodar qokain olol olam	LINE_INITIAL=w :: BODY=ar aiin chotar okeeodar qokain olol olam	LINE_INITIAL=w :: BODY=ar aiin chotar okeeodar qokain olol olam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.30	f113v	S	B	f113v.30|P01|f113v.30|P02|f113v.30|P03	ysheey qoeey or aiiin okeeol otain ar al okaiiin aiin shody otcham	LINE_INITIAL=h :: BODY=sheey qoeey or aiiin okeeol otain ar al okaiiin aiin shody otcham	LINE_INITIAL=h :: BODY=sheey qoeey or aiiin okeeol otain ar al okaiiin aiin shody otcham	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.31	f113v	S	B	f113v.31|P01|f113v.31|P02	daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral	LINE_INITIAL=x :: BODY=aiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral	LINE_INITIAL=x :: BODY=aiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.32	f113v	S	B	f113v.32|P01|f113v.32|P02|f113v.32|P03	sheol keey qokain char ar olar aiiin okar	LINE_INITIAL=w :: BODY=heol keey qokain char ar olar aiiin okar	LINE_INITIAL=w :: BODY=heol keey qokain char ar olar aiiin okar	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.33	f113v	S	B	f113v.33|P01|f113v.33|P02|f113v.33|P03	polsaisy oteo qokeedy qokaiin okal qofcheol qokaiin opalor lkch ofchr	LINE_INITIAL=p :: BODY=olsaisy oteo qokeedy qokaiin okal qofcheol qokaiin opalor lkch ofchr	LINE_INITIAL=p :: BODY=olsaisy oteo qokeedy qokaiin okal qofcheol qokaiin opalor lkch ofchr	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.34	f113v	S	B	f113v.34|P01|f113v.34|P02	daiin cheaiin okchey cheky qokain otecheedy qokaiin chckhey cheoram	LINE_INITIAL=x :: BODY=aiin cheaiin okchey cheky qokain otecheedy qokaiin chckhey cheoram	LINE_INITIAL=x :: BODY=aiin cheaiin okchey cheky qokain otecheedy qokaiin chckhey cheoram	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.35	f113v	S	B	f113v.35|P01|f113v.35|P02|f113v.35|P03	qokaiin air lor chedy otain	LINE_INITIAL=j :: BODY=okaiin air lor chedy otain	LINE_INITIAL=j :: BODY=okaiin air lor chedy otain	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.36	f113v	S	B	f113v.36|P01|f113v.36|P02|f113v.36|P03	ofaral olkaiin okar okeeedy tshedy qokeedy otcheypchedy tsho lteam	LINE_INITIAL=y :: BODY=faral olkaiin okar okeeedy tshedy qokeedy otcheypchedy tsho lteam	LINE_INITIAL=y :: BODY=faral olkaiin okar okeeedy tshedy qokeedy otcheypchedy tsho lteam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.37	f113v	S	B	f113v.37|P01|f113v.37|P02|f113v.37|P03	qol aiin olaiin oteeey lchedy qokair ydaiin	LINE_INITIAL=j :: BODY=ol aiin olaiin oteeey lchedy qokair ydaiin	LINE_INITIAL=j :: BODY=ol aiin olaiin oteeey lchedy qokair ydaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.38	f113v	S	B	f113v.38|P01|f113v.38|P02	pcholky otar airol okeedy chokor sheedy oteey teear otorsheey qoteal	LINE_INITIAL=p :: BODY=cholky otar airol okeedy chokor sheedy oteey teear otorsheey qoteal	LINE_INITIAL=p :: BODY=cholky otar airol okeedy chokor sheedy oteey teear otorsheey qoteal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.39	f113v	S	B	f113v.39|P01|f113v.39|P02|f113v.39|P03	osheol cheol ar aloiiin oteeey otain chekey qokain chcthy qotam lr	LINE_INITIAL=y :: BODY=sheol cheol ar aloiiin oteeey otain chekey qokain chcthy qotam lr	LINE_INITIAL=y :: BODY=sheol cheol ar aloiiin oteeey otain chekey qokain chcthy qotam lr	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.4	f113v	S	B	f113v.4|P01|f113v.4|P02|f113v.4|P03	fchoctheody keeodar oteedy rchedy qokechy otches oporaiin oteody otaiin otl aroshy	LINE_INITIAL=m :: BODY=choctheody keeodar oteedy rchedy qokechy otches oporaiin oteody otaiin otl aroshy	LINE_INITIAL=m :: BODY=choctheody keeodar oteedy rchedy qokechy otches oporaiin oteody otaiin otl aroshy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.40	f113v	S	B	f113v.40|P01|f113v.40|P02|f113v.40|P03	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qoeeeey aiin	LINE_INITIAL=y :: BODY=raiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qoeeeey aiin	LINE_INITIAL=y :: BODY=raiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qoeeeey aiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.41	f113v	S	B	f113v.41|P01|f113v.41|P02|f113v.41|P03	dair aiin okain ar aiin cheody	LINE_INITIAL=x :: BODY=air aiin okain ar aiin cheody	LINE_INITIAL=x :: BODY=air aiin okain ar aiin cheody	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.42	f113v	S	B	f113v.42|P01|f113v.42|P02|f113v.42|P03	pol keeo dy qoeees aiin oraiin oteol fchedy oteeey dar otakeol ol	LINE_INITIAL=p :: BODY=ol keeo dy qoeees aiin oraiin oteol fchedy oteeey dar otakeol ol	LINE_INITIAL=p :: BODY=ol keeo dy qoeees aiin oraiin oteol fchedy oteeey dar otakeol ol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.43	f113v	S	B	f113v.43|P01|f113v.43|P02|f113v.43|P03	ycheol keey lkeees or aiin otaiin chkain olar olchedy qot aiinos	LINE_INITIAL=h :: BODY=cheol keey lkeees or aiin otaiin chkain olar olchedy qot aiinos	LINE_INITIAL=h :: BODY=cheol keey lkeees or aiin otaiin chkain olar olchedy qot aiinos	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.44	f113v	S	B	f113v.44|P01|f113v.44|P02	daiin cheal otain okar otaiin oloiin	LINE_INITIAL=x :: BODY=aiin cheal otain okar otaiin oloiin	LINE_INITIAL=x :: BODY=aiin cheal otain okar otaiin oloiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.45	f113v	S	B	f113v.45|P01|f113v.45|P02|f113v.45|P03	polaiin arol shear okeeeody lsar lkeey opchedy qokchdy ota aram	LINE_INITIAL=p :: BODY=olaiin arol shear okeeeody lsar lkeey opchedy qokchdy ota aram	LINE_INITIAL=p :: BODY=olaiin arol shear okeeeody lsar lkeey opchedy qokchdy ota aram	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.46	f113v	S	B	f113v.46|P01|f113v.46|P02|f113v.46|P03	olkaiin cheey lain al cheey	LINE_INITIAL=y :: BODY=lkaiin cheey lain al cheey	LINE_INITIAL=y :: BODY=lkaiin cheey lain al cheey	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.47	f113v	S	B	f113v.47|P01|f113v.47|P02|f113v.47|P03	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	LINE_INITIAL=p :: BODY=olaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	LINE_INITIAL=p :: BODY=olaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.48	f113v	S	B	f113v.48|P01|f113v.48|P02|f113v.48|P03	ycheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	LINE_INITIAL=h :: BODY=cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	LINE_INITIAL=h :: BODY=cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.49	f113v	S	B	f113v.49|P01|f113v.49|P02	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	LINE_INITIAL=h :: BODY=shey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	LINE_INITIAL=h :: BODY=shey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.5	f113v	S	B	f113v.5|P01|f113v.5|P02|f113v.5|P03	dcheos otaiin otedy otodaiin qokeey rcheey qoeear oteedy qokeedy otedar ar ot otees al	LINE_INITIAL=x :: BODY=cheos otaiin otedy otodaiin qokeey rcheey qoeear oteedy qokeedy otedar ar ot otees al	LINE_INITIAL=x :: BODY=cheos otaiin otedy otodaiin qokeey rcheey qoeear oteedy qokeedy otedar ar ot otees al	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.6	f113v	S	B	f113v.6|P01|f113v.6|P02|f113v.6|P03	tcheolchy lcheol chockhy cheodaiidaiin	LINE_INITIAL=v :: BODY=cheolchy lcheol chockhy cheodaiidaiin	LINE_INITIAL=v :: BODY=cheolchy lcheol chockhy cheodaiidaiin	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.7	f113v	S	B	f113v.7|P01|f113v.7|P02|f113v.7|P03	fcheshd teody lkeeody oteedy lchealaim shockhol opchedy qotaiin otar ar al oteal	LINE_INITIAL=m :: BODY=cheshd teody lkeeody oteedy lchealaim shockhol opchedy qotaiin otar ar al oteal	LINE_INITIAL=m :: BODY=cheshd teody lkeeody oteedy lchealaim shockhol opchedy qotaiin otar ar al oteal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.8	f113v	S	B	f113v.8|P01	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	LINE_INITIAL=h :: BODY=cheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	LINE_INITIAL=h :: BODY=cheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f113v.9	f113v	S	B	f113v.9|P01|f113v.9|P02	dair ar okaiin chokaiin checkhol cholkaiin olchy	LINE_INITIAL=x :: BODY=air ar okaiin chokaiin checkhol cholkaiin olchy	LINE_INITIAL=x :: BODY=air ar okaiin chokaiin checkhol cholkaiin olchy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.1	f114r	S	B	f114r.1|P01|f114r.1|P02|f114r.1|P03	tchedol doiros pcheos ytaiin okody yteeed oteeodl opaiin okarol	LINE_INITIAL=v :: BODY=chedol doiros pcheos ytaiin okody yteeed oteeodl opaiin okarol	LINE_INITIAL=v :: BODY=chedol doiros pcheos ytaiin okody yteeed oteeodl opaiin okarol	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.10	f114r	S	B	f114r.10|P01|f114r.10|P02	qokeedy chdodaiin qoedeey chdaiin chedalos	LINE_INITIAL=j :: BODY=okeedy chdodaiin qoedeey chdaiin chedalos	LINE_INITIAL=j :: BODY=okeedy chdodaiin qoedeey chdaiin chedalos	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.11	f114r	S	B	f114r.11|P01|f114r.11|P02|f114r.11|P03	dalchy kolky qoedaiin dolor shedy qokchdy ofchedy tolpchy doiiin chocfhdy opailo	LINE_INITIAL=x :: BODY=alchy kolky qoedaiin dolor shedy qokchdy ofchedy tolpchy doiiin chocfhdy opailo	LINE_INITIAL=x :: BODY=alchy kolky qoedaiin dolor shedy qokchdy ofchedy tolpchy doiiin chocfhdy opailo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.12	f114r	S	B	f114r.12|P01|f114r.12|P02|f114r.12|P03	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam	LINE_INITIAL=h :: BODY=kcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam	LINE_INITIAL=h :: BODY=kcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.13	f114r	S	B	f114r.13|P01|f114r.13|P02	qokchedy daiin octhdy	LINE_INITIAL=j :: BODY=okchedy daiin octhdy	LINE_INITIAL=j :: BODY=okchedy daiin octhdy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.14	f114r	S	B	f114r.14|P01|f114r.14|P02	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	LINE_INITIAL=w :: BODY=olpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	LINE_INITIAL=w :: BODY=olpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f114r.15	f114r	S	B	f114r.15|P01|f114r.15|P02|f114r.15|P03	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	LINE_INITIAL=j :: BODY=oedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	LINE_INITIAL=j :: BODY=oedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
