page	physical_folio	locus	chunk_index	section	units	decoded_seed_11	decoded_seed_29	decoded_seed_47	decoded_seed_71	decoded_seed_89	decoded_seed_107
f85r2	f85	f85r2.23	4	C	Se ol y	san tanto quando	altro maestro	ver quando rispuose	de disse dicendo	ter questa rispuose	quella rispuose
f85r2	f85	f85r2.24	0	C	ok E s	ver convien	ver altre	comincio	per quelle	per quando	chi questa
f85r2	f85	f85r2.24	1	C	o C ar	rispuose perche inferno	convien dicendo inferno	maestro questa sovra	rispuose quanto che	comincio inferno quello	quando comincio quanto
f85r2	f85	f85r2.24	2	C	ot e d or	questi questa quella	per quelli come	par quanto si	ver quello altrui alcuna	men quelli dicendo	ver quelli tutta
f85r2	f85	f85r2.24	3	C	o Cedy	rispuose se	convien tre	maestro era	rispuose lor	comincio tro	quando e
f85r2	f85	f85r2.24	4	C	ot ody	che	pere	pare	vertro	menche	vertro
f85r2	f85	f85r2.24	5	C	ol Cedy	tanto se	altro tre	quando era	disse lor	questa tro	quella e
f85r2	f85	f85r2.24	6	C	ot E d o	questa rispuose	per quelli convien	par quanto maestro	ver altrui rispuose	men quelli comincio	ver quelli quando
f85r2	f85	f85r2.24	7	C	ar	inferno	inferno	sovra	che	quello	quanto
f85r2	f85	f85r2.24	8	C	or	quella	come	si	alcuna	dicendo	tutta
f85r2	f85	f85r2.24	9	C	air ol	suo tanto	i altro	ma quando	i disse	a questa	o quella
f85r2	f85	f85r2.24	10	C	ot E s	convien	per altre	par comincio	ver quelle	men quando	ver questa
f85r2	f85	f85r2.24	11	C	ar	inferno	inferno	sovra	che	quello	quanto
f85r2	f85	f85r2.24	12	C	ar am	inferno son	inferno e	sovra del	che gio	quello e	quanto a
f88r	f88	f88r.1	0	P	ot or Ce t y	quella cor quando	per come questi maestro	parsi altre alcuna rispuose	ver alcuna cor dicendo	men dicendo con rispuose	ver tutta per rispuose
f88r	f88	f88r.2	0	P	os al	sta che	sone	achi	sti poscia	tri sovra	ti questi
f88r	f88	f88r.3	0	P	or al d	quella che questa	come e quelli	sichi quanto	alcuna poscia altrui	dicendo sovra quelli	tutta questi quelli
f88r	f88	f88r.4	0	P	ol dar	tanto ne	altro lor	quando e	disse giu	questa giu	quella tor
f88r	f88	f88r.5	0	P	ot oky	a	pera	para	vera	meni	verl
f88r	f88	f88r.6	0	P	otal y	a quando	non maestro	pre rispuose	tri dicendo	s rispuose	l rispuose
f88r	f88	f88r.7	0	P	d or Se o y	questa quella san rispuose quando	quelli come convien maestro	quanto siver maestro rispuose	altrui alcuna de rispuose dicendo	quelli dicendo ter comincio rispuose	quelli tutta quando rispuose
f88r	f88	f88r.7	1	P	T eol	vino	lo	suo	tori	lo	o
f88r	f88	f88r.7	2	P	qo K ey	volode	vila	volla	colsi	volio	gramenche
f88r	f88	f88r.7	3	P	d or y	questa quella quando	quelli come maestro	quanto si rispuose	altrui alcuna dicendo	quelli dicendo rispuose	quelli tutta rispuose
f88r	f88	f88r.7	4	P	Se or	san quella	come	versi	de alcuna	ter dicendo	tutta
f88r	f88	f88r.7	5	P	Sol f Cor	eie	laschi	colcio	aeti	giainde	ane
f88r	f88	f88r.7	6	P	dal	tor	men	son	tra	non	si
f88r	f88	f88r.7	7	P	C T ol	perche vi tanto	dicendo l altro	questa su quando	quanto tor disse	inferno l questa	comincio quella
f88r	f88	f88r.8	0	P	r al Se o m	era che san rispuose i	elle convien o	achiver maestro i	a poscia de rispuose o	or sovra ter comincio i	in questi quando i
f88r	f88	f88r.8	1	P	k eol Ce ar	dicendo no inferno	quanto o inferno	quelli o altre sovra	inferno i che	quanto o quello	inferno o quanto
f88r	f88	f88r.8	2	P	Se k or	san dicendo quella	quanto come	ver quelli si	de inferno alcuna	ter quanto dicendo	inferno tutta
f88r	f88	f88r.8	3	P	qok or	pre quella	col come	persi	ma alcuna	man dicendo	con tutta
f88r	f88	f88r.8	4	P	daN	e	si	e	e	le	di
f88r	f88	f88r.8	5	P	s ar	convien inferno	altre inferno	comincio sovra	quelle che	quando quello	questa quanto
f88r	f88	f88r.8	6	P	s aN	convien tra	altre era	comincio che	quelle del	quando si	questa del
f88r	f88	f88r.8	7	P	oky	a	a	a	a	i	l
f88r	f88	f88r.8	8	P	s am	convien son	altre e	comincio del	quelle gio	quando e	questa a
f88r	f88	f88r.9	0	P	o aI	rispuose non	convien e	maestro non	rispuose i	comincio a	quando a
f88r	f88	f88r.9	1	P	or	quella	come	si	alcuna	dicendo	tutta
f88r	f88	f88r.9	2	P	o m	rispuose i	convien o	maestro i	rispuose o	comincio i	quando i
f88r	f88	f88r.9	3	P	ot am	son	pere	pardel	vergio	mene	vera
f88r	f88	f88r.9	4	P	ok e o m	ver questi rispuose i	ver convien o	maestro i	per quello rispuose o	per comincio i	chi quando i
f88r	f88	f88r.9	5	P	CE or	s quella	come	lsi	l alcuna	dicendo	tutta
f88r	f88	f88r.9	6	P	qok e ody	pre questi che	cole	pere	ma quello tro	manche	contro
f88r	f88	f88r.9	7	P	dar	ne	lor	e	giu	giu	tor
f88r	f88	f88r.9	8	P	or	quella	come	si	alcuna	dicendo	tutta
f88r	f88	f88r.9	9	P	o m	rispuose i	convien o	maestro i	rispuose o	comincio i	quando i
f88r	f88	f88r.9	10	P	Ce ody	che	e	altre e	tro	che	tro
f88r	f88	f88r.10	0	P	qok eol	preno	colo	pero	mai	mano	cono
f88r	f88	f88r.10	1	P	Ceol	a	tan	al	a	se	e
f88r	f88	f88r.10	2	P	s aN	convien tra	altre era	comincio che	quelle del	quando si	questa del
f88r	f88	f88r.10	3	P	Ce os	sta	son	altre a	sti	tri	ti
f88r	f88	f88r.10	4	P	Ceol	a	tan	al	a	se	e
f88r	f88	f88r.10	5	P	d ol E ey	questa tanto de	quelli altro a	quanto quando a	altrui disse i	quelli questa o	quelli quella che
f88r	f88	f88r.10	6	P	or	quella	come	si	alcuna	dicendo	tutta
f88r	f88	f88r.10	7	P	Ce o m	rispuose i	convien o	altre maestro i	rispuose o	comincio i	quando i
f88r	f88	f88r.10	8	P	Ce o j am	rispuose oson	convien ne	altre maestro odel	rispuose ngio	comincio ne	quando eea
f88r	f88	f88r.11	0	P	y ok e ody	quando ver questi che	maestro vere	rispuose e	dicendo per quello tro	rispuose perche	rispuose chitro
f88r	f88	f88r.11	1	P	Ce o m	rispuose i	convien o	altre maestro i	rispuose o	comincio i	quando i
f88r	f88	f88r.11	2	P	qo or	vol quella	vi come	volsi	col alcuna	vol dicendo	gra tutta
f88r	f88	f88r.11	3	P	CE b	so	o	lo	lo	ee	d
f88r	f88	f88r.11	4	P	yk e or	questi quella	vol come	si	men quello alcuna	chi dicendo	man tutta
f88r	f88	f88r.11	5	P	Sy	a	a	tre	man	una	o
f88r	f88	f88r.11	6	P	s am	convien son	altre e	comincio del	quelle gio	quando e	questa a
f88r	f88	f88r.12	0	P	otal dy	acon	nonsta	pretro	trigia	stre	li
f88r	f88	f88r.13	0	P	or am	quella son	come e	sidel	alcuna gio	dicendo e	tutta a
f88r	f88	f88r.14	0	P	dar y	ne quando	lor maestro	e rispuose	giu dicendo	giu rispuose	tor rispuose
f88r	f88	f88r.15	0	P	ok ol	ver tanto	ver altro	quando	per disse	per questa	chi quella
f88r	f88	f88r.16	0	P	s or or y	convien quella quella quando	altre come come maestro	comincio sisi rispuose	quelle alcuna alcuna dicendo	quando dicendo dicendo rispuose	questa tutta tutta rispuose
f88r	f88	f88r.17	0	P	oty d a	l questa l	i quelli i	l quanto l	re altrui	l quelli	l quelli
f88r	f88	f88r.18	0	P	k o a y	dicendo rispuose l quando	quanto convien i maestro	quelli maestro l rispuose	inferno rispuose dicendo	quanto comincio rispuose	inferno quando rispuose
f88r	f88	f88r.18	1	P	P ol	o tanto	n altro	i quando	l disse	i questa	i quella
f88r	f88	f88r.18	2	P	or Cor	quella e	come chi	sicio	alcuna ti	dicendo de	tutta e
f88r	f88	f88r.18	3	P	p Ceol y	a quando	sertan maestro	al rispuose	a dicendo	se rispuose	pare rispuose
f88r	f88	f88r.18	4	P	ot Col	ser	pertra	parcon	versi	mentra	vertra
f88r	f88	f88r.18	5	P	ol dy	tanto con	altro sta	quando tro	disse gia	questa tre	quella i
f88r	f88	f88r.18	6	P	s al s al y	convien che convien che quando	altre e altre e maestro	comincio chi comincio chi rispuose	quelle poscia quelle poscia dicendo	quando sovra quando sovra rispuose	questa questi questa questi rispuose
f88r	f88	f88r.19	0	P	d Cey	questa cio	quelli a	quanto man	altrui non	quelli e	quelli e
f88r	f88	f88r.19	1	P	C ok ol	perche ver tanto	dicendo ver altro	questa quando	quanto per disse	inferno per questa	comincio chi quella
f88r	f88	f88r.19	2	P	daN	e	si	e	e	le	di
f88r	f88	f88r.19	3	P	qo e k ol	vol questi dicendo tanto	vi quanto altro	vol quelli quando	col quello inferno disse	vol quanto questa	gra inferno quella
f88r	f88	f88r.19	4	P	qo e k ol	vol questi dicendo tanto	vi quanto altro	vol quelli quando	col quello inferno disse	vol quanto questa	gra inferno quella
f88r	f88	f88r.19	5	P	qo K ol	volo tanto	vil altro	voll quando	cols disse	voli questa	gramen quella
f88r	f88	f88r.19	6	P	ok ol	ver tanto	ver altro	quando	per disse	per questa	chi quella
f88r	f88	f88r.19	7	P	Ceol	a	tan	al	a	se	e
f88r	f88	f88r.20	0	P	d Se ol	questa san tanto	quelli altro	quanto ver quando	altrui de disse	quelli ter questa	quelli quella
f88r	f88	f88r.20	1	P	qokEy	d	suo	l	l	s	i
f88r	f88	f88r.20	2	P	s	convien	altre	comincio	quelle	quando	questa
f88r	f88	f88r.20	3	P	Cy	gia	e	e	cio	a	e
f88r	f88	f88r.20	4	P	s aN	convien tra	altre era	comincio che	quelle del	quando si	questa del
f88r	f88	f88r.20	5	P	Cor	e	chi	cio	ti	de	e
f88r	f88	f88r.20	6	P	ot e or	questi quella	per come	parsi	ver quello alcuna	men dicendo	ver tutta
f88r	f88	f88r.20	7	P	aN	tra	era	che	del	si	del
f88r	f88	f88r.20	8	P	Co s al s	l convien che convien	mi altre e altre	ser comincio chi comincio	chi quelle poscia quelle	al quando sovra quando	cor questa questi questa
f88r	f88	f88r.21	0	P	t eol	corno	questi o	alcuna o	cori	cono	pero
f88r	f88	f88r.21	1	P	Cor	e	chi	cio	ti	de	e
f88r	f88	f88r.21	2	P	ol Se ody	tanto sanche	altro e	quando vere	disse detro	questa terche	quella tro
f88r	f88	f88r.21	3	P	qok eol	preno	colo	pero	mai	mano	cono
f88r	f88	f88r.21	4	P	So y	s quando	che maestro	de rispuose	tan dicendo	lor rispuose	era rispuose
f88r	f88	f88r.21	5	P	ol	tanto	altro	quando	disse	questa	quella
f88r	f88	f88r.21	6	P	S E ol	par tanto	presso altro	volse quando	di disse	questi questa	presso quella
f88r	f88	f88r.21	7	P	Se ol d g	san tanto questa o	altro quelli a	ver quando quanto i	de disse altrui o	ter questa quelli o	quella quelli i
f88r	f88	f88r.22	0	P	y Cey	quando cio	maestro a	rispuose man	dicendo non	rispuose e	rispuose e
f88r	f88	f88r.22	1	P	okaN	o	d	d	a	i	d
f88r	f88	f88r.22	2	P	Col	ser	tra	con	si	tra	tra
f88r	f88	f88r.22	3	P	Ce or	quella	come	altre si	alcuna	dicendo	tutta
f88r	f88	f88r.22	4	P	ol	tanto	altro	quando	disse	questa	quella
f88r	f88	f88r.22	5	P	Cor Col s al	eser convien che	chitra altre e	ciocon comincio chi	tisi quelle poscia	detra quando sovra	etra questa questi
f88r	f88	f88r.23	0	P	o f y s ky dal	rispuose i quando convien itor	convien s maestro altre tromen	maestro rispuose comincio ison	rispuose e dicendo quelle etra	comincio in rispuose quando cianon	quando n rispuose questa stasi
f88r	f88	f88r.24	0	P	ot or am	quella son	per come e	parsidel	ver alcuna gio	men dicendo e	ver tutta a
f88r	f88	f88r.25	0	P	o f al d o	rispuose i che questa rispuose	convien se quelli convien	maestro chi quanto maestro	rispuose e poscia altrui rispuose	comincio in sovra quelli comincio	quando n questi quelli quando
f88r	f88	f88r.26	0	P	p o E ar	rispuose inferno	ser convien inferno	maestro sovra	rispuose che	comincio quello	par quando quanto
f88r	f88	f88r.26	1	P	Se oky	sana	a	vera	dea	teri	l
f88r	f88	f88r.26	2	P	olk Ey	lor	sa	tore	eraa	cola	tano
f88r	f88	f88r.26	3	P	T ol	vi tanto	l altro	su quando	tor disse	l questa	quella
f88r	f88	f88r.26	4	P	p ol dy	tanto con	ser altro sta	quando tro	disse gia	questa tre	par quella i
f88r	f88	f88r.26	5	P	s	convien	altre	comincio	quelle	quando	questa
f88r	f88	f88r.26	6	P	ok ol dy	ver tanto con	ver altro sta	quando tro	per disse gia	per questa tre	chi quella i
f88r	f88	f88r.27	0	P	qok ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f88r	f88	f88r.27	1	P	Col	ser	tra	con	si	tra	tra
f88r	f88	f88r.27	2	P	qok ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f88r	f88	f88r.27	3	P	qok ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f88r	f88	f88r.27	4	P	Col	ser	tra	con	si	tra	tra
f88r	f88	f88r.27	5	P	CEy	tri	o	l	ch	e	a
f88r	f88	f88r.27	6	P	or	quella	come	si	alcuna	dicendo	tutta
f88r	f88	f88r.27	7	P	aN	tra	era	che	del	si	del
f88r	f88	f88r.27	8	P	ol dal	tanto tor	altro men	quando son	disse tra	questa non	quella si
f88r	f88	f88r.28	0	P	yk ar	inferno	vol inferno	sovra	men che	chi quello	man quanto
f88r	f88	f88r.28	1	P	Ceol	a	tan	al	a	se	e
f88r	f88	f88r.28	2	P	Col	ser	tra	con	si	tra	tra
f88r	f88	f88r.28	3	P	Cey	cio	a	man	non	e	e
f88r	f88	f88r.28	4	P	K ey	ode	la	la	si	io	menche
f88r	f88	f88r.28	5	P	s or	convien quella	altre come	comincio si	quelle alcuna	quando dicendo	questa tutta
f88r	f88	f88r.28	6	P	Se ar	san inferno	inferno	ver sovra	de che	ter quello	quanto
f88r	f88	f88r.28	7	P	ar al s y	inferno che convien quando	inferno e altre maestro	sovra chi comincio rispuose	che poscia quelle dicendo	quello sovra quando rispuose	quanto questi questa rispuose
f88r	f88	f88r.29	0	P	k or Cey	dicendo quella cio	quanto come a	quelli siman	inferno alcuna non	quanto dicendo e	inferno tutta e
f88r	f88	f88r.29	1	P	qok ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f88r	f88	f88r.29	2	P	Ceol	a	tan	al	a	se	e
f88r	f88	f88r.29	3	P	C ody	perche che	dicendo e	questa e	quanto tro	inferno che	comincio tro
f88r	f88	f88r.29	4	P	qok ol	pre tanto	col altro	per quando	ma disse	man questa	con quella
f88r	f88	f88r.29	5	P	k Cor	dicendo e	quanto chi	quelli cio	inferno ti	quanto de	inferno e
f88r	f88	f88r.29	6	P	Col dal	sertor	tramen	conson	sitra	tranon	trasi
f88r	f88	f88r.30	0	P	yk E ey	de	vola	a	meni	chio	manche
f88r	f88	f88r.30	1	P	Ce or	quella	come	altre si	alcuna	dicendo	tutta
f88r	f88	f88r.30	2	P	Ce ot ey	de	pera	altre para	veri	meno	verche
f88r	f88	f88r.30	3	P	Ceol	a	tan	al	a	se	e
f88r	f88	f88r.30	4	P	qok e or	pre questi quella	col come	persi	ma quello alcuna	man dicendo	con tutta
f88r	f88	f88r.30	5	P	Ce t Cy	corgia	questi e	altre alcuna e	corcio	cona	pere
f88r	f88	f88r.30	6	P	o f al	rispuose i che	convien se	maestro chi	rispuose e poscia	comincio in sovra	quando n questi
f88r	f88	f88r.31	0	P	dar	ne	lor	e	giu	giu	tor
f88r	f88	f88r.31	1	P	Ce ar	inferno	inferno	altre sovra	che	quello	quanto
f88r	f88	f88r.31	2	P	Col	ser	tra	con	si	tra	tra
f88r	f88	f88r.31	3	P	d ol	questa tanto	quelli altro	quanto quando	altrui disse	quelli questa	quelli quella
f88r	f88	f88r.31	4	P	qo e k e or	vol questi dicendo questi quella	vi quanto come	vol quelli si	col quello inferno quello alcuna	vol quanto dicendo	gra inferno tutta
f88r	f88	f88r.31	5	P	Ce o m	rispuose i	convien o	altre maestro i	rispuose o	comincio i	quando i
f88v	f88	f88v.1	0	P	okal y d	i quando questa	al maestro quelli	fu rispuose quanto	o dicendo altrui	qui rispuose quelli	s rispuose quelli
f88v	f88	f88v.2	0	P	Ce o Ty	rispuose e	convien l	altre maestro a	rispuose e	comincio e	quando i
f88v	f88	f88v.3	0	P	P e or	o questi quella	n come	isi	l quello alcuna	i dicendo	i tutta
f88v	f88	f88v.4	0	P	ot ar	inferno	per inferno	par sovra	ver che	men quello	ver quanto
f88v	f88	f88v.4	1	P	ar ody	inferno che	inferno e	sovra e	che tro	quello che	quanto tro
f88v	f88	f88v.5	0	P	ot ok ol	ver tanto	perver altro	par quando	verper disse	menper questa	verchi quella
f88v	f88	f88v.6	0	P	t e od al	cor questi che	questi come	alcuna chi	cor quello ser poscia	coner sovra	pernon questi
f88v	f88	f88v.6	1	P	lk e o Ce or	s questi rispuose quella	s convien come	s maestro altre si	s quello rispuose alcuna	l comincio dicendo	mon quando tutta
f88v	f88	f88v.6	2	P	r o S Ky	era rispuose pare	ell convien presso di	a maestro volse a	a rispuose dil	or comincio questi a	in quando presso pre
f88v	f88	f88v.6	3	P	s or Sy	convien quella a	altre come a	comincio sitre	quelle alcuna man	quando dicendo una	questa tutta o
f88v	f88	f88v.6	4	P	aN	tra	era	che	del	si	del
f88v	f88	f88v.6	5	P	Ce okal	i	al	altre fu	o	qui	s
f88v	f88	f88v.6	6	P	s al daN	convien che e	altre esi	comincio chie	quelle poscia e	quando sovra le	questa questi di
f88v	f88	f88v.7	0	P	d S or	questa par quella	quelli presso come	quanto volse si	altrui di alcuna	quelli questi dicendo	quelli presso tutta
f88v	f88	f88v.7	1	P	S or	par quella	presso come	volse si	di alcuna	questi dicendo	presso tutta
f88v	f88	f88v.7	2	P	qok e ody	pre questi che	cole	pere	ma quello tro	manche	contro
f88v	f88	f88v.7	3	P	qok eol Cey	prenocio	coloa	peroman	mainon	manoe	conoe
f88v	f88	f88v.7	4	P	C k e or	perche dicendo questi quella	dicendo quanto come	questa quelli si	quanto inferno quello alcuna	inferno quanto dicendo	comincio inferno tutta
f88v	f88	f88v.7	5	P	qokEy	d	suo	l	l	s	i
f88v	f88	f88v.7	6	P	daN	e	si	e	e	le	di
f88v	f88	f88v.7	7	P	qok e o m	pre questi rispuose i	col convien o	per maestro i	ma quello rispuose o	man comincio i	con quando i
f88v	f88	f88v.8	0	P	qo aN	voltra	viera	volche	coldel	volsi	gradel
f88v	f88	f88v.8	1	P	Ce o y	rispuose quando	convien maestro	altre maestro rispuose	rispuose dicendo	comincio rispuose	quando rispuose
f88v	f88	f88v.8	2	P	ol Ce ody	tanto che	altro e	quando altre e	disse tro	questa che	quella tro
f88v	f88	f88v.8	3	P	qo e k eol	vol questi dicendo no	vi quanto o	vol quelli o	col quello inferno i	vol quanto o	gra inferno o
f88v	f88	f88v.8	4	P	Co	l	mi	ser	chi	al	cor
f88v	f88	f88v.8	5	P	C Ky	perche e	dicendo di	questa a	quanto l	inferno a	comincio pre
f88v	f88	f88v.8	6	P	qo Ey	vollor	via	vole	cola	vola	grao
f88v	f88	f88v.8	7	P	k ey	dicendo de	quanto a	quelli a	inferno i	quanto o	inferno che
f88v	f88	f88v.8	8	P	Ce ok am	verson	vere	altre del	pergio	pere	chia
f88v	f88	f88v.9	0	P	Co Ey	llor	mia	sere	chia	ala	coro
f88v	f88	f88v.9	1	P	k E ody	dicendo che	quanto e	quelli e	inferno tro	quanto che	inferno tro
f88v	f88	f88v.9	2	P	s aN	convien tra	altre era	comincio che	quelle del	quando si	questa del
f88v	f88	f88v.9	3	P	C ody	perche che	dicendo e	questa e	quanto tro	inferno che	comincio tro
f88v	f88	f88v.9	4	P	ok e ar Ceol	ver questi inferno a	ver inferno tan	sovra al	per quello che a	per quello se	chi quanto e
f88v	f88	f88v.9	5	P	ar CEy	inferno tri	inferno o	sovra l	che ch	quello e	quanto a
f88v	f88	f88v.9	6	P	s air al	convien suo che	altre ie	comincio machi	quelle i poscia	quando a sovra	questa o questi
f88v	f88	f88v.10	0	P	dar	ne	lor	e	giu	giu	tor
f88v	f88	f88v.10	1	P	Ce or ol	quella tanto	come altro	altre si quando	alcuna disse	dicendo questa	tutta quella
f88v	f88	f88v.10	2	P	Ce k ol dar al y	dicendo tanto ne che quando	quanto altro lore maestro	altre quelli quando echi rispuose	inferno disse giu poscia dicendo	quanto questa giu sovra rispuose	inferno quella tor questi rispuose
f88v	f88	f88v.11	0	P	ot or am	quella son	per come e	parsidel	ver alcuna gio	men dicendo e	ver tutta a
f88v	f88	f88v.12	0	P	ot or a	quella l	per come i	parsil	ver alcuna	men dicendo	ver tutta
f88v	f88	f88v.13	0	P	Ce os dy	stacon	sonsta	altre atro	stigia	tritre	tii
f88v	f88	f88v.14	0	P	okaN	o	d	d	a	i	d
f88v	f88	f88v.15	0	P	k o Sol dy	dicendo rispuose econ	quanto convien lasta	quelli maestro coltro	inferno rispuose agia	quanto comincio giatre	inferno quando ai
f88v	f88	f88v.15	1	P	qot ody	quiche	le	mone	pretro	sonche	lortro
f88v	f88	f88v.15	2	P	op yk ey	nde	svola	sa	meni	nchio	lmanche
f88v	f88	f88v.15	3	P	ol daN	tanto e	altro si	quando e	disse e	questa le	quella di
f88v	f88	f88v.15	4	P	qot e ody	qui questi che	le	mone	pre quello tro	sonche	lortro
f88v	f88	f88v.15	5	P	y f ol aN	quando i tanto tra	maestro s altro era	rispuose quando che	dicendo e disse del	rispuose in questa si	rispuose n quella del
f88v	f88	f88v.15	6	P	or aN	quella tra	come era	siche	alcuna del	dicendo si	tutta del
f88v	f88	f88v.16	0	P	y Se od	quando san	maestro com	rispuose ver	dicendo deser	rispuose terer	rispuose non
f88v	f88	f88v.16	1	P	Se o	san rispuose	convien	ver maestro	de rispuose	ter comincio	quando
f88v	f88	f88v.16	2	P	Se ody	sanche	e	vere	detro	terche	tro
f88v	f88	f88v.16	3	P	qok e ody	pre questi che	cole	pere	ma quello tro	manche	contro
f88v	f88	f88v.16	4	P	qok y	pre quando	col maestro	per rispuose	ma dicendo	man rispuose	con rispuose
f88v	f88	f88v.16	5	P	CE s	s convien	altre	l comincio	l quelle	quando	questa
f88v	f88	f88v.16	6	P	Ce ody	che	e	altre e	tro	che	tro
f88v	f88	f88v.16	7	P	qok e ody	pre questi che	cole	pere	ma quello tro	manche	contro
f88v	f88	f88v.16	8	P	dal	tor	men	son	tra	non	si
f88v	f88	f88v.17	0	P	qokEy	d	suo	l	l	s	i
f88v	f88	f88v.17	1	P	qok e ody	pre questi che	cole	pere	ma quello tro	manche	contro
f88v	f88	f88v.17	2	P	Cor	e	chi	cio	ti	de	e
f88v	f88	f88v.17	3	P	ot e ody	questi che	pere	pare	ver quello tro	menche	vertro
f88v	f88	f88v.17	4	P	qo K ol	volo tanto	vil altro	voll quando	cols disse	voli questa	gramen quella
f88v	f88	f88v.17	5	P	ok ol	ver tanto	ver altro	quando	per disse	per questa	chi quella
f88v	f88	f88v.17	6	P	C Edy	perche li	dicendo i	questa ti	quanto	inferno a	comincio o
f88v	f88	f88v.17	7	P	qok ody	preche	cole	pere	matro	manche	contro
f88v	f88	f88v.18	0	P	yk E or	quella	vol come	si	men alcuna	chi dicendo	man tutta
f88v	f88	f88v.18	1	P	Co Ky	le	midi	sera	chil	ala	corpre
f88v	f88	f88v.18	2	P	ot ol	tanto	per altro	par quando	ver disse	men questa	ver quella
f88v	f88	f88v.18	3	P	CE ol	s tanto	altro	l quando	l disse	questa	quella
f88v	f88	f88v.18	4	P	Ce ody	che	e	altre e	tro	che	tro
f88v	f88	f88v.18	5	P	qot ody	quiche	le	mone	pretro	sonche	lortro
f88v	f88	f88v.18	6	P	s ot eol	convien no	altre pero	comincio paro	quelle veri	quando meno	questa vero
f88v	f88	f88v.18	7	P	C ot am	perche son	dicendo pere	questa pardel	quanto vergio	inferno mene	comincio vera
f88v	f88	f88v.19	0	P	o daN	rispuose e	convien si	maestro e	rispuose e	comincio le	quando di
f88v	f88	f88v.19	1	P	Se o ol	san rispuose tanto	convien altro	ver maestro quando	de rispuose disse	ter comincio questa	quando quella
f88v	f88	f88v.19	2	P	qokEy	d	suo	l	l	s	i
f88v	f88	f88v.19	3	P	ol aN	tanto tra	altro era	quando che	disse del	questa si	quella del
f88v	f88	f88v.19	4	P	Ce ody	che	e	altre e	tro	che	tro
f88v	f88	f88v.19	5	P	Co T ey	lvide	mila	sersua	chitori	allo	corche
f88v	f88	f88v.19	6	P	ot e ody dy	questi checon	peresta	paretro	ver quello trogia	menchetre	vertroi
f88v	f88	f88v.20	0	P	s qok e o daN	convien pre questi rispuose e	altre col convien si	comincio per maestro e	quelle ma quello rispuose e	quando man comincio le	questa con quando di
f88v	f88	f88v.20	1	P	Ce ody	che	e	altre e	tro	che	tro
f88v	f88	f88v.20	2	P	ot eol	no	pero	paro	veri	meno	vero
f88v	f88	f88v.20	3	P	Ce o Ky	rispuose e	convien di	altre maestro a	rispuose l	comincio a	quando pre
f88v	f88	f88v.20	4	P	C ody	perche che	dicendo e	questa e	quanto tro	inferno che	comincio tro
f88v	f88	f88v.21	0	P	t o air y	cor rispuose suo quando	questi convien i maestro	alcuna maestro ma rispuose	cor rispuose i dicendo	con comincio a rispuose	per quando o rispuose
f88v	f88	f88v.21	1	P	ot E ody	che	pere	pare	vertro	menche	vertro
f88v	f88	f88v.21	2	P	P e ody	o questi che	ne	ie	l quello tro	iche	itro
f88v	f88	f88v.21	3	P	yk Cey	cio	vola	man	mennon	chie	mane
f88v	f88	f88v.21	4	P	d am	questa son	quelli e	quanto del	altrui gio	quelli e	quelli a
f88v	f88	f88v.21	5	P	Ce or	quella	come	altre si	alcuna	dicendo	tutta
f88v	f88	f88v.21	6	P	C al yk or aI	perche che quella non	dicendo evol come e	questa chisinon	quanto poscia men alcuna i	inferno sovra chi dicendo a	comincio questi man tutta a
f88v	f88	f88v.22	0	P	d air od aI	questa suonon	quelli icome	quanto manon	altrui iseri	quelli aera	quelli onona
f88v	f88	f88v.22	1	P	yk e od aI	questi non	volcome	non	men quello seri	chiera	mannona
f88v	f88	f88v.22	2	P	daI	a	ne	piu	l	ne	de
f88v	f88	f88v.22	3	P	Sedy	del	ti	gia	ne	e	gia
f88v	f88	f88v.22	4	P	qot e o	qui questi rispuose	l convien	mon maestro	pre quello rispuose	son comincio	lor quando
f88v	f88	f88v.22	5	P	l Cdy	pergio	coni	dicia	nte	core	sere
f88v	f88	f88v.22	6	P	qok e or aI	pre questi quella non	col come e	persinon	ma quello alcuna i	man dicendo a	con tutta a
f88v	f88	f88v.23	0	P	t olk E o daN	cor rispuose e	questi s convien si	alcuna tor maestro e	corera rispuose e	concol comincio le	pertan quando di
f88v	f88	f88v.23	1	P	qok y	pre quando	col maestro	per rispuose	ma dicendo	man rispuose	con rispuose
f88v	f88	f88v.23	2	P	Se ol	san tanto	altro	ver quando	de disse	ter questa	quella
f88v	f88	f88v.23	3	P	daN	e	si	e	e	le	di
f88v	f88	f88v.23	4	P	CE s	s convien	altre	l comincio	l quelle	quando	questa
f88v	f88	f88v.23	5	P	aN	tra	era	che	del	si	del
f88v	f88	f88v.23	6	P	C ok ar	perche ver inferno	dicendo ver inferno	questa sovra	quanto per che	inferno per quello	comincio chi quanto
f88v	f88	f88v.23	7	P	d ai m d	questa si questa	quelli preo quelli	quanto ti quanto	altrui io altrui	quelli asi quelli	quelli ori quelli
f88v	f88	f88v.24	0	P	daN	e	si	e	e	le	di
f88v	f88	f88v.24	1	P	Se or	san quella	come	versi	de alcuna	ter dicendo	tutta
f88v	f88	f88v.24	2	P	S Edy	parli	presso i	volse ti	di	questi a	presso o
