replay_id	source_probe_id	shell_id	synthetic_surface	expected_channel_signature	observed_channel_signature	expected_support_tier	observed_support_tier	expected_support_rank	observed_support_rank	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	observed_reading_de	replay_pass
G469-S02343	G467-P02343	G467-S0781	korxvzalxvzol	G466-C03+G466-C39+G466-C34	G466-C03+G466-C39+G466-C34	COMPOSITION_ONLY	COMPOSITION_ONLY	827	827	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · ZIELORT · [PFLANZENNAME:xvz] · FORTSETZEN	YES
G469-S02344	G467-P02344	G467-S0782	korxalxor	G466-C03+G466-C39+G466-C35	G466-C03+G466-C39+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	196	196	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · ZIELORT · [PFLANZENNAME:x] · EINHEIT	YES
G469-S02345	G467-P02345	G467-S0782	korzxalzxor	G466-C03+G466-C39+G466-C35	G466-C03+G466-C39+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	196	196	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · ZIELORT · [PFLANZENNAME:zx] · EINHEIT	YES
G469-S02346	G467-P02346	G467-S0782	korxvzalxvzor	G466-C03+G466-C39+G466-C35	G466-C03+G466-C39+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	196	196	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · ZIELORT · [PFLANZENNAME:xvz] · EINHEIT	YES
G469-S02347	G467-P02347	G467-S0783	korxarxolaiin	G466-C03+G466-C40+G466-C13	G466-C03+G466-C40+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	845	845	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · FORTSETZEN · WERT	YES
G469-S02348	G467-P02348	G467-S0783	korzxarzxolaiin	G466-C03+G466-C40+G466-C13	G466-C03+G466-C40+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	845	845	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · FORTSETZEN · WERT	YES
G469-S02349	G467-P02349	G467-S0783	korxvzarxvzolaiin	G466-C03+G466-C40+G466-C13	G466-C03+G466-C40+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	845	845	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · FORTSETZEN · WERT	YES
G469-S02350	G467-P02350	G467-S0784	korxarxdaiin	G466-C03+G466-C40+G466-C14	G466-C03+G466-C40+G466-C14	COMPOSITION_ONLY	COMPOSITION_ONLY	198	198	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · WERT	YES
G469-S02351	G467-P02351	G467-S0784	korzxarzxdaiin	G466-C03+G466-C40+G466-C14	G466-C03+G466-C40+G466-C14	COMPOSITION_ONLY	COMPOSITION_ONLY	198	198	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · WERT	YES
G469-S02352	G467-P02352	G467-S0784	korxvzarxvzdaiin	G466-C03+G466-C40+G466-C14	G466-C03+G466-C40+G466-C14	COMPOSITION_ONLY	COMPOSITION_ONLY	198	198	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · WERT	YES
G469-S02353	G467-P02353	G467-S0785	korxarxaiin	G466-C03+G466-C40+G466-C15	G466-C03+G466-C40+G466-C15	COMPOSITION_ONLY	COMPOSITION_ONLY	198	198	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · WERT	YES
G469-S02354	G467-P02354	G467-S0785	korzxarzxaiin	G466-C03+G466-C40+G466-C15	G466-C03+G466-C40+G466-C15	COMPOSITION_ONLY	COMPOSITION_ONLY	198	198	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · WERT	YES
G469-S02355	G467-P02355	G467-S0785	korxvzarxvzaiin	G466-C03+G466-C40+G466-C15	G466-C03+G466-C40+G466-C15	COMPOSITION_ONLY	COMPOSITION_ONLY	198	198	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · WERT	YES
G469-S02356	G467-P02356	G467-S0786	korxarxainy	G466-C03+G466-C40+G466-C16	G466-C03+G466-C40+G466-C16	COMPOSITION_ONLY	COMPOSITION_ONLY	835	835	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · ANTEIL · POSTEN	YES
G469-S02357	G467-P02357	G467-S0786	korzxarzxainy	G466-C03+G466-C40+G466-C16	G466-C03+G466-C40+G466-C16	COMPOSITION_ONLY	COMPOSITION_ONLY	835	835	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · ANTEIL · POSTEN	YES
G469-S02358	G467-P02358	G467-S0786	korxvzarxvzainy	G466-C03+G466-C40+G466-C16	G466-C03+G466-C40+G466-C16	COMPOSITION_ONLY	COMPOSITION_ONLY	835	835	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · ANTEIL · POSTEN	YES
G469-S02359	G467-P02359	G467-S0787	korxarxalor	G466-C03+G466-C40+G466-C17	G466-C03+G466-C40+G466-C17	COMPOSITION_ONLY	COMPOSITION_ONLY	836	836	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · ZIELORT · EINHEIT	YES
G469-S02360	G467-P02360	G467-S0787	korzxarzxalor	G466-C03+G466-C40+G466-C17	G466-C03+G466-C40+G466-C17	COMPOSITION_ONLY	COMPOSITION_ONLY	836	836	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · ZIELORT · EINHEIT	YES
G469-S02361	G467-P02361	G467-S0787	korxvzarxvzalor	G466-C03+G466-C40+G466-C17	G466-C03+G466-C40+G466-C17	COMPOSITION_ONLY	COMPOSITION_ONLY	836	836	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · ZIELORT · EINHEIT	YES
G469-S02362	G467-P02362	G467-S0788	korxarxcfhy	G466-C03+G466-C40+G466-C18	G466-C03+G466-C40+G466-C18	COMPOSITION_ONLY	COMPOSITION_ONLY	840	840	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · NEHMEN · HIER · POSTEN	YES
G469-S02363	G467-P02363	G467-S0788	korzxarzxcfhy	G466-C03+G466-C40+G466-C18	G466-C03+G466-C40+G466-C18	COMPOSITION_ONLY	COMPOSITION_ONLY	840	840	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · NEHMEN · HIER · POSTEN	YES
G469-S02364	G467-P02364	G467-S0788	korxvzarxvzcfhy	G466-C03+G466-C40+G466-C18	G466-C03+G466-C40+G466-C18	COMPOSITION_ONLY	COMPOSITION_ONLY	840	840	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · NEHMEN · HIER · POSTEN	YES
G469-S02365	G467-P02365	G467-S0789	korxarxcphy	G466-C03+G466-C40+G466-C19	G466-C03+G466-C40+G466-C19	COMPOSITION_ONLY	COMPOSITION_ONLY	841	841	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · NEHMEN · EINSETZEN · POSTEN	YES
G469-S02366	G467-P02366	G467-S0789	korzxarzxcphy	G466-C03+G466-C40+G466-C19	G466-C03+G466-C40+G466-C19	COMPOSITION_ONLY	COMPOSITION_ONLY	841	841	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	YES
G469-S02367	G467-P02367	G467-S0789	korxvzarxvzcphy	G466-C03+G466-C40+G466-C19	G466-C03+G466-C40+G466-C19	COMPOSITION_ONLY	COMPOSITION_ONLY	841	841	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	YES
G469-S02368	G467-P02368	G467-S0790	korxarxcthy	G466-C03+G466-C40+G466-C20	G466-C03+G466-C40+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	842	842	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S02369	G467-P02369	G467-S0790	korzxarzxcthy	G466-C03+G466-C40+G466-C20	G466-C03+G466-C40+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	842	842	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S02370	G467-P02370	G467-S0790	korxvzarxvzcthy	G466-C03+G466-C40+G466-C20	G466-C03+G466-C40+G466-C20	COMPOSITION_ONLY	COMPOSITION_ONLY	842	842	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	YES
G469-S02371	G467-P02371	G467-S0791	korxarxoiin	G466-C03+G466-C40+G466-C21	G466-C03+G466-C40+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	200	200	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	YES
G469-S02372	G467-P02372	G467-S0791	korzxarzxoiin	G466-C03+G466-C40+G466-C21	G466-C03+G466-C40+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	200	200	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	YES
G469-S02373	G467-P02373	G467-S0791	korxvzarxvzoiin	G466-C03+G466-C40+G466-C21	G466-C03+G466-C40+G466-C21	COMPOSITION_ONLY	COMPOSITION_ONLY	200	200	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	YES
G469-S02374	G467-P02374	G467-S0792	korxarxain	G466-C03+G466-C40+G466-C22	G466-C03+G466-C40+G466-C22	COMPOSITION_ONLY	COMPOSITION_ONLY	834	834	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · ANTEIL	YES
G469-S02375	G467-P02375	G467-S0792	korzxarzxain	G466-C03+G466-C40+G466-C22	G466-C03+G466-C40+G466-C22	COMPOSITION_ONLY	COMPOSITION_ONLY	834	834	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · ANTEIL	YES
G469-S02376	G467-P02376	G467-S0792	korxvzarxvzain	G466-C03+G466-C40+G466-C22	G466-C03+G466-C40+G466-C22	COMPOSITION_ONLY	COMPOSITION_ONLY	834	834	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · ANTEIL	YES
G469-S02377	G467-P02377	G467-S0793	korxarxaly	G466-C03+G466-C40+G466-C23	G466-C03+G466-C40+G466-C23	COMPOSITION_ONLY	COMPOSITION_ONLY	837	837	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · ZIELORT · POSTEN	YES
G469-S02378	G467-P02378	G467-S0793	korzxarzxaly	G466-C03+G466-C40+G466-C23	G466-C03+G466-C40+G466-C23	COMPOSITION_ONLY	COMPOSITION_ONLY	837	837	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · ZIELORT · POSTEN	YES
G469-S02379	G467-P02379	G467-S0793	korxvzarxvzaly	G466-C03+G466-C40+G466-C23	G466-C03+G466-C40+G466-C23	COMPOSITION_ONLY	COMPOSITION_ONLY	837	837	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · ZIELORT · POSTEN	YES
G469-S02380	G467-P02380	G467-S0794	korxarxdal	G466-C03+G466-C40+G466-C24	G466-C03+G466-C40+G466-C24	COMPOSITION_ONLY	COMPOSITION_ONLY	199	199	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · ZIELORT	YES
G469-S02381	G467-P02381	G467-S0794	korzxarzxdal	G466-C03+G466-C40+G466-C24	G466-C03+G466-C40+G466-C24	COMPOSITION_ONLY	COMPOSITION_ONLY	199	199	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · ZIELORT	YES
G469-S02382	G467-P02382	G467-S0794	korxvzarxvzdal	G466-C03+G466-C40+G466-C24	G466-C03+G466-C40+G466-C24	COMPOSITION_ONLY	COMPOSITION_ONLY	199	199	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · ZIELORT	YES
G469-S02383	G467-P02383	G467-S0795	korxarxeey	G466-C03+G466-C40+G466-C25	G466-C03+G466-C40+G466-C25	COMPOSITION_ONLY	COMPOSITION_ONLY	843	843	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · GRAD II · POSTEN	YES
G469-S02384	G467-P02384	G467-S0795	korzxarzxeey	G466-C03+G466-C40+G466-C25	G466-C03+G466-C40+G466-C25	COMPOSITION_ONLY	COMPOSITION_ONLY	843	843	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · GRAD II · POSTEN	YES
G469-S02385	G467-P02385	G467-S0795	korxvzarxvzeey	G466-C03+G466-C40+G466-C25	G466-C03+G466-C40+G466-C25	COMPOSITION_ONLY	COMPOSITION_ONLY	843	843	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · GRAD II · POSTEN	YES
G469-S02386	G467-P02386	G467-S0796	korxarxoin	G466-C03+G466-C40+G466-C26	G466-C03+G466-C40+G466-C26	COMPOSITION_ONLY	COMPOSITION_ONLY	200	200	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	YES
G469-S02387	G467-P02387	G467-S0796	korzxarzxoin	G466-C03+G466-C40+G466-C26	G466-C03+G466-C40+G466-C26	COMPOSITION_ONLY	COMPOSITION_ONLY	200	200	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	YES
G469-S02388	G467-P02388	G467-S0796	korxvzarxvzoin	G466-C03+G466-C40+G466-C26	G466-C03+G466-C40+G466-C26	COMPOSITION_ONLY	COMPOSITION_ONLY	200	200	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	YES
G469-S02389	G467-P02389	G467-S0797	korxarxoly	G466-C03+G466-C40+G466-C27	G466-C03+G466-C40+G466-C27	COMPOSITION_ONLY	COMPOSITION_ONLY	846	846	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · FORTSETZEN · POSTEN	YES
G469-S02390	G467-P02390	G467-S0797	korzxarzxoly	G466-C03+G466-C40+G466-C27	G466-C03+G466-C40+G466-C27	COMPOSITION_ONLY	COMPOSITION_ONLY	846	846	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · FORTSETZEN · POSTEN	YES
G469-S02391	G467-P02391	G467-S0797	korxvzarxvzoly	G466-C03+G466-C40+G466-C27	G466-C03+G466-C40+G466-C27	COMPOSITION_ONLY	COMPOSITION_ONLY	846	846	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · FORTSETZEN · POSTEN	YES
G469-S02392	G467-P02392	G467-S0798	korxarxory	G466-C03+G466-C40+G466-C28	G466-C03+G466-C40+G466-C28	COMPOSITION_ONLY	COMPOSITION_ONLY	848	848	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · EINHEIT · POSTEN	YES
G469-S02393	G467-P02393	G467-S0798	korzxarzxory	G466-C03+G466-C40+G466-C28	G466-C03+G466-C40+G466-C28	COMPOSITION_ONLY	COMPOSITION_ONLY	848	848	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · EINHEIT · POSTEN	YES
G469-S02394	G467-P02394	G467-S0798	korxvzarxvzory	G466-C03+G466-C40+G466-C28	G466-C03+G466-C40+G466-C28	COMPOSITION_ONLY	COMPOSITION_ONLY	848	848	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · EINHEIT · POSTEN	YES
G469-S02395	G467-P02395	G467-S0799	korxarxshy	G466-C03+G466-C40+G466-C29	G466-C03+G466-C40+G466-C29	COMPOSITION_ONLY	COMPOSITION_ONLY	849	849	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · POSTEN	YES
G469-S02396	G467-P02396	G467-S0799	korzxarzxshy	G466-C03+G466-C40+G466-C29	G466-C03+G466-C40+G466-C29	COMPOSITION_ONLY	COMPOSITION_ONLY	849	849	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · POSTEN	YES
G469-S02397	G467-P02397	G467-S0799	korxvzarxvzshy	G466-C03+G466-C40+G466-C29	G466-C03+G466-C40+G466-C29	COMPOSITION_ONLY	COMPOSITION_ONLY	849	849	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · POSTEN	YES
G469-S02398	G467-P02398	G467-S0800	korxarxydy	G466-C03+G466-C40+G466-C30	G466-C03+G466-C40+G466-C30	COMPOSITION_ONLY	COMPOSITION_ONLY	850	850	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · POSTEN · SCHLUSS	YES
G469-S02399	G467-P02399	G467-S0800	korzxarzxydy	G466-C03+G466-C40+G466-C30	G466-C03+G466-C40+G466-C30	COMPOSITION_ONLY	COMPOSITION_ONLY	850	850	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · POSTEN · SCHLUSS	YES
G469-S02400	G467-P02400	G467-S0800	korxvzarxvzydy	G466-C03+G466-C40+G466-C30	G466-C03+G466-C40+G466-C30	COMPOSITION_ONLY	COMPOSITION_ONLY	850	850	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · POSTEN · SCHLUSS	YES
G469-S02401	G467-P02401	G467-S0801	korxarxal	G466-C03+G466-C40+G466-C31	G466-C03+G466-C40+G466-C31	COMPOSITION_ONLY	COMPOSITION_ONLY	199	199	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · ZIELORT	YES
G469-S02402	G467-P02402	G467-S0801	korzxarzxal	G466-C03+G466-C40+G466-C31	G466-C03+G466-C40+G466-C31	COMPOSITION_ONLY	COMPOSITION_ONLY	199	199	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · ZIELORT	YES
G469-S02403	G467-P02403	G467-S0801	korxvzarxvzal	G466-C03+G466-C40+G466-C31	G466-C03+G466-C40+G466-C31	COMPOSITION_ONLY	COMPOSITION_ONLY	199	199	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · ZIELORT	YES
G469-S02404	G467-P02404	G467-S0802	korxarxam	G466-C03+G466-C40+G466-C32	G466-C03+G466-C40+G466-C32	COMPOSITION_ONLY	COMPOSITION_ONLY	838	838	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · HIER	YES
G469-S02405	G467-P02405	G467-S0802	korzxarzxam	G466-C03+G466-C40+G466-C32	G466-C03+G466-C40+G466-C32	COMPOSITION_ONLY	COMPOSITION_ONLY	838	838	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · HIER	YES
G469-S02406	G467-P02406	G467-S0802	korxvzarxvzam	G466-C03+G466-C40+G466-C32	G466-C03+G466-C40+G466-C32	COMPOSITION_ONLY	COMPOSITION_ONLY	838	838	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · HIER	YES
G469-S02407	G467-P02407	G467-S0803	korxarxar	G466-C03+G466-C40+G466-C33	G466-C03+G466-C40+G466-C33	COMPOSITION_ONLY	COMPOSITION_ONLY	839	839	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · AUSGANG	YES
G469-S02408	G467-P02408	G467-S0803	korzxarzxar	G466-C03+G466-C40+G466-C33	G466-C03+G466-C40+G466-C33	COMPOSITION_ONLY	COMPOSITION_ONLY	839	839	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · AUSGANG	YES
G469-S02409	G467-P02409	G467-S0803	korxvzarxvzar	G466-C03+G466-C40+G466-C33	G466-C03+G466-C40+G466-C33	COMPOSITION_ONLY	COMPOSITION_ONLY	839	839	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · AUSGANG	YES
G469-S02410	G467-P02410	G467-S0804	korxarxol	G466-C03+G466-C40+G466-C34	G466-C03+G466-C40+G466-C34	COMPOSITION_ONLY	COMPOSITION_ONLY	844	844	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · FORTSETZEN	YES
G469-S02411	G467-P02411	G467-S0804	korzxarzxol	G466-C03+G466-C40+G466-C34	G466-C03+G466-C40+G466-C34	COMPOSITION_ONLY	COMPOSITION_ONLY	844	844	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · FORTSETZEN	YES
G469-S02412	G467-P02412	G467-S0804	korxvzarxvzol	G466-C03+G466-C40+G466-C34	G466-C03+G466-C40+G466-C34	COMPOSITION_ONLY	COMPOSITION_ONLY	844	844	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · FORTSETZEN	YES
G469-S02413	G467-P02413	G467-S0805	korxarxor	G466-C03+G466-C40+G466-C35	G466-C03+G466-C40+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	847	847	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSGANG · [PFLANZENNAME:x] · EINHEIT	YES
G469-S02414	G467-P02414	G467-S0805	korzxarzxor	G466-C03+G466-C40+G466-C35	G466-C03+G466-C40+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	847	847	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSGANG · [PFLANZENNAME:zx] · EINHEIT	YES
G469-S02415	G467-P02415	G467-S0805	korxvzarxvzor	G466-C03+G466-C40+G466-C35	G466-C03+G466-C40+G466-C35	COMPOSITION_ONLY	COMPOSITION_ONLY	847	847	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSGANG · [PFLANZENNAME:xvz] · EINHEIT	YES
G469-S02416	G467-P02416	G467-S0806	korxokxolaiin	G466-C03+G466-C41+G466-C13	G466-C03+G466-C41+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	898	898	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · SETZEN · [PFLANZENNAME:x] · FORTSETZEN · WERT	YES
G469-S02417	G467-P02417	G467-S0806	korzxokzxolaiin	G466-C03+G466-C41+G466-C13	G466-C03+G466-C41+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	898	898	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · SETZEN · [PFLANZENNAME:zx] · FORTSETZEN · WERT	YES
G469-S02418	G467-P02418	G467-S0806	korxvzokxvzolaiin	G466-C03+G466-C41+G466-C13	G466-C03+G466-C41+G466-C13	COMPOSITION_ONLY	COMPOSITION_ONLY	898	898	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · SETZEN · [PFLANZENNAME:xvz] · FORTSETZEN · WERT	YES
G469-S02419	G467-P02419	G467-S0807	korxokxdaiin	G466-C03+G466-C41+G466-C14	G466-C03+G466-C41+G466-C14	COMPOSITION_ONLY	COMPOSITION_ONLY	209	209	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · SETZEN · [PFLANZENNAME:x] · WERT	YES
G469-S02420	G467-P02420	G467-S0807	korzxokzxdaiin	G466-C03+G466-C41+G466-C14	G466-C03+G466-C41+G466-C14	COMPOSITION_ONLY	COMPOSITION_ONLY	209	209	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · SETZEN · [PFLANZENNAME:zx] · WERT	YES
G469-S02421	G467-P02421	G467-S0807	korxvzokxvzdaiin	G466-C03+G466-C41+G466-C14	G466-C03+G466-C41+G466-C14	COMPOSITION_ONLY	COMPOSITION_ONLY	209	209	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · SETZEN · [PFLANZENNAME:xvz] · WERT	YES
G469-S02422	G467-P02422	G467-S0808	korxokxaiin	G466-C03+G466-C41+G466-C15	G466-C03+G466-C41+G466-C15	COMPOSITION_ONLY	COMPOSITION_ONLY	209	209	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:x] · SETZEN · [PFLANZENNAME:x] · WERT	YES
G469-S02423	G467-P02423	G467-S0808	korzxokzxaiin	G466-C03+G466-C41+G466-C15	G466-C03+G466-C41+G466-C15	COMPOSITION_ONLY	COMPOSITION_ONLY	209	209	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:zx] · SETZEN · [PFLANZENNAME:zx] · WERT	YES
G469-S02424	G467-P02424	G467-S0808	korxvzokxvzaiin	G466-C03+G466-C41+G466-C15	G466-C03+G466-C41+G466-C15	COMPOSITION_ONLY	COMPOSITION_ONLY	209	209	0	0	0	0	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · SETZEN · [PFLANZENNAME:xvz] · WERT	YES
