target_surface	channel	denominator	view	omitted_physical_folio	fixed_selected_sign	target_uncentered_delta	k12_exact_median	target_centered_delta	target_bilateral	all_12_controls_bilateral	robust_controls_after_drop	fold_success
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f79r	1	-109/2024	-33911/470050	8700207/475690600	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80r	1	-99/2047	-3273/42976	2445207/87971872	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	1	-79/1860	-19745/253827	5557789/157372740	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f81r	1	-503/16368	-157/2100	42041/954800	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f81v	1	-147/2759	-3547/47600	2788973/131328400	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f82r	1	-703/16376	-3547/47600	3077859/97437200	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f83r	1	-263/5518	-9839/128700	10221751/355083300	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f83v	1	-289/7912	-34631/482328	2103245/59627799	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f85r	1	-263/5518	-9947/132600	10006873/365843400	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	1	-263/5518	-480301/6321672	493850591/17441493048	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f87r	1	-99/2047	-5143/72522	3348043/148452534	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f88r	1	-247/4984	-26946/353675	6705877/251816600	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f89v	1	-263/5518	-33371/454300	32330139/1253413700	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f93r	1	-439/8277	-122447/1631350	297331169/13502683950	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f96r	1	-259/5456	-157/2100	78173/2864400	1	1	12	0
cheol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f99v	1	-263/5518	-157/2100	157013/5793900	1	1	12	0
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f103v	1	1/12	-2/63	29/252	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f107v	1	1/12	-2/63	29/252	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f114r	1	1/20	0/1	1/20	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f115v	1	1/20	-2/63	103/1260	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f13v	1	3/20	-2/63	229/1260	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f41r	1	1/12	-1/56	17/168	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f48r	1	1/15	-2/63	31/315	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f58r	1	1/20	-1/18	19/180	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f58v	1	1/24	-2/63	37/504	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f80v	1	1/24	-19/280	23/210	1	1	11	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f82v	1	1/15	-2/63	31/315	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f86v	1	1/36	-1/18	1/12	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f100r	1	49/3900	1/630	899/81900	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f103r	1	6/481	281/171360	892999/82424160	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f103v	1	143/11096	281/171360	2673313/237676320	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f104r	1	143/11692	1/630	39199/3682980	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f105v	1	145/11396	2963/1932840	8803409/786665880	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f106r	1	143/11692	1/630	39199/3682980	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f106v	1	145/11396	1/630	5711/512820	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f107r	1	133/10212	1/225	6571/765900	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f107v	1	70/5183	103/69615	4339201/360814545	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f108r	1	9/700	18959/11745720	660287/58728600	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f108v	1	6/481	1/630	3299/303030	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f111v	1	143/11692	1/630	39199/3682980	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f112r	1	6/481	2641/1692180	8882759/813938580	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f112v	1	71/5621	1/630	5587/505890	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f113r	1	143/11096	1/630	39497/3495240	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f113v	1	143/11692	21271/4824600	110304317/14102305800	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f114r	1	47/3796	18959/11745720	120020119/11146688280	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f114v	1	143/11096	1/630	39497/3495240	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f115v	1	6/481	1/630	3299/303030	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f116r	1	139/11088	1/630	607/55440	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f13v	1	1/52	281/171360	39187/2227680	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f24r	1	143/11692	2921/1691976	51950059/4945645848	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f26r	1	49/3900	1/630	899/81900	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f27r	1	49/3900	281/171360	121679/11138400	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f33r	1	49/3900	1/630	899/81900	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f33v	1	49/3900	2641/1692180	605141/54995850	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f37r	1	143/11692	1/630	39199/3682980	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f41r	1	49/3900	1/630	899/81900	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f44v	1	49/3900	1/714	1727/154700	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f48r	1	6/481	1201/796320	4200239/383029920	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f48v	1	6/481	1/630	3299/303030	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f50r	1	6/481	1/630	3299/303030	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f58r	1	143/11096	-34/77805	605441/45438120	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f58v	1	65/10934	2641/1692180	5793929/1321592580	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f66v	1	143/11692	18959/11745720	4613827/434591640	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f75v	1	143/11692	2507/1607760	50149459/4699482480	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f76r	1	6/481	271/180180	73133/6666660	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f78r	1	49/3900	281/171360	121679/11138400	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f79r	1	139/11088	2641/1692180	817181/74455920	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f80r	1	143/11096	2641/1692180	53169301/4694107320	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	1	17/2736	-4717/620466	3908939/282932496	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f82v	1	145/11396	103/69615	1274341/113333220	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f83r	1	49/3900	271/180180	2491/225225	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f83v	1	6/481	2507/1607760	8440693/773332560	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	1	7/1012	-3923/5268060	2552906/333204795	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f93v	1	6/481	-1/176	1537/84656	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f95v	1	143/11692	281/171360	5304757/500885280	1	1	12	1
otal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f9v	1	6/481	1/630	3299/303030	1	1	12	1
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f103v	1	-49/330	-136223/816200	4099/222600	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f105v	1	-271/1914	-22769/138600	8291/365400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f106r	1	-72/493	-1577/9702	78917/4783086	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f106v	1	-271/1914	-22769/138600	8291/365400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f107r	1	-283/1856	-136223/816200	2730661/189358400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f107v	1	-11/72	-57545/371371	58159/26738712	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f108r	1	-311/1674	-136223/816200	-12900449/683159400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f111v	1	-72/493	-115/693	6799/341649	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f112v	1	-152/957	-132373/816200	21641/6455400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f113r	1	-271/1914	-22769/138600	8291/365400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f114r	1	-152/957	-22769/138600	1991/365400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f114v	1	-33/224	-22769/138600	1343/79200	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f116r	1	-5/28	-136223/816200	-1361/116600	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f24r	1	-161/986	-22769/138600	67817/68329800	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f27r	1	-2/15	-22769/138600	4289/138600	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f33v	1	-49/330	-22769/138600	199/12600	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f44v	1	-2/15	-22769/138600	4289/138600	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f50r	1	-152/957	-22769/138600	1991/365400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f58r	1	-2/15	-22769/138600	4289/138600	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f58v	1	-161/986	-30091/188188	-314271/92776684	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f76r	1	-9/55	-18283/112112	-313/560560	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f78r	1	-49/330	-22769/138600	199/12600	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f79r	1	-271/1914	-31963/184569	10247/324394	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f80r	1	-127/928	-75235/451136	391369/13082944	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f80v	1	-72/493	-17649/107800	939357/53145400	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f82v	1	-49/330	-14417/97020	1/8820	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f83r	1	-9/55	-9411/56056	1191/280280	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f83v	1	-72/493	-2341/16170	-10127/7971810	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f86v	1	-177/812	-30235/168168	-186247/4876872	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f93v	1	-161/986	-3163/20700	-106991/10205100	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f95v	1	-72/493	-22769/138600	1245917/68329800	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	f9v	1	-72/493	-22769/138600	1245917/68329800	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f100r	1	-109/1950	-157/2100	103/5460	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f103r	1	-83/1443	-131/1904	31001/2747472	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f103v	1	-319/5548	-521/6800	180327/9431600	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f104r	1	-341/5846	-157/2100	100861/6138300	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f105v	1	-569/11396	-30551/402675	2429329/93650700	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f106r	1	-603/11692	-157/2100	35584/1534575	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f106v	1	-569/11396	-157/2100	758/30525	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f107r	1	-637/10212	-34411/470050	25991641/2400075300	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f107v	1	-527/10366	-2243/33150	1445222/85908225	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f108r	1	-143/2100	-34819/466100	16169/2447025	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f108v	1	-83/1443	-14/195	103/7215	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f111v	1	-603/11692	-157/2100	35584/1534575	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f112r	1	-83/1443	-33911/470050	9919423/678282150	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f112v	1	-328/5621	-157/2100	3953/240900	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f113r	1	-281/5548	-157/2100	35117/1456350	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f113v	1	-341/5846	-18817/268600	116529/9938200	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f114r	1	-337/5694	-84699/1099424	55885109/3130060128	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f114v	1	-281/5548	-157/2100	35117/1456350	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f115v	1	-83/1443	-617/8160	71017/3924960	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f116r	1	-733/11088	-157/2100	2399/277200	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f13v	1	-83/1443	-3547/47600	1167521/68686800	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f24r	1	-341/5846	-119323/1583400	78811429/4628278200	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f26r	1	-109/1950	-157/2100	103/5460	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f27r	1	-193/3900	-521/6800	1439/53040	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f33r	1	-109/1950	-157/2100	103/5460	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f33v	1	-109/1950	-70797/940100	142333/7332780	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f37r	1	-341/5846	-157/2100	100861/6138300	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f41r	1	-109/1950	-157/2100	103/5460	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f44v	1	-193/3900	-157/2100	23/910	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f48r	1	-83/1443	-47213/644640	4874413/310071840	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f48v	1	-83/1443	-157/2100	17417/1010100	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f50r	1	-83/1443	-157/2100	17417/1010100	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f58r	1	-565/11096	-79903/1037400	988397/37865100	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f58v	1	-338/5467	-2599/33575	2860383/183554525	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f66v	1	-341/5846	-482963/6525400	3786331/241439800	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f75v	1	-341/5846	-642/7975	1033657/46621850	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f76r	1	-123/1924	-4771/69300	40969/8333325	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f78r	1	-109/1950	-521/6800	1099/53040	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f79r	1	-589/11088	-33911/470050	1011691/53182800	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80r	1	-281/5548	-3273/42976	1520587/59607712	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f80v	1	-143/2736	-19745/253827	1969451/77163408	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f82v	1	-323/5698	-1565/21216	1032301/60444384	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f83r	1	-81/1300	-9839/128700	7/495	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f83v	1	-293/5772	-34631/482328	4880669/231999768	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f86v	1	-47/506	-480301/6321672	-27043139/1599383016	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f93v	1	-83/1443	-157/2100	17417/1010100	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f95v	1	-603/11692	-3547/47600	3192181/139134800	1	1	12	0
otal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	f9v	1	-293/5772	-157/2100	12121/505050	1	1	12	0
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f104r	1	1/4	1/90	43/180	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f107v	1	3/14	1/90	64/315	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f108v	1	1/4	1/90	43/180	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f17v	1	4/35	1/90	13/126	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f23v	1	3/14	1/90	64/315	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f40r	1	3/14	1/90	64/315	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f40v	1	1/6	1/90	7/45	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f58v	1	1/4	1/90	43/180	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f81v	1	11/35	1/90	191/630	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	f94r	1	1/6	1/90	7/45	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f104r	1	3/140	1/424	283/14840	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f105r	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f105v	1	1/48	1/432	1/54	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f106v	1	3/140	1/428	143/7490	1	1	12	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	f107r	1	3/142	-15/54064	82161/3838544	1	1	12	1
