target_surface	channel	denominator	view	omitted_control_surface	fixed_selected_sign	target_uncentered_delta_unchanged	k11_exact_median_sorted_position_6	recomputed_centered_delta	eleven_controls_scoreable	fold_success
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	shol	1	1/9	1/15	2/45	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	dal	1	1/9	1/15	2/45	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	okol	1	1/9	0/1	1/9	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	sol	1	1/9	1/15	2/45	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	qotol	1	1/9	0/1	1/9	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	chol	1	1/9	0/1	1/9	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	cthol	1	1/9	1/15	2/45	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	okeol	1	1/9	0/1	1/9	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	al	1	3/14	1/18	10/63	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	sheol	1	3/14	1/18	10/63	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	qokal	1	3/14	-1/30	26/105	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	dol	1	3/14	-1/30	26/105	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	shol	1	3/14	1/18	10/63	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	dal	1	3/14	1/18	10/63	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	okol	1	3/14	-1/30	26/105	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	sol	1	3/14	1/18	10/63	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	qotol	1	3/14	-1/30	26/105	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	chol	1	3/14	-1/30	26/105	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	cthol	1	3/14	1/18	10/63	1	1
okal	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	okeol	1	3/14	-1/30	26/105	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	al	1	1/122	1/180	29/10980	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	sheol	1	1/122	0/1	1/122	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	qokal	1	1/122	0/1	1/122	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	dol	1	1/122	1/180	29/10980	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	shol	1	1/122	1/180	29/10980	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	dal	1	1/122	1/180	29/10980	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	okol	1	1/122	0/1	1/122	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	sol	1	1/122	1/180	29/10980	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	qotol	1	1/122	0/1	1/122	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	chol	1	1/122	0/1	1/122	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	cthol	1	1/122	1/180	29/10980	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	okeol	1	1/122	0/1	1/122	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	al	1	3/146	1/216	251/15768	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	sheol	1	3/146	1/216	251/15768	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	qokal	1	3/146	0/1	3/146	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	dol	1	3/146	0/1	3/146	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	shol	1	3/146	1/216	251/15768	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	dal	1	3/146	1/216	251/15768	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	okol	1	3/146	0/1	3/146	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	sol	1	3/146	1/216	251/15768	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	qotol	1	3/146	0/1	3/146	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	chol	1	3/146	0/1	3/146	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	cthol	1	3/146	1/216	251/15768	1	1
okal	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	okeol	1	3/146	0/1	3/146	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	al	1	131/480	11/120	29/160	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	sheol	1	131/480	11/78	823/6240	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	qokal	1	131/480	11/120	29/160	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	dol	1	131/480	11/78	823/6240	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	shol	1	131/480	11/78	823/6240	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	dal	1	131/480	11/120	29/160	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	okol	1	131/480	11/120	29/160	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	sol	1	131/480	11/78	823/6240	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	qotol	1	131/480	11/120	29/160	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	chol	1	131/480	11/78	823/6240	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	cthol	1	131/480	11/78	823/6240	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	okeol	1	131/480	11/120	29/160	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	al	1	9/28	1825/23532	10043/41181	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	sheol	1	9/28	5/57	373/1596	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	qokal	1	9/28	1825/23532	10043/41181	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	dol	1	9/28	5/57	373/1596	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	shol	1	9/28	5/57	373/1596	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	dal	1	9/28	1825/23532	10043/41181	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	okol	1	9/28	1825/23532	10043/41181	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	sol	1	9/28	5/57	373/1596	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	qotol	1	9/28	1825/23532	10043/41181	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	chol	1	9/28	5/57	373/1596	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	cthol	1	9/28	5/57	373/1596	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	okeol	1	9/28	1825/23532	10043/41181	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	al	1	27/244	1/45	971/10980	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	sheol	1	27/244	11/180	136/2745	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	qokal	1	27/244	1/45	971/10980	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	dol	1	27/244	11/180	136/2745	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	shol	1	27/244	11/180	136/2745	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	dal	1	27/244	1/45	971/10980	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	okol	1	27/244	1/45	971/10980	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	sol	1	27/244	11/180	136/2745	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	qotol	1	27/244	1/45	971/10980	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	chol	1	27/244	11/180	136/2745	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	cthol	1	27/244	11/180	136/2745	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	okeol	1	27/244	1/45	971/10980	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	al	1	234/1679	1/38	7213/63802	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	sheol	1	234/1679	79/1368	187471/2296872	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	qokal	1	234/1679	1/38	7213/63802	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	dol	1	234/1679	79/1368	187471/2296872	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	shol	1	234/1679	79/1368	187471/2296872	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	dal	1	234/1679	1/38	7213/63802	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	okol	1	234/1679	1/38	7213/63802	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	sol	1	234/1679	79/1368	187471/2296872	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	qotol	1	234/1679	1/38	7213/63802	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	chol	1	234/1679	79/1368	187471/2296872	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	cthol	1	234/1679	79/1368	187471/2296872	1	1
okal	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	okeol	1	234/1679	1/38	7213/63802	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	chol	1	13/34	43/112	-3/1904	1	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	dal	1	13/34	7/20	11/340	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	shol	1	13/34	7/20	11/340	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	qokal	1	13/34	43/112	-3/1904	1	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	al	1	13/34	7/20	11/340	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	sheol	1	13/34	7/20	11/340	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	dol	1	13/34	7/20	11/340	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	sol	1	13/34	43/112	-3/1904	1	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	okol	1	13/34	43/112	-3/1904	1	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	qotol	1	13/34	7/20	11/340	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	sal	1	13/34	43/112	-3/1904	1	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	okeol	1	13/34	43/112	-3/1904	1	0
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	chol	-1	16/45	1/2	-13/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	dal	-1	16/45	13/30	-7/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	shol	-1	16/45	1/2	-13/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	qokal	-1	16/45	1/2	-13/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	al	-1	16/45	1/2	-13/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	sheol	-1	16/45	13/30	-7/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	dol	-1	16/45	13/30	-7/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	sol	-1	16/45	13/30	-7/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	okol	-1	16/45	1/2	-13/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	qotol	-1	16/45	13/30	-7/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	sal	-1	16/45	13/30	-7/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	okeol	-1	16/45	1/2	-13/90	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	chol	1	13/462	5/204	19/5236	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	dal	1	13/462	5/204	19/5236	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	shol	1	13/462	9/382	202/44121	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	qokal	1	13/462	5/204	19/5236	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	al	1	13/462	9/382	202/44121	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	sheol	1	13/462	9/382	202/44121	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	dol	1	13/462	9/382	202/44121	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	sol	1	13/462	5/204	19/5236	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	okol	1	13/462	5/204	19/5236	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	qotol	1	13/462	9/382	202/44121	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	sal	1	13/462	9/382	202/44121	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	RAW	okeol	1	13/462	5/204	19/5236	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	chol	-1	333/10070	55/1512	-25177/7612920	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	dal	-1	333/10070	55/1512	-25177/7612920	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	shol	-1	333/10070	55/1512	-25177/7612920	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	qokal	-1	333/10070	55/1512	-25177/7612920	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	al	-1	333/10070	55/1512	-25177/7612920	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	sheol	-1	333/10070	17/480	-227/96672	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	dol	-1	333/10070	17/480	-227/96672	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	sol	-1	333/10070	17/480	-227/96672	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	okol	-1	333/10070	55/1512	-25177/7612920	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	qotol	-1	333/10070	17/480	-227/96672	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	sal	-1	333/10070	17/480	-227/96672	1	1
ol	C2_GDT739_NARROW_PROJECTED	ALL_OPPORTUNITIES	PAIR_STABLE	okeol	-1	333/10070	17/480	-227/96672	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	chol	-1	123/356	5/14	-29/2492	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	dal	-1	123/356	29/77	-853/27412	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	shol	-1	123/356	5/14	-29/2492	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	qokal	-1	123/356	5/14	-29/2492	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	al	-1	123/356	29/77	-853/27412	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	sheol	-1	123/356	29/77	-853/27412	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	dol	-1	123/356	5/14	-29/2492	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	sol	-1	123/356	5/14	-29/2492	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	okol	-1	123/356	29/77	-853/27412	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	qotol	-1	123/356	29/77	-853/27412	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	sal	-1	123/356	29/77	-853/27412	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	RAW	okeol	-1	123/356	5/14	-29/2492	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	chol	-1	21/61	7/18	-49/1098	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	dal	-1	21/61	527/1350	-3797/82350	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	shol	-1	21/61	7/18	-49/1098	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	qokal	-1	21/61	7/18	-49/1098	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	al	-1	21/61	527/1350	-3797/82350	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	sheol	-1	21/61	7/18	-49/1098	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	dol	-1	21/61	527/1350	-3797/82350	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	sol	-1	21/61	527/1350	-3797/82350	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	okol	-1	21/61	527/1350	-3797/82350	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	qotol	-1	21/61	7/18	-49/1098	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	sal	-1	21/61	527/1350	-3797/82350	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	MAPPED_CONTACTS	PAIR_STABLE	okeol	-1	21/61	7/18	-49/1098	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	chol	1	41/308	5/44	3/154	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	dal	1	41/308	5/44	3/154	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	shol	1	41/308	5/44	3/154	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	qokal	1	41/308	5/44	3/154	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	al	1	41/308	5/43	223/13244	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	sheol	1	41/308	5/43	223/13244	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	dol	1	41/308	5/44	3/154	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	sol	1	41/308	5/43	223/13244	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	okol	1	41/308	5/43	223/13244	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	qotol	1	41/308	5/44	3/154	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	sal	1	41/308	5/43	223/13244	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	RAW	okeol	1	41/308	5/43	223/13244	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	chol	-1	14/95	3/19	-1/95	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	dal	-1	14/95	55/342	-23/1710	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	shol	-1	14/95	3/19	-1/95	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	qokal	-1	14/95	3/19	-1/95	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	al	-1	14/95	55/342	-23/1710	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	sheol	-1	14/95	55/342	-23/1710	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	dol	-1	14/95	55/342	-23/1710	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	sol	-1	14/95	3/19	-1/95	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	okol	-1	14/95	3/19	-1/95	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	qotol	-1	14/95	3/19	-1/95	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	sal	-1	14/95	55/342	-23/1710	1	1
ol	C3_GDT734_GLOBAL_RESIDUAL	ALL_OPPORTUNITIES	PAIR_STABLE	okeol	-1	14/95	55/342	-23/1710	1	1
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	okeol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	qotol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	tol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	sal	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	oteol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	kol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	chl	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	okol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	lol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	kal	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	otchol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	RAW	cthol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	okeol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	qotol	0	1/2	NA	NA	0	0
qokeol	C2_GDT739_NARROW_PROJECTED	MAPPED_CONTACTS	PAIR_STABLE	tol	0	1/2	NA	NA	0	0
