exercise_id	silent_owner	master_dictation_de	scribe_id	idiom_ids	tuple_sequence	atom_pattern_chain	scribe_surface_sequence	semantic_readback_de	initial_memory	final_memory	meaning_changed	status
X36	CLOTH_FILTER	Setze den aktuellen Posten am Tuch auf Sollmaß, führe ihn hindurch weiter, lasse kurz absetzen und schließe.	S4_MIXED_COMPACT	E12|E05|E04	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OK+Y > AIIN | CHD+Y > OL | OL > SHED+E+CLOSE	oky saiin chdy ol ol tedy	den aktuellen Posten auf Sollmaß setzen ; den Posten umsetzen und weiterführen ; weiterführen, kurz absetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X36:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X37	LOCAL_POOL_TARGET	Führe den Fortsetzungsansatz weiter, halte denselben Posten beim Sollmaß und bringe ihn zum sichtbaren Ziel.	S1_BARE_MASTER	E15|E06|E17	dec401773c1f0347793d dcda95c81a5460feb191 b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 b921a237be883a820352 dd0ecaf5e27d81befffc	OL+OR > OL | Y > AIIN > Y | Y > AL	cholor cheol chey aiin chey chey al	den Fortsetzungsansatz weiterführen ; denselben Posten um das Sollmaß führen ; den aktuellen Posten zum Ziel bringen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X37:A1;TARGET=SET;PREVIOUS=SET	OWNER=LOCAL_POOL_TARGET;ACTIVE=X37:A1;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X37	LOCAL_POOL_TARGET	Führe den Fortsetzungsansatz weiter, halte denselben Posten beim Sollmaß und bringe ihn zum sichtbaren Ziel.	S2_Q_CELL_SCRIBE	E15|E06|E17	dec401773c1f0347793d dcda95c81a5460feb191 b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 b921a237be883a820352 dd0ecaf5e27d81befffc	OL+OR > OL | Y > AIIN > Y | Y > AL	cholor cheol chey aiin chey chey al	den Fortsetzungsansatz weiterführen ; denselben Posten um das Sollmaß führen ; den aktuellen Posten zum Ziel bringen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X37:A1;TARGET=SET;PREVIOUS=SET	OWNER=LOCAL_POOL_TARGET;ACTIVE=X37:A1;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X37	LOCAL_POOL_TARGET	Führe den Fortsetzungsansatz weiter, halte denselben Posten beim Sollmaß und bringe ihn zum sichtbaren Ziel.	S3_S_LINE_SCRIBE	E15|E06|E17	dec401773c1f0347793d dcda95c81a5460feb191 b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 b921a237be883a820352 dd0ecaf5e27d81befffc	OL+OR > OL | Y > AIIN > Y | Y > AL	cholor cheol shy aiin chey chey al	den Fortsetzungsansatz weiterführen ; denselben Posten um das Sollmaß führen ; den aktuellen Posten zum Ziel bringen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X37:A1;TARGET=SET;PREVIOUS=SET	OWNER=LOCAL_POOL_TARGET;ACTIVE=X37:A1;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X37	LOCAL_POOL_TARGET	Führe den Fortsetzungsansatz weiter, halte denselben Posten beim Sollmaß und bringe ihn zum sichtbaren Ziel.	S4_MIXED_COMPACT	E15|E06|E17	dec401773c1f0347793d dcda95c81a5460feb191 b921a237be883a820352 2f1c5e56e8f0ff459065 b921a237be883a820352 b921a237be883a820352 dd0ecaf5e27d81befffc	OL+OR > OL | Y > AIIN > Y | Y > AL	olor ol y aiin shy y sal	den Fortsetzungsansatz weiterführen ; denselben Posten um das Sollmaß führen ; den aktuellen Posten zum Ziel bringen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X37:A1;TARGET=SET;PREVIOUS=SET	OWNER=LOCAL_POOL_TARGET;ACTIVE=X37:A1;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X38	CELESTIAL_TABLE	Gehe zur folgenden Tabellenzelle, bringe deren Portion an die Zieladresse, setze sie um, halte länger und schließe.	S1_BARE_MASTER	E16|E14|E09	e8a6105b5c3a6220b440 dcda95c81a5460feb191 94df4847b7b16c98394a dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OT+OL > OL | OL+AIN > AL | CHD+Y > OK+EE+CLOSE	qotchol cheol olkain al chdy qokeedy	danach im selben Gang weiter ; die nächste Portion zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X38:A1;TARGET=SET;PREVIOUS=SET	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X38	CELESTIAL_TABLE	Gehe zur folgenden Tabellenzelle, bringe deren Portion an die Zieladresse, setze sie um, halte länger und schließe.	S2_Q_CELL_SCRIBE	E16|E14|E09	e8a6105b5c3a6220b440 dcda95c81a5460feb191 94df4847b7b16c98394a dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OT+OL > OL | OL+AIN > AL | CHD+Y > OK+EE+CLOSE	qotchol cheol olkain al chdy qokeedy	danach im selben Gang weiter ; die nächste Portion zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X38:A1;TARGET=SET;PREVIOUS=SET	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X38	CELESTIAL_TABLE	Gehe zur folgenden Tabellenzelle, bringe deren Portion an die Zieladresse, setze sie um, halte länger und schließe.	S3_S_LINE_SCRIBE	E16|E14|E09	e8a6105b5c3a6220b440 dcda95c81a5460feb191 94df4847b7b16c98394a dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OT+OL > OL | OL+AIN > AL | CHD+Y > OK+EE+CLOSE	qotchol cheol olkain al chdy qokeedy	danach im selben Gang weiter ; die nächste Portion zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X38:A1;TARGET=SET;PREVIOUS=SET	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X38	CELESTIAL_TABLE	Gehe zur folgenden Tabellenzelle, bringe deren Portion an die Zieladresse, setze sie um, halte länger und schließe.	S4_MIXED_COMPACT	E16|E14|E09	e8a6105b5c3a6220b440 dcda95c81a5460feb191 94df4847b7b16c98394a dd0ecaf5e27d81befffc 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OT+OL > OL | OL+AIN > AL | CHD+Y > OK+EE+CLOSE	qotchol ol olkain al chdy qokeedy	danach im selben Gang weiter ; die nächste Portion zum Ziel bringen ; umsetzen, länger ansetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X38:A1;TARGET=SET;PREVIOUS=SET	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X39	PICTURED_PLANT	Setze den länger gehaltenen Pflanzenposten weiter an, stelle ihn auf Sollmaß, lasse kurz absetzen und schließe.	S1_BARE_MASTER	E11|E13|E04	0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OK+EE+Y > OK+Y | OL > AIIN | OL > SHED+E+CLOSE	okeey choky cheol aiin cheol cheedy	den länger gehaltenen Posten weiter ansetzen ; fortsetzen und auf Sollmaß stellen ; weiterführen, kurz absetzen und schließen	OWNER=PICTURED_PLANT;ACTIVE=X39:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=PICTURED_PLANT;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X39	PICTURED_PLANT	Setze den länger gehaltenen Pflanzenposten weiter an, stelle ihn auf Sollmaß, lasse kurz absetzen und schließe.	S2_Q_CELL_SCRIBE	E11|E13|E04	0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OK+EE+Y > OK+Y | OL > AIIN | OL > SHED+E+CLOSE	qokeey choky cheol aiin cheol cheedy	den länger gehaltenen Posten weiter ansetzen ; fortsetzen und auf Sollmaß stellen ; weiterführen, kurz absetzen und schließen	OWNER=PICTURED_PLANT;ACTIVE=X39:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=PICTURED_PLANT;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X39	PICTURED_PLANT	Setze den länger gehaltenen Pflanzenposten weiter an, stelle ihn auf Sollmaß, lasse kurz absetzen und schließe.	S3_S_LINE_SCRIBE	E11|E13|E04	0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OK+EE+Y > OK+Y | OL > AIIN | OL > SHED+E+CLOSE	okeey choky cheol saiin cheol cheedy	den länger gehaltenen Posten weiter ansetzen ; fortsetzen und auf Sollmaß stellen ; weiterführen, kurz absetzen und schließen	OWNER=PICTURED_PLANT;ACTIVE=X39:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=PICTURED_PLANT;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X39	PICTURED_PLANT	Setze den länger gehaltenen Pflanzenposten weiter an, stelle ihn auf Sollmaß, lasse kurz absetzen und schließe.	S4_MIXED_COMPACT	E11|E13|E04	0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OK+EE+Y > OK+Y | OL > AIIN | OL > SHED+E+CLOSE	qokeey oky ol aiin ol tedy	den länger gehaltenen Posten weiter ansetzen ; fortsetzen und auf Sollmaß stellen ; weiterführen, kurz absetzen und schließen	OWNER=PICTURED_PLANT;ACTIVE=X39:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=PICTURED_PLANT;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X40	UPPER_PAIRED_BASINS	Nimm den Beckenposten nach Sollmaß, arbeite am selben Ziel weiter, halte länger, setze kurz nach und schließe.	S1_BARE_MASTER	E01|E08|E10	b921a237be883a820352 2f1c5e56e8f0ff459065 dd0ecaf5e27d81befffc dcda95c81a5460feb191 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	Y > AIIN | AL > OL | OK+EE+Y > OK+E+CLOSE	chey aiin al cheol okeey qokedy	diesen Posten nach Sollmaß nehmen ; am Ziel weiterarbeiten ; länger halten, kurz nachsetzen und schließen	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X40:A1;TARGET=SET;PREVIOUS=LEER	OWNER=UPPER_PAIRED_BASINS;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X40	UPPER_PAIRED_BASINS	Nimm den Beckenposten nach Sollmaß, arbeite am selben Ziel weiter, halte länger, setze kurz nach und schließe.	S2_Q_CELL_SCRIBE	E01|E08|E10	b921a237be883a820352 2f1c5e56e8f0ff459065 dd0ecaf5e27d81befffc dcda95c81a5460feb191 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	Y > AIIN | AL > OL | OK+EE+Y > OK+E+CLOSE	chey aiin al cheol qokeey qokedy	diesen Posten nach Sollmaß nehmen ; am Ziel weiterarbeiten ; länger halten, kurz nachsetzen und schließen	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X40:A1;TARGET=SET;PREVIOUS=LEER	OWNER=UPPER_PAIRED_BASINS;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X40	UPPER_PAIRED_BASINS	Nimm den Beckenposten nach Sollmaß, arbeite am selben Ziel weiter, halte länger, setze kurz nach und schließe.	S3_S_LINE_SCRIBE	E01|E08|E10	b921a237be883a820352 2f1c5e56e8f0ff459065 dd0ecaf5e27d81befffc dcda95c81a5460feb191 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	Y > AIIN | AL > OL | OK+EE+Y > OK+E+CLOSE	shy aiin al cheol okeey qokedy	diesen Posten nach Sollmaß nehmen ; am Ziel weiterarbeiten ; länger halten, kurz nachsetzen und schließen	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X40:A1;TARGET=SET;PREVIOUS=LEER	OWNER=UPPER_PAIRED_BASINS;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X40	UPPER_PAIRED_BASINS	Nimm den Beckenposten nach Sollmaß, arbeite am selben Ziel weiter, halte länger, setze kurz nach und schließe.	S4_MIXED_COMPACT	E01|E08|E10	b921a237be883a820352 2f1c5e56e8f0ff459065 dd0ecaf5e27d81befffc dcda95c81a5460feb191 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	Y > AIIN | AL > OL | OK+EE+Y > OK+E+CLOSE	y aiin al sol qokeey qokedy	diesen Posten nach Sollmaß nehmen ; am Ziel weiterarbeiten ; länger halten, kurz nachsetzen und schließen	OWNER=UPPER_PAIRED_BASINS;ACTIVE=X40:A1;TARGET=SET;PREVIOUS=LEER	OWNER=UPPER_PAIRED_BASINS;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X41	CLOTH_FILTER	Nimm den laufenden Ansatz, setze ihn durch das Tuch um, führe ihn auf Sollmaß weiter, lasse kurz absetzen und schließe.	S1_BARE_MASTER	E03|E05|E13|E04	7a4bb8136330ee4e6e56 b921a237be883a820352 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OR > Y | CHD+Y > OL | OL > AIIN | OL > SHED+E+CLOSE	chor chey chdy cheol cheol aiin cheol cheedy	dieser laufende Ansatz ; den Posten umsetzen und weiterführen ; fortsetzen und auf Sollmaß stellen ; weiterführen, kurz absetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X41:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X41	CLOTH_FILTER	Nimm den laufenden Ansatz, setze ihn durch das Tuch um, führe ihn auf Sollmaß weiter, lasse kurz absetzen und schließe.	S2_Q_CELL_SCRIBE	E03|E05|E13|E04	7a4bb8136330ee4e6e56 b921a237be883a820352 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OR > Y | CHD+Y > OL | OL > AIIN | OL > SHED+E+CLOSE	chor chey chdy cheol cheol aiin cheol cheedy	dieser laufende Ansatz ; den Posten umsetzen und weiterführen ; fortsetzen und auf Sollmaß stellen ; weiterführen, kurz absetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X41:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X41	CLOTH_FILTER	Nimm den laufenden Ansatz, setze ihn durch das Tuch um, führe ihn auf Sollmaß weiter, lasse kurz absetzen und schließe.	S3_S_LINE_SCRIBE	E03|E05|E13|E04	7a4bb8136330ee4e6e56 b921a237be883a820352 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OR > Y | CHD+Y > OL | OL > AIIN | OL > SHED+E+CLOSE	chor shy chdy cheol cheol saiin cheol cheedy	dieser laufende Ansatz ; den Posten umsetzen und weiterführen ; fortsetzen und auf Sollmaß stellen ; weiterführen, kurz absetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X41:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X41	CLOTH_FILTER	Nimm den laufenden Ansatz, setze ihn durch das Tuch um, führe ihn auf Sollmaß weiter, lasse kurz absetzen und schließe.	S4_MIXED_COMPACT	E03|E05|E13|E04	7a4bb8136330ee4e6e56 b921a237be883a820352 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 dcda95c81a5460feb191 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	OR > Y | CHD+Y > OL | OL > AIIN | OL > SHED+E+CLOSE	or y chdy ol ol aiin ol tedy	dieser laufende Ansatz ; den Posten umsetzen und weiterführen ; fortsetzen und auf Sollmaß stellen ; weiterführen, kurz absetzen und schließen	OWNER=CLOTH_FILTER;ACTIVE=X41:A1;TARGET=LEER;PREVIOUS=LEER	OWNER=CLOTH_FILTER;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X42	LOCAL_POOL_TARGET	Bringe die nächste Portion zur Poolstation, setze den länger gehaltenen Posten weiter an, setze um und schließe.	S1_BARE_MASTER	E14|E11|E09	94df4847b7b16c98394a dd0ecaf5e27d81befffc 0275fbf14e07935b0a45 276a7c2d74d1143446f4 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OL+AIN > AL | OK+EE+Y > OK+Y | CHD+Y > OK+EE+CLOSE	olkain al okeey choky chdy qokeedy	die nächste Portion zum Ziel bringen ; den länger gehaltenen Posten weiter ansetzen ; umsetzen, länger ansetzen und schließen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X42:A1;TARGET=SET;PREVIOUS=LEER	OWNER=LOCAL_POOL_TARGET;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X42	LOCAL_POOL_TARGET	Bringe die nächste Portion zur Poolstation, setze den länger gehaltenen Posten weiter an, setze um und schließe.	S2_Q_CELL_SCRIBE	E14|E11|E09	94df4847b7b16c98394a dd0ecaf5e27d81befffc 0275fbf14e07935b0a45 276a7c2d74d1143446f4 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OL+AIN > AL | OK+EE+Y > OK+Y | CHD+Y > OK+EE+CLOSE	olkain al qokeey choky chdy qokeedy	die nächste Portion zum Ziel bringen ; den länger gehaltenen Posten weiter ansetzen ; umsetzen, länger ansetzen und schließen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X42:A1;TARGET=SET;PREVIOUS=LEER	OWNER=LOCAL_POOL_TARGET;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X42	LOCAL_POOL_TARGET	Bringe die nächste Portion zur Poolstation, setze den länger gehaltenen Posten weiter an, setze um und schließe.	S3_S_LINE_SCRIBE	E14|E11|E09	94df4847b7b16c98394a dd0ecaf5e27d81befffc 0275fbf14e07935b0a45 276a7c2d74d1143446f4 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OL+AIN > AL | OK+EE+Y > OK+Y | CHD+Y > OK+EE+CLOSE	olkain al okeey choky chdy qokeedy	die nächste Portion zum Ziel bringen ; den länger gehaltenen Posten weiter ansetzen ; umsetzen, länger ansetzen und schließen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X42:A1;TARGET=SET;PREVIOUS=LEER	OWNER=LOCAL_POOL_TARGET;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X42	LOCAL_POOL_TARGET	Bringe die nächste Portion zur Poolstation, setze den länger gehaltenen Posten weiter an, setze um und schließe.	S4_MIXED_COMPACT	E14|E11|E09	94df4847b7b16c98394a dd0ecaf5e27d81befffc 0275fbf14e07935b0a45 276a7c2d74d1143446f4 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	OL+AIN > AL | OK+EE+Y > OK+Y | CHD+Y > OK+EE+CLOSE	olkain al qokeey oky chdy qokeedy	die nächste Portion zum Ziel bringen ; den länger gehaltenen Posten weiter ansetzen ; umsetzen, länger ansetzen und schließen	OWNER=LOCAL_POOL_TARGET;ACTIVE=X42:A1;TARGET=SET;PREVIOUS=LEER	OWNER=LOCAL_POOL_TARGET;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=LEER	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X43	CELESTIAL_TABLE	Lies den Sollwert dieses Tabellenpostens, gehe im selben Gang weiter, setze den Wert und schließe nach kurzer Ruhe.	S1_BARE_MASTER	E02|E16|E12|E04	2f1c5e56e8f0ff459065 b921a237be883a820352 e8a6105b5c3a6220b440 dcda95c81a5460feb191 276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	AIIN > Y | OT+OL > OL | OK+Y > AIIN | OL > SHED+E+CLOSE	aiin chey qotchol cheol choky aiin cheol cheedy	Sollmaß dieses Postens ; danach im selben Gang weiter ; den aktuellen Posten auf Sollmaß setzen ; weiterführen, kurz absetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X43:A1;TARGET=LEER;PREVIOUS=SET	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X43	CELESTIAL_TABLE	Lies den Sollwert dieses Tabellenpostens, gehe im selben Gang weiter, setze den Wert und schließe nach kurzer Ruhe.	S2_Q_CELL_SCRIBE	E02|E16|E12|E04	2f1c5e56e8f0ff459065 b921a237be883a820352 e8a6105b5c3a6220b440 dcda95c81a5460feb191 276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	AIIN > Y | OT+OL > OL | OK+Y > AIIN | OL > SHED+E+CLOSE	aiin chey qotchol cheol choky aiin cheol cheedy	Sollmaß dieses Postens ; danach im selben Gang weiter ; den aktuellen Posten auf Sollmaß setzen ; weiterführen, kurz absetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X43:A1;TARGET=LEER;PREVIOUS=SET	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X43	CELESTIAL_TABLE	Lies den Sollwert dieses Tabellenpostens, gehe im selben Gang weiter, setze den Wert und schließe nach kurzer Ruhe.	S3_S_LINE_SCRIBE	E02|E16|E12|E04	2f1c5e56e8f0ff459065 b921a237be883a820352 e8a6105b5c3a6220b440 dcda95c81a5460feb191 276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	AIIN > Y | OT+OL > OL | OK+Y > AIIN | OL > SHED+E+CLOSE	aiin chey qotchol cheol choky aiin cheol cheedy	Sollmaß dieses Postens ; danach im selben Gang weiter ; den aktuellen Posten auf Sollmaß setzen ; weiterführen, kurz absetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X43:A1;TARGET=LEER;PREVIOUS=SET	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X43	CELESTIAL_TABLE	Lies den Sollwert dieses Tabellenpostens, gehe im selben Gang weiter, setze den Wert und schließe nach kurzer Ruhe.	S4_MIXED_COMPACT	E02|E16|E12|E04	2f1c5e56e8f0ff459065 b921a237be883a820352 e8a6105b5c3a6220b440 dcda95c81a5460feb191 276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	AIIN > Y | OT+OL > OL | OK+Y > AIIN | OL > SHED+E+CLOSE	aiin shy qotchol ol oky saiin ol tedy	Sollmaß dieses Postens ; danach im selben Gang weiter ; den aktuellen Posten auf Sollmaß setzen ; weiterführen, kurz absetzen und schließen	OWNER=CELESTIAL_TABLE;ACTIVE=X43:A1;TARGET=LEER;PREVIOUS=SET	OWNER=CELESTIAL_TABLE;ACTIVE=CLOSED;TARGET=LEER;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X44	PICTURED_PLANT	Führe den Fortsetzungsansatz weiter, bringe ihn zur bezeichneten Stelle, halte länger, setze kurz nach und schließe.	S1_BARE_MASTER	E15|E17|E10	dec401773c1f0347793d dcda95c81a5460feb191 b921a237be883a820352 dd0ecaf5e27d81befffc 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	OL+OR > OL | Y > AL | OK+EE+Y > OK+E+CLOSE	cholor cheol chey al okeey qokedy	den Fortsetzungsansatz weiterführen ; den aktuellen Posten zum Ziel bringen ; länger halten, kurz nachsetzen und schließen	OWNER=PICTURED_PLANT;ACTIVE=X44:A1;TARGET=SET;PREVIOUS=SET	OWNER=PICTURED_PLANT;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
X44	PICTURED_PLANT	Führe den Fortsetzungsansatz weiter, bringe ihn zur bezeichneten Stelle, halte länger, setze kurz nach und schließe.	S2_Q_CELL_SCRIBE	E15|E17|E10	dec401773c1f0347793d dcda95c81a5460feb191 b921a237be883a820352 dd0ecaf5e27d81befffc 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	OL+OR > OL | Y > AL | OK+EE+Y > OK+E+CLOSE	cholor cheol chey al qokeey qokedy	den Fortsetzungsansatz weiterführen ; den aktuellen Posten zum Ziel bringen ; länger halten, kurz nachsetzen und schließen	OWNER=PICTURED_PLANT;ACTIVE=X44:A1;TARGET=SET;PREVIOUS=SET	OWNER=PICTURED_PLANT;ACTIVE=CLOSED;TARGET=SET;PREVIOUS=SET	NO	NEW_WORKSHOP_EXERCISE_NOT_MANUSCRIPT_TEXT
