audit_occurrence_id	target_rank	selection_class	joint_tuple_id	event_serial	section	page	record_unit_id	locus	field_id	statement_id	surface_display_only	formal_formula_opaque	terminal_status	line_position	field_position	statement_position	record_position	previous_exact_tuple_in_record	next_exact_tuple_in_record	strict_formal_prompt	legacy_selected_mnemonic	parse_status	legacy_iatromedical_expansion_not_evidence	legacy_practical_expansion_not_evidence	atomic_minimal_gloss_tested	occurrence_assessment	close_confound_flag	source_attestation_match	portable_dictionary_decision	semantic_ceiling
O030	3	V69_REUSABLE_CONTROL	2f1c5e56e8f0ff459065	217	BIOLOGICAL	f82r	B2	f82r.26	F063	B2-S016	aiin	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	db729b598e89e11452e0	5d5e0b288cf36864ed9d	NONE	MASS?	UNIQUE_EXACT	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I004] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B2:F063:M]	QUANTITY_OR_PARAMETER?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O031	3	V69_REUSABLE_CONTROL	2f1c5e56e8f0ff459065	233	BIOLOGICAL	f83r	B3	f83r.3	F073	B3-S003	daiin	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	b921a237be883a820352	b921a237be883a820352	VORGABEPARAMETER?	MASS?	UNIQUE_CONVERGENT_CHANNELS	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F073:M]	QUANTITY_OR_PARAMETER?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O032	3	V69_REUSABLE_CONTROL	2f1c5e56e8f0ff459065	274	BIOLOGICAL	f83r	B3	f83r.15	F093	B3-S021	saiin	OPAQUE_PAYLOAD	NONCLOSE	START	START	MIDDLE	MIDDLE	b921a237be883a820352	abb23e5e6936b4147f76	NONE	MASS?	UNIQUE_EXACT	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B3:F093:M]	QUANTITY_OR_PARAMETER?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O033	3	V69_REUSABLE_CONTROL	2f1c5e56e8f0ff459065	299	BIOLOGICAL	f83r	B3	f83r.20	F103	B3-S030	saiin	OPAQUE_PAYLOAD	NONCLOSE	END	END	MIDDLE	MIDDLE	276a7c2d74d1143446f4	b154ff779abe5f196c80	NONE	MASS?	UNIQUE_EXACT	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B3:F103:M]	QUANTITY_OR_PARAMETER?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O034	3	V69_REUSABLE_CONTROL	2f1c5e56e8f0ff459065	332	BIOLOGICAL	f83r	B4	f83r.28	F117	B4-S008	saiin	OPAQUE_PAYLOAD	NONCLOSE	START	START	START	MIDDLE	d68bc8de3bcee09db23c	2c1a5fd92b9e3c762242	NONE	MASS?	UNIQUE_EXACT	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I004] [EXEMPLAR:A010+A011+A023:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B4:F117:M]	QUANTITY_OR_PARAMETER?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O035	3	V69_REUSABLE_CONTROL	2f1c5e56e8f0ff459065	338	BIOLOGICAL	f83r	B4	f83r.35	F120	B4-S011	saiin	OPAQUE_PAYLOAD	NONCLOSE	START	START	START	MIDDLE	1b1ffdd869fb1429ad03	d904bf7b044dd3922781	NONE	MASS?	UNIQUE_EXACT	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I005] [EXEMPLAR:A010+A011+A023:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B4:F120:M]	QUANTITY_OR_PARAMETER?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O036	3	V69_REUSABLE_CONTROL	2f1c5e56e8f0ff459065	369	BIOLOGICAL	f83r	B5	f83r.48	F132	B5-S003	aiin	OPAQUE_PAYLOAD	NONCLOSE	END	END	MIDDLE	MIDDLE	00d8ebe3c68294eeac39	dcda95c81a5460feb191	NONE	MASS?	UNIQUE_EXACT	[CARD:MASS?] [REGISTER:ACTIVE_ITEM/PREPARATION=B5:I001] [EXEMPLAR:A010+A011+A024:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; LOCAL_ARGUMENT[Mengenbuch=B5:F132:M]	QUANTITY_OR_PARAMETER?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O037	3	V69_REUSABLE_CONTROL	2f1c5e56e8f0ff459065	377	BIOLOGICAL	f83r	B6	f83r.54	F135	B6-S001	daiin	OPAQUE_PAYLOAD	NONCLOSE	START	START	MIDDLE	MIDDLE	dcda95c81a5460feb191	dcda95c81a5460feb191	VORGABEPARAMETER?	MASS?	UNIQUE_CONVERGENT_CHANNELS	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B6:I001] [EXEMPLAR:A010+A011+A025:den aktiven Posten nach der örtlichen Vorschrift bemessen]	MASS?=vorgesehenen Mengenwert buchen ; VORGABEPARAMETER?=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B6:F135:M]	QUANTITY_OR_PARAMETER?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O038	4	V69_REUSABLE_CONTROL	308e8ea2d5d190c498e8	69	HERBAL	f55v	H4	f55v.11	F013	H4-S004	okal	SET(<ARG_AL>)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	2f1c5e56e8f0ff459065	204b04837409088c48f9	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; keine Wortbedeutung] [EXEMPLAR:lege sie an die bezeichnete äußere Stelle]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[opaken Relationsslot für Fraktionspaar und Lagergefäß setzen]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O039	4	V69_REUSABLE_CONTROL	308e8ea2d5d190c498e8	104	BIOLOGICAL	f81v	B1	f81v.2	F022	B1-S002	okal	SET(<ARG_AL>)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	22fb87a5a83e5c3fb510	4d4559019a961b834aa1	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T005] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O040	4	V69_REUSABLE_CONTROL	308e8ea2d5d190c498e8	152	BIOLOGICAL	f81v	B1	f81v.24	F038	B1-S016	qokal	SET(<ARG_AL>)	NONCLOSE	MIDDLE	START	START	MIDDLE	07913ef9b1fb773cd325	0275fbf14e07935b0a45	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=UNSET] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O041	4	V69_REUSABLE_CONTROL	308e8ea2d5d190c498e8	172	BIOLOGICAL	f82r	B2	f82r.2	F048	B2-S004	qokal	SET(<ARG_AL>)	NONCLOSE	MIDDLE	START	START	MIDDLE	7d25241b0e56c836372a	f329f2051370174e9a38	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T003] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O042	4	V69_REUSABLE_CONTROL	308e8ea2d5d190c498e8	186	BIOLOGICAL	f82r	B2	f82r.4	F052	B2-S006	qokal	SET(<ARG_AL>)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	5d5e0b288cf36864ed9d	c1913ec4ff84148da6d3	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T007] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O043	4	V69_REUSABLE_CONTROL	308e8ea2d5d190c498e8	241	BIOLOGICAL	f83r	B3	f83r.6	F076	B3-S006	qokal	SET(<ARG_AL>)	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	5e8441397e7c0faf042b	28ffbc88b97772a75f1e	LOKALEN_RELATIONSSLOT_SETZEN	UNKNOWN	UNIQUE_FORMAL_ONLY	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T004] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	NONE__FORMAL_OPERATION	FORMAL_REPETITION_ONLY__NOT_A_WORD_TEST	NO	NONE	FORMAL_LABEL_NOT_WORD	OCCURRENCE_AUDIT_NOT_TRANSLATION
O044	5	V69_REUSABLE_CONTROL	7a4bb8136330ee4e6e56	17	HERBAL	f10r	H2	f10r.6	F003	H2-S001	chor	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	e0b630cb1b5df5e7105b	f3c23f42baf625639e1e	NONE	ANSATZ?	UNIQUE_EXACT	[CARD:ANSATZ?] [REGISTER:H2:I001 als frischen Ansatz führen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[gepresste Arbeitsflüssigkeit H2-P01 als aktiven Ansatz führen]	CURRENT_WORKING_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O045	5	V69_REUSABLE_CONTROL	7a4bb8136330ee4e6e56	25	HERBAL	f10r	H2	f10r.8	F004	H2-S002	chor	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	10488b911aae52b3b334	497cbd9c7401810ff56b	NONE	ANSATZ?	UNIQUE_EXACT	[CARD:ANSATZ?] [REGISTER:H2:I001 fortführen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[H2-P01 als aktiven Ansatz ansprechen]	CURRENT_WORKING_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O046	5	V69_REUSABLE_CONTROL	7a4bb8136330ee4e6e56	33	HERBAL	f10r	H2	f10r.9	F005	H2-S003	shor	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	27d97af8c96eb056c2e6	7a4bb8136330ee4e6e56	NONE	ANSATZ?	UNIQUE_EXACT	[CARD:ANSATZ?] [REGISTER:H2:I003 als Salbenansatz führen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[H2-P02 als ersten aktiven Ansatz führen]	CURRENT_WORKING_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O047	5	V69_REUSABLE_CONTROL	7a4bb8136330ee4e6e56	34	HERBAL	f10r	H2	f10r.9	F005	H2-S003	chor	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	7a4bb8136330ee4e6e56	b921a237be883a820352	NONE	ANSATZ?	UNIQUE_EXACT	[CARD:ANSATZ?] [REGISTER:H2:I003 wiederholt; Slotkonflikt bleibt sichtbar]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[späte Teilcharge H2-P03 als zweiten aktiven Ansatz führen]	CURRENT_WORKING_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O048	5	V69_REUSABLE_CONTROL	7a4bb8136330ee4e6e56	71	HERBAL	f55v	H4	f55v.11	F013	H4-S004	or	OPAQUE_PAYLOAD	NONCLOSE	MIDDLE	MIDDLE	MIDDLE	MIDDLE	204b04837409088c48f9	b921a237be883a820352	NONE	ANSATZ?	UNIQUE_EXACT	[CARD:ANSATZ?] [REGISTER:H4:I002 als zweiten Ansatz führen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[zweite Flotte als aktiven Ansatz H4-P03 führen]	CURRENT_WORKING_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O049	5	V69_REUSABLE_CONTROL	7a4bb8136330ee4e6e56	254	BIOLOGICAL	f83r	B3	f83r.11	F082	B3-S012	sor	OPAQUE_PAYLOAD	NONCLOSE	START	START	START	MIDDLE	0bdc8b6db811b4e67a63	bc4f1f5c006c74a4d26d	NONE	ANSATZ?	UNIQUE_EXACT	[CARD:ANSATZ?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;PREVIOUS_ITEM=B3:I002] [EXEMPLAR:A010+A011+A013+A022:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F082]	CURRENT_WORKING_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O050	5	V69_REUSABLE_CONTROL	7a4bb8136330ee4e6e56	348	BIOLOGICAL	f83r	B4	f83r.38	F124	B4-S014	or	OPAQUE_PAYLOAD	NONCLOSE	START	START	START	MIDDLE	bc4f1f5c006c74a4d26d	b921a237be883a820352	NONE	ANSATZ?	UNIQUE_EXACT	[CARD:ANSATZ?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I006;PREVIOUS_ITEM=B4:I005] [EXEMPLAR:A010+A011+A013+A023:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F124]	CURRENT_WORKING_ITEM?	LEGACY_EXPANSION_CONSISTENT_BUT_CIRCULAR	NO	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O051	6	V69_REUSABLE_CONTROL	7db18b2f0fb7ed0fcfd3	101	BIOLOGICAL	f81v	B1	f81v.2	F021	B1-S001	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	START	SINGLE	SINGLE	START	RECORD_START	b5fcea1eaed06b2f2291	NONE	SPÜLEN?	UNIQUE_EXACT	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	FLUSH_OR_WASH?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O052	6	V69_REUSABLE_CONTROL	7db18b2f0fb7ed0fcfd3	137	BIOLOGICAL	f81v	B1	f81v.18	F031	B1-S009	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	SINGLE	SINGLE	MIDDLE	bc4f1f5c006c74a4d26d	7db18b2f0fb7ed0fcfd3	NONE	SPÜLEN?	UNIQUE_EXACT	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T008] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	FLUSH_OR_WASH?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O053	6	V69_REUSABLE_CONTROL	7db18b2f0fb7ed0fcfd3	138	BIOLOGICAL	f81v	B1	f81v.18	F032	B1-S010	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	SINGLE	SINGLE	MIDDLE	7db18b2f0fb7ed0fcfd3	2cc8bb3c2af19607888f	NONE	SPÜLEN?	UNIQUE_EXACT	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T009] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	FLUSH_OR_WASH?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O054	6	V69_REUSABLE_CONTROL	7db18b2f0fb7ed0fcfd3	259	BIOLOGICAL	f83r	B3	f83r.11	F083	B3-S013	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	END	END	MIDDLE	6b89d6dd70635bc60fe0	7d2404c835b10a2c06af	NONE	SPÜLEN?	UNIQUE_EXACT	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	FLUSH_OR_WASH?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O055	6	V69_REUSABLE_CONTROL	7db18b2f0fb7ed0fcfd3	294	BIOLOGICAL	f83r	B3	f83r.20	F101	B3-S028	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	END	END	MIDDLE	0275fbf14e07935b0a45	dcda95c81a5460feb191	NONE	SPÜLEN?	UNIQUE_EXACT	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	FLUSH_OR_WASH?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O056	6	V69_REUSABLE_CONTROL	7db18b2f0fb7ed0fcfd3	297	BIOLOGICAL	f83r	B3	f83r.20	F102	B3-S029	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	END	END	MIDDLE	9247e38d29c79a0d2fa5	276a7c2d74d1143446f4	NONE	SPÜLEN?	UNIQUE_EXACT	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	FLUSH_OR_WASH?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O057	6	V69_REUSABLE_CONTROL	7db18b2f0fb7ed0fcfd3	318	BIOLOGICAL	f83r	B4	f83r.25	F110	B4-S002	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	END	END	MIDDLE	0275fbf14e07935b0a45	6f7ff8287eddf4da9fdb	NONE	SPÜLEN?	UNIQUE_EXACT	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A023:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	FLUSH_OR_WASH?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
O058	6	V69_REUSABLE_CONTROL	7db18b2f0fb7ed0fcfd3	335	BIOLOGICAL	f83r	B4	f83r.28	F117	B4-S008	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	MIDDLE	END	END	MIDDLE	92e43836d82f98bf02d3	bc4f1f5c006c74a4d26d	NONE	SPÜLEN?	UNIQUE_EXACT	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A023:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	FLUSH_OR_WASH?	TERMINAL_CLOSE_CONFOUND__ACTION_NOT_IDENTIFIED	YES	NONE	EXEMPLAR_VALUE_UNKNOWN	OCCURRENCE_AUDIT_NOT_TRANSLATION
