target_rank	anonymous_exact_card_id	event_serial	page	locus	record_unit_id	field_id	statement_id	surface_display_only	formal_formula_opaque	terminal_status	pre_audit_mnemonic	pre_audit_formal_prompt	event_template_in_exposed_ledger	creative_context_excerpt	practical_context_excerpt	context_audit_status	historical_attestation_status	final_card_status	audit_note
4	308e8ea2d5d190c498e8	69	f55v	f55v.11	H4	F013	H4-S004	okal	SET(<ARG_AL>)	NONCLOSE	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN; keine Wortbedeutung] [EXEMPLAR:lege sie an die bezeichnete äußere Stelle]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[opaken Relationsslot für Fraktionspaar und Lagergefäß setzen]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
4	308e8ea2d5d190c498e8	104	f81v	f81v.2	B1	F022	B1-S002	okal	SET(<ARG_AL>)	NONCLOSE	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T005] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
4	308e8ea2d5d190c498e8	152	f81v	f81v.24	B1	F038	B1-S016	qokal	SET(<ARG_AL>)	NONCLOSE	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=UNSET] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
4	308e8ea2d5d190c498e8	172	f82r	f82r.2	B2	F048	B2-S004	qokal	SET(<ARG_AL>)	NONCLOSE	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T003] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
4	308e8ea2d5d190c498e8	186	f82r	f82r.4	B2	F052	B2-S006	qokal	SET(<ARG_AL>)	NONCLOSE	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B2:O01;TARGET/STATION=B2:T007] [EXEMPLAR:A003+A010+A011+A013+A014+A021:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
4	308e8ea2d5d190c498e8	241	f83r	f83r.6	B3	F076	B3-S006	qokal	SET(<ARG_AL>)	NONCLOSE	UNKNOWN	LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T004] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	LOKALEN_RELATIONSSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Zieladresse=Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
5	7a4bb8136330ee4e6e56	17	f10r	f10r.6	H2	F003	H2-S001	chor	OPAQUE_PAYLOAD	NONCLOSE	ANSATZ?	NONE	LINK_ACTIVE	[CARD:ANSATZ?] [REGISTER:H2:I001 als frischen Ansatz führen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[gepresste Arbeitsflüssigkeit H2-P01 als aktiven Ansatz führen]	BROAD_TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
5	7a4bb8136330ee4e6e56	25	f10r	f10r.8	H2	F004	H2-S002	chor	OPAQUE_PAYLOAD	NONCLOSE	ANSATZ?	NONE	LINK_ACTIVE	[CARD:ANSATZ?] [REGISTER:H2:I001 fortführen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[H2-P01 als aktiven Ansatz ansprechen]	BROAD_TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
5	7a4bb8136330ee4e6e56	33	f10r	f10r.9	H2	F005	H2-S003	shor	OPAQUE_PAYLOAD	NONCLOSE	ANSATZ?	NONE	LINK_ACTIVE	[CARD:ANSATZ?] [REGISTER:H2:I003 als Salbenansatz führen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[H2-P02 als ersten aktiven Ansatz führen]	BROAD_TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
5	7a4bb8136330ee4e6e56	34	f10r	f10r.9	H2	F005	H2-S003	chor	OPAQUE_PAYLOAD	NONCLOSE	ANSATZ?	NONE	LINK_ACTIVE	[CARD:ANSATZ?] [REGISTER:H2:I003 wiederholt; Slotkonflikt bleibt sichtbar]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[späte Teilcharge H2-P03 als zweiten aktiven Ansatz führen]	BROAD_TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
5	7a4bb8136330ee4e6e56	71	f55v	f55v.11	H4	F013	H4-S004	or	OPAQUE_PAYLOAD	NONCLOSE	ANSATZ?	NONE	LINK_ACTIVE	[CARD:ANSATZ?] [REGISTER:H4:I002 als zweiten Ansatz führen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL[zweite Flotte als aktiven Ansatz H4-P03 führen]	BROAD_TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
5	7a4bb8136330ee4e6e56	254	f83r	f83r.11	B3	F082	B3-S012	sor	OPAQUE_PAYLOAD	NONCLOSE	ANSATZ?	NONE	LINK_ACTIVE	[CARD:ANSATZ?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;PREVIOUS_ITEM=B3:I002] [EXEMPLAR:A010+A011+A013+A022:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F082]	BROAD_TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
5	7a4bb8136330ee4e6e56	348	f83r	f83r.38	B4	F124	B4-S014	or	OPAQUE_PAYLOAD	NONCLOSE	ANSATZ?	NONE	LINK_ACTIVE	[CARD:ANSATZ?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I006;PREVIOUS_ITEM=B4:I005] [EXEMPLAR:A010+A011+A013+A023:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	ANSATZ?=aktiven Arbeitsansatz aufnehmen ; LOCAL_ARGUMENT[aktive Charge/Rücklauf des Feldes F124]	BROAD_TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
6	7db18b2f0fb7ed0fcfd3	101	f81v	f81v.2	B1	F021	B1-S001	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	SPÜLEN?	NONE	TERMINAL_FLUSH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I001;TARGET/STATION=B1:T001] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
6	7db18b2f0fb7ed0fcfd3	137	f81v	f81v.18	B1	F031	B1-S009	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	SPÜLEN?	NONE	TERMINAL_FLUSH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T008] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
6	7db18b2f0fb7ed0fcfd3	138	f81v	f81v.18	B1	F032	B1-S010	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	SPÜLEN?	NONE	TERMINAL_FLUSH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T009] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Grundbecken A mit Wärmestelle W1, Rinne R1 und Rücklauf R0]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
6	7db18b2f0fb7ed0fcfd3	259	f83r	f83r.11	B3	F083	B3-S013	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	SPÜLEN?	NONE	TERMINAL_FLUSH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
6	7db18b2f0fb7ed0fcfd3	294	f83r	f83r.20	B3	F101	B3-S028	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	SPÜLEN?	NONE	TERMINAL_FLUSH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
6	7db18b2f0fb7ed0fcfd3	297	f83r	f83r.20	B3	F102	B3-S029	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	SPÜLEN?	NONE	TERMINAL_FLUSH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
6	7db18b2f0fb7ed0fcfd3	318	f83r	f83r.25	B4	F110	B4-S002	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	SPÜLEN?	NONE	TERMINAL_FLUSH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I001;TARGET/STATION=B4:T001] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A023:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
6	7db18b2f0fb7ed0fcfd3	335	f83r	f83r.28	B4	F117	B4-S008	qokedy	CLOSE(OPAQUE_PAYLOAD)	TERMINAL	SPÜLEN?	NONE	TERMINAL_FLUSH	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I004;TARGET/STATION=B4:T007] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A023:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	SPÜLEN?=aktiven Lauf spülen und abschließen ; LOCAL_ARGUMENT[Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	TEMPLATE_STABLE_NOT_INDEPENDENT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
7	b5df9126607030b95175	44	f11r	f11r.1	H3	F006	H3-S001	shey	OPAQUE_PAYLOAD	NONCLOSE	KLAR?	NONE	STATE_GATE	[CARD:KLAR?] [EXEMPLAR:bis zum örtlich geprüften klaren Zustand]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL[Klarheitszustand des Filtrats H3-P01 prüfen]	CONTEXT_DRIFT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
7	b5df9126607030b95175	197	f82r	f82r.7	B2	F056	B2-S010	cheey	OPAQUE_PAYLOAD	NONCLOSE	KLAR?	NONE	STATE_GATE	[CARD:KLAR?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A004+A011+A021:den örtlichen Prüfzustand der Charge feststellen]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	CONTEXT_DRIFT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
7	b5df9126607030b95175	203	f82r	f82r.23	B2	F059	B2-S012	cheey	OPAQUE_PAYLOAD	NONCLOSE	KLAR?	NONE	STATE_GATE	[CARD:KLAR?] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I003] [EXEMPLAR:A004+A011+A021:den örtlichen Prüfzustand der Charge feststellen]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Teilbecken B mit Zugängen Z1-Z3, Wärmestelle W2, Filter F2 und Auslass A2]	CONTEXT_DRIFT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
7	b5df9126607030b95175	353	f83r	f83r.39	B4	F125	B4-S015	shey	OPAQUE_PAYLOAD	NONCLOSE	KLAR?	NONE	STATE_GATE	[CARD:KLAR?] [REGISTER:ACTIVE_ITEM/PREPARATION=B4:I007] [EXEMPLAR:A004+A011+A023:den örtlichen Prüfzustand der Charge feststellen]	KLAR?=Klarzustand der aktiven Charge prüfen ; LOCAL_ARGUMENT[Arbeitsstand der Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4]	CONTEXT_DRIFT	NONE_IN_FROZEN_SOURCE_INVENTORY	EXEMPLAR_VALUE_UNKNOWN	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	56	f55v	f55v.5	H4	F010	H4-S001	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN; keine Wortbedeutung] [EXEMPLAR:setze den ersten Posten an]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[formalen Standardslot für Blattposten H4-R01 setzen]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	102	f81v	f81v.2	B1	F022	B1-S002	okaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I002] [EXEMPLAR:A010+A011+A020:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B1:F022:M]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	180	f82r	f82r.3	B2	F050	B2-S005	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F050:M]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	181	f82r	f82r.4	B2	F051	B2-S005	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I001] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F051:M]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	219	f82r	f82r.26	B2	F063	B2-S016	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B2:I004] [EXEMPLAR:A010+A011+A021:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B2:F063:M]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	236	f83r	f83r.3	B3	F074	B3-S004	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F074:M]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	243	f83r	f83r.6	B3	F077	B3-S007	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F077:M]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	256	f83r	f83r.11	B3	F083	B3-S013	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F083:M]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
8	b5fcea1eaed06b2f2291	270	f83r	f83r.14	B3	F092	B3-S021	qokaiin	SET(<ARG_AIIN>)	NONCLOSE	UNKNOWN	STANDARDSLOT_SETZEN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	STANDARDSLOT_SETZEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL_ARGUMENT[Mengenbuch=B3:F092:M]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
9	dcda95c81a5460feb191	13	f10r	f10r.5	H1	F002	H1-S002	chol	FRAME_O(LINK)	NONCLOSE	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN; keine Wortbedeutung] [REGISTER:H1:I001 fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[formale Verknüpfung mit dem laufenden Wurzelauszug H1-P01 buchen]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
9	dcda95c81a5460feb191	27	f10r	f10r.8	H2	F004	H2-S002	chol	FRAME_O(LINK)	NONCLOSE	UNKNOWN	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN; keine Wortbedeutung] [REGISTER:H2:I001 fortführen]	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN=FORMAL_OPAQUE_SLOT_OPERATION ; LOCAL[formalen aktiven Link zwischen Vergleichsgefäß und laufender Charge setzen]	FORMAL_ONLY_BY_DEFINITION	NONE_IN_FROZEN_SOURCE_INVENTORY	FORMAL_LABEL_NOT_WORD	Occurrence inspected; exposed context is not an independent source attestation.
