edition	paragraph	page	leaf	writer	predicted_source_atoms	target_groups	target_characters	status	prefix_length_bound	singleton_character_share	independent_confirmation_capacity
IT2a	f80r|f80r.34-f80r.39	f80r	80	POSTFIX	111	64	329	UNKNOWN_SOLVER	143		0
IT2a	f80r|f80r.40-f80r.46	f80r	80	PREFIX	111	52	286	UNKNOWN_SOLVER	143		0
IT2a	f80r|f80r.40-f80r.46	f80r	80	POSTFIX	111	52	286	UNKNOWN_SOLVER	143		0
IT2a	f80r|f80r.47-f80r.53	f80r	80	PREFIX	111	68	306	UNKNOWN_SOLVER	142		0
IT2a	f80r|f80r.47-f80r.53	f80r	80	POSTFIX	111	68	306	UNKNOWN_SOLVER	142		0
IT2a	f80v|f80v.1-f80v.6	f80v	80	PREFIX	111	47	258	UNKNOWN_SOLVER	143		0
IT2a	f80v|f80v.1-f80v.6	f80v	80	POSTFIX	111	47	258	UNKNOWN_SOLVER	143		0
IT2a	f80v|f80v.7-f80v.13	f80v	80	PREFIX	111	61	306	UNKNOWN_SOLVER	145		0
IT2a	f80v|f80v.7-f80v.13	f80v	80	POSTFIX	111	61	306	UNKNOWN_SOLVER	145		0
IT2a	f80v|f80v.14-f80v.18	f80v	80	PREFIX	111	44	220	UNKNOWN_SOLVER	145		0
IT2a	f80v|f80v.14-f80v.18	f80v	80	POSTFIX	111	44	220	UNKNOWN_SOLVER	145		0
IT2a	f80v|f80v.19-f80v.22	f80v	80	PREFIX	111	33	154	UNSAT_SOLVER	143		0
IT2a	f80v|f80v.19-f80v.22	f80v	80	POSTFIX	111	33	154	UNKNOWN_SOLVER	143		0
IT2a	f80v|f80v.23-f80v.26	f80v	80	PREFIX	111	37	180	UNKNOWN_SOLVER	145		0
IT2a	f80v|f80v.23-f80v.26	f80v	80	POSTFIX	111	37	180	UNKNOWN_SOLVER	145		0
IT2a	f80v|f80v.27-f80v.29	f80v	80	PREFIX	111	26	120	CONTRADICTED_PREFIX_LENGTH	145		0
IT2a	f80v|f80v.27-f80v.29	f80v	80	POSTFIX	111	26	120	CONTRADICTED_PREFIX_LENGTH	145		0
IT2a	f80v|f80v.30-f80v.37	f80v	80	PREFIX	111	69	327	UNKNOWN_SOLVER	143		0
IT2a	f80v|f80v.30-f80v.37	f80v	80	POSTFIX	111	69	327	UNKNOWN_SOLVER	143		0
IT2a	f80v|f80v.38-f80v.44	f80v	80	PREFIX	111	61	266	UNKNOWN_SOLVER	145		0
IT2a	f80v|f80v.38-f80v.44	f80v	80	POSTFIX	111	61	266	UNKNOWN_SOLVER	145		0
IT2a	f81r|f81r.1-f81r.15	f81r	81	PREFIX	111	94	446	UNKNOWN_SOLVER	143		0
IT2a	f81r|f81r.1-f81r.15	f81r	81	POSTFIX	111	94	446	UNKNOWN_SOLVER	143		0
IT2a	f81r|f81r.16-f81r.23	f81r	81	PREFIX	111	52	261	UNKNOWN_SOLVER	143		0
IT2a	f81r|f81r.16-f81r.23	f81r	81	POSTFIX	111	52	261	UNKNOWN_SOLVER	143		0
IT2a	f81r|f81r.24-f81r.31	f81r	81	PREFIX	111	61	280	UNKNOWN_SOLVER	145		0
IT2a	f81r|f81r.24-f81r.31	f81r	81	POSTFIX	111	61	280	UNKNOWN_SOLVER	145		0
IT2a	f81v|f81v.1-f81v.9	f81v	81	PREFIX	111	89	402	UNKNOWN_SOLVER	143		0
IT2a	f81v|f81v.1-f81v.9	f81v	81	POSTFIX	111	89	402	UNKNOWN_SOLVER	143		0
IT2a	f81v|f81v.10-f81v.27	f81v	81	PREFIX	111	167	818	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f81v|f81v.10-f81v.27	f81v	81	POSTFIX	111	167	818	CONTRADICTED_WORD_BOUNDARIES	142		0
IT2a	f82r|f82r.1-f82r.9	f82r	82	PREFIX	111	72		UNKNOWN_SOURCE			0
IT2a	f82r|f82r.1-f82r.9	f82r	82	POSTFIX	111	72		UNKNOWN_SOURCE			0
IT2a	f82r|f82r.11-f82r.18	f82r	82	PREFIX	111	72	387	UNKNOWN_SOLVER	143		0
IT2a	f82r|f82r.11-f82r.18	f82r	82	POSTFIX	111	72	387	UNKNOWN_SOLVER	143		0
IT2a	f82r|f82r.19-f82r.19	f82r	82	PREFIX	111	5	25	CONTRADICTED_NONEMPTY_LENGTH	150		0
IT2a	f82r|f82r.19-f82r.19	f82r	82	POSTFIX	111	5	25	CONTRADICTED_NONEMPTY_LENGTH	150		0
IT2a	f82r|f82r.20-f82r.33	f82r	82	PREFIX	111	126	677	CONTRADICTED_WORD_BOUNDARIES	143		0
IT2a	f82r|f82r.20-f82r.33	f82r	82	POSTFIX	111	126	677	CONTRADICTED_WORD_BOUNDARIES	143		0
IT2a	f82v|f82v.5-f82v.10	f82v	82	PREFIX	111	57	296	UNKNOWN_SOLVER	143		0
IT2a	f82v|f82v.5-f82v.10	f82v	82	POSTFIX	111	57	296	UNKNOWN_SOLVER	143		0
IT2a	f82v|f82v.11-f82v.14	f82v	82	PREFIX	111	37	186	UNKNOWN_SOLVER	145		0
IT2a	f82v|f82v.11-f82v.14	f82v	82	POSTFIX	111	37	186	UNKNOWN_SOLVER	145		0
IT2a	f82v|f82v.15-f82v.19	f82v	82	PREFIX	111	51	255	UNKNOWN_SOLVER	143		0
IT2a	f82v|f82v.15-f82v.19	f82v	82	POSTFIX	111	51	255	UNKNOWN_SOLVER	143		0
IT2a	f82v|f82v.20-f82v.27	f82v	82	PREFIX	111	62	352	UNKNOWN_SOLVER	145		0
IT2a	f82v|f82v.20-f82v.27	f82v	82	POSTFIX	111	62	352	UNKNOWN_SOLVER	145		0
IT2a	f82v|f82v.28-f82v.32	f82v	82	PREFIX	111	40	209	UNKNOWN_SOLVER	145		0
IT2a	f82v|f82v.28-f82v.32	f82v	82	POSTFIX	111	40	209	UNKNOWN_SOLVER	145		0
IT2a	f82v|f82v.33-f82v.38	f82v	82	PREFIX	111	51	275	UNKNOWN_SOLVER	142		0
IT2a	f82v|f82v.33-f82v.38	f82v	82	POSTFIX	111	51	275	UNKNOWN_SOLVER	142		0
IT2a	f83r|f83r.1-f83r.8	f83r	83	PREFIX	111	71	401	UNKNOWN_SOLVER	143		0
IT2a	f83r|f83r.1-f83r.8	f83r	83	POSTFIX	111	71	401	UNKNOWN_SOLVER	143		0
IT2a	f83r|f83r.9-f83r.17	f83r	83	PREFIX	111	83	462	UNKNOWN_SOLVER	142		0
IT2a	f83r|f83r.9-f83r.17	f83r	83	POSTFIX	111	83	462	UNKNOWN_SOLVER	142		0
IT2a	f83r|f83r.18-f83r.24	f83r	83	PREFIX	111	64	361	UNKNOWN_SOLVER	145		0
IT2a	f83r|f83r.18-f83r.24	f83r	83	POSTFIX	111	64	361	UNKNOWN_SOLVER	145		0
IT2a	f83r|f83r.25-f83r.44	f83r	83	PREFIX	111	92		UNKNOWN_SOURCE			0
IT2a	f83r|f83r.25-f83r.44	f83r	83	POSTFIX	111	92		UNKNOWN_SOURCE			0
IT2a	f83r|f83r.47-f83r.49	f83r	83	PREFIX	111	11	53	CONTRADICTED_NONEMPTY_LENGTH	148		0
IT2a	f83r|f83r.47-f83r.49	f83r	83	POSTFIX	111	11	53	CONTRADICTED_NONEMPTY_LENGTH	148		0
IT2a	f83r|f83r.52-f83r.55	f83r	83	PREFIX	111	16	72	CONTRADICTED_NONEMPTY_LENGTH	146		0
IT2a	f83r|f83r.52-f83r.55	f83r	83	POSTFIX	111	16	72	CONTRADICTED_NONEMPTY_LENGTH	146		0
IT2a	f83v|f83v.1-f83v.8	f83v	83	PREFIX	111	75	413	UNKNOWN_SOLVER	145		0
IT2a	f83v|f83v.1-f83v.8	f83v	83	POSTFIX	111	75	413	UNKNOWN_SOLVER	145		0
IT2a	f83v|f83v.11-f83v.20	f83v	83	PREFIX	111	98		UNKNOWN_SOURCE			0
IT2a	f83v|f83v.11-f83v.20	f83v	83	POSTFIX	111	98		UNKNOWN_SOURCE			0
IT2a	f83v|f83v.21-f83v.33	f83v	83	PREFIX	111	85	415	UNKNOWN_SOLVER	143		0
IT2a	f83v|f83v.21-f83v.33	f83v	83	POSTFIX	111	85	415	UNKNOWN_SOLVER	143		0
