event_id	record_unit_id	page	statement_id	microcycle	slot_code	program_id	surface	atomic_value_de	material_marker_state	previous_material_marker	next_material_marker	material_thread_role	record_source_state_ids	record_target_state_id	owner
E088	H5	f56r	H5-S003	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	cho	Zutat	M1_RAW_PART	M1_RAW_PART	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E089	H5	f56r	H5-S003	1	S6_BEREIT_ABSCHLUSS	P11_BEREITEN_SCHLIESSEN	kchey	Kurzbindeposten	NONE	M1_RAW_PART	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E090	H5	f56r	H5-S003	2	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	qokokchy	Wiedereinsatz	NONE	M1_RAW_PART	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E091	H5	f56r	H5-S004	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	okchy	Einsetzen	NONE	M1_RAW_PART	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E092	H5	f56r	H5-S004	2	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	chokcheo	Auszugzugabe	NONE	M1_RAW_PART	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E093	H5	f56r	H5-S004	2	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	kchal	Zielbindung	NONE	M1_RAW_PART	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E094	H5	f56r	H5-S005	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	sho	Zutat	M1_RAW_PART	M1_RAW_PART	M1_RAW_PART	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E095	H5	f56r	H5-S005	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	chokchy	Einsetzen	NONE	M1_RAW_PART	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E096	H5	f56r	H5-S005	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	kchoar	Quellenzutatbindung	M1_RAW_PART	M1_RAW_PART	M5_APPLICATION_ITEM	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E097	H5	f56r	H5-S005	2	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	sotodan	Gebrauchen	M5_APPLICATION_ITEM	M1_RAW_PART	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E098	H5	f56r	H5-S006	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	otchey	Folgeposten	NONE	M5_APPLICATION_ITEM	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E099	H5	f56r	H5-S006	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	keol	Kurzbindefortsetzung	NONE	M5_APPLICATION_ITEM	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E100	H5	f56r	H5-S006	1	S2_MATERIAL_MASS	P01_DOSIEREN	daiin	Sollmaß	M4_MEASURED_PORTION	M5_APPLICATION_ITEM	NONE	EXPLICIT_STATE_MARKER	M1_RAW_PART	M2_PREPARATION	Stängel-/Pflanzenteil der abgebildeten Pflanze
E101	B1	f81v	B1-S001	1	S4_DAUER_ZUSTAND	P04_KURZ_BEHANDELN	qokedy	Kurzkontakt	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E102	B1	f81v	B1-S002	1	S2_MATERIAL_MASS	P01_DOSIEREN	okaiin	Sollstellung	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E103	B1	f81v	B1-S002	1	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	kair	Beckenlauf	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E104	B1	f81v	B1-S002	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	okal	Zieleinsatz	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E105	B1	f81v	B1-S002	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	sar	Quelle	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E106	B1	f81v	B1-S002	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	ol	Fortsetzung	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E107	B1	f81v	B1-S002	2	S2_MATERIAL_MASS	P01_DOSIEREN	kain	Portion	M4_MEASURED_PORTION	NONE	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E108	B1	f81v	B1-S002	2	S2_MATERIAL_MASS	P01_DOSIEREN	olkain	Folgeportion	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M1_RAW_PART	EXPLICIT_STATE_MARKER	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E109	B1	f81v	B1-S002	2	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	al	Stelle	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E110	B1	f81v	B1-S002	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	ol	Fortsetzung	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E111	B1	f81v	B1-S002	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	rol	Anschluss	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E112	B1	f81v	B1-S002	3	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	dl	Zusatz	M1_RAW_PART	M4_MEASURED_PORTION	M2_PREPARATION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E113	B1	f81v	B1-S002	4	S1_BEZUG_FOLGE	P06_FORTSETZEN	olor	Fortsetzungsansatz	M2_PREPARATION	M1_RAW_PART	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E114	B1	f81v	B1-S002	4	S1_BEZUG_FOLGE	P06_FORTSETZEN	ol	Fortsetzung	NONE	M2_PREPARATION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E115	B1	f81v	B1-S002	4	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	sheckhal	Zielkurzpassage	NONE	M2_PREPARATION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E116	B1	f81v	B1-S002	5	S2_MATERIAL_MASS	P01_DOSIEREN	daiin	Sollmaß	M4_MEASURED_PORTION	M2_PREPARATION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E117	B1	f81v	B1-S002	5	S4_DAUER_ZUSTAND	P05_LANG_BEHANDELN	qokeedal	Ziellanghalt	NONE	M4_MEASURED_PORTION	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E118	B1	f81v	B1-S002	6	S2_MATERIAL_MASS	P01_DOSIEREN	daiin	Sollmaß	M4_MEASURED_PORTION	M4_MEASURED_PORTION	M1_RAW_PART	EXPLICIT_STATE_MARKER	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E119	B1	f81v	B1-S002	6	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	chckhy	durchleiten	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E120	B1	f81v	B1-S002	6	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	schedy	überführen	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E121	B1	f81v	B1-S003	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	qol	Fortsetzung	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E122	B1	f81v	B1-S003	1	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	sshkchdy	Umsetzschluss	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E123	B1	f81v	B1-S004	1	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	chedy	Umsetzen	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E124	B1	f81v	B1-S004	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	ol	Fortsetzung	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E125	B1	f81v	B1-S004	2	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	shedy	Kurzabsetzung	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E126	B1	f81v	B1-S005	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	qolchedy	weiterführen	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E127	B1	f81v	B1-S006	1	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	qokain	Zugabe	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E128	B1	f81v	B1-S006	1	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	shckhy	durchleiten	NONE	M4_MEASURED_PORTION	M1_RAW_PART	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E129	B1	f81v	B1-S006	2	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	dl	Zusatz	M1_RAW_PART	M4_MEASURED_PORTION	M4_MEASURED_PORTION	EXPLICIT_STATE_MARKER	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E130	B1	f81v	B1-S006	2	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	ral	Zielmarke	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E131	B1	f81v	B1-S007	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	qokchdy	Neueinsatz	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E132	B1	f81v	B1-S008	1	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	chey	Diesposten	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E133	B1	f81v	B1-S008	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	ol	Fortsetzung	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E134	B1	f81v	B1-S008	1	S4_DAUER_ZUSTAND	P05_LANG_BEHANDELN	cheky	Kurzwärme	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E135	B1	f81v	B1-S008	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	ol	Fortsetzung	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E136	B1	f81v	B1-S008	2	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	shedy	Kurzabsetzung	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E137	B1	f81v	B1-S009	1	S4_DAUER_ZUSTAND	P04_KURZ_BEHANDELN	qokedy	Kurzkontakt	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E138	B1	f81v	B1-S010	1	S4_DAUER_ZUSTAND	P04_KURZ_BEHANDELN	qokedy	Kurzkontakt	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E139	B1	f81v	B1-S011	1	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	chckhy	durchleiten	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E140	B1	f81v	B1-S011	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	qoky	Einsetzen	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E141	B1	f81v	B1-S012	1	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	lsho	Waschgang	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E142	B1	f81v	B1-S012	1	S4_DAUER_ZUSTAND	P04_KURZ_BEHANDELN	qokey	Kurzkontakt	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E143	B1	f81v	B1-S012	2	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	lshedy	Waschgang	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E144	B1	f81v	B1-S013	1	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	lshedy	Waschgang	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E145	B1	f81v	B1-S014	1	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	chedy	Umsetzen	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E146	B1	f81v	B1-S014	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	qolky	Weiterweg	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E147	B1	f81v	B1-S014	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	lchedal	Zielabführung	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E148	B1	f81v	B1-S014	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	qol	Fortsetzung	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E149	B1	f81v	B1-S014	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	otar	Folgequelle	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E150	B1	f81v	B1-S015	1	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	ytey	Kurzteil	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E151	B1	f81v	B1-S015	1	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	okchedy	Rücktransfer	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E152	B1	f81v	B1-S016	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	qokal	Zieleinsatz	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E153	B1	f81v	B1-S016	2	S4_DAUER_ZUSTAND	P05_LANG_BEHANDELN	okeey	Langkontakt	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E154	B1	f81v	B1-S016	3	S1_BEZUG_FOLGE	P06_FORTSETZEN	qol	Fortsetzung	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E155	B1	f81v	B1-S016	3	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	cheedy	Kurzabsetzung	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E156	B1	f81v	B1-S017	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	sal	Stelle	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E157	B1	f81v	B1-S017	2	S1_BEZUG_FOLGE	P06_FORTSETZEN	teol	Kurzfortgang	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E158	B1	f81v	B1-S017	2	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	dchdy	Transfer	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E159	B1	f81v	B1-S018	1	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	ly	Auffanggefäß	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E160	B1	f81v	B1-S018	1	S4_DAUER_ZUSTAND	P04_KURZ_BEHANDELN	dsheol	Kurzhalt	NONE	M1_RAW_PART	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E161	B1	f81v	B1-S018	2	S2_MATERIAL_MASS	P01_DOSIEREN	oiiin	Arbeitsstufe	M4_MEASURED_PORTION	M1_RAW_PART	NONE	EXPLICIT_STATE_MARKER	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E162	B1	f81v	B1-S018	2	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	olkeedy	Langsammlung	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E163	B1	f81v	B1-S019	1	S3_PROZESS_TRANSFER	P09_ABSETZEN_SAMMELN	tedy	Kurzabsetzung	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E164	B1	f81v	B1-S020	1	S4_DAUER_ZUSTAND	P05_LANG_BEHANDELN	cheky	Kurzwärme	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E165	B1	f81v	B1-S020	2	S3_PROZESS_TRANSFER	P08_DURCHLASSEN	shckhedy	durchlassen	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E166	B1	f81v	B1-S021	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	chal	Stelle	NONE	M4_MEASURED_PORTION	NONE	WORK_ON_CURRENT_MATERIAL_THREAD	M2_PREPARATION	M4_MEASURED_PORTION	B1_SHARED_TWO_ROW_POOL
E167	B2	f82r	B2-S001	1	S3_PROZESS_TRANSFER	P07_UEBERFUEHREN	dchedy	überführen	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M3_CLEAR_EXTRACT	M3_CLEAR_EXTRACT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER
E168	B2	f82r	B2-S002	1	S1_BEZUG_FOLGE	P06_FORTSETZEN	qolchedy	weiterführen	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M3_CLEAR_EXTRACT	M3_CLEAR_EXTRACT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER
E169	B2	f82r	B2-S003	1	S2_MATERIAL_MASS	P02_MATERIAL_GEBEN	qokain	Zugabe	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M3_CLEAR_EXTRACT	M3_CLEAR_EXTRACT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER
E170	B2	f82r	B2-S003	2	S1_BEZUG_FOLGE	P12_BESTAND_REFERENZIEREN	dy	Diesposten	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M3_CLEAR_EXTRACT	M3_CLEAR_EXTRACT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER
E171	B2	f82r	B2-S003	2	S4_DAUER_ZUSTAND	P05_LANG_BEHANDELN	qokeedy	Langkontakt	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M3_CLEAR_EXTRACT	M3_CLEAR_EXTRACT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER
E172	B2	f82r	B2-S004	1	S5_ZIEL_ANWENDUNG	P03_AM_ZIEL_EINSETZEN	qokal	Zieleinsatz	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M3_CLEAR_EXTRACT	M3_CLEAR_EXTRACT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER
E173	B2	f82r	B2-S004	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	lcheckhy	Abführpassage	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M3_CLEAR_EXTRACT	M3_CLEAR_EXTRACT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER
E174	B2	f82r	B2-S004	2	S3_PROZESS_TRANSFER	P10_ABZIEHEN_ABFUEHREN	lched	Abführung	NONE	NONE	M4_MEASURED_PORTION	WORK_ON_CURRENT_MATERIAL_THREAD	M3_CLEAR_EXTRACT	M3_CLEAR_EXTRACT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER
